,CACC US Equity
2023-06-24,45.78
2023-06-25,45.78
2023-06-26,45.78
2023-06-27,45.78
2023-06-28,45.78
2023-06-29,45.78
2023-06-30,45.78
2023-07-01,45.78
2023-07-02,45.78
2023-07-03,45.78
2023-07-04,45.78
2023-07-05,45.728
2023-07-06,45.728
2023-07-07,45.728
2023-07-08,45.728
2023-07-09,45.728
2023-07-10,45.728
2023-07-11,45.73
2023-07-12,45.376
2023-07-13,45.376
2023-07-14,45.376
2023-07-15,45.376
2023-07-16,45.376
2023-07-17,45.376
2023-07-18,45.376
2023-07-19,45.376
2023-07-20,45.376
2023-07-21,45.376
2023-07-22,45.376
2023-07-23,45.376
2023-07-24,45.376
2023-07-25,45.376
2023-07-26,45.376
2023-07-27,45.376
2023-07-28,45.376
2023-07-29,45.376
2023-07-30,45.376
2023-07-31,45.376
2023-08-01,44.348
2023-08-02,42.836
2023-08-03,42.836
2023-08-04,42.836
2023-08-05,42.836
2023-08-06,42.836
2023-08-07,42.836
2023-08-08,42.836
2023-08-09,45.518
2023-08-10,45.518
2023-08-11,45.518
2023-08-12,45.518
2023-08-13,45.518
2023-08-14,52.418
2023-08-15,52.418
2023-08-16,52.418
2023-08-17,52.45
2023-08-18,52.45
2023-08-19,52.45
2023-08-20,52.45
2023-08-21,52.45
2023-08-22,52.45
2023-08-23,52.45
2023-08-24,52.45
2023-08-25,52.45
2023-08-26,52.45
2023-08-27,52.45
2023-08-28,52.45
2023-08-29,52.45
2023-08-30,52.45
2023-08-31,52.45
2023-09-01,44.627
2023-09-02,44.627
2023-09-03,44.627
2023-09-04,44.627
2023-09-05,44.627
2023-09-06,44.627
2023-09-07,44.627
2023-09-08,44.627
2023-09-09,44.627
2023-09-10,44.627
2023-09-11,44.627
2023-09-12,44.627
2023-09-13,44.627
2023-09-14,44.627
2023-09-15,44.627
2023-09-16,44.627
2023-09-17,44.627
2023-09-18,44.627
2023-09-19,44.627
2023-09-20,44.627
2023-09-21,44.627
2023-09-22,44.627
2023-09-23,44.627
2023-09-24,44.627
2023-09-25,44.627
2023-09-26,44.627
2023-09-27,44.627
2023-09-28,44.627
2023-09-29,44.627
2023-09-30,44.627
2023-10-01,44.627
2023-10-02,44.627
2023-10-03,44.627
2023-10-04,44.627
2023-10-05,44.627
2023-10-06,44.627
2023-10-07,44.627
2023-10-08,44.627
2023-10-09,44.627
2023-10-10,44.26
2023-10-11,44.26
2023-10-12,44.26
2023-10-13,44.26
2023-10-14,44.26
2023-10-15,44.26
2023-10-16,44.26
2023-10-17,44.26
2023-10-18,44.26
2023-10-19,44.26
2023-10-20,44.26
2023-10-21,44.26
2023-10-22,44.26
2023-10-23,44.26
2023-10-24,44.26
2023-10-25,44.26
2023-10-26,44.26
2023-10-27,44.26
2023-10-28,44.26
2023-10-29,44.26
2023-10-30,43.84
2023-10-31,44.338
2023-11-01,44.338
2023-11-02,44.338
2023-11-03,44.338
2023-11-04,44.338
2023-11-05,44.338
2023-11-06,45.285
2023-11-07,45.285
2023-11-08,45.285
2023-11-09,45.285
2023-11-10,45.285
2023-11-11,45.285
2023-11-12,45.285
2023-11-13,45.285
2023-11-14,45.285
2023-11-15,45.285
2023-11-16,45.285
2023-11-17,44.9
2023-11-18,44.9
2023-11-19,44.9
2023-11-20,44.9
2023-11-21,44.9
2023-11-22,44.9
2023-11-23,44.9
2023-11-24,44.9
2023-11-25,44.9
2023-11-26,44.9
2023-11-27,44.9
2023-11-28,44.9
2023-11-29,44.9
2023-11-30,44.9
2023-12-01,44.9
2023-12-02,44.9
2023-12-03,44.9
2023-12-04,44.9
2023-12-05,44.9
2023-12-06,44.9
2023-12-07,44.9
2023-12-08,44.9
2023-12-09,44.9
2023-12-10,44.9
2023-12-11,44.9
2023-12-12,44.9
2023-12-13,44.9
2023-12-14,44.9
2023-12-15,44.9
2023-12-16,44.9
2023-12-17,44.9
2023-12-18,44.9
2023-12-19,44.9
2023-12-20,44.9
2023-12-21,44.9
2023-12-22,44.9
2023-12-23,44.9
2023-12-24,44.9
2023-12-25,44.9
2023-12-26,44.9
2023-12-27,44.9
2023-12-28,44.9
2023-12-29,44.9
2023-12-30,44.9
2023-12-31,44.9
2024-01-01,44.9
2024-01-02,44.9
2024-01-03,44.9
2024-01-04,44.9
2024-01-05,44.9
2024-01-06,44.9
2024-01-07,44.9
2024-01-08,41.51
2024-01-09,40.293
2024-01-10,40.64
2024-01-11,40.64
2024-01-12,40.64
2024-01-13,40.64
2024-01-14,40.64
2024-01-15,40.64
2024-01-16,40.64
2024-01-17,40.64
2024-01-18,40.64
2024-01-19,40.64
2024-01-20,40.64
2024-01-21,40.64
2024-01-22,40.64
2024-01-23,40.64
2024-01-24,40.64
2024-01-25,40.64
2024-01-26,40.64
2024-01-27,40.64
2024-01-28,40.64
2024-01-29,40.64
2024-01-30,40.64
2024-01-31,42.563
2024-02-01,41.45
2024-02-02,41.45
2024-02-03,41.45
2024-02-04,41.45
2024-02-05,41.45
2024-02-06,41.45
2024-02-07,41.45
2024-02-08,41.45
2024-02-09,41.45
2024-02-10,41.45
2024-02-11,41.45
2024-02-12,41.45
2024-02-13,41.45
2024-02-14,41.45
2024-02-15,41.45
2024-02-16,41.45
2024-02-17,41.45
2024-02-18,41.45
2024-02-19,41.45
2024-02-20,41.45
2024-02-21,41.45
2024-02-22,41.45
2024-02-23,41.45
2024-02-24,41.45
2024-02-25,41.45
2024-02-26,41.277
2024-02-27,41.277
2024-02-28,41.277
2024-02-29,41.277
2024-03-01,41.277
2024-03-02,41.277
2024-03-03,41.277
2024-03-04,41.277
2024-03-05,41.277
2024-03-06,41.277
2024-03-07,41.277
2024-03-08,41.277
2024-03-09,41.277
2024-03-10,41.277
2024-03-11,41.277
2024-03-12,41.277
2024-03-13,41.277
2024-03-14,41.277
2024-03-15,41.277
2024-03-16,41.277
2024-03-17,41.277
2024-03-18,41.277
2024-03-19,41.277
2024-03-20,41.277
2024-03-21,41.277
2024-03-22,41.277
2024-03-23,41.277
2024-03-24,41.277
2024-03-25,41.277
2024-03-26,41.277
2024-03-27,41.277
2024-03-28,41.277
2024-03-29,41.277
2024-03-30,41.277
2024-03-31,41.277
2024-04-01,41.277
2024-04-02,41.277
2024-04-03,41.277
2024-04-04,41.277
2024-04-05,41.277
2024-04-06,41.277
2024-04-07,41.277
2024-04-08,41.277
