,LOW US Equity
2022-08-01,16.531
2022-08-02,16.531
2022-08-03,16.547
2022-08-04,16.547
2022-08-05,16.547
2022-08-06,16.547
2022-08-07,16.547
2022-08-08,16.547
2022-08-09,16.534
2022-08-10,16.534
2022-08-11,16.534
2022-08-12,16.516
2022-08-13,16.516
2022-08-14,16.516
2022-08-15,16.516
2022-08-16,16.516
2022-08-17,16.532
2022-08-18,16.581
2022-08-19,16.581
2022-08-20,16.606
2022-08-21,16.564
2022-08-22,16.564
2022-08-23,16.564
2022-08-24,16.564
2022-08-25,16.544
2022-08-26,16.544
2022-08-27,16.544
2022-08-28,16.544
2022-08-29,16.544
2022-08-30,16.555
2022-08-31,16.555
2022-09-01,16.524
2022-09-02,16.524
2022-09-03,16.524
2022-09-04,16.524
2022-09-05,16.524
2022-09-06,16.524
2022-09-07,16.533
2022-09-08,16.533
2022-09-09,16.533
2022-09-10,16.533
2022-09-11,16.533
2022-09-12,16.533
2022-09-13,16.533
2022-09-14,16.547
2022-09-15,16.547
2022-09-16,16.547
2022-09-17,16.547
2022-09-18,16.547
2022-09-19,16.547
2022-09-20,16.547
2022-09-21,16.547
2022-09-22,16.547
2022-09-23,16.547
2022-09-24,16.547
2022-09-25,16.545
2022-09-26,16.545
2022-09-27,16.545
2022-09-28,16.545
2022-09-29,16.545
2022-09-30,16.545
2022-10-01,16.545
2022-10-02,16.545
2022-10-03,16.566
2022-10-04,16.566
2022-10-05,16.566
2022-10-06,16.566
2022-10-07,16.566
2022-10-08,16.566
2022-10-09,16.512
2022-10-10,16.512
2022-10-11,16.512
2022-10-12,16.512
2022-10-13,16.512
2022-10-14,16.512
2022-10-15,16.512
2022-10-16,16.512
2022-10-17,16.512
2022-10-18,16.512
2022-10-19,16.32
2022-10-20,16.32
2022-10-21,16.32
2022-10-22,16.32
2022-10-23,16.32
2022-10-24,16.32
2022-10-25,16.32
2022-10-26,16.32
2022-10-27,16.32
2022-10-28,16.32
2022-10-29,16.32
2022-10-30,16.32
2022-10-31,16.32
2022-11-01,16.32
2022-11-02,16.32
2022-11-03,16.158
2022-11-04,16.131
2022-11-05,16.131
2022-11-06,16.131
2022-11-07,16.093
2022-11-08,15.964
2022-11-09,16.169
2022-11-10,16.169
2022-11-11,16.169
2022-11-12,16.169
2022-11-13,16.169
2022-11-14,16.066
2022-11-15,16.066
2022-11-16,15.66
2022-11-17,15.632
2022-11-18,15.615
2022-11-19,15.615
2022-11-20,15.615
2022-11-21,15.622
2022-11-22,15.622
2022-11-23,15.622
2022-11-24,15.622
2022-11-25,15.622
2022-11-26,15.622
2022-11-27,15.622
2022-11-28,15.622
2022-11-29,15.591
2022-11-30,15.591
2022-12-01,15.591
2022-12-02,15.463
2022-12-03,15.463
2022-12-04,15.463
2022-12-05,15.463
2022-12-06,15.518
2022-12-07,15.329
2022-12-08,15.393
2022-12-09,15.343
2022-12-10,15.343
2022-12-11,15.343
2022-12-12,15.338
2022-12-13,15.332
2022-12-14,15.284
2022-12-15,15.284
2022-12-16,15.246
2022-12-17,15.246
2022-12-18,15.246
2022-12-19,15.249
2022-12-20,15.204
2022-12-21,15.204
2022-12-22,15.204
2022-12-23,15.204
2022-12-24,15.204
2022-12-25,15.204
2022-12-26,15.204
2022-12-27,15.204
2022-12-28,15.204
2022-12-29,15.204
2022-12-30,15.204
2022-12-31,15.204
2023-01-01,15.204
2023-01-02,15.204
2023-01-03,15.204
2023-01-04,15.204
2023-01-05,15.218
2023-01-06,15.15
2023-01-07,15.15
2023-01-08,15.15
2023-01-09,15.15
2023-01-10,15.15
2023-01-11,15.15
2023-01-12,15.15
2023-01-13,15.124
2023-01-14,15.124
2023-01-15,15.124
2023-01-16,15.124
2023-01-17,15.136
2023-01-18,15.136
2023-01-19,15.136
2023-01-20,15.136
2023-01-21,15.136
2023-01-22,15.136
2023-01-23,15.065
2023-01-24,15.065
2023-01-25,15.065
2023-01-26,15.026
2023-01-27,15.018
2023-01-28,15.018
2023-01-29,15.018
2023-01-30,15.018
2023-01-31,15.018
2023-02-01,15.018
2023-02-02,15.018
2023-02-03,15.018
2023-02-04,15.018
2023-02-05,15.018
2023-02-06,15.011
2023-02-07,15.011
2023-02-08,15.011
2023-02-09,14.979
2023-02-10,14.989
2023-02-11,14.989
2023-02-12,14.989
2023-02-13,14.99
2023-02-14,15.036
2023-02-15,15.042
2023-02-16,15.053
2023-02-17,15.035
2023-02-18,15.035
2023-02-19,15.035
2023-02-20,15.035
2023-02-21,15.035
2023-02-22,15.002
2023-02-23,15.002
2023-02-24,15.002
2023-02-25,15.002
2023-02-26,15.002
2023-02-27,14.998
2023-02-28,14.998
2023-03-01,14.828
2023-03-02,14.849
2023-03-03,14.862
2023-03-04,14.868
2023-03-05,14.868
2023-03-06,14.879
2023-03-07,14.821
2023-03-08,14.821
2023-03-09,14.821
2023-03-10,14.821
2023-03-11,14.821
2023-03-12,14.821
2023-03-13,14.821
2023-03-14,14.821
2023-03-15,14.821
2023-03-16,14.821
2023-03-17,14.821
2023-03-18,14.821
2023-03-19,14.821
2023-03-20,14.847
2023-03-21,14.829
2023-03-22,14.829
2023-03-23,14.704
2023-03-24,14.704
2023-03-25,14.704
2023-03-26,14.704
2023-03-27,14.769
2023-03-28,14.769
2023-03-29,14.769
2023-03-30,14.769
2023-03-31,14.769
2023-04-01,14.769
2023-04-02,14.769
2023-04-03,14.705
2023-04-04,14.706
2023-04-05,14.705
2023-04-06,14.705
2023-04-07,14.705
2023-04-08,14.705
2023-04-09,14.705
2023-04-10,14.705
2023-04-11,14.705
2023-04-12,14.705
2023-04-13,14.705
2023-04-14,14.702
2023-04-15,14.702
2023-04-16,14.702
2023-04-17,14.699
2023-04-18,14.696
2023-04-19,14.702
2023-04-20,14.702
2023-04-21,14.702
2023-04-22,14.702
2023-04-23,14.702
2023-04-24,14.702
2023-04-25,14.702
2023-04-26,14.718
2023-04-27,14.718
2023-04-28,14.718
2023-04-29,14.718
2023-04-30,14.718
2023-05-01,14.718
2023-05-02,14.718
2023-05-03,14.718
2023-05-04,14.718
2023-05-05,14.716
2023-05-06,14.716
2023-05-07,14.716
2023-05-08,14.727
2023-05-09,14.665
2023-05-10,14.668
2023-05-11,14.707
2023-05-12,14.707
2023-05-13,14.707
2023-05-14,14.708
2023-05-15,14.708
2023-05-16,14.691
2023-05-17,14.636
2023-05-18,14.59
2023-05-19,14.59
2023-05-20,14.59
2023-05-21,14.59
2023-05-22,14.59
2023-05-23,14.421
2023-05-24,14.576
2023-05-25,14.548
2023-05-26,14.548
2023-05-27,14.53
2023-05-28,14.53
2023-05-29,14.53
2023-05-30,14.518
2023-05-31,14.599
2023-06-01,14.599
2023-06-02,14.599
2023-06-03,14.599
2023-06-04,14.599
2023-06-05,14.599
2023-06-06,14.599
2023-06-07,14.599
2023-06-08,14.599
2023-06-09,14.599
2023-06-10,14.599
2023-06-11,14.599
2023-06-12,14.608
2023-06-13,14.608
2023-06-14,14.608
2023-06-15,14.608
2023-06-16,14.608
2023-06-17,14.608
2023-06-18,14.608
2023-06-19,14.608
2023-06-20,14.58
2023-06-21,14.58
2023-06-22,14.58
2023-06-23,14.58
2023-06-24,14.58
2023-06-25,14.58
2023-06-26,14.58
2023-06-27,14.58
2023-06-28,14.58
2023-06-29,14.58
2023-06-30,14.58
2023-07-01,14.58
2023-07-02,14.58
2023-07-03,14.58
2023-07-04,14.58
2023-07-05,14.58
2023-07-06,14.58
2023-07-07,14.58
2023-07-08,14.58
2023-07-09,14.58
2023-07-10,14.583
2023-07-11,14.583
2023-07-12,14.586
2023-07-13,14.586
2023-07-14,14.586
2023-07-15,14.586
2023-07-16,14.586
2023-07-17,14.586
2023-07-18,14.62
2023-07-19,14.62
2023-07-20,14.6
2023-07-21,14.6
2023-07-22,14.6
2023-07-23,14.6
2023-07-24,14.6
2023-07-25,14.6
2023-07-26,14.6
2023-07-27,14.548
2023-07-28,14.548
2023-07-29,14.548
2023-07-30,14.548
2023-07-31,14.548
2023-08-01,14.548
2023-08-02,14.548
2023-08-03,14.553
2023-08-04,14.553
2023-08-05,14.553
2023-08-06,14.553
2023-08-07,14.553
2023-08-08,14.548
2023-08-09,14.555
2023-08-10,14.553
2023-08-11,14.553
2023-08-12,14.553
2023-08-13,14.622
2023-08-14,14.566
2023-08-15,14.566
2023-08-16,14.566
2023-08-17,14.566
2023-08-18,14.566
2023-08-19,14.566
2023-08-20,14.566
2023-08-21,14.566
2023-08-22,14.788
2023-08-23,14.563
2023-08-24,14.57
2023-08-25,14.57
2023-08-26,14.57
2023-08-27,14.57
2023-08-28,14.568
2023-08-29,14.566
2023-08-30,14.566
2023-08-31,14.566
2023-09-01,14.56
2023-09-02,14.56
2023-09-03,14.56
2023-09-04,14.56
2023-09-05,14.56
2023-09-06,14.615
2023-09-07,14.7
2023-09-08,14.7
2023-09-09,14.7
2023-09-10,14.701
2023-09-11,14.701
2023-09-12,14.701
2023-09-13,14.701
2023-09-14,14.693
2023-09-15,14.693
2023-09-16,14.693
2023-09-17,14.693
2023-09-18,14.681
2023-09-19,14.676
2023-09-20,14.676
2023-09-21,14.666
2023-09-22,14.666
2023-09-23,14.666
2023-09-24,14.666
2023-09-25,14.653
2023-09-26,14.653
2023-09-27,14.653
2023-09-28,14.653
2023-09-29,14.653
2023-09-30,14.653
2023-10-01,14.653
2023-10-02,14.643
2023-10-03,14.632
2023-10-04,14.629
2023-10-05,14.598
2023-10-06,14.598
2023-10-07,14.598
2023-10-08,14.598
2023-10-09,14.598
2023-10-10,14.598
2023-10-11,14.595
2023-10-12,14.576
2023-10-13,14.576
2023-10-14,14.576
2023-10-15,14.576
2023-10-16,14.523
2023-10-17,14.509
2023-10-18,14.506
2023-10-19,14.506
2023-10-20,14.506
2023-10-21,14.506
2023-10-22,14.506
2023-10-23,14.506
2023-10-24,14.478
2023-10-25,14.476
2023-10-26,14.469
2023-10-27,14.469
2023-10-28,14.469
2023-10-29,14.468
2023-10-30,14.422
2023-10-31,14.422
2023-11-01,14.422
2023-11-02,14.422
2023-11-03,14.422
2023-11-04,14.422
2023-11-05,14.395
2023-11-06,14.267
2023-11-07,14.209
2023-11-08,14.186
2023-11-09,14.053
2023-11-10,14.05
2023-11-11,14.05
2023-11-12,14.044
2023-11-13,14.044
2023-11-14,14.044
2023-11-15,14.029
2023-11-16,14.029
2023-11-17,14.029
2023-11-18,14.029
2023-11-19,14.029
2023-11-20,14.029
2023-11-21,13.477
2023-11-22,13.383
2023-11-23,13.383
2023-11-24,13.376
2023-11-25,13.361
2023-11-26,13.341
2023-11-27,13.341
2023-11-28,13.247
2023-11-29,13.247
2023-11-30,13.244
2023-12-01,13.244
2023-12-02,13.244
2023-12-03,13.244
2023-12-04,13.244
2023-12-05,13.208
2023-12-06,13.208
2023-12-07,13.208
2023-12-08,13.175
2023-12-09,13.175
2023-12-10,13.175
2023-12-11,13.175
2023-12-12,13.175
2023-12-13,13.059
2023-12-14,13.059
2023-12-15,13.025
2023-12-16,13.025
2023-12-17,13.025
2023-12-18,13.025
2023-12-19,13.001
2023-12-20,13.001
2023-12-21,13.001
2023-12-22,13.001
2023-12-23,13.001
2023-12-24,13.001
2023-12-25,13.001
2023-12-26,13.001
2023-12-27,13.001
2023-12-28,13.001
2023-12-29,13.001
2023-12-30,13.001
2023-12-31,13.001
2024-01-01,13.001
2024-01-02,13.001
