,UPS US Equity
2023-06-24,11.789
2023-06-25,11.789
2023-06-26,11.789
2023-06-27,11.789
2023-06-28,11.789
2023-06-29,11.774
2023-06-30,11.774
2023-07-01,11.774
2023-07-02,11.774
2023-07-03,11.774
2023-07-04,11.774
2023-07-05,11.774
2023-07-06,11.773
2023-07-07,11.773
2023-07-08,11.773
2023-07-09,11.773
2023-07-10,11.773
2023-07-11,11.761
2023-07-12,11.756
2023-07-13,11.753
2023-07-14,11.753
2023-07-15,11.753
2023-07-16,11.753
2023-07-17,11.753
2023-07-18,11.753
2023-07-19,11.664
2023-07-20,11.664
2023-07-21,11.664
2023-07-22,11.664
2023-07-23,11.664
2023-07-24,11.664
2023-07-25,11.622
2023-07-26,11.622
2023-07-27,11.622
2023-07-28,11.622
2023-07-29,11.622
2023-07-30,11.622
2023-07-31,11.619
2023-08-01,11.619
2023-08-02,11.614
2023-08-03,11.603
2023-08-04,11.603
2023-08-05,11.603
2023-08-06,11.603
2023-08-07,11.603
2023-08-08,11.085
2023-08-09,10.912
2023-08-10,10.894
2023-08-11,10.894
2023-08-12,10.894
2023-08-13,10.884
2023-08-14,10.829
2023-08-15,10.829
2023-08-16,10.829
2023-08-17,10.824
2023-08-18,10.771
2023-08-19,10.771
2023-08-20,10.771
2023-08-21,10.729
2023-08-22,10.634
2023-08-23,10.634
2023-08-24,10.634
2023-08-25,10.634
2023-08-26,10.634
2023-08-27,10.646
2023-08-28,10.632
2023-08-29,10.632
2023-08-30,10.632
2023-08-31,10.632
2023-09-01,10.723
2023-09-02,10.723
2023-09-03,10.723
2023-09-04,10.723
2023-09-05,10.723
2023-09-06,10.723
2023-09-07,10.723
2023-09-08,10.723
2023-09-09,10.723
2023-09-10,10.723
2023-09-11,10.69
2023-09-12,10.651
2023-09-13,10.639
2023-09-14,10.635
2023-09-15,10.635
2023-09-16,10.635
2023-09-17,10.635
2023-09-18,10.606
2023-09-19,10.516
2023-09-20,10.492
2023-09-21,10.492
2023-09-22,10.486
2023-09-23,10.486
2023-09-24,10.486
2023-09-25,10.473
2023-09-26,10.473
2023-09-27,10.468
2023-09-28,10.445
2023-09-29,10.443
2023-09-30,10.443
2023-10-01,10.443
2023-10-02,10.283
2023-10-03,10.275
2023-10-04,10.271
2023-10-05,10.271
2023-10-06,10.271
2023-10-07,10.271
2023-10-08,10.271
2023-10-09,10.271
2023-10-10,10.344
2023-10-11,10.324
2023-10-12,10.314
2023-10-13,10.314
2023-10-14,10.314
2023-10-15,10.314
2023-10-16,10.314
2023-10-17,10.304
2023-10-18,10.281
2023-10-19,10.281
2023-10-20,10.281
2023-10-21,10.281
2023-10-22,10.281
2023-10-23,10.281
2023-10-24,10.281
2023-10-25,10.281
2023-10-26,9.997
2023-10-27,9.74
2023-10-28,9.735
2023-10-29,9.735
2023-10-30,9.699
2023-10-31,9.603
2023-11-01,9.603
2023-11-02,9.603
2023-11-03,9.603
2023-11-04,9.603
2023-11-05,9.603
2023-11-06,9.603
2023-11-07,9.608
2023-11-08,9.603
2023-11-09,9.552
2023-11-10,9.552
2023-11-11,9.552
2023-11-12,9.552
2023-11-13,9.552
2023-11-14,9.552
2023-11-15,9.552
2023-11-16,9.552
2023-11-17,9.552
2023-11-18,9.552
2023-11-19,9.552
2023-11-20,9.552
2023-11-21,9.552
2023-11-22,9.552
2023-11-23,9.552
2023-11-24,9.552
2023-11-25,9.552
2023-11-26,9.552
2023-11-27,9.552
2023-11-28,9.55
2023-11-29,9.55
2023-11-30,9.55
2023-12-01,9.55
2023-12-02,9.55
2023-12-03,9.55
2023-12-04,9.55
2023-12-05,9.55
2023-12-06,9.55
2023-12-07,9.552
2023-12-08,9.547
2023-12-09,9.547
2023-12-10,9.547
2023-12-11,9.547
2023-12-12,9.547
2023-12-13,9.547
2023-12-14,9.547
2023-12-15,9.547
2023-12-16,9.547
2023-12-17,9.547
2023-12-18,9.534
2023-12-19,9.534
2023-12-20,9.534
2023-12-21,9.508
2023-12-22,9.504
2023-12-23,9.504
2023-12-24,9.504
2023-12-25,9.504
2023-12-26,9.504
2023-12-27,9.504
2023-12-28,9.504
2023-12-29,9.504
2023-12-30,9.504
2023-12-31,9.504
2024-01-01,9.504
2024-01-02,9.504
2024-01-03,9.5
2024-01-04,9.5
2024-01-05,9.5
2024-01-06,9.5
2024-01-07,9.5
2024-01-08,9.502
2024-01-09,9.514
2024-01-10,9.514
2024-01-11,9.495
2024-01-12,9.495
2024-01-13,9.495
2024-01-14,9.495
2024-01-15,9.49
2024-01-16,9.49
2024-01-17,9.454
2024-01-18,9.454
2024-01-19,9.445
2024-01-20,9.445
2024-01-21,9.445
2024-01-22,9.445
2024-01-23,9.445
2024-01-24,9.445
2024-01-25,9.445
2024-01-26,9.445
2024-01-27,9.445
2024-01-28,9.445
2024-01-29,9.445
2024-01-30,8.487
2024-01-31,8.362
2024-02-01,8.362
2024-02-02,8.288
2024-02-03,8.288
2024-02-04,8.288
2024-02-05,8.288
2024-02-06,8.288
2024-02-07,8.288
2024-02-08,8.288
2024-02-09,8.288
2024-02-10,8.288
2024-02-11,8.288
2024-02-12,8.263
2024-02-13,8.28
2024-02-14,8.28
2024-02-15,8.276
2024-02-16,8.276
2024-02-17,8.276
2024-02-18,8.276
2024-02-19,8.276
2024-02-20,8.276
2024-02-21,8.276
2024-02-22,8.276
2024-02-23,8.276
2024-02-24,8.276
2024-02-25,8.276
2024-02-26,8.279
2024-02-27,8.279
2024-02-28,8.279
2024-02-29,8.279
2024-03-01,8.279
2024-03-02,8.279
2024-03-03,8.279
2024-03-04,8.278
2024-03-05,8.278
2024-03-06,8.275
2024-03-07,8.275
2024-03-08,8.275
2024-03-09,8.275
2024-03-10,8.275
2024-03-11,8.275
2024-03-12,8.275
2024-03-13,8.275
2024-03-14,8.268
2024-03-15,8.268
2024-03-16,8.268
2024-03-17,8.268
2024-03-18,8.268
2024-03-19,8.268
2024-03-20,8.268
2024-03-21,8.264
2024-03-22,8.264
2024-03-23,8.264
2024-03-24,8.264
2024-03-25,8.264
2024-03-26,8.239
2024-03-27,8.214
2024-03-28,8.203
2024-03-29,8.203
2024-03-30,8.203
2024-03-31,8.203
2024-04-01,8.179
2024-04-02,8.179
2024-04-03,8.176
2024-04-04,8.168
2024-04-05,8.168
2024-04-06,8.168
2024-04-07,8.17
2024-04-08,8.17
