,WHR US Equity
2023-06-24,17.527
2023-06-25,17.527
2023-06-26,17.527
2023-06-27,17.527
2023-06-28,17.527
2023-06-29,17.527
2023-06-30,17.527
2023-07-01,17.527
2023-07-02,17.527
2023-07-03,17.527
2023-07-04,17.527
2023-07-05,17.527
2023-07-06,17.527
2023-07-07,17.527
2023-07-08,17.527
2023-07-09,17.527
2023-07-10,17.527
2023-07-11,17.528
2023-07-12,17.528
2023-07-13,17.528
2023-07-14,17.528
2023-07-15,17.528
2023-07-16,17.528
2023-07-17,17.251
2023-07-18,17.251
2023-07-19,17.251
2023-07-20,17.251
2023-07-21,17.251
2023-07-22,17.251
2023-07-23,17.251
2023-07-24,17.28
2023-07-25,17.214
2023-07-26,17.103
2023-07-27,17.103
2023-07-28,17.103
2023-07-29,17.103
2023-07-30,17.103
2023-07-31,17.103
2023-08-01,17.103
2023-08-02,17.103
2023-08-03,17.103
2023-08-04,17.103
2023-08-05,17.103
2023-08-06,17.103
2023-08-07,17.218
2023-08-08,17.218
2023-08-09,17.218
2023-08-10,17.218
2023-08-11,17.218
2023-08-12,17.218
2023-08-13,17.218
2023-08-14,17.218
2023-08-15,17.218
2023-08-16,17.218
2023-08-17,17.218
2023-08-18,17.218
2023-08-19,17.218
2023-08-20,17.218
2023-08-21,17.218
2023-08-22,17.218
2023-08-23,17.218
2023-08-24,17.218
2023-08-25,17.218
2023-08-26,17.218
2023-08-27,17.218
2023-08-28,17.218
2023-08-29,17.218
2023-08-30,17.218
2023-08-31,17.218
2023-09-01,17.404
2023-09-02,17.404
2023-09-03,17.404
2023-09-04,17.404
2023-09-05,17.404
2023-09-06,17.404
2023-09-07,17.404
2023-09-08,17.404
2023-09-09,17.404
2023-09-10,17.404
2023-09-11,17.404
2023-09-12,17.404
2023-09-13,17.404
2023-09-14,17.242
2023-09-15,17.242
2023-09-16,17.242
2023-09-17,17.242
2023-09-18,17.36
2023-09-19,17.36
2023-09-20,17.36
2023-09-21,17.36
2023-09-22,17.36
2023-09-23,17.36
2023-09-24,17.36
2023-09-25,17.36
2023-09-26,17.36
2023-09-27,17.36
2023-09-28,17.36
2023-09-29,17.36
2023-09-30,17.36
2023-10-01,17.36
2023-10-02,17.36
2023-10-03,17.36
2023-10-04,17.36
2023-10-05,17.36
2023-10-06,17.36
2023-10-07,17.36
2023-10-08,17.36
2023-10-09,17.36
2023-10-10,17.36
2023-10-11,17.36
2023-10-12,17.36
2023-10-13,17.36
2023-10-14,17.36
2023-10-15,17.36
2023-10-16,17.348
2023-10-17,17.348
2023-10-18,17.348
2023-10-19,17.348
2023-10-20,17.348
2023-10-21,17.348
2023-10-22,17.348
2023-10-23,17.16
2023-10-24,17.16
2023-10-25,17.16
2023-10-26,16.729
2023-10-27,16.56
2023-10-28,16.56
2023-10-29,15.75
2023-10-30,15.75
2023-10-31,15.75
2023-11-01,15.75
2023-11-02,15.75
2023-11-03,15.75
2023-11-04,15.75
2023-11-05,15.75
2023-11-06,15.75
2023-11-07,15.75
2023-11-08,15.75
2023-11-09,15.75
2023-11-10,15.75
2023-11-11,15.75
2023-11-12,15.75
2023-11-13,15.75
2023-11-14,15.75
2023-11-15,15.75
2023-11-16,15.75
2023-11-17,15.75
2023-11-18,15.75
2023-11-19,15.75
2023-11-20,15.593
2023-11-21,15.593
2023-11-22,15.593
2023-11-23,15.593
2023-11-24,15.593
2023-11-25,15.593
2023-11-26,15.593
2023-11-27,15.593
2023-11-28,15.593
2023-11-29,15.593
2023-11-30,15.593
2023-12-01,15.593
2023-12-02,15.593
2023-12-03,15.593
2023-12-04,15.593
2023-12-05,15.593
2023-12-06,15.593
2023-12-07,15.593
2023-12-08,15.593
2023-12-09,15.593
2023-12-10,15.593
2023-12-11,15.75
2023-12-12,15.75
2023-12-13,15.75
2023-12-14,15.723
2023-12-15,15.723
2023-12-16,15.723
2023-12-17,15.723
2023-12-18,15.723
2023-12-19,15.723
2023-12-20,15.723
2023-12-21,15.723
2023-12-22,15.723
2023-12-23,15.723
2023-12-24,15.723
2023-12-25,15.723
2023-12-26,15.723
2023-12-27,15.723
2023-12-28,15.723
2023-12-29,15.723
2023-12-30,15.723
2023-12-31,15.723
2024-01-01,15.723
2024-01-02,15.719
2024-01-03,15.719
2024-01-04,15.719
2024-01-05,15.719
2024-01-06,15.719
2024-01-07,15.719
2024-01-08,15.719
2024-01-09,15.719
2024-01-10,15.661
2024-01-11,15.661
2024-01-12,15.661
2024-01-13,15.661
2024-01-14,15.661
2024-01-15,15.661
2024-01-16,15.226
2024-01-17,15.226
2024-01-18,15.226
2024-01-19,15.226
2024-01-20,15.226
2024-01-21,15.226
2024-01-22,15.183
2024-01-23,15.183
2024-01-24,15.183
2024-01-25,15.183
2024-01-26,15.183
2024-01-27,15.183
2024-01-28,15.183
2024-01-29,15.183
2024-01-30,13.621
2024-01-31,13.621
2024-02-01,13.309
2024-02-02,13.309
2024-02-03,13.309
2024-02-04,13.309
2024-02-05,13.309
2024-02-06,13.309
2024-02-07,13.309
2024-02-08,13.309
2024-02-09,13.309
2024-02-10,13.309
2024-02-11,13.309
2024-02-12,13.309
2024-02-13,13.309
2024-02-14,13.309
2024-02-15,13.41
2024-02-16,13.41
2024-02-17,13.41
2024-02-18,13.41
2024-02-19,13.41
2024-02-20,13.41
2024-02-21,13.411
2024-02-22,13.411
2024-02-23,13.411
2024-02-24,13.411
2024-02-25,13.411
2024-02-26,13.411
2024-02-27,13.491
2024-02-28,13.491
2024-02-29,13.491
2024-03-01,13.491
2024-03-02,13.491
2024-03-03,13.491
2024-03-04,13.491
2024-03-05,13.491
2024-03-06,13.491
2024-03-07,13.491
2024-03-08,13.491
2024-03-09,13.491
2024-03-10,13.491
2024-03-11,13.491
2024-03-12,13.455
2024-03-13,13.456
2024-03-14,13.456
2024-03-15,13.456
2024-03-16,13.456
2024-03-17,13.456
2024-03-18,13.456
2024-03-19,13.456
2024-03-20,13.456
2024-03-21,13.456
2024-03-22,13.456
2024-03-23,13.456
2024-03-24,13.456
2024-03-25,13.456
2024-03-26,13.456
2024-03-27,13.456
2024-03-28,13.456
2024-03-29,13.456
2024-03-30,13.456
2024-03-31,13.456
2024-04-01,13.456
2024-04-02,13.456
2024-04-03,13.456
2024-04-04,13.481
2024-04-05,13.481
2024-04-06,13.481
2024-04-07,13.481
2024-04-08,13.481
