,DRI US Equity
2023-06-26,8.76
2023-06-27,8.762
2023-06-28,8.762
2023-06-29,8.762
2023-06-30,8.762
2023-07-01,8.762
2023-07-02,8.762
2023-07-03,8.762
2023-07-04,8.762
2023-07-05,8.762
2023-07-06,8.743
2023-07-07,8.743
2023-07-08,8.743
2023-07-09,8.738
2023-07-10,8.735
2023-07-11,8.735
2023-07-12,8.735
2023-07-13,8.735
2023-07-14,8.735
2023-07-15,8.735
2023-07-16,8.734
2023-07-17,8.734
2023-07-18,8.725
2023-07-19,8.725
2023-07-20,8.725
2023-07-21,8.725
2023-07-22,8.725
2023-07-23,8.725
2023-07-24,8.725
2023-07-25,8.725
2023-07-26,8.725
2023-07-27,8.725
2023-07-28,8.725
2023-07-29,8.725
2023-07-30,8.725
2023-07-31,8.725
2023-08-01,8.725
2023-08-02,8.725
2023-08-03,8.725
2023-08-04,8.725
2023-08-05,8.725
2023-08-06,8.725
2023-08-07,8.725
2023-08-08,8.725
2023-08-09,8.725
2023-08-10,8.725
2023-08-11,8.727
2023-08-12,8.727
2023-08-13,8.727
2023-08-14,8.727
2023-08-15,8.727
2023-08-16,8.73
2023-08-17,8.73
2023-08-18,8.73
2023-08-19,8.73
2023-08-20,8.73
2023-08-21,8.73
2023-08-22,8.73
2023-08-23,8.73
2023-08-24,8.73
2023-08-25,8.73
2023-08-26,8.73
2023-08-27,8.73
2023-08-28,8.73
2023-08-29,8.73
2023-08-30,8.73
2023-08-31,8.73
2023-09-01,8.73
2023-09-02,8.73
2023-09-03,8.73
2023-09-04,8.73
2023-09-05,8.73
2023-09-06,8.73
2023-09-07,8.73
2023-09-08,8.73
2023-09-09,8.73
2023-09-10,8.73
2023-09-11,8.73
2023-09-12,8.735
2023-09-13,8.738
2023-09-14,8.744
2023-09-15,8.746
2023-09-16,8.746
2023-09-17,8.746
2023-09-18,8.746
2023-09-19,8.746
2023-09-20,8.746
2023-09-21,8.776
2023-09-22,8.744
2023-09-23,8.744
2023-09-24,8.744
2023-09-25,8.744
2023-09-26,8.744
2023-09-27,8.744
2023-09-28,8.758
2023-09-29,8.76
2023-09-30,8.76
2023-10-01,8.76
2023-10-02,8.76
2023-10-03,8.761
2023-10-04,8.761
2023-10-05,8.743
2023-10-06,8.743
2023-10-07,8.743
2023-10-08,8.743
2023-10-09,8.741
2023-10-10,8.741
2023-10-11,8.741
2023-10-12,8.741
2023-10-13,8.741
2023-10-14,8.741
2023-10-15,8.741
2023-10-16,8.741
2023-10-17,8.757
2023-10-18,8.758
2023-10-19,8.758
2023-10-20,8.758
2023-10-21,8.758
2023-10-22,8.758
2023-10-23,8.758
2023-10-24,8.758
2023-10-25,8.758
2023-10-26,8.758
2023-10-27,8.758
2023-10-28,8.758
2023-10-29,8.758
2023-10-30,8.758
2023-10-31,8.758
2023-11-01,8.758
2023-11-02,8.758
2023-11-03,8.758
2023-11-04,8.758
2023-11-05,8.758
2023-11-06,8.758
2023-11-07,8.758
2023-11-08,8.758
2023-11-09,8.775
2023-11-10,8.775
2023-11-11,8.775
2023-11-12,8.775
2023-11-13,8.775
2023-11-14,8.775
2023-11-15,8.775
2023-11-16,8.775
2023-11-17,8.775
2023-11-18,8.775
2023-11-19,8.775
2023-11-20,8.775
2023-11-21,8.775
2023-11-22,8.775
2023-11-23,8.775
2023-11-24,8.775
2023-11-25,8.775
2023-11-26,8.775
2023-11-27,8.775
2023-11-28,8.775
2023-11-29,8.775
2023-11-30,8.775
2023-12-01,8.775
2023-12-02,8.775
2023-12-03,8.775
2023-12-04,8.775
2023-12-05,8.779
2023-12-06,8.763
2023-12-07,8.763
2023-12-08,8.763
2023-12-09,8.763
2023-12-10,8.764
2023-12-11,8.771
2023-12-12,8.773
2023-12-13,8.774
2023-12-14,8.774
2023-12-15,8.821
2023-12-16,8.821
2023-12-17,8.823
2023-12-18,8.838
2023-12-19,8.838
2023-12-20,8.838
2023-12-21,8.86
2023-12-22,8.85
2023-12-23,8.85
2023-12-24,8.85
2023-12-25,8.85
2023-12-26,8.85
2023-12-27,8.85
2023-12-28,8.85
2023-12-29,8.837
2023-12-30,8.837
2023-12-31,8.837
2024-01-01,8.837
2024-01-02,8.837
2024-01-03,8.837
2024-01-04,8.846
2024-01-05,8.848
2024-01-06,8.848
2024-01-07,8.848
2024-01-08,8.848
2024-01-09,8.838
2024-01-10,8.838
2024-01-11,8.838
2024-01-12,8.838
2024-01-13,8.838
2024-01-14,8.838
2024-01-15,8.838
2024-01-16,8.838
2024-01-17,8.838
2024-01-18,8.838
2024-01-19,8.838
2024-01-20,8.838
2024-01-21,8.838
2024-01-22,8.838
2024-01-23,8.84
2024-01-24,8.836
2024-01-25,8.839
2024-01-26,8.839
2024-01-27,8.839
2024-01-28,8.839
2024-01-29,8.839
2024-01-30,8.839
2024-01-31,8.839
2024-02-01,8.839
2024-02-02,8.839
2024-02-03,8.839
2024-02-04,8.839
2024-02-05,8.839
2024-02-06,8.839
2024-02-07,8.839
2024-02-08,8.839
2024-02-09,8.839
2024-02-10,8.839
2024-02-11,8.839
2024-02-12,8.839
2024-02-13,8.839
2024-02-14,8.839
2024-02-15,8.839
2024-02-16,8.839
2024-02-17,8.839
2024-02-18,8.839
2024-02-19,8.839
2024-02-20,8.839
2024-02-21,8.839
2024-02-22,8.839
2024-02-23,8.839
2024-02-24,8.839
2024-02-25,8.839
2024-02-26,8.838
2024-02-27,8.838
2024-02-28,8.838
2024-02-29,8.838
2024-03-01,8.838
2024-03-02,8.838
2024-03-03,8.838
2024-03-04,8.838
2024-03-05,8.838
2024-03-06,8.84
2024-03-07,8.84
2024-03-08,8.835
2024-03-09,8.835
2024-03-10,8.835
2024-03-11,8.834
2024-03-12,8.834
2024-03-13,8.833
2024-03-14,8.832
2024-03-15,8.832
2024-03-16,8.832
2024-03-17,8.831
2024-03-18,8.843
2024-03-19,8.825
2024-03-20,8.825
2024-03-21,8.849
2024-03-22,8.843
2024-03-23,8.843
2024-03-24,8.843
2024-03-25,8.844
2024-03-26,8.844
2024-03-27,8.833
2024-03-28,8.833
2024-03-29,8.833
2024-03-30,8.833
2024-03-31,8.833
2024-04-01,8.833
2024-04-02,8.835
2024-04-03,8.836
2024-04-04,8.826
2024-04-05,8.826
2024-04-06,8.826
2024-04-07,8.826
2024-04-08,8.826
