,LRCX US Equity
2023-06-24,25.589
2023-06-25,25.589
2023-06-26,25.589
2023-06-27,25.589
2023-06-28,25.589
2023-06-29,25.589
2023-06-30,25.589
2023-07-01,25.589
2023-07-02,25.589
2023-07-03,25.589
2023-07-04,25.589
2023-07-05,25.589
2023-07-06,25.589
2023-07-07,25.589
2023-07-08,25.589
2023-07-09,25.589
2023-07-10,25.589
2023-07-11,25.589
2023-07-12,25.589
2023-07-13,25.597
2023-07-14,25.718
2023-07-15,25.718
2023-07-16,25.718
2023-07-17,25.718
2023-07-18,25.718
2023-07-19,25.718
2023-07-20,25.759
2023-07-21,25.759
2023-07-22,25.759
2023-07-23,25.753
2023-07-24,25.753
2023-07-25,25.753
2023-07-26,25.985
2023-07-27,27.058
2023-07-28,27.088
2023-07-29,27.088
2023-07-30,27.088
2023-07-31,27.134
2023-08-01,27.135
2023-08-02,27.135
2023-08-03,27.135
2023-08-04,27.419
2023-08-05,27.419
2023-08-06,27.419
2023-08-07,27.419
2023-08-08,27.419
2023-08-09,27.521
2023-08-10,27.521
2023-08-11,27.521
2023-08-12,27.521
2023-08-13,27.521
2023-08-14,27.521
2023-08-15,27.521
2023-08-16,27.521
2023-08-17,27.521
2023-08-18,27.521
2023-08-19,27.521
2023-08-20,27.521
2023-08-21,27.521
2023-08-22,27.521
2023-08-23,27.521
2023-08-24,27.52
2023-08-25,27.52
2023-08-26,27.52
2023-08-27,27.52
2023-08-28,27.528
2023-08-29,27.528
2023-08-30,27.528
2023-08-31,27.528
2023-09-01,27.649
2023-09-02,27.649
2023-09-03,27.649
2023-09-04,27.65
2023-09-05,27.65
2023-09-06,27.65
2023-09-07,27.65
2023-09-08,27.596
2023-09-09,27.596
2023-09-10,27.596
2023-09-11,27.596
2023-09-12,27.596
2023-09-13,27.596
2023-09-14,27.567
2023-09-15,27.567
2023-09-16,27.567
2023-09-17,27.567
2023-09-18,27.567
2023-09-19,27.508
2023-09-20,27.508
2023-09-21,27.508
2023-09-22,27.508
2023-09-23,27.508
2023-09-24,27.508
2023-09-25,27.508
2023-09-26,27.508
2023-09-27,27.508
2023-09-28,27.508
2023-09-29,27.508
2023-09-30,27.508
2023-10-01,27.508
2023-10-02,27.508
2023-10-03,27.508
2023-10-04,27.508
2023-10-05,27.649
2023-10-06,27.649
2023-10-07,27.649
2023-10-08,27.649
2023-10-09,27.68
2023-10-10,27.68
2023-10-11,27.68
2023-10-12,27.698
2023-10-13,27.69
2023-10-14,27.532
2023-10-15,27.532
2023-10-16,27.565
2023-10-17,27.565
2023-10-18,28.002
2023-10-19,28.014
2023-10-20,28.059
2023-10-21,28.059
2023-10-22,28.059
2023-10-23,28.059
2023-10-24,28.094
2023-10-25,28.094
2023-10-26,28.094
2023-10-27,28.261
2023-10-28,28.261
2023-10-29,28.261
2023-10-30,28.261
2023-10-31,28.261
2023-11-01,28.261
2023-11-02,28.261
2023-11-03,28.261
2023-11-04,28.261
2023-11-05,28.261
2023-11-06,28.261
2023-11-07,28.261
2023-11-08,28.261
2023-11-09,28.261
2023-11-10,28.261
2023-11-11,28.177
2023-11-12,28.177
2023-11-13,28.066
2023-11-14,28.066
2023-11-15,28.066
2023-11-16,28.066
2023-11-17,28.066
2023-11-18,28.066
2023-11-19,28.066
2023-11-20,28.066
2023-11-21,28.066
2023-11-22,27.991
2023-11-23,27.991
2023-11-24,27.991
2023-11-25,27.991
2023-11-26,27.991
2023-11-27,27.991
2023-11-28,27.991
2023-11-29,27.991
2023-11-30,27.991
2023-12-01,27.991
2023-12-02,27.991
2023-12-03,27.991
2023-12-04,27.991
2023-12-05,27.991
2023-12-06,27.991
2023-12-07,27.991
2023-12-08,27.991
2023-12-09,27.991
2023-12-10,27.991
2023-12-11,28.018
2023-12-12,28.018
2023-12-13,28.018
2023-12-14,28.018
2023-12-15,28.018
2023-12-16,28.009
2023-12-17,28.009
2023-12-18,28.002
2023-12-19,28.002
2023-12-20,28.002
2023-12-21,28.002
2023-12-22,28.002
2023-12-23,28.002
2023-12-24,28.002
2023-12-25,28.002
2023-12-26,28.002
2023-12-27,28.002
2023-12-28,28.002
2023-12-29,28.002
2023-12-30,28.002
2023-12-31,28.002
2024-01-01,28.002
2024-01-02,28.002
2024-01-03,27.896
2024-01-04,27.896
2024-01-05,27.896
2024-01-06,27.896
2024-01-07,27.896
2024-01-08,27.911
2024-01-09,27.911
2024-01-10,27.911
2024-01-11,27.911
2024-01-12,27.906
2024-01-13,27.906
2024-01-14,27.906
2024-01-15,27.906
2024-01-16,27.877
2024-01-17,27.917
2024-01-18,27.917
2024-01-19,27.857
2024-01-20,27.857
2024-01-21,27.857
2024-01-22,27.857
2024-01-23,27.857
2024-01-24,28.339
2024-01-25,28.906
2024-01-26,28.923
2024-01-27,28.923
2024-01-28,29.14
2024-01-29,29.141
2024-01-30,29.141
2024-01-31,29.141
2024-02-01,29.141
2024-02-02,29.141
2024-02-03,29.141
2024-02-04,29.141
2024-02-05,29.141
2024-02-06,29.141
2024-02-07,29.141
2024-02-08,29.141
2024-02-09,29.141
2024-02-10,29.141
2024-02-11,29.141
2024-02-12,29.141
2024-02-13,29.141
2024-02-14,29.141
2024-02-15,29.141
2024-02-16,29.141
2024-02-17,29.141
2024-02-18,29.141
2024-02-19,29.141
2024-02-20,29.141
2024-02-21,29.141
2024-02-22,29.141
2024-02-23,29.165
2024-02-24,29.165
2024-02-25,29.165
2024-02-26,29.165
2024-02-27,29.165
2024-02-28,29.165
2024-02-29,29.165
2024-03-01,29.165
2024-03-02,29.165
2024-03-03,29.165
2024-03-04,29.165
2024-03-05,29.164
2024-03-06,29.164
2024-03-07,29.164
2024-03-08,29.164
2024-03-09,29.164
2024-03-10,29.164
2024-03-11,29.208
2024-03-12,29.208
2024-03-13,29.208
2024-03-14,29.208
2024-03-15,29.208
2024-03-16,29.266
2024-03-17,29.266
2024-03-18,29.266
2024-03-19,29.266
2024-03-20,29.266
2024-03-21,29.266
2024-03-22,29.266
2024-03-23,29.266
2024-03-24,29.266
2024-03-25,29.266
2024-03-26,29.266
2024-03-27,29.266
2024-03-28,29.266
2024-03-29,29.266
2024-03-30,29.266
2024-03-31,29.266
2024-04-01,29.266
2024-04-02,29.265
2024-04-03,29.265
2024-04-04,29.265
2024-04-05,29.281
2024-04-06,29.281
2024-04-07,29.281
2024-04-08,29.281
