,PFE US Equity
2023-06-24,3.525
2023-06-25,3.525
2023-06-26,3.525
2023-06-27,3.517
2023-06-28,3.517
2023-06-29,3.503
2023-06-30,3.49
2023-07-01,3.49
2023-07-02,3.49
2023-07-03,3.49
2023-07-04,3.49
2023-07-05,3.49
2023-07-06,3.49
2023-07-07,3.49
2023-07-08,3.49
2023-07-09,3.49
2023-07-10,3.49
2023-07-11,3.487
2023-07-12,3.487
2023-07-13,3.487
2023-07-14,3.483
2023-07-15,3.483
2023-07-16,3.484
2023-07-17,3.455
2023-07-18,3.455
2023-07-19,3.455
2023-07-20,3.455
2023-07-21,3.453
2023-07-22,3.453
2023-07-23,3.453
2023-07-24,3.453
2023-07-25,3.453
2023-07-26,3.447
2023-07-27,3.447
2023-07-28,3.447
2023-07-29,3.447
2023-07-30,3.449
2023-07-31,3.448
2023-08-01,3.398
2023-08-02,3.37
2023-08-03,3.363
2023-08-04,3.351
2023-08-05,3.351
2023-08-06,3.351
2023-08-07,3.351
2023-08-08,3.351
2023-08-09,3.351
2023-08-10,3.351
2023-08-11,3.351
2023-08-12,3.351
2023-08-13,3.342
2023-08-14,3.339
2023-08-15,3.339
2023-08-16,3.339
2023-08-17,3.339
2023-08-18,3.339
2023-08-19,3.339
2023-08-20,3.339
2023-08-21,3.342
2023-08-22,3.342
2023-08-23,3.342
2023-08-24,3.343
2023-08-25,3.343
2023-08-26,3.343
2023-08-27,3.343
2023-08-28,3.343
2023-08-29,3.378
2023-08-30,3.378
2023-08-31,3.343
2023-09-01,3.352
2023-09-02,3.352
2023-09-03,3.352
2023-09-04,3.355
2023-09-05,3.355
2023-09-06,3.355
2023-09-07,3.355
2023-09-08,3.355
2023-09-09,3.355
2023-09-10,3.355
2023-09-11,3.355
2023-09-12,3.355
2023-09-13,3.355
2023-09-14,3.365
2023-09-15,3.365
2023-09-16,3.365
2023-09-17,3.365
2023-09-18,3.367
2023-09-19,3.367
2023-09-20,3.367
2023-09-21,3.367
2023-09-22,3.367
2023-09-23,3.367
2023-09-24,3.367
2023-09-25,3.367
2023-09-26,3.367
2023-09-27,3.359
2023-09-28,3.359
2023-09-29,3.348
2023-09-30,3.348
2023-10-01,3.348
2023-10-02,3.341
2023-10-03,3.346
2023-10-04,3.346
2023-10-05,3.344
2023-10-06,3.365
2023-10-07,3.365
2023-10-08,3.365
2023-10-09,3.365
2023-10-10,3.354
2023-10-11,3.356
2023-10-12,3.356
2023-10-13,3.356
2023-10-14,3.356
2023-10-15,3.315
2023-10-16,3.215
2023-10-17,3.199
2023-10-18,3.178
2023-10-19,3.178
2023-10-20,3.182
2023-10-21,3.182
2023-10-22,3.182
2023-10-23,3.182
2023-10-24,3.182
2023-10-25,3.202
2023-10-26,3.202
2023-10-27,3.202
2023-10-28,3.202
2023-10-29,3.202
2023-10-30,3.202
2023-10-31,3.224
2023-11-01,3.224
2023-11-02,3.228
2023-11-03,3.244
2023-11-04,3.244
2023-11-05,3.244
2023-11-06,3.244
2023-11-07,3.236
2023-11-08,3.236
2023-11-09,3.236
2023-11-10,3.236
2023-11-11,3.236
2023-11-12,3.236
2023-11-13,3.236
2023-11-14,3.236
2023-11-15,3.236
2023-11-16,3.236
2023-11-17,3.236
2023-11-18,3.271
2023-11-19,3.271
2023-11-20,3.271
2023-11-21,3.271
2023-11-22,3.271
2023-11-23,3.271
2023-11-24,3.237
2023-11-25,3.237
2023-11-26,3.237
2023-11-27,3.239
2023-11-28,3.239
2023-11-29,3.239
2023-11-30,3.239
2023-12-01,3.239
2023-12-02,3.215
2023-12-03,3.215
2023-12-04,3.215
2023-12-05,3.215
2023-12-06,3.204
2023-12-07,3.204
2023-12-08,3.204
2023-12-09,3.204
2023-12-10,3.204
2023-12-11,3.191
2023-12-12,3.205
2023-12-13,2.914
2023-12-14,2.435
2023-12-15,2.382
2023-12-16,2.382
2023-12-17,2.377
2023-12-18,2.304
2023-12-19,2.312
2023-12-20,2.312
2023-12-21,2.314
2023-12-22,2.314
2023-12-23,2.314
2023-12-24,2.314
2023-12-25,2.314
2023-12-26,2.314
2023-12-27,2.307
2023-12-28,2.307
2023-12-29,2.307
2023-12-30,2.307
2023-12-31,2.307
2024-01-01,2.307
2024-01-02,2.307
2024-01-03,2.307
2024-01-04,2.307
2024-01-05,2.307
2024-01-06,2.307
2024-01-07,2.307
2024-01-08,2.307
2024-01-09,2.307
2024-01-10,2.307
2024-01-11,2.307
2024-01-12,2.307
2024-01-13,2.307
2024-01-14,2.307
2024-01-15,2.307
2024-01-16,2.307
2024-01-17,2.309
2024-01-18,2.309
2024-01-19,2.306
2024-01-20,2.306
2024-01-21,2.307
2024-01-22,2.311
2024-01-23,2.311
2024-01-24,2.271
2024-01-25,2.271
2024-01-26,2.267
2024-01-27,2.267
2024-01-28,2.269
2024-01-29,2.269
2024-01-30,2.276
2024-01-31,2.271
2024-02-01,2.276
2024-02-02,2.274
2024-02-03,2.274
2024-02-04,2.274
2024-02-05,2.274
2024-02-06,2.274
2024-02-07,2.274
2024-02-08,2.274
2024-02-09,2.274
2024-02-10,2.274
2024-02-11,2.274
2024-02-12,2.274
2024-02-13,2.274
2024-02-14,2.274
2024-02-15,2.274
2024-02-16,2.274
2024-02-17,2.274
2024-02-18,2.274
2024-02-19,2.272
2024-02-20,2.272
2024-02-21,2.272
2024-02-22,2.208
2024-02-23,2.208
2024-02-24,2.208
2024-02-25,2.208
2024-02-26,2.208
2024-02-27,2.208
2024-02-28,2.208
2024-02-29,2.203
2024-03-01,2.203
2024-03-02,2.203
2024-03-03,2.203
2024-03-04,2.203
2024-03-05,2.203
2024-03-06,2.206
2024-03-07,2.203
2024-03-08,2.203
2024-03-09,2.203
2024-03-10,2.203
2024-03-11,2.203
2024-03-12,2.203
2024-03-13,2.203
2024-03-14,2.203
2024-03-15,2.208
2024-03-16,2.208
2024-03-17,2.208
2024-03-18,2.208
2024-03-19,2.208
2024-03-20,2.207
2024-03-21,2.221
2024-03-22,2.217
2024-03-23,2.217
2024-03-24,2.217
2024-03-25,2.217
2024-03-26,2.217
2024-03-27,2.217
2024-03-28,2.217
2024-03-29,2.217
2024-03-30,2.217
2024-03-31,2.217
2024-04-01,2.217
2024-04-02,2.217
2024-04-03,2.218
2024-04-04,2.218
2024-04-05,2.218
2024-04-06,2.218
2024-04-07,2.218
2024-04-08,2.218
