,DE US Equity
2023-06-24,32.106
2023-06-25,32.106
2023-06-26,32.106
2023-06-27,32.071
2023-06-28,32.071
2023-06-29,31.976
2023-06-30,31.955
2023-07-01,31.955
2023-07-02,31.955
2023-07-03,31.955
2023-07-04,31.955
2023-07-05,31.955
2023-07-06,31.955
2023-07-07,31.953
2023-07-08,31.953
2023-07-09,31.953
2023-07-10,31.953
2023-07-11,31.953
2023-07-12,31.953
2023-07-13,31.953
2023-07-14,31.953
2023-07-15,31.953
2023-07-16,31.953
2023-07-17,31.953
2023-07-18,31.955
2023-07-19,31.955
2023-07-20,31.958
2023-07-21,31.958
2023-07-22,31.958
2023-07-23,31.958
2023-07-24,31.958
2023-07-25,31.946
2023-07-26,31.946
2023-07-27,31.946
2023-07-28,31.946
2023-07-29,31.946
2023-07-30,31.946
2023-07-31,31.946
2023-08-01,31.946
2023-08-02,31.946
2023-08-03,31.946
2023-08-04,31.946
2023-08-05,31.946
2023-08-06,31.946
2023-08-07,31.946
2023-08-08,31.963
2023-08-09,31.963
2023-08-10,31.963
2023-08-11,31.963
2023-08-12,31.963
2023-08-13,31.963
2023-08-14,32.052
2023-08-15,32.052
2023-08-16,32.018
2023-08-17,32.018
2023-08-18,32.523
2023-08-19,32.523
2023-08-20,32.54
2023-08-21,32.671
2023-08-22,32.673
2023-08-23,32.673
2023-08-24,32.673
2023-08-25,32.848
2023-08-26,32.848
2023-08-27,32.848
2023-08-28,32.848
2023-08-29,32.848
2023-08-30,32.848
2023-08-31,32.848
2023-09-01,32.848
2023-09-02,32.848
2023-09-03,32.848
2023-09-04,32.848
2023-09-05,32.848
2023-09-06,32.848
2023-09-07,32.848
2023-09-08,32.848
2023-09-09,32.848
2023-09-10,32.848
2023-09-11,32.896
2023-09-12,32.896
2023-09-13,32.896
2023-09-14,32.896
2023-09-15,33.008
2023-09-16,33.008
2023-09-17,33.008
2023-09-18,32.942
2023-09-19,32.942
2023-09-20,32.942
2023-09-21,32.942
2023-09-22,32.942
2023-09-23,32.942
2023-09-24,32.942
2023-09-25,32.942
2023-09-26,32.942
2023-09-27,32.942
2023-09-28,32.942
2023-09-29,32.942
2023-09-30,32.942
2023-10-01,32.942
2023-10-02,32.942
2023-10-03,32.942
2023-10-04,32.945
2023-10-05,32.945
2023-10-06,32.945
2023-10-07,32.945
2023-10-08,32.947
2023-10-09,32.947
2023-10-10,32.947
2023-10-11,32.858
2023-10-12,32.858
2023-10-13,32.858
2023-10-14,32.858
2023-10-15,32.858
2023-10-16,32.835
2023-10-17,32.835
2023-10-18,32.835
2023-10-19,32.835
2023-10-20,32.866
2023-10-21,32.866
2023-10-22,32.866
2023-10-23,32.866
2023-10-24,32.866
2023-10-25,32.866
2023-10-26,32.866
2023-10-27,32.876
2023-10-28,32.876
2023-10-29,32.876
2023-10-30,32.876
2023-10-31,32.876
2023-11-01,32.876
2023-11-02,32.876
2023-11-03,32.876
2023-11-04,32.876
2023-11-05,32.876
2023-11-06,32.876
2023-11-07,32.876
2023-11-08,32.876
2023-11-09,32.876
2023-11-10,32.974
2023-11-11,32.974
2023-11-12,32.974
2023-11-13,32.928
2023-11-14,32.928
2023-11-15,32.928
2023-11-16,32.928
2023-11-17,32.928
2023-11-18,32.928
2023-11-19,32.848
2023-11-20,32.848
2023-11-21,32.536
2023-11-22,31.001
2023-11-23,30.644
2023-11-24,29.988
2023-11-25,29.833
2023-11-26,29.607
2023-11-27,29.714
2023-11-28,29.714
2023-11-29,29.467
2023-11-30,29.467
2023-12-01,29.467
2023-12-02,29.467
2023-12-03,29.467
2023-12-04,28.855
2023-12-05,28.855
2023-12-06,28.855
2023-12-07,28.855
2023-12-08,28.855
2023-12-09,28.855
2023-12-10,28.855
2023-12-11,28.63
2023-12-12,28.63
2023-12-13,28.63
2023-12-14,28.63
2023-12-15,28.63
2023-12-16,28.63
2023-12-17,28.63
2023-12-18,28.648
2023-12-19,28.648
2023-12-20,28.648
2023-12-21,28.648
2023-12-22,28.648
2023-12-23,28.648
2023-12-24,28.648
2023-12-25,28.648
2023-12-26,28.648
2023-12-27,28.648
2023-12-28,28.648
2023-12-29,28.648
2023-12-30,28.648
2023-12-31,28.648
2024-01-01,28.648
2024-01-02,28.648
2024-01-03,28.636
2024-01-04,28.636
2024-01-05,28.634
2024-01-06,28.634
2024-01-07,28.634
2024-01-08,28.609
2024-01-09,28.609
2024-01-10,28.609
2024-01-11,28.609
2024-01-12,28.609
2024-01-13,28.609
2024-01-14,28.609
2024-01-15,28.609
2024-01-16,28.609
2024-01-17,28.609
2024-01-18,28.609
2024-01-19,28.609
2024-01-20,28.609
2024-01-21,28.609
2024-01-22,28.602
2024-01-23,28.602
2024-01-24,28.602
2024-01-25,28.602
2024-01-26,28.608
2024-01-27,28.608
2024-01-28,28.608
2024-01-29,28.608
2024-01-30,28.608
2024-01-31,28.608
2024-02-01,28.608
2024-02-02,28.608
2024-02-03,28.608
2024-02-04,28.608
2024-02-05,28.608
2024-02-06,28.608
2024-02-07,28.608
2024-02-08,28.628
2024-02-09,28.628
2024-02-10,28.628
2024-02-11,28.698
2024-02-12,28.698
2024-02-13,28.698
2024-02-14,28.681
2024-02-15,27.708
2024-02-16,27.252
2024-02-17,27.252
2024-02-18,27.252
2024-02-19,27.236
2024-02-20,27.254
2024-02-21,27.144
2024-02-22,27.288
2024-02-23,27.28
2024-02-24,27.28
2024-02-25,27.28
2024-02-26,27.275
2024-02-27,27.27
2024-02-28,27.27
2024-02-29,27.264
2024-03-01,27.264
2024-03-02,27.264
2024-03-03,27.264
2024-03-04,27.254
2024-03-05,27.254
2024-03-06,27.254
2024-03-07,27.254
2024-03-08,27.254
2024-03-09,27.254
2024-03-10,27.25
2024-03-11,27.25
2024-03-12,27.25
2024-03-13,27.26
2024-03-14,27.26
2024-03-15,27.26
2024-03-16,27.26
2024-03-17,27.26
2024-03-18,27.26
2024-03-19,27.26
2024-03-20,27.26
2024-03-21,27.26
2024-03-22,27.26
2024-03-23,27.26
2024-03-24,27.26
2024-03-25,27.26
2024-03-26,27.26
2024-03-27,27.26
2024-03-28,27.26
2024-03-29,27.26
2024-03-30,27.26
2024-03-31,27.26
2024-04-01,27.26
2024-04-02,27.26
2024-04-03,27.26
2024-04-04,27.26
2024-04-05,27.26
2024-04-06,27.26
2024-04-07,27.26
2024-04-08,27.224
