,MA US Equity
2023-06-26,14.553
2023-06-27,14.552
2023-06-28,14.55
2023-06-29,14.548
2023-06-30,14.542
2023-07-01,14.542
2023-07-02,14.542
2023-07-03,14.54
2023-07-04,14.54
2023-07-05,14.54
2023-07-06,14.541
2023-07-07,14.541
2023-07-08,14.541
2023-07-09,14.539
2023-07-10,14.539
2023-07-11,14.536
2023-07-12,14.535
2023-07-13,14.525
2023-07-14,14.525
2023-07-15,14.525
2023-07-16,14.525
2023-07-17,14.525
2023-07-18,14.516
2023-07-19,14.512
2023-07-20,14.513
2023-07-21,14.534
2023-07-22,14.534
2023-07-23,14.534
2023-07-24,14.538
2023-07-25,14.538
2023-07-26,14.538
2023-07-27,14.547
2023-07-28,14.55
2023-07-29,14.55
2023-07-30,14.553
2023-07-31,14.547
2023-08-01,14.534
2023-08-02,14.534
2023-08-03,14.531
2023-08-04,14.531
2023-08-05,14.531
2023-08-06,14.531
2023-08-07,14.531
2023-08-08,14.531
2023-08-09,14.531
2023-08-10,14.561
2023-08-11,14.561
2023-08-12,14.561
2023-08-13,14.561
2023-08-14,14.576
2023-08-15,14.581
2023-08-16,14.581
2023-08-17,14.579
2023-08-18,14.579
2023-08-19,14.579
2023-08-20,14.579
2023-08-21,14.579
2023-08-22,14.579
2023-08-23,14.579
2023-08-24,14.579
2023-08-25,14.579
2023-08-26,14.579
2023-08-27,14.579
2023-08-28,14.579
2023-08-29,14.579
2023-08-30,14.552
2023-08-31,14.552
2023-09-01,14.552
2023-09-02,14.552
2023-09-03,14.552
2023-09-04,14.552
2023-09-05,14.552
2023-09-06,14.552
2023-09-07,14.552
2023-09-08,14.552
2023-09-09,14.552
2023-09-10,14.552
2023-09-11,14.552
2023-09-12,14.552
2023-09-13,14.552
2023-09-14,14.552
2023-09-15,14.554
2023-09-16,14.554
2023-09-17,14.554
2023-09-18,14.549
2023-09-19,14.549
2023-09-20,14.549
2023-09-21,14.549
2023-09-22,14.548
2023-09-23,14.548
2023-09-24,14.548
2023-09-25,14.548
2023-09-26,14.548
2023-09-27,14.548
2023-09-28,14.548
2023-09-29,14.567
2023-09-30,14.567
2023-10-01,14.565
2023-10-02,14.565
2023-10-03,14.565
2023-10-04,14.564
2023-10-05,14.557
2023-10-06,14.557
2023-10-07,14.557
2023-10-08,14.557
2023-10-09,14.549
2023-10-10,14.549
2023-10-11,14.544
2023-10-12,14.544
2023-10-13,14.544
2023-10-14,14.544
2023-10-15,14.544
2023-10-16,14.532
2023-10-17,14.531
2023-10-18,14.519
2023-10-19,14.517
2023-10-20,14.506
2023-10-21,14.506
2023-10-22,14.506
2023-10-23,14.506
2023-10-24,14.506
2023-10-25,14.506
2023-10-26,14.368
2023-10-27,14.306
2023-10-28,14.306
2023-10-29,14.306
2023-10-30,14.271
2023-10-31,14.271
2023-11-01,14.265
2023-11-02,14.243
2023-11-03,14.243
2023-11-04,14.243
2023-11-05,14.24
2023-11-06,14.24
2023-11-07,14.243
2023-11-08,14.243
2023-11-09,14.236
2023-11-10,14.236
2023-11-11,14.236
2023-11-12,14.236
2023-11-13,14.236
2023-11-14,14.236
2023-11-15,14.236
2023-11-16,14.239
2023-11-17,14.239
2023-11-18,14.239
2023-11-19,14.239
2023-11-20,14.239
2023-11-21,14.239
2023-11-22,14.239
2023-11-23,14.239
2023-11-24,14.239
2023-11-25,14.239
2023-11-26,14.239
2023-11-27,14.239
2023-11-28,14.239
2023-11-29,14.239
2023-11-30,14.236
2023-12-01,14.236
2023-12-02,14.236
2023-12-03,14.236
2023-12-04,14.236
2023-12-05,14.236
2023-12-06,14.236
2023-12-07,14.236
2023-12-08,14.237
2023-12-09,14.237
2023-12-10,14.237
2023-12-11,14.216
2023-12-12,14.227
2023-12-13,14.227
2023-12-14,14.227
2023-12-15,14.225
2023-12-16,14.225
2023-12-17,14.225
2023-12-18,14.225
2023-12-19,14.226
2023-12-20,14.228
2023-12-21,14.228
2023-12-22,14.228
2023-12-23,14.228
2023-12-24,14.228
2023-12-25,14.228
2023-12-26,14.228
2023-12-27,14.228
2023-12-28,14.228
2023-12-29,14.228
2023-12-30,14.228
2023-12-31,14.228
2024-01-01,14.228
2024-01-02,14.228
2024-01-03,14.231
2024-01-04,14.238
2024-01-05,14.243
2024-01-06,14.243
2024-01-07,14.243
2024-01-08,14.244
2024-01-09,14.242
2024-01-10,14.253
2024-01-11,14.253
2024-01-12,14.253
2024-01-13,14.253
2024-01-14,14.253
2024-01-15,14.253
2024-01-16,14.254
2024-01-17,14.254
2024-01-18,14.25
2024-01-19,14.25
2024-01-20,14.25
2024-01-21,14.251
2024-01-22,14.248
2024-01-23,14.248
2024-01-24,14.248
2024-01-25,14.248
2024-01-26,14.248
2024-01-27,14.248
2024-01-28,14.248
2024-01-29,14.248
2024-01-30,14.248
2024-01-31,14.335
2024-02-01,14.357
2024-02-02,14.364
2024-02-03,14.364
2024-02-04,14.364
2024-02-05,14.369
2024-02-06,14.369
2024-02-07,14.369
2024-02-08,14.405
2024-02-09,14.405
2024-02-10,14.405
2024-02-11,14.405
2024-02-12,14.405
2024-02-13,14.405
2024-02-14,14.408
2024-02-15,14.394
2024-02-16,14.394
2024-02-17,14.394
2024-02-18,14.394
2024-02-19,14.394
2024-02-20,14.394
2024-02-21,14.394
2024-02-22,14.394
2024-02-23,14.394
2024-02-24,14.394
2024-02-25,14.394
2024-02-26,14.394
2024-02-27,14.394
2024-02-28,14.394
2024-02-29,14.394
2024-03-01,14.394
2024-03-02,14.394
2024-03-03,14.394
2024-03-04,14.394
2024-03-05,14.394
2024-03-06,14.394
2024-03-07,14.394
2024-03-08,14.394
2024-03-09,14.394
2024-03-10,14.394
2024-03-11,14.394
2024-03-12,14.394
2024-03-13,14.399
2024-03-14,14.399
2024-03-15,14.399
2024-03-16,14.399
2024-03-17,14.399
2024-03-18,14.399
2024-03-19,14.399
2024-03-20,14.399
2024-03-21,14.399
2024-03-22,14.399
2024-03-23,14.396
2024-03-24,14.396
2024-03-25,14.392
2024-03-26,14.41
2024-03-27,14.41
2024-03-28,14.41
2024-03-29,14.41
2024-03-30,14.41
2024-03-31,14.41
2024-04-01,14.41
2024-04-02,14.41
2024-04-03,14.41
2024-04-04,14.41
2024-04-05,14.41
2024-04-06,14.41
2024-04-07,14.41
2024-04-08,14.41
