,ZTS US Equity
2023-06-24,6.036
2023-06-25,6.036
2023-06-26,6.036
2023-06-27,6.036
2023-06-28,6.036
2023-06-29,6.036
2023-06-30,6.036
2023-07-01,6.036
2023-07-02,6.036
2023-07-03,6.036
2023-07-04,6.036
2023-07-05,6.036
2023-07-06,6.036
2023-07-07,6.036
2023-07-08,6.033
2023-07-09,6.033
2023-07-10,6.033
2023-07-11,6.033
2023-07-12,6.033
2023-07-13,6.033
2023-07-14,6.033
2023-07-15,6.033
2023-07-16,6.033
2023-07-17,6.033
2023-07-18,6.035
2023-07-19,6.035
2023-07-20,6.033
2023-07-21,6.033
2023-07-22,6.033
2023-07-23,6.033
2023-07-24,6.033
2023-07-25,6.033
2023-07-26,6.034
2023-07-27,6.034
2023-07-28,6.034
2023-07-29,6.034
2023-07-30,6.034
2023-07-31,6.034
2023-08-01,6.034
2023-08-02,6.034
2023-08-03,6.034
2023-08-04,6.034
2023-08-05,6.034
2023-08-06,6.034
2023-08-07,6.034
2023-08-08,6.043
2023-08-09,6.043
2023-08-10,6.041
2023-08-11,6.041
2023-08-12,6.041
2023-08-13,6.046
2023-08-14,6.081
2023-08-15,6.081
2023-08-16,6.081
2023-08-17,6.081
2023-08-18,6.081
2023-08-19,6.081
2023-08-20,6.081
2023-08-21,6.081
2023-08-22,6.098
2023-08-23,6.098
2023-08-24,6.098
2023-08-25,6.099
2023-08-26,6.099
2023-08-27,6.099
2023-08-28,6.099
2023-08-29,6.099
2023-08-30,6.099
2023-08-31,6.099
2023-09-01,6.107
2023-09-02,6.107
2023-09-03,6.107
2023-09-04,6.107
2023-09-05,6.113
2023-09-06,6.113
2023-09-07,6.113
2023-09-08,6.113
2023-09-09,6.113
2023-09-10,6.113
2023-09-11,6.113
2023-09-12,6.113
2023-09-13,6.113
2023-09-14,6.113
2023-09-15,6.113
2023-09-16,6.113
2023-09-17,6.113
2023-09-18,6.113
2023-09-19,6.109
2023-09-20,6.109
2023-09-21,6.109
2023-09-22,6.109
2023-09-23,6.109
2023-09-24,6.109
2023-09-25,6.109
2023-09-26,6.109
2023-09-27,6.077
2023-09-28,6.069
2023-09-29,6.069
2023-09-30,6.069
2023-10-01,6.069
2023-10-02,6.069
2023-10-03,6.069
2023-10-04,6.064
2023-10-05,6.064
2023-10-06,6.057
2023-10-07,6.057
2023-10-08,6.057
2023-10-09,6.057
2023-10-10,6.057
2023-10-11,6.05
2023-10-12,6.05
2023-10-13,6.05
2023-10-14,6.05
2023-10-15,6.05
2023-10-16,6.05
2023-10-17,6.05
2023-10-18,6.05
2023-10-19,6.05
2023-10-20,6.05
2023-10-21,6.05
2023-10-22,6.05
2023-10-23,6.049
2023-10-24,6.049
2023-10-25,6.049
2023-10-26,6.049
2023-10-27,6.046
2023-10-28,6.046
2023-10-29,6.041
2023-10-30,6.041
2023-10-31,6.041
2023-11-01,6.041
2023-11-02,6.044
2023-11-03,6.008
2023-11-04,6.014
2023-11-05,6.014
2023-11-06,6.014
2023-11-07,6.014
2023-11-08,6.014
2023-11-09,6.014
2023-11-10,6.011
2023-11-11,6.011
2023-11-12,6.011
2023-11-13,6.011
2023-11-14,6.011
2023-11-15,6.011
2023-11-16,6.011
2023-11-17,6.011
2023-11-18,6.011
2023-11-19,6.011
2023-11-20,6.011
2023-11-21,6.011
2023-11-22,6.011
2023-11-23,6.011
2023-11-24,6.011
2023-11-25,6.011
2023-11-26,6.011
2023-11-27,6.011
2023-11-28,6.038
2023-11-29,6.038
2023-11-30,6.038
2023-12-01,6.038
2023-12-02,6.038
2023-12-03,6.038
2023-12-04,6.038
2023-12-05,6.038
2023-12-06,6.038
2023-12-07,6.038
2023-12-08,6.038
2023-12-09,6.038
2023-12-10,6.038
2023-12-11,6.038
2023-12-12,6.038
2023-12-13,6.038
2023-12-14,6.038
2023-12-15,6.038
2023-12-16,6.038
2023-12-17,6.038
2023-12-18,6.044
2023-12-19,6.044
2023-12-20,6.044
2023-12-21,6.044
2023-12-22,6.044
2023-12-23,6.044
2023-12-24,6.044
2023-12-25,6.044
2023-12-26,6.044
2023-12-27,6.044
2023-12-28,6.044
2023-12-29,6.044
2023-12-30,6.044
2023-12-31,6.044
2024-01-01,6.044
2024-01-02,6.044
2024-01-03,6.044
2024-01-04,6.044
2024-01-05,6.041
2024-01-06,6.041
2024-01-07,6.041
2024-01-08,6.041
2024-01-09,6.041
2024-01-10,6.041
2024-01-11,6.041
2024-01-12,6.041
2024-01-13,6.041
2024-01-14,6.041
2024-01-15,6.041
2024-01-16,6.05
2024-01-17,6.05
2024-01-18,6.05
2024-01-19,6.05
2024-01-20,6.05
2024-01-21,6.05
2024-01-22,6.05
2024-01-23,6.05
2024-01-24,6.039
2024-01-25,5.994
2024-01-26,5.994
2024-01-27,5.994
2024-01-28,5.995
2024-01-29,5.988
2024-01-30,5.96
2024-01-31,5.953
2024-02-01,5.953
2024-02-02,5.953
2024-02-03,5.953
2024-02-04,5.953
2024-02-05,5.953
2024-02-06,5.953
2024-02-07,5.953
2024-02-08,5.953
2024-02-09,5.953
2024-02-10,5.953
2024-02-11,5.953
2024-02-12,5.953
2024-02-13,5.918
2024-02-14,5.896
2024-02-15,5.881
2024-02-16,5.873
2024-02-17,5.855
2024-02-18,5.855
2024-02-19,5.847
2024-02-20,5.831
2024-02-21,5.814
2024-02-22,5.814
2024-02-23,5.814
2024-02-24,5.814
2024-02-25,5.814
2024-02-26,5.814
2024-02-27,5.814
2024-02-28,5.814
2024-02-29,5.814
2024-03-01,5.809
2024-03-02,5.809
2024-03-03,5.809
2024-03-04,5.809
2024-03-05,5.809
2024-03-06,5.809
2024-03-07,5.809
2024-03-08,5.809
2024-03-09,5.809
2024-03-10,5.809
2024-03-11,5.809
2024-03-12,5.809
2024-03-13,5.809
2024-03-14,5.809
2024-03-15,5.809
2024-03-16,5.809
2024-03-17,5.809
2024-03-18,5.809
2024-03-19,5.809
2024-03-20,5.809
2024-03-21,5.797
2024-03-22,5.793
2024-03-23,5.793
2024-03-24,5.793
2024-03-25,5.793
2024-03-26,5.793
2024-03-27,5.793
2024-03-28,5.793
2024-03-29,5.793
2024-03-30,5.793
2024-03-31,5.793
2024-04-01,5.793
2024-04-02,5.793
2024-04-03,5.793
2024-04-04,5.793
2024-04-05,5.793
2024-04-06,5.793
2024-04-07,5.793
2024-04-08,5.793
