,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity
2012-03-24,361.7836,361.7836,358.2881,361.7836,176270.0
2012-03-25,361.7836,361.7836,358.2881,361.7836,176270.0
2012-03-26,361.7836,361.7836,358.4629,361.7836,51870.0
2012-03-27,360.0359,360.5602,358.4629,359.3368,473770.0
2012-03-28,359.162,359.162,345.18,348.6755,1093370.0
2012-03-29,349.5494,359.162,347.8016,353.9187,533280.0
2012-03-30,360.0359,360.0359,353.9187,355.3169,249120.0
2012-03-31,360.0359,360.0359,353.9187,355.3169,249120.0
2012-04-01,360.0359,360.0359,353.9187,355.3169,249120.0
2012-04-02,355.3169,355.3169,353.9187,354.7926,446120.0
2012-04-03,354.9674,360.0359,354.9674,360.0359,534690.0
2012-04-04,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-05,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-06,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-07,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-08,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-09,360.0359,360.0359,354.4431,358.2881,878870.0
2012-04-10,354.7926,356.5404,353.9187,354.4431,660890.0
2012-04-11,354.7926,356.016,353.9187,355.6665,195900.0
2012-04-12,355.8413,362.6575,355.8413,362.6575,234990.0
2012-04-13,362.6575,371.3962,362.6575,371.3962,509480.0
2012-04-14,362.6575,371.3962,362.6575,371.3962,509480.0
2012-04-15,362.6575,371.3962,362.6575,371.3962,509480.0
2012-04-16,371.3962,380.1349,365.2791,379.2611,889120.0
2012-04-17,381.8827,381.8827,375.5908,375.5908,457270.0
2012-04-18,373.144,378.3872,370.3476,370.6971,507330.0
2012-04-19,374.8917,374.8917,370.5223,371.2214,571940.0
2012-04-20,375.7656,375.7656,360.9097,363.7061,637430.0
2012-04-21,375.7656,375.7656,360.9097,363.7061,637430.0
2012-04-22,375.7656,375.7656,360.9097,363.7061,637430.0
2012-04-23,367.0268,367.0268,363.5313,364.0557,167980.0
2012-04-24,364.0557,366.5025,363.3566,366.153,289730.0
2012-04-25,367.0268,375.9403,367.0268,374.1926,858310.0
2012-04-26,374.8917,377.3385,373.8431,374.0178,315710.0
2012-04-27,374.0178,374.8917,371.3962,374.0178,691700.0
2012-04-28,374.0178,374.8917,371.3962,374.0178,691700.0
2012-04-29,374.0178,374.8917,371.3962,374.0178,691700.0
2012-04-30,373.8431,375.7656,373.8431,375.7656,400040.0
2012-05-01,373.8431,375.7656,373.8431,375.7656,400040.0
2012-05-02,375.7656,392.3692,375.7656,387.1259,413960.0
2012-05-03,387.3007,405.4773,384.5043,404.2538,477950.0
2012-05-04,401.9818,401.9818,393.243,396.7385,663980.0
2012-05-05,401.9818,401.9818,393.243,396.7385,663980.0
2012-05-06,401.9818,401.9818,393.243,396.7385,663980.0
2012-05-07,392.3692,393.243,385.9025,391.4953,403340.0
2012-05-08,385.553,401.1079,385.553,400.9331,478430.0
2012-05-09,401.807,401.807,394.1169,394.1169,478260.0
2012-05-10,393.243,394.1169,392.3692,393.243,779500.0
2012-05-11,393.243,400.234,393.243,399.3602,175200.0
2012-05-12,393.243,400.234,393.243,399.3602,175200.0
2012-05-13,393.243,400.234,393.243,399.3602,175200.0
2012-05-14,399.1854,399.3602,382.7566,388.8737,150220.0
2012-05-15,378.3872,378.3872,367.0268,373.144,517570.0
2012-05-16,374.5422,374.5422,357.4142,357.4142,398130.0
2012-05-17,353.9187,375.7656,352.171,372.7944,407300.0
2012-05-18,349.7241,368.7746,349.7241,358.2881,338290.0
2012-05-19,349.7241,368.7746,349.7241,358.2881,338290.0
2012-05-20,349.7241,368.7746,349.7241,358.2881,338290.0
2012-05-21,358.2881,367.0268,350.4232,350.4232,296480.0
2012-05-22,358.2881,363.5313,358.2881,361.0845,241410.0
2012-05-23,353.9187,356.5404,353.9187,354.7926,497390.0
2012-05-24,354.7926,360.0359,354.7926,359.162,688790.0
2012-05-25,360.0359,360.9097,359.162,359.3368,407880.0
2012-05-26,360.0359,360.9097,359.162,359.3368,407880.0
2012-05-27,360.0359,360.9097,359.162,359.3368,407880.0
2012-05-28,363.5313,365.1043,360.0359,364.4052,350080.0
2012-05-29,364.4052,386.2521,363.7061,386.2521,543550.0
2012-05-30,387.1259,389.5728,384.5043,389.2232,505620.0
2012-05-31,383.6304,388.8737,369.6485,386.2521,1847260.0
2012-06-01,387.1259,397.6124,383.6304,397.6124,581400.0
2012-06-02,387.1259,397.6124,383.6304,397.6124,581400.0
2012-06-03,387.1259,397.6124,383.6304,397.6124,581400.0
2012-06-04,386.9512,386.9512,373.144,374.0178,907710.0
2012-06-05,374.0178,380.1349,373.144,377.5133,208490.0
2012-06-06,377.5133,380.1349,376.8142,377.3385,191660.0
2012-06-07,388.8737,392.3692,379.2611,381.8827,132790.0
2012-06-08,384.5043,384.5043,381.7079,381.8827,223780.0
2012-06-09,384.5043,384.5043,381.7079,381.8827,223780.0
2012-06-10,384.5043,384.5043,381.7079,381.8827,223780.0
2012-06-11,384.5043,387.9998,382.7566,383.4557,256900.0
2012-06-12,384.5043,387.9998,382.7566,383.4557,256900.0
2012-06-13,377.4862,388.0207,377.4862,387.3184,674610.0
2012-06-14,395.0437,402.0666,388.8985,394.8681,501890.0
2012-06-15,394.8681,394.8681,389.7764,392.41,97860.0
2012-06-16,394.8681,394.8681,389.7764,392.41,97860.0
2012-06-17,394.8681,394.8681,389.7764,392.41,97860.0
2012-06-18,393.2879,404.7003,393.2879,400.1353,287120.0
2012-06-19,400.4865,409.0896,400.1353,406.2804,355250.0
2012-06-20,409.0896,418.7463,409.0896,416.1126,538280.0
2012-06-21,416.1126,418.2195,415.2348,416.1126,290220.0
2012-06-22,412.6011,413.479,408.2118,412.6011,217460.0
2012-06-23,412.6011,413.479,408.2118,412.6011,217460.0
2012-06-24,412.6011,413.479,408.2118,412.6011,217460.0
2012-06-25,412.6011,415.0592,409.9675,410.8454,289890.0
2012-06-26,411.5477,416.1126,408.2118,412.6011,533250.0
2012-06-27,414.3569,417.5172,412.6011,417.5172,291880.0
2012-06-28,417.5172,417.6928,413.479,414.8836,301870.0
2012-06-29,411.7233,416.9905,411.7233,411.8988,585270.0
2012-06-30,411.7233,416.9905,411.7233,411.8988,585270.0
2012-07-01,411.7233,416.9905,411.7233,411.8988,585270.0
2012-07-02,412.7767,418.2195,412.7767,416.6394,373990.0
2012-07-03,416.9905,422.2578,416.1126,422.2578,554020.0
2012-07-04,422.2578,423.1356,418.9218,420.502,110860.0
2012-07-05,419.4486,425.7693,419.4486,422.2578,394830.0
2012-07-06,425.7693,425.9448,421.3799,421.3799,169440.0
2012-07-07,425.7693,425.9448,421.3799,421.3799,169440.0
2012-07-08,425.7693,425.9448,421.3799,421.3799,169440.0
2012-07-09,421.3799,422.2578,412.6011,415.2348,182090.0
2012-07-10,414.5325,414.5325,402.0666,402.0666,278530.0
2012-07-11,393.2879,419.6241,388.3718,419.6241,578730.0
2012-07-12,410.8454,410.8454,399.433,401.1888,461820.0
2012-07-13,401.1888,403.6468,398.5552,399.433,266310.0
2012-07-14,401.1888,403.6468,398.5552,399.433,266310.0
2012-07-15,401.1888,403.6468,398.5552,399.433,266310.0
2012-07-16,401.1888,408.0362,401.1888,406.8072,122490.0
2012-07-17,406.456,406.456,397.6773,402.0666,1419730.0
2012-07-18,390.6543,390.6543,380.8221,381.8755,2431040.0
2012-07-19,382.4023,383.8069,377.4862,377.6617,695100.0
2012-07-20,377.4862,381.7,377.135,377.3106,879620.0
2012-07-21,377.4862,381.7,377.135,377.3106,879620.0
2012-07-22,377.4862,381.7,377.135,377.3106,879620.0
2012-07-23,377.4862,377.4862,358.8752,360.1042,1336260.0
2012-07-24,359.9287,369.5853,355.5393,364.318,1196240.0
2012-07-25,365.7226,365.7226,360.1042,360.8065,851920.0
2012-07-26,360.8065,363.4402,360.8065,362.2111,826240.0
2012-07-27,364.8448,371.341,364.8448,365.1959,2049760.0
2012-07-28,364.8448,371.341,364.8448,365.1959,2049760.0
2012-07-29,364.8448,371.341,364.8448,365.1959,2049760.0
2012-07-30,369.7609,379.9442,369.7609,379.9442,617020.0
2012-07-31,379.9442,382.7534,377.4862,382.0511,657360.0
2012-08-01,382.0511,382.0511,369.5853,373.0968,925010.0
2012-08-02,374.8525,376.6083,373.0968,373.9747,478200.0
2012-08-03,373.2724,378.364,373.0968,377.4862,345980.0
2012-08-04,373.2724,378.364,373.0968,377.4862,345980.0
2012-08-05,373.2724,378.364,373.0968,377.4862,345980.0
2012-08-06,378.364,386.7916,378.364,385.0359,387540.0
2012-08-07,378.364,386.7916,378.364,385.0359,387540.0
2012-08-08,377.4862,383.6313,377.4862,379.5931,872690.0
2012-08-09,379.5931,380.1198,366.9517,373.0968,1140640.0
2012-08-10,375.7304,379.2419,373.0968,377.4862,481700.0
2012-08-11,375.7304,379.2419,373.0968,377.4862,481700.0
2012-08-12,375.7304,379.2419,373.0968,377.4862,481700.0
2012-08-13,377.4862,382.7534,377.4862,380.1198,360870.0
2012-08-14,381.8755,381.8755,380.1198,380.1198,418560.0
2012-08-15,380.4709,380.6465,373.0968,373.0968,754650.0
2012-08-16,373.9747,375.7304,368.5318,369.7609,1034280.0
2012-08-17,369.7609,374.8525,369.5853,373.2724,609480.0
2012-08-18,369.7609,374.8525,369.5853,373.2724,609480.0
2012-08-19,369.7609,374.8525,369.5853,373.2724,609480.0
2012-08-20,369.7609,374.8525,369.5853,373.2724,609480.0
2012-08-21,369.7609,374.8525,369.5853,373.2724,609480.0
2012-08-22,373.0968,373.0968,370.4632,372.0433,554300.0
2012-08-23,373.0968,379.2419,373.0968,377.4862,267950.0
2012-08-24,373.0968,373.0968,369.2341,369.5853,539160.0
2012-08-25,373.0968,373.0968,369.2341,369.5853,539160.0
2012-08-26,373.0968,373.0968,369.2341,369.5853,539160.0
2012-08-27,373.0968,373.0968,369.2341,369.5853,539160.0
2012-08-28,368.7074,373.9747,368.7074,372.2189,565920.0
2012-08-29,373.0968,373.0968,370.112,370.6387,423890.0
2012-08-30,370.4632,370.4632,366.6005,366.6005,404690.0
2012-08-31,366.9517,368.7074,359.0508,360.8065,625650.0
2012-09-01,366.9517,368.7074,359.0508,360.8065,625650.0
2012-09-02,366.9517,368.7074,359.0508,360.8065,625650.0
2012-09-03,361.6844,365.5471,361.5088,364.318,301020.0
2012-09-04,370.4632,370.4632,365.0203,365.1959,353100.0
2012-09-05,365.1959,366.6005,363.7913,366.6005,345340.0
2012-09-06,366.0738,366.9517,364.318,365.1959,514030.0
2012-09-07,368.7074,370.4632,365.1959,369.5853,664310.0
2012-09-08,368.7074,370.4632,365.1959,369.5853,664310.0
2012-09-09,368.7074,370.4632,365.1959,369.5853,664310.0
2012-09-10,370.9899,370.9899,362.5623,363.4402,365830.0
2012-09-11,366.9517,369.5853,365.1959,369.5853,237230.0
2012-09-12,369.4097,373.0968,367.654,371.341,544650.0
2012-09-13,372.2189,375.5548,370.4632,374.8525,524450.0
2012-09-14,376.9594,386.0893,376.6083,383.2801,743570.0
2012-09-15,376.9594,386.0893,376.6083,383.2801,743570.0
2012-09-16,376.9594,386.0893,376.6083,383.2801,743570.0
2012-09-17,383.2801,388.0207,381.8755,383.4557,631650.0
2012-09-18,383.2801,383.2801,377.4862,378.364,500050.0
2012-09-19,379.2419,387.1428,377.6617,385.387,319610.0
2012-09-20,385.387,385.387,380.1198,381.8755,259320.0
2012-09-21,381.8755,384.158,374.5014,380.9977,237820.0
2012-09-22,381.8755,384.158,374.5014,380.9977,237820.0
2012-09-23,381.8755,384.158,374.5014,380.9977,237820.0
2012-09-24,380.9977,384.158,380.9977,382.5778,286220.0
2012-09-25,382.4023,382.4023,379.2419,381.8755,287360.0
2012-09-26,381.5244,381.8755,375.7304,378.1885,272520.0
2012-09-27,377.4862,377.6617,374.8525,376.6083,239420.0
2012-09-28,377.4862,378.364,373.2724,374.1502,495710.0
2012-09-29,377.4862,378.364,373.2724,374.1502,495710.0
2012-09-30,377.4862,378.364,373.2724,374.1502,495710.0
2012-10-01,374.8525,377.4862,366.9517,367.8295,786130.0
2012-10-02,366.9517,371.341,365.1959,368.7074,1067990.0
2012-10-03,368.3563,376.6083,368.3563,372.9212,600890.0
2012-10-04,371.5166,388.0207,371.5166,386.4405,1533230.0
2012-10-05,386.4405,395.0437,386.4405,390.6543,712180.0
2012-10-06,386.4405,395.0437,386.4405,390.6543,712180.0
2012-10-07,386.4405,395.0437,386.4405,390.6543,712180.0
2012-10-08,395.0437,395.0437,384.8603,386.6161,425820.0
2012-10-09,386.6161,387.3184,381.8755,382.7534,253040.0
2012-10-10,382.7534,382.7534,377.4862,377.4862,812540.0
2012-10-11,377.4862,377.4862,372.9212,373.7991,427670.0
2012-10-12,373.0968,381.8755,372.7456,373.0968,571260.0
2012-10-13,373.0968,381.8755,372.7456,373.0968,571260.0
2012-10-14,373.0968,381.8755,372.7456,373.0968,571260.0
2012-10-15,373.0968,373.0968,365.8982,366.2494,1059990.0
2012-10-16,368.7074,369.0586,366.2494,366.4249,932460.0
2012-10-17,367.8295,372.7456,366.9517,370.9899,425310.0
2012-10-18,373.9747,374.677,371.1655,374.677,332560.0
2012-10-19,374.677,377.4862,373.0968,375.5548,441870.0
2012-10-20,374.677,377.4862,373.0968,375.5548,441870.0
2012-10-21,374.677,377.4862,373.0968,375.5548,441870.0
2012-10-22,375.5548,375.7304,368.7074,375.7304,280240.0
2012-10-23,376.6083,380.9977,375.7304,380.6465,228260.0
2012-10-24,379.2419,380.1198,373.9747,380.1198,833290.0
2012-10-25,380.9977,386.2649,379.2419,385.387,392260.0
2012-10-26,380.9977,386.2649,379.2419,385.387,392260.0
2012-10-27,380.9977,386.2649,379.2419,385.387,392260.0
2012-10-28,380.9977,386.2649,379.2419,385.387,392260.0
2012-10-29,385.387,388.8985,384.6847,386.2649,214650.0
2012-10-30,386.2649,388.5474,385.387,388.0207,771850.0
2012-10-31,387.1428,388.8985,385.2115,388.8985,721230.0
2012-11-01,387.1428,388.8985,385.2115,388.8985,721230.0
2012-11-02,387.1428,388.8985,385.2115,388.8985,721230.0
2012-11-03,387.1428,388.8985,385.2115,388.8985,721230.0
2012-11-04,387.1428,388.8985,385.2115,388.8985,721230.0
2012-11-05,388.8985,394.8681,388.723,390.6543,1127850.0
2012-11-06,390.6543,395.0437,390.4787,394.6925,874240.0
2012-11-07,395.0437,395.0437,392.7612,394.6925,1051240.0
2012-11-08,392.41,394.6925,389.2497,394.6925,679700.0
2012-11-09,394.5169,394.5169,392.9368,393.2879,779110.0
2012-11-10,394.5169,394.5169,392.9368,393.2879,779110.0
2012-11-11,394.5169,394.5169,392.9368,393.2879,779110.0
2012-11-12,393.4635,396.7994,393.4635,395.0437,902350.0
2012-11-13,395.0437,395.0437,388.8985,388.8985,829420.0
2012-11-14,393.2879,393.2879,388.8985,389.7764,523200.0
2012-11-15,391.5322,393.2879,390.4787,390.8299,748700.0
2012-11-16,390.8299,396.7994,390.8299,394.8681,891360.0
2012-11-17,390.8299,396.7994,390.8299,394.8681,891360.0
2012-11-18,390.8299,396.7994,390.8299,394.8681,891360.0
2012-11-19,396.7994,406.456,394.8681,399.433,708880.0
2012-11-20,403.8224,410.6698,400.3109,408.2118,597260.0
2012-11-21,408.2118,428.2273,408.2118,428.2273,981600.0
2012-11-22,428.4029,428.4029,417.8684,421.3799,471170.0
2012-11-23,421.3799,427.525,421.3799,427.1739,548080.0
2012-11-24,421.3799,427.525,421.3799,427.1739,548080.0
2012-11-25,421.3799,427.525,421.3799,427.1739,548080.0
2012-11-26,427.1739,427.1739,424.7158,424.8914,871950.0
2012-11-27,427.525,428.4029,421.3799,421.3799,339790.0
2012-11-28,422.2578,428.4029,422.2578,427.525,430480.0
2012-11-29,427.525,427.525,420.502,422.4333,1151120.0
2012-11-30,427.525,427.525,420.502,422.4333,1151120.0
2012-12-01,427.525,427.525,420.502,422.4333,1151120.0
2012-12-02,427.525,427.525,420.502,422.4333,1151120.0
2012-12-03,422.4333,438.9374,422.2578,435.4259,844840.0
2012-12-04,435.4259,443.3268,431.9144,437.1816,550390.0
2012-12-05,438.9374,439.8153,437.8839,438.2351,340150.0
2012-12-06,438.0595,451.2276,438.0595,447.7161,679750.0
2012-12-07,446.8383,456.4949,445.9604,456.4949,664880.0
2012-12-08,446.8383,456.4949,445.9604,456.4949,664880.0
2012-12-09,446.8383,456.4949,445.9604,456.4949,664880.0
2012-12-10,456.4949,456.4949,449.033,454.7391,341720.0
2012-12-11,454.7391,473.1745,451.2276,462.64,746480.0
2012-12-12,462.64,466.1515,447.7161,447.7161,804910.0
2012-12-13,456.0559,456.4949,435.4259,438.9374,1417740.0
2012-12-14,440.2542,440.2542,430.5098,432.7923,465690.0
2012-12-15,440.2542,440.2542,430.5098,432.7923,465690.0
2012-12-16,440.2542,440.2542,430.5098,432.7923,465690.0
2012-12-17,432.7923,437.1816,431.9144,434.548,1089100.0
2012-12-18,434.548,443.3268,429.2808,438.9374,850430.0
2012-12-19,439.8153,452.1055,439.8153,447.7161,331470.0
2012-12-20,447.7161,465.2736,447.7161,465.2736,544840.0
2012-12-21,456.4949,467.0294,456.4949,462.64,611630.0
2012-12-22,456.4949,467.0294,456.4949,462.64,611630.0
2012-12-23,456.4949,467.0294,456.4949,462.64,611630.0
2012-12-24,456.4949,467.0294,456.4949,462.64,611630.0
2012-12-25,456.4949,467.0294,456.4949,462.64,611630.0
2012-12-26,465.2736,465.7126,460.8843,460.8843,396670.0
2012-12-27,465.2736,465.2736,447.2772,448.594,198030.0
2012-12-28,454.7391,454.7391,450.3498,453.8613,438660.0
2012-12-29,454.7391,454.7391,450.3498,453.8613,438660.0
2012-12-30,454.7391,454.7391,450.3498,453.8613,438660.0
2012-12-31,454.7391,454.7391,450.3498,453.8613,438660.0
2013-01-01,454.7391,454.7391,450.3498,453.8613,438660.0
2013-01-02,453.8613,462.2011,452.9834,461.7621,332320.0
2013-01-03,468.8118,483.7926,463.5245,470.5743,745150.0
2013-01-04,473.2179,479.8271,472.3367,479.3865,682300.0
2013-01-05,473.2179,479.8271,472.3367,479.3865,682300.0
2013-01-06,473.2179,479.8271,472.3367,479.3865,682300.0
2013-01-07,480.2677,486.8769,479.8271,484.6739,532440.0
2013-01-08,489.08,490.8424,484.2332,485.1145,491840.0
2013-01-09,480.2677,486.4363,480.2677,484.6739,848080.0
2013-01-10,484.6739,484.6739,479.3865,482.0302,1642260.0
2013-01-11,482.0302,484.6739,481.149,484.6739,1307900.0
2013-01-12,482.0302,484.6739,481.149,484.6739,1307900.0
2013-01-13,482.0302,484.6739,481.149,484.6739,1307900.0
2013-01-14,484.6739,484.6739,474.0992,475.8616,758860.0
2013-01-15,475.8616,482.9114,466.6087,467.0494,925160.0
2013-01-16,467.0494,470.5743,458.2371,459.9996,654220.0
2013-01-17,462.6432,463.0838,458.2371,458.6777,852110.0
2013-01-18,469.693,474.0992,461.3214,466.1681,880330.0
2013-01-19,469.693,474.0992,461.3214,466.1681,880330.0
2013-01-20,469.693,474.0992,461.3214,466.1681,880330.0
2013-01-21,466.1681,466.1681,461.3214,461.3214,536980.0
2013-01-22,461.3214,462.6432,458.6777,459.9996,610400.0
2013-01-23,459.9996,471.4555,459.5589,467.0494,642220.0
2013-01-24,471.4555,482.9114,471.4555,477.6241,1069290.0
2013-01-25,484.2332,488.6394,481.149,486.4363,688890.0
2013-01-26,484.2332,488.6394,481.149,486.4363,688890.0
2013-01-27,484.2332,488.6394,481.149,486.4363,688890.0
2013-01-28,486.4363,486.4363,482.9114,485.1145,1277950.0
2013-01-29,484.6739,492.6049,484.6739,489.5206,1392480.0
2013-01-30,489.9612,502.2984,489.5206,489.5206,658550.0
2013-01-31,489.5206,502.2984,484.6739,500.5359,954350.0
2013-02-01,487.3175,497.011,484.6739,485.9957,5297030.0
2013-02-02,487.3175,497.011,484.6739,485.9957,5297030.0
2013-02-03,487.3175,497.011,484.6739,485.9957,5297030.0
2013-02-04,493.4861,510.2294,489.9612,505.8233,693240.0
2013-02-05,505.8233,512.4325,500.5359,507.5857,477940.0
2013-02-06,509.3482,515.5167,498.7735,498.7735,441410.0
2013-02-07,499.6547,501.4171,493.4861,495.6892,797110.0
2013-02-08,498.7735,503.1796,496.1298,497.4516,605480.0
2013-02-09,498.7735,503.1796,496.1298,497.4516,605480.0
2013-02-10,498.7735,503.1796,496.1298,497.4516,605480.0
2013-02-11,497.8922,499.6547,493.4861,495.2486,846720.0
2013-02-12,495.2486,497.8922,493.4861,494.3673,367600.0
2013-02-13,496.5704,503.1796,494.3673,496.5704,236440.0
2013-02-14,497.8922,502.2984,497.011,499.2141,686110.0
2013-02-15,499.6547,511.1106,499.6547,511.1106,420590.0
2013-02-16,499.6547,511.1106,499.6547,511.1106,420590.0
2013-02-17,499.6547,511.1106,499.6547,511.1106,420590.0
2013-02-18,510.67,511.1106,508.0263,508.4669,773650.0
2013-02-19,512.8731,513.7543,510.2294,511.9918,447080.0
2013-02-20,511.1106,511.9918,506.7045,511.1106,403460.0
2013-02-21,510.67,510.67,499.6547,500.5359,509390.0
2013-02-22,500.5359,504.0608,493.9267,503.1796,553080.0
2013-02-23,500.5359,504.0608,493.9267,503.1796,553080.0
2013-02-24,500.5359,504.0608,493.9267,503.1796,553080.0
2013-02-25,503.1796,524.329,503.1796,519.9229,714150.0
2013-02-26,517.2792,520.8041,505.8233,514.6355,656450.0
2013-02-27,519.0416,519.0416,507.5857,510.67,366450.0
2013-02-28,511.9918,511.9918,507.5857,510.67,1051270.0
2013-03-01,510.67,510.67,502.2984,502.739,453020.0
2013-03-02,510.67,510.67,502.2984,502.739,453020.0
2013-03-03,510.67,510.67,502.2984,502.739,453020.0
2013-03-04,502.2984,502.739,489.08,489.9612,1074980.0
2013-03-05,489.9612,510.2294,489.9612,508.4669,496520.0
2013-03-06,506.7045,519.4823,502.2984,516.398,272810.0
2013-03-07,514.6355,514.6355,492.1643,495.2486,1921580.0
2013-03-08,497.8922,506.7045,495.2486,497.8922,521120.0
2013-03-09,497.8922,506.7045,495.2486,497.8922,521120.0
2013-03-10,497.8922,506.7045,495.2486,497.8922,521120.0
2013-03-11,499.2141,506.2639,494.3673,496.1298,657180.0
2013-03-12,496.5704,500.5359,484.6739,489.08,1005100.0
2013-03-13,493.4861,493.4861,488.6394,492.6049,661130.0
2013-03-14,493.4861,494.3673,484.6739,484.6739,1670200.0
2013-03-15,489.08,497.8922,489.08,494.3673,987880.0
2013-03-16,489.08,497.8922,489.08,494.3673,987880.0
2013-03-17,489.08,497.8922,489.08,494.3673,987880.0
2013-03-18,493.4861,493.4861,482.9114,484.6739,1064360.0
2013-03-19,484.6739,484.6739,474.0992,480.2677,835160.0
2013-03-20,475.421,499.6547,475.421,484.6739,625020.0
2013-03-21,489.08,493.4861,484.6739,484.6739,600650.0
2013-03-22,484.6739,486.4363,482.0302,485.5551,1154840.0
2013-03-23,484.6739,486.4363,482.0302,485.5551,1154840.0
2013-03-24,484.6739,486.4363,482.0302,485.5551,1154840.0
2013-03-25,497.8922,497.8922,487.3175,489.5206,600790.0
2013-03-26,489.08,495.2486,489.08,492.1643,657480.0
2013-03-27,492.1643,512.8731,491.7237,498.7735,1302780.0
2013-03-28,492.1643,512.8731,491.7237,498.7735,1302780.0
2013-03-29,492.1643,512.8731,491.7237,498.7735,1302780.0
2013-03-30,492.1643,512.8731,491.7237,498.7735,1302780.0
2013-03-31,492.1643,512.8731,491.7237,498.7735,1302780.0
2013-04-01,502.2984,516.398,502.2984,511.1106,896510.0
2013-04-02,510.2294,511.1106,502.739,505.8233,179490.0
2013-04-03,505.8233,521.6853,505.8233,515.5167,671570.0
2013-04-04,517.2792,517.2792,511.1106,511.9918,314910.0
2013-04-05,511.1106,519.0416,504.942,513.7543,458840.0
2013-04-06,511.1106,519.0416,504.942,513.7543,458840.0
2013-04-07,511.1106,519.0416,504.942,513.7543,458840.0
2013-04-08,515.5167,516.398,511.1106,511.1106,360430.0
2013-04-09,515.5167,516.398,511.1106,511.1106,360430.0
2013-04-10,511.1106,521.2447,511.1106,521.2447,765270.0
2013-04-11,521.6853,534.0225,521.2447,526.0914,732400.0
2013-04-12,527.4133,532.26,527.4133,530.4976,653280.0
2013-04-13,527.4133,532.26,527.4133,530.4976,653280.0
2013-04-14,527.4133,532.26,527.4133,530.4976,653280.0
2013-04-15,530.4976,535.7849,529.1757,529.6163,636990.0
2013-04-16,519.9229,526.0914,515.5167,524.7696,1414600.0
2013-04-17,531.8194,531.8194,528.2945,528.7351,623940.0
2013-04-18,528.7351,531.3788,524.329,529.1757,584240.0
2013-04-19,530.4976,537.5474,528.7351,534.9037,422430.0
2013-04-20,530.4976,537.5474,528.7351,534.9037,422430.0
2013-04-21,530.4976,537.5474,528.7351,534.9037,422430.0
2013-04-22,535.7849,563.9841,535.7849,563.9841,756800.0
2013-04-23,555.1719,556.9343,541.9535,541.9535,587380.0
2013-04-24,546.8002,550.7657,544.5972,550.7657,542500.0
2013-04-25,550.7657,558.6968,544.5972,558.6968,545120.0
2013-04-26,568.3903,569.2715,559.578,563.9841,431160.0
2013-04-27,568.3903,569.2715,559.578,563.9841,431160.0
2013-04-28,568.3903,569.2715,559.578,563.9841,431160.0
2013-04-29,570.5933,570.5933,563.9841,564.8654,443560.0
2013-04-30,564.8654,568.3903,563.5435,564.8654,492570.0
2013-05-01,564.8654,568.3903,563.5435,564.8654,492570.0
2013-05-02,566.6278,566.6278,555.1719,563.9841,423470.0
2013-05-03,572.7964,583.3711,572.3558,583.3711,884070.0
2013-05-04,572.7964,583.3711,572.3558,583.3711,884070.0
2013-05-05,572.7964,583.3711,572.3558,583.3711,884070.0
2013-05-06,583.3711,592.1833,579.8462,581.6086,498640.0
2013-05-07,590.4209,592.1833,581.6086,583.3711,410800.0
2013-05-08,583.3711,594.827,583.3711,592.1833,634530.0
2013-05-09,592.1833,592.1833,584.2523,590.4209,189080.0
2013-05-10,589.5397,593.0646,589.5397,592.1833,164690.0
2013-05-11,589.5397,593.0646,589.5397,592.1833,164690.0
2013-05-12,589.5397,593.0646,589.5397,592.1833,164690.0
2013-05-13,589.5397,593.0646,589.5397,592.1833,164690.0
2013-05-14,592.1833,599.2331,589.099,599.2331,588400.0
2013-05-15,591.3021,600.9956,591.3021,597.4707,305230.0
2013-05-16,597.4707,599.2331,580.7274,586.896,465100.0
2013-05-17,586.0148,592.1833,583.3711,589.099,316850.0
2013-05-18,586.0148,592.1833,583.3711,589.099,316850.0
2013-05-19,586.0148,592.1833,583.3711,589.099,316850.0
2013-05-20,591.7427,597.4707,589.5397,594.827,266670.0
2013-05-21,597.4707,598.3519,594.827,596.5895,332050.0
2013-05-22,593.0646,606.2829,593.0646,606.2829,378720.0
2013-05-23,601.8768,601.8768,572.7964,590.4209,472590.0
2013-05-24,590.4209,590.4209,572.7964,585.5741,405640.0
2013-05-25,590.4209,590.4209,572.7964,585.5741,405640.0
2013-05-26,590.4209,590.4209,572.7964,585.5741,405640.0
2013-05-27,585.1335,585.1335,571.9152,573.6776,706910.0
2013-05-28,574.1182,581.6086,571.9152,581.6086,627830.0
2013-05-29,576.3213,589.9803,576.3213,587.7772,358460.0
2013-05-30,572.7964,581.6086,566.1872,568.3903,1257700.0
2013-05-31,567.9496,567.9496,545.4784,555.1719,1212850.0
2013-06-01,567.9496,567.9496,545.4784,555.1719,1212850.0
2013-06-02,567.9496,567.9496,545.4784,555.1719,1212850.0
2013-06-03,546.3596,555.1719,537.5474,547.6815,937650.0
2013-06-04,547.6815,563.9841,544.5972,563.9841,385660.0
2013-06-05,555.1719,557.8156,537.5474,537.5474,651090.0
2013-06-06,537.5474,555.1719,519.9229,543.2753,735990.0
