,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity
2016-05-21,1510.816,1510.816,1466.021,1466.021,32222.0
2016-05-22,1510.816,1510.816,1466.021,1466.021,32222.0
2016-05-23,1471.451,1490.455,1467.379,1475.523,30073.0
2016-05-24,1461.949,1479.596,1460.592,1467.379,44205.0
2016-05-25,1466.021,1475.523,1460.592,1464.664,46979.0
2016-05-26,1466.021,1479.596,1434.8,1442.945,128726.0
2016-05-27,1457.877,1506.744,1457.877,1485.025,89283.0
2016-05-28,1457.877,1506.744,1457.877,1485.025,89283.0
2016-05-29,1457.877,1506.744,1457.877,1485.025,89283.0
2016-05-30,1506.744,1581.403,1501.314,1567.828,73982.0
2016-05-31,1594.977,1669.635,1594.977,1635.7,300392.0
2016-06-01,1635.7,1694.069,1615.338,1662.848,118883.0
2016-06-02,1661.491,1661.491,1627.555,1628.912,88373.0
2016-06-03,1615.338,1628.912,1574.615,1594.977,90462.0
2016-06-04,1615.338,1628.912,1574.615,1594.977,90462.0
2016-06-05,1615.338,1628.912,1574.615,1594.977,90462.0
2016-06-06,1594.977,1656.061,1592.262,1634.342,67224.0
2016-06-07,1642.487,1658.776,1622.125,1628.912,80777.0
2016-06-08,1628.912,1657.418,1601.764,1637.057,64643.0
2016-06-09,1635.7,1647.916,1604.479,1604.479,31973.0
2016-06-10,1620.768,1620.768,1588.19,1608.551,37908.0
2016-06-11,1620.768,1620.768,1588.19,1608.551,37908.0
2016-06-12,1620.768,1620.768,1588.19,1608.551,37908.0
2016-06-13,1584.117,1601.764,1540.68,1601.764,93140.0
2016-06-14,1601.764,1601.764,1554.254,1567.828,78261.0
2016-06-15,1561.041,1575.973,1540.68,1540.68,67778.0
2016-06-16,1547.467,1569.186,1547.467,1554.254,105280.0
2016-06-17,1562.399,1563.756,1542.037,1550.182,260537.0
2016-06-18,1562.399,1563.756,1542.037,1550.182,260537.0
2016-06-19,1562.399,1563.756,1542.037,1550.182,260537.0
2016-06-20,1573.258,1573.258,1544.752,1547.467,166416.0
2016-06-21,1569.186,1597.692,1551.539,1588.19,115814.0
2016-06-22,1588.19,1649.274,1582.76,1618.053,60654.0
2016-06-23,1623.483,1628.912,1612.623,1616.696,29412.0
2016-06-24,1628.912,1634.342,1588.19,1601.764,167529.0
2016-06-25,1628.912,1634.342,1588.19,1601.764,167529.0
2016-06-26,1628.912,1634.342,1588.19,1601.764,167529.0
2016-06-27,1599.049,1635.7,1561.041,1628.912,48549.0
2016-06-28,1627.555,1642.487,1608.551,1631.627,116678.0
2016-06-29,1632.985,1658.776,1632.985,1642.487,144698.0
2016-06-30,1656.061,1662.848,1609.909,1609.909,118258.0
2016-07-01,1628.912,1628.912,1597.692,1601.764,38412.0
2016-07-02,1628.912,1628.912,1597.692,1601.764,38412.0
2016-07-03,1628.912,1628.912,1597.692,1601.764,38412.0
2016-07-04,1601.764,1608.551,1574.615,1600.407,97922.0
2016-07-05,1603.121,1638.414,1597.692,1599.049,43793.0
2016-07-06,1603.121,1638.414,1597.692,1599.049,43793.0
2016-07-07,1628.912,1628.912,1588.19,1594.977,48747.0
2016-07-08,1594.977,1605.836,1588.19,1599.049,57066.0
2016-07-09,1594.977,1605.836,1588.19,1599.049,57066.0
2016-07-10,1594.977,1605.836,1588.19,1599.049,57066.0
2016-07-11,1628.912,1628.912,1563.756,1601.764,100818.0
2016-07-12,1620.768,1622.125,1594.977,1594.977,46552.0
2016-07-13,1600.407,1608.551,1554.254,1570.543,85157.0
2016-07-14,1569.186,1578.688,1554.254,1563.756,72107.0
2016-07-15,1578.688,1601.764,1569.186,1577.33,93562.0
2016-07-16,1578.688,1601.764,1569.186,1577.33,93562.0
2016-07-17,1578.688,1601.764,1569.186,1577.33,93562.0
2016-07-18,1593.619,1594.977,1561.041,1569.186,40317.0
2016-07-19,1570.543,1594.977,1556.969,1588.19,75771.0
2016-07-20,1588.19,1588.19,1561.041,1561.041,105458.0
2016-07-21,1585.475,1585.475,1551.539,1555.611,95279.0
2016-07-22,1580.045,1580.045,1546.109,1548.824,31511.0
2016-07-23,1580.045,1580.045,1546.109,1548.824,31511.0
2016-07-24,1580.045,1580.045,1546.109,1548.824,31511.0
2016-07-25,1548.824,1566.471,1524.391,1524.391,129839.0
2016-07-26,1527.105,1536.607,1521.676,1523.033,69597.0
2016-07-27,1536.607,1558.326,1525.748,1540.68,56405.0
2016-07-28,1547.467,1547.467,1518.961,1529.82,61634.0
2016-07-29,1527.105,1551.539,1520.318,1539.322,43148.0
2016-07-30,1527.105,1551.539,1520.318,1539.322,43148.0
2016-07-31,1527.105,1551.539,1520.318,1539.322,43148.0
2016-08-01,1518.961,1533.893,1517.603,1528.463,112282.0
2016-08-02,1540.68,1542.037,1516.246,1527.105,61634.0
2016-08-03,1527.105,1528.463,1514.889,1518.961,66492.0
2016-08-04,1523.033,1542.037,1520.318,1532.535,90355.0
2016-08-05,1536.607,1536.607,1523.033,1525.748,107140.0
2016-08-06,1536.607,1536.607,1523.033,1525.748,107140.0
2016-08-07,1536.607,1536.607,1523.033,1525.748,107140.0
2016-08-08,1527.105,1540.68,1512.174,1512.174,117491.0
2016-08-09,1512.174,1512.174,1483.668,1491.812,128838.0
2016-08-10,1486.383,1486.383,1456.519,1459.234,100320.0
2016-08-11,1474.321,1475.692,1446.892,1453.749,66528.0
2016-08-12,1453.749,1467.464,1446.892,1460.606,194436.0
2016-08-13,1453.749,1467.464,1446.892,1460.606,194436.0
2016-08-14,1453.749,1467.464,1446.892,1460.606,194436.0
2016-08-15,1460.606,1466.092,1440.034,1446.892,43834.0
2016-08-16,1467.464,1481.178,1461.978,1470.206,37009.0
2016-08-17,1471.578,1471.578,1444.149,1457.863,159942.0
2016-08-18,1474.321,1478.435,1444.149,1474.321,72057.0
2016-08-19,1474.321,1479.807,1457.863,1471.578,34377.0
2016-08-20,1474.321,1479.807,1457.863,1471.578,34377.0
2016-08-21,1474.321,1479.807,1457.863,1471.578,34377.0
2016-08-22,1474.321,1482.55,1466.092,1481.178,34240.0
2016-08-23,1475.692,1475.692,1444.149,1457.863,67524.0
2016-08-24,1452.377,1452.377,1442.777,1444.149,50663.0
2016-08-25,1444.149,1467.464,1444.149,1459.235,56441.0
2016-08-26,1459.235,1459.235,1423.577,1426.32,82062.0
2016-08-27,1459.235,1459.235,1423.577,1426.32,82062.0
2016-08-28,1459.235,1459.235,1423.577,1426.32,82062.0
2016-08-29,1459.235,1459.235,1423.577,1426.32,82062.0
2016-08-30,1448.263,1448.263,1381.061,1385.176,111373.0
2016-08-31,1419.462,1424.948,1350.889,1350.889,156944.0
2016-09-01,1385.176,1392.033,1353.632,1369.404,89969.0
2016-09-02,1371.461,1385.176,1369.404,1378.319,75766.0
2016-09-03,1371.461,1385.176,1369.404,1378.319,75766.0
2016-09-04,1371.461,1385.176,1369.404,1378.319,75766.0
2016-09-05,1390.662,1412.605,1390.662,1394.776,41501.0
2016-09-06,1394.776,1424.948,1392.033,1419.462,57676.0
2016-09-07,1427.691,1427.691,1371.461,1378.319,112226.0
2016-09-08,1354.318,1372.833,1354.318,1355.004,83246.0
2016-09-09,1385.176,1385.176,1357.747,1357.747,68068.0
2016-09-10,1385.176,1385.176,1357.747,1357.747,68068.0
2016-09-11,1385.176,1385.176,1357.747,1357.747,68068.0
2016-09-12,1385.176,1385.176,1357.747,1357.747,68068.0
2016-09-13,1371.461,1378.319,1354.318,1354.318,73866.0
2016-09-14,1364.604,1370.09,1353.632,1369.404,66198.0
2016-09-15,1369.404,1371.461,1357.747,1364.604,147538.0
2016-09-16,1370.09,1370.09,1344.718,1344.718,311464.0
2016-09-17,1370.09,1370.09,1344.718,1344.718,311464.0
2016-09-18,1370.09,1370.09,1344.718,1344.718,311464.0
2016-09-19,1358.432,1363.232,1344.032,1357.747,67356.0
2016-09-20,1357.747,1371.461,1357.747,1367.347,68901.0
2016-09-21,1371.461,1386.547,1370.09,1378.319,88856.0
2016-09-22,1385.176,1446.892,1378.319,1440.034,198090.0
2016-09-23,1452.377,1463.349,1419.462,1434.548,86280.0
2016-09-24,1452.377,1463.349,1419.462,1434.548,86280.0
2016-09-25,1452.377,1463.349,1419.462,1434.548,86280.0
2016-09-26,1433.177,1433.177,1420.834,1426.32,77895.0
2016-09-27,1426.32,1433.177,1392.033,1433.177,57843.0
2016-09-28,1433.177,1435.92,1424.948,1427.691,18268.0
2016-09-29,1437.291,1456.492,1437.291,1446.892,120448.0
2016-09-30,1446.892,1455.12,1398.89,1398.89,98511.0
2016-10-01,1446.892,1455.12,1398.89,1398.89,98511.0
2016-10-02,1446.892,1455.12,1398.89,1398.89,98511.0
2016-10-03,1405.748,1413.977,1400.262,1405.748,43529.0
2016-10-04,1440.034,1446.892,1398.89,1398.89,91676.0
2016-10-05,1398.89,1398.89,1344.032,1347.461,126800.0
2016-10-06,1357.747,1357.747,1292.602,1302.888,129793.0
2016-10-07,1303.574,1320.717,1234.315,1248.715,181727.0
2016-10-08,1303.574,1320.717,1234.315,1248.715,181727.0
2016-10-09,1303.574,1320.717,1234.315,1248.715,181727.0
2016-10-10,1249.401,1266.544,1234.315,1248.03,102810.0
2016-10-11,1248.715,1265.173,1248.03,1250.773,104192.0
2016-10-12,1253.516,1253.516,1227.458,1241.172,72819.0
2016-10-13,1241.172,1265.859,1231.572,1234.315,76340.0
2016-10-14,1234.315,1286.431,1234.315,1258.316,69785.0
2016-10-15,1234.315,1286.431,1234.315,1258.316,69785.0
2016-10-16,1234.315,1286.431,1234.315,1258.316,69785.0
2016-10-17,1261.744,1295.345,1261.059,1282.316,86585.0
2016-10-18,1282.316,1335.803,1281.631,1330.317,85609.0
2016-10-19,1328.946,1331.689,1295.345,1302.888,91245.0
2016-10-20,1309.745,1348.146,1302.888,1302.888,161218.0
2016-10-21,1323.46,1340.603,1284.373,1297.402,233757.0
2016-10-22,1323.46,1340.603,1284.373,1297.402,233757.0
2016-10-23,1323.46,1340.603,1284.373,1297.402,233757.0
2016-10-24,1303.574,1316.603,1268.602,1276.145,74054.0
2016-10-25,1296.031,1296.031,1272.03,1275.459,29834.0
2016-10-26,1289.174,1289.174,1242.544,1248.03,83668.0
2016-10-27,1248.03,1248.03,1230.886,1234.315,87159.0
2016-10-28,1234.315,1296.031,1217.858,1220.601,91971.0
2016-10-29,1234.315,1296.031,1217.858,1220.601,91971.0
2016-10-30,1234.315,1296.031,1217.858,1220.601,91971.0
2016-10-31,1234.315,1296.031,1217.858,1220.601,91971.0
2016-11-01,1234.315,1296.031,1217.858,1220.601,91971.0
2016-11-02,1219.915,1248.03,1184.943,1193.171,86214.0
2016-11-03,1182.885,1237.058,1172.599,1186.314,48163.0
2016-11-04,1193.171,1194.543,1174.657,1186.314,56288.0
2016-11-05,1193.171,1194.543,1174.657,1186.314,56288.0
2016-11-06,1193.171,1194.543,1174.657,1186.314,56288.0
2016-11-07,1158.885,1158.885,1116.369,1124.598,124773.0
2016-11-08,1128.713,1134.198,1062.882,1062.882,265044.0
2016-11-09,1069.74,1085.512,1033.396,1053.282,119727.0
2016-11-10,1093.055,1095.798,1069.054,1077.283,71965.0
2016-11-11,1064.254,1067.683,1016.253,1021.739,127913.0
2016-11-12,1064.254,1067.683,1016.253,1021.739,127913.0
2016-11-13,1064.254,1067.683,1016.253,1021.739,127913.0
2016-11-14,1018.31,1018.31,994.309,995.681,119523.0
2016-11-15,1002.643,1006.125,974.792,974.792,169384.0
2016-11-16,974.792,1009.606,974.792,981.755,164180.0
2016-11-17,1001.251,1001.251,929.534,940.674,235129.0
2016-11-18,955.992,967.829,947.637,960.866,332660.0
2016-11-19,955.992,967.829,947.637,960.866,332660.0
2016-11-20,955.992,967.829,947.637,960.866,332660.0
2016-11-21,976.184,999.858,971.311,990.11,142914.0
2016-11-22,995.68,1000.554,974.792,988.718,88409.0
2016-11-23,995.68,1002.643,967.829,989.414,277799.0
2016-11-24,994.984,1001.251,991.503,997.073,43214.0
2016-11-25,1001.947,1023.532,999.162,1009.606,90990.0
2016-11-26,1001.947,1023.532,999.162,1009.606,90990.0
2016-11-27,1001.947,1023.532,999.162,1009.606,90990.0
2016-11-28,1009.606,1023.532,1009.606,1016.569,79496.0
2016-11-29,997.073,1016.569,984.54,1016.569,154556.0
2016-11-30,997.073,1016.569,984.54,1016.569,154556.0
2016-12-01,1016.569,1023.532,976.881,976.881,103491.0
2016-12-02,977.577,982.451,930.926,967.829,166381.0
2016-12-03,977.577,982.451,930.926,967.829,166381.0
2016-12-04,977.577,982.451,930.926,967.829,166381.0
2016-12-05,967.829,969.222,943.459,946.941,57600.0
2016-12-06,946.941,963.651,939.978,953.207,70009.0
2016-12-07,966.437,974.792,960.17,971.311,65080.0
2016-12-08,982.451,1008.91,974.792,1007.517,78896.0
2016-12-09,1007.517,1014.48,982.451,1006.125,125865.0
2016-12-10,1007.517,1014.48,982.451,1006.125,125865.0
2016-12-11,1007.517,1014.48,982.451,1006.125,125865.0
2016-12-12,1006.125,1006.125,976.881,976.881,91306.0
2016-12-13,987.325,1004.036,981.755,988.718,75324.0
2016-12-14,988.718,1001.251,988.718,995.68,31678.0
2016-12-15,992.895,1001.251,974.792,994.984,33096.0
2016-12-16,1001.251,1006.821,992.895,992.895,376605.0
2016-12-17,1001.251,1006.821,992.895,992.895,376605.0
2016-12-18,1001.251,1006.821,992.895,992.895,376605.0
2016-12-19,995.68,1000.554,991.503,995.68,116876.0
2016-12-20,1001.251,1009.606,992.199,1002.643,104203.0
2016-12-21,1002.643,1032.583,999.162,1006.125,134875.0
2016-12-22,1006.821,1008.91,994.288,1003.339,103964.0
2016-12-23,1002.643,1009.606,999.162,1006.125,71406.0
2016-12-24,1002.643,1009.606,999.162,1006.125,71406.0
2016-12-25,1002.643,1009.606,999.162,1006.125,71406.0
2016-12-26,1002.643,1009.606,999.162,1006.125,71406.0
2016-12-27,999.162,1030.494,999.162,1020.05,10748.0
2016-12-28,1020.05,1035.368,1015.872,1033.976,44962.0
2016-12-29,1033.279,1050.686,1029.798,1050.686,102399.0
2016-12-30,1033.279,1050.686,1029.798,1050.686,102399.0
2016-12-31,1033.279,1050.686,1029.798,1050.686,102399.0
2017-01-01,1033.279,1050.686,1029.798,1050.686,102399.0
2017-01-02,1033.279,1050.686,1029.798,1050.686,102399.0
2017-01-03,1054.168,1054.168,1009.606,1054.168,116032.0
2017-01-04,1054.168,1063.916,1045.116,1059.738,125987.0
2017-01-05,1058.346,1103.604,1058.346,1103.604,115489.0
2017-01-06,1100.122,1172.535,1097.337,1172.535,289456.0
2017-01-07,1100.122,1172.535,1097.337,1172.535,289456.0
2017-01-08,1100.122,1172.535,1097.337,1172.535,289456.0
2017-01-09,1169.75,1249.823,1162.091,1246.341,153438.0
2017-01-10,1225.453,1305.525,1204.564,1271.407,333503.0
2017-01-11,1267.23,1267.23,1236.593,1241.467,144454.0
2017-01-12,1240.771,1240.771,1196.209,1211.527,40414.0
2017-01-13,1204.564,1204.564,1169.75,1183.676,71686.0
2017-01-14,1204.564,1204.564,1169.75,1183.676,71686.0
2017-01-15,1204.564,1204.564,1169.75,1183.676,71686.0
2017-01-16,1182.98,1204.564,1161.395,1185.765,80863.0
2017-01-17,1185.765,1186.461,1155.128,1162.788,69709.0
2017-01-18,1162.788,1162.788,1139.114,1152.343,110814.0
2017-01-19,1148.166,1176.713,1143.292,1175.321,104756.0
2017-01-20,1176.017,1194.816,1160.002,1171.143,74292.0
2017-01-21,1176.017,1194.816,1160.002,1171.143,74292.0
2017-01-22,1176.017,1194.816,1160.002,1171.143,74292.0
2017-01-23,1187.157,1218.49,1164.18,1218.49,41664.0
2017-01-24,1218.49,1246.341,1197.602,1246.341,62427.0
2017-01-25,1244.949,1244.949,1211.527,1231.719,43513.0
2017-01-26,1231.719,1248.43,1218.49,1239.378,33777.0
2017-01-27,1235.897,1260.267,1225.453,1256.785,27430.0
2017-01-28,1235.897,1260.267,1225.453,1256.785,27430.0
2017-01-29,1235.897,1260.267,1225.453,1256.785,27430.0
2017-01-30,1256.785,1257.482,1246.341,1249.126,13232.0
2017-01-31,1249.126,1249.823,1197.602,1197.602,62742.0
2017-02-01,1200.387,1237.986,1183.676,1183.676,54871.0
2017-02-02,1194.12,1203.868,1173.232,1178.802,48514.0
2017-02-03,1178.802,1178.802,1155.825,1166.269,72595.0
2017-02-04,1178.802,1178.802,1155.825,1166.269,72595.0
2017-02-05,1178.802,1178.802,1155.825,1166.269,72595.0
2017-02-06,1171.839,1197.602,1160.002,1183.676,45571.0
2017-02-07,1183.676,1190.639,1162.788,1183.676,60984.0
2017-02-08,1198.298,1223.364,1198.298,1218.49,105935.0
2017-02-09,1221.275,1243.556,1221.275,1239.378,65105.0
2017-02-10,1253.304,1261.659,1239.378,1253.304,78317.0
2017-02-11,1253.304,1261.659,1239.378,1253.304,78317.0
2017-02-12,1253.304,1261.659,1239.378,1253.304,78317.0
2017-02-13,1253.304,1253.304,1233.112,1247.734,28884.0
2017-02-14,1247.734,1260.267,1246.341,1249.823,66889.0
2017-02-15,1249.823,1260.267,1245.645,1246.341,67747.0
2017-02-16,1255.332,1282.132,1255.332,1276.49,51669.0
2017-02-17,1265.206,1277.195,1255.332,1262.385,56675.0
2017-02-18,1265.206,1277.195,1255.332,1262.385,56675.0
2017-02-19,1265.206,1277.195,1255.332,1262.385,56675.0
2017-02-20,1262.385,1282.132,1261.68,1264.5,108405.0
2017-02-21,1264.5,1265.206,1256.038,1262.385,32944.0
2017-02-22,1262.385,1269.437,1249.69,1269.437,130174.0
2017-02-23,1269.437,1308.226,1255.332,1303.289,148387.0
2017-02-24,1303.289,1318.099,1291.3,1291.3,109559.0
2017-02-25,1303.289,1318.099,1291.3,1291.3,109559.0
2017-02-26,1303.289,1318.099,1291.3,1291.3,109559.0
2017-02-27,1292.71,1292.71,1259.564,1269.437,28797.0
2017-02-28,1269.437,1289.184,1255.332,1289.184,73241.0
2017-03-01,1289.184,1289.184,1260.974,1267.321,29321.0
2017-03-02,1267.321,1294.121,1266.616,1269.437,49870.0
2017-03-03,1272.963,1294.121,1270.848,1294.121,37817.0
2017-03-04,1272.963,1294.121,1270.848,1294.121,37817.0
2017-03-05,1272.963,1294.121,1270.848,1294.121,37817.0
2017-03-06,1300.468,1319.509,1287.068,1294.121,106383.0
2017-03-07,1299.057,1339.256,1295.531,1339.256,81666.0
2017-03-08,1339.961,1402.728,1339.961,1402.023,175507.0
2017-03-09,1399.907,1413.307,1368.876,1389.328,104579.0
2017-03-10,1399.202,1399.202,1330.793,1347.014,42904.0
2017-03-11,1399.202,1399.202,1330.793,1347.014,42904.0
2017-03-12,1399.202,1399.202,1330.793,1347.014,42904.0
2017-03-13,1339.961,1382.276,1339.961,1371.697,53621.0
2017-03-14,1371.697,1392.855,1354.066,1374.518,56141.0
2017-03-15,1374.518,1392.149,1371.697,1375.224,53946.0
2017-03-16,1379.455,1392.149,1370.287,1375.224,78363.0
2017-03-17,1375.224,1383.687,1347.014,1347.014,100163.0
2017-03-18,1375.224,1383.687,1347.014,1347.014,100163.0
2017-03-19,1375.224,1383.687,1347.014,1347.014,100163.0
2017-03-20,1347.014,1354.772,1332.909,1340.667,42472.0
2017-03-21,1347.014,1367.466,1344.193,1349.13,86920.0
2017-03-22,1345.603,1360.414,1335.73,1360.414,30408.0
2017-03-23,1361.119,1375.224,1339.961,1371.697,47655.0
2017-03-24,1371.697,1378.75,1366.761,1370.992,35312.0
2017-03-25,1371.697,1378.75,1366.761,1370.992,35312.0
2017-03-26,1371.697,1378.75,1366.761,1370.992,35312.0
2017-03-27,1369.582,1382.276,1347.014,1382.276,11444.0
2017-03-28,1385.097,1404.844,1370.287,1404.844,44957.0
2017-03-29,1404.844,1440.106,1404.844,1424.591,106550.0
2017-03-30,1424.591,1431.643,1417.538,1431.643,47167.0
2017-03-31,1431.643,1434.464,1403.433,1433.054,67199.0
2017-04-01,1431.643,1434.464,1403.433,1433.054,67199.0
2017-04-02,1431.643,1434.464,1403.433,1433.054,67199.0
2017-04-03,1431.643,1447.158,1428.822,1445.748,22826.0
2017-04-04,1448.569,1473.958,1448.569,1466.905,138092.0
2017-04-05,1452.8,1481.01,1445.748,1469.726,93125.0
2017-04-06,1472.547,1486.652,1445.748,1459.853,105275.0
2017-04-07,1466.905,1481.01,1420.359,1459.853,38686.0
2017-04-08,1466.905,1481.01,1420.359,1459.853,38686.0
2017-04-09,1466.905,1481.01,1420.359,1459.853,38686.0
2017-04-10,1459.853,1481.01,1459.853,1481.01,40398.0
2017-04-11,1466.905,1481.01,1459.853,1465.495,76132.0
2017-04-12,1466.905,1481.01,1447.158,1451.39,97104.0
2017-04-13,1466.905,1481.01,1447.158,1451.39,97104.0
2017-04-14,1466.905,1481.01,1447.158,1451.39,97104.0
2017-04-15,1466.905,1481.01,1447.158,1451.39,97104.0
2017-04-16,1466.905,1481.01,1447.158,1451.39,97104.0
2017-04-17,1447.158,1448.569,1438.695,1438.695,157158.0
2017-04-18,1438.695,1445.748,1424.591,1438.695,66314.0
2017-04-19,1438.695,1445.748,1403.433,1403.433,64953.0
2017-04-20,1403.433,1424.591,1397.791,1406.96,26810.0
2017-04-21,1407.665,1433.054,1406.96,1424.591,84456.0
2017-04-22,1407.665,1433.054,1406.96,1424.591,84456.0
2017-04-23,1407.665,1433.054,1406.96,1424.591,84456.0
2017-04-24,1410.486,1426.001,1406.96,1424.591,87621.0
2017-04-25,1431.643,1473.958,1427.412,1466.905,44896.0
2017-04-26,1466.905,1516.272,1459.853,1516.272,48712.0
2017-04-27,1481.01,1481.01,1462.674,1465.495,81544.0
2017-04-28,1481.01,1481.01,1462.674,1465.495,81544.0
2017-04-29,1481.01,1481.01,1462.674,1465.495,81544.0
2017-04-30,1481.01,1481.01,1462.674,1465.495,81544.0
2017-05-01,1481.01,1481.01,1462.674,1465.495,81544.0
2017-05-02,1473.958,1476.779,1442.927,1442.927,105610.0
2017-05-03,1442.927,1442.927,1410.486,1410.486,121973.0
2017-05-04,1410.486,1468.316,1409.075,1464.084,55435.0
2017-05-05,1413.307,1475.368,1413.307,1441.516,115240.0
2017-05-06,1413.307,1475.368,1413.307,1441.516,115240.0
2017-05-07,1413.307,1475.368,1413.307,1441.516,115240.0
2017-05-08,1452.8,1502.167,1444.337,1502.167,52152.0
2017-05-09,1500.757,1500.757,1473.958,1495.115,43854.0
2017-05-10,1481.01,1486.652,1444.337,1451.39,119630.0
2017-05-11,1451.39,1478.189,1431.643,1448.569,92581.0
2017-05-12,1448.569,1448.569,1414.717,1433.054,117288.0
2017-05-13,1448.569,1448.569,1414.717,1433.054,117288.0
2017-05-14,1448.569,1448.569,1414.717,1433.054,117288.0
2017-05-15,1433.054,1435.875,1403.433,1410.486,74272.0
2017-05-16,1414.717,1421.77,1396.381,1410.486,118731.0
2017-05-17,1407.665,1427.412,1403.433,1418.949,32451.0
2017-05-18,1435.176,1435.176,1398.084,1426.617,115331.0
2017-05-19,1428.043,1436.603,1415.917,1436.603,41293.0
2017-05-20,1428.043,1436.603,1415.917,1436.603,41293.0
2017-05-21,1428.043,1436.603,1415.917,1436.603,41293.0
2017-05-22,1436.603,1440.883,1419.483,1426.617,37177.0
2017-05-23,1435.176,1435.176,1422.337,1429.47,32893.0
2017-05-24,1426.617,1438.029,1419.483,1438.029,18141.0
2017-05-25,1423.05,1505.08,1419.483,1505.08,77042.0
2017-05-26,1495.094,1503.654,1479.401,1495.094,39433.0
2017-05-27,1495.094,1503.654,1479.401,1495.094,39433.0
2017-05-28,1495.094,1503.654,1479.401,1495.094,39433.0
2017-05-29,1477.975,1505.08,1469.415,1469.415,25072.0
2017-05-30,1469.415,1507.934,1469.415,1499.374,84628.0
2017-05-31,1502.227,1510.787,1495.094,1505.08,123553.0
2017-06-01,1495.094,1547.879,1475.121,1540.746,116845.0
2017-06-02,1540.746,1562.145,1522.2,1540.746,100320.0
2017-06-03,1540.746,1562.145,1522.2,1540.746,100320.0
2017-06-04,1540.746,1562.145,1522.2,1540.746,100320.0
2017-06-05,1542.172,1564.998,1526.48,1555.012,82697.0
2017-06-06,1556.439,1573.558,1527.906,1564.998,64140.0
2017-06-07,1564.998,1606.37,1560.718,1589.251,123985.0
2017-06-08,1589.251,1589.251,1535.039,1535.039,79659.0
2017-06-09,1536.466,1579.264,1525.053,1535.039,107536.0
2017-06-10,1536.466,1579.264,1525.053,1535.039,107536.0
2017-06-11,1536.466,1579.264,1525.053,1535.039,107536.0
2017-06-12,1536.466,1579.264,1525.053,1535.039,107536.0
2017-06-13,1533.613,1535.039,1503.654,1523.626,58174.0
2017-06-14,1523.626,1566.425,1507.934,1553.585,55846.0
2017-06-15,1533.613,1582.118,1526.48,1533.613,126216.0
2017-06-16,1526.48,1540.746,1517.92,1537.893,731283.0
2017-06-17,1526.48,1540.746,1517.92,1537.893,731283.0
2017-06-18,1526.48,1540.746,1517.92,1537.893,731283.0
2017-06-19,1537.893,1537.893,1526.48,1529.333,77911.0
2017-06-20,1522.2,1530.76,1522.2,1526.48,15026.0
2017-06-21,1522.2,1526.48,1490.814,1497.947,40221.0
2017-06-22,1490.814,1512.214,1490.814,1496.521,33198.0
2017-06-23,1492.241,1512.214,1492.241,1510.787,29021.0
2017-06-24,1492.241,1512.214,1492.241,1510.787,29021.0
2017-06-25,1492.241,1512.214,1492.241,1510.787,29021.0
2017-06-26,1492.241,1512.214,1492.241,1510.787,29021.0
2017-06-27,1512.214,1523.626,1506.507,1510.787,49144.0
2017-06-28,1510.787,1510.787,1496.521,1505.08,70319.0
2017-06-29,1503.654,1503.654,1442.309,1455.149,36059.0
2017-06-30,1440.883,1460.855,1423.05,1460.855,62676.0
2017-07-01,1440.883,1460.855,1423.05,1460.855,62676.0
2017-07-02,1440.883,1460.855,1423.05,1460.855,62676.0
2017-07-03,1460.855,1469.415,1442.309,1463.709,36409.0
2017-07-04,1470.842,1482.255,1453.722,1462.282,30916.0
2017-07-05,1462.282,1483.681,1455.149,1483.681,6860.0
2017-07-06,1476.548,1476.548,1463.709,1467.988,12003.0
2017-07-07,1467.988,1476.548,1466.562,1469.415,11545.0
2017-07-08,1467.988,1476.548,1466.562,1469.415,11545.0
2017-07-09,1467.988,1476.548,1466.562,1469.415,11545.0
2017-07-10,1469.415,1476.548,1435.176,1452.296,31678.0
2017-07-11,1453.722,1458.002,1440.883,1446.589,43549.0
2017-07-12,1450.869,1490.814,1450.869,1486.534,67671.0
2017-07-13,1493.668,1507.934,1456.575,1486.534,49184.0
2017-07-14,1493.668,1493.668,1465.135,1476.548,12247.0
2017-07-15,1493.668,1493.668,1465.135,1476.548,12247.0
2017-07-16,1493.668,1493.668,1465.135,1476.548,12247.0
2017-07-17,1433.75,1469.415,1433.75,1449.442,42284.0
2017-07-18,1450.869,1462.282,1440.883,1440.883,28868.0
2017-07-19,1440.883,1472.268,1438.029,1458.002,24600.0
2017-07-20,1452.296,1452.296,1433.75,1440.883,48570.0
2017-07-21,1439.456,1460.855,1430.896,1446.589,24325.0
2017-07-22,1439.456,1460.855,1430.896,1446.589,24325.0
2017-07-23,1439.456,1460.855,1430.896,1446.589,24325.0
2017-07-24,1448.016,1476.548,1448.016,1462.282,23482.0
2017-07-25,1462.282,1497.947,1462.282,1493.668,30998.0
2017-07-26,1490.814,1507.934,1469.415,1479.401,20657.0
2017-07-27,1497.947,1516.493,1483.681,1483.681,29158.0
2017-07-28,1490.814,1519.347,1469.415,1516.493,10001.0
2017-07-29,1490.814,1519.347,1469.415,1516.493,10001.0
2017-07-30,1490.814,1519.347,1469.415,1516.493,10001.0
2017-07-31,1513.64,1516.493,1462.282,1509.36,51476.0
2017-08-01,1505.08,1519.347,1476.548,1519.347,46689.0
2017-08-02,1519.347,1519.347,1456.575,1465.135,41969.0
