,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity
2013-05-22,223.559,226.433,222.984,226.433,336480.0
2013-05-23,226.433,227.582,221.26,227.007,547860.0
2013-05-24,227.007,227.007,222.984,222.984,233120.0
2013-05-25,227.007,227.007,222.984,222.984,233120.0
2013-05-26,227.007,227.007,222.984,222.984,233120.0
2013-05-27,222.984,222.984,218.846,221.26,578660.0
2013-05-28,221.26,221.835,218.387,221.835,258790.0
2013-05-29,222.984,224.364,220.686,222.41,329560.0
2013-05-30,222.41,225.858,221.26,222.41,488500.0
2013-05-31,221.26,224.134,221.26,222.41,462070.0
2013-06-01,221.26,224.134,221.26,222.41,462070.0
2013-06-02,221.26,224.134,221.26,222.41,462070.0
2013-06-03,221.26,222.41,218.502,221.26,357100.0
2013-06-04,221.835,224.134,220.111,222.41,1281350.0
2013-06-05,222.41,222.41,220.226,221.26,1017050.0
2013-06-06,219.996,221.26,216.088,218.387,2379370.0
2013-06-07,218.042,218.387,216.892,217.812,450180.0
2013-06-08,218.042,218.387,216.892,217.812,450180.0
2013-06-09,218.042,218.387,216.892,217.812,450180.0
2013-06-10,218.387,219.536,209.766,212.065,339090.0
2013-06-11,212.065,212.065,195.973,198.272,696050.0
2013-06-12,212.065,212.065,195.973,198.272,696050.0
2013-06-13,195.399,198.272,186.893,189.652,1114970.0
2013-06-14,191.376,198.847,191.376,192.525,386270.0
2013-06-15,191.376,198.847,191.376,192.525,386270.0
2013-06-16,191.376,198.847,191.376,192.525,386270.0
2013-06-17,195.399,195.399,186.893,190.801,775800.0
2013-06-18,194.249,195.973,192.525,195.399,195030.0
2013-06-19,194.824,195.399,190.226,193.675,310310.0
2013-06-20,190.226,191.95,186.778,189.652,483850.0
2013-06-21,186.778,186.778,181.031,184.479,787760.0
2013-06-22,186.778,186.778,181.031,184.479,787760.0
2013-06-23,186.778,186.778,181.031,184.479,787760.0
2013-06-24,182.18,183.79,175.284,176.433,424610.0
2013-06-25,176.433,182.18,165.514,178.158,780930.0
2013-06-26,179.307,186.778,179.307,183.905,365220.0
2013-06-27,185.629,191.376,185.629,186.203,276200.0
2013-06-28,188.042,191.95,187.928,189.537,215050.0
2013-06-29,188.042,191.95,187.928,189.537,215050.0
2013-06-30,188.042,191.95,187.928,189.537,215050.0
2013-07-01,189.537,192.525,183.445,190.111,106460.0
2013-07-02,192.525,192.525,188.502,189.077,162650.0
2013-07-03,189.422,189.422,185.054,186.203,182940.0
2013-07-04,186.203,186.203,181.606,183.33,855230.0
2013-07-05,186.778,186.778,183.675,183.905,275300.0
2013-07-06,186.778,186.778,183.675,183.905,275300.0
2013-07-07,186.778,186.778,183.675,183.905,275300.0
2013-07-08,183.905,184.249,181.031,181.376,121800.0
2013-07-09,183.33,183.905,182.755,183.905,149940.0
2013-07-10,183.905,184.479,179.882,181.606,180830.0
2013-07-11,182.18,183.79,181.031,182.755,225710.0
2013-07-12,185.054,186.778,181.606,182.066,339160.0
2013-07-13,185.054,186.778,181.606,182.066,339160.0
2013-07-14,185.054,186.778,181.606,182.066,339160.0
2013-07-15,183.33,183.675,182.18,183.33,182340.0
2013-07-16,183.79,183.79,175.629,175.859,689340.0
2013-07-17,178.158,178.158,165.514,168.503,674690.0
2013-07-18,172.411,176.548,172.411,173.79,197100.0
2013-07-19,159.192,163.1,158.043,159.537,6512660.0
2013-07-20,159.192,163.1,158.043,159.537,6512660.0
2013-07-21,159.192,163.1,158.043,159.537,6512660.0
2013-07-22,160.917,161.031,157.468,158.388,1866880.0
2013-07-23,158.388,164.939,158.388,163.79,1596660.0
2013-07-24,165.514,166.549,162.066,163.79,1197140.0
2013-07-25,164.365,168.043,164.02,167.698,957810.0
2013-07-26,168.388,169.422,166.664,167.123,392530.0
2013-07-27,168.388,169.422,166.664,167.123,392530.0
2013-07-28,168.388,169.422,166.664,167.123,392530.0
2013-07-29,167.238,167.813,165.629,167.353,374850.0
2013-07-30,167.813,169.077,167.468,167.813,8700960.0
2013-07-31,168.388,168.847,164.02,164.71,471980.0
2013-08-01,166.664,166.664,164.824,164.939,689150.0
2013-08-02,165.514,165.974,159.077,159.537,1039070.0
2013-08-03,165.514,165.974,159.077,159.537,1039070.0
2013-08-04,165.514,165.974,159.077,159.537,1039070.0
2013-08-05,161.491,162.526,158.043,159.767,422520.0
2013-08-06,159.767,159.767,157.813,158.618,922100.0
2013-08-07,159.767,161.951,158.043,161.721,718590.0
2013-08-08,161.721,165.169,161.491,165.054,233110.0
2013-08-09,161.721,165.169,161.491,165.054,233110.0
2013-08-10,161.721,165.169,161.491,165.054,233110.0
2013-08-11,161.721,165.169,161.491,165.054,233110.0
2013-08-12,164.939,167.238,163.675,166.089,382200.0
2013-08-13,166.549,169.192,166.549,169.192,777580.0
2013-08-14,169.192,170.686,167.813,169.652,499960.0
2013-08-15,169.767,169.767,166.204,167.353,194470.0
2013-08-16,166.664,166.893,163.79,164.595,660210.0
2013-08-17,166.664,166.893,163.79,164.595,660210.0
2013-08-18,166.664,166.893,163.79,164.595,660210.0
2013-08-19,166.664,166.893,163.79,164.595,660210.0
2013-08-20,166.664,166.893,163.79,164.595,660210.0
2013-08-21,166.664,166.893,163.79,164.595,660210.0
2013-08-22,161.505,161.505,154.508,156.724,1227970.0
2013-08-23,157.307,159.172,156.257,157.307,602700.0
2013-08-24,157.307,159.172,156.257,157.307,602700.0
2013-08-25,157.307,159.172,156.257,157.307,602700.0
2013-08-26,157.307,159.172,156.257,157.307,602700.0
2013-08-27,157.54,158.589,151.01,151.593,978810.0
2013-08-28,151.01,159.755,147.278,157.89,410670.0
2013-08-29,156.257,156.257,149.26,151.593,982520.0
2013-08-30,152.759,156.257,151.01,151.593,387020.0
2013-08-31,152.759,156.257,151.01,151.593,387020.0
2013-09-01,152.759,156.257,151.01,151.593,387020.0
2013-09-02,151.01,158.589,151.01,156.84,468700.0
2013-09-03,155.674,157.656,155.674,156.257,162350.0
2013-09-04,156.257,156.257,152.759,153.342,130140.0
2013-09-05,154.508,160.338,154.508,156.257,1554630.0
2013-09-06,156.724,158.589,154.508,154.741,899110.0
2013-09-07,156.724,158.589,154.508,154.741,899110.0
2013-09-08,156.724,158.589,154.508,154.741,899110.0
2013-09-09,156.724,159.289,156.724,158.239,662000.0
2013-09-10,159.056,162.787,159.056,161.738,1150060.0
2013-09-11,162.671,164.42,161.971,162.437,966840.0
2013-09-12,162.671,162.671,158.589,159.406,662670.0
2013-09-13,159.755,160.338,154.508,160.338,834200.0
2013-09-14,159.755,160.338,154.508,160.338,834200.0
2013-09-15,159.755,160.338,154.508,160.338,834200.0
2013-09-16,160.338,165.119,156.257,156.257,2204800.0
2013-09-17,160.338,162.671,160.338,162.088,1099590.0
2013-09-18,163.254,164.42,160.921,161.854,406010.0
2013-09-19,165.586,169.434,165.586,166.752,2317540.0
2013-09-20,166.752,170.483,160.921,160.921,5519070.0
2013-09-21,166.752,170.483,160.921,160.921,5519070.0
2013-09-22,166.752,170.483,160.921,160.921,5519070.0
2013-09-23,161.621,164.303,161.038,161.505,372160.0
2013-09-24,161.505,162.671,160.921,161.505,654790.0
2013-09-25,161.505,161.505,156.957,159.755,615580.0
2013-09-26,159.755,161.505,158.589,160.921,178570.0
2013-09-27,161.621,162.088,159.755,159.755,393140.0
2013-09-28,161.621,162.088,159.755,159.755,393140.0
2013-09-29,161.621,162.088,159.755,159.755,393140.0
2013-09-30,160.338,169.084,158.706,166.752,2593790.0
2013-10-01,166.752,174.332,166.635,171.999,2516040.0
2013-10-02,171.416,174.098,169.084,174.098,870120.0
2013-10-03,172.466,176.081,170.833,171.416,568250.0
2013-10-04,173.049,173.749,169.784,172.699,298730.0
2013-10-05,173.049,173.749,169.784,172.699,298730.0
2013-10-06,173.049,173.749,169.784,172.699,298730.0
2013-10-07,172.699,176.78,172.699,174.448,205270.0
2013-10-08,174.332,174.915,172.699,174.915,236290.0
2013-10-09,174.915,174.915,170.833,171.999,388340.0
2013-10-10,172.116,181.328,171.416,178.879,1142450.0
2013-10-11,182.494,183.66,179.229,181.328,728150.0
2013-10-12,182.494,183.66,179.229,181.328,728150.0
2013-10-13,182.494,183.66,179.229,181.328,728150.0
2013-10-14,180.162,183.66,178.996,182.028,290180.0
2013-10-15,180.162,183.66,178.996,182.028,290180.0
2013-10-16,181.328,184.826,180.512,182.494,541970.0
2013-10-17,182.611,184.477,178.996,179.579,1068250.0
2013-10-18,179.579,183.66,179.579,182.378,543540.0
2013-10-19,179.579,183.66,179.579,182.378,543540.0
2013-10-20,179.579,183.66,179.579,182.378,543540.0
2013-10-21,182.378,182.378,177.83,179.229,688510.0
2013-10-22,179.229,180.162,178.763,178.763,204880.0
2013-10-23,178.413,181.328,178.413,180.745,109020.0
2013-10-24,179.579,180.162,177.946,179.579,226510.0
2013-10-25,178.646,181.911,174.915,181.328,1144730.0
2013-10-26,178.646,181.911,174.915,181.328,1144730.0
2013-10-27,178.646,181.911,174.915,181.328,1144730.0
2013-10-28,178.646,181.911,174.915,181.328,1144730.0
2013-10-29,179.812,180.978,177.83,179.579,416520.0
2013-10-30,178.646,180.745,178.413,178.413,246830.0
2013-10-31,178.413,179.579,177.247,177.247,520760.0
2013-11-01,178.413,179.579,177.247,177.247,520760.0
2013-11-02,178.413,179.579,177.247,177.247,520760.0
2013-11-03,178.413,179.579,177.247,177.247,520760.0
2013-11-04,176.897,176.897,174.332,176.081,452740.0
2013-11-05,177.13,179.113,176.081,179.113,287760.0
2013-11-06,179.579,181.328,179.346,180.045,833390.0
2013-11-07,180.512,183.777,179.579,182.961,1660120.0
2013-11-08,182.494,182.494,170.25,173.865,1569660.0
2013-11-09,182.494,182.494,170.25,173.865,1569660.0
2013-11-10,182.494,182.494,170.25,173.865,1569660.0
2013-11-11,171.999,172.582,166.869,168.618,473270.0
2013-11-12,169.667,169.667,166.402,167.102,677930.0
2013-11-13,169.084,170.25,166.519,167.918,384890.0
2013-11-14,167.918,170.25,167.918,168.968,766100.0
2013-11-15,169.667,171.999,169.434,169.667,369230.0
2013-11-16,169.667,171.999,169.434,169.667,369230.0
2013-11-17,169.667,171.999,169.434,169.667,369230.0
2013-11-18,169.317,170.833,166.752,168.384,197540.0
2013-11-19,168.501,168.501,164.886,165.003,273070.0
2013-11-20,164.653,165.003,159.406,160.805,510870.0
2013-11-21,161.505,161.505,155.091,156.84,1007650.0
2013-11-22,156.957,158.589,152.059,153.342,1011700.0
2013-11-23,156.957,158.589,152.059,153.342,1011700.0
2013-11-24,156.957,158.589,152.059,153.342,1011700.0
2013-11-25,153.458,155.674,151.01,151.126,387510.0
2013-11-26,151.593,153.692,151.01,152.759,365240.0
2013-11-27,153.109,159.172,152.526,158.706,387530.0
2013-11-28,160.338,161.621,158.589,158.822,161520.0
2013-11-29,158.939,162.671,156.84,162.088,209680.0
2013-11-30,158.939,162.671,156.84,162.088,209680.0
2013-12-01,158.939,162.671,156.84,162.088,209680.0
2013-12-02,162.437,163.37,161.854,162.904,114570.0
2013-12-03,162.671,162.671,156.84,157.773,231590.0
2013-12-04,156.374,157.423,153.342,154.041,437450.0
2013-12-05,154.041,157.423,153.925,154.625,198670.0
2013-12-06,154.625,158.589,153.925,157.423,417920.0
2013-12-07,154.625,158.589,153.925,157.423,417920.0
2013-12-08,154.625,158.589,153.925,157.423,417920.0
2013-12-09,157.423,157.423,153.342,154.508,202100.0
2013-12-10,154.625,154.625,149.26,149.377,700810.0
2013-12-11,149.377,151.593,148.911,149.61,389320.0
2013-12-12,148.794,151.359,146.345,147.511,530950.0
2013-12-13,148.677,149.144,145.762,146.345,608360.0
2013-12-14,148.677,149.144,145.762,146.345,608360.0
2013-12-15,148.677,149.144,145.762,146.345,608360.0
2013-12-16,146.578,151.01,146.578,149.494,301940.0
2013-12-17,149.727,153.342,149.727,151.593,358560.0
2013-12-18,151.593,153.225,150.427,152.759,292760.0
2013-12-19,152.875,156.84,152.759,152.759,420570.0
2013-12-20,151.01,151.593,146.345,146.928,371730.0
2013-12-21,151.01,151.593,146.345,146.928,371730.0
2013-12-22,151.01,151.593,146.345,146.928,371730.0
2013-12-23,146.345,148.561,146.229,146.345,288020.0
2013-12-24,146.345,148.561,146.229,146.345,288020.0
2013-12-25,146.345,148.561,146.229,146.345,288020.0
2013-12-26,146.928,147.511,146.112,146.112,243230.0
2013-12-27,147.511,147.511,146.229,146.345,173900.0
2013-12-28,147.511,147.511,146.229,146.345,173900.0
2013-12-29,147.511,147.511,146.229,146.345,173900.0
2013-12-30,147.511,147.511,146.229,146.345,173900.0
2013-12-31,147.511,147.511,146.229,146.345,173900.0
2014-01-01,147.511,147.511,146.229,146.345,173900.0
2014-01-02,148.094,150.193,147.511,149.26,118160.0
2014-01-03,149.26,149.26,147.511,148.211,53370.0
2014-01-04,149.26,149.26,147.511,148.211,53370.0
2014-01-05,149.26,149.26,147.511,148.211,53370.0
2014-01-06,148.677,154.508,148.677,151.593,188670.0
2014-01-07,153.692,153.692,149.844,149.844,148240.0
2014-01-08,149.844,153.925,149.844,153.342,262240.0
2014-01-09,151.593,151.709,145.529,148.444,495150.0
2014-01-10,148.328,148.561,145.646,145.879,482990.0
2014-01-11,148.328,148.561,145.646,145.879,482990.0
2014-01-12,148.328,148.561,145.646,145.879,482990.0
2014-01-13,145.879,148.094,145.879,146.812,113390.0
2014-01-14,146.928,147.511,145.762,145.879,255710.0
2014-01-15,145.762,145.762,144.013,145.179,296350.0
2014-01-16,145.529,146.229,143.43,146.229,288980.0
2014-01-17,146.928,147.511,146.345,147.278,57090.0
2014-01-18,146.928,147.511,146.345,147.278,57090.0
2014-01-19,146.928,147.511,146.345,147.278,57090.0
2014-01-20,147.278,148.094,146.345,146.812,38180.0
2014-01-21,146.812,147.511,145.412,147.511,150240.0
2014-01-22,147.511,148.561,146.928,147.511,430690.0
2014-01-23,147.511,151.243,146.345,149.494,295040.0
2014-01-24,149.26,151.593,148.677,151.593,140600.0
2014-01-25,149.26,151.593,148.677,151.593,140600.0
2014-01-26,149.26,151.593,148.677,151.593,140600.0
2014-01-27,149.727,149.727,148.677,149.26,264040.0
2014-01-28,149.26,149.26,146.928,146.928,212290.0
2014-01-29,145.995,152.759,145.995,149.377,242030.0
2014-01-30,149.26,151.01,149.26,150.893,565810.0
2014-01-31,149.26,151.01,149.26,150.893,565810.0
2014-02-01,149.26,151.01,149.26,150.893,565810.0
2014-02-02,149.26,151.01,149.26,150.893,565810.0
2014-02-03,150.427,150.427,146.345,146.345,238670.0
2014-02-04,145.762,146.345,144.596,144.713,227080.0
2014-02-05,145.179,146.345,144.596,144.596,123620.0
2014-02-06,144.713,145.879,144.013,144.013,216250.0
2014-02-07,144.713,146.345,144.13,145.179,148190.0
2014-02-08,144.713,146.345,144.13,145.179,148190.0
2014-02-09,144.713,146.345,144.13,145.179,148190.0
2014-02-10,145.412,147.511,145.412,146.345,160270.0
2014-02-11,146.345,148.677,146.345,148.677,114650.0
2014-02-12,148.677,149.844,147.511,149.26,82560.0
2014-02-13,149.144,149.144,146.345,148.911,107440.0
2014-02-14,148.794,150.193,146.345,148.677,151440.0
2014-02-15,148.794,150.193,146.345,148.677,151440.0
2014-02-16,148.794,150.193,146.345,148.677,151440.0
2014-02-17,148.677,149.844,148.561,149.26,192820.0
2014-02-18,148.677,153.925,148.677,153.342,511750.0
2014-02-19,153.109,160.222,151.593,160.222,811520.0
2014-02-20,159.755,160.921,156.724,159.755,239230.0
2014-02-21,159.755,160.921,157.423,159.172,189980.0
2014-02-22,159.755,160.921,157.423,159.172,189980.0
2014-02-23,159.755,160.921,157.423,159.172,189980.0
2014-02-24,159.172,167.568,158.939,164.42,725630.0
2014-02-25,167.335,169.084,163.254,166.752,896210.0
2014-02-26,164.42,168.384,162.671,167.918,408760.0
2014-02-27,167.335,167.918,166.169,166.169,340270.0
2014-02-28,165.003,166.169,162.437,162.554,460880.0
2014-03-01,165.003,166.169,162.437,162.554,460880.0
2014-03-02,165.003,166.169,162.437,162.554,460880.0
2014-03-03,162.088,164.42,161.505,163.837,252110.0
2014-03-04,162.088,165.003,161.854,164.42,470770.0
2014-03-05,165.003,166.985,164.653,166.286,551520.0
2014-03-06,166.286,167.335,164.187,165.353,322290.0
2014-03-07,165.119,165.236,162.671,162.671,223950.0
2014-03-08,165.119,165.236,162.671,162.671,223950.0
2014-03-09,165.119,165.236,162.671,162.671,223950.0
2014-03-10,163.02,163.953,162.671,162.671,265650.0
2014-03-11,162.088,166.169,161.505,165.003,288450.0
2014-03-12,165.003,165.003,163.254,164.187,406130.0
2014-03-13,163.254,165.236,163.254,165.236,314270.0
2014-03-14,164.77,169.084,163.837,169.084,1300760.0
2014-03-15,164.77,169.084,163.837,169.084,1300760.0
2014-03-16,164.77,169.084,163.837,169.084,1300760.0
2014-03-17,166.052,168.851,164.42,166.752,1104000.0
2014-03-18,166.286,168.268,165.702,167.918,824750.0
2014-03-19,167.801,169.667,167.801,168.851,736000.0
2014-03-20,167.918,167.918,165.586,165.586,346300.0
2014-03-21,165.353,166.985,162.671,162.671,661370.0
2014-03-22,165.353,166.985,162.671,162.671,661370.0
2014-03-23,165.353,166.985,162.671,162.671,661370.0
2014-03-24,163.254,164.42,162.554,162.671,179270.0
2014-03-25,162.671,162.671,161.155,161.388,236130.0
2014-03-26,161.388,163.254,160.338,160.688,374260.0
2014-03-27,160.688,160.688,159.172,159.639,411140.0
2014-03-28,159.172,163.02,159.172,162.088,407520.0
2014-03-29,159.172,163.02,159.172,162.088,407520.0
2014-03-30,159.172,163.02,159.172,162.088,407520.0
2014-03-31,162.088,166.169,162.088,165.586,910740.0
2014-04-01,165.469,168.384,163.254,167.801,219170.0
2014-04-02,167.801,170.483,167.568,169.784,506350.0
2014-04-03,169.667,171.3,169.084,169.667,427890.0
2014-04-04,169.667,170.95,169.084,170.483,273430.0
2014-04-05,169.667,170.95,169.084,170.483,273430.0
2014-04-06,169.667,170.95,169.084,170.483,273430.0
2014-04-07,170.483,170.483,167.102,168.501,205860.0
2014-04-08,168.501,169.084,166.169,166.286,255690.0
2014-04-09,168.501,169.084,166.169,166.286,255690.0
2014-04-10,167.151,169.417,167.151,169.417,195430.0
2014-04-11,168.224,169.895,168.224,169.417,437300.0
2014-04-12,168.224,169.895,168.224,169.417,437300.0
2014-04-13,168.224,169.895,168.224,169.417,437300.0
2014-04-14,169.298,169.298,168.224,168.702,112760.0
2014-04-15,167.27,168.463,166.673,167.866,192810.0
2014-04-16,167.866,168.821,167.747,168.224,183410.0
2014-04-17,167.866,168.821,167.747,168.224,183410.0
2014-04-18,167.866,168.821,167.747,168.224,183410.0
2014-04-19,167.866,168.821,167.747,168.224,183410.0
2014-04-20,167.866,168.821,167.747,168.224,183410.0
2014-04-21,168.224,169.537,168.224,169.298,494640.0
2014-04-22,169.298,170.372,168.821,169.298,377940.0
2014-04-23,167.866,168.821,167.747,168.105,148050.0
2014-04-24,167.866,167.866,163.452,164.049,602140.0
2014-04-25,163.929,163.929,160.469,161.304,1147900.0
2014-04-26,163.929,163.929,160.469,161.304,1147900.0
2014-04-27,163.929,163.929,160.469,161.304,1147900.0
2014-04-28,160.469,160.827,156.771,158.083,1328260.0
2014-04-29,160.35,163.213,160.35,163.094,1147840.0
2014-04-30,163.571,167.747,163.571,167.508,698970.0
2014-05-01,163.571,167.747,163.571,167.508,698970.0
2014-05-02,167.031,167.031,165.6,165.838,372900.0
2014-05-03,167.031,167.031,165.6,165.838,372900.0
2014-05-04,167.031,167.031,165.6,165.838,372900.0
2014-05-05,165.719,165.838,165.003,165.361,106940.0
2014-05-06,165.361,165.361,162.498,162.975,167480.0
2014-05-07,164.049,164.049,162.14,162.259,183670.0
2014-05-08,163.929,164.287,162.378,163.213,143720.0
2014-05-09,163.213,163.929,162.736,163.452,291870.0
2014-05-10,163.213,163.929,162.736,163.452,291870.0
2014-05-11,163.213,163.929,162.736,163.452,291870.0
2014-05-12,163.452,164.049,162.975,163.452,190230.0
2014-05-13,163.452,165.242,163.452,164.287,261350.0
2014-05-14,164.168,165.242,164.168,164.287,66790.0
2014-05-15,164.287,164.287,161.662,162.855,243980.0
2014-05-16,162.855,162.855,158.202,159.873,814310.0
2014-05-17,162.855,162.855,158.202,159.873,814310.0
2014-05-18,162.855,162.855,158.202,159.873,814310.0
2014-05-19,159.873,161.662,157.845,158.083,870660.0
2014-05-20,158.083,158.441,157.725,158.083,356210.0
2014-05-21,158.083,158.083,155.697,156.771,776460.0
2014-05-22,157.964,158.083,157.129,157.487,366430.0
2014-05-23,157.487,157.725,157.129,157.367,375250.0
2014-05-24,157.487,157.725,157.129,157.367,375250.0
2014-05-25,157.487,157.725,157.129,157.367,375250.0
2014-05-26,157.487,157.487,157.248,157.367,76790.0
2014-05-27,157.367,157.487,156.294,156.294,286150.0
2014-05-28,156.294,156.89,155.578,155.936,736550.0
2014-05-29,155.816,155.936,151.521,152.356,779900.0
2014-05-30,152.714,156.294,150.925,152.118,767270.0
2014-05-31,152.714,156.294,150.925,152.118,767270.0
2014-06-01,152.714,156.294,150.925,152.118,767270.0
2014-06-02,152.714,155.697,152.714,153.907,258060.0
2014-06-03,156.294,156.294,155.1,155.22,104190.0
2014-06-04,155.22,158.441,155.22,155.816,257200.0
2014-06-05,155.816,157.367,153.907,154.981,157200.0
2014-06-06,155.1,157.487,153.907,154.862,247440.0
2014-06-07,155.1,157.487,153.907,154.862,247440.0
2014-06-08,155.1,157.487,153.907,154.862,247440.0
2014-06-09,155.1,155.816,154.385,154.623,72930.0
2014-06-10,155.697,155.697,154.146,154.504,67440.0
2014-06-11,154.504,155.339,152.834,153.311,86560.0
2014-06-12,154.504,155.339,152.834,153.311,86560.0
2014-06-13,153.311,153.311,152.356,152.714,142560.0
2014-06-14,153.311,153.311,152.356,152.714,142560.0
2014-06-15,153.311,153.311,152.356,152.714,142560.0
2014-06-16,152.714,153.669,152.118,152.953,113040.0
2014-06-17,152.953,153.311,151.402,151.521,94610.0
2014-06-18,152.834,152.834,150.805,151.521,124920.0
2014-06-19,151.521,151.521,150.567,150.925,179290.0
2014-06-20,151.521,153.907,150.328,150.328,264400.0
2014-06-21,151.521,153.907,150.328,150.328,264400.0
2014-06-22,151.521,153.907,150.328,150.328,264400.0
2014-06-23,150.805,152.595,150.805,150.925,84370.0
2014-06-24,152.118,152.953,151.521,151.998,32170.0
2014-06-25,152.714,153.907,151.521,151.521,224860.0
2014-06-26,153.311,153.907,152.118,153.549,176090.0
2014-06-27,153.549,153.907,151.76,152.118,125240.0
2014-06-28,153.549,153.907,151.76,152.118,125240.0
2014-06-29,153.549,153.907,151.76,152.118,125240.0
2014-06-30,154.862,155.1,151.521,152.595,211610.0
2014-07-01,154.265,154.265,149.851,150.328,515720.0
2014-07-02,150.925,151.163,150.328,150.567,212210.0
2014-07-03,152.118,152.118,151.044,151.521,164430.0
2014-07-04,151.521,153.311,151.521,152.118,917640.0
2014-07-05,151.521,153.311,151.521,152.118,917640.0
2014-07-06,151.521,153.311,151.521,152.118,917640.0
2014-07-07,152.595,154.146,152.476,152.476,442200.0
2014-07-08,152.714,154.265,152.595,153.907,383460.0
2014-07-09,153.907,154.504,153.788,154.027,238580.0
2014-07-10,154.385,155.1,154.027,154.265,169280.0
2014-07-11,154.743,154.743,152.953,152.953,148820.0
2014-07-12,154.743,154.743,152.953,152.953,148820.0
2014-07-13,154.743,154.743,152.953,152.953,148820.0
2014-07-14,152.714,152.953,152.476,152.714,93210.0
2014-07-15,152.714,152.714,151.641,151.641,83800.0
2014-07-16,152.714,152.714,151.641,151.641,83800.0
2014-07-17,151.76,152.237,149.851,149.851,273850.0
2014-07-18,149.97,150.805,149.851,150.09,301310.0
2014-07-19,149.97,150.805,149.851,150.09,301310.0
2014-07-20,149.97,150.805,149.851,150.09,301310.0
2014-07-21,150.328,152.714,150.209,151.521,143000.0
2014-07-22,152.118,152.118,150.328,150.567,884340.0
2014-07-23,150.567,152.118,150.328,150.567,101270.0
2014-07-24,150.567,151.163,150.09,150.209,171480.0
2014-07-25,150.328,150.925,150.09,150.09,263800.0
2014-07-26,150.328,150.925,150.09,150.09,263800.0
2014-07-27,150.328,150.925,150.09,150.09,263800.0
2014-07-28,150.209,152.118,149.97,151.402,291190.0
2014-07-29,150.209,152.118,149.97,151.402,291190.0
2014-07-30,152.714,153.311,152.476,152.834,271820.0
2014-07-31,152.834,153.907,151.76,151.76,210450.0
2014-08-01,151.283,155.816,150.328,155.697,538360.0
2014-08-02,151.283,155.816,150.328,155.697,538360.0
2014-08-03,151.283,155.816,150.328,155.697,538360.0
2014-08-04,156.174,157.487,154.981,155.936,488670.0
2014-08-05,156.294,161.066,155.697,161.066,949170.0
2014-08-06,159.873,161.066,159.038,159.276,284990.0
2014-08-07,157.129,160.469,157.129,158.918,195000.0
2014-08-08,159.276,159.276,156.055,156.89,755150.0
2014-08-09,159.276,159.276,156.055,156.89,755150.0
2014-08-10,159.276,159.276,156.055,156.89,755150.0
2014-08-11,158.083,161.066,156.89,158.56,303240.0
2014-08-12,158.56,161.662,158.56,159.873,263300.0
2014-08-13,159.873,160.231,159.515,159.515,232890.0
2014-08-14,159.634,161.662,159.634,161.066,988660.0
2014-08-15,161.066,162.259,159.873,159.873,425640.0
2014-08-16,161.066,162.259,159.873,159.873,425640.0
2014-08-17,161.066,162.259,159.873,159.873,425640.0
2014-08-18,160.469,162.975,160.111,162.259,1418060.0
2014-08-19,163.424,163.424,160.863,161.96,378660.0
2014-08-20,161.96,162.814,158.667,158.667,392510.0
2014-08-21,161.96,162.814,158.667,158.667,392510.0
2014-08-22,159.155,159.155,155.496,155.496,710290.0
2014-08-23,159.155,159.155,155.496,155.496,710290.0
2014-08-24,159.155,159.155,155.496,155.496,710290.0
2014-08-25,159.155,159.155,155.496,155.496,710290.0
2014-08-26,155.74,160.984,155.618,159.155,277660.0
2014-08-27,159.155,159.155,156.716,158.301,352280.0
2014-08-28,158.301,160.375,157.082,157.814,204760.0
2014-08-29,157.814,158.058,154.521,154.521,319920.0
2014-08-30,157.814,158.058,154.521,154.521,319920.0
2014-08-31,157.814,158.058,154.521,154.521,319920.0
2014-09-01,155.618,157.936,154.887,154.887,139380.0
2014-09-02,154.887,157.326,154.887,156.716,361830.0
2014-09-03,156.716,158.179,156.716,157.936,589450.0
2014-09-04,158.179,158.179,157.204,157.326,353090.0
2014-09-05,157.326,161.106,157.326,160.984,638250.0
2014-09-06,157.326,161.106,157.326,160.984,638250.0
2014-09-07,157.326,161.106,157.326,160.984,638250.0
2014-09-08,161.35,161.472,157.448,158.545,1030710.0
2014-09-09,158.545,159.765,155.496,155.984,1135510.0
2014-09-10,156.106,157.936,155.984,156.106,232620.0
2014-09-11,156.228,157.936,156.228,156.838,201540.0
2014-09-12,157.936,157.936,157.204,157.326,132520.0
2014-09-13,157.936,157.936,157.204,157.326,132520.0
2014-09-14,157.936,157.936,157.204,157.326,132520.0
2014-09-15,157.814,158.545,156.96,157.326,114450.0
2014-09-16,157.326,157.692,157.326,157.448,167000.0
2014-09-17,158.301,158.545,157.814,157.936,107190.0
2014-09-18,158.301,158.545,157.692,157.814,399680.0
2014-09-19,158.301,158.545,157.692,157.814,399680.0
2014-09-20,158.301,158.545,157.692,157.814,399680.0
2014-09-21,158.301,158.545,157.692,157.814,399680.0
2014-09-22,157.936,159.155,157.936,158.423,277120.0
2014-09-23,158.545,158.789,158.301,158.545,252360.0
2014-09-24,158.545,159.033,157.326,157.326,280020.0
2014-09-25,157.936,157.936,156.96,156.96,223090.0
2014-09-26,156.838,156.96,155.862,156.594,287990.0
2014-09-27,156.838,156.96,155.862,156.594,287990.0
2014-09-28,156.838,156.96,155.862,156.594,287990.0
2014-09-29,157.326,157.936,156.35,156.594,140490.0
