,APL PA Equity
2013-03-17,33.8399
2013-03-18,33.8399
2013-03-19,33.8399
2013-03-20,33.8399
2013-03-21,33.8399
2013-03-22,33.8399
2013-03-23,33.8399
2013-03-24,33.8399
2013-03-25,33.8399
2013-03-26,33.8399
2013-03-27,33.8399
2013-03-28,33.8399
2013-03-29,33.8399
2013-03-30,33.8399
2013-03-31,31.9903
2013-04-01,31.9903
2013-04-02,31.9903
2013-04-03,31.9903
2013-04-04,31.9903
2013-04-05,31.9903
2013-04-06,31.9903
2013-04-07,31.9903
2013-04-08,31.9903
2013-04-09,31.9903
2013-04-10,31.9903
2013-04-11,31.9903
2013-04-12,31.9903
2013-04-13,31.9903
2013-04-14,31.9903
2013-04-15,31.9903
2013-04-16,31.9903
2013-04-17,31.9903
2013-04-18,31.9903
2013-04-19,31.9903
2013-04-20,31.9903
2013-04-21,31.9903
2013-04-22,31.9903
2013-04-23,31.9903
2013-04-24,31.9903
2013-04-25,31.9903
2013-04-26,31.9903
2013-04-27,31.9903
2013-04-28,31.9903
2013-04-29,31.9903
2013-04-30,31.9903
2013-05-01,31.9903
2013-05-02,31.9903
2013-05-03,31.9903
2013-05-04,31.9903
2013-05-05,31.9903
2013-05-06,31.9903
2013-05-07,31.9903
2013-05-08,31.9903
2013-05-09,31.9903
2013-05-10,31.9903
2013-05-11,31.9903
2013-05-12,31.9903
2013-05-13,31.9903
2013-05-14,31.9903
2013-05-15,31.9903
2013-05-16,31.9903
2013-05-17,31.9903
2013-05-18,31.9903
2013-05-19,31.9903
2013-05-20,31.9903
2013-05-21,31.9903
2013-05-22,31.9903
2013-05-23,31.9903
2013-05-24,31.9903
2013-05-25,31.9903
2013-05-26,31.9903
2013-05-27,31.9903
2013-05-28,31.9903
2013-05-29,31.9903
2013-05-30,31.9903
2013-05-31,31.9903
2013-06-01,31.9903
2013-06-02,31.9903
2013-06-03,31.9903
2013-06-04,31.9903
2013-06-05,31.9903
2013-06-06,31.9903
2013-06-07,31.9903
2013-06-08,31.9903
2013-06-09,31.9903
2013-06-10,31.9903
2013-06-11,31.9903
2013-06-12,31.9903
2013-06-13,31.9903
2013-06-14,31.9903
2013-06-15,31.9903
2013-06-16,31.9903
2013-06-17,31.9903
2013-06-18,31.9903
2013-06-19,31.9903
2013-06-20,31.9903
2013-06-21,31.9903
2013-06-22,31.9903
2013-06-23,31.9903
2013-06-24,31.9903
2013-06-25,31.9903
2013-06-26,31.9903
2013-06-27,31.9903
2013-06-28,31.9903
2013-06-29,31.9903
2013-06-30,29.565
2013-07-01,29.565
2013-07-02,29.565
2013-07-03,29.565
2013-07-04,29.565
2013-07-05,29.565
2013-07-06,29.565
2013-07-07,29.565
2013-07-08,29.565
2013-07-09,29.565
2013-07-10,29.565
2013-07-11,29.565
2013-07-12,29.565
2013-07-13,29.565
2013-07-14,29.565
2013-07-15,29.565
2013-07-16,29.565
2013-07-17,29.565
2013-07-18,29.565
2013-07-19,29.565
2013-07-20,29.565
2013-07-21,29.565
2013-07-22,29.565
2013-07-23,29.565
2013-07-24,29.565
2013-07-25,29.565
2013-07-26,29.565
2013-07-27,29.565
2013-07-28,29.565
2013-07-29,29.565
2013-07-30,29.565
2013-07-31,29.565
2013-08-01,29.565
2013-08-02,29.565
2013-08-03,29.565
2013-08-04,29.565
2013-08-05,29.565
2013-08-06,29.565
2013-08-07,29.565
2013-08-08,29.565
2013-08-09,29.565
2013-08-10,29.565
2013-08-11,29.565
2013-08-12,29.565
2013-08-13,29.565
2013-08-14,29.565
2013-08-15,29.565
2013-08-16,29.565
2013-08-17,29.565
2013-08-18,29.565
2013-08-19,29.565
2013-08-20,29.565
2013-08-21,29.565
2013-08-22,29.565
2013-08-23,29.565
2013-08-24,29.565
2013-08-25,29.565
2013-08-26,29.565
2013-08-27,29.565
2013-08-28,29.565
2013-08-29,29.565
2013-08-30,29.565
2013-08-31,29.565
2013-09-01,29.565
2013-09-02,29.565
2013-09-03,29.565
2013-09-04,29.565
2013-09-05,29.565
2013-09-06,29.565
2013-09-07,29.565
2013-09-08,29.565
2013-09-09,29.565
2013-09-10,29.565
2013-09-11,29.565
2013-09-12,29.565
2013-09-13,29.565
2013-09-14,29.565
2013-09-15,29.565
2013-09-16,29.565
2013-09-17,29.565
2013-09-18,29.565
2013-09-19,29.565
2013-09-20,29.565
2013-09-21,29.565
2013-09-22,29.565
2013-09-23,29.565
2013-09-24,29.565
2013-09-25,29.565
2013-09-26,29.565
2013-09-27,29.565
2013-09-28,29.565
2013-09-29,29.565
2013-09-30,30.4983
2013-10-01,30.4983
2013-10-02,30.4983
2013-10-03,30.4983
2013-10-04,30.4983
2013-10-05,30.4983
2013-10-06,30.4983
2013-10-07,30.4983
2013-10-08,30.4983
2013-10-09,30.4983
2013-10-10,30.4983
2013-10-11,30.4983
2013-10-12,30.4983
2013-10-13,30.4983
2013-10-14,30.4983
2013-10-15,30.4983
2013-10-16,30.4983
2013-10-17,30.4983
2013-10-18,30.4983
2013-10-19,30.4983
2013-10-20,30.4983
2013-10-21,30.4983
2013-10-22,30.4983
2013-10-23,30.4983
2013-10-24,30.4983
2013-10-25,30.4983
2013-10-26,30.4983
2013-10-27,30.4983
2013-10-28,30.4983
2013-10-29,30.4983
2013-10-30,30.4983
2013-10-31,30.4983
2013-11-01,30.4983
2013-11-02,30.4983
2013-11-03,30.4983
2013-11-04,30.4983
2013-11-05,30.4983
2013-11-06,30.4983
2013-11-07,30.4983
2013-11-08,30.4983
2013-11-09,30.4983
2013-11-10,30.4983
2013-11-11,30.4983
2013-11-12,30.4983
2013-11-13,30.4983
2013-11-14,30.4983
2013-11-15,30.4983
2013-11-16,30.4983
2013-11-17,30.4983
2013-11-18,30.4983
2013-11-19,30.4983
2013-11-20,30.4983
2013-11-21,30.4983
2013-11-22,30.4983
2013-11-23,30.4983
2013-11-24,30.4983
2013-11-25,30.4983
2013-11-26,30.4983
2013-11-27,30.4983
2013-11-28,30.4983
2013-11-29,30.4983
2013-11-30,30.4983
2013-12-01,30.4983
2013-12-02,30.4983
2013-12-03,30.4983
2013-12-04,30.4983
2013-12-05,30.4983
2013-12-06,30.4983
2013-12-07,30.4983
2013-12-08,30.4983
2013-12-09,30.4983
2013-12-10,30.4983
2013-12-11,30.4983
2013-12-12,30.4983
2013-12-13,30.4983
2013-12-14,30.4983
2013-12-15,30.4983
2013-12-16,30.4983
2013-12-17,30.4983
2013-12-18,30.4983
2013-12-19,30.4983
2013-12-20,30.4983
2013-12-21,30.4983
2013-12-22,30.4983
2013-12-23,30.4983
2013-12-24,30.4983
2013-12-25,30.4983
2013-12-26,30.4983
2013-12-27,30.4983
2013-12-28,30.4983
2013-12-29,30.4983
2013-12-30,30.4983
2013-12-31,34.1423
2014-01-01,34.1423
2014-01-02,34.1423
2014-01-03,34.1423
2014-01-04,34.1423
2014-01-05,34.1423
2014-01-06,34.1423
2014-01-07,34.1423
2014-01-08,34.1423
2014-01-09,34.1423
2014-01-10,34.1423
2014-01-11,34.1423
2014-01-12,34.1423
2014-01-13,34.1423
2014-01-14,34.1423
2014-01-15,34.1423
2014-01-16,34.1423
2014-01-17,34.1423
2014-01-18,34.1423
2014-01-19,34.1423
2014-01-20,34.1423
2014-01-21,34.1423
2014-01-22,34.1423
2014-01-23,34.1423
2014-01-24,34.1423
2014-01-25,34.1423
2014-01-26,34.1423
2014-01-27,34.1423
2014-01-28,34.1423
2014-01-29,34.1423
2014-01-30,34.1423
2014-01-31,34.1423
2014-02-01,34.1423
2014-02-02,34.1423
2014-02-03,34.1423
2014-02-04,34.1423
2014-02-05,34.1423
2014-02-06,34.1423
2014-02-07,34.1423
2014-02-08,34.1423
2014-02-09,34.1423
2014-02-10,34.1423
2014-02-11,34.1423
2014-02-12,34.1423
2014-02-13,34.1423
2014-02-14,34.1423
2014-02-15,34.1423
2014-02-16,34.1423
2014-02-17,34.1423
2014-02-18,34.1423
2014-02-19,34.1423
2014-02-20,34.1423
2014-02-21,34.1423
2014-02-22,34.1423
2014-02-23,34.1423
2014-02-24,34.1423
2014-02-25,34.1423
2014-02-26,34.1423
2014-02-27,34.1423
2014-02-28,34.1423
2014-03-01,34.1423
2014-03-02,34.1423
2014-03-03,34.1423
2014-03-04,34.1423
2014-03-05,34.1423
2014-03-06,34.1423
2014-03-07,34.1423
2014-03-08,34.1423
2014-03-09,34.1423
2014-03-10,34.1423
2014-03-11,34.1423
2014-03-12,34.1423
2014-03-13,34.1423
2014-03-14,34.1423
2014-03-15,34.1423
2014-03-16,34.1423
2014-03-17,34.1423
2014-03-18,34.1423
2014-03-19,34.1423
2014-03-20,34.1423
2014-03-21,34.1423
2014-03-22,34.1423
2014-03-23,34.1423
2014-03-24,34.1423
2014-03-25,34.1423
2014-03-26,34.1423
2014-03-27,34.1423
2014-03-28,34.1423
2014-03-29,34.1423
2014-03-30,34.1423
2014-03-31,35.1841
2014-04-01,35.1841
2014-04-02,35.1841
2014-04-03,35.1841
2014-04-04,35.1841
2014-04-05,35.1841
2014-04-06,35.1841
2014-04-07,35.1841
2014-04-08,35.1841
2014-04-09,35.1841
2014-04-10,35.1841
2014-04-11,35.1841
2014-04-12,35.1841
2014-04-13,35.1841
2014-04-14,35.1841
2014-04-15,35.1841
2014-04-16,35.1841
2014-04-17,35.1841
2014-04-18,35.1841
2014-04-19,35.1841
2014-04-20,35.1841
2014-04-21,35.1841
2014-04-22,35.1841
2014-04-23,35.1841
2014-04-24,35.1841
2014-04-25,35.1841
2014-04-26,35.1841
2014-04-27,35.1841
2014-04-28,35.1841
2014-04-29,35.1841
2014-04-30,35.1841
2014-05-01,35.1841
2014-05-02,35.1841
2014-05-03,35.1841
2014-05-04,35.1841
2014-05-05,35.1841
2014-05-06,35.1841
2014-05-07,35.1841
2014-05-08,35.1841
2014-05-09,35.1841
2014-05-10,35.1841
2014-05-11,35.1841
2014-05-12,35.1841
2014-05-13,35.1841
2014-05-14,35.1841
2014-05-15,35.1841
2014-05-16,35.1841
2014-05-17,35.1841
2014-05-18,35.1841
2014-05-19,35.1841
2014-05-20,35.1841
2014-05-21,35.1841
2014-05-22,35.1841
2014-05-23,35.1841
2014-05-24,35.1841
2014-05-25,35.1841
2014-05-26,35.1841
2014-05-27,35.1841
2014-05-28,35.1841
2014-05-29,35.1841
2014-05-30,35.1841
2014-05-31,35.1841
2014-06-01,35.1841
2014-06-02,35.1841
2014-06-03,35.1841
2014-06-04,35.1841
2014-06-05,35.1841
2014-06-06,35.1841
2014-06-07,35.1841
2014-06-08,35.1841
2014-06-09,35.1841
2014-06-10,35.1841
2014-06-11,35.1841
2014-06-12,35.1841
2014-06-13,35.1841
2014-06-14,35.1841
2014-06-15,35.1841
2014-06-16,35.1841
2014-06-17,35.1841
2014-06-18,35.1841
2014-06-19,35.1841
2014-06-20,35.1841
2014-06-21,35.1841
2014-06-22,35.1841
2014-06-23,35.1841
2014-06-24,35.1841
2014-06-25,35.1841
2014-06-26,35.1841
2014-06-27,35.1841
2014-06-28,35.1841
2014-06-29,35.1841
2014-06-30,31.0795
2014-07-01,31.0795
2014-07-02,31.0795
2014-07-03,31.0795
2014-07-04,31.0795
2014-07-05,31.0795
2014-07-06,31.0795
2014-07-07,31.0795
2014-07-08,31.0795
2014-07-09,31.0795
2014-07-10,31.0795
2014-07-11,31.0795
2014-07-12,31.0795
2014-07-13,31.0795
2014-07-14,31.0795
2014-07-15,31.0795
2014-07-16,31.0795
2014-07-17,31.0795
2014-07-18,31.0795
2014-07-19,31.0795
2014-07-20,31.0795
2014-07-21,31.0795
2014-07-22,31.0795
2014-07-23,31.0795
2014-07-24,31.0795
2014-07-25,31.0795
2014-07-26,31.0795
2014-07-27,31.0795
2014-07-28,31.0795
2014-07-29,31.0795
2014-07-30,31.0795
2014-07-31,31.0795
2014-08-01,31.0795
2014-08-02,31.0795
2014-08-03,31.0795
2014-08-04,31.0795
2014-08-05,31.0795
2014-08-06,31.0795
2014-08-07,31.0795
2014-08-08,31.0795
2014-08-09,31.0795
2014-08-10,31.0795
2014-08-11,31.0795
2014-08-12,31.0795
2014-08-13,31.0795
2014-08-14,31.0795
2014-08-15,31.0795
2014-08-16,31.0795
2014-08-17,31.0795
2014-08-18,31.0795
2014-08-19,31.0795
2014-08-20,31.0795
2014-08-21,31.0795
2014-08-22,31.0795
2014-08-23,31.0795
2014-08-24,31.0795
2014-08-25,31.0795
2014-08-26,31.0795
2014-08-27,31.0795
2014-08-28,31.0795
2014-08-29,31.0795
2014-08-30,31.0795
2014-08-31,31.0795
2014-09-01,31.0795
2014-09-02,31.0795
2014-09-03,31.0795
2014-09-04,31.0795
2014-09-05,31.0795
2014-09-06,31.0795
2014-09-07,31.0795
2014-09-08,31.0795
2014-09-09,31.0795
2014-09-10,31.0795
2014-09-11,31.0795
2014-09-12,31.0795
2014-09-13,31.0795
2014-09-14,31.0795
2014-09-15,31.0795
2014-09-16,31.0795
2014-09-17,31.0795
2014-09-18,31.0795
2014-09-19,31.0795
2014-09-20,31.0795
2014-09-21,31.0795
2014-09-22,31.0795
2014-09-23,31.0795
2014-09-24,31.0795
2014-09-25,31.0795
2014-09-26,31.0795
2014-09-27,31.0795
2014-09-28,31.0795
2014-09-29,31.0795
2014-09-30,34.1673
2014-10-01,34.1673
2014-10-02,34.1673
2014-10-03,34.1673
2014-10-04,34.1673
2014-10-05,34.1673
2014-10-06,34.1673
2014-10-07,34.1673
2014-10-08,34.1673
2014-10-09,34.1673
2014-10-10,34.1673
2014-10-11,34.1673
2014-10-12,34.1673
2014-10-13,34.1673
2014-10-14,34.1673
2014-10-15,34.1673
2014-10-16,34.1673
2014-10-17,34.1673
2014-10-18,34.1673
2014-10-19,34.1673
2014-10-20,34.1673
2014-10-21,34.1673
2014-10-22,34.1673
2014-10-23,34.1673
2014-10-24,34.1673
2014-10-25,34.1673
2014-10-26,34.1673
2014-10-27,34.1673
2014-10-28,34.1673
2014-10-29,34.1673
2014-10-30,34.1673
2014-10-31,34.1673
2014-11-01,34.1673
2014-11-02,34.1673
2014-11-03,34.1673
2014-11-04,34.1673
2014-11-05,34.1673
2014-11-06,34.1673
2014-11-07,34.1673
2014-11-08,34.1673
2014-11-09,34.1673
2014-11-10,34.1673
2014-11-11,34.1673
2014-11-12,34.1673
2014-11-13,34.1673
2014-11-14,34.1673
2014-11-15,34.1673
2014-11-16,34.1673
2014-11-17,34.1673
2014-11-18,34.1673
2014-11-19,34.1673
2014-11-20,34.1673
2014-11-21,34.1673
2014-11-22,34.1673
2014-11-23,34.1673
2014-11-24,34.1673
2014-11-25,34.1673
2014-11-26,34.1673
2014-11-27,34.1673
2014-11-28,34.1673
2014-11-29,34.1673
2014-11-30,34.1673
2014-12-01,34.1673
2014-12-02,34.1673
2014-12-03,34.1673
2014-12-04,34.1673
2014-12-05,34.1673
2014-12-06,34.1673
2014-12-07,34.1673
2014-12-08,34.1673
2014-12-09,34.1673
2014-12-10,34.1673
2014-12-11,34.1673
2014-12-12,34.1673
2014-12-13,34.1673
2014-12-14,34.1673
2014-12-15,34.1673
2014-12-16,34.1673
2014-12-17,34.1673
2014-12-18,34.1673
2014-12-19,34.1673
2014-12-20,34.1673
2014-12-21,34.1673
2014-12-22,34.1673
2014-12-23,34.1673
2014-12-24,34.1673
2014-12-25,34.1673
2014-12-26,34.1673
2014-12-27,34.1673
2014-12-28,34.1673
2014-12-29,34.1673
2014-12-30,34.1673
2014-12-31,23.6949
2015-01-01,23.6949
2015-01-02,23.6949
2015-01-03,23.6949
2015-01-04,23.6949
2015-01-05,23.6949
2015-01-06,23.6949
2015-01-07,23.6949
2015-01-08,23.6949
2015-01-09,23.6949
2015-01-10,23.6949
2015-01-11,23.6949
2015-01-12,23.6949
2015-01-13,23.6949
2015-01-14,23.6949
2015-01-15,23.6949
2015-01-16,23.6949
2015-01-17,23.6949
2015-01-18,23.6949
2015-01-19,23.6949
2015-01-20,23.6949
2015-01-21,23.6949
2015-01-22,23.6949
2015-01-23,23.6949
2015-01-24,23.6949
2015-01-25,23.6949
2015-01-26,23.6949
2015-01-27,23.6949
2015-01-28,23.6949
2015-01-29,23.6949
2015-01-30,23.6949
2015-01-31,23.6949
2015-02-01,23.6949
2015-02-02,23.6949
2015-02-03,23.6949
2015-02-04,23.6949
2015-02-05,23.6949
2015-02-06,23.6949
2015-02-07,23.6949
2015-02-08,23.6949
2015-02-09,23.6949
2015-02-10,23.6949
2015-02-11,23.6949
2015-02-12,23.6949
2015-02-13,23.6949
2015-02-14,23.6949
2015-02-15,23.6949
2015-02-16,23.6949
2015-02-17,23.6949
2015-02-18,23.6949
2015-02-19,23.6949
2015-02-20,23.6949
2015-02-21,23.6949
2015-02-22,23.6949
2015-02-23,23.6949
2015-02-24,23.6949
2015-02-25,23.6949
2015-02-26,23.6949
2015-02-27,23.6949
2015-02-28,23.6949
2015-03-01,23.6949
2015-03-02,23.6949
2015-03-03,23.6949
2015-03-04,23.6949
2015-03-05,23.6949
2015-03-06,23.6949
2015-03-07,23.6949
2015-03-08,23.6949
2015-03-09,23.6949
2015-03-10,23.6949
2015-03-11,23.6949
2015-03-12,23.6949
2015-03-13,23.6949
2015-03-14,23.6949
2015-03-15,23.6949
2015-03-16,23.6949
2015-03-17,23.6949
2015-03-18,23.6949
2015-03-19,23.6949
2015-03-20,23.6949
2015-03-21,23.6949
2015-03-22,23.6949
2015-03-23,23.6949
2015-03-24,23.6949
2015-03-25,23.6949
2015-03-26,23.6949
2015-03-27,23.6949
2015-03-28,23.6949
2015-03-29,23.6949
2015-03-30,23.6949
2015-03-31,20.7391
2015-04-01,20.7391
2015-04-02,20.7391
2015-04-03,20.7391
2015-04-04,20.7391
2015-04-05,20.7391
2015-04-06,20.7391
2015-04-07,20.7391
2015-04-08,20.7391
2015-04-09,20.7391
2015-04-10,20.7391
2015-04-11,20.7391
2015-04-12,20.7391
2015-04-13,20.7391
2015-04-14,20.7391
2015-04-15,20.7391
2015-04-16,20.7391
2015-04-17,20.7391
2015-04-18,20.7391
2015-04-19,20.7391
2015-04-20,20.7391
2015-04-21,20.7391
2015-04-22,20.7391
2015-04-23,20.7391
2015-04-24,20.7391
2015-04-25,20.7391
2015-04-26,20.7391
2015-04-27,20.7391
2015-04-28,20.7391
2015-04-29,20.7391
2015-04-30,20.7391
2015-05-01,20.7391
2015-05-02,20.7391
2015-05-03,20.7391
2015-05-04,20.7391
2015-05-05,20.7391
2015-05-06,20.7391
2015-05-07,20.7391
2015-05-08,20.7391
2015-05-09,20.7391
2015-05-10,20.7391
2015-05-11,20.7391
2015-05-12,20.7391
2015-05-13,20.7391
2015-05-14,20.7391
2015-05-15,20.7391
2015-05-16,20.7391
2015-05-17,20.7391
2015-05-18,20.7391
2015-05-19,20.7391
2015-05-20,20.7391
2015-05-21,20.7391
2015-05-22,20.7391
2015-05-23,20.7391
2015-05-24,20.7391
2015-05-25,20.7391
2015-05-26,20.7391
2015-05-27,20.7391
2015-05-28,20.7391
2015-05-29,20.7391
2015-05-30,20.7391
2015-05-31,20.7391
2015-06-01,20.7391
2015-06-02,20.7391
2015-06-03,20.7391
2015-06-04,20.7391
2015-06-05,20.7391
2015-06-06,20.7391
2015-06-07,20.7391
2015-06-08,20.7391
2015-06-09,20.7391
2015-06-10,20.7391
2015-06-11,20.7391
2015-06-12,20.7391
2015-06-13,20.7391
2015-06-14,20.7391
2015-06-15,20.7391
2015-06-16,20.7391
2015-06-17,20.7391
2015-06-18,20.7391
2015-06-19,20.7391
2015-06-20,20.7391
2015-06-21,20.7391
2015-06-22,20.7391
2015-06-23,20.7391
2015-06-24,20.7391
2015-06-25,20.7391
2015-06-26,20.7391
2015-06-27,20.7391
2015-06-28,20.7391
2015-06-29,20.7391
2015-06-30,24.0237
2015-07-01,24.0237
2015-07-02,24.0237
2015-07-03,24.0237
2015-07-04,24.0237
2015-07-05,24.0237
2015-07-06,24.0237
2015-07-07,24.0237
2015-07-08,24.0237
2015-07-09,24.0237
2015-07-10,24.0237
2015-07-11,24.0237
2015-07-12,24.0237
2015-07-13,24.0237
2015-07-14,24.0237
2015-07-15,24.0237
2015-07-16,24.0237
2015-07-17,24.0237
2015-07-18,24.0237
2015-07-19,24.0237
2015-07-20,24.0237
2015-07-21,24.0237
2015-07-22,24.0237
2015-07-23,24.0237
2015-07-24,24.0237
2015-07-25,24.0237
2015-07-26,24.0237
2015-07-27,24.0237
2015-07-28,24.0237
2015-07-29,24.0237
2015-07-30,24.0237
2015-07-31,24.0237
2015-08-01,24.0237
2015-08-02,24.0237
2015-08-03,24.0237
2015-08-04,24.0237
2015-08-05,24.0237
2015-08-06,24.0237
2015-08-07,24.0237
2015-08-08,24.0237
2015-08-09,24.0237
2015-08-10,24.0237
2015-08-11,24.0237
2015-08-12,24.0237
2015-08-13,24.0237
2015-08-14,24.0237
2015-08-15,24.0237
2015-08-16,24.0237
2015-08-17,24.0237
2015-08-18,24.0237
2015-08-19,24.0237
2015-08-20,24.0237
2015-08-21,24.0237
2015-08-22,24.0237
2015-08-23,24.0237
2015-08-24,24.0237
2015-08-25,24.0237
2015-08-26,24.0237
2015-08-27,24.0237
2015-08-28,24.0237
2015-08-29,24.0237
2015-08-30,24.0237
2015-08-31,24.0237
2015-09-01,24.0237
2015-09-02,24.0237
2015-09-03,24.0237
2015-09-04,24.0237
2015-09-05,24.0237
2015-09-06,24.0237
2015-09-07,24.0237
2015-09-08,24.0237
2015-09-09,24.0237
2015-09-10,24.0237
2015-09-11,24.0237
2015-09-12,24.0237
2015-09-13,24.0237
2015-09-14,24.0237
2015-09-15,24.0237
2015-09-16,24.0237
2015-09-17,24.0237
2015-09-18,24.0237
2015-09-19,24.0237
2015-09-20,24.0237
2015-09-21,24.0237
2015-09-22,24.0237
2015-09-23,24.0237
2015-09-24,24.0237
2015-09-25,24.0237
2015-09-26,24.0237
2015-09-27,24.0237
2015-09-28,24.0237
2015-09-29,24.0237
2015-09-30,21.7608
2015-10-01,21.7608
2015-10-02,21.7608
2015-10-03,21.7608
2015-10-04,21.7608
2015-10-05,21.7608
2015-10-06,21.7608
2015-10-07,21.7608
2015-10-08,21.7608
2015-10-09,21.7608
2015-10-10,21.7608
2015-10-11,21.7608
2015-10-12,21.7608
2015-10-13,21.7608
2015-10-14,21.7608
2015-10-15,21.7608
2015-10-16,21.7608
2015-10-17,21.7608
2015-10-18,21.7608
2015-10-19,21.7608
2015-10-20,21.7608
2015-10-21,21.7608
2015-10-22,21.7608
2015-10-23,21.7608
2015-10-24,21.7608
2015-10-25,21.7608
2015-10-26,21.7608
2015-10-27,21.7608
2015-10-28,21.7608
2015-10-29,21.7608
2015-10-30,21.7608
2015-10-31,21.7608
2015-11-01,21.7608
2015-11-02,21.7608
2015-11-03,21.7608
2015-11-04,21.7608
2015-11-05,21.7608
2015-11-06,21.7608
2015-11-07,21.7608
2015-11-08,21.7608
2015-11-09,21.7608
2015-11-10,21.7608
2015-11-11,21.7608
2015-11-12,21.7608
2015-11-13,21.7608
2015-11-14,21.7608
2015-11-15,21.7608
2015-11-16,21.7608
2015-11-17,21.7608
2015-11-18,21.7608
2015-11-19,21.7608
2015-11-20,21.7608
2015-11-21,21.7608
2015-11-22,21.7608
2015-11-23,21.7608
2015-11-24,21.7608
2015-11-25,21.7608
2015-11-26,21.7608
2015-11-27,21.7608
2015-11-28,21.7608
2015-11-29,21.7608
2015-11-30,21.7608
2015-12-01,21.7608
2015-12-02,21.7608
2015-12-03,21.7608
2015-12-04,21.7608
2015-12-05,21.7608
2015-12-06,21.7608
2015-12-07,21.7608
2015-12-08,21.7608
2015-12-09,21.7608
2015-12-10,21.7608
2015-12-11,21.7608
2015-12-12,21.7608
2015-12-13,21.7608
2015-12-14,21.7608
2015-12-15,21.7608
2015-12-16,21.7608
2015-12-17,21.7608
2015-12-18,21.7608
2015-12-19,21.7608
2015-12-20,21.7608
2015-12-21,21.7608
2015-12-22,21.7608
2015-12-23,21.7608
2015-12-24,21.7608
2015-12-25,21.7608
2015-12-26,21.7608
2015-12-27,21.7608
2015-12-28,21.7608
2015-12-29,21.7608
2015-12-30,21.7608
2015-12-31,26.4593
2016-01-01,26.4593
2016-01-02,26.4593
2016-01-03,26.4593
2016-01-04,26.4593
2016-01-05,26.4593
2016-01-06,26.4593
2016-01-07,26.4593
2016-01-08,26.4593
2016-01-09,26.4593
2016-01-10,26.4593
2016-01-11,26.4593
2016-01-12,26.4593
2016-01-13,26.4593
2016-01-14,26.4593
2016-01-15,26.4593
2016-01-16,26.4593
2016-01-17,26.4593
2016-01-18,26.4593
2016-01-19,26.4593
2016-01-20,26.4593
2016-01-21,26.4593
2016-01-22,26.4593
2016-01-23,26.4593
2016-01-24,26.4593
2016-01-25,26.4593
2016-01-26,26.4593
2016-01-27,26.4593
2016-01-28,26.4593
2016-01-29,26.4593
2016-01-30,26.4593
2016-01-31,26.4593
2016-02-01,26.4593
2016-02-02,26.4593
2016-02-03,26.4593
2016-02-04,26.4593
2016-02-05,26.4593
2016-02-06,26.4593
2016-02-07,26.4593
2016-02-08,26.4593
2016-02-09,26.4593
2016-02-10,26.4593
2016-02-11,26.4593
2016-02-12,26.4593
2016-02-13,26.4593
2016-02-14,26.4593
2016-02-15,26.4593
2016-02-16,26.4593
2016-02-17,26.4593
2016-02-18,26.4593
2016-02-19,26.4593
2016-02-20,26.4593
2016-02-21,26.4593
2016-02-22,26.4593
2016-02-23,26.4593
2016-02-24,26.4593
2016-02-25,26.4593
2016-02-26,26.4593
2016-02-27,26.4593
2016-02-28,26.4593
2016-02-29,26.4593
2016-03-01,26.4593
2016-03-02,26.4593
2016-03-03,26.4593
2016-03-04,26.4593
2016-03-05,26.4593
2016-03-06,26.4593
2016-03-07,26.4593
2016-03-08,26.4593
2016-03-09,26.4593
2016-03-10,26.4593
2016-03-11,26.4593
2016-03-12,26.4593
2016-03-13,26.4593
2016-03-14,26.4593
2016-03-15,26.4593
2016-03-16,26.4593
2016-03-17,26.4593
2016-03-18,26.4593
2016-03-19,26.4593
2016-03-20,26.4593
2016-03-21,26.4593
2016-03-22,26.4593
2016-03-23,26.4593
2016-03-24,26.4593
2016-03-25,26.4593
2016-03-26,26.4593
2016-03-27,26.4593
2016-03-28,26.4593
2016-03-29,26.4593
2016-03-30,26.4593
2016-03-31,25.6962
2016-04-01,25.6962
2016-04-02,25.6962
2016-04-03,25.6962
2016-04-04,25.6962
2016-04-05,25.6962
2016-04-06,25.6962
2016-04-07,25.6962
2016-04-08,25.6962
2016-04-09,25.6962
2016-04-10,25.6962
2016-04-11,25.6962
2016-04-12,25.6962
2016-04-13,25.6962
2016-04-14,25.6962
2016-04-15,25.6962
2016-04-16,25.6962
2016-04-17,25.6962
2016-04-18,25.6962
2016-04-19,25.6962
2016-04-20,25.6962
2016-04-21,25.6962
2016-04-22,25.6962
2016-04-23,25.6962
2016-04-24,25.6962
2016-04-25,25.6962
2016-04-26,25.6962
2016-04-27,25.6962
2016-04-28,25.6962
2016-04-29,25.6962
2016-04-30,25.6962
2016-05-01,25.6962
2016-05-02,25.6962
2016-05-03,25.6962
2016-05-04,25.6962
2016-05-05,25.6962
2016-05-06,25.6962
2016-05-07,25.6962
2016-05-08,25.6962
2016-05-09,25.6962
2016-05-10,25.6962
2016-05-11,25.6962
2016-05-12,25.6962
2016-05-13,25.6962
2016-05-14,25.6962
2016-05-15,25.6962
2016-05-16,25.6962
2016-05-17,25.6962
2016-05-18,25.6962
2016-05-19,25.6962
2016-05-20,25.6962
2016-05-21,25.6962
2016-05-22,25.6962
2016-05-23,25.6962
2016-05-24,25.6962
2016-05-25,25.6962
2016-05-26,25.6962
2016-05-27,25.6962
2016-05-28,25.6962
2016-05-29,25.6962
2016-05-30,25.6962
2016-05-31,25.6962
2016-06-01,25.6962
