,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity
2016-10-17,340.395,340.939,336.401,340.213,18771.0
2016-10-18,341.302,348.02,340.849,345.024,29843.0
2016-10-19,345.387,347.203,343.209,345.387,41502.0
2016-10-20,347.838,347.838,344.479,344.933,45588.0
2016-10-21,345.569,348.383,344.479,346.93,39896.0
2016-10-22,345.569,348.383,344.479,346.93,39896.0
2016-10-23,345.569,348.383,344.479,346.93,39896.0
2016-10-24,345.841,349.29,342.119,344.752,24582.0
2016-10-25,344.026,346.204,341.575,342.936,34516.0
2016-10-26,344.933,344.933,338.579,340.667,30608.0
2016-10-27,341.212,344.843,339.033,341.03,38788.0
2016-10-28,346.476,346.476,338.579,341.302,32804.0
2016-10-29,346.476,346.476,338.579,341.302,32804.0
2016-10-30,346.476,346.476,338.579,341.302,32804.0
2016-10-31,343.118,343.209,338.307,339.941,48371.0
2016-11-01,343.572,343.935,332.225,332.407,36045.0
2016-11-02,335.765,335.765,323.33,323.602,59021.0
2016-11-03,323.148,323.783,318.337,319.517,109606.0
2016-11-04,318.7,319.426,313.163,314.071,108121.0
2016-11-05,318.7,319.426,313.163,314.071,108121.0
2016-11-06,318.7,319.426,313.163,314.071,108121.0
2016-11-07,313.617,322.24,313.617,320.243,40259.0
2016-11-08,321.333,327.868,317.339,318.065,31974.0
2016-11-09,304.086,324.056,304.086,316.159,57302.0
2016-11-10,290.47,304.54,286.204,303.178,172766.0
2016-11-11,301.363,304.721,300.001,301.817,175764.0
2016-11-12,301.363,304.721,300.001,301.817,175764.0
2016-11-13,301.363,304.721,300.001,301.817,175764.0
2016-11-14,304.994,305.538,300.364,302.271,73602.0
2016-11-15,302.271,306.991,302.271,304.994,44812.0
2016-11-16,306.809,315.705,305.992,312.709,37629.0
2016-11-17,312.709,313.617,311.348,312.891,28078.0
2016-11-18,312.255,314.706,311.802,313.98,28293.0
2016-11-19,312.255,314.706,311.802,313.98,28293.0
2016-11-20,312.255,314.706,311.802,313.98,28293.0
2016-11-21,312.255,312.709,306.174,309.532,51326.0
2016-11-22,309.986,311.348,304.903,305.629,114020.0
2016-11-23,304.54,307.989,299.729,301.635,70131.0
2016-11-24,301.635,304.086,297.913,302.906,37491.0
2016-11-25,299.547,305.538,297.369,298.186,42439.0
2016-11-26,299.547,305.538,297.369,298.186,42439.0
2016-11-27,299.547,305.538,297.369,298.186,42439.0
2016-11-28,297.278,298.64,292.376,295.009,63712.0
2016-11-29,295.009,302.452,295.009,302.18,58498.0
2016-11-30,303.904,304.903,298.095,302.906,80480.0
2016-12-01,303.178,303.178,289.653,295.644,69401.0
2016-12-02,293.012,293.012,286.839,288.655,137065.0
2016-12-03,293.012,293.012,286.839,288.655,137065.0
2016-12-04,293.012,293.012,286.839,288.655,137065.0
2016-12-05,289.744,292.195,287.747,290.016,83586.0
2016-12-06,290.47,290.47,284.933,285.659,47741.0
2016-12-07,284.57,286.385,282.301,283.39,302860.0
2016-12-08,283.208,294.01,283.208,293.193,99079.0
2016-12-09,295.009,295.009,289.562,291.832,69488.0
2016-12-10,295.009,295.009,289.562,291.832,69488.0
2016-12-11,295.009,295.009,289.562,291.832,69488.0
2016-12-12,292.286,292.286,286.93,287.656,41177.0
2016-12-13,287.656,290.379,281.575,289.562,81771.0
2016-12-14,287.202,289.926,286.204,288.201,54090.0
2016-12-15,289.109,300.455,287.747,299.547,72995.0
2016-12-16,299.547,299.547,292.013,292.013,274480.0
2016-12-17,299.547,299.547,292.013,292.013,274480.0
2016-12-18,299.547,299.547,292.013,292.013,274480.0
2016-12-19,292.467,295.916,292.467,295.463,48294.0
2016-12-20,295.463,296.28,292.921,294.646,40309.0
2016-12-21,294.827,296.915,291.378,293.829,57638.0
2016-12-22,294.283,295.644,293.284,294.283,76980.0
2016-12-23,295.009,299.82,293.284,299.003,86211.0
2016-12-24,295.009,299.82,293.284,299.003,86211.0
2016-12-25,295.009,299.82,293.284,299.003,86211.0
2016-12-26,295.009,299.82,293.284,299.003,86211.0
2016-12-27,304.177,317.248,302.634,314.252,73586.0
2016-12-28,317.702,318.519,314.343,317.702,91183.0
2016-12-29,317.702,317.702,312.8,313.799,36939.0
2016-12-30,313.98,317.611,310.44,312.437,35368.0
2016-12-31,313.98,317.611,310.44,312.437,35368.0
2017-01-01,313.98,317.611,310.44,312.437,35368.0
2017-01-02,312.255,315.886,312.255,314.797,22346.0
2017-01-03,314.797,316.34,312.982,314.979,55944.0
2017-01-04,314.252,315.432,312.891,312.982,43321.0
2017-01-05,311.529,316.249,310.44,315.977,83104.0
2017-01-06,315.977,316.249,313.526,314.888,44516.0
2017-01-07,315.977,316.249,313.526,314.888,44516.0
2017-01-08,315.977,316.249,313.526,314.888,44516.0
2017-01-09,313.435,318.609,313.254,316.885,49263.0
2017-01-10,314.252,318.973,313.435,317.611,54535.0
2017-01-11,317.248,326.688,316.703,326.597,76399.0
2017-01-12,326.779,327.051,319.971,321.423,50329.0
2017-01-13,322.24,326.325,321.423,325.327,33033.0
2017-01-14,322.24,326.325,321.423,325.327,33033.0
2017-01-15,322.24,326.325,321.423,325.327,33033.0
2017-01-16,324.964,325.508,321.786,323.511,32367.0
2017-01-17,321.333,325.417,319.517,320.153,57920.0
2017-01-18,322.24,322.967,318.609,319.699,24345.0
2017-01-19,318.519,324.51,318.519,322.967,50710.0
2017-01-20,323.148,323.783,319.517,320.243,22263.0
2017-01-21,323.148,323.783,319.517,320.243,22263.0
2017-01-22,323.148,323.783,319.517,320.243,22263.0
2017-01-23,319.426,319.517,316.794,316.794,28153.0
2017-01-24,316.794,319.063,316.703,316.885,21663.0
2017-01-25,317.702,322.059,316.885,321.06,43428.0
2017-01-26,321.06,324.964,320.425,321.151,44966.0
2017-01-27,321.333,322.24,319.336,321.514,23484.0
2017-01-28,321.333,322.24,319.336,321.514,23484.0
2017-01-29,321.333,322.24,319.336,321.514,23484.0
2017-01-30,321.242,322.24,319.063,319.426,45372.0
2017-01-31,319.517,321.877,318.609,320.062,39574.0
2017-02-01,320.516,328.594,320.516,326.144,58983.0
2017-02-02,326.779,334.222,326.779,332.588,64864.0
2017-02-03,334.041,335.402,330.591,332.77,43187.0
2017-02-04,334.041,335.402,330.591,332.77,43187.0
2017-02-05,334.041,335.402,330.591,332.77,43187.0
2017-02-06,329.502,332.407,326.688,326.779,58760.0
2017-02-07,330.138,331.136,327.414,327.414,50738.0
2017-02-08,329.502,329.502,325.145,325.871,78742.0
2017-02-09,324.328,327.233,323.511,325.78,37398.0
2017-02-10,327.233,329.048,326.144,326.779,47905.0
2017-02-11,327.233,329.048,326.144,326.779,47905.0
2017-02-12,327.233,329.048,326.144,326.779,47905.0
2017-02-13,324.691,329.502,324.691,326.779,45754.0
2017-02-14,327.505,328.504,325.871,326.779,35669.0
2017-02-15,326.779,328.141,324.147,325.327,36775.0
2017-02-16,324.964,327.596,324.964,326.688,51103.0
2017-02-17,325.236,326.779,320.062,321.605,58805.0
2017-02-18,325.236,326.779,320.062,321.605,58805.0
2017-02-19,325.236,326.779,320.062,321.605,58805.0
2017-02-20,323.057,324.964,320.243,323.783,74149.0
2017-02-21,321.968,331.499,321.968,330.138,42096.0
2017-02-22,330.138,333.859,330.138,333.859,61829.0
2017-02-23,332.225,334.858,332.225,334.131,43642.0
2017-02-24,335.856,351.923,335.856,341.121,188658.0
2017-02-25,335.856,351.923,335.856,341.121,188658.0
2017-02-26,335.856,351.923,335.856,341.121,188658.0
2017-02-27,339.941,348.564,339.487,345.66,155614.0
2017-02-28,345.932,357.188,345.932,354.464,152016.0
2017-03-01,355.735,356.824,352.377,355.917,127494.0
2017-03-02,356.461,361.0,356.461,357.914,122632.0
2017-03-03,357.914,359.003,354.555,357.278,71969.0
2017-03-04,357.914,359.003,354.555,357.278,71969.0
2017-03-05,357.914,359.003,354.555,357.278,71969.0
2017-03-06,356.734,358.186,354.464,357.006,65835.0
2017-03-07,357.278,359.548,357.006,358.549,125523.0
2017-03-08,358.549,359.911,356.734,358.64,93526.0
2017-03-09,358.549,360.455,357.278,358.549,162319.0
2017-03-10,358.549,364.54,358.095,359.729,128608.0
2017-03-11,358.549,364.54,358.095,359.729,128608.0
2017-03-12,358.549,364.54,358.095,359.729,128608.0
2017-03-13,358.64,367.808,358.64,367.445,91872.0
2017-03-14,368.534,370.349,366.809,368.534,58671.0
2017-03-15,368.534,372.256,367.626,372.256,66329.0
2017-03-16,373.98,375.614,371.257,374.343,80489.0
2017-03-17,372.165,375.796,372.165,373.436,80674.0
2017-03-18,372.165,375.796,372.165,373.436,80674.0
2017-03-19,372.165,375.796,372.165,373.436,80674.0
2017-03-20,373.799,375.796,370.894,372.074,103983.0
2017-03-21,372.165,373.98,364.631,365.811,59092.0
2017-03-22,365.811,365.811,358.549,363.723,79938.0
2017-03-23,362.18,368.988,361.726,368.716,64134.0
2017-03-24,368.534,373.89,367.626,373.799,53021.0
2017-03-25,368.534,373.89,367.626,373.799,53021.0
2017-03-26,368.534,373.89,367.626,373.799,53021.0
2017-03-27,371.711,371.711,368.08,371.62,68054.0
2017-03-28,371.893,377.702,371.62,377.611,120165.0
2017-03-29,377.793,379.427,374.888,378.065,65109.0
2017-03-30,379.678,383.825,377.835,383.364,41554.0
2017-03-31,382.442,387.419,382.258,387.05,63578.0
2017-04-01,382.442,387.419,382.258,387.05,63578.0
2017-04-02,382.442,387.419,382.258,387.05,63578.0
2017-04-03,388.064,391.934,385.391,386.036,94145.0
2017-04-04,386.129,396.174,386.129,393.501,134834.0
2017-04-05,395.344,395.344,391.474,394.146,82506.0
2017-04-06,392.395,393.501,388.801,390.183,46868.0
2017-04-07,389.815,391.381,385.484,390.829,64650.0
2017-04-08,389.815,391.381,385.484,390.829,64650.0
2017-04-09,389.815,391.381,385.484,390.829,64650.0
2017-04-10,392.579,393.87,387.972,393.04,42533.0
2017-04-11,392.119,394.238,390.921,391.658,75908.0
2017-04-12,391.197,398.017,391.197,395.436,52631.0
2017-04-13,391.197,398.017,391.197,395.436,52631.0
2017-04-14,391.197,398.017,391.197,395.436,52631.0
2017-04-15,391.197,398.017,391.197,395.436,52631.0
2017-04-16,391.197,398.017,391.197,395.436,52631.0
2017-04-17,391.197,398.017,391.197,395.436,52631.0
2017-04-18,395.805,404.928,395.252,403.73,101698.0
2017-04-19,403.638,405.389,401.058,401.795,54611.0
2017-04-20,400.873,405.481,398.662,401.979,83597.0
2017-04-21,401.795,401.795,397.648,400.873,59107.0
2017-04-22,401.795,401.795,397.648,400.873,59107.0
2017-04-23,401.795,401.795,397.648,400.873,59107.0
2017-04-24,401.795,405.297,400.044,404.099,79587.0
2017-04-25,404.007,405.113,399.399,401.979,75432.0
2017-04-26,402.717,402.717,397.832,401.795,86933.0
2017-04-27,399.03,400.873,393.225,395.344,87150.0
2017-04-28,394.423,395.344,391.842,394.515,57736.0
2017-04-29,394.423,395.344,391.842,394.515,57736.0
2017-04-30,394.423,395.344,391.842,394.515,57736.0
2017-05-01,394.515,394.515,358.943,387.05,34795.0
2017-05-02,386.036,402.809,385.207,400.044,108448.0
2017-05-03,400.044,401.795,398.017,399.491,72151.0
2017-05-04,401.795,405.481,398.109,405.481,77954.0
2017-05-05,406.403,409.72,398.57,408.614,51795.0
2017-05-06,406.403,409.72,398.57,408.614,51795.0
2017-05-07,406.403,409.72,398.57,408.614,51795.0
2017-05-08,409.536,410.089,406.956,410.089,52734.0
2017-05-09,410.089,413.314,407.785,410.642,88757.0
2017-05-10,411.932,411.932,406.771,409.167,123779.0
2017-05-11,407.324,408.338,404.652,406.863,107427.0
2017-05-12,407.324,408.338,404.652,406.863,107427.0
2017-05-13,407.324,408.338,404.652,406.863,107427.0
2017-05-14,407.324,408.338,404.652,406.863,107427.0
2017-05-15,410.089,410.089,404.928,408.246,129272.0
2017-05-16,403.73,408.799,400.873,400.873,122288.0
2017-05-17,402.717,402.717,373.227,373.872,181372.0
2017-05-18,374.056,374.794,356.178,365.855,221716.0
2017-05-19,365.394,371.66,364.749,369.725,117342.0
2017-05-20,365.394,371.66,364.749,369.725,117342.0
2017-05-21,365.394,371.66,364.749,369.725,117342.0
2017-05-22,371.2,371.2,362.261,365.578,101417.0
2017-05-23,366.592,367.329,363.459,366.039,86176.0
2017-05-24,366.039,372.213,365.762,370.647,110862.0
2017-05-25,366.039,372.213,365.762,370.647,110862.0
2017-05-26,366.039,372.213,365.762,370.647,110862.0
2017-05-27,366.039,372.213,365.762,370.647,110862.0
2017-05-28,366.039,372.213,365.762,370.647,110862.0
2017-05-29,371.384,379.954,368.158,376.913,112365.0
2017-05-30,375.07,376.084,371.107,375.531,239654.0
2017-05-31,374.056,381.337,373.227,379.217,118492.0
2017-06-01,379.125,388.985,378.572,388.156,103892.0
2017-06-02,389.815,391.658,384.47,385.207,87830.0
2017-06-03,389.815,391.658,384.47,385.207,87830.0
2017-06-04,389.815,391.658,384.47,385.207,87830.0
2017-06-05,389.815,391.658,384.47,385.207,87830.0
2017-06-06,385.207,385.207,379.678,380.046,63384.0
2017-06-07,378.756,379.493,373.319,373.319,90206.0
2017-06-08,373.503,378.664,373.503,374.425,83721.0
2017-06-09,374.425,378.848,372.398,378.848,117331.0
2017-06-10,374.425,378.848,372.398,378.848,117331.0
2017-06-11,374.425,378.848,372.398,378.848,117331.0
2017-06-12,375.992,375.992,358.574,361.339,147844.0
2017-06-13,363.827,370.462,361.431,369.817,88550.0
2017-06-14,369.449,374.609,369.449,370.554,91320.0
2017-06-15,368.896,369.633,364.011,364.472,68227.0
2017-06-16,364.472,369.541,364.472,369.08,187002.0
2017-06-17,364.472,369.541,364.472,369.08,187002.0
2017-06-18,364.472,369.541,364.472,369.08,187002.0
2017-06-19,368.619,377.466,368.619,376.452,80306.0
2017-06-20,375.992,379.401,375.531,375.992,63792.0
2017-06-21,375.807,375.992,372.766,374.149,49237.0
2017-06-22,372.305,375.162,372.305,374.149,93888.0
2017-06-23,373.227,375.07,371.845,373.411,27629.0
2017-06-24,373.227,375.07,371.845,373.411,27629.0
2017-06-25,373.227,375.07,371.845,373.411,27629.0
2017-06-26,375.07,376.452,370.831,371.845,172325.0
2017-06-27,370.923,371.015,362.076,364.472,97944.0
2017-06-28,361.708,365.117,355.533,363.643,112146.0
2017-06-29,368.619,374.794,358.851,359.68,90081.0
2017-06-30,359.404,365.302,356.086,363.459,83175.0
2017-07-01,359.404,365.302,356.086,363.459,83175.0
2017-07-02,359.404,365.302,356.086,363.459,83175.0
2017-07-03,361.892,366.592,359.127,359.496,39915.0
2017-07-04,359.404,359.496,354.52,358.021,58271.0
2017-07-05,356.178,361.8,355.257,360.233,66334.0
2017-07-06,359.772,361.615,353.967,355.072,64649.0
2017-07-07,354.335,359.404,352.124,356.823,76128.0
2017-07-08,354.335,359.404,352.124,356.823,76128.0
2017-07-09,354.335,359.404,352.124,356.823,76128.0
2017-07-10,356.823,361.523,356.639,359.588,43718.0
2017-07-11,359.404,360.878,354.888,355.718,75226.0
2017-07-12,355.349,359.772,354.98,359.68,52493.0
2017-07-13,358.667,360.694,356.455,358.021,43757.0
2017-07-14,357.1,362.168,357.008,361.892,33430.0
2017-07-15,357.1,362.168,357.008,361.892,33430.0
2017-07-16,357.1,362.168,357.008,361.892,33430.0
2017-07-17,363.182,367.145,360.51,366.408,50020.0
2017-07-18,368.435,368.435,363.643,366.315,44146.0
2017-07-19,366.776,368.619,365.394,367.882,38005.0
2017-07-20,368.343,372.213,365.855,370.739,44253.0
2017-07-21,369.264,374.056,365.762,365.762,43962.0
2017-07-22,369.264,374.056,365.762,365.762,43962.0
2017-07-23,369.264,374.056,365.762,365.762,43962.0
2017-07-24,366.776,366.776,360.51,360.51,31068.0
2017-07-25,356.27,362.813,356.27,360.97,36827.0
2017-07-26,359.68,362.629,358.759,360.417,36420.0
2017-07-27,359.404,365.762,358.298,365.67,44488.0
2017-07-28,355.81,360.694,355.81,359.404,52481.0
2017-07-29,355.81,360.694,355.81,359.404,52481.0
2017-07-30,355.81,360.694,355.81,359.404,52481.0
2017-07-31,359.404,363.643,359.404,362.076,22616.0
2017-08-01,360.97,372.213,360.602,370.002,88275.0
2017-08-02,371.568,371.568,365.578,366.868,43081.0
2017-08-03,365.486,367.513,360.602,361.615,49913.0
2017-08-04,359.865,367.79,359.496,366.592,51870.0
2017-08-05,359.865,367.79,359.496,366.592,51870.0
2017-08-06,359.865,367.79,359.496,366.592,51870.0
2017-08-07,367.698,368.251,362.906,363.919,28615.0
2017-08-08,362.537,369.449,362.168,369.08,38371.0
2017-08-09,369.08,370.186,362.537,365.578,60682.0
2017-08-10,367.421,368.619,361.708,364.933,39055.0
2017-08-11,361.247,362.168,354.704,359.772,56829.0
2017-08-12,361.247,362.168,354.704,359.772,56829.0
2017-08-13,361.247,362.168,354.704,359.772,56829.0
2017-08-14,360.97,363.643,359.68,363.366,68410.0
2017-08-15,363.551,371.292,363.366,370.647,61124.0
2017-08-16,372.398,379.125,372.398,374.517,51923.0
2017-08-17,373.319,375.715,371.845,373.227,30549.0
2017-08-18,371.107,372.029,367.79,368.619,74034.0
2017-08-19,371.107,372.029,367.79,368.619,74034.0
2017-08-20,371.107,372.029,367.79,368.619,74034.0
2017-08-21,368.711,369.633,365.302,366.131,62131.0
2017-08-22,368.619,370.647,367.79,369.541,73114.0
2017-08-23,370.831,373.135,368.804,372.121,68427.0
2017-08-24,350.373,350.741,314.524,335.536,553011.0
2017-08-25,349.727,353.506,336.549,351.847,335153.0
2017-08-26,349.727,353.506,336.549,351.847,335153.0
2017-08-27,349.727,353.506,336.549,351.847,335153.0
2017-08-28,351.847,351.847,340.236,341.894,156741.0
2017-08-29,341.894,344.659,340.051,342.632,205622.0
2017-08-30,343.0,344.751,337.471,337.471,88192.0
2017-08-31,340.604,340.973,334.706,340.973,97536.0
2017-09-01,343.461,352.676,340.788,352.216,110746.0
2017-09-02,343.461,352.676,340.788,352.216,110746.0
2017-09-03,343.461,352.676,340.788,352.216,110746.0
2017-09-04,349.82,349.82,344.014,345.581,93789.0
2017-09-05,343.369,350.004,343.369,348.253,56732.0
2017-09-06,347.424,349.727,344.659,346.779,67161.0
2017-09-07,346.779,352.676,344.383,352.031,62691.0
2017-09-08,349.82,351.571,345.949,348.806,42924.0
2017-09-09,349.82,351.571,345.949,348.806,42924.0
2017-09-10,349.82,351.571,345.949,348.806,42924.0
2017-09-11,354.888,365.578,354.888,360.786,99442.0
2017-09-12,360.141,362.353,358.667,361.708,58148.0
2017-09-13,361.247,363.827,359.404,363.274,61821.0
2017-09-14,361.431,365.486,361.247,363.09,60034.0
2017-09-15,359.865,362.906,353.598,357.192,68597.0
2017-09-16,359.865,362.906,353.598,357.192,68597.0
2017-09-17,359.865,362.906,353.598,357.192,68597.0
2017-09-18,358.114,361.523,357.192,359.035,44712.0
2017-09-19,357.561,361.523,357.008,359.865,48916.0
2017-09-20,361.247,361.247,354.427,355.257,35675.0
2017-09-21,355.533,356.178,347.792,352.124,51788.0
2017-09-22,350.741,353.874,349.267,351.571,49562.0
2017-09-23,350.741,353.874,349.267,351.571,49562.0
2017-09-24,350.741,353.874,349.267,351.571,49562.0
2017-09-25,351.018,358.759,350.649,355.81,71576.0
2017-09-26,353.967,353.967,348.806,352.124,83273.0
2017-09-27,353.967,358.943,349.082,352.492,73675.0
2017-09-28,351.571,355.718,351.571,354.335,40311.0
2017-09-29,352.861,355.625,352.584,354.335,39593.0
2017-09-30,352.861,355.625,352.584,354.335,39593.0
2017-10-01,352.861,355.625,352.584,354.335,39593.0
2017-10-02,355.349,357.561,355.257,356.178,42561.0
2017-10-03,355.441,357.376,354.796,356.27,22321.0
2017-10-04,351.11,359.312,351.11,358.298,70015.0
2017-10-05,358.298,361.708,357.008,360.049,54240.0
2017-10-06,359.496,362.906,359.496,360.786,37063.0
2017-10-07,359.496,362.906,359.496,360.786,37063.0
2017-10-08,359.496,362.906,359.496,360.786,37063.0
2017-10-09,362.813,364.011,360.878,363.643,87766.0
2017-10-10,363.919,364.657,355.718,356.178,103394.0
2017-10-11,357.468,357.468,349.451,353.506,70101.0
2017-10-12,353.506,359.496,351.11,354.796,69664.0
2017-10-13,353.598,358.667,353.598,355.81,63932.0
2017-10-14,353.598,358.667,353.598,355.81,63932.0
2017-10-15,353.598,358.667,353.598,355.81,63932.0
2017-10-16,357.653,357.653,349.727,350.096,76084.0
2017-10-17,349.267,351.11,345.581,345.581,63796.0
2017-10-18,345.212,351.018,344.659,348.622,40188.0
2017-10-19,350.649,350.649,342.171,342.816,56744.0
2017-10-20,343.277,345.212,337.932,339.222,54545.0
2017-10-21,343.277,345.212,337.932,339.222,54545.0
2017-10-22,343.277,345.212,337.932,339.222,54545.0
2017-10-23,339.683,346.502,338.3,345.673,86310.0
2017-10-24,344.29,345.949,339.13,339.13,78715.0
2017-10-25,338.761,345.673,337.287,345.673,59815.0
2017-10-26,346.502,349.543,344.659,349.543,70196.0
2017-10-27,348.898,357.284,348.622,356.455,94352.0
2017-10-28,348.898,357.284,348.622,356.455,94352.0
2017-10-29,348.898,357.284,348.622,356.455,94352.0
2017-10-30,354.796,357.837,352.861,353.506,42540.0
2017-10-31,355.718,360.233,352.953,359.588,44447.0
2017-11-01,360.141,362.261,357.284,360.325,68808.0
2017-11-02,359.404,362.353,345.949,347.055,145438.0
2017-11-03,347.516,351.294,344.014,350.373,56326.0
2017-11-04,347.516,351.294,344.014,350.373,56326.0
2017-11-05,347.516,351.294,344.014,350.373,56326.0
2017-11-06,352.124,352.861,347.884,348.898,121405.0
2017-11-07,347.516,351.847,345.12,349.912,63379.0
2017-11-08,347.331,351.571,344.198,344.567,81815.0
2017-11-09,344.659,345.12,326.689,329.085,115808.0
2017-11-10,328.993,332.955,325.675,326.044,60614.0
2017-11-11,328.993,332.955,325.675,326.044,60614.0
2017-11-12,328.993,332.955,325.675,326.044,60614.0
2017-11-13,322.818,326.965,318.948,320.238,99880.0
2017-11-14,321.62,354.243,321.62,352.216,253477.0
2017-11-15,348.898,358.482,348.345,356.639,390052.0
2017-11-16,359.035,359.404,351.11,352.676,136313.0
2017-11-17,352.676,353.598,345.581,348.253,72591.0
2017-11-18,352.676,353.598,345.581,348.253,72591.0
2017-11-19,352.676,353.598,345.581,348.253,72591.0
2017-11-20,347.239,349.175,343.0,345.673,46707.0
2017-11-21,344.659,350.833,343.83,350.188,75816.0
2017-11-22,350.096,355.533,349.635,353.874,90462.0
2017-11-23,353.414,355.257,342.447,348.898,34168.0
2017-11-24,349.267,350.649,345.028,349.727,57278.0
2017-11-25,349.267,350.649,345.028,349.727,57278.0
2017-11-26,349.267,350.649,345.028,349.727,57278.0
2017-11-27,349.543,350.465,345.581,349.359,35653.0
2017-11-28,348.898,353.782,346.963,353.506,45611.0
2017-11-29,352.953,355.257,346.041,347.331,66437.0
2017-11-30,345.673,349.175,343.553,346.594,97064.0
2017-12-01,346.502,347.7,341.618,344.659,37018.0
2017-12-02,346.502,347.7,341.618,344.659,37018.0
2017-12-03,346.502,347.7,341.618,344.659,37018.0
2017-12-04,343.553,347.884,343.092,343.277,34477.0
2017-12-05,342.263,342.263,334.891,338.024,66397.0
2017-12-06,336.365,337.287,329.638,331.297,96680.0
2017-12-07,332.587,334.614,329.822,331.942,102901.0
2017-12-08,331.942,335.443,331.757,334.061,72363.0
2017-12-09,331.942,335.443,331.757,334.061,72363.0
2017-12-10,331.942,335.443,331.757,334.061,72363.0
2017-12-11,333.6,336.365,328.348,328.993,64619.0
2017-12-12,328.993,331.204,326.504,329.269,58318.0
2017-12-13,328.255,332.495,327.61,330.836,63672.0
2017-12-14,329.914,333.324,328.532,330.651,83673.0
2017-12-15,330.099,330.099,326.228,327.15,108280.0
2017-12-16,330.099,330.099,326.228,327.15,108280.0
2017-12-17,330.099,330.099,326.228,327.15,108280.0
2017-12-18,327.15,333.508,325.306,328.624,76519.0
2017-12-19,327.979,331.297,324.477,325.399,124802.0
2017-12-20,324.846,330.283,321.805,326.873,81728.0
2017-12-21,325.952,327.426,323.095,324.938,59924.0
2017-12-22,323.832,329.822,323.832,327.979,45634.0
2017-12-23,323.832,329.822,323.832,327.979,45634.0
2017-12-24,323.832,329.822,323.832,327.979,45634.0
2017-12-25,323.832,329.822,323.832,327.979,45634.0
2017-12-26,323.832,329.822,323.832,327.979,45634.0
2017-12-27,327.61,330.467,326.781,329.638,44062.0
2017-12-28,328.071,329.638,324.108,326.228,44031.0
2017-12-29,327.887,328.808,325.399,325.583,39449.0
2017-12-30,327.887,328.808,325.399,325.583,39449.0
2017-12-31,327.887,328.808,325.399,325.583,39449.0
2018-01-01,327.887,328.808,325.399,325.583,39449.0
2018-01-02,325.306,327.334,319.04,323.463,55758.0
2018-01-03,322.542,326.597,321.62,322.542,54535.0
2018-01-04,321.62,324.385,321.252,322.91,54220.0
2018-01-05,323.463,326.228,322.726,325.306,83199.0
2018-01-06,323.463,326.228,322.726,325.306,83199.0
2018-01-07,323.463,326.228,322.726,325.306,83199.0
2018-01-08,327.15,333.047,325.859,332.126,90868.0
2018-01-09,332.679,333.416,327.15,330.651,108959.0
2018-01-10,330.836,345.581,330.651,343.185,227537.0
2018-01-11,342.816,348.529,338.945,342.447,166245.0
2018-01-12,342.816,342.816,338.392,341.341,92345.0
2018-01-13,342.816,342.816,338.392,341.341,92345.0
2018-01-14,342.816,342.816,338.392,341.341,92345.0
2018-01-15,342.447,342.447,334.522,337.471,54884.0
2018-01-16,335.443,340.051,335.443,338.024,45291.0
2018-01-17,338.208,338.208,333.6,335.443,48883.0
2018-01-18,335.259,338.577,335.075,337.102,77299.0
2018-01-19,337.102,344.106,336.734,342.079,140562.0
2018-01-20,337.102,344.106,336.734,342.079,140562.0
2018-01-21,337.102,344.106,336.734,342.079,140562.0
2018-01-22,342.816,346.318,339.683,343.922,80938.0
2018-01-23,346.502,353.506,345.212,352.4,99777.0
2018-01-24,352.769,352.769,346.133,348.529,99728.0
2018-01-25,348.529,352.584,345.396,350.373,117263.0
2018-01-26,351.294,356.455,349.082,350.373,129744.0
2018-01-27,351.294,356.455,349.082,350.373,129744.0
2018-01-28,351.294,356.455,349.082,350.373,129744.0
2018-01-29,350.373,353.137,344.843,345.949,135954.0
2018-01-30,344.843,348.714,343.737,345.581,58049.0
2018-01-31,344.843,352.4,343.922,350.926,56213.0
2018-02-01,351.663,359.035,351.663,355.718,115039.0
2018-02-02,354.796,354.796,341.157,341.894,115010.0
2018-02-03,354.796,354.796,341.157,341.894,115010.0
2018-02-04,354.796,354.796,341.157,341.894,115010.0
2018-02-05,337.471,337.84,329.914,334.522,102537.0
2018-02-06,321.436,331.389,320.699,327.518,148768.0
2018-02-07,330.836,337.655,328.071,336.734,61332.0
2018-02-08,335.259,338.392,331.204,332.31,54981.0
2018-02-09,331.757,334.338,326.044,329.177,70256.0
2018-02-10,331.757,334.338,326.044,329.177,70256.0
2018-02-11,331.757,334.338,326.044,329.177,70256.0
2018-02-12,332.31,337.287,331.02,334.891,52730.0
2018-02-13,334.522,337.102,332.679,336.918,47027.0
2018-02-14,338.208,339.867,331.389,335.075,74372.0
2018-02-15,334.891,336.918,327.15,332.495,137902.0
2018-02-16,334.338,343.737,332.495,341.341,109001.0
2018-02-17,334.338,343.737,332.495,341.341,109001.0
2018-02-18,334.338,343.737,332.495,341.341,109001.0
2018-02-19,339.498,340.973,335.443,339.498,56789.0
2018-02-20,350.188,381.705,350.188,380.784,450341.0
2018-02-21,377.835,377.835,370.094,375.07,215612.0
2018-02-22,371.384,371.384,350.557,352.953,283497.0
2018-02-23,353.506,353.874,348.898,350.926,164980.0
2018-02-24,353.506,353.874,348.898,350.926,164980.0
2018-02-25,353.506,353.874,348.898,350.926,164980.0
2018-02-26,353.69,361.615,352.4,357.008,128139.0
