,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity
2017-11-15,139.87,139.914,138.582,139.337,5033516.0
2017-11-16,139.248,142.18,139.248,142.002,5456068.0
2017-11-17,142.002,142.579,140.936,142.491,4424438.0
2017-11-18,142.002,142.579,140.936,142.491,4424438.0
2017-11-19,142.002,142.579,140.936,142.491,4424438.0
2017-11-20,143.512,145.244,142.224,144.711,5989610.0
2017-11-21,144.8,145.955,143.201,145.955,6477636.0
2017-11-22,146.133,147.421,145.156,145.6,6589770.0
2017-11-23,145.378,146.177,144.756,145.822,4178564.0
2017-11-24,146.0,146.133,143.868,144.667,3999210.0
2017-11-25,146.0,146.133,143.868,144.667,3999210.0
2017-11-26,146.0,146.133,143.868,144.667,3999210.0
2017-11-27,144.667,145.022,143.246,143.335,5674664.0
2017-11-28,142.89,144.267,142.135,144.045,4175620.0
2017-11-29,144.356,145.378,142.668,143.024,7142716.0
2017-11-30,143.823,144.401,142.979,143.379,7189758.0
2017-12-01,146.533,147.776,143.468,144.845,6942922.0
2017-12-02,146.533,147.776,143.468,144.845,6942922.0
2017-12-03,146.533,147.776,143.468,144.845,6942922.0
2017-12-04,146.088,146.355,143.512,143.512,5180452.0
2017-12-05,143.024,144.09,140.847,141.247,6270572.0
2017-12-06,143.024,148.132,143.024,146.0,11799630.0
2017-12-07,146.577,146.577,143.601,144.623,5837614.0
2017-12-08,145.244,146.133,143.246,146.133,5157838.0
2017-12-09,145.244,146.133,143.246,146.133,5157838.0
2017-12-10,145.244,146.133,143.246,146.133,5157838.0
2017-12-11,146.577,147.332,145.422,146.488,4493066.0
2017-12-12,146.488,149.908,145.911,149.908,7458564.0
2017-12-13,149.908,150.93,148.443,149.819,8147030.0
2017-12-14,150.486,150.486,148.354,149.42,8058442.0
2017-12-15,147.243,147.465,144.711,146.355,10688138.0
2017-12-16,147.243,147.465,144.711,146.355,10688138.0
2017-12-17,147.243,147.465,144.711,146.355,10688138.0
2017-12-18,147.288,148.798,147.288,148.798,5962368.0
2017-12-19,148.798,150.086,147.599,147.599,6056214.0
2017-12-20,147.91,149.064,146.666,147.243,5381082.0
2017-12-21,147.021,149.819,147.021,148.753,5438246.0
2017-12-22,148.531,149.375,147.643,149.153,3087454.0
2017-12-23,148.531,149.375,147.643,149.153,3087454.0
2017-12-24,148.531,149.375,147.643,149.153,3087454.0
2017-12-25,148.531,149.375,147.643,149.153,3087454.0
2017-12-26,148.531,149.375,147.643,149.153,3087454.0
2017-12-27,149.153,150.352,148.354,148.62,3056676.0
2017-12-28,148.62,149.198,147.554,148.62,2394618.0
2017-12-29,149.509,150.042,148.043,148.576,2932628.0
2017-12-30,149.509,150.042,148.043,148.576,2932628.0
2017-12-31,149.509,150.042,148.043,148.576,2932628.0
2018-01-01,149.509,150.042,148.043,148.576,2932628.0
2018-01-02,148.443,149.642,147.51,148.331,4418272.0
2018-01-03,148.776,150.286,148.665,150.13,3371932.0
2018-01-04,150.752,150.774,148.82,149.042,4505712.0
2018-01-05,149.686,150.286,149.309,150.286,3425298.0
2018-01-06,149.686,150.286,149.309,150.286,3425298.0
2018-01-07,149.686,150.286,149.309,150.286,3425298.0
2018-01-08,150.575,151.241,150.175,150.908,4324436.0
2018-01-09,151.019,151.84,150.463,151.84,5139158.0
2018-01-10,151.84,152.107,150.463,151.152,5275294.0
2018-01-11,151.085,151.707,150.219,150.352,4302192.0
2018-01-12,150.197,150.441,148.62,149.486,3867018.0
2018-01-13,150.197,150.441,148.62,149.486,3867018.0
2018-01-14,150.197,150.441,148.62,149.486,3867018.0
2018-01-15,149.442,149.797,148.176,148.687,3775440.0
2018-01-16,148.953,150.575,148.62,150.575,4940064.0
2018-01-17,148.82,152.196,148.798,151.907,5585472.0
2018-01-18,153.24,153.528,150.841,151.907,5555882.0
2018-01-19,154.483,156.46,153.728,155.238,7207680.0
2018-01-20,154.483,156.46,153.728,155.238,7207680.0
2018-01-21,154.483,156.46,153.728,155.238,7207680.0
2018-01-22,156.171,156.415,153.972,155.594,4840096.0
2018-01-23,154.794,157.592,154.417,156.327,4618508.0
2018-01-24,155.86,156.749,153.839,154.417,4902622.0
2018-01-25,154.35,154.772,152.018,152.684,4507290.0
2018-01-26,153.062,155.194,152.995,154.394,4070328.0
2018-01-27,153.062,155.194,152.995,154.394,4070328.0
2018-01-28,153.062,155.194,152.995,154.394,4070328.0
2018-01-29,153.284,154.994,152.373,153.484,4466786.0
2018-01-30,152.351,154.55,150.308,151.574,5485146.0
2018-01-31,149.797,151.174,147.998,148.087,6930662.0
2018-02-01,137.694,142.935,137.227,137.249,16114874.0
2018-02-02,137.249,137.893,134.407,134.518,9808734.0
2018-02-03,137.249,137.893,134.407,134.518,9808734.0
2018-02-04,137.249,137.893,134.407,134.518,9808734.0
2018-02-05,134.14,136.339,132.874,135.339,13961350.0
2018-02-06,130.098,134.473,129.476,130.853,16859212.0
2018-02-07,132.808,135.695,131.253,135.051,8888838.0
2018-02-08,134.895,135.562,132.586,133.563,6354350.0
2018-02-09,132.808,134.562,132.697,132.963,8679856.0
2018-02-10,132.808,134.562,132.697,132.963,8679856.0
2018-02-11,132.808,134.562,132.697,132.963,8679856.0
2018-02-12,136.605,137.161,134.673,135.917,6249462.0
2018-02-13,136.117,136.494,133.763,133.962,4656928.0
2018-02-14,133.962,135.406,132.919,134.74,5223836.0
2018-02-15,135.362,136.494,135.184,135.562,5999430.0
2018-02-16,137.471,139.759,136.294,139.226,6028072.0
2018-02-17,137.471,139.759,136.294,139.226,6028072.0
2018-02-18,137.471,139.759,136.294,139.226,6028072.0
2018-02-19,139.226,139.359,136.827,136.827,3620788.0
2018-02-20,137.027,137.627,136.228,137.494,6308582.0
2018-02-21,136.805,140.092,136.605,139.47,5680312.0
2018-02-22,139.204,145.467,138.027,142.38,12153512.0
2018-02-23,144.778,144.778,142.046,143.779,6383080.0
2018-02-24,144.778,144.778,142.046,143.779,6383080.0
2018-02-25,144.778,144.778,142.046,143.779,6383080.0
2018-02-26,144.134,146.222,144.134,146.222,7114232.0
2018-02-27,145.467,146.199,142.957,143.468,6870180.0
2018-02-28,141.913,143.024,140.625,140.625,7122006.0
2018-03-01,139.914,140.159,136.583,136.894,7661386.0
2018-03-02,135.473,136.827,133.452,134.962,7776552.0
2018-03-03,135.473,136.827,133.452,134.962,7776552.0
2018-03-04,135.473,136.827,133.452,134.962,7776552.0
2018-03-05,134.806,135.85,134.562,135.251,4795442.0
2018-03-06,136.272,137.893,134.873,134.873,5751260.0
2018-03-07,134.362,135.428,133.918,134.451,4292262.0
2018-03-08,134.673,136.494,134.473,136.428,4006376.0
2018-03-09,136.716,138.249,135.828,136.206,8851584.0
2018-03-10,136.716,138.249,135.828,136.206,8851584.0
2018-03-11,136.716,138.249,135.828,136.206,8851584.0
2018-03-12,136.583,137.338,135.961,136.294,4359114.0
2018-03-13,135.917,138.404,134.207,134.207,8017396.0
2018-03-14,134.584,135.384,133.718,134.185,6184666.0
2018-03-15,134.784,136.45,134.074,135.65,6455730.0
2018-03-16,135.806,136.361,134.74,135.517,8239008.0
2018-03-17,135.806,136.361,134.74,135.517,8239008.0
2018-03-18,135.806,136.361,134.74,135.517,8239008.0
2018-03-19,135.562,137.56,134.651,135.584,7385858.0
2018-03-20,135.872,136.006,134.207,135.028,3674436.0
2018-03-21,135.073,135.939,134.651,135.362,4205022.0
2018-03-22,134.14,135.162,132.363,132.408,5164166.0
2018-03-23,132.024,134.259,131.618,133.582,4819304.0
2018-03-24,132.024,134.259,131.618,133.582,4819304.0
2018-03-25,132.024,134.259,131.618,133.582,4819304.0
2018-03-26,133.288,135.523,132.295,132.408,4986658.0
2018-03-27,134.282,134.462,132.137,132.566,4023844.0
2018-03-28,131.889,136.065,131.595,134.327,6859970.0
2018-03-29,131.889,136.065,131.595,134.327,6859970.0
2018-03-30,131.889,136.065,131.595,134.327,6859970.0
2018-03-31,131.889,136.065,131.595,134.327,6859970.0
2018-04-01,131.889,136.065,131.595,134.327,6859970.0
2018-04-02,131.889,136.065,131.595,134.327,6859970.0
2018-04-03,134.824,135.185,130.94,133.966,6864852.0
2018-04-04,134.62,134.936,131.55,131.731,4312886.0
2018-04-05,134.101,134.666,133.04,134.643,4685528.0
2018-04-06,134.011,135.117,133.424,134.056,3918178.0
2018-04-07,134.011,135.117,133.424,134.056,3918178.0
2018-04-08,134.011,135.117,133.424,134.056,3918178.0
2018-04-09,134.711,136.336,134.395,135.817,4246644.0
2018-04-10,136.878,137.962,136.201,137.962,5679198.0
2018-04-11,137.713,138.549,135.501,135.839,4554028.0
2018-04-12,136.742,137.668,134.395,136.223,4792720.0
2018-04-13,136.178,136.359,133.695,133.695,4857200.0
2018-04-14,136.178,136.359,133.695,133.695,4857200.0
2018-04-15,136.178,136.359,133.695,133.695,4857200.0
2018-04-16,134.485,136.246,133.74,133.988,3923678.0
2018-04-17,134.553,134.846,132.769,133.559,4890552.0
2018-04-18,133.424,133.559,131.618,132.34,3060800.0
2018-04-19,132.747,133.717,129.744,129.834,6829272.0
2018-04-20,130.015,130.557,128.322,128.322,8416092.0
2018-04-21,130.015,130.557,128.322,128.322,8416092.0
2018-04-22,130.015,130.557,128.322,128.322,8416092.0
2018-04-23,129.134,130.624,128.48,128.773,4783066.0
2018-04-24,129.383,130.737,128.073,130.331,8123008.0
2018-04-25,130.15,130.195,128.118,128.818,5229556.0
2018-04-26,128.593,130.557,128.593,130.489,4968954.0
2018-04-27,128.593,130.557,128.593,130.489,4968954.0
2018-04-28,128.593,130.557,128.593,130.489,4968954.0
2018-04-29,128.593,130.557,128.593,130.489,4968954.0
2018-04-30,130.534,131.776,130.105,131.753,6890116.0
2018-05-01,132.318,133.853,131.844,132.882,2858058.0
2018-05-02,137.488,141.912,136.291,138.616,11389918.0
2018-05-03,139.384,139.497,135.343,135.456,5913392.0
2018-05-04,135.456,135.907,133.537,134.214,13228964.0
2018-05-05,135.456,135.907,133.537,134.214,13228964.0
2018-05-06,135.456,135.907,133.537,134.214,13228964.0
2018-05-07,134.553,135.952,132.566,135.952,11257202.0
2018-05-08,135.388,137.916,134.53,137.916,5519890.0
2018-05-09,137.397,137.871,135.23,135.546,4531246.0
2018-05-10,137.397,137.871,135.23,135.546,4531246.0
2018-05-11,137.397,137.871,135.23,135.546,4531246.0
2018-05-12,137.397,137.871,135.23,135.546,4531246.0
2018-05-13,137.397,137.871,135.23,135.546,4531246.0
2018-05-14,139.339,141.574,138.932,141.574,8803600.0
2018-05-15,138.616,139.519,135.523,137.488,8961152.0
2018-05-16,137.781,139.294,137.013,139.226,4369948.0
2018-05-17,139.068,139.79,137.849,139.79,3627394.0
2018-05-18,139.226,139.474,138.074,138.526,3772166.0
2018-05-19,139.226,139.474,138.074,138.526,3772166.0
2018-05-20,139.226,139.474,138.074,138.526,3772166.0
2018-05-21,139.226,139.474,138.074,138.526,3772166.0
2018-05-22,139.971,140.016,137.284,139.203,4585380.0
2018-05-23,138.458,138.616,136.675,137.962,4656386.0
2018-05-24,137.804,138.842,137.126,137.126,4237870.0
2018-05-25,137.578,138.503,137.149,137.533,4569782.0
2018-05-26,137.578,138.503,137.149,137.533,4569782.0
2018-05-27,137.578,138.503,137.149,137.533,4569782.0
2018-05-28,137.51,138.503,137.081,138.142,2847574.0
2018-05-29,137.329,137.736,135.072,136.923,5554656.0
2018-05-30,135.456,136.788,133.198,136.449,7341678.0
2018-05-31,137.262,138.052,135.839,136.562,18867134.0
2018-06-01,136.946,138.255,136.178,137.691,3970026.0
2018-06-02,136.946,138.255,136.178,137.691,3970026.0
2018-06-03,136.946,138.255,136.178,137.691,3970026.0
2018-06-04,138.345,138.955,135.456,135.456,5192276.0
2018-06-05,138.345,138.955,135.456,135.456,5192276.0
2018-06-06,136.133,136.426,132.589,133.085,6928628.0
2018-06-07,133.898,134.033,130.782,131.144,8262954.0
2018-06-08,126.425,129.089,125.59,128.931,14323368.0
2018-06-09,126.425,129.089,125.59,128.931,14323368.0
2018-06-10,126.425,129.089,125.59,128.931,14323368.0
2018-06-11,128.457,128.593,127.17,128.186,7337450.0
2018-06-12,127.532,128.073,126.38,126.651,7251716.0
2018-06-13,126.877,128.164,126.561,127.69,6476892.0
2018-06-14,126.877,129.518,126.877,129.089,5513840.0
2018-06-15,129.247,130.602,128.841,129.518,11512426.0
2018-06-16,129.247,130.602,128.841,129.518,11512426.0
2018-06-17,129.247,130.602,128.841,129.518,11512426.0
2018-06-18,129.405,130.308,128.547,129.812,4442860.0
2018-06-19,128.231,130.128,128.073,130.037,4405574.0
2018-06-20,129.45,130.489,128.525,130.286,6220442.0
2018-06-21,135.004,137.171,134.011,135.094,9958646.0
2018-06-22,135.004,136.223,134.191,135.907,5835774.0
2018-06-23,135.004,136.223,134.191,135.907,5835774.0
2018-06-24,135.004,136.223,134.191,135.907,5835774.0
2018-06-25,136.968,138.074,135.614,135.614,5170388.0
2018-06-26,135.614,136.133,133.063,133.198,4811346.0
2018-06-27,133.582,133.785,130.782,132.859,4022484.0
2018-06-28,132.363,135.772,131.279,131.618,5367128.0
2018-06-29,132.521,134.101,132.521,133.65,6238226.0
2018-06-30,132.521,134.101,132.521,133.65,6238226.0
2018-07-01,132.521,134.101,132.521,133.65,6238226.0
2018-07-02,134.169,135.004,132.747,134.982,5241186.0
2018-07-03,135.591,137.171,135.388,136.517,4928782.0
2018-07-04,136.359,138.481,135.839,138.481,3217808.0
2018-07-05,138.594,138.932,136.472,137.442,4038166.0
2018-07-06,137.262,139.113,136.788,138.571,5207930.0
2018-07-07,137.262,139.113,136.788,138.571,5207930.0
2018-07-08,137.262,139.113,136.788,138.571,5207930.0
2018-07-09,138.571,140.174,138.571,139.361,4038770.0
2018-07-10,140.874,142.274,139.113,142.093,5123882.0
2018-07-11,141.235,142.748,140.264,140.377,4807634.0
2018-07-12,141.28,143.019,141.1,142.973,3531362.0
2018-07-13,144.396,144.486,142.77,143.019,3217722.0
2018-07-14,144.396,144.486,142.77,143.019,3217722.0
2018-07-15,144.396,144.486,142.77,143.019,3217722.0
2018-07-16,143.922,144.486,141.732,142.635,2807776.0
2018-07-17,142.793,143.922,142.161,143.922,3289064.0
2018-07-18,143.922,146.405,143.493,145.186,4118518.0
2018-07-19,144.802,145.163,143.312,143.628,3682130.0
2018-07-20,143.854,145.66,143.854,144.825,2985858.0
2018-07-21,143.854,145.66,143.854,144.825,2985858.0
2018-07-22,143.854,145.66,143.854,144.825,2985858.0
2018-07-23,145.163,145.525,144.26,145.186,2540018.0
2018-07-24,144.486,146.518,144.057,146.405,3207216.0
2018-07-25,146.179,147.511,145.434,145.886,4064372.0
2018-07-26,147.15,148.888,146.066,148.663,5100008.0
2018-07-27,147.782,148.098,146.179,147.105,3680802.0
2018-07-28,147.782,148.098,146.179,147.105,3680802.0
2018-07-29,147.782,148.098,146.179,147.105,3680802.0
2018-07-30,146.428,147.398,145.795,145.841,2839546.0
2018-07-31,145.841,146.969,143.47,143.651,5790822.0
2018-08-01,143.718,144.26,141.393,142.522,4397936.0
2018-08-02,141.777,144.147,141.461,143.131,3936660.0
2018-08-03,143.583,144.802,143.222,144.667,4042224.0
2018-08-04,143.583,144.802,143.222,144.667,4042224.0
2018-08-05,143.583,144.802,143.222,144.667,4042224.0
2018-08-06,145.367,145.615,143.989,144.486,3447680.0
2018-08-07,143.109,145.795,142.454,145.795,3775190.0
2018-08-08,139.971,140.535,136.697,137.104,8685806.0
2018-08-09,137.104,139.136,137.059,137.488,5081778.0
2018-08-10,136.901,138.865,136.268,137.713,10313352.0
2018-08-11,136.901,138.865,136.268,137.713,10313352.0
2018-08-12,136.901,138.865,136.268,137.713,10313352.0
2018-08-13,137.939,139.903,137.623,139.203,10062978.0
2018-08-14,139.948,144.193,139.813,144.17,7036888.0
2018-08-15,143.628,143.741,141.506,141.732,3779910.0
2018-08-16,142.77,142.77,139.745,141.754,4046878.0
2018-08-17,142.21,142.757,141.025,141.321,3714092.0
2018-08-18,142.21,142.757,141.025,141.321,3714092.0
2018-08-19,142.21,142.757,141.025,141.321,3714092.0
2018-08-20,141.321,142.712,140.432,142.666,3582000.0
2018-08-21,143.099,145.994,142.894,144.832,5188844.0
2018-08-22,145.652,145.721,143.783,144.057,3123116.0
2018-08-23,143.692,145.766,143.692,144.285,3392100.0
2018-08-24,144.057,145.265,143.646,143.988,2798038.0
2018-08-25,144.057,145.265,143.646,143.988,2798038.0
2018-08-26,144.057,145.265,143.646,143.988,2798038.0
2018-08-27,144.512,145.287,144.216,144.9,1670160.0
2018-08-28,145.173,145.607,143.715,144.672,3181190.0
2018-08-29,144.854,145.151,144.262,144.946,2886022.0
2018-08-30,144.672,145.789,144.285,144.626,3140866.0
2018-08-31,144.49,144.877,143.487,143.487,10587442.0
2018-09-01,144.49,144.877,143.487,143.487,10587442.0
2018-09-02,144.49,144.877,143.487,143.487,10587442.0
2018-09-03,143.487,143.578,142.051,142.575,2712798.0
2018-09-04,142.461,143.646,142.187,143.373,4527720.0
2018-09-05,143.601,143.601,139.726,139.726,5188992.0
2018-09-06,140.318,140.774,138.7,139.885,4077864.0
2018-09-07,139.908,141.185,139.27,140.934,3375752.0
2018-09-08,139.908,141.185,139.27,140.934,3375752.0
2018-09-09,139.908,141.185,139.27,140.934,3375752.0
2018-09-10,141.276,142.621,141.093,142.028,3351380.0
2018-09-11,141.982,142.142,140.592,141.344,2810146.0
2018-09-12,141.914,143.851,141.846,143.304,3256694.0
2018-09-13,143.031,143.464,142.028,142.301,2400630.0
2018-09-14,143.099,143.259,140.318,140.41,3759672.0
2018-09-15,143.099,143.259,140.318,140.41,3759672.0
2018-09-16,143.099,143.259,140.318,140.41,3759672.0
2018-09-17,139.794,140.25,138.221,138.221,3489648.0
2018-09-18,140.341,140.341,137.036,137.378,4408170.0
2018-09-19,138.427,138.54,136.603,136.831,3856634.0
2018-09-20,136.763,137.104,133.617,136.079,5143872.0
2018-09-21,136.763,137.948,136.443,137.446,7109242.0
2018-09-22,136.763,137.948,136.443,137.446,7109242.0
2018-09-23,136.763,137.948,136.443,137.446,7109242.0
2018-09-24,137.629,138.13,136.763,137.127,2718574.0
2018-09-25,138.13,139.999,137.765,139.863,3822220.0
2018-09-26,139.384,139.452,136.717,137.834,4406024.0
2018-09-27,137.218,138.495,136.375,138.449,3191762.0
2018-09-28,138.837,140.159,137.857,137.857,4556782.0
2018-09-29,138.837,140.159,137.857,137.857,4556782.0
2018-09-30,138.837,140.159,137.857,137.857,4556782.0
2018-10-01,138.267,138.837,136.489,136.649,4319288.0
2018-10-02,136.922,138.358,136.443,138.085,4774930.0
2018-10-03,139.133,139.179,137.674,138.153,4021870.0
2018-10-04,137.971,138.107,125.867,128.147,12712846.0
2018-10-05,128.101,131.178,126.414,130.403,9160058.0
2018-10-06,128.101,131.178,126.414,130.403,9160058.0
2018-10-07,128.101,131.178,126.414,130.403,9160058.0
2018-10-08,127.645,128.147,125.639,126.938,5745244.0
2018-10-09,127.417,127.531,124.386,126.277,6987896.0
2018-10-10,126.004,126.232,124.773,125.047,4856834.0
2018-10-11,121.308,123.497,120.875,121.855,6882286.0
2018-10-12,123.086,125.457,122.79,124.613,6319094.0
2018-10-13,123.086,125.457,122.79,124.613,6319094.0
2018-10-14,123.086,125.457,122.79,124.613,6319094.0
2018-10-15,124.682,125.138,122.995,124.477,3719140.0
2018-10-16,124.477,126.255,124.044,125.981,3806062.0
2018-10-17,125.366,127.919,125.366,127.508,3861926.0
2018-10-18,128.101,129.218,127.326,129.127,3896124.0
2018-10-19,128.511,129.241,127.554,128.625,4627662.0
2018-10-20,128.511,129.241,127.554,128.625,4627662.0
2018-10-21,128.511,129.241,127.554,128.625,4627662.0
2018-10-22,128.101,128.876,127.28,127.645,2457890.0
2018-10-23,125.366,126.916,124.682,125.776,4762772.0
2018-10-24,126.505,128.466,125.753,127.873,4334142.0
2018-10-25,125.662,125.958,123.611,125.206,5834274.0
2018-10-26,125.867,126.711,124.089,125.366,4988466.0
2018-10-27,125.867,126.711,124.089,125.366,4988466.0
2018-10-28,125.867,126.711,124.089,125.366,4988466.0
2018-10-29,125.822,128.853,125.822,128.033,3868978.0
2018-10-30,128.101,128.329,125.776,127.622,3599276.0
2018-10-31,128.785,130.494,128.42,129.879,5687558.0
2018-11-01,134.848,134.848,128.238,131.11,6075680.0
2018-11-02,132.113,132.614,130.084,130.494,3681674.0
2018-11-03,132.113,132.614,130.084,130.494,3681674.0
2018-11-04,132.113,132.614,130.084,130.494,3681674.0
2018-11-05,130.905,131.087,126.688,129.332,12361910.0
2018-11-06,128.694,129.446,127.827,128.169,13494936.0
2018-11-07,128.238,132.728,128.238,131.702,4864310.0
2018-11-08,133.024,134.483,132.5,133.503,7470228.0
2018-11-09,133.116,135.304,132.5,134.711,4238578.0
2018-11-10,133.116,135.304,132.5,134.711,4238578.0
2018-11-11,133.116,135.304,132.5,134.711,4238578.0
2018-11-12,134.962,135.942,134.802,135.6,3817732.0
2018-11-13,136.17,137.059,133.093,133.526,5330592.0
2018-11-14,134.027,134.483,132.318,134.324,5214572.0
2018-11-15,133.571,134.073,129.605,129.697,4505738.0
2018-11-16,131.133,132.591,129.628,131.611,3793478.0
2018-11-17,131.133,132.591,129.628,131.611,3793478.0
2018-11-18,131.133,132.591,129.628,131.611,3793478.0
2018-11-19,136.717,137.902,134.552,134.552,6766446.0
2018-11-20,134.346,135.851,131.429,131.748,6729796.0
2018-11-21,131.702,133.982,131.611,131.976,5480766.0
2018-11-22,131.93,131.93,130.608,130.608,2533080.0
2018-11-23,130.836,136.079,130.084,135.395,5642088.0
2018-11-24,130.836,136.079,130.084,135.395,5642088.0
2018-11-25,130.836,136.079,130.084,135.395,5642088.0
2018-11-26,137.629,139.612,136.557,138.974,7049078.0
2018-11-27,139.042,139.931,135.896,137.31,6563566.0
2018-11-28,135.167,137.765,134.962,136.808,4749542.0
2018-11-29,137.469,138.563,136.352,136.352,4635142.0
2018-11-30,136.763,139.954,136.649,139.498,7366218.0
2018-12-01,136.763,139.954,136.649,139.498,7366218.0
2018-12-02,136.763,139.954,136.649,139.498,7366218.0
2018-12-03,140.865,141.321,137.948,138.13,4502274.0
2018-12-04,138.313,139.042,137.606,138.677,3658890.0
2018-12-05,137.674,138.404,136.945,137.218,2852904.0
2018-12-06,136.763,137.15,134.392,134.939,4575828.0
2018-12-07,135.76,137.902,135.167,136.877,4286286.0
2018-12-08,135.76,137.902,135.167,136.877,4286286.0
2018-12-09,135.76,137.902,135.167,136.877,4286286.0
2018-12-10,134.962,138.221,134.962,136.694,4705028.0
2018-12-11,137.993,138.86,136.854,136.854,4416332.0
2018-12-12,134.939,138.221,134.05,137.765,4996656.0
2018-12-13,137.765,139.293,136.58,139.019,4952480.0
2018-12-14,139.954,141.321,139.635,141.321,5887950.0
2018-12-15,139.954,141.321,139.635,141.321,5887950.0
2018-12-16,139.954,141.321,139.635,141.321,5887950.0
2018-12-17,140.318,140.82,138.313,139.042,4898724.0
2018-12-18,139.042,139.498,137.082,137.446,5114430.0
2018-12-19,136.079,137.218,135.03,135.281,6711066.0
2018-12-20,133.093,138.062,133.024,136.329,5894848.0
2018-12-21,134.985,136.033,133.321,135.03,8998728.0
2018-12-22,134.985,136.033,133.321,135.03,8998728.0
2018-12-23,134.985,136.033,133.321,135.03,8998728.0
2018-12-24,134.985,136.033,133.321,135.03,8998728.0
2018-12-25,134.985,136.033,133.321,135.03,8998728.0
2018-12-26,134.985,136.033,133.321,135.03,8998728.0
2018-12-27,136.056,136.603,133.571,133.571,3247114.0
2018-12-28,133.571,136.375,133.116,135.805,3602564.0
2018-12-29,133.571,136.375,133.116,135.805,3602564.0
2018-12-30,133.571,136.375,133.116,135.805,3602564.0
2018-12-31,133.571,136.375,133.116,135.805,3602564.0
2019-01-01,133.571,136.375,133.116,135.805,3602564.0
2019-01-02,135.395,139.202,134.711,138.723,4417300.0
2019-01-03,139.954,141.868,138.791,141.321,5642490.0
2019-01-04,142.484,142.962,141.048,142.529,5292818.0
2019-01-05,142.484,142.962,141.048,142.529,5292818.0
2019-01-06,142.484,142.962,141.048,142.529,5292818.0
2019-01-07,141.093,143.601,140.204,142.415,6069806.0
2019-01-08,141.321,143.965,141.185,143.373,5440438.0
2019-01-09,144.512,145.812,143.965,144.558,5718428.0
2019-01-10,144.193,144.285,142.962,143.396,4462146.0
2019-01-11,143.145,144.467,142.461,143.304,3098628.0
2019-01-12,143.145,144.467,142.461,143.304,3098628.0
2019-01-13,143.145,144.467,142.461,143.304,3098628.0
2019-01-14,142.233,142.849,138.107,138.267,6786106.0
2019-01-15,139.498,141.002,138.54,140.843,5515618.0
2019-01-16,141.435,141.686,140.068,140.182,4127112.0
2019-01-17,140.296,141.937,139.361,141.64,3524602.0
2019-01-18,145.06,145.06,142.575,143.646,5149250.0
2019-01-19,145.06,145.06,142.575,143.646,5149250.0
2019-01-20,145.06,145.06,142.575,143.646,5149250.0
2019-01-21,143.487,143.851,141.709,142.712,3419654.0
2019-01-22,141.549,144.102,141.23,144.057,4199314.0
2019-01-23,143.464,143.943,141.777,141.937,4939116.0
2019-01-24,141.595,141.891,140.524,140.82,4242956.0
2019-01-25,140.979,141.093,138.153,138.153,5924542.0
2019-01-26,140.979,141.093,138.153,138.153,5924542.0
2019-01-27,140.979,141.093,138.153,138.153,5924542.0
2019-01-28,138.039,138.039,136.329,137.15,4887334.0
2019-01-29,138.13,139.202,136.763,138.153,4710430.0
2019-01-30,138.13,139.635,137.469,139.635,4689670.0
2019-01-31,139.657,140.25,137.082,138.677,6422302.0
2019-02-01,142.233,144.946,141.777,144.718,8839666.0
2019-02-02,142.233,144.946,141.777,144.718,8839666.0
2019-02-03,142.233,144.946,141.777,144.718,8839666.0
2019-02-04,143.601,144.968,143.145,143.464,4926470.0
2019-02-05,144.262,146.313,143.282,146.017,6378290.0
2019-02-06,145.151,145.88,142.279,145.515,6637260.0
2019-02-07,145.196,147.316,144.558,146.017,4621140.0
2019-02-08,146.017,147.362,145.515,145.629,4187150.0
2019-02-09,146.017,147.362,145.515,145.629,4187150.0
2019-02-10,146.017,147.362,145.515,145.629,4187150.0
2019-02-11,146.541,147.179,145.424,146.86,4244902.0
2019-02-12,147.043,148.159,146.769,148.159,4417348.0
2019-02-13,148.159,149.071,147.59,148.159,3700098.0
2019-02-14,148.547,150.074,148.296,149.755,4747772.0
2019-02-15,149.504,150.758,148.866,150.758,5493802.0
2019-02-16,149.504,150.758,148.866,150.758,5493802.0
2019-02-17,149.504,150.758,148.866,150.758,5493802.0
2019-02-18,150.849,151.67,149.641,151.579,3479688.0
2019-02-19,151.351,152.034,149.048,149.071,3770098.0
2019-02-20,149.55,150.256,148.98,149.117,4004900.0
2019-02-21,149.527,150.576,148.342,149.048,3595898.0
2019-02-22,148.296,149.504,147.59,149.026,2965164.0
2019-02-23,148.296,149.504,147.59,149.026,2965164.0
2019-02-24,148.296,149.504,147.59,149.026,2965164.0
2019-02-25,149.048,149.322,146.062,148.159,4822502.0
2019-02-26,148.045,149.481,146.951,148.433,3211178.0
2019-02-27,147.681,148.775,146.518,146.678,3712488.0
2019-02-28,145.88,147.476,145.06,146.723,5482100.0
2019-03-01,147.384,148.957,146.883,148.524,3682022.0
2019-03-02,147.384,148.957,146.883,148.524,3682022.0
2019-03-03,147.384,148.957,146.883,148.524,3682022.0
2019-03-04,148.615,149.299,144.421,148.023,6313178.0
2019-03-05,147.704,149.641,147.02,149.573,3408076.0
2019-03-06,149.755,150.439,148.091,148.091,3262514.0
2019-03-07,148.615,149.801,148.091,149.231,4218194.0
2019-03-08,148.843,151.009,148.843,149.96,4231834.0
2019-03-09,148.843,151.009,148.843,149.96,4231834.0
