,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity
2021-04-11,288.46,290.8,286.77,290.8,1015073.0
2021-04-12,291.29,291.6,288.03,288.13,906838.0
2021-04-13,287.99,289.49,284.75,287.42,1123645.0
2021-04-14,288.79,291.6,287.94,290.15,1032931.0
2021-04-15,289.26,293.01,288.5,290.66,1114848.0
2021-04-16,291.13,291.7,287.43,290.38,1568921.0
2021-04-17,291.13,291.7,287.43,290.38,1568921.0
2021-04-18,291.13,291.7,287.43,290.38,1568921.0
2021-04-19,292.35,292.54,290.34,291.42,1262318.0
2021-04-20,291.18,291.84,289.07,289.3,1037304.0
2021-04-21,292.06,298.98,290.29,297.85,2004934.0
2021-04-22,295.59,297.19,293.28,293.81,1493697.0
2021-04-23,292.92,294.37,290.1,290.62,1219116.0
2021-04-24,292.92,294.37,290.1,290.62,1219116.0
2021-04-25,292.92,294.37,290.1,290.62,1219116.0
2021-04-26,289.85,291.65,286.72,287.8,1034109.0
2021-04-27,287.33,289.58,285.26,286.67,1051192.0
2021-04-28,287.94,287.94,283.62,283.9,1287996.0
2021-04-29,284.37,285.31,281.6,281.6,1206371.0
2021-04-30,282.07,282.96,279.49,279.49,1288099.0
2021-05-01,282.07,282.96,279.49,279.49,1288099.0
2021-05-02,282.07,282.96,279.49,279.49,1288099.0
2021-05-03,280.47,283.62,280.43,283.34,840243.0
2021-05-04,282.63,283.06,278.22,279.07,1125229.0
2021-05-05,279.38,283.95,279.38,281.55,1048110.0
2021-05-06,280.85,281.7,279.02,281.32,951163.0
2021-05-07,281.7,285.4,281.13,284.75,862791.0
2021-05-08,281.7,285.4,281.13,284.75,862791.0
2021-05-09,281.7,285.4,281.13,284.75,862791.0
2021-05-10,283.92,284.56,281.55,283.39,826857.0
2021-05-11,279.91,281.23,277.84,280.57,967527.0
2021-05-12,281.98,284.37,280.66,282.73,1051154.0
2021-05-13,281.98,284.37,280.66,282.73,1051154.0
2021-05-14,282.31,285.69,281.81,284.98,967177.0
2021-05-15,282.31,285.69,281.81,284.98,967177.0
2021-05-16,282.31,285.69,281.81,284.98,967177.0
2021-05-17,282.4,287.56,282.4,286.16,681194.0
2021-05-18,289.36,289.36,286.2,287.8,950287.0
2021-05-19,286.72,288.08,284.82,285.92,769511.0
2021-05-20,288.08,289.87,286.39,289.26,946932.0
2021-05-21,289.03,291.88,288.74,291.88,1269377.0
2021-05-22,289.03,291.88,288.74,291.88,1269377.0
2021-05-23,289.03,291.88,288.74,291.88,1269377.0
2021-05-24,289.03,291.88,288.74,291.88,1269377.0
2021-05-25,294.39,295.24,292.17,293.29,1190014.0
2021-05-26,293.48,296.3,293.2,294.14,891277.0
2021-05-27,294.28,296.63,293.48,294.09,2120127.0
2021-05-28,293.86,298.04,292.26,296.39,1106196.0
2021-05-29,293.86,298.04,292.26,296.39,1106196.0
2021-05-30,293.86,298.04,292.26,296.39,1106196.0
2021-05-31,298.01,298.01,293.67,293.67,629922.0
2021-06-01,294.89,297.47,293.01,293.58,823685.0
2021-06-02,294.28,295.5,293.15,293.43,985996.0
2021-06-03,290.85,296.72,289.96,296.72,1040766.0
2021-06-04,297.71,300.9,295.67,300.43,1119864.0
2021-06-05,297.71,300.9,295.67,300.43,1119864.0
2021-06-06,297.71,300.9,295.67,300.43,1119864.0
2021-06-07,298.0,309.92,298.0,307.66,1462444.0
2021-06-08,309.35,311.33,307.71,309.92,2115528.0
2021-06-09,308.98,319.45,307.85,319.45,1922946.0
2021-06-10,318.41,321.33,317.61,320.01,1705270.0
2021-06-11,320.34,322.45,319.07,321.19,1500263.0
2021-06-12,320.34,322.45,319.07,321.19,1500263.0
2021-06-13,320.34,322.45,319.07,321.19,1500263.0
2021-06-14,321.19,322.92,319.3,320.9,1163337.0
2021-06-15,321.75,323.53,319.64,322.74,1242949.0
2021-06-16,322.17,326.77,321.8,325.98,1398119.0
2021-06-17,323.96,327.71,320.89,327.2,1407481.0
2021-06-18,327.38,328.56,324.85,327.06,4185331.0
2021-06-19,327.38,328.56,324.85,327.06,4185331.0
2021-06-20,327.38,328.56,324.85,327.06,4185331.0
2021-06-21,325.65,329.17,324.9,327.9,1309723.0
2021-06-22,326.07,326.63,322.35,324.29,1157339.0
2021-06-23,322.31,325.03,318.65,319.78,1162131.0
2021-06-24,320.11,324.61,319.54,322.17,1114589.0
2021-06-25,321.66,324.0,320.62,323.82,804781.0
2021-06-26,321.66,324.0,320.62,323.82,804781.0
2021-06-27,321.66,324.0,320.62,323.82,804781.0
2021-06-28,323.39,328.28,323.39,326.87,791817.0
2021-06-29,326.82,328.42,325.69,327.57,1342704.0
2021-06-30,327.76,329.83,326.63,327.34,1398807.0
2021-07-01,326.63,331.28,325.51,328.84,1357541.0
2021-07-02,329.64,331.66,327.1,328.28,872003.0
2021-07-03,329.64,331.66,327.1,328.28,872003.0
2021-07-04,329.64,331.66,327.1,328.28,872003.0
2021-07-05,325.8,329.03,325.6,329.03,711805.0
2021-07-06,328.7,332.55,328.46,331.99,840365.0
2021-07-07,331.99,334.29,330.91,334.29,834518.0
2021-07-08,334.8,335.27,330.25,332.41,1036606.0
2021-07-09,333.77,334.33,328.79,331.61,1045576.0
2021-07-10,333.77,334.33,328.79,331.61,1045576.0
2021-07-11,333.77,334.33,328.79,331.61,1045576.0
2021-07-12,330.11,334.62,329.92,334.62,717035.0
2021-07-13,333.77,334.52,331.33,334.52,732558.0
2021-07-14,335.09,335.13,331.7,333.86,756468.0
2021-07-15,333.07,336.02,332.64,333.63,797847.0
2021-07-16,333.82,337.25,333.25,337.25,1125130.0
2021-07-17,333.82,337.25,333.25,337.25,1125130.0
2021-07-18,333.82,337.25,333.25,337.25,1125130.0
2021-07-19,335.37,336.45,331.89,335.23,956878.0
2021-07-20,334.69,336.21,332.97,332.97,1070303.0
2021-07-21,334.71,336.07,333.21,334.29,781118.0
2021-07-22,331.52,332.83,317.81,322.17,1733239.0
2021-07-23,321.51,327.29,321.47,326.16,989721.0
2021-07-24,321.51,327.29,321.47,326.16,989721.0
2021-07-25,321.51,327.29,321.47,326.16,989721.0
2021-07-26,325.69,326.35,320.9,323.58,731927.0
2021-07-27,322.22,325.55,320.43,323.58,760854.0
2021-07-28,324.0,327.24,324.0,326.45,611875.0
2021-07-29,327.57,329.59,325.16,326.45,647808.0
2021-07-30,324.94,329.64,324.38,329.03,1012715.0
2021-07-31,324.94,329.64,324.38,329.03,1012715.0
2021-08-01,324.94,329.64,324.38,329.03,1012715.0
2021-08-02,329.26,331.7,327.34,330.48,529571.0
2021-08-03,330.77,332.83,330.11,331.28,755971.0
2021-08-04,334.54,335.09,331.55,332.46,773568.0
2021-08-05,331.7,336.59,331.26,336.35,772724.0
2021-08-06,337.9,338.09,329.64,331.75,655282.0
2021-08-07,337.9,338.09,329.64,331.75,655282.0
2021-08-08,337.9,338.09,329.64,331.75,655282.0
2021-08-09,335.29,340.3,332.5,340.3,957273.0
2021-08-10,338.47,344.58,338.42,342.65,853115.0
2021-08-11,343.16,347.01,342.83,345.04,961774.0
2021-08-12,344.24,347.01,343.96,344.57,872186.0
2021-08-13,345.51,346.45,344.42,345.56,542805.0
2021-08-14,345.51,346.45,344.42,345.56,542805.0
2021-08-15,345.51,346.45,344.42,345.56,542805.0
2021-08-16,344.48,345.93,342.88,345.93,558307.0
2021-08-17,346.45,348.47,345.31,347.48,675812.0
2021-08-18,346.64,351.9,344.47,349.88,945249.0
2021-08-19,348.8,349.45,342.88,349.36,1186921.0
2021-08-20,349.64,350.53,345.09,345.98,991709.0
2021-08-21,349.64,350.53,345.09,345.98,991709.0
2021-08-22,349.64,350.53,345.09,345.98,991709.0
2021-08-23,347.29,347.95,344.03,345.98,612584.0
2021-08-24,346.07,348.38,342.93,344.1,825666.0
2021-08-25,343.16,343.68,338.14,340.11,556922.0
2021-08-26,342.85,345.18,340.06,343.49,797317.0
2021-08-27,343.85,344.95,341.85,344.01,799407.0
2021-08-28,343.85,344.95,341.85,344.01,799407.0
2021-08-29,343.85,344.95,341.85,344.01,799407.0
2021-08-30,342.27,344.34,341.09,343.54,402924.0
2021-08-31,343.73,349.13,341.41,345.37,1553101.0
2021-09-01,345.84,347.9,344.43,344.43,1197413.0
2021-09-02,342.88,345.89,342.32,343.26,1139599.0
2021-09-03,343.44,344.81,340.39,342.55,641004.0
2021-09-04,343.44,344.81,340.39,342.55,641004.0
2021-09-05,343.44,344.81,340.39,342.55,641004.0
2021-09-06,342.79,345.87,342.6,345.23,732697.0
2021-09-07,345.04,345.13,339.55,340.39,882962.0
2021-09-08,339.12,339.17,331.99,336.82,1164562.0
2021-09-09,332.4,335.55,326.59,326.82,1358362.0
2021-09-10,330.25,330.25,322.03,323.06,1204801.0
2021-09-11,330.25,330.25,322.03,323.06,1204801.0
2021-09-12,330.25,330.25,322.03,323.06,1204801.0
2021-09-13,323.53,324.85,320.76,320.86,864856.0
2021-09-14,320.25,326.63,319.5,325.13,1265344.0
2021-09-15,324.66,325.13,321.36,322.78,1465679.0
2021-09-16,325.21,326.3,323.06,324.14,1121792.0
2021-09-17,327.1,327.1,319.78,322.03,2362765.0
2021-09-18,327.1,327.1,319.78,322.03,2362765.0
2021-09-19,327.1,327.1,319.78,322.03,2362765.0
2021-09-20,318.03,321.14,315.6,320.72,1254904.0
2021-09-21,320.95,320.95,316.73,318.7,966070.0
2021-09-22,320.58,321.19,317.24,319.35,1015798.0
2021-09-23,322.13,323.21,320.04,321.75,1220301.0
2021-09-24,320.2,321.66,317.7,319.68,746481.0
2021-09-25,320.2,321.66,317.7,319.68,746481.0
2021-09-26,320.2,321.66,317.7,319.68,746481.0
2021-09-27,322.13,322.74,316.87,317.01,853634.0
2021-09-28,315.5,317.19,312.36,312.36,916468.0
2021-09-29,314.61,318.46,311.94,317.48,1086245.0
2021-09-30,322.31,323.11,318.7,321.14,1639288.0
2021-10-01,315.72,324.29,315.6,324.24,1490107.0
2021-10-02,315.72,324.29,315.6,324.24,1490107.0
2021-10-03,315.72,324.29,315.6,324.24,1490107.0
2021-10-04,326.63,328.89,323.02,328.23,1020245.0
2021-10-05,328.7,329.17,325.08,325.37,889816.0
2021-10-06,324.05,328.56,320.76,328.23,878361.0
2021-10-07,331.0,335.32,329.87,334.66,1014799.0
2021-10-08,334.8,339.03,332.5,338.65,858255.0
2021-10-09,334.8,339.03,332.5,338.65,858255.0
2021-10-10,334.8,339.03,332.5,338.65,858255.0
2021-10-11,342.79,342.79,338.51,340.53,783247.0
2021-10-12,337.67,341.85,336.45,336.92,720932.0
2021-10-13,335.98,337.1,332.31,335.37,728914.0
2021-10-14,336.82,336.82,331.52,335.41,918843.0
2021-10-15,332.86,338.33,332.55,338.33,895291.0
2021-10-16,332.86,338.33,332.55,338.33,895291.0
2021-10-17,332.86,338.33,332.55,338.33,895291.0
2021-10-18,337.95,342.55,337.2,341.8,800777.0
2021-10-19,340.49,340.77,329.83,336.17,1345298.0
2021-10-20,336.17,337.81,329.69,330.77,1207613.0
2021-10-21,329.4,336.12,328.32,336.02,1002351.0
2021-10-22,336.02,337.2,331.94,334.15,814409.0
2021-10-23,336.02,337.2,331.94,334.15,814409.0
2021-10-24,336.02,337.2,331.94,334.15,814409.0
2021-10-25,335.32,337.71,332.64,335.51,628961.0
2021-10-26,335.88,337.81,332.74,336.17,844579.0
2021-10-27,336.31,336.45,331.99,332.97,763412.0
2021-10-28,331.8,336.4,331.18,335.09,840275.0
2021-10-29,332.07,334.33,330.53,332.5,869491.0
2021-10-30,332.07,334.33,330.53,332.5,869491.0
2021-10-31,332.07,334.33,330.53,332.5,869491.0
2021-11-01,333.39,336.87,331.28,336.87,751308.0
2021-11-02,338.09,345.84,336.35,345.09,908349.0
2021-11-03,343.21,346.07,341.38,346.07,755769.0
2021-11-04,355.75,355.89,346.73,347.76,1574905.0
2021-11-05,348.11,352.41,341.63,342.13,1116576.0
2021-11-06,348.11,352.41,341.63,342.13,1116576.0
2021-11-07,348.11,352.41,341.63,342.13,1116576.0
2021-11-08,342.46,345.7,340.91,343.68,733299.0
2021-11-09,343.11,346.64,342.32,344.81,574464.0
2021-11-10,343.82,349.55,343.82,347.58,656806.0
2021-11-11,346.12,349.22,344.24,347.81,697306.0
2021-11-12,348.14,349.36,345.27,346.54,706363.0
2021-11-13,348.14,349.36,345.27,346.54,706363.0
2021-11-14,348.14,349.36,345.27,346.54,706363.0
2021-11-15,345.6,348.42,343.87,346.54,596803.0
2021-11-16,346.03,348.42,344.9,346.68,687573.0
2021-11-17,346.37,348.82,343.77,348.23,689139.0
2021-11-18,344.17,350.35,344.17,346.21,760781.0
2021-11-19,347.25,350.77,346.59,347.43,1092793.0
2021-11-20,347.25,350.77,346.59,347.43,1092793.0
2021-11-21,347.25,350.77,346.59,347.43,1092793.0
2021-11-22,347.48,348.92,344.05,344.29,789685.0
2021-11-23,342.79,343.16,334.85,335.46,1251377.0
2021-11-24,336.4,339.78,335.84,339.26,1102996.0
2021-11-25,339.97,342.22,338.37,340.02,508571.0
2021-11-26,334.33,339.97,333.72,336.78,1117070.0
2021-11-27,334.33,339.97,333.72,336.78,1117070.0
2021-11-28,334.33,339.97,333.72,336.78,1117070.0
2021-11-29,335.93,337.9,332.81,335.74,829807.0
2021-11-30,333.39,337.86,331.8,337.76,2075808.0
2021-12-01,339.45,344.66,338.51,343.54,1087857.0
2021-12-02,343.26,344.48,337.9,341.33,1290257.0
2021-12-03,342.79,344.81,339.26,340.2,906077.0
2021-12-04,342.79,344.81,339.26,340.2,906077.0
2021-12-05,342.79,344.81,339.26,340.2,906077.0
2021-12-06,341.94,347.67,340.86,345.18,1150697.0
2021-12-07,347.25,347.86,342.22,345.84,1199280.0
2021-12-08,348.42,354.67,347.76,350.21,1441624.0
2021-12-09,351.05,352.18,348.23,351.33,991918.0
2021-12-10,349.83,355.28,348.98,354.06,915340.0
2021-12-11,349.83,355.28,348.98,354.06,915340.0
2021-12-12,349.83,355.28,348.98,354.06,915340.0
2021-12-13,354.38,354.85,350.82,352.46,874737.0
2021-12-14,352.13,353.3,342.79,343.21,1042965.0
2021-12-15,343.73,348.7,342.13,348.7,1670632.0
2021-12-16,350.3,357.25,350.3,355.09,1668029.0
2021-12-17,354.15,356.03,350.21,355.84,2649304.0
2021-12-18,354.15,356.03,350.21,355.84,2649304.0
2021-12-19,354.15,356.03,350.21,355.84,2649304.0
2021-12-20,351.24,354.9,349.78,351.94,1183371.0
2021-12-21,353.12,355.51,351.33,355.51,851531.0
2021-12-22,355.84,356.26,352.04,355.28,660533.0
2021-12-23,353.4,355.46,351.99,353.54,634845.0
2021-12-24,353.4,355.46,351.99,353.54,634845.0
2021-12-25,353.4,355.46,351.99,353.54,634845.0
2021-12-26,353.4,355.46,351.99,353.54,634845.0
2021-12-27,352.65,359.76,352.22,356.87,563057.0
2021-12-28,357.16,360.82,356.97,360.25,440042.0
2021-12-29,360.25,360.25,356.87,357.72,538646.0
2021-12-30,357.72,360.25,356.03,356.03,782018.0
2021-12-31,357.72,360.25,356.03,356.03,782018.0
2022-01-01,357.72,360.25,356.03,356.03,782018.0
2022-01-02,357.72,360.25,356.03,356.03,782018.0
2022-01-03,356.87,359.69,354.76,355.84,821479.0
2022-01-04,357.34,357.34,346.92,348.7,1074192.0
2022-01-05,348.0,352.74,347.58,351.85,956595.0
2022-01-06,347.95,351.38,347.29,349.03,839055.0
2022-01-07,347.48,354.01,347.11,354.01,964768.0
2022-01-08,347.48,354.01,347.11,354.01,964768.0
2022-01-09,347.48,354.01,347.11,354.01,964768.0
2022-01-10,353.32,356.54,348.61,348.61,1123733.0
2022-01-11,351.76,355.18,350.49,352.69,1336463.0
2022-01-12,350.0,350.77,343.96,343.96,1508100.0
2022-01-13,342.79,342.79,339.26,340.11,1139820.0
2022-01-14,337.29,345.89,336.16,342.79,1008422.0
2022-01-15,337.29,345.89,336.16,342.79,1008422.0
2022-01-16,337.29,345.89,336.16,342.79,1008422.0
2022-01-17,345.63,347.15,343.16,344.99,544412.0
2022-01-18,343.96,344.05,338.98,342.69,916771.0
2022-01-19,341.75,344.24,339.64,343.44,1000615.0
2022-01-20,342.55,343.91,340.63,342.88,864773.0
2022-01-21,339.97,342.5,338.28,338.7,1460273.0
2022-01-22,339.97,342.5,338.28,338.7,1460273.0
2022-01-23,339.97,342.5,338.28,338.7,1460273.0
2022-01-24,336.17,336.82,323.77,323.77,1446085.0
2022-01-25,324.1,326.54,321.66,325.13,1172587.0
2022-01-26,328.23,330.95,325.41,327.85,1075237.0
2022-01-27,324.14,334.15,322.69,333.02,1100874.0
2022-01-28,334.57,336.12,330.58,333.82,1270119.0
2022-01-29,334.57,336.12,330.58,333.82,1270119.0
2022-01-30,334.57,336.12,330.58,333.82,1270119.0
2022-01-31,335.74,339.64,335.18,335.18,1090755.0
2022-02-01,336.73,339.31,334.76,337.67,1029799.0
2022-02-02,338.7,339.55,333.02,335.37,937370.0
2022-02-03,325.88,329.64,324.05,327.24,1989188.0
2022-02-04,327.67,329.17,324.24,324.24,1164432.0
2022-02-05,327.67,329.17,324.24,324.24,1164432.0
2022-02-06,327.67,329.17,324.24,324.24,1164432.0
2022-02-07,323.82,325.41,320.48,323.82,939928.0
2022-02-08,324.0,327.48,323.35,324.85,1016967.0
2022-02-09,327.48,335.79,327.2,334.24,1123595.0
2022-02-10,335.55,336.82,331.94,333.77,760112.0
2022-02-11,332.46,332.6,327.53,327.53,751270.0
2022-02-12,332.46,332.6,327.53,327.53,751270.0
2022-02-13,332.46,332.6,327.53,327.53,751270.0
2022-02-14,324.71,324.99,319.5,321.37,1167324.0
2022-02-15,321.19,327.76,320.9,326.63,1157540.0
2022-02-16,326.82,328.98,324.99,328.04,647906.0
2022-02-17,328.42,328.42,322.64,324.0,657843.0
2022-02-18,324.33,327.62,320.9,321.7,1348520.0
2022-02-19,324.33,327.62,320.9,321.7,1348520.0
2022-02-20,324.33,327.62,320.9,321.7,1348520.0
2022-02-21,321.66,323.11,317.18,318.84,689421.0
2022-02-22,316.16,324.1,314.47,324.1,1948913.0
2022-02-23,323.72,328.04,323.16,323.16,987359.0
2022-02-24,312.13,321.61,312.07,319.4,1588653.0
2022-02-25,318.84,329.4,318.84,328.14,1325873.0
2022-02-26,318.84,329.4,318.84,328.14,1325873.0
2022-02-27,318.84,329.4,318.84,328.14,1325873.0
2022-02-28,324.24,331.19,324.24,328.56,1727979.0
2022-03-01,328.75,330.39,320.81,329.73,1289825.0
2022-03-02,328.7,329.83,321.28,326.12,1409502.0
2022-03-03,324.0,326.45,320.01,320.01,1125393.0
2022-03-04,319.31,320.95,314.1,314.52,1456788.0
2022-03-05,319.31,320.95,314.1,314.52,1456788.0
2022-03-06,319.31,320.95,314.1,314.52,1456788.0
2022-03-07,311.33,321.47,308.18,319.31,1865532.0
2022-03-08,322.74,331.66,316.54,322.59,2331671.0
2022-03-09,327.34,332.41,324.85,332.41,1813854.0
2022-03-10,332.46,333.58,326.32,327.29,1376367.0
2022-03-11,327.53,335.13,325.98,330.53,1460564.0
2022-03-12,327.53,335.13,325.98,330.53,1460564.0
2022-03-13,327.53,335.13,325.98,330.53,1460564.0
2022-03-14,330.77,337.81,328.89,336.49,1308691.0
2022-03-15,335.46,338.79,332.97,338.28,1387410.0
2022-03-16,340.81,340.81,334.57,336.07,1588728.0
2022-03-17,339.4,346.82,337.61,346.82,2492426.0
2022-03-18,349.52,353.96,347.06,353.38,3839454.0
2022-03-19,349.52,353.96,347.06,353.38,3839454.0
2022-03-20,349.52,353.96,347.06,353.38,3839454.0
2022-03-21,352.51,354.01,349.71,354.01,1012218.0
2022-03-22,352.66,355.45,348.32,353.57,1002963.0
2022-03-23,353.86,356.61,352.46,352.46,963385.0
2022-03-24,352.9,360.32,352.75,359.26,1373061.0
2022-03-25,359.12,362.06,356.46,361.28,871687.0
2022-03-26,359.12,362.06,356.46,361.28,871687.0
2022-03-27,359.12,362.06,356.46,361.28,871687.0
2022-03-28,361.46,364.85,359.74,360.37,821779.0
2022-03-29,361.57,362.49,357.52,359.4,945447.0
2022-03-30,354.01,362.59,353.91,357.52,1769077.0
2022-03-31,357.38,358.54,353.33,353.33,1420845.0
2022-04-01,351.98,358.49,351.88,357.86,1000786.0
2022-04-02,351.98,358.49,351.88,357.86,1000786.0
2022-04-03,351.98,358.49,351.88,357.86,1000786.0
2022-04-04,362.06,369.48,361.82,369.05,1368319.0
2022-04-05,369.63,373.05,366.17,371.41,1807350.0
2022-04-06,370.64,377.29,370.64,376.66,1610067.0
2022-04-07,378.54,385.2,378.11,380.62,1373539.0
2022-04-08,383.75,385.68,378.93,383.99,1481537.0
2022-04-09,383.75,385.68,378.93,383.99,1481537.0
2022-04-10,383.75,385.68,378.93,383.99,1481537.0
2022-04-11,385.68,389.73,382.98,386.21,1145932.0
2022-04-12,382.55,383.08,372.57,375.36,1273209.0
2022-04-13,376.95,379.8,374.25,376.81,758665.0
2022-04-14,371.6,378.93,371.6,377.1,903933.0
2022-04-15,371.6,378.93,371.6,377.1,903933.0
2022-04-16,371.6,378.93,371.6,377.1,903933.0
2022-04-17,371.6,378.93,371.6,377.1,903933.0
2022-04-18,371.6,378.93,371.6,377.1,903933.0
2022-04-19,371.79,371.84,362.49,363.74,1734813.0
2022-04-20,363.15,365.91,359.36,360.9,820386.0
2022-04-21,361.82,362.15,352.22,353.19,1286229.0
2022-04-22,350.58,359.16,349.57,355.55,1085667.0
2022-04-23,350.58,359.16,349.57,355.55,1085667.0
2022-04-24,350.58,359.16,349.57,355.55,1085667.0
2022-04-25,346.69,351.74,342.87,351.26,1255273.0
2022-04-26,351.26,352.75,343.78,343.78,2137787.0
2022-04-27,346.0,353.62,344.65,351.21,1194630.0
2022-04-28,351.35,353.52,347.79,348.65,723041.0
2022-04-29,348.94,352.85,346.14,349.43,785888.0
2022-04-30,348.94,352.85,346.14,349.43,785888.0
2022-05-01,348.94,352.85,346.14,349.43,785888.0
2022-05-02,349.86,349.86,344.03,344.03,800850.0
2022-05-03,343.45,345.04,340.4,342.72,1117346.0
2022-05-04,340.8,341.9,335.54,335.54,1087684.0
2022-05-05,337.47,339.11,334.48,335.25,856177.0
2022-05-06,337.56,338.63,331.93,333.71,1037828.0
2022-05-07,337.56,338.63,331.93,333.71,1037828.0
2022-05-08,337.56,338.63,331.93,333.71,1037828.0
2022-05-09,333.71,336.12,331.3,333.61,1359054.0
2022-05-10,335.73,343.78,333.23,339.64,1278390.0
2022-05-11,323.01,325.03,313.12,316.26,3355460.0
2022-05-12,311.53,312.45,306.04,308.88,2083243.0
2022-05-13,307.92,309.46,304.25,307.58,1738618.0
2022-05-14,307.92,309.46,304.25,307.58,1738618.0
2022-05-15,307.92,309.46,304.25,307.58,1738618.0
2022-05-16,305.94,312.88,305.8,310.86,1616400.0
2022-05-17,312.4,315.77,310.13,310.81,1197547.0
2022-05-18,312.01,314.28,309.31,309.75,1072809.0
2022-05-19,308.98,311.29,302.95,305.55,1213762.0
2022-05-20,308.54,309.6,304.83,308.25,1306401.0
2022-05-21,308.54,309.6,304.83,308.25,1306401.0
2022-05-22,308.54,309.6,304.83,308.25,1306401.0
2022-05-23,311.44,312.88,308.78,312.88,1164791.0
2022-05-24,311.92,320.69,310.81,319.58,1427540.0
2022-05-25,321.27,322.91,319.78,321.08,1040792.0
2022-05-26,321.27,322.91,319.78,321.08,1040792.0
2022-05-27,321.08,321.46,316.11,317.99,1068519.0
2022-05-28,321.08,321.46,316.11,317.99,1068519.0
2022-05-29,321.08,321.46,316.11,317.99,1068519.0
2022-05-30,318.19,319.82,314.23,318.86,813090.0
2022-05-31,318.38,321.08,314.71,314.71,1771325.0
2022-06-01,317.32,317.66,311.15,311.15,930765.0
2022-06-02,311.48,314.14,310.52,311.77,631069.0
2022-06-03,312.64,312.74,309.22,309.22,810636.0
2022-06-04,312.64,312.74,309.22,309.22,810636.0
2022-06-05,312.64,312.74,309.22,309.22,810636.0
2022-06-06,312.64,312.74,309.22,309.22,810636.0
2022-06-07,306.86,308.5,304.54,307.0,1159762.0
2022-06-08,308.93,310.04,305.94,308.01,1330282.0
2022-06-09,307.82,312.06,306.66,306.66,1175877.0
2022-06-10,305.84,306.57,301.12,302.71,1008364.0
2022-06-11,305.84,306.57,301.12,302.71,1008364.0
2022-06-12,305.84,306.57,301.12,302.71,1008364.0
2022-06-13,299.48,302.47,295.53,298.18,1035495.0
2022-06-14,298.42,300.4,294.42,294.8,1110463.0
2022-06-15,294.8,297.41,292.97,296.73,1056708.0
2022-06-16,295.09,296.64,287.62,292.63,1211499.0
2022-06-17,294.37,297.79,292.15,292.49,3742682.0
2022-06-18,294.37,297.79,292.15,292.49,3742682.0
2022-06-19,294.37,297.79,292.15,292.49,3742682.0
2022-06-20,293.12,294.32,290.99,293.6,566660.0
2022-06-21,294.18,294.61,290.03,290.56,1014097.0
2022-06-22,290.13,294.9,287.91,294.9,1238236.0
2022-06-23,293.79,296.49,290.9,295.33,822574.0
2022-06-24,296.54,307.39,296.54,307.39,1356408.0
2022-06-25,296.54,307.39,296.54,307.39,1356408.0
2022-06-26,296.54,307.39,296.54,307.39,1356408.0
2022-06-27,308.54,311.0,306.52,311.0,908870.0
2022-06-28,311.15,312.16,304.45,306.18,1078951.0
2022-06-29,304.45,309.36,303.38,308.21,941755.0
2022-06-30,304.77,307.15,303.38,307.15,1172539.0
2022-07-01,306.61,309.89,303.24,308.93,699077.0
2022-07-02,306.61,309.89,303.24,308.93,699077.0
2022-07-03,306.61,309.89,303.24,308.93,699077.0
2022-07-04,309.56,312.59,309.56,311.05,451574.0
2022-07-05,311.19,312.4,307.15,307.58,865781.0
2022-07-06,311.48,314.81,310.42,311.77,790672.0
2022-07-07,313.12,316.84,311.34,313.12,839415.0
2022-07-08,312.88,314.76,306.81,310.38,1039749.0
2022-07-09,312.88,314.76,306.81,310.38,1039749.0
2022-07-10,312.88,314.76,306.81,310.38,1039749.0
2022-07-11,310.38,314.76,309.94,314.76,727899.0
2022-07-12,313.85,317.8,312.5,316.64,811841.0
2022-07-13,313.61,315.49,309.41,313.56,677525.0
2022-07-14,313.17,313.7,309.65,312.11,641755.0
2022-07-15,319.05,319.97,312.69,319.97,1040995.0
2022-07-16,319.05,319.97,312.69,319.97,1040995.0
2022-07-17,319.05,319.97,312.69,319.97,1040995.0
2022-07-18,319.82,323.3,316.84,317.22,749683.0
2022-07-19,315.87,319.63,315.77,318.52,793715.0
2022-07-20,320.0,320.79,316.06,316.5,622192.0
2022-07-21,312.14,316.35,310.47,314.91,967475.0
2022-07-22,313.03,319.05,313.03,313.56,758704.0
2022-07-23,313.03,319.05,313.03,313.56,758704.0
2022-07-24,313.03,319.05,313.03,313.56,758704.0
2022-07-25,310.66,318.47,310.66,316.16,641890.0
2022-07-26,317.19,321.17,315.49,320.11,769890.0
2022-07-27,319.54,320.55,313.89,313.89,796424.0
2022-07-28,315.39,315.77,308.88,312.64,910537.0
2022-07-29,312.83,312.83,304.11,304.11,1615008.0
2022-07-30,312.83,312.83,304.11,304.11,1615008.0
2022-07-31,312.83,312.83,304.11,304.11,1615008.0
2022-08-01,312.83,312.83,304.11,304.11,1615008.0
2022-08-02,303.72,306.57,302.32,306.33,1030722.0
2022-08-03,305.6,311.19,303.82,308.45,875427.0
2022-08-04,306.32,308.98,304.01,305.41,1162348.0
2022-08-05,304.45,308.4,304.01,305.36,634416.0
2022-08-06,304.45,308.4,304.01,305.36,634416.0
2022-08-07,304.45,308.4,304.01,305.36,634416.0
2022-08-08,306.52,307.15,303.63,304.54,485297.0
2022-08-09,304.45,307.77,303.77,306.95,669024.0
2022-08-10,306.23,308.01,304.3,305.6,619670.0
2022-08-11,306.47,307.0,298.95,299.05,1416416.0
