,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity
2013-09-29,288.698,289.955,286.903,287.98,12097.0
2013-09-30,287.441,288.698,286.544,287.262,11860.0
2013-10-01,287.98,290.853,287.441,289.955,9262.0
2013-10-02,289.775,290.493,287.98,290.134,8032.0
2013-10-03,289.237,290.134,287.262,288.519,4870.0
2013-10-04,288.698,288.878,283.851,285.466,7623.0
2013-10-05,288.698,288.878,283.851,285.466,7623.0
2013-10-06,288.698,288.878,283.851,285.466,7623.0
2013-10-07,285.466,285.466,280.798,284.569,7287.0
2013-10-08,284.928,286.185,281.517,283.312,6820.0
2013-10-09,282.594,282.594,280.08,281.517,6569.0
2013-10-10,280.978,285.287,280.978,285.107,9114.0
2013-10-11,284.389,286.544,284.21,285.287,5460.0
2013-10-12,284.389,286.544,284.21,285.287,5460.0
2013-10-13,284.389,286.544,284.21,285.287,5460.0
2013-10-14,284.389,286.005,283.312,285.825,5000.0
2013-10-15,284.928,286.903,284.389,285.107,3895.0
2013-10-16,285.825,285.825,282.235,285.107,3939.0
2013-10-17,285.466,285.466,282.773,284.21,4768.0
2013-10-18,284.748,286.185,281.157,283.132,15020.0
2013-10-19,284.748,286.185,281.157,283.132,15020.0
2013-10-20,284.748,286.185,281.157,283.132,15020.0
2013-10-21,283.671,286.185,281.517,284.21,11653.0
2013-10-22,283.491,287.262,282.953,285.646,8899.0
2013-10-23,286.544,286.723,284.21,285.287,4213.0
2013-10-24,284.21,286.005,282.953,283.851,6049.0
2013-10-25,282.953,283.671,280.798,281.517,11066.0
2013-10-26,282.953,283.671,280.798,281.517,11066.0
2013-10-27,282.953,283.671,280.798,281.517,11066.0
2013-10-28,282.414,283.312,280.798,282.594,10208.0
2013-10-29,282.235,286.544,281.696,283.851,9945.0
2013-10-30,283.851,287.262,282.953,285.646,9308.0
2013-10-31,286.569,290.262,282.507,286.754,19133.0
2013-11-01,287.677,288.231,284.538,286.569,6872.0
2013-11-02,287.677,288.231,284.538,286.569,6872.0
2013-11-03,287.677,288.231,284.538,286.569,6872.0
2013-11-04,288.6,290.262,286.384,286.384,8691.0
2013-11-05,287.308,287.677,284.723,287.308,8382.0
2013-11-06,286.384,291.924,286.384,291.0,13926.0
2013-11-07,290.262,295.432,290.262,293.955,15561.0
2013-11-08,294.139,297.094,292.108,295.247,8571.0
2013-11-09,294.139,297.094,292.108,295.247,8571.0
2013-11-10,294.139,297.094,292.108,295.247,8571.0
2013-11-11,297.463,298.202,296.355,297.832,11175.0
2013-11-12,298.386,300.602,297.832,299.125,10568.0
2013-11-13,299.31,299.31,295.986,297.278,7885.0
2013-11-14,299.863,301.341,297.832,299.863,6584.0
2013-11-15,301.341,301.341,296.724,298.571,6264.0
2013-11-16,301.341,301.341,296.724,298.571,6264.0
2013-11-17,301.341,301.341,296.724,298.571,6264.0
2013-11-18,297.648,300.787,295.617,300.048,7913.0
2013-11-19,300.971,301.525,297.463,299.31,5132.0
2013-11-20,300.048,300.602,297.463,298.571,7605.0
2013-11-21,298.386,299.679,295.801,298.756,7387.0
2013-11-22,299.125,299.125,296.909,297.648,8307.0
2013-11-23,299.125,299.125,296.909,297.648,8307.0
2013-11-24,299.125,299.125,296.909,297.648,8307.0
2013-11-25,298.386,299.125,296.171,299.125,5332.0
2013-11-26,299.125,300.048,296.909,298.756,7911.0
2013-11-27,296.724,297.463,292.293,296.724,10218.0
2013-11-28,294.693,297.463,293.955,296.909,15061.0
2013-11-29,297.832,300.417,296.909,300.233,6062.0
2013-11-30,297.832,300.417,296.909,300.233,6062.0
2013-12-01,297.832,300.417,296.909,300.233,6062.0
2013-12-02,298.202,300.602,298.017,299.863,6444.0
2013-12-03,298.386,299.679,296.724,299.125,9347.0
2013-12-04,298.202,299.125,293.955,294.878,9298.0
2013-12-05,293.032,297.278,293.032,296.171,9308.0
2013-12-06,297.094,298.017,293.77,296.54,6315.0
2013-12-07,297.094,298.017,293.77,296.54,6315.0
2013-12-08,297.094,298.017,293.77,296.54,6315.0
2013-12-09,296.171,298.202,294.878,298.017,5658.0
2013-12-10,298.386,300.602,295.801,297.648,7233.0
2013-12-11,296.909,299.125,295.617,296.724,3967.0
2013-12-12,294.324,295.617,292.847,292.847,6999.0
2013-12-13,294.324,296.909,293.216,295.063,10573.0
2013-12-14,294.324,296.909,293.216,295.063,10573.0
2013-12-15,294.324,296.909,293.216,295.063,10573.0
2013-12-16,295.617,298.386,294.139,298.386,8247.0
2013-12-17,299.125,299.494,295.432,299.494,13113.0
2013-12-18,299.31,305.403,297.648,303.926,12079.0
2013-12-19,303.187,307.988,302.818,306.695,14903.0
2013-12-20,307.988,312.419,307.249,312.419,12882.0
2013-12-21,307.988,312.419,307.249,312.419,12882.0
2013-12-22,307.988,312.419,307.249,312.419,12882.0
2013-12-23,310.388,313.527,310.204,311.865,5252.0
2013-12-24,310.388,313.527,310.204,311.865,5252.0
2013-12-25,310.388,313.527,310.204,311.865,5252.0
2013-12-26,310.388,313.527,310.204,311.865,5252.0
2013-12-27,310.942,316.112,310.942,316.112,7137.0
2013-12-28,310.942,316.112,310.942,316.112,7137.0
2013-12-29,310.942,316.112,310.942,316.112,7137.0
2013-12-30,317.22,320.728,316.112,320.174,7771.0
2013-12-31,317.22,320.728,316.112,320.174,7771.0
2014-01-01,317.22,320.728,316.112,320.174,7771.0
2014-01-02,317.22,320.728,316.112,320.174,7771.0
2014-01-03,317.589,320.913,314.82,319.99,6962.0
2014-01-04,317.589,320.913,314.82,319.99,6962.0
2014-01-05,317.589,320.913,314.82,319.99,6962.0
2014-01-06,320.728,321.098,313.896,316.481,11421.0
2014-01-07,316.112,316.851,312.973,314.635,9624.0
2014-01-08,316.112,319.436,315.374,319.436,9243.0
2014-01-09,319.251,319.251,314.45,317.405,9698.0
2014-01-10,316.481,320.913,316.481,320.913,7908.0
2014-01-11,316.481,320.913,316.481,320.913,7908.0
2014-01-12,316.481,320.913,316.481,320.913,7908.0
2014-01-13,321.282,321.467,319.62,320.913,6238.0
2014-01-14,319.805,321.282,317.405,319.805,4411.0
2014-01-15,319.067,323.129,317.774,321.652,7246.0
2014-01-16,320.544,323.498,314.635,316.851,10662.0
2014-01-17,317.589,326.637,316.666,324.791,11288.0
2014-01-18,317.589,326.637,316.666,324.791,11288.0
2014-01-19,317.589,326.637,316.666,324.791,11288.0
2014-01-20,326.083,326.083,321.282,321.282,7958.0
2014-01-21,323.129,326.452,317.589,320.544,9412.0
2014-01-22,317.589,325.714,317.589,324.237,9712.0
2014-01-23,323.498,327.376,317.405,317.589,9298.0
2014-01-24,313.896,317.405,309.65,310.573,9533.0
2014-01-25,313.896,317.405,309.65,310.573,9533.0
2014-01-26,313.896,317.405,309.65,310.573,9533.0
2014-01-27,308.911,310.204,299.494,305.957,12803.0
2014-01-28,303.926,312.604,303.926,310.388,8656.0
2014-01-29,312.419,314.081,305.218,308.357,7156.0
2014-01-30,309.28,309.834,305.587,307.065,6045.0
2014-01-31,308.726,308.726,303.187,306.141,6538.0
2014-02-01,308.726,308.726,303.187,306.141,6538.0
2014-02-02,308.726,308.726,303.187,306.141,6538.0
2014-02-03,303.926,309.096,302.448,303.002,6021.0
2014-02-04,302.448,307.065,299.863,303.002,9368.0
2014-02-05,303.372,303.926,300.602,301.341,4230.0
2014-02-06,300.971,308.172,300.787,306.511,8378.0
2014-02-07,306.695,311.311,306.141,310.204,10031.0
2014-02-08,306.695,311.311,306.141,310.204,10031.0
2014-02-09,306.695,311.311,306.141,310.204,10031.0
2014-02-10,310.204,310.204,305.587,307.065,6676.0
2014-02-11,306.141,310.942,306.141,310.942,6662.0
2014-02-12,312.419,313.343,310.942,311.311,5725.0
2014-02-13,311.496,313.343,308.542,310.942,9355.0
2014-02-14,312.604,314.266,310.757,312.419,4478.0
2014-02-15,312.604,314.266,310.757,312.419,4478.0
2014-02-16,312.604,314.266,310.757,312.419,4478.0
2014-02-17,313.712,314.266,310.019,311.681,5964.0
2014-02-18,313.527,313.527,308.911,311.681,5494.0
2014-02-19,310.942,315.374,310.942,314.266,4091.0
2014-02-20,314.266,314.266,309.28,310.573,6456.0
2014-02-21,310.204,313.896,310.019,312.789,3810.0
2014-02-22,310.204,313.896,310.019,312.789,3810.0
2014-02-23,310.204,313.896,310.019,312.789,3810.0
2014-02-24,313.158,317.589,310.388,317.589,6085.0
2014-02-25,318.328,324.975,317.22,323.129,10642.0
2014-02-26,321.467,324.975,321.467,324.975,10950.0
2014-02-27,326.452,326.452,318.143,321.098,5884.0
2014-02-28,322.205,323.683,320.174,323.498,10742.0
2014-03-01,322.205,323.683,320.174,323.498,10742.0
2014-03-02,322.205,323.683,320.174,323.498,10742.0
2014-03-03,322.944,322.944,316.112,319.805,9563.0
2014-03-04,321.282,324.975,320.544,323.498,8357.0
2014-03-05,324.421,326.452,320.544,323.498,6112.0
2014-03-06,323.129,327.191,323.129,326.822,4221.0
2014-03-07,327.006,327.929,322.205,322.575,5440.0
2014-03-08,327.006,327.929,322.205,322.575,5440.0
2014-03-09,327.006,327.929,322.205,322.575,5440.0
2014-03-10,324.052,325.898,319.805,322.39,5829.0
2014-03-11,321.467,324.975,321.467,324.791,5186.0
2014-03-12,319.067,320.544,310.757,313.896,13097.0
2014-03-13,312.235,312.789,308.911,310.757,18653.0
2014-03-14,308.911,311.681,304.664,310.204,10627.0
2014-03-15,308.911,311.681,304.664,310.204,10627.0
2014-03-16,308.911,311.681,304.664,310.204,10627.0
2014-03-17,308.726,315.374,308.172,314.45,8384.0
2014-03-18,312.604,316.481,311.865,312.973,7492.0
2014-03-19,313.158,315.743,311.681,313.896,5530.0
2014-03-20,313.527,313.527,307.803,309.465,5862.0
2014-03-21,308.357,313.158,308.357,312.05,10020.0
2014-03-22,308.357,313.158,308.357,312.05,10020.0
2014-03-23,308.357,313.158,308.357,312.05,10020.0
2014-03-24,312.05,312.419,307.803,307.803,7565.0
2014-03-25,309.28,312.789,309.096,311.127,4333.0
2014-03-26,312.789,313.712,310.204,312.604,5018.0
2014-03-27,311.127,312.05,309.465,310.204,5233.0
2014-03-28,309.28,312.789,309.28,311.865,4369.0
2014-03-29,309.28,312.789,309.28,311.865,4369.0
2014-03-30,309.28,312.789,309.28,311.865,4369.0
2014-03-31,311.496,312.419,310.573,311.681,7958.0
2014-04-01,309.465,313.527,309.465,312.973,10610.0
2014-04-02,313.896,314.266,312.05,313.896,4728.0
2014-04-03,313.896,313.896,312.05,312.604,3281.0
2014-04-04,313.896,316.112,313.158,314.635,5911.0
2014-04-05,313.896,316.112,313.158,314.635,5911.0
2014-04-06,313.896,316.112,313.158,314.635,5911.0
2014-04-07,316.112,316.112,309.28,310.204,6939.0
2014-04-08,312.973,312.973,306.695,308.172,5172.0
2014-04-09,309.65,312.604,309.096,309.465,4594.0
2014-04-10,309.834,312.419,306.695,309.096,4090.0
2014-04-11,308.726,309.096,300.602,303.002,11903.0
2014-04-12,308.726,309.096,300.602,303.002,11903.0
2014-04-13,308.726,309.096,300.602,303.002,11903.0
2014-04-14,301.341,303.372,292.662,302.818,12588.0
2014-04-15,304.11,304.48,298.386,300.417,9714.0
2014-04-16,299.31,305.772,299.31,304.48,4989.0
2014-04-17,304.295,309.096,302.448,307.619,4644.0
2014-04-18,304.295,309.096,302.448,307.619,4644.0
2014-04-19,304.295,309.096,302.448,307.619,4644.0
2014-04-20,304.295,309.096,302.448,307.619,4644.0
2014-04-21,304.295,309.096,302.448,307.619,4644.0
2014-04-22,310.019,313.158,306.511,311.865,4941.0
2014-04-23,313.343,315.743,312.789,313.896,4897.0
2014-04-24,314.266,317.589,310.757,313.712,6217.0
2014-04-25,314.45,314.45,309.834,311.127,4870.0
2014-04-26,314.45,314.45,309.834,311.127,4870.0
2014-04-27,314.45,314.45,309.834,311.127,4870.0
2014-04-28,313.158,314.266,308.911,310.388,3314.0
2014-04-29,310.573,313.527,310.019,310.019,3383.0
2014-04-30,311.496,313.896,309.096,312.973,6107.0
2014-05-01,311.496,313.896,309.096,312.973,6107.0
2014-05-02,309.28,315.189,309.28,314.45,7132.0
2014-05-03,309.28,315.189,309.28,314.45,7132.0
2014-05-04,309.28,315.189,309.28,314.45,7132.0
2014-05-05,315.374,315.928,312.05,314.266,6503.0
2014-05-06,314.635,315.374,306.88,308.726,7844.0
2014-05-07,307.803,309.465,304.849,306.511,8571.0
2014-05-08,307.803,309.834,303.187,306.511,7217.0
2014-05-09,307.249,309.28,305.403,306.141,7980.0
2014-05-10,307.249,309.28,305.403,306.141,7980.0
2014-05-11,307.249,309.28,305.403,306.141,7980.0
2014-05-12,309.28,309.28,303.556,305.033,10110.0
2014-05-13,308.542,310.388,305.587,309.28,12308.0
2014-05-14,308.357,308.357,306.141,307.619,4069.0
2014-05-15,307.619,308.357,301.525,301.895,8090.0
2014-05-16,303.926,304.664,293.032,293.216,20963.0
2014-05-17,303.926,304.664,293.032,293.216,20963.0
2014-05-18,303.926,304.664,293.032,293.216,20963.0
2014-05-19,295.063,300.417,293.216,299.863,8209.0
2014-05-20,298.386,303.187,295.432,301.156,4833.0
2014-05-21,302.633,302.818,298.756,301.525,8242.0
2014-05-22,302.264,305.957,300.971,304.849,9157.0
2014-05-23,304.664,307.988,301.895,305.772,8362.0
2014-05-24,304.664,307.988,301.895,305.772,8362.0
2014-05-25,304.664,307.988,301.895,305.772,8362.0
2014-05-26,308.172,312.419,308.172,312.419,6606.0
2014-05-27,312.973,313.896,310.019,311.311,8617.0
2014-05-28,312.05,315.004,310.757,311.681,5737.0
2014-05-29,312.05,315.004,310.757,311.681,5737.0
2014-05-30,312.235,312.235,309.096,309.28,8746.0
2014-05-31,312.235,312.235,309.096,309.28,8746.0
2014-06-01,312.235,312.235,309.096,309.28,8746.0
2014-06-02,315.189,316.481,310.388,315.004,14736.0
2014-06-03,315.743,316.851,312.789,315.004,14540.0
2014-06-04,313.896,316.297,311.865,313.712,5706.0
2014-06-05,312.973,318.143,312.973,317.22,5973.0
2014-06-06,319.62,321.652,317.959,321.282,6445.0
2014-06-07,319.62,321.652,317.959,321.282,6445.0
2014-06-08,319.62,321.652,317.959,321.282,6445.0
2014-06-09,319.62,321.652,317.959,321.282,6445.0
2014-06-10,320.174,324.975,320.174,324.975,10479.0
2014-06-11,324.975,326.083,321.836,326.083,12939.0
2014-06-12,324.975,329.222,324.052,329.222,20398.0
2014-06-13,328.668,328.668,324.606,327.006,8433.0
2014-06-14,328.668,328.668,324.606,327.006,8433.0
2014-06-15,328.668,328.668,324.606,327.006,8433.0
2014-06-16,327.006,328.853,325.898,328.853,13213.0
2014-06-17,327.191,328.668,325.714,327.929,9113.0
2014-06-18,328.668,329.407,326.452,329.407,7034.0
2014-06-19,329.407,331.622,328.483,329.591,8262.0
2014-06-20,329.407,330.884,328.114,329.961,7686.0
2014-06-21,329.407,330.884,328.114,329.961,7686.0
2014-06-22,329.407,330.884,328.114,329.961,7686.0
2014-06-23,327.929,329.222,327.006,327.929,3489.0
2014-06-24,328.114,328.114,323.683,326.822,7183.0
2014-06-25,325.529,325.898,318.697,319.251,8234.0
2014-06-26,318.697,325.529,318.697,324.975,9667.0
2014-06-27,324.237,324.975,322.575,323.683,2590.0
2014-06-28,324.237,324.975,322.575,323.683,2590.0
2014-06-29,324.237,324.975,322.575,323.683,2590.0
2014-06-30,324.052,324.791,322.021,323.867,7267.0
2014-07-01,321.652,323.683,320.913,321.836,7380.0
2014-07-02,323.498,328.668,322.39,327.376,8252.0
2014-07-03,329.591,331.622,327.56,330.145,11840.0
2014-07-04,326.452,331.068,326.452,330.699,2549.0
2014-07-05,326.452,331.068,326.452,330.699,2549.0
2014-07-06,326.452,331.068,326.452,330.699,2549.0
2014-07-07,330.884,331.622,327.745,329.222,11440.0
2014-07-08,331.438,331.438,327.929,329.961,8718.0
2014-07-09,330.145,330.145,325.714,326.637,5466.0
2014-07-10,327.376,327.376,322.021,324.791,8813.0
2014-07-11,324.975,326.822,324.421,325.529,3532.0
2014-07-12,324.975,326.822,324.421,325.529,3532.0
2014-07-13,324.975,326.822,324.421,325.529,3532.0
2014-07-14,326.637,329.222,326.637,327.929,4425.0
2014-07-15,329.407,329.407,325.344,326.083,4814.0
2014-07-16,326.637,330.884,326.268,330.145,7547.0
2014-07-17,330.145,330.145,326.637,327.929,6854.0
2014-07-18,326.637,326.637,323.498,325.529,6044.0
2014-07-19,326.637,326.637,323.498,325.529,6044.0
2014-07-20,326.637,326.637,323.498,325.529,6044.0
2014-07-21,327.56,327.56,322.759,324.975,6133.0
2014-07-22,324.791,327.376,323.498,325.898,4182.0
2014-07-23,327.191,328.668,326.452,328.114,3407.0
2014-07-24,328.668,329.776,326.083,329.222,3179.0
2014-07-25,327.191,329.037,326.452,326.822,6449.0
2014-07-26,327.191,329.037,326.452,326.822,6449.0
2014-07-27,327.191,329.037,326.452,326.822,6449.0
2014-07-28,328.299,328.299,325.16,326.452,6642.0
2014-07-29,327.006,329.407,325.529,328.483,4409.0
2014-07-30,329.407,329.407,325.344,325.714,7712.0
2014-07-31,326.452,326.452,322.39,324.975,6393.0
2014-08-01,326.452,326.452,322.39,324.975,6393.0
2014-08-02,326.452,326.452,322.39,324.975,6393.0
2014-08-03,326.452,326.452,322.39,324.975,6393.0
2014-08-04,324.791,324.791,320.544,322.021,8983.0
2014-08-05,322.021,323.498,320.913,322.944,6789.0
2014-08-06,322.39,322.39,314.82,317.774,9935.0
2014-08-07,318.328,320.544,317.405,318.328,4200.0
2014-08-08,317.589,317.589,309.465,315.374,7768.0
2014-08-09,317.589,317.589,309.465,315.374,7768.0
2014-08-10,317.589,317.589,309.465,315.374,7768.0
2014-08-11,316.481,321.467,316.481,320.913,4870.0
2014-08-12,317.959,320.544,317.959,319.99,6498.0
2014-08-13,319.251,322.944,317.589,322.944,6758.0
2014-08-14,322.575,324.237,321.282,323.498,5453.0
2014-08-15,323.313,328.483,322.205,325.344,11457.0
2014-08-16,323.313,328.483,322.205,325.344,11457.0
2014-08-17,323.313,328.483,322.205,325.344,11457.0
2014-08-18,327.191,329.222,327.006,328.299,4368.0
2014-08-19,328.668,331.622,328.483,330.884,6471.0
2014-08-20,331.622,331.622,328.668,330.145,5999.0
2014-08-21,330.884,332.361,328.299,331.622,8051.0
2014-08-22,332.176,334.392,331.622,334.023,10787.0
2014-08-23,332.176,334.392,331.622,334.023,10787.0
2014-08-24,332.176,334.392,331.622,334.023,10787.0
2014-08-25,334.577,335.685,332.915,334.023,9463.0
2014-08-26,332.546,338.27,332.546,337.716,7805.0
2014-08-27,338.27,339.747,336.792,337.346,6385.0
2014-08-28,336.792,336.792,333.653,334.577,8989.0
2014-08-29,334.207,334.577,332.176,333.284,7037.0
2014-08-30,334.207,334.577,332.176,333.284,7037.0
2014-08-31,334.207,334.577,332.176,333.284,7037.0
2014-09-01,334.392,336.239,332.361,334.207,14559.0
2014-09-02,335.869,338.454,334.761,338.27,14186.0
2014-09-03,337.716,340.485,336.054,338.639,14129.0
2014-09-04,337.531,342.886,337.531,341.224,11004.0
2014-09-05,341.224,343.44,340.855,341.224,10623.0
2014-09-06,341.224,343.44,340.855,341.224,10623.0
2014-09-07,341.224,343.44,340.855,341.224,10623.0
2014-09-08,341.224,341.409,338.824,339.931,8834.0
2014-09-09,338.454,341.039,338.27,339.193,9093.0
2014-09-10,340.116,340.485,338.454,339.193,5685.0
2014-09-11,340.485,340.485,337.531,338.085,6740.0
2014-09-12,337.531,339.193,331.622,331.992,18866.0
2014-09-13,337.531,339.193,331.622,331.992,18866.0
2014-09-14,337.531,339.193,331.622,331.992,18866.0
2014-09-15,330.145,330.884,328.853,329.591,14949.0
2014-09-16,330.33,330.33,322.759,322.759,19501.0
2014-09-17,324.052,324.237,319.805,320.728,13245.0
2014-09-18,321.098,324.975,321.098,324.606,14227.0
2014-09-19,325.898,327.929,324.421,325.344,12913.0
2014-09-20,325.898,327.929,324.421,325.344,12913.0
2014-09-21,325.898,327.929,324.421,325.344,12913.0
2014-09-22,324.975,326.452,323.129,323.129,8562.0
2014-09-23,323.867,324.421,322.021,322.944,9793.0
2014-09-24,324.237,325.16,322.944,325.16,9727.0
2014-09-25,326.822,329.407,325.714,325.714,9868.0
2014-09-26,326.268,326.268,323.498,325.16,6398.0
2014-09-27,326.268,326.268,323.498,325.16,6398.0
2014-09-28,326.268,326.268,323.498,325.16,6398.0
2014-09-29,325.529,327.376,324.975,326.268,5778.0
2014-09-30,326.452,327.929,326.268,327.929,9035.0
2014-10-01,326.637,331.253,326.637,329.407,14243.0
2014-10-02,328.853,331.068,324.975,324.975,14541.0
2014-10-03,325.529,327.191,321.836,325.714,13523.0
2014-10-04,325.529,327.191,321.836,325.714,13523.0
2014-10-05,325.529,327.191,321.836,325.714,13523.0
2014-10-06,327.191,328.853,326.083,326.083,7244.0
2014-10-07,325.344,325.898,319.805,320.359,9426.0
2014-10-08,320.913,320.913,315.004,316.666,8979.0
2014-10-09,318.328,319.99,315.558,316.481,7486.0
2014-10-10,315.189,315.374,308.911,312.419,8554.0
2014-10-11,315.189,315.374,308.911,312.419,8554.0
2014-10-12,315.189,315.374,308.911,312.419,8554.0
2014-10-13,309.096,312.05,307.434,310.757,8600.0
2014-10-14,309.465,313.527,306.695,313.343,8079.0
2014-10-15,313.712,313.896,303.926,305.587,9779.0
2014-10-16,304.664,314.081,299.863,312.419,18960.0
2014-10-17,311.681,322.39,311.311,320.174,15092.0
2014-10-18,311.681,322.39,311.311,320.174,15092.0
2014-10-19,311.681,322.39,311.311,320.174,15092.0
2014-10-20,318.882,322.759,318.328,322.759,10423.0
2014-10-21,322.944,329.591,320.728,329.591,11665.0
2014-10-22,330.145,335.315,329.407,334.577,11948.0
2014-10-23,332.361,338.27,330.884,338.27,11992.0
2014-10-24,336.792,338.454,336.239,337.531,7543.0
2014-10-25,336.792,338.454,336.239,337.531,7543.0
2014-10-26,336.792,338.454,336.239,337.531,7543.0
2014-10-27,337.9,340.485,336.792,339.193,9204.0
2014-10-28,339.747,342.886,339.008,342.147,7871.0
2014-10-29,341.593,343.624,339.562,340.485,14696.0
2014-10-30,341.242,343.133,334.811,343.133,9729.0
2014-10-31,344.268,349.565,338.026,346.728,11690.0
2014-11-01,344.268,349.565,338.026,346.728,11690.0
2014-11-02,344.268,349.565,338.026,346.728,11690.0
2014-11-03,348.052,348.052,342.755,343.89,8484.0
2014-11-04,342.566,345.782,342.566,344.836,7965.0
2014-11-05,344.836,347.484,344.836,346.917,8094.0
2014-11-06,345.025,349.565,344.268,348.808,8718.0
2014-11-07,347.862,350.322,345.214,347.673,10496.0
2014-11-08,347.862,350.322,345.214,347.673,10496.0
2014-11-09,347.862,350.322,345.214,347.673,10496.0
2014-11-10,347.862,350.7,346.349,350.7,9417.0
2014-11-11,350.132,356.185,348.619,355.05,26860.0
2014-11-12,354.672,360.725,354.105,359.401,24208.0
2014-11-13,357.51,365.833,356.753,362.049,21516.0
2014-11-14,363.184,364.13,360.914,361.671,8343.0
2014-11-15,363.184,364.13,360.914,361.671,8343.0
2014-11-16,363.184,364.13,360.914,361.671,8343.0
2014-11-17,359.023,364.698,359.023,364.319,7716.0
2014-11-18,364.508,367.346,363.752,364.508,12155.0
2014-11-19,364.698,369.994,364.698,368.102,16286.0
2014-11-20,368.102,369.616,366.778,368.859,8455.0
2014-11-21,369.237,373.777,368.859,373.588,13570.0
2014-11-22,369.237,373.777,368.859,373.588,13570.0
2014-11-23,369.237,373.777,368.859,373.588,13570.0
2014-11-24,372.264,376.425,371.318,376.236,13993.0
2014-11-25,375.669,378.695,372.831,372.831,13524.0
2014-11-26,373.966,377.182,370.561,371.696,13052.0
2014-11-27,371.696,376.804,371.696,375.669,8667.0
2014-11-28,374.534,376.993,371.886,376.993,7836.0
2014-11-29,374.534,376.993,371.886,376.993,7836.0
2014-11-30,374.534,376.993,371.886,376.993,7836.0
2014-12-01,377.56,379.074,374.155,376.425,11659.0
2014-12-02,377.182,379.83,377.182,379.074,8009.0
2014-12-03,376.993,379.074,375.669,378.317,13710.0
2014-12-04,378.317,379.074,375.101,377.182,10246.0
2014-12-05,378.317,383.613,376.804,383.613,12073.0
2014-12-06,378.317,383.613,376.804,383.613,12073.0
2014-12-07,378.317,383.613,376.804,383.613,12073.0
2014-12-08,380.965,382.478,379.452,380.587,6079.0
2014-12-09,380.587,381.344,377.749,381.344,15440.0
2014-12-10,380.209,383.613,377.56,378.317,8902.0
2014-12-11,376.047,377.749,374.155,376.047,5817.0
2014-12-12,375.29,375.29,368.102,368.292,9389.0
2014-12-13,375.29,375.29,368.102,368.292,9389.0
2014-12-14,375.29,375.29,368.102,368.292,9389.0
2014-12-15,365.643,368.67,363.373,363.752,11974.0
2014-12-16,370.183,370.183,359.401,367.346,17249.0
2014-12-17,366.967,366.967,364.508,365.833,11181.0
2014-12-18,366.967,374.155,366.589,374.155,15629.0
2014-12-19,373.966,377.56,372.075,375.29,15072.0
2014-12-20,373.966,377.56,372.075,375.29,15072.0
2014-12-21,373.966,377.56,372.075,375.29,15072.0
2014-12-22,375.669,379.074,375.669,378.317,7948.0
2014-12-23,379.074,381.722,379.074,380.965,7666.0
2014-12-24,379.074,381.722,379.074,380.965,7666.0
2014-12-25,379.074,381.722,379.074,380.965,7666.0
2014-12-26,379.074,381.722,379.074,380.965,7666.0
2014-12-27,379.074,381.722,379.074,380.965,7666.0
2014-12-28,379.074,381.722,379.074,380.965,7666.0
2014-12-29,379.83,382.478,379.83,380.209,4421.0
2014-12-30,379.452,382.1,377.939,380.209,3481.0
2014-12-31,379.452,382.1,377.939,380.209,3481.0
2015-01-01,379.452,382.1,377.939,380.209,3481.0
2015-01-02,379.452,382.1,377.939,380.209,3481.0
2015-01-03,379.452,382.1,377.939,380.209,3481.0
2015-01-04,379.452,382.1,377.939,380.209,3481.0
2015-01-05,380.587,393.45,380.587,385.883,23855.0
2015-01-06,385.505,386.64,380.587,381.344,14281.0
2015-01-07,382.1,385.127,380.965,382.857,7364.0
2015-01-08,384.748,388.532,384.748,387.018,12098.0
2015-01-09,385.883,389.666,385.127,386.64,9877.0
2015-01-10,385.883,389.666,385.127,386.64,9877.0
2015-01-11,385.883,389.666,385.127,386.64,9877.0
2015-01-12,386.64,390.801,384.37,386.64,10465.0
2015-01-13,385.883,389.666,385.883,387.775,9373.0
2015-01-14,385.505,386.64,380.965,382.478,7614.0
2015-01-15,382.478,388.153,334.432,350.889,31339.0
2015-01-16,350.322,350.322,333.108,338.783,29040.0
2015-01-17,350.322,350.322,333.108,338.783,29040.0
2015-01-18,350.322,350.322,333.108,338.783,29040.0
2015-01-19,340.864,355.24,340.864,353.726,22506.0
2015-01-20,355.618,356.564,338.405,339.35,19219.0
2015-01-21,339.35,340.674,333.865,338.972,25928.0
2015-01-22,337.459,337.837,328.568,332.162,20997.0
2015-01-23,331.973,340.864,330.082,340.107,13283.0
2015-01-24,331.973,340.864,330.082,340.107,13283.0
2015-01-25,331.973,340.864,330.082,340.107,13283.0
2015-01-26,341.999,348.619,340.674,347.295,10343.0
2015-01-27,352.024,352.024,345.025,345.025,15672.0
2015-01-28,347.673,350.889,342.755,347.862,16364.0
2015-01-29,345.025,353.916,345.025,352.591,8326.0
2015-01-30,354.861,354.861,347.295,349.565,14104.0
2015-01-31,354.861,354.861,347.295,349.565,14104.0
2015-02-01,354.861,354.861,347.295,349.565,14104.0
2015-02-02,351.456,352.591,347.295,350.132,10896.0
2015-02-03,352.97,356.375,351.646,356.375,14954.0
2015-02-04,357.131,361.86,357.131,360.158,9686.0
2015-02-05,359.401,363.184,358.077,363.184,7515.0
2015-02-06,364.508,364.887,360.536,362.995,9550.0
2015-02-07,364.508,364.887,360.536,362.995,9550.0
2015-02-08,364.508,364.887,360.536,362.995,9550.0
