,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity
2013-07-11,69.5311,72.499,69.5311,72.499,2342.0
2013-07-12,72.499,73.6718,72.499,73.241,1881.0
2013-07-13,72.499,73.6718,72.499,73.241,1881.0
2013-07-14,72.499,73.6718,72.499,73.241,1881.0
2013-07-15,76.2304,77.2269,73.7891,74.7357,2749.0
2013-07-16,75.9813,75.9813,75.3834,75.4831,5522.0
2013-07-17,75.508,75.5329,74.6859,74.6859,2860.0
2013-07-18,74.6859,75.234,74.6112,74.7856,491.0
2013-07-19,73.241,73.4403,73.2161,73.241,307.0
2013-07-20,73.241,73.4403,73.2161,73.241,307.0
2013-07-21,73.241,73.4403,73.2161,73.241,307.0
2013-07-22,73.3407,73.5898,73.3407,73.54,193.0
2013-07-23,73.6396,73.6396,73.0915,73.0915,255.0
2013-07-24,72.5933,74.0133,72.5933,73.7143,6377.0
2013-07-25,73.7393,74.0133,72.9172,74.0133,566.0
2013-07-26,74.0133,74.0133,73.3158,73.7891,1277.0
2013-07-27,74.0133,74.0133,73.3158,73.7891,1277.0
2013-07-28,74.0133,74.0133,73.3158,73.7891,1277.0
2013-07-29,73.7891,74.7856,73.6645,74.7856,552.0
2013-07-30,75.234,75.234,72.9172,74.7108,22832.0
2013-07-31,74.2375,74.4866,73.5151,73.9386,857.0
2013-08-01,74.1378,75.7322,74.0631,75.7322,7797.0
2013-08-02,76.2304,80.4655,76.2304,79.9672,2711.0
2013-08-03,76.2304,80.4655,76.2304,79.9672,2711.0
2013-08-04,76.2304,80.4655,76.2304,79.9672,2711.0
2013-08-05,79.7679,80.7146,79.4939,80.7146,2032.0
2013-08-06,80.6648,80.6648,79.0704,79.1451,858.0
2013-08-07,79.2199,79.469,79.2199,79.469,335.0
2013-08-08,79.9672,83.704,79.9672,83.704,4976.0
2013-08-09,83.7289,88.4373,83.704,88.4373,8699.0
2013-08-10,83.7289,88.4373,83.704,88.4373,8699.0
2013-08-11,83.7289,88.4373,83.704,88.4373,8699.0
2013-08-12,87.1917,87.2664,85.1987,86.3945,5032.0
2013-08-13,85.6472,85.697,84.7005,84.7503,7360.0
2013-08-14,84.7005,86.1454,84.7005,85.8963,1683.0
2013-08-15,84.7005,86.1454,84.7005,85.8963,1683.0
2013-08-16,84.7752,85.5475,84.7005,85.124,927.0
2013-08-17,84.7752,85.5475,84.7005,85.124,927.0
2013-08-18,84.7752,85.5475,84.7005,85.124,927.0
2013-08-19,85.124,85.697,84.7005,85.697,1505.0
2013-08-20,85.8963,85.9461,84.8001,85.9461,637.0
2013-08-21,86.6935,86.6935,84.7005,85.1987,2316.0
2013-08-22,85.697,86.6685,85.697,85.9461,837.0
2013-08-23,86.1952,86.7433,85.7468,86.4443,2111.0
2013-08-24,86.1952,86.7433,85.7468,86.4443,2111.0
2013-08-25,86.1952,86.7433,85.7468,86.4443,2111.0
2013-08-26,86.4692,87.6899,84.7005,84.7005,1794.0
2013-08-27,86.6187,86.6187,83.9531,83.9531,6434.0
2013-08-28,83.2058,84.9496,83.2058,84.4514,6578.0
2013-08-29,84.7005,85.4977,84.4514,84.7005,225.0
2013-08-30,84.4514,84.7005,83.131,84.2023,3654.0
2013-08-31,84.4514,84.7005,83.131,84.2023,3654.0
2013-09-01,84.4514,84.7005,83.131,84.2023,3654.0
2013-09-02,83.9781,84.7005,83.9781,84.2521,943.0
2013-09-03,84.2521,84.6507,84.2521,84.3517,1614.0
2013-09-04,83.9531,84.5012,83.9531,84.3517,1104.0
2013-09-05,84.2023,84.2023,75.782,76.7287,1939.0
2013-09-06,77.7252,81.6114,77.7252,81.2128,1614.0
2013-09-07,77.7252,81.6114,77.7252,81.2128,1614.0
2013-09-08,77.7252,81.6114,77.7252,81.2128,1614.0
2013-09-09,81.2627,82.7574,79.8178,82.5083,625.0
2013-09-10,82.6577,83.2058,82.6577,83.2058,5505.0
2013-09-11,83.5795,87.1917,83.2058,87.1917,1751.0
2013-09-12,87.1917,87.1917,85.697,86.1952,1658.0
2013-09-13,86.1952,86.1952,85.4479,86.0956,84.0
2013-09-14,86.1952,86.1952,85.4479,86.0956,84.0
2013-09-15,86.1952,86.1952,85.4479,86.0956,84.0
2013-09-16,86.1952,86.1952,84.4514,84.4514,3629.0
2013-09-17,84.7005,84.85,83.2058,84.6507,1127.0
2013-09-18,84.8001,84.8251,84.3517,84.7005,5724.0
2013-09-19,85.4479,86.4692,84.7254,85.1987,2606.0
2013-09-20,85.697,85.9461,84.003,84.003,481.0
2013-09-21,85.697,85.9461,84.003,84.003,481.0
2013-09-22,85.697,85.9461,84.003,84.003,481.0
2013-09-23,83.9531,84.7005,83.704,84.7005,765.0
2013-09-24,84.9745,85.1987,82.2093,82.2093,1456.0
2013-09-25,82.309,82.9567,82.309,82.7574,184.0
2013-09-26,85.1987,86.6935,85.1987,86.6935,2481.0
2013-09-27,87.2415,90.9783,87.2415,89.4338,13779.0
2013-09-28,87.2415,90.9783,87.2415,89.4338,13779.0
2013-09-29,87.2415,90.9783,87.2415,89.4338,13779.0
2013-09-30,89.6829,90.1811,88.6864,90.1811,2301.0
2013-10-01,90.6295,90.6295,90.1811,90.3804,582.0
2013-10-02,90.3804,90.3804,87.665,87.665,1806.0
2013-10-03,87.8145,89.359,87.8145,89.1099,7387.0
2013-10-04,89.6829,89.9818,88.6864,88.6864,10510.0
2013-10-05,89.6829,89.9818,88.6864,88.6864,10510.0
2013-10-06,89.6829,89.9818,88.6864,88.6864,10510.0
2013-10-07,89.1846,89.658,88.5369,88.5369,243.0
2013-10-08,88.512,88.6366,87.3162,87.5405,2160.0
2013-10-09,87.6899,87.7148,87.2166,87.5155,403.0
2013-10-10,87.5654,89.0103,87.5654,89.0103,1192.0
2013-10-11,89.0103,90.1811,89.0103,90.1811,3051.0
2013-10-12,89.0103,90.1811,89.0103,90.1811,3051.0
2013-10-13,89.0103,90.1811,89.0103,90.1811,3051.0
2013-10-14,90.1811,90.1811,89.8822,90.1811,688.0
2013-10-15,89.8573,92.1741,89.8573,91.6758,8656.0
2013-10-16,91.7506,92.4232,91.6758,91.6758,2870.0
2013-10-17,92.3235,92.4232,91.1776,92.1741,3159.0
2013-10-18,91.4267,95.6617,91.1776,95.6617,2949.0
2013-10-19,91.4267,95.6617,91.1776,95.6617,2949.0
2013-10-20,91.4267,95.6617,91.1776,95.6617,2949.0
2013-10-21,95.4126,96.6831,95.4126,95.9607,13695.0
2013-10-22,95.9607,96.16,94.7151,96.16,2103.0
2013-10-23,95.7614,96.16,95.1635,96.16,22764.0
2013-10-24,95.6867,98.3024,95.6867,98.1529,2029.0
2013-10-25,97.9038,98.1529,97.7045,98.128,7481.0
2013-10-26,97.9038,98.1529,97.7045,98.128,7481.0
2013-10-27,97.9038,98.1529,97.7045,98.128,7481.0
2013-10-28,98.2526,100.0462,98.2526,99.5978,25289.0
2013-10-29,99.3985,101.1424,99.3985,99.6476,18707.0
2013-10-30,100.7936,100.7936,98.0533,100.6441,1834.0
2013-10-31,100.6192,100.6192,94.6653,94.6653,12241.0
2013-11-01,100.6192,100.6192,94.6653,94.6653,12241.0
2013-11-02,100.6192,100.6192,94.6653,94.6653,12241.0
2013-11-03,100.6192,100.6192,94.6653,94.6653,12241.0
2013-11-04,94.6653,98.5764,94.6653,97.7045,5111.0
2013-11-05,97.6547,99.6476,95.4624,98.1529,16728.0
2013-11-06,98.1529,101.1424,97.9785,99.4733,4981.0
2013-11-07,100.1459,100.1459,99.4234,99.6726,8097.0
2013-11-08,99.1494,99.1494,96.4091,96.4091,4005.0
2013-11-09,99.1494,99.1494,96.4091,96.4091,4005.0
2013-11-10,99.1494,99.1494,96.4091,96.4091,4005.0
2013-11-11,99.1494,99.1494,96.4091,96.4091,4005.0
2013-11-12,96.4091,98.6013,95.6617,96.4091,2347.0
2013-11-13,96.3344,96.5087,92.1741,92.6723,12619.0
2013-11-14,92.747,97.6547,92.747,96.9572,2177.0
2013-11-15,97.9536,100.5943,97.9536,100.5943,2372.0
2013-11-16,97.9536,100.5943,97.9536,100.5943,2372.0
2013-11-17,97.9536,100.5943,97.9536,100.5943,2372.0
2013-11-18,106.1247,108.0679,104.1567,106.623,11091.0
2013-11-19,107.1461,109.5875,107.1461,109.438,9208.0
2013-11-20,111.6054,111.6054,108.3668,109.6124,14504.0
2013-11-21,110.1106,110.3598,108.6159,108.6159,4753.0
2013-11-22,108.591,109.6373,108.1177,108.6159,3326.0
2013-11-23,108.591,109.6373,108.1177,108.6159,3326.0
2013-11-24,108.591,109.6373,108.1177,108.6159,3326.0
2013-11-25,107.8686,113.5983,107.8686,113.5983,16218.0
2013-11-26,114.3457,114.8439,110.1106,110.858,7338.0
2013-11-27,111.1071,114.5201,110.8331,111.1071,3768.0
2013-11-28,111.6054,113.1001,109.1391,109.1391,1964.0
2013-11-29,109.6622,113.6481,109.6622,112.851,4295.0
2013-11-30,109.6622,113.6481,109.6622,112.851,4295.0
2013-12-01,109.6622,113.6481,109.6622,112.851,4295.0
2013-12-02,112.8759,113.9969,111.705,111.705,12746.0
2013-12-03,110.584,110.6089,109.1391,109.6124,2595.0
2013-12-04,109.3882,110.7334,108.1177,109.6124,4646.0
2013-12-05,109.6124,110.1605,103.0855,108.6159,3225.0
2013-12-06,108.6658,109.6124,107.196,109.6124,2850.0
2013-12-07,108.6658,109.6124,107.196,109.6124,2850.0
2013-12-08,108.6658,109.6124,107.196,109.6124,2850.0
2013-12-09,110.6089,110.6089,109.9114,110.1106,18288.0
2013-12-10,109.5875,109.6124,106.8721,107.1212,13642.0
2013-12-11,107.1212,107.5198,106.0998,107.1212,8722.0
2013-12-12,107.1212,107.1212,104.63,105.1283,2559.0
2013-12-13,105.1532,105.8756,104.1318,104.63,7530.0
2013-12-14,105.1532,105.8756,104.1318,104.63,7530.0
2013-12-15,105.1532,105.8756,104.1318,104.63,7530.0
2013-12-16,104.1318,106.6728,103.4841,105.1283,4958.0
2013-12-17,105.5518,105.6265,102.6371,105.6265,7195.0
2013-12-18,105.6265,107.5447,105.6265,107.1212,16758.0
2013-12-19,109.6124,109.6124,105.203,107.1212,8775.0
2013-12-20,107.1212,108.6159,104.2314,108.6159,4788.0
2013-12-21,107.1212,108.6159,104.2314,108.6159,4788.0
2013-12-22,107.1212,108.6159,104.2314,108.6159,4788.0
2013-12-23,108.591,109.1142,106.4735,109.1142,6873.0
2013-12-24,108.591,109.1142,106.4735,109.1142,6873.0
2013-12-25,108.591,109.1142,106.4735,109.1142,6873.0
2013-12-26,108.591,109.1142,106.4735,109.1142,6873.0
2013-12-27,109.6124,109.6124,108.0679,109.6124,6930.0
2013-12-28,109.6124,109.6124,108.0679,109.6124,6930.0
2013-12-29,109.6124,109.6124,108.0679,109.6124,6930.0
2013-12-30,109.8615,109.8615,108.4415,109.1142,10521.0
2013-12-31,109.8615,109.8615,108.4415,109.1142,10521.0
2014-01-01,109.8615,109.8615,108.4415,109.1142,10521.0
2014-01-02,108.6159,108.6159,107.6444,108.1177,587.0
2014-01-03,108.1177,108.3668,107.8686,108.1177,8396.0
2014-01-04,108.1177,108.3668,107.8686,108.1177,8396.0
2014-01-05,108.1177,108.3668,107.8686,108.1177,8396.0
2014-01-06,108.1177,108.3668,107.8686,108.1177,8396.0
2014-01-07,108.3917,108.3917,105.1283,105.1283,986.0
2014-01-08,104.63,105.1283,103.0855,105.1283,2018.0
2014-01-09,105.6265,106.897,103.6834,103.6834,1444.0
2014-01-10,102.2385,103.3844,100.4947,102.6371,10749.0
2014-01-11,102.2385,103.3844,100.4947,102.6371,10749.0
2014-01-12,102.2385,103.3844,100.4947,102.6371,10749.0
2014-01-13,102.6371,103.6585,102.6371,103.2848,11056.0
2014-01-14,103.6336,103.8827,103.6086,103.8328,387.0
2014-01-15,103.6336,106.6728,103.6336,105.8756,2206.0
2014-01-16,109.6124,109.6124,106.623,107.5198,1299.0
2014-01-17,107.3703,108.3917,107.1212,107.4202,985.0
2014-01-18,107.3703,108.3917,107.1212,107.4202,985.0
2014-01-19,107.3703,108.3917,107.1212,107.4202,985.0
2014-01-20,108.4166,108.4166,106.1247,106.1247,738.0
2014-01-21,106.1247,107.1212,106.1247,106.623,247.0
2014-01-22,107.3703,109.3384,107.3703,109.3135,31364.0
2014-01-23,109.6124,110.0857,109.0394,109.6124,11048.0
2014-01-24,109.6124,109.6622,107.1212,107.9184,2833.0
2014-01-25,109.6124,109.6622,107.1212,107.9184,2833.0
2014-01-26,109.6124,109.6622,107.1212,107.9184,2833.0
2014-01-27,106.1247,106.1247,103.3844,105.203,3085.0
2014-01-28,105.203,106.3489,105.1781,106.3489,931.0
2014-01-29,106.9219,108.0679,106.4237,107.1212,1309.0
2014-01-30,107.6195,107.6195,105.6265,107.0963,637.0
2014-01-31,107.0714,107.5945,106.1247,107.1212,7570.0
2014-02-01,107.0714,107.5945,106.1247,107.1212,7570.0
2014-02-02,107.0714,107.5945,106.1247,107.1212,7570.0
2014-02-03,106.9717,108.3668,104.63,106.623,3436.0
2014-02-04,105.8756,105.8756,104.3809,105.5767,4941.0
2014-02-05,105.5767,109.0394,105.5767,107.3703,8393.0
2014-02-06,107.8935,109.0893,107.47,107.47,20053.0
2014-02-07,108.6159,108.6159,104.63,104.63,2700.0
2014-02-08,108.6159,108.6159,104.63,104.63,2700.0
2014-02-09,108.6159,108.6159,104.63,104.63,2700.0
2014-02-10,105.1283,106.8721,104.9041,106.1247,4881.0
2014-02-11,105.8756,106.1995,104.1318,104.1318,8732.0
2014-02-12,104.2563,105.6763,104.2563,105.4023,9397.0
2014-02-13,106.0749,106.0749,105.3525,105.9254,5495.0
2014-02-14,106.1995,106.1995,104.5802,104.63,1662.0
2014-02-15,106.1995,106.1995,104.5802,104.63,1662.0
2014-02-16,106.1995,106.1995,104.5802,104.63,1662.0
2014-02-17,105.1034,106.7725,104.356,106.3489,1797.0
2014-02-18,106.3489,108.2173,104.7297,104.7297,1940.0
2014-02-19,104.8791,109.0643,104.8791,105.8756,7541.0
2014-02-20,105.9254,106.1497,103.235,103.235,1852.0
2014-02-21,103.4093,105.0037,103.4093,103.783,2352.0
2014-02-22,103.4093,105.0037,103.4093,103.783,2352.0
2014-02-23,103.4093,105.0037,103.4093,103.783,2352.0
2014-02-24,103.783,103.783,102.3132,102.6371,1245.0
2014-02-25,103.0357,103.1353,102.1139,102.1388,41163.0
2014-02-26,102.1388,102.2136,100.4947,100.4947,1106.0
2014-02-27,100.1459,103.1353,100.1459,102.6869,874.0
2014-02-28,103.1353,103.3346,101.1424,101.242,3644.0
2014-03-01,103.1353,103.3346,101.1424,101.242,3644.0
2014-03-02,103.1353,103.3346,101.1424,101.242,3644.0
2014-03-03,100.2206,100.2206,97.1315,97.1565,4411.0
2014-03-04,97.1565,100.6441,97.1565,98.9003,4217.0
2014-03-05,99.1992,100.4947,95.1635,97.1565,4315.0
2014-03-06,97.1814,99.6476,97.1814,99.6476,438.0
2014-03-07,99.3985,99.8968,98.9252,99.6476,3657.0
2014-03-08,99.3985,99.8968,98.9252,99.6476,3657.0
2014-03-09,99.3985,99.8968,98.9252,99.6476,3657.0
2014-03-10,99.6476,99.6476,99.1494,99.2491,1542.0
2014-03-11,98.9999,100.0711,98.701,98.701,2110.0
2014-03-12,97.4554,97.7045,96.0105,96.733,1953.0
2014-03-13,96.9572,97.1565,92.7969,95.1635,3510.0
2014-03-14,92.6723,94.6653,91.2274,94.6653,4161.0
2014-03-15,92.6723,94.6653,91.2274,94.6653,4161.0
2014-03-16,92.6723,94.6653,91.2274,94.6653,4161.0
2014-03-17,91.5264,98.6512,91.5264,96.6582,12913.0
2014-03-18,96.6582,99.6476,95.1635,99.4234,4612.0
2014-03-19,97.7294,100.6441,97.7294,100.1708,4129.0
2014-03-20,100.5445,102.2136,100.5445,102.1887,6343.0
2014-03-21,102.5125,103.235,101.6406,102.1388,3942.0
2014-03-22,102.5125,103.235,101.6406,102.1388,3942.0
2014-03-23,102.5125,103.235,101.6406,102.1388,3942.0
2014-03-24,102.1887,102.1887,99.6975,99.6975,2371.0
2014-03-25,100.1459,102.388,100.1459,102.388,334.0
2014-03-26,105.1283,111.1071,105.1283,110.1106,12202.0
2014-03-27,110.6089,110.6089,108.6159,109.6124,14938.0
2014-03-28,109.1142,110.0608,109.1142,110.0608,17085.0
2014-03-29,109.1142,110.0608,109.1142,110.0608,17085.0
2014-03-30,109.1142,110.0608,109.1142,110.0608,17085.0
2014-03-31,109.6124,110.6089,109.6124,110.6089,5959.0
2014-04-01,110.7584,113.9969,110.7584,113.5983,15470.0
2014-04-02,114.0966,114.0966,112.6018,113.4488,6187.0
2014-04-03,113.1001,113.3492,111.8545,113.1001,11688.0
2014-04-04,112.1285,113.5983,112.1285,113.5734,2707.0
2014-04-05,112.1285,113.5983,112.1285,113.5734,2707.0
2014-04-06,112.1285,113.5983,112.1285,113.5734,2707.0
2014-04-07,113.3243,113.3243,112.1036,112.7015,6555.0
2014-04-08,112.3527,112.6018,111.8545,111.8545,1171.0
2014-04-09,111.8545,112.1036,111.1071,111.1569,597.0
2014-04-10,111.1569,111.3562,109.1391,109.6373,655.0
2014-04-11,109.6124,112.0538,109.5626,111.7548,969.0
2014-04-12,109.6124,112.0538,109.5626,111.7548,969.0
2014-04-13,109.6124,112.0538,109.5626,111.7548,969.0
2014-04-14,111.7548,111.7548,110.858,111.0573,393.0
2014-04-15,110.584,110.584,109.5128,109.5128,669.0
2014-04-16,108.1675,108.2672,104.3809,105.3774,1698.0
2014-04-17,103.6336,108.591,100.1708,104.1567,1839.0
2014-04-18,103.6336,108.591,100.1708,104.1567,1839.0
2014-04-19,103.6336,108.591,100.1708,104.1567,1839.0
2014-04-20,103.6336,108.591,100.1708,104.1567,1839.0
2014-04-21,103.6336,108.591,100.1708,104.1567,1839.0
2014-04-22,104.1567,104.1567,102.2385,102.3381,4935.0
2014-04-23,102.388,106.1247,102.388,105.1283,876.0
2014-04-24,107.1212,108.6159,104.63,106.05,1957.0
2014-04-25,106.05,108.6159,105.6265,107.8686,3109.0
2014-04-26,106.05,108.6159,105.6265,107.8686,3109.0
2014-04-27,106.05,108.6159,105.6265,107.8686,3109.0
2014-04-28,107.8686,109.1142,107.8686,109.1142,931.0
2014-04-29,109.6124,110.0608,107.4202,107.4202,24654.0
2014-04-30,107.4202,109.1142,107.171,108.5412,479.0
2014-05-01,107.4202,109.1142,107.171,108.5412,479.0
2014-05-02,108.1177,108.5163,107.9184,108.5163,115.0
2014-05-03,108.1177,108.5163,107.9184,108.5163,115.0
2014-05-04,108.1177,108.5163,107.9184,108.5163,115.0
2014-05-05,108.6658,108.6658,106.9717,107.8686,415.0
2014-05-06,107.8686,107.8686,106.1247,107.5696,155.0
2014-05-07,107.5696,107.5696,104.1318,105.3774,1263.0
2014-05-08,105.6265,106.8223,105.6265,106.2244,3315.0
2014-05-09,106.4735,106.623,101.6904,101.6904,1782.0
2014-05-10,106.4735,106.623,101.6904,101.6904,1782.0
2014-05-11,106.4735,106.623,101.6904,101.6904,1782.0
2014-05-12,101.3915,103.9076,100.9431,101.4911,7302.0
2014-05-13,102.1388,105.6265,102.1388,105.6016,748.0
2014-05-14,105.6016,105.6016,103.6336,104.1318,1684.0
2014-05-15,104.63,104.63,104.1567,104.2813,159.0
2014-05-16,104.1318,104.1816,103.6336,104.1318,172.0
2014-05-17,104.1318,104.1816,103.6336,104.1318,172.0
2014-05-18,104.1318,104.1816,103.6336,104.1318,172.0
2014-05-19,104.1816,104.3809,103.4841,103.8827,368.0
2014-05-20,104.1318,104.1318,102.6371,102.6371,350.0
2014-05-21,104.082,104.63,104.082,104.63,563.0
2014-05-22,105.1283,107.8686,105.1283,107.8686,6954.0
2014-05-23,108.0928,108.1177,107.6195,107.6195,400.0
2014-05-24,108.0928,108.1177,107.6195,107.6195,400.0
2014-05-25,108.0928,108.1177,107.6195,107.6195,400.0
2014-05-26,107.744,108.317,107.6195,108.0928,1465.0
2014-05-27,107.8686,109.0893,107.6942,107.7938,599.0
2014-05-28,107.8188,109.1142,107.8188,108.9896,4061.0
2014-05-29,109.3633,109.3633,108.2423,108.8651,1141.0
2014-05-30,109.0394,109.6373,109.0394,109.1142,8659.0
2014-05-31,109.0394,109.6373,109.0394,109.1142,8659.0
2014-06-01,109.0394,109.6373,109.0394,109.1142,8659.0
2014-06-02,109.5875,109.5875,107.9433,107.9433,6899.0
2014-06-03,107.9433,109.5626,104.9041,105.1283,1385.0
2014-06-04,105.3276,106.5981,105.203,106.0998,3459.0
2014-06-05,106.5732,108.043,106.3739,108.043,1773.0
2014-06-06,108.043,108.6159,107.8686,107.9433,2843.0
2014-06-07,108.043,108.6159,107.8686,107.9433,2843.0
2014-06-08,108.043,108.6159,107.8686,107.9433,2843.0
2014-06-09,107.9433,109.1142,107.9433,108.6159,617.0
2014-06-10,108.6159,109.0643,108.3917,109.0643,3151.0
2014-06-11,109.1142,109.1889,106.8721,106.8721,1713.0
2014-06-12,106.8721,107.5447,106.8721,107.1212,596.0
2014-06-13,107.1212,107.6444,106.8721,107.6195,335.0
2014-06-14,107.1212,107.6444,106.8721,107.6195,335.0
2014-06-15,107.1212,107.6444,106.8721,107.6195,335.0
2014-06-16,106.623,106.623,105.9504,106.5482,404.0
2014-06-17,106.5482,107.9433,105.7012,105.776,947.0
2014-06-18,105.776,108.1426,105.776,106.897,5367.0
2014-06-19,105.776,108.1426,105.776,106.897,5367.0
2014-06-20,107.6195,107.6195,104.7297,105.6265,892.0
2014-06-21,107.6195,107.6195,104.7297,105.6265,892.0
2014-06-22,107.6195,107.6195,104.7297,105.6265,892.0
2014-06-23,105.6265,106.2991,104.6799,104.8542,2095.0
2014-06-24,106.623,108.1675,106.3988,108.1675,2381.0
2014-06-25,108.1675,108.9896,106.7974,108.6658,3059.0
2014-06-26,109.0394,111.1071,109.0394,111.1071,9046.0
2014-06-27,110.6587,113.5485,110.6089,113.5236,9289.0
2014-06-28,110.6587,113.5485,110.6089,113.5236,9289.0
2014-06-29,110.6587,113.5485,110.6089,113.5236,9289.0
2014-06-30,112.8011,113.1001,112.3527,113.0752,14329.0
2014-07-01,113.0752,113.0752,112.1036,112.6018,14280.0
2014-07-02,112.6018,112.6018,110.1106,110.1106,448.0
2014-07-03,110.6089,110.6089,107.1461,107.1461,451.0
2014-07-04,107.3952,112.3527,107.3952,108.7405,2328.0
2014-07-05,107.3952,112.3527,107.3952,108.7405,2328.0
2014-07-06,107.3952,112.3527,107.3952,108.7405,2328.0
2014-07-07,109.1142,113.5485,109.1142,113.5485,1734.0
2014-07-08,114.5948,117.086,114.3706,116.1892,3685.0
2014-07-09,116.5379,116.5379,114.246,114.5948,1328.0
2014-07-10,115.093,116.3386,114.5948,114.8439,19574.0
2014-07-11,116.0646,116.2639,115.8404,116.2639,6235.0
2014-07-12,116.0646,116.2639,115.8404,116.2639,6235.0
2014-07-13,116.0646,116.2639,115.8404,116.2639,6235.0
2014-07-14,115.8653,117.086,115.6162,116.0895,11649.0
2014-07-15,117.6512,117.6512,115.5949,117.0525,9990.0
2014-07-16,117.0786,117.6512,115.647,116.3497,4998.0
2014-07-17,117.1046,117.5991,116.3497,116.3497,8668.0
2014-07-18,115.3606,116.2977,115.0483,115.3086,923.0
2014-07-19,115.3606,116.2977,115.0483,115.3086,923.0
2014-07-20,115.3606,116.2977,115.0483,115.3086,923.0
2014-07-21,115.3086,115.3086,109.9726,114.0071,2316.0
2014-07-22,114.0071,114.2154,113.4865,114.2154,16534.0
2014-07-23,114.2154,114.2154,113.5386,114.0071,1847.0
2014-07-24,114.0071,114.0071,109.9987,110.3631,1585.0
2014-07-25,110.9097,111.0398,109.4781,110.3631,1685.0
2014-07-26,110.9097,111.0398,109.4781,110.3631,1685.0
2014-07-27,110.9097,111.0398,109.4781,110.3631,1685.0
2014-07-28,109.3479,113.4865,109.3219,113.4605,3728.0
2014-07-29,113.4865,116.8443,113.4865,114.8661,6159.0
2014-07-30,114.5537,114.6579,113.851,114.5277,10061.0
2014-07-31,114.5277,114.5277,113.7729,114.5277,5515.0
2014-08-01,114.5277,114.5277,112.4714,113.877,898.0
2014-08-02,114.5277,114.5277,112.4714,113.877,898.0
2014-08-03,114.5277,114.5277,112.4714,113.877,898.0
2014-08-04,113.9811,114.5277,113.903,114.5277,16217.0
2014-08-05,114.5798,115.0483,111.9769,112.0289,2528.0
2014-08-06,112.4454,114.0071,112.4454,114.0071,2080.0
2014-08-07,116.61,118.6924,115.7511,117.1306,6591.0
2014-08-08,116.61,116.6881,113.3824,115.5689,2061.0
2014-08-09,116.61,116.6881,113.3824,115.5689,2061.0
2014-08-10,116.61,116.6881,113.3824,115.5689,2061.0
2014-08-11,116.0895,116.4539,113.6688,113.7468,874.0
2014-08-12,113.7468,115.1264,113.7468,114.5277,4917.0
2014-08-13,115.2045,116.0895,114.762,116.0895,1240.0
2014-08-14,116.0895,117.0786,115.699,117.0786,1656.0
2014-08-15,116.0895,117.0786,115.699,117.0786,1656.0
2014-08-16,116.0895,117.0786,115.699,117.0786,1656.0
2014-08-17,116.0895,117.0786,115.699,117.0786,1656.0
2014-08-18,117.0786,117.0786,116.0895,117.0786,2931.0
2014-08-19,117.0786,117.0786,116.7662,117.0525,2025.0
2014-08-20,116.61,116.61,116.3497,116.61,1640.0
2014-08-21,116.61,119.6034,116.61,119.6034,8555.0
2014-08-22,119.5773,121.7638,119.5253,121.2953,39028.0
2014-08-23,119.5773,121.7638,119.5253,121.2953,39028.0
2014-08-24,119.5773,121.7638,119.5253,121.2953,39028.0
2014-08-25,121.2432,121.2953,120.5664,120.5664,142.0
2014-08-26,119.8376,121.8158,119.7075,121.8158,11329.0
2014-08-27,122.0761,126.5011,122.0761,126.2928,16609.0
2014-08-28,124.9393,124.9393,122.3364,123.8721,9459.0
2014-08-29,123.5077,126.2928,123.5077,126.2408,7170.0
2014-08-30,123.5077,126.2928,123.5077,126.2408,7170.0
2014-08-31,123.5077,126.2928,123.5077,126.2408,7170.0
2014-09-01,126.9696,126.9696,126.0065,126.9175,1767.0
2014-09-02,126.8915,126.9696,126.0846,126.0846,1214.0
2014-09-03,126.0325,129.3643,125.7462,129.3643,8937.0
2014-09-04,129.5204,132.2274,129.5204,131.4986,13001.0
2014-09-05,131.7069,131.7069,131.1342,131.1863,26094.0
2014-09-06,131.7069,131.7069,131.1342,131.1863,26094.0
2014-09-07,131.7069,131.7069,131.1342,131.1863,26094.0
2014-09-08,131.1342,135.0646,131.1082,134.8303,3695.0
2014-09-09,134.3098,135.0386,132.748,132.748,2613.0
2014-09-10,134.3098,136.1318,134.2057,135.8195,28228.0
2014-09-11,135.8195,137.6675,135.8195,137.4333,7446.0
2014-09-12,137.173,137.4333,136.4962,137.3812,1820.0
2014-09-13,137.173,137.4333,136.4962,137.3812,1820.0
2014-09-14,137.173,137.4333,136.4962,137.3812,1820.0
2014-09-15,136.9127,141.0773,135.8715,140.0101,9773.0
2014-09-16,141.0513,145.4762,140.0101,145.4762,11670.0
2014-09-17,146.179,149.9272,145.9968,145.9968,27996.0
2014-09-18,145.7365,145.7365,139.3334,142.1185,6814.0
2014-09-19,141.5979,142.1185,138.8128,141.5979,15199.0
2014-09-20,141.5979,142.1185,138.8128,141.5979,15199.0
2014-09-21,141.5979,142.1185,138.8128,141.5979,15199.0
2014-09-22,143.1076,143.1076,139.3594,139.4635,2104.0
2014-09-23,137.9538,137.9538,135.8715,136.1839,26432.0
2014-09-24,135.8975,135.9236,133.4248,135.3509,3479.0
2014-09-25,137.173,144.7214,137.173,142.1185,10449.0
2014-09-26,143.6802,143.6802,141.1033,141.1294,3185.0
2014-09-27,143.6802,143.6802,141.1033,141.1294,3185.0
2014-09-28,143.6802,143.6802,141.1033,141.1294,3185.0
