,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity
2013-04-12,44.657,46.093,44.657,45.662,44712400.0
2013-04-13,44.657,46.093,44.657,45.662,44712400.0
2013-04-14,44.657,46.093,44.657,45.662,44712400.0
2013-04-15,44.657,46.093,44.657,45.662,44712400.0
2013-04-16,44.657,46.093,44.657,45.662,44712400.0
2013-04-17,45.662,47.959,45.518,46.811,48364400.0
2013-04-18,47.098,48.247,46.667,48.247,25199600.0
2013-04-19,48.821,48.964,48.247,48.39,23798600.0
2013-04-20,48.821,48.964,48.247,48.39,23798600.0
2013-04-21,48.821,48.964,48.247,48.39,23798600.0
2013-04-22,48.821,49.539,47.959,48.39,27906100.0
2013-04-23,48.247,48.534,46.811,46.954,15928800.0
2013-04-24,47.385,47.672,47.098,47.385,9031500.0
2013-04-25,47.672,48.964,47.385,48.677,18226600.0
2013-04-26,48.821,48.964,48.39,48.534,8022900.0
2013-04-27,48.821,48.964,48.39,48.534,8022900.0
2013-04-28,48.821,48.964,48.39,48.534,8022900.0
2013-04-29,48.821,48.964,48.39,48.677,14153600.0
2013-04-30,49.395,49.539,48.964,49.539,21636800.0
2013-05-01,49.395,49.539,48.964,49.539,21636800.0
2013-05-02,50.4,51.549,49.395,49.682,39798200.0
2013-05-03,49.97,49.97,48.821,48.964,19107500.0
2013-05-04,49.97,49.97,48.821,48.964,19107500.0
2013-05-05,49.97,49.97,48.821,48.964,19107500.0
2013-05-06,49.97,49.97,48.821,48.964,19107500.0
2013-05-07,49.252,49.252,47.816,48.534,28806700.0
2013-05-08,48.821,50.113,48.534,49.97,43280100.0
2013-05-09,49.97,51.262,49.826,50.831,37546200.0
2013-05-10,50.831,51.262,50.257,50.831,23908700.0
2013-05-11,50.831,51.262,50.257,50.831,23908700.0
2013-05-12,50.831,51.262,50.257,50.831,23908700.0
2013-05-13,50.831,50.831,49.395,49.395,26483300.0
2013-05-14,49.682,51.118,49.539,49.97,29041500.0
2013-05-15,50.831,50.831,49.97,50.544,15989600.0
2013-05-16,51.118,52.267,51.118,51.836,47910500.0
2013-05-17,51.98,56.575,51.836,55.857,62680900.0
2013-05-18,51.98,56.575,51.836,55.857,62680900.0
2013-05-19,51.98,56.575,51.836,55.857,62680900.0
2013-05-20,55.713,57.293,54.995,54.995,74185800.0
2013-05-21,54.565,56.431,54.134,55.57,53817700.0
2013-05-22,54.134,54.565,53.129,53.416,65609700.0
2013-05-23,53.272,54.134,52.267,53.272,34153300.0
2013-05-24,53.272,54.134,52.267,53.272,34153300.0
2013-05-25,53.272,54.134,52.267,53.272,34153300.0
2013-05-26,53.272,54.134,52.267,53.272,34153300.0
2013-05-27,52.698,53.416,52.411,52.841,15719600.0
2013-05-28,52.841,54.134,52.698,54.134,21804700.0
2013-05-29,54.134,54.995,52.985,52.985,24730600.0
2013-05-30,52.841,53.416,52.267,52.554,23465300.0
2013-05-31,52.698,53.129,50.688,51.118,53496600.0
2013-06-01,52.698,53.129,50.688,51.118,53496600.0
2013-06-02,52.698,53.129,50.688,51.118,53496600.0
2013-06-03,51.118,51.406,49.97,50.544,25667500.0
2013-06-04,50.831,52.267,50.544,52.267,32340400.0
2013-06-05,51.549,51.836,50.544,50.544,30902200.0
2013-06-06,49.97,50.113,48.103,48.247,48939800.0
2013-06-07,48.247,49.682,47.959,49.395,30837900.0
2013-06-08,48.247,49.682,47.959,49.395,30837900.0
2013-06-09,48.247,49.682,47.959,49.395,30837900.0
2013-06-10,50.113,50.4,49.108,49.108,14985400.0
2013-06-11,48.821,48.821,46.236,47.098,30079400.0
2013-06-12,45.949,46.811,44.226,45.662,61531200.0
2013-06-13,43.077,45.949,42.79,45.662,99138100.0
2013-06-14,47.241,47.959,46.667,47.241,43506200.0
2013-06-15,47.241,47.959,46.667,47.241,43506200.0
2013-06-16,47.241,47.959,46.667,47.241,43506200.0
2013-06-17,47.385,47.529,46.523,46.954,32688900.0
2013-06-18,47.098,47.959,45.088,45.375,38685900.0
2013-06-19,45.949,46.667,45.375,46.523,34518300.0
2013-06-20,45.088,46.093,44.944,45.088,35461100.0
2013-06-21,44.226,45.518,42.934,44.8,78225700.0
2013-06-22,44.226,45.518,42.934,44.8,78225700.0
2013-06-23,44.226,45.518,42.934,44.8,78225700.0
2013-06-24,44.513,45.949,44.513,45.088,30318400.0
2013-06-25,45.662,46.523,44.944,46.523,26873900.0
2013-06-26,46.811,47.672,46.236,47.529,25723600.0
2013-06-27,48.247,48.534,47.241,48.103,30412100.0
2013-06-28,49.108,50.688,48.964,49.97,45294900.0
2013-06-29,49.108,50.688,48.964,49.97,45294900.0
2013-06-30,49.108,50.688,48.964,49.97,45294900.0
2013-07-01,49.108,50.688,48.964,49.97,45294900.0
2013-07-02,50.257,51.118,49.539,49.97,31351300.0
2013-07-03,48.964,50.257,48.677,49.108,29676400.0
2013-07-04,49.252,49.539,48.677,48.964,18691600.0
2013-07-05,49.539,49.682,48.964,49.395,13446700.0
2013-07-06,49.539,49.682,48.964,49.395,13446700.0
2013-07-07,49.539,49.682,48.964,49.395,13446700.0
2013-07-08,48.964,48.964,47.241,47.529,23259100.0
2013-07-09,47.672,48.103,46.38,46.523,23008200.0
2013-07-10,46.523,47.098,45.088,45.949,20924700.0
2013-07-11,47.098,48.39,47.098,47.959,28503200.0
2013-07-12,48.103,49.395,47.816,49.108,30151700.0
2013-07-13,48.103,49.395,47.816,49.108,30151700.0
2013-07-14,48.103,49.395,47.816,49.108,30151700.0
2013-07-15,49.539,49.682,48.821,49.539,26728100.0
2013-07-16,49.539,49.682,48.821,49.395,18653800.0
2013-07-17,49.539,49.97,49.108,49.252,19415000.0
2013-07-18,49.539,51.406,49.539,51.262,50238700.0
2013-07-19,51.262,51.406,50.688,51.118,32298000.0
2013-07-20,51.262,51.406,50.688,51.118,32298000.0
2013-07-21,51.262,51.406,50.688,51.118,32298000.0
2013-07-22,51.262,51.406,50.688,51.118,32298000.0
2013-07-23,51.98,53.559,51.406,53.559,41428700.0
2013-07-24,53.559,54.995,52.841,52.985,45770700.0
2013-07-25,52.698,52.841,50.975,50.975,41484100.0
2013-07-26,51.262,52.411,50.688,52.411,22000700.0
2013-07-27,51.262,52.411,50.688,52.411,22000700.0
2013-07-28,51.262,52.411,50.688,52.411,22000700.0
2013-07-29,51.693,52.123,51.406,51.549,15349700.0
2013-07-30,51.693,51.98,50.544,50.544,14719600.0
2013-07-31,50.831,50.831,49.252,49.97,26406700.0
2013-08-01,50.544,52.267,50.544,51.836,20810800.0
2013-08-02,51.693,51.836,50.4,50.831,23069900.0
2013-08-03,51.693,51.836,50.4,50.831,23069900.0
2013-08-04,51.693,51.836,50.4,50.831,23069900.0
2013-08-05,50.544,51.118,50.113,50.831,5987700.0
2013-08-06,50.4,51.406,50.4,50.831,8927600.0
2013-08-07,50.544,52.123,50.544,52.123,14207500.0
2013-08-08,52.554,52.841,51.98,51.98,17477500.0
2013-08-09,51.98,51.98,51.118,51.262,14074900.0
2013-08-10,51.98,51.98,51.118,51.262,14074900.0
2013-08-11,51.98,51.98,51.118,51.262,14074900.0
2013-08-12,51.98,51.98,51.118,51.262,14074900.0
2013-08-13,51.406,51.549,50.831,51.118,19752400.0
2013-08-14,51.406,52.123,51.406,51.836,19814100.0
2013-08-15,51.98,52.554,51.693,51.98,16513600.0
2013-08-16,51.98,51.98,51.262,51.406,15397200.0
2013-08-17,51.98,51.98,51.262,51.406,15397200.0
2013-08-18,51.98,51.98,51.262,51.406,15397200.0
2013-08-19,51.262,51.262,50.257,50.257,21167800.0
2013-08-20,49.395,49.395,47.959,48.821,39899700.0
2013-08-21,48.39,49.252,48.247,48.39,22529300.0
2013-08-22,47.722,47.87,46.245,46.836,44427900.0
2013-08-23,47.279,47.427,44.767,44.767,40656500.0
2013-08-24,47.279,47.427,44.767,44.767,40656500.0
2013-08-25,47.279,47.427,44.767,44.767,40656500.0
2013-08-26,45.063,46.097,44.915,45.506,22079100.0
2013-08-27,45.063,45.211,43.733,43.733,31473800.0
2013-08-28,42.847,44.472,42.108,43.881,35758000.0
2013-08-29,44.176,45.358,44.029,45.358,25105900.0
2013-08-30,45.802,45.949,44.915,44.915,18630800.0
2013-08-31,45.802,45.949,44.915,44.915,18630800.0
2013-09-01,45.802,45.949,44.915,44.915,18630800.0
2013-09-02,45.358,46.836,45.211,46.836,23145200.0
2013-09-03,46.688,47.131,45.654,45.949,21153600.0
2013-09-04,45.802,46.097,44.915,44.915,14394700.0
2013-09-05,45.211,45.949,44.324,44.62,23750700.0
2013-09-06,44.62,45.802,44.62,45.654,11954100.0
2013-09-07,44.62,45.802,44.62,45.654,11954100.0
2013-09-08,44.62,45.802,44.62,45.654,11954100.0
2013-09-09,46.393,48.313,46.393,48.313,24145800.0
2013-09-10,49.052,49.791,48.609,49.052,35348100.0
2013-09-11,49.052,49.348,47.87,49.052,22688500.0
2013-09-12,49.2,49.495,48.018,48.018,12511600.0
2013-09-13,47.575,49.052,47.427,47.87,13986700.0
2013-09-14,47.575,49.052,47.427,47.87,13986700.0
2013-09-15,47.575,49.052,47.427,47.87,13986700.0
2013-09-16,49.052,49.791,48.904,49.791,22841700.0
2013-09-17,49.643,50.086,49.2,49.791,14753500.0
2013-09-18,50.234,50.973,49.791,50.234,27717300.0
2013-09-19,52.598,52.746,51.712,52.155,41149200.0
2013-09-20,52.007,52.746,51.712,52.746,17065500.0
2013-09-21,52.007,52.746,51.712,52.746,17065500.0
2013-09-22,52.007,52.746,51.712,52.746,17065500.0
2013-09-23,52.302,52.598,50.382,50.53,37721600.0
2013-09-24,50.234,50.973,49.643,49.791,32752300.0
2013-09-25,49.791,50.677,49.2,50.234,19222000.0
2013-09-26,49.643,50.53,49.643,49.791,9036500.0
2013-09-27,50.234,50.382,49.348,49.643,7513000.0
2013-09-28,50.234,50.382,49.348,49.643,7513000.0
2013-09-29,50.234,50.382,49.348,49.643,7513000.0
2013-09-30,49.2,49.2,48.313,48.757,16220600.0
2013-10-01,49.052,49.791,48.461,49.348,17730100.0
2013-10-02,49.643,50.086,49.348,49.495,10529600.0
2013-10-03,49.939,50.53,49.939,50.234,11994700.0
2013-10-04,50.086,50.825,49.939,50.677,10327300.0
2013-10-05,50.086,50.825,49.939,50.677,10327300.0
2013-10-06,50.086,50.825,49.939,50.677,10327300.0
2013-10-07,50.382,50.677,49.643,49.791,10311800.0
2013-10-08,50.382,50.973,49.791,50.53,11022100.0
2013-10-09,50.382,50.825,49.791,50.234,12235700.0
2013-10-10,50.234,50.973,50.234,50.825,14699700.0
2013-10-11,51.268,51.268,50.382,50.382,18762800.0
2013-10-12,51.268,51.268,50.382,50.382,18762800.0
2013-10-13,51.268,51.268,50.382,50.382,18762800.0
2013-10-14,50.234,50.825,50.086,50.825,5625300.0
2013-10-15,51.121,51.121,50.677,50.677,10373200.0
2013-10-16,50.53,50.973,50.382,50.53,7020600.0
2013-10-17,50.825,51.712,50.53,51.712,21441100.0
2013-10-18,52.007,52.007,51.121,51.564,11267900.0
2013-10-19,52.007,52.007,51.121,51.564,11267900.0
2013-10-20,52.007,52.007,51.121,51.564,11267900.0
2013-10-21,51.121,51.416,49.939,49.939,20309200.0
2013-10-22,49.939,50.382,49.495,50.234,9409700.0
2013-10-23,49.939,50.382,49.495,50.234,9409700.0
2013-10-24,49.939,50.382,49.643,50.234,9829500.0
2013-10-25,50.234,50.677,50.086,50.234,12169400.0
2013-10-26,50.234,50.677,50.086,50.234,12169400.0
2013-10-27,50.234,50.677,50.086,50.234,12169400.0
2013-10-28,50.382,50.825,50.086,50.086,7724700.0
2013-10-29,50.234,50.53,50.086,50.382,5775800.0
2013-10-30,50.382,50.382,49.052,49.348,17671300.0
2013-10-31,49.2,49.791,49.052,49.791,7792900.0
2013-11-01,49.052,49.348,48.904,48.904,11798300.0
2013-11-02,49.052,49.348,48.904,48.904,11798300.0
2013-11-03,49.052,49.348,48.904,48.904,11798300.0
2013-11-04,48.313,48.313,47.87,48.313,10924000.0
2013-11-05,48.313,49.495,48.313,49.348,11851400.0
2013-11-06,48.757,49.052,47.722,48.461,24058900.0
2013-11-07,48.313,48.461,47.131,47.279,26228700.0
2013-11-08,46.984,47.131,45.654,45.802,30683400.0
2013-11-09,46.984,47.131,45.654,45.802,30683400.0
2013-11-10,46.984,47.131,45.654,45.802,30683400.0
2013-11-11,45.211,46.688,44.915,46.54,19849200.0
2013-11-12,46.984,47.131,45.949,45.949,14193500.0
2013-11-13,45.654,45.949,45.211,45.506,14944800.0
2013-11-14,45.802,46.54,45.802,46.245,16458000.0
2013-11-15,46.54,46.688,46.097,46.393,11064100.0
2013-11-16,46.54,46.688,46.097,46.393,11064100.0
2013-11-17,46.54,46.688,46.097,46.393,11064100.0
2013-11-18,46.54,46.688,46.097,46.393,6836400.0
2013-11-19,46.097,46.245,45.506,45.506,10251200.0
2013-11-20,45.506,46.245,45.506,45.654,14417000.0
2013-11-21,45.358,45.802,45.211,45.654,9722100.0
2013-11-22,45.506,45.654,44.324,44.62,27135700.0
2013-11-23,45.506,45.654,44.324,44.62,27135700.0
2013-11-24,45.506,45.654,44.324,44.62,27135700.0
2013-11-25,44.62,44.915,44.176,44.915,11620900.0
2013-11-26,44.62,45.654,44.62,45.211,14535900.0
2013-11-27,45.211,46.688,44.915,46.245,10147500.0
2013-11-28,46.245,46.393,45.654,45.949,6771400.0
2013-11-29,45.654,46.097,45.358,45.802,7702500.0
2013-11-30,45.654,46.097,45.358,45.802,7702500.0
2013-12-01,45.654,46.097,45.358,45.802,7702500.0
2013-12-02,45.211,46.245,44.767,46.097,8163900.0
2013-12-03,46.097,46.984,45.949,46.54,11578600.0
2013-12-04,46.393,46.54,45.802,46.097,7803200.0
2013-12-05,46.393,46.54,45.802,46.097,7803200.0
2013-12-06,45.802,45.802,44.62,44.915,9593900.0
2013-12-07,45.802,45.802,44.62,44.915,9593900.0
2013-12-08,45.802,45.802,44.62,44.915,9593900.0
2013-12-09,45.211,45.654,44.767,45.358,8474300.0
2013-12-10,45.211,45.654,44.767,45.358,8474300.0
2013-12-11,44.915,45.358,44.324,44.472,16156800.0
2013-12-12,44.472,44.767,44.029,44.029,11617600.0
2013-12-13,44.029,44.176,42.994,43.142,20887400.0
2013-12-14,44.029,44.176,42.994,43.142,20887400.0
2013-12-15,44.029,44.176,42.994,43.142,20887400.0
2013-12-16,42.994,43.142,42.699,42.847,20499600.0
2013-12-17,43.142,43.29,42.699,43.142,12432800.0
2013-12-18,43.29,44.324,43.142,44.029,25263500.0
2013-12-19,44.324,44.324,43.142,43.29,5977600.0
2013-12-20,43.29,43.29,42.551,42.551,13991300.0
2013-12-21,43.29,43.29,42.551,42.551,13991300.0
2013-12-22,43.29,43.29,42.551,42.551,13991300.0
2013-12-23,42.403,42.551,41.96,42.256,10243900.0
2013-12-24,41.96,42.551,41.96,42.256,7529900.0
2013-12-25,42.256,42.699,42.256,42.403,6484500.0
2013-12-26,42.403,42.551,41.074,41.369,10186200.0
2013-12-27,41.221,41.369,39.892,40.039,17090200.0
2013-12-28,41.221,41.369,39.892,40.039,17090200.0
2013-12-29,41.221,41.369,39.892,40.039,17090200.0
2013-12-30,41.221,41.369,39.892,40.039,17090200.0
2013-12-31,41.221,41.369,39.892,40.039,17090200.0
2014-01-01,41.221,41.369,39.892,40.039,17090200.0
2014-01-02,39.596,39.596,37.676,37.823,14503300.0
2014-01-03,37.38,39.005,36.641,38.71,30152600.0
2014-01-04,37.38,39.005,36.641,38.71,30152600.0
2014-01-05,37.38,39.005,36.641,38.71,30152600.0
2014-01-06,38.119,39.448,37.676,39.005,27733000.0
2014-01-07,39.301,40.63,39.301,40.039,24579900.0
2014-01-08,40.039,40.778,39.596,39.892,15219500.0
2014-01-09,40.483,41.369,39.892,40.187,23068300.0
2014-01-10,39.596,40.187,39.153,39.892,12165200.0
2014-01-11,39.596,40.187,39.153,39.892,12165200.0
2014-01-12,39.596,40.187,39.153,39.892,12165200.0
2014-01-13,39.153,41.074,39.153,41.074,16309900.0
2014-01-14,40.778,42.551,40.63,42.256,20292600.0
2014-01-15,42.256,42.403,40.778,40.778,12019900.0
2014-01-16,41.369,42.847,41.369,42.403,20946000.0
2014-01-17,42.551,43.142,41.665,43.142,12464100.0
2014-01-18,42.551,43.142,41.665,43.142,12464100.0
2014-01-19,42.551,43.142,41.665,43.142,12464100.0
2014-01-20,42.699,42.994,42.256,42.403,6708700.0
2014-01-21,42.551,42.847,41.96,42.403,6764700.0
2014-01-22,41.812,42.551,41.665,42.256,7429300.0
2014-01-23,42.256,42.994,42.108,42.847,10611400.0
2014-01-24,42.994,43.733,42.551,43.29,16184700.0
2014-01-25,42.994,43.733,42.551,43.29,16184700.0
2014-01-26,42.994,43.733,42.551,43.29,16184700.0
2014-01-27,42.403,42.847,42.403,42.551,7959500.0
2014-01-28,42.403,42.551,41.665,42.108,11550600.0
2014-01-29,42.256,42.551,41.812,42.108,7744500.0
2014-01-30,41.517,41.96,41.074,41.074,6413900.0
2014-01-31,41.369,41.812,41.369,41.665,3557100.0
2014-02-01,41.369,41.812,41.369,41.665,3557100.0
2014-02-02,41.369,41.812,41.369,41.665,3557100.0
2014-02-03,42.108,42.994,42.108,42.551,8447100.0
2014-02-04,41.96,42.551,41.96,42.108,6172100.0
2014-02-05,42.256,42.403,41.812,42.108,6343000.0
2014-02-06,42.403,42.551,41.96,42.256,4427500.0
2014-02-07,42.699,42.994,42.403,42.403,9486500.0
2014-02-08,42.699,42.994,42.403,42.403,9486500.0
2014-02-09,42.699,42.994,42.403,42.403,9486500.0
2014-02-10,42.551,42.847,42.403,42.551,3328300.0
2014-02-11,42.551,43.142,42.403,42.699,7512600.0
2014-02-12,42.994,43.881,42.994,43.881,15869600.0
2014-02-13,43.733,44.176,43.585,44.176,8467100.0
2014-02-14,43.733,44.176,43.585,44.176,8467100.0
2014-02-15,43.733,44.176,43.585,44.176,8467100.0
2014-02-16,43.733,44.176,43.585,44.176,8467100.0
2014-02-17,44.176,45.063,43.733,45.063,16601100.0
2014-02-18,44.767,44.915,43.733,44.176,17100300.0
2014-02-19,44.324,44.767,43.29,43.585,20880200.0
2014-02-20,42.551,42.994,42.256,42.699,23654000.0
2014-02-21,42.551,42.847,42.256,42.551,13915500.0
2014-02-22,42.551,42.847,42.256,42.551,13915500.0
2014-02-23,42.551,42.847,42.256,42.551,13915500.0
2014-02-24,41.812,42.108,41.074,41.665,24267200.0
2014-02-25,41.96,42.699,41.812,42.403,12394400.0
2014-02-26,42.403,42.994,42.403,42.403,6347400.0
2014-02-27,42.403,43.438,42.403,43.29,12134900.0
2014-02-28,43.29,43.585,42.994,43.29,7932400.0
2014-03-01,43.29,43.585,42.994,43.29,7932400.0
2014-03-02,43.29,43.585,42.994,43.29,7932400.0
2014-03-03,43.438,44.62,43.438,44.029,14713500.0
2014-03-04,44.029,44.324,43.733,43.881,8368800.0
2014-03-05,44.176,44.324,43.881,44.176,5175600.0
2014-03-06,44.176,44.176,43.733,43.733,5455600.0
2014-03-07,43.881,44.176,43.733,44.176,5493800.0
2014-03-08,43.881,44.176,43.733,44.176,5493800.0
2014-03-09,43.881,44.176,43.733,44.176,5493800.0
2014-03-10,44.029,44.029,43.29,43.733,6867100.0
2014-03-11,43.585,44.176,43.585,44.029,4773000.0
2014-03-12,43.881,43.881,43.585,43.585,4599400.0
2014-03-13,43.733,44.62,43.585,44.472,13688400.0
2014-03-14,44.324,44.915,44.029,44.62,8498600.0
2014-03-15,44.324,44.915,44.029,44.62,8498600.0
2014-03-16,44.324,44.915,44.029,44.62,8498600.0
2014-03-17,44.62,45.063,44.324,45.063,7879500.0
2014-03-18,45.211,45.654,45.063,45.358,14896000.0
2014-03-19,45.506,45.802,45.211,45.506,8943100.0
2014-03-20,45.211,45.802,44.62,45.802,10369000.0
2014-03-21,45.654,45.949,44.915,44.915,10468000.0
2014-03-22,45.654,45.949,44.915,44.915,10468000.0
2014-03-23,45.654,45.949,44.915,44.915,10468000.0
2014-03-24,45.211,45.506,44.915,45.063,9321700.0
2014-03-25,45.211,45.358,44.62,44.767,8318400.0
2014-03-26,44.915,45.358,44.767,44.915,3720100.0
2014-03-27,45.063,45.358,44.915,45.211,5875200.0
2014-03-28,45.211,45.654,45.063,45.506,10022600.0
2014-03-29,45.211,45.654,45.063,45.506,10022600.0
2014-03-30,45.211,45.654,45.063,45.506,10022600.0
2014-03-31,45.506,45.802,45.358,45.654,8660500.0
2014-04-01,45.751,46.359,45.751,46.359,8957800.0
2014-04-02,46.359,46.359,45.903,46.055,6746300.0
2014-04-03,46.055,46.055,45.599,45.599,4697700.0
2014-04-04,45.599,46.055,45.447,45.751,4888000.0
2014-04-05,45.599,46.055,45.447,45.751,4888000.0
2014-04-06,45.599,46.055,45.447,45.751,4888000.0
2014-04-07,45.599,46.055,45.447,45.751,4888000.0
2014-04-08,45.599,45.751,44.687,44.687,7126400.0
2014-04-09,44.991,45.143,44.383,44.687,5824800.0
2014-04-10,44.687,44.991,44.535,44.839,5993700.0
2014-04-11,44.839,45.599,44.535,45.447,6740300.0
2014-04-12,44.839,45.599,44.535,45.447,6740300.0
2014-04-13,44.839,45.599,44.535,45.447,6740300.0
2014-04-14,44.839,45.599,44.535,45.447,6740300.0
2014-04-15,44.839,45.599,44.535,45.447,6740300.0
2014-04-16,45.599,46.207,45.295,46.055,8041900.0
2014-04-17,46.055,47.423,46.055,47.119,23119400.0
2014-04-18,47.271,47.727,47.119,47.423,14335600.0
2014-04-19,47.271,47.727,47.119,47.423,14335600.0
2014-04-20,47.271,47.727,47.119,47.423,14335600.0
2014-04-21,47.575,48.031,47.423,47.879,9102000.0
2014-04-22,47.879,48.335,47.423,47.727,8786700.0
2014-04-23,47.727,47.879,47.575,47.575,6308200.0
2014-04-24,47.727,48.031,47.423,47.727,8488800.0
2014-04-25,47.423,47.727,46.815,46.815,7935200.0
2014-04-26,47.423,47.727,46.815,46.815,7935200.0
2014-04-27,47.423,47.727,46.815,46.815,7935200.0
2014-04-28,46.663,47.271,46.663,46.967,5854200.0
2014-04-29,46.967,47.423,46.511,47.271,7665700.0
2014-04-30,47.119,47.575,47.119,47.423,4418900.0
2014-05-01,47.119,47.575,47.119,47.423,4418900.0
2014-05-02,47.423,48.031,47.423,48.031,6386100.0
2014-05-03,47.423,48.031,47.423,48.031,6386100.0
2014-05-04,47.423,48.031,47.423,48.031,6386100.0
2014-05-05,47.423,48.031,47.423,48.031,6386100.0
2014-05-06,48.031,48.183,46.967,46.967,7116800.0
2014-05-07,46.663,47.119,46.511,47.119,6212400.0
2014-05-08,46.815,46.967,45.599,45.599,11810800.0
2014-05-09,45.599,46.055,45.295,45.599,8795400.0
2014-05-10,45.599,46.055,45.295,45.599,8795400.0
2014-05-11,45.599,46.055,45.295,45.599,8795400.0
2014-05-12,45.599,45.903,45.295,45.447,3874400.0
2014-05-13,45.599,45.903,45.295,45.447,3874400.0
2014-05-14,45.751,47.423,45.599,47.119,11443300.0
2014-05-15,46.663,46.967,46.511,46.663,5357400.0
2014-05-16,46.359,47.423,46.055,47.119,15098200.0
2014-05-17,46.359,47.423,46.055,47.119,15098200.0
2014-05-18,46.359,47.423,46.055,47.119,15098200.0
2014-05-19,47.119,47.423,47.119,47.423,4660600.0
2014-05-20,46.967,47.119,46.359,46.967,14447800.0
2014-05-21,46.663,47.271,46.663,47.119,5738200.0
2014-05-22,47.423,47.575,46.967,46.967,3402200.0
2014-05-23,45.599,46.663,45.599,46.511,13372300.0
2014-05-24,45.599,46.663,45.599,46.511,13372300.0
2014-05-25,45.599,46.663,45.599,46.511,13372300.0
2014-05-26,46.207,46.359,45.599,45.751,11131700.0
2014-05-27,45.599,45.903,44.687,45.143,19303100.0
2014-05-28,45.143,45.447,44.839,44.839,18093700.0
2014-05-29,44.991,45.447,44.991,45.143,11784300.0
2014-05-30,45.143,45.447,45.143,45.143,8182000.0
2014-05-31,45.143,45.447,45.143,45.143,8182000.0
2014-06-01,45.143,45.447,45.143,45.143,8182000.0
2014-06-02,45.447,46.207,45.447,46.207,12774000.0
2014-06-03,46.815,46.967,46.359,46.663,15397800.0
2014-06-04,46.815,47.119,46.207,46.663,19138400.0
2014-06-05,46.663,46.815,46.359,46.663,6255500.0
2014-06-06,46.815,46.815,46.511,46.663,7445900.0
2014-06-07,46.815,46.815,46.511,46.663,7445900.0
2014-06-08,46.815,46.815,46.511,46.663,7445900.0
2014-06-09,46.967,47.423,46.815,46.967,9667500.0
2014-06-10,46.511,46.511,45.599,45.751,39213400.0
2014-06-11,45.751,45.903,44.991,45.295,24392600.0
2014-06-12,45.143,45.599,44.991,45.143,13083400.0
2014-06-13,44.991,45.143,44.535,44.839,19156000.0
2014-06-14,44.991,45.143,44.535,44.839,19156000.0
2014-06-15,44.991,45.143,44.535,44.839,19156000.0
2014-06-16,44.839,45.599,44.839,45.447,12339700.0
2014-06-17,45.447,45.751,44.383,44.687,24549800.0
2014-06-18,44.383,44.535,43.471,43.471,29996000.0
2014-06-19,43.775,44.383,43.471,43.927,12454300.0
2014-06-20,43.927,44.079,43.623,43.775,7913000.0
2014-06-21,43.927,44.079,43.623,43.775,7913000.0
2014-06-22,43.927,44.079,43.623,43.775,7913000.0
2014-06-23,43.927,44.383,43.927,44.079,6734100.0
2014-06-24,44.079,44.231,43.623,43.927,4475800.0
2014-06-25,43.775,44.383,43.775,44.231,10937600.0
2014-06-26,44.535,44.991,44.383,44.687,28035100.0
2014-06-27,44.991,45.143,44.687,44.839,11976000.0
2014-06-28,44.991,45.143,44.687,44.839,11976000.0
2014-06-29,44.991,45.143,44.687,44.839,11976000.0
2014-06-30,44.991,45.143,44.383,44.535,9805500.0
2014-07-01,44.991,45.143,44.383,44.535,9805500.0
2014-07-02,44.687,44.839,44.535,44.535,9303400.0
2014-07-03,44.535,44.687,44.079,44.079,10571300.0
2014-07-04,44.231,44.383,43.927,43.927,10792900.0
2014-07-05,44.231,44.383,43.927,43.927,10792900.0
2014-07-06,44.231,44.383,43.927,43.927,10792900.0
2014-07-07,44.079,44.687,43.927,44.231,11903800.0
2014-07-08,44.383,44.687,44.383,44.383,7243100.0
2014-07-09,44.383,44.839,44.383,44.687,9723600.0
2014-07-10,44.991,45.143,44.839,44.991,13259100.0
2014-07-11,44.991,45.143,44.839,44.991,13259100.0
2014-07-12,44.991,45.143,44.839,44.991,13259100.0
2014-07-13,44.991,45.143,44.839,44.991,13259100.0
2014-07-14,45.143,45.295,44.687,44.839,10529800.0
2014-07-15,44.839,44.991,44.535,44.687,6389500.0
2014-07-16,44.687,44.991,44.535,44.839,4561000.0
2014-07-17,44.991,45.143,44.687,44.687,9387600.0
2014-07-18,44.687,45.143,42.863,43.167,69348500.0
2014-07-19,44.687,45.143,42.863,43.167,69348500.0
2014-07-20,44.687,45.143,42.863,43.167,69348500.0
2014-07-21,43.167,43.167,42.559,42.863,29021200.0
2014-07-22,43.015,43.167,41.951,42.407,31307500.0
2014-07-23,42.407,42.559,42.255,42.559,9099800.0
2014-07-24,42.559,42.863,42.255,42.559,8132900.0
2014-07-25,42.559,42.559,41.647,41.951,23823000.0
2014-07-26,42.559,42.559,41.647,41.951,23823000.0
2014-07-27,42.559,42.559,41.647,41.951,23823000.0
2014-07-28,41.647,41.799,41.039,41.191,26946900.0
2014-07-29,41.191,41.647,41.039,41.191,16372500.0
2014-07-30,41.191,41.951,41.191,41.495,33908300.0
2014-07-31,41.647,42.559,41.647,41.647,27072400.0
2014-08-01,41.495,42.255,41.343,42.255,12517700.0
2014-08-02,41.495,42.255,41.343,42.255,12517700.0
2014-08-03,41.495,42.255,41.343,42.255,12517700.0
2014-08-04,42.407,42.863,41.951,42.711,17259900.0
