,POM FP Equity,POM FP Equity,POM FP Equity,POM FP Equity,POM FP Equity
2017-12-05,31.705,31.8797,31.181,31.5041,164640.0
2017-12-06,31.2683,31.2683,30.9888,31.1679,159082.0
2017-12-07,31.1679,31.3164,31.0238,31.098,108116.0
2017-12-08,31.181,31.2945,31.0936,31.1766,110379.0
2017-12-09,31.181,31.2945,31.0936,31.1766,110379.0
2017-12-10,31.181,31.2945,31.0936,31.1766,110379.0
2017-12-11,31.1155,31.1417,30.9757,31.1417,134633.0
2017-12-12,31.1024,31.1198,30.8578,31.0456,122218.0
2017-12-13,31.1329,31.8797,31.1329,31.3338,230050.0
2017-12-14,31.2771,31.9671,31.1941,31.7836,247434.0
2017-12-15,31.705,31.9671,31.5303,31.9671,212898.0
2017-12-16,31.705,31.9671,31.5303,31.9671,212898.0
2017-12-17,31.705,31.9671,31.5303,31.9671,212898.0
2017-12-18,32.1243,32.5697,32.1199,32.3295,217850.0
2017-12-19,32.4038,32.7531,32.2946,32.5959,191476.0
2017-12-20,32.4824,32.8929,32.4693,32.74,135510.0
2017-12-21,32.823,33.2335,32.7051,33.2335,186544.0
2017-12-22,33.251,33.2684,33.0239,33.2597,107084.0
2017-12-23,33.251,33.2684,33.0239,33.2597,107084.0
2017-12-24,33.251,33.2684,33.0239,33.2597,107084.0
2017-12-25,33.251,33.2684,33.0239,33.2597,107084.0
2017-12-26,33.251,33.2684,33.0239,33.2597,107084.0
2017-12-27,33.1025,33.2903,33.0326,33.2466,104818.0
2017-12-28,33.2422,33.3165,33.0239,33.1374,68638.0
2017-12-29,33.0763,33.2335,33.0239,33.0981,73917.0
2017-12-30,33.0763,33.2335,33.0239,33.0981,73917.0
2017-12-31,33.0763,33.2335,33.0239,33.0981,73917.0
2018-01-01,33.0763,33.2335,33.0239,33.0981,73917.0
2018-01-02,33.1025,33.12,32.5784,32.954,129188.0
2018-01-03,32.954,33.3995,32.954,33.3383,122259.0
2018-01-04,33.4169,33.906,33.3558,33.8624,143902.0
2018-01-05,33.9934,34.5,33.941,34.5,186658.0
2018-01-06,33.9934,34.5,33.941,34.5,186658.0
2018-01-07,33.9934,34.5,33.941,34.5,186658.0
2018-01-08,34.5262,34.8057,34.5174,34.6834,207969.0
2018-01-09,34.762,35.0502,34.5873,35.0415,173329.0
2018-01-10,35.024,35.0677,34.5349,34.631,158728.0
2018-01-11,34.5524,34.5873,34.1943,34.5873,177059.0
2018-01-12,34.6746,34.9279,34.6135,34.8493,126655.0
2018-01-13,34.6746,34.9279,34.6135,34.8493,126655.0
2018-01-14,34.6746,34.9279,34.6135,34.8493,126655.0
2018-01-15,34.8843,34.9105,34.5436,34.8319,162698.0
2018-01-16,34.762,35.5219,34.7445,35.4345,212209.0
2018-01-17,35.3734,35.5917,35.1376,35.3297,148229.0
2018-01-18,35.4345,35.5481,35.2598,35.5481,127960.0
2018-01-19,35.5655,36.0983,35.5568,35.88,209040.0
2018-01-20,35.5655,36.0983,35.5568,35.88,209040.0
2018-01-21,35.5655,36.0983,35.5568,35.88,209040.0
2018-01-22,35.9324,35.9848,35.6616,35.9324,124438.0
2018-01-23,36.1507,36.2992,35.6267,35.7664,182267.0
2018-01-24,35.8625,35.9411,35.5655,35.6878,119016.0
2018-01-25,35.7227,36.0372,35.5306,35.6965,181639.0
2018-01-26,35.9324,36.1071,35.6791,35.9848,123023.0
2018-01-27,35.9324,36.1071,35.6791,35.9848,123023.0
2018-01-28,35.9324,36.1071,35.6791,35.9848,123023.0
2018-01-29,36.2293,36.2643,35.8188,35.8625,115980.0
2018-01-30,35.8101,35.8363,35.2948,35.6005,125099.0
2018-01-31,35.6354,36.3429,35.6354,36.1682,191572.0
2018-02-01,36.2206,36.6398,36.1769,36.3865,189407.0
2018-02-02,36.4215,36.4215,34.8493,34.8755,312464.0
2018-02-03,36.4215,36.4215,34.8493,34.8755,312464.0
2018-02-04,36.4215,36.4215,34.8493,34.8755,312464.0
2018-02-05,34.6746,34.7008,34.2641,34.5,243042.0
2018-02-06,33.3645,34.2991,31.443,33.775,430813.0
2018-02-07,34.2379,34.5611,33.8973,34.5,259606.0
2018-02-08,34.4388,34.5174,33.2248,33.3034,222619.0
2018-02-09,33.0588,33.5305,32.7531,32.9365,265120.0
2018-02-10,33.0588,33.5305,32.7531,32.9365,265120.0
2018-02-11,33.0588,33.5305,32.7531,32.9365,265120.0
2018-02-12,33.1898,33.4781,33.1025,33.2684,171902.0
2018-02-13,33.3121,33.5043,33.1025,33.3558,146448.0
2018-02-14,33.4519,34.072,33.0676,33.81,231151.0
2018-02-15,34.0633,35.5393,34.0633,34.596,442702.0
2018-02-16,35.024,35.2598,34.5174,34.762,262581.0
2018-02-17,35.024,35.2598,34.5174,34.762,262581.0
2018-02-18,35.024,35.2598,34.5174,34.762,262581.0
2018-02-19,34.9629,34.9803,34.334,34.334,194769.0
2018-02-20,34.3253,34.4738,33.9584,34.369,164756.0
2018-02-21,34.2554,34.5174,34.0633,34.4388,129329.0
2018-02-22,34.1681,34.6659,34.072,34.334,175638.0
2018-02-23,34.4301,34.4301,33.679,33.9235,183681.0
2018-02-24,34.4301,34.4301,33.679,33.9235,183681.0
2018-02-25,34.4301,34.4301,33.679,33.9235,183681.0
2018-02-26,33.9759,34.2117,33.7226,33.81,122115.0
2018-02-27,33.8449,33.941,33.5479,33.7488,136464.0
2018-02-28,33.6265,33.9672,33.5829,33.7314,165807.0
2018-03-01,33.7139,33.7401,32.7968,32.9016,200045.0
2018-03-02,32.8929,32.8929,32.1505,32.4474,236638.0
2018-03-03,32.8929,32.8929,32.1505,32.4474,236638.0
2018-03-04,32.8929,32.8929,32.1505,32.4474,236638.0
2018-03-05,32.1417,32.5784,32.0806,32.43,191966.0
2018-03-06,32.9191,33.4606,32.7881,33.3995,265181.0
2018-03-07,33.2248,33.81,32.7881,33.4781,263938.0
2018-03-08,33.5217,33.9235,33.2073,33.8449,183247.0
2018-03-09,33.8012,33.9672,33.5392,33.81,103726.0
2018-03-10,33.8012,33.9672,33.5392,33.81,103726.0
2018-03-11,33.8012,33.9672,33.5392,33.81,103726.0
2018-03-12,33.9759,34.0633,33.7139,33.775,158049.0
2018-03-13,33.8012,34.334,33.6702,33.81,244368.0
2018-03-14,33.81,34.1855,33.7838,34.0196,236612.0
2018-03-15,34.1506,34.4825,33.9322,34.3427,200175.0
2018-03-16,34.4214,34.4214,33.9759,34.2292,246703.0
2018-03-17,34.4214,34.4214,33.9759,34.2292,246703.0
2018-03-18,34.4214,34.4214,33.9759,34.2292,246703.0
2018-03-19,34.1681,34.2379,33.7663,34.2379,199727.0
2018-03-20,34.3078,34.5524,34.0633,34.5524,228792.0
2018-03-21,34.5262,34.5873,34.2641,34.3952,128330.0
2018-03-22,34.2729,34.4039,33.4519,33.8362,247848.0
2018-03-23,33.4606,33.4781,32.7968,33.3733,227383.0
2018-03-24,33.4606,33.4781,32.7968,33.3733,227383.0
2018-03-25,33.4606,33.4781,32.7968,33.3733,227383.0
2018-03-26,33.3121,33.8536,33.2772,33.382,217801.0
2018-03-27,33.8012,34.1244,33.5916,33.679,186761.0
2018-03-28,33.4519,33.4606,32.9627,33.4082,203065.0
2018-03-29,33.4344,34.0371,33.3907,33.9759,219657.0
2018-03-30,33.4344,34.0371,33.3907,33.9759,219657.0
2018-03-31,33.4344,34.0371,33.3907,33.9759,219657.0
2018-04-01,33.4344,34.0371,33.3907,33.9759,219657.0
2018-04-02,33.4344,34.0371,33.3907,33.9759,219657.0
2018-04-03,33.6615,33.8536,33.2335,33.775,266330.0
2018-04-04,33.7663,33.8274,32.9453,33.4693,233409.0
2018-04-05,33.9497,34.6397,33.8624,34.5436,315652.0
2018-04-06,34.334,34.6135,34.1506,34.4126,163874.0
2018-04-07,34.334,34.6135,34.1506,34.4126,163874.0
2018-04-08,34.334,34.6135,34.1506,34.4126,163874.0
2018-04-09,34.5873,34.5873,34.0895,34.3253,130602.0
2018-04-10,34.5,35.1026,34.3864,35.1026,214360.0
2018-04-11,35.024,35.3384,34.6746,35.2162,235998.0
2018-04-12,35.2162,35.9062,35.1114,35.9062,304372.0
2018-04-13,35.9149,36.3603,35.8014,36.3254,268995.0
2018-04-14,35.9149,36.3603,35.8014,36.3254,268995.0
2018-04-15,35.9149,36.3603,35.8014,36.3254,268995.0
2018-04-16,36.3953,36.4477,35.4345,35.5044,175026.0
2018-04-17,35.8101,35.8188,35.4083,35.5481,230136.0
2018-04-18,35.5393,35.6616,35.0939,35.2511,233544.0
2018-04-19,35.2773,35.6267,35.1638,35.5655,134139.0
2018-04-20,35.5917,35.6092,34.7969,35.2424,142302.0
2018-04-21,35.5917,35.6092,34.7969,35.2424,142302.0
2018-04-22,35.5917,35.6092,34.7969,35.2424,142302.0
2018-04-23,34.762,35.2686,34.7271,35.1288,192879.0
2018-04-24,34.6746,34.8493,33.7139,34.762,396660.0
2018-04-25,34.5873,34.6484,33.7139,34.0458,270303.0
2018-04-26,33.906,34.4039,33.8187,34.2554,166490.0
2018-04-27,34.2379,34.6484,34.0895,34.4738,193019.0
2018-04-28,34.2379,34.6484,34.0895,34.4738,193019.0
2018-04-29,34.2379,34.6484,34.0895,34.4738,193019.0
2018-04-30,34.5873,34.9192,34.5262,34.7969,231710.0
2018-05-01,34.5873,34.9192,34.5262,34.7969,231710.0
2018-05-02,34.8236,35.3388,34.8236,35.1789,179270.0
2018-05-03,35.17,35.2411,34.8324,34.9391,131152.0
2018-05-04,34.9391,35.321,34.9302,35.1789,150853.0
2018-05-05,34.9391,35.321,34.9302,35.1789,150853.0
2018-05-06,34.9391,35.321,34.9302,35.1789,150853.0
2018-05-07,35.0901,35.3655,35.0279,35.3566,126672.0
2018-05-08,35.25,35.6231,35.25,35.5876,119536.0
2018-05-09,35.5254,35.5698,35.3566,35.5254,85259.0
2018-05-10,35.3566,35.5609,35.1967,35.5254,60650.0
2018-05-11,35.5254,35.7741,35.4365,35.632,135104.0
2018-05-12,35.5254,35.7741,35.4365,35.632,135104.0
2018-05-13,35.5254,35.7741,35.4365,35.632,135104.0
2018-05-14,35.6675,35.8185,35.481,35.7652,119231.0
2018-05-15,35.5698,35.9429,35.5165,35.9429,180050.0
2018-05-16,35.8896,36.2183,35.8807,36.1206,113189.0
2018-05-17,36.0228,36.778,35.9784,36.7246,149598.0
2018-05-18,36.7158,37.0356,36.6269,36.7069,128459.0
2018-05-19,36.7158,37.0356,36.6269,36.7069,128459.0
2018-05-20,36.7158,37.0356,36.6269,36.7069,128459.0
2018-05-21,36.6802,37.1955,36.6003,37.1511,71885.0
2018-05-22,37.1333,37.4975,36.8668,37.1333,189191.0
2018-05-23,36.9556,37.0,36.3427,36.5026,190910.0
2018-05-24,36.3871,36.3871,35.6853,36.0051,222318.0
2018-05-25,35.9873,36.4048,35.8985,36.0406,120437.0
2018-05-26,35.9873,36.4048,35.8985,36.0406,120437.0
2018-05-27,35.9873,36.4048,35.8985,36.0406,120437.0
2018-05-28,36.1561,36.3071,36.0317,36.1295,91501.0
2018-05-29,35.8718,35.8718,35.1611,35.2944,195962.0
2018-05-30,35.2411,35.4365,35.0457,35.2322,154982.0
2018-05-31,35.2677,35.6675,35.0457,35.1078,227186.0
2018-06-01,35.1789,36.1206,35.1789,35.552,179301.0
2018-06-02,35.1789,36.1206,35.1789,35.552,179301.0
2018-06-03,35.1789,36.1206,35.1789,35.552,179301.0
2018-06-04,35.8363,36.1561,35.5698,35.9607,136572.0
2018-06-05,35.934,36.618,35.934,36.2805,137077.0
2018-06-06,36.3427,36.7424,36.2805,36.5559,179483.0
2018-06-07,36.7246,37.0978,36.396,36.4137,171173.0
2018-06-08,36.3338,36.467,35.9873,36.467,117716.0
2018-06-09,36.3338,36.467,35.9873,36.467,117716.0
2018-06-10,36.3338,36.467,35.9873,36.467,117716.0
2018-06-11,36.4759,36.4759,36.014,36.1028,116033.0
2018-06-12,36.1561,36.7158,35.934,36.2272,210758.0
2018-06-13,36.2538,36.6891,36.2538,36.6358,156315.0
2018-06-14,36.5647,37.0089,36.316,36.5647,223192.0
2018-06-15,36.5736,36.9556,36.4581,36.5381,289673.0
2018-06-16,36.5736,36.9556,36.4581,36.5381,289673.0
2018-06-17,36.5736,36.9556,36.4581,36.5381,289673.0
2018-06-18,36.467,36.467,35.7475,36.2805,187435.0
2018-06-19,35.9784,36.0051,35.3033,35.3566,229701.0
2018-06-20,35.5165,35.7652,35.2322,35.3566,155434.0
2018-06-21,35.3122,35.4099,34.1484,34.2639,274328.0
2018-06-22,34.335,34.5038,34.1484,34.4505,214003.0
2018-06-23,34.335,34.5038,34.1484,34.4505,214003.0
2018-06-24,34.335,34.5038,34.1484,34.4505,214003.0
2018-06-25,34.4505,34.4505,33.2778,33.3844,218379.0
2018-06-26,33.2956,33.6687,33.1623,33.2778,174208.0
2018-06-27,33.2334,34.406,33.1446,34.0685,278168.0
2018-06-28,34.2373,34.2373,31.9098,32.2384,424703.0
2018-06-29,32.5138,32.958,32.0519,32.1674,435074.0
2018-06-30,32.5138,32.958,32.0519,32.1674,435074.0
2018-07-01,32.5138,32.958,32.0519,32.1674,435074.0
2018-07-02,31.9808,32.1851,31.5811,31.8742,263722.0
2018-07-03,32.1585,32.1585,31.7587,31.9631,257003.0
2018-07-04,32.0164,32.123,31.3856,31.6255,202340.0
2018-07-05,31.7143,32.7892,31.7143,32.5583,285714.0
2018-07-06,32.958,33.1446,32.5671,32.7093,235625.0
2018-07-07,32.958,33.1446,32.5671,32.7093,235625.0
2018-07-08,32.958,33.1446,32.5671,32.7093,235625.0
2018-07-09,32.8692,33.5799,32.8425,33.5354,176631.0
2018-07-10,33.6598,33.6687,33.038,33.5266,127641.0
2018-07-11,33.3134,33.3134,32.0519,32.2829,226869.0
2018-07-12,32.4694,33.0113,32.2384,32.9758,191723.0
2018-07-13,33.0469,33.4644,33.0469,33.2867,215850.0
2018-07-14,33.0469,33.4644,33.0469,33.2867,215850.0
2018-07-15,33.0469,33.4644,33.0469,33.2867,215850.0
2018-07-16,33.3578,33.4377,33.0202,33.1446,110185.0
2018-07-17,33.2334,33.3578,33.1002,33.2512,124744.0
2018-07-18,33.4022,33.8464,33.3311,33.6776,200051.0
2018-07-19,33.4999,33.8286,33.2512,33.8286,214390.0
2018-07-20,33.6687,33.6776,31.6521,32.0874,433132.0
2018-07-21,33.6687,33.6776,31.6521,32.0874,433132.0
2018-07-22,33.6687,33.6776,31.6521,32.0874,433132.0
2018-07-23,32.2029,32.2207,31.0036,31.3412,358287.0
2018-07-24,31.3856,31.661,31.3146,31.5366,347931.0
2018-07-25,31.6255,32.0874,30.9414,30.977,337237.0
2018-07-26,31.279,32.4783,31.279,32.2651,398583.0
2018-07-27,32.2296,32.6027,31.8298,32.1407,289007.0
2018-07-28,32.2296,32.6027,31.8298,32.1407,289007.0
2018-07-29,32.2296,32.6027,31.8298,32.1407,289007.0
2018-07-30,32.1763,32.2918,31.812,32.194,194472.0
2018-07-31,32.1585,32.3095,31.7499,31.8653,290931.0
2018-08-01,31.9631,32.043,30.9948,31.0214,292809.0
2018-08-02,30.9148,30.9414,30.2308,30.7194,261884.0
2018-08-03,30.7371,31.2613,30.6838,31.0925,222591.0
2018-08-04,30.7371,31.2613,30.6838,31.0925,222591.0
2018-08-05,30.7371,31.2613,30.6838,31.0925,222591.0
2018-08-06,31.0925,31.4567,31.0392,31.2257,164835.0
2018-08-07,31.2701,31.8742,31.2701,31.7143,117494.0
2018-08-08,31.6255,31.8032,31.4745,31.6521,92022.0
2018-08-09,31.6521,31.9542,31.5366,31.892,120449.0
2018-08-10,31.812,31.8298,31.0303,31.2701,176858.0
2018-08-11,31.812,31.8298,31.0303,31.2701,176858.0
2018-08-12,31.812,31.8298,31.0303,31.2701,176858.0
2018-08-13,31.1813,31.359,30.8526,31.3234,193474.0
2018-08-14,31.2968,31.3501,30.9592,31.1458,183388.0
2018-08-15,31.0925,31.1635,30.3818,30.595,166623.0
2018-08-16,30.595,30.8526,30.5328,30.7194,169437.0
2018-08-17,30.7194,30.7282,30.1863,30.5239,186920.0
2018-08-18,30.7194,30.7282,30.1863,30.5239,186920.0
2018-08-19,30.7194,30.7282,30.1863,30.5239,186920.0
2018-08-20,30.5772,31.208,30.5239,31.1102,155123.0
2018-08-21,31.1369,31.6966,31.1369,31.5544,202257.0
2018-08-22,31.5544,31.7321,30.1597,30.3996,332067.0
2018-08-23,30.3907,30.4973,30.133,30.2929,178619.0
2018-08-24,30.2929,30.5328,30.2752,30.4262,101527.0
2018-08-25,30.2929,30.5328,30.2752,30.4262,101527.0
2018-08-26,30.2929,30.5328,30.2752,30.4262,101527.0
2018-08-27,30.4884,31.0925,30.4884,31.0214,101170.0
2018-08-28,31.1813,31.5899,31.0481,31.1991,196881.0
2018-08-29,31.1991,31.1991,30.4973,30.8526,152760.0
2018-08-30,30.7371,31.0036,30.0709,30.7371,216202.0
2018-08-31,30.7371,30.8082,30.2752,30.3107,270423.0
2018-09-01,30.7371,30.8082,30.2752,30.3107,270423.0
2018-09-02,30.7371,30.8082,30.2752,30.3107,270423.0
2018-09-03,30.2485,30.3107,29.3424,29.5734,230915.0
2018-09-04,29.5556,29.7599,29.1559,29.2092,182588.0
2018-09-05,29.1381,29.1559,28.7117,29.0493,230591.0
2018-09-06,28.9604,29.3602,28.5162,28.5162,314731.0
2018-09-07,28.5873,28.6939,28.0543,28.383,238723.0
2018-09-08,28.5873,28.6939,28.0543,28.383,238723.0
2018-09-09,28.5873,28.6939,28.0543,28.383,238723.0
2018-09-10,28.3297,28.5074,28.0454,28.303,232254.0
2018-09-11,28.383,28.5162,27.8944,28.0454,192536.0
2018-09-12,28.0721,28.6051,28.0365,28.2231,163878.0
2018-09-13,28.2497,28.7383,28.2408,28.3386,159557.0
2018-09-14,28.3386,29.0315,28.3297,28.9249,206526.0
2018-09-15,28.3386,29.0315,28.3297,28.9249,206526.0
2018-09-16,28.3386,29.0315,28.3297,28.9249,206526.0
2018-09-17,28.8627,29.147,28.6051,29.0404,156215.0
2018-09-18,29.067,29.3691,28.8094,29.1114,233737.0
2018-09-19,29.1026,29.8577,29.0937,29.7422,181521.0
2018-09-20,29.9021,30.6039,29.8044,30.5595,287023.0
2018-09-21,30.6927,31.1991,30.6394,30.826,472075.0
2018-09-22,30.6927,31.1991,30.6394,30.826,472075.0
2018-09-23,30.6927,31.1991,30.6394,30.826,472075.0
2018-09-24,30.7371,30.7371,30.2841,30.4884,182114.0
2018-09-25,30.6483,30.7727,29.4312,29.6178,398335.0
2018-09-26,29.6178,29.68,28.8538,29.1381,331024.0
2018-09-27,29.0581,29.4312,28.7916,29.147,220646.0
2018-09-28,29.1381,29.2003,28.6761,28.8538,253546.0
2018-09-29,29.1381,29.2003,28.6761,28.8538,253546.0
2018-09-30,29.1381,29.2003,28.6761,28.8538,253546.0
2018-10-01,28.6939,28.9249,28.2941,28.4363,332195.0
2018-10-02,28.2497,28.3474,27.8944,28.1165,237796.0
2018-10-03,28.2497,28.5429,28.0365,28.1964,185642.0
2018-10-04,28.1165,28.1342,26.8728,27.0682,339306.0
2018-10-05,26.9438,26.9794,26.1354,26.4641,308686.0
2018-10-06,26.9438,26.9794,26.1354,26.4641,308686.0
2018-10-07,26.9438,26.9794,26.1354,26.4641,308686.0
2018-10-08,26.2065,26.4197,25.3448,25.789,386360.0
2018-10-09,25.9489,25.9489,25.2649,25.6113,306248.0
2018-10-10,25.638,25.638,24.2521,24.3854,543025.0
2018-10-11,23.8701,24.7407,22.8663,24.1899,432328.0
2018-10-12,24.5631,24.9273,24.2788,24.5897,246747.0
2018-10-13,24.5631,24.9273,24.2788,24.5897,246747.0
2018-10-14,24.5631,24.9273,24.2788,24.5897,246747.0
2018-10-15,24.5009,24.5453,23.497,23.5503,279585.0
2018-10-16,23.5859,24.8296,23.497,24.7141,271035.0
2018-10-17,24.9006,25.1405,23.9767,24.2788,267757.0
2018-10-18,24.5364,24.6963,23.6125,23.6658,246558.0
2018-10-19,23.497,23.497,21.9424,22.3066,319247.0
2018-10-20,23.497,23.497,21.9424,22.3066,319247.0
2018-10-21,23.497,23.497,21.9424,22.3066,319247.0
2018-10-22,22.3777,22.964,22.3244,22.7153,241736.0
2018-10-23,22.4132,22.6797,21.667,22.4932,319766.0
2018-10-24,22.7242,23.0528,22.0224,22.0312,282655.0
2018-10-25,21.7203,21.8713,19.6327,21.054,856982.0
2018-10-26,20.6987,20.7964,18.8154,19.8992,689724.0
2018-10-27,20.6987,20.7964,18.8154,19.8992,689724.0
2018-10-28,20.6987,20.7964,18.8154,19.8992,689724.0
2018-10-29,18.922,21.5249,18.771,21.1518,625184.0
2018-10-30,21.3206,21.4893,19.8992,21.3206,497698.0
2018-10-31,21.5426,22.1467,21.4183,21.8536,349323.0
2018-11-01,21.7647,22.4221,21.4272,21.747,194141.0
2018-11-02,22.4221,23.7191,22.3955,23.4082,533914.0
2018-11-03,22.4221,23.7191,22.3955,23.4082,533914.0
2018-11-04,22.4221,23.7191,22.3955,23.4082,533914.0
2018-11-05,23.2661,23.6214,22.7242,22.733,439345.0
2018-11-06,22.6531,23.0262,21.9602,22.2622,194305.0
2018-11-07,22.2267,23.3371,22.2267,23.0528,366946.0
2018-11-08,23.2749,23.7546,23.0528,23.2927,312428.0
2018-11-09,23.0173,23.0173,22.2444,22.4221,268497.0
2018-11-10,23.0173,23.0173,22.2444,22.4221,268497.0
2018-11-11,23.0173,23.0173,22.2444,22.4221,268497.0
2018-11-12,22.5642,22.8663,21.3294,21.4538,274515.0
2018-11-13,21.4716,21.9246,21.4005,21.898,189454.0
2018-11-14,21.898,22.9462,21.516,22.6797,253813.0
2018-11-15,22.6531,23.0351,22.2178,22.28,264289.0
2018-11-16,22.4043,22.6531,21.7914,21.9424,204253.0
2018-11-17,22.4043,22.6531,21.7914,21.9424,204253.0
2018-11-18,22.4043,22.6531,21.7914,21.9424,204253.0
2018-11-19,21.9157,22.5287,21.6937,21.8624,185757.0
2018-11-20,21.6404,22.0135,21.134,21.8447,188605.0
2018-11-21,22.0046,22.6975,21.8891,22.6176,207687.0
2018-11-22,22.4576,22.7242,22.28,22.4399,111306.0
2018-11-23,22.3422,22.9374,22.3422,22.5021,85998.0
2018-11-24,22.3422,22.9374,22.3422,22.5021,85998.0
2018-11-25,22.3422,22.9374,22.3422,22.5021,85998.0
2018-11-26,22.5021,23.5326,22.4932,23.2838,194407.0
2018-11-27,23.2927,23.2927,22.1023,22.3777,286262.0
2018-11-28,22.3155,22.5731,21.4094,21.6759,234589.0
2018-11-29,21.7381,22.2444,20.9386,21.2495,374961.0
2018-11-30,21.2672,21.3028,20.4588,20.8231,340795.0
2018-12-01,21.2672,21.3028,20.4588,20.8231,340795.0
2018-12-02,21.2672,21.3028,20.4588,20.8231,340795.0
2018-12-03,21.5959,22.2089,20.7431,20.9919,360272.0
2018-12-04,20.8764,20.9563,19.9525,20.1035,281630.0
2018-12-05,19.6416,19.8103,19.4017,19.606,416270.0
2018-12-06,19.2151,19.2418,18.3446,18.4956,416744.0
2018-12-07,18.6466,18.7621,18.0869,18.1225,308832.0
2018-12-08,18.6466,18.7621,18.0869,18.1225,308832.0
2018-12-09,18.6466,18.7621,18.0869,18.1225,308832.0
2018-12-10,17.9093,17.9093,16.4657,16.6256,404099.0
2018-12-11,16.7988,17.3363,16.6789,17.2341,501115.0
2018-12-12,17.3407,17.4029,16.3813,17.1142,440974.0
2018-12-13,17.7494,19.1885,17.5806,18.309,687065.0
2018-12-14,17.856,17.856,16.4923,17.0209,718381.0
2018-12-15,17.856,17.856,16.4923,17.0209,718381.0
2018-12-16,17.856,17.856,16.4923,17.0209,718381.0
2018-12-17,16.8788,17.1453,16.3724,16.7233,323645.0
2018-12-18,16.5501,17.474,16.2436,16.9854,385615.0
2018-12-19,17.0076,17.6428,16.9587,17.6294,388878.0
2018-12-20,17.2341,17.4029,16.328,17.0742,361475.0
2018-12-21,16.9365,17.9626,16.5368,17.7049,968586.0
2018-12-22,16.9365,17.9626,16.5368,17.7049,968586.0
2018-12-23,16.9365,17.9626,16.5368,17.7049,968586.0
2018-12-24,17.3274,17.6205,17.1897,17.4562,78255.0
2018-12-25,17.3274,17.6205,17.1897,17.4562,78255.0
2018-12-26,17.3274,17.6205,17.1897,17.4562,78255.0
2018-12-27,17.6117,18.0336,16.7277,16.7366,388981.0
2018-12-28,16.8832,17.4873,16.8832,17.3762,212018.0
2018-12-29,16.8832,17.4873,16.8832,17.3762,212018.0
2018-12-30,16.8832,17.4873,16.8832,17.3762,212018.0
2018-12-31,17.6472,18.1491,17.3762,17.9181,49397.0
2019-01-01,17.6472,18.1491,17.3762,17.9181,49397.0
2019-01-02,17.7671,17.776,17.2163,17.4473,170931.0
2019-01-03,17.4073,17.434,16.9676,17.0653,207030.0
2019-01-04,17.2341,18.0781,17.1542,17.9626,179937.0
2019-01-05,17.2341,18.0781,17.1542,17.9626,179937.0
2019-01-06,17.2341,18.0781,17.1542,17.9626,179937.0
2019-01-07,18.1136,18.389,17.8826,18.3357,119172.0
2019-01-08,18.389,19.2063,18.2735,18.6377,263817.0
2019-01-09,19.0552,21.5871,19.0552,20.6543,769351.0
2019-01-10,20.3345,21.0363,19.9169,20.1835,445205.0
2019-01-11,20.2989,20.4322,19.1618,19.4905,312993.0
2019-01-12,20.2989,20.4322,19.1618,19.4905,312993.0
2019-01-13,20.2989,20.4322,19.1618,19.4905,312993.0
2019-01-14,19.1707,20.3878,19.1352,20.1302,243756.0
2019-01-15,20.5033,21.1518,19.7482,19.9436,504389.0
2019-01-16,20.3256,21.1073,20.0946,20.903,369923.0
2019-01-17,20.8142,20.8853,20.139,20.601,175679.0
2019-01-18,20.8941,21.3206,20.7964,21.1073,165559.0
2019-01-19,20.8941,21.3206,20.7964,21.1073,165559.0
2019-01-20,20.8941,21.3206,20.7964,21.1073,165559.0
2019-01-21,21.2051,21.3383,20.983,21.2761,156385.0
2019-01-22,20.9919,21.1873,20.6632,21.0985,127418.0
2019-01-23,20.9474,21.0985,20.6276,20.6898,162630.0
2019-01-24,20.6632,21.667,20.6632,21.3916,203197.0
2019-01-25,21.3383,22.2089,21.3383,22.0401,230115.0
2019-01-26,21.3383,22.2089,21.3383,22.0401,230115.0
2019-01-27,21.3383,22.2089,21.3383,22.0401,230115.0
2019-01-28,21.9957,21.9957,20.9208,21.6048,192228.0
2019-01-29,21.4538,21.4538,20.7964,21.3028,191762.0
2019-01-30,21.3206,21.4805,21.1429,21.4272,98112.0
2019-01-31,21.4982,21.8269,20.8853,21.3294,114192.0
2019-02-01,21.4538,21.7114,20.8764,21.0896,146898.0
2019-02-02,21.4538,21.7114,20.8764,21.0896,146898.0
2019-02-03,21.4538,21.7114,20.8764,21.0896,146898.0
2019-02-04,21.1073,21.2317,20.6099,20.6543,110293.0
2019-02-05,20.7875,21.2051,20.37,21.2051,200849.0
2019-02-06,21.2228,21.2495,20.8142,20.9652,106617.0
2019-02-07,20.7875,20.7875,19.6504,19.7837,213886.0
2019-02-08,19.6327,19.7037,18.7799,18.8332,434361.0
2019-02-09,19.6327,19.7037,18.7799,18.8332,434361.0
2019-02-10,19.6327,19.7037,18.7799,18.8332,434361.0
2019-02-11,19.0108,19.1707,18.6999,18.9398,229718.0
