,AIR FP Equity,AIR FP Equity,AIR FP Equity,AIR FP Equity,AIR FP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2013-10-28,42.9885,43.198,42.3513,42.4604,1485558.0
2013-10-29,42.4604,43.0627,42.3731,43.0627,1768137.0
2013-10-30,43.0802,44.0492,43.0802,43.892,2497227.0
2013-10-31,43.6301,44.2499,43.2722,44.1801,2794922.0
2013-11-01,44.0928,45.2189,43.9357,44.1801,2496864.0
2013-11-02,44.0928,45.2189,43.9357,44.1801,2496864.0
2013-11-03,44.0928,45.2189,43.9357,44.1801,2496864.0
2013-11-04,44.442,45.7602,44.2674,45.4022,2145068.0
2013-11-05,45.4022,46.4323,45.3062,45.9697,2705203.0
2013-11-06,46.1792,47.0434,46.0482,46.7117,2026409.0
2013-11-07,46.7291,47.5759,46.3974,46.8252,2726152.0
2013-11-08,46.572,46.7379,45.7514,46.6506,2599071.0
2013-11-09,46.572,46.7379,45.7514,46.6506,2599071.0
2013-11-10,46.572,46.7379,45.7514,46.6506,2599071.0
2013-11-11,46.6156,47.3053,46.4934,46.9648,1446062.0
2013-11-12,46.9037,46.9212,45.6729,45.699,2519023.0
2013-11-13,45.7165,45.9347,44.4944,45.184,3134271.0
2013-11-14,44.5642,46.4411,44.2674,46.0395,5078971.0
2013-11-15,45.83,46.022,45.1665,45.3499,2479068.0
2013-11-16,45.83,46.022,45.1665,45.3499,2479068.0
2013-11-17,45.83,46.022,45.1665,45.3499,2479068.0
2013-11-18,46.5022,47.1132,46.2665,46.4498,3006263.0
2013-11-19,46.4061,46.4411,45.6554,45.7078,1661002.0
2013-11-20,45.7078,45.734,45.2713,45.5506,1346379.0
2013-11-21,45.3673,45.3673,44.3547,44.8785,1998864.0
2013-11-22,44.7737,45.2189,44.6602,45.1665,1575006.0
2013-11-23,44.7737,45.2189,44.6602,45.1665,1575006.0
2013-11-24,44.7737,45.2189,44.6602,45.1665,1575006.0
2013-11-25,45.4721,45.9697,45.3935,45.5943,1242264.0
2013-11-26,45.5943,45.7252,44.9832,44.9832,2068869.0
2013-11-27,45.1316,45.83,45.1142,45.7165,1648019.0
2013-11-28,45.8213,46.0395,45.5681,45.9784,900327.0
2013-11-29,45.9609,46.0308,45.6205,45.6205,1065573.0
2013-11-30,45.9609,46.0308,45.6205,45.6205,1065573.0
2013-12-01,45.9609,46.0308,45.6205,45.6205,1065573.0
2013-12-02,45.6816,46.3712,45.5332,46.3538,1508227.0
2013-12-03,46.1966,46.2665,44.6253,44.634,2246193.0
2013-12-04,44.7912,45.5594,44.0142,44.2063,2708665.0
2013-12-05,44.2063,44.5031,43.5559,43.5559,2345572.0
2013-12-06,43.6476,44.1976,43.2199,43.7174,2047433.0
2013-12-07,43.6476,44.1976,43.2199,43.7174,2047433.0
2013-12-08,43.6476,44.1976,43.2199,43.7174,2047433.0
2013-12-09,44.0142,44.1976,43.4294,44.0754,2263147.0
2013-12-10,44.0754,44.2412,42.4953,42.9318,3709883.0
2013-12-11,42.7005,46.5196,42.6175,46.1443,6298555.0
2013-12-12,46.2403,47.1918,45.5681,46.7204,3920211.0
2013-12-13,46.6855,47.445,46.3712,47.0783,2520940.0
2013-12-14,46.6855,47.445,46.3712,47.0783,2520940.0
2013-12-15,46.6855,47.445,46.3712,47.0783,2520940.0
2013-12-16,47.1394,48.5798,46.895,48.379,2828929.0
2013-12-17,48.1957,48.3179,47.5235,47.5235,1662717.0
2013-12-18,47.6632,48.1782,47.4886,48.0124,1959369.0
2013-12-19,48.4838,49.3916,48.0298,48.7456,2189815.0
2013-12-20,48.7107,49.2345,48.2655,48.798,3188628.0
2013-12-21,48.7107,49.2345,48.2655,48.798,3188628.0
2013-12-22,48.7107,49.2345,48.2655,48.798,3188628.0
2013-12-23,48.7893,48.9028,48.3004,48.8068,1038147.0
2013-12-24,48.9726,49.4004,48.8155,49.0163,263456.0
2013-12-25,48.9726,49.4004,48.8155,49.0163,263456.0
2013-12-26,48.9726,49.4004,48.8155,49.0163,263456.0
2013-12-27,49.4091,49.4615,48.5885,49.0948,1391177.0
2013-12-28,49.4091,49.4615,48.5885,49.0948,1391177.0
2013-12-29,49.4091,49.4615,48.5885,49.0948,1391177.0
2013-12-30,49.1821,49.3131,48.4401,48.6496,1068150.0
2013-12-31,48.606,48.929,48.5798,48.7195,357259.0
2014-01-01,48.606,48.929,48.5798,48.7195,357259.0
2014-01-02,48.9202,49.6273,48.606,49.3654,1875512.0
2014-01-03,49.575,49.671,49.1385,49.2345,1333141.0
2014-01-04,49.575,49.671,49.1385,49.2345,1333141.0
2014-01-05,49.575,49.671,49.1385,49.2345,1333141.0
2014-01-06,49.3654,49.3654,48.3616,48.3877,1664844.0
2014-01-07,48.798,48.8504,48.0298,48.8068,1950728.0
2014-01-08,48.8853,48.9726,47.9425,48.3179,1837218.0
2014-01-09,48.2306,48.6671,47.6283,47.7592,1891736.0
2014-01-10,48.1259,48.3616,47.9163,48.2568,1546833.0
2014-01-11,48.1259,48.3616,47.9163,48.2568,1546833.0
2014-01-12,48.1259,48.3616,47.9163,48.2568,1546833.0
2014-01-13,48.4663,48.8417,48.4663,48.6933,1376794.0
2014-01-14,48.3179,48.9726,48.0211,48.9726,1783292.0
2014-01-15,49.0861,49.444,48.8853,49.444,2071765.0
2014-01-16,49.2345,49.767,49.0861,49.7495,3706175.0
2014-01-17,49.7583,49.863,49.6099,49.7845,2265980.0
2014-01-18,49.7583,49.863,49.6099,49.7845,2265980.0
2014-01-19,49.7583,49.863,49.6099,49.7845,2265980.0
2014-01-20,49.7583,49.9852,49.6535,49.767,1191117.0
2014-01-21,49.8892,49.9503,49.6011,49.7583,1401657.0
2014-01-22,49.8456,50.0463,49.671,49.8456,1878025.0
2014-01-23,49.5313,49.6622,47.4624,47.9251,3807263.0
2014-01-24,48.1084,48.4052,46.057,46.0744,5389498.0
2014-01-25,48.1084,48.4052,46.057,46.0744,5389498.0
2014-01-26,48.1084,48.4052,46.057,46.0744,5389498.0
2014-01-27,45.8213,46.249,45.3149,46.057,4122234.0
2014-01-28,46.4672,48.5012,46.3974,47.864,4630335.0
2014-01-29,48.4488,48.4925,46.1268,46.7553,4086681.0
2014-01-30,46.9386,46.9386,45.603,46.4411,3424838.0
2014-01-31,46.3276,46.4585,45.2277,45.926,2972858.0
2014-02-01,46.3276,46.4585,45.2277,45.926,2972858.0
2014-02-02,46.3276,46.4585,45.2277,45.926,2972858.0
2014-02-03,46.0133,46.6244,45.3761,45.3761,3076103.0
2014-02-04,45.0269,45.7863,44.6253,45.5332,2928233.0
2014-02-05,45.3499,45.5681,44.5467,44.6253,2706276.0
2014-02-06,45.0181,45.7602,44.538,45.5681,3828370.0
2014-02-07,45.5157,45.9173,45.2015,45.8387,2534569.0
2014-02-08,45.5157,45.9173,45.2015,45.8387,2534569.0
2014-02-09,45.5157,45.9173,45.2015,45.8387,2534569.0
2014-02-10,46.0919,46.5895,45.5681,45.7863,1912240.0
2014-02-11,45.926,46.9037,45.926,46.7902,2436105.0
2014-02-12,46.6156,46.8339,45.9784,46.476,2378859.0
2014-02-13,46.3799,46.4149,44.7999,45.507,3610104.0
2014-02-14,45.4546,46.5458,45.4546,46.4411,2344846.0
2014-02-15,45.4546,46.5458,45.4546,46.4411,2344846.0
2014-02-16,45.4546,46.5458,45.4546,46.4411,2344846.0
2014-02-17,46.6506,46.7204,45.734,46.0046,1080275.0
2014-02-18,46.1268,46.3363,45.7863,46.249,1875071.0
2014-02-19,46.0482,46.3887,45.6467,46.1268,2075277.0
2014-02-20,45.5419,46.0308,45.2102,45.8911,2398654.0
2014-02-21,46.0395,46.1879,45.2713,45.7252,2027528.0
2014-02-22,46.0395,46.1879,45.2713,45.7252,2027528.0
2014-02-23,46.0395,46.1879,45.2713,45.7252,2027528.0
2014-02-24,45.6379,46.3276,45.603,46.3276,1688500.0
2014-02-25,46.2054,46.7029,46.1093,46.3625,2551572.0
2014-02-26,46.8775,48.0124,45.83,47.1132,5671497.0
2014-02-27,47.218,47.445,46.1879,46.9474,2659975.0
2014-02-28,46.9474,47.0085,46.0482,46.6069,2835805.0
2014-03-01,46.9474,47.0085,46.0482,46.6069,2835805.0
2014-03-02,46.9474,47.0085,46.0482,46.6069,2835805.0
2014-03-03,46.0482,46.0919,44.9134,45.1316,3185980.0
2014-03-04,45.5506,46.6069,45.4372,46.5807,2573847.0
2014-03-05,46.3799,46.3887,45.6816,46.0482,2306782.0
2014-03-06,46.3538,46.6768,46.022,46.2315,1972086.0
2014-03-07,46.1443,46.1617,44.7737,44.7912,3579832.0
2014-03-08,46.1443,46.1617,44.7737,44.7912,3579832.0
2014-03-09,46.1443,46.1617,44.7737,44.7912,3579832.0
2014-03-10,44.6952,44.7388,43.5909,44.0754,3676565.0
2014-03-11,44.1365,44.6952,43.8746,43.9619,1931312.0
2014-03-12,43.6563,44.0841,43.1457,43.7349,3214766.0
2014-03-13,43.7611,44.2238,43.6651,43.7436,3319068.0
2014-03-14,43.6171,43.8746,42.5302,43.6127,4347338.0
2014-03-15,43.6171,43.8746,42.5302,43.6127,4347338.0
2014-03-16,43.6171,43.8746,42.5302,43.6127,4347338.0
2014-03-17,43.604,44.1888,43.3901,43.9619,2288878.0
2014-03-18,44.023,44.3983,43.2199,44.1277,2497590.0
2014-03-19,44.3896,45.507,44.1015,44.8086,3408191.0
2014-03-20,44.8261,45.9522,44.538,45.83,2585363.0
2014-03-21,45.9173,46.0133,45.3062,45.3062,4349839.0
2014-03-22,45.9173,46.0133,45.3062,45.3062,4349839.0
2014-03-23,45.9173,46.0133,45.3062,45.3062,4349839.0
2014-03-24,45.3062,45.4721,44.4769,44.6777,1912844.0
2014-03-25,44.8086,45.7078,44.7475,45.4022,1930280.0
2014-03-26,45.6467,46.2665,45.5768,46.1443,2091304.0
2014-03-27,46.2054,46.4934,45.4721,45.5681,2237425.0
2014-03-28,45.8649,46.2141,45.6118,45.9173,1694701.0
2014-03-29,45.8649,46.2141,45.6118,45.9173,1694701.0
2014-03-30,45.8649,46.2141,45.6118,45.9173,1694701.0
2014-03-31,46.022,46.1704,45.2713,45.3848,1800277.0
2014-04-01,45.7514,46.2403,45.4633,46.153,1998970.0
2014-04-02,46.2403,46.3712,45.7863,45.8213,1239399.0
2014-04-03,45.8649,46.7029,45.5245,46.3712,2598749.0
2014-04-04,46.4847,47.3053,46.4236,47.1394,2240449.0
2014-04-05,46.4847,47.3053,46.4236,47.1394,2240449.0
2014-04-06,46.4847,47.3053,46.4236,47.1394,2240449.0
2014-04-07,46.7029,46.8863,46.4149,46.5458,2072653.0
2014-04-08,46.4934,46.668,44.4245,44.8261,4467679.0
2014-04-09,44.7824,45.3848,44.442,44.538,1936047.0
2014-04-10,44.7388,44.8872,43.6825,43.7087,2654407.0
2014-04-11,43.2111,43.7524,42.8314,43.4861,3378770.0
2014-04-12,43.2111,43.7524,42.8314,43.4861,3378770.0
2014-04-13,43.2111,43.7524,42.8314,43.4861,3378770.0
2014-04-14,43.2111,43.3595,41.845,42.779,4137397.0
2014-04-15,42.7747,43.5821,42.5782,42.827,2615645.0
2014-04-16,43.5603,44.2587,43.3988,44.1627,2576014.0
2014-04-17,44.1714,44.8523,44.0404,44.8086,1812538.0
2014-04-18,44.1714,44.8523,44.0404,44.8086,1812538.0
2014-04-19,44.1714,44.8523,44.0404,44.8086,1812538.0
2014-04-20,44.1714,44.8523,44.0404,44.8086,1812538.0
2014-04-21,44.1714,44.8523,44.0404,44.8086,1812538.0
2014-04-22,45.0356,45.2888,44.6602,44.8436,2406706.0
2014-04-23,44.8436,44.9221,44.1976,44.4682,2173992.0
2014-04-24,44.5904,44.8436,43.7698,44.4158,1692272.0
2014-04-25,44.2499,44.5642,43.8397,43.9968,1142789.0
2014-04-26,44.2499,44.5642,43.8397,43.9968,1142789.0
2014-04-27,44.2499,44.5642,43.8397,43.9968,1142789.0
2014-04-28,44.1539,44.442,43.7087,43.9968,1386296.0
2014-04-29,44.2325,44.4333,43.5778,43.7262,1343224.0
2014-04-30,42.9842,43.4643,42.8881,43.2024,3058674.0
2014-05-01,42.9842,43.4643,42.8881,43.2024,3058674.0
2014-05-02,43.1806,43.2199,42.5782,42.9929,2189419.0
2014-05-03,43.1806,43.2199,42.5782,42.9929,2189419.0
2014-05-04,43.1806,43.2199,42.5782,42.9929,2189419.0
2014-05-05,42.4342,42.9623,42.1723,42.8925,2154924.0
2014-05-06,42.9056,43.0104,42.4822,42.6393,1742446.0
2014-05-07,42.5913,42.5913,41.989,42.3862,2303893.0
2014-05-08,42.3469,42.6699,41.7402,42.4211,2776321.0
2014-05-09,42.2029,42.683,42.133,42.4779,2219115.0
2014-05-10,42.2029,42.683,42.133,42.4779,2219115.0
2014-05-11,42.2029,42.683,42.133,42.4779,2219115.0
2014-05-12,42.5826,43.2111,42.4997,43.2024,2757696.0
2014-05-13,45.3324,46.2315,44.957,45.8649,5405943.0
2014-05-14,45.9959,46.0919,45.1578,45.3673,2203411.0
2014-05-15,45.3848,45.603,44.3634,44.3896,2743758.0
2014-05-16,44.3023,44.442,43.4425,43.9706,2904581.0
2014-05-17,44.3023,44.442,43.4425,43.9706,2904581.0
2014-05-18,44.3023,44.442,43.4425,43.9706,2904581.0
2014-05-19,43.9008,44.861,43.4294,44.7999,2669821.0
2014-05-20,44.5729,44.7912,44.0666,44.1714,2433338.0
2014-05-21,43.9793,44.215,43.6913,43.9793,1932679.0
2014-05-22,44.0055,44.7301,43.7873,44.5642,2173196.0
2014-05-23,44.5642,45.2626,44.5293,45.0356,1833373.0
2014-05-24,44.5642,45.2626,44.5293,45.0356,1833373.0
2014-05-25,44.5642,45.2626,44.5293,45.0356,1833373.0
2014-05-26,45.1753,45.3935,44.8348,45.1753,971686.0
2014-05-27,45.2538,46.2228,45.1404,46.0395,2601200.0
2014-05-28,45.7165,46.5545,45.7165,46.3712,2165997.0
2014-05-29,46.504,46.7697,46.3358,46.6191,1276512.0
2014-05-30,46.4509,46.8317,46.3535,46.5837,1733650.0
2014-05-31,46.4509,46.8317,46.3535,46.5837,1733650.0
2014-06-01,46.4509,46.8317,46.3535,46.5837,1733650.0
2014-06-02,47.2921,47.3541,46.9113,47.1858,2625524.0
2014-06-03,47.239,47.2921,46.5306,46.6457,1271265.0
2014-06-04,46.4863,46.7962,46.0879,46.5306,1233307.0
2014-06-05,46.5306,47.6374,46.2827,47.3541,2800867.0
2014-06-06,47.4426,47.7791,47.0442,47.54,2090559.0
2014-06-07,47.4426,47.7791,47.0442,47.54,2090559.0
2014-06-08,47.4426,47.7791,47.0442,47.54,2090559.0
2014-06-09,47.7437,47.7879,46.9733,47.1239,1002275.0
2014-06-10,47.1061,47.7879,46.9556,47.6994,1703527.0
2014-06-11,45.9551,46.6103,45.6274,46.2295,5042034.0
2014-06-12,45.9993,46.2738,45.5566,45.9019,1945227.0
2014-06-13,45.9196,45.9373,45.105,45.4061,1941607.0
2014-06-14,45.9196,45.9373,45.105,45.4061,1941607.0
2014-06-15,45.9196,45.9373,45.105,45.4061,1941607.0
2014-06-16,45.3529,45.7514,44.7331,44.7508,1969334.0
2014-06-17,45.0785,45.3972,44.7154,44.9279,2142459.0
2014-06-18,44.9279,45.0962,44.2506,44.3789,1938650.0
2014-06-19,44.9368,45.0519,44.6534,44.804,2476200.0
2014-06-20,44.7154,45.2024,44.4409,44.4409,3209837.0
2014-06-21,44.7154,45.2024,44.4409,44.4409,3209837.0
2014-06-22,44.7154,45.2024,44.4409,44.4409,3209837.0
2014-06-23,44.3701,44.4941,43.4758,43.7016,2817163.0
2014-06-24,44.1,44.2638,43.3872,43.3872,2018382.0
2014-06-25,43.3385,43.6971,42.9888,43.4315,2662707.0
2014-06-26,43.6086,43.6794,42.5992,42.9755,2534982.0
2014-06-27,43.2102,43.768,43.0773,43.644,1779301.0
2014-06-28,43.2102,43.768,43.0773,43.644,1779301.0
2014-06-29,43.2102,43.768,43.0773,43.644,1779301.0
2014-06-30,43.5378,43.8388,43.0286,43.3341,2483550.0
2014-07-01,43.1393,43.2589,42.214,42.4531,3791864.0
2014-07-02,42.5461,42.7054,41.8023,41.8731,3762844.0
2014-07-03,41.913,42.2981,41.4835,42.2937,3319367.0
2014-07-04,42.4221,42.8471,42.3247,42.4797,2418687.0
2014-07-05,42.4221,42.8471,42.3247,42.4797,2418687.0
2014-07-06,42.4221,42.8471,42.3247,42.4797,2418687.0
2014-07-07,42.4841,42.7054,41.8421,41.8421,1837572.0
2014-07-08,42.6789,42.856,41.4879,41.4879,3338014.0
2014-07-09,41.7536,42.0236,41.2267,41.6208,3099722.0
2014-07-10,42.3158,42.6789,41.0629,41.4525,3314275.0
2014-07-11,41.6208,42.1786,41.5676,41.7137,3465348.0
2014-07-12,41.6208,42.1786,41.5676,41.7137,3465348.0
2014-07-13,41.6208,42.1786,41.5676,41.7137,3465348.0
2014-07-14,42.0325,42.4575,41.7359,41.7359,3010768.0
2014-07-15,41.8288,41.944,41.178,41.178,3111367.0
2014-07-16,41.3994,41.4304,39.6639,40.1642,6809033.0
2014-07-17,40.0358,40.4652,39.7215,39.8277,3151815.0
2014-07-18,39.6683,39.6993,39.0928,39.385,3335312.0
2014-07-19,39.6683,39.6993,39.0928,39.385,3335312.0
2014-07-20,39.6683,39.6993,39.0928,39.385,3335312.0
2014-07-21,39.416,39.4514,38.2959,38.3313,3488965.0
2014-07-22,38.6058,39.4204,38.5217,39.3186,3959439.0
2014-07-23,39.3761,40.3413,39.2389,39.779,3960185.0
2014-07-24,39.9605,40.3767,39.5931,40.1642,2579869.0
2014-07-25,40.1996,40.2704,39.2876,39.4027,2639624.0
2014-07-26,40.1996,40.2704,39.2876,39.4027,2639624.0
2014-07-27,40.1996,40.2704,39.2876,39.4027,2639624.0
2014-07-28,39.5709,39.6506,38.7342,38.9777,2921934.0
2014-07-29,39.0707,39.0795,38.3579,38.6811,3767017.0
2014-07-30,40.6246,40.7973,39.7259,39.8454,4859575.0
2014-07-31,39.7569,39.8366,38.1808,38.3933,4806448.0
2014-08-01,38.3047,38.3844,37.0651,37.7867,4678199.0
2014-08-02,38.3047,38.3844,37.0651,37.7867,4678199.0
2014-08-03,38.3047,38.3844,37.0651,37.7867,4678199.0
2014-08-04,37.8133,38.1099,37.3839,37.7115,2443497.0
2014-08-05,37.8,37.8,36.8437,37.5875,3425125.0
2014-08-06,37.4547,38.2516,37.2156,38.0612,3926549.0
2014-08-07,38.2383,38.2516,37.5477,37.6849,2747244.0
2014-08-08,37.2112,37.5167,37.1448,37.3794,2157772.0
2014-08-09,37.2112,37.5167,37.1448,37.3794,2157772.0
2014-08-10,37.2112,37.5167,37.1448,37.3794,2157772.0
2014-08-11,37.5964,38.4641,37.4768,38.38,2209816.0
2014-08-12,38.3889,38.5217,38.0568,38.1232,2315527.0
2014-08-13,38.3047,38.3756,37.8354,38.1586,1683542.0
2014-08-14,38.1232,38.7253,37.9417,38.6102,1767026.0
2014-08-15,38.774,39.23,38.2073,38.4907,2749705.0
2014-08-16,38.774,39.23,38.2073,38.4907,2749705.0
2014-08-17,38.774,39.23,38.2073,38.4907,2749705.0
2014-08-18,38.9777,39.1636,38.8139,39.0751,1623400.0
2014-08-19,39.2699,39.6241,39.199,39.5399,1909543.0
2014-08-20,39.6152,39.7525,39.1105,39.4027,2128099.0
2014-08-21,39.4824,39.5709,39.1282,39.5665,2075823.0
2014-08-22,39.6506,39.8321,39.3983,39.6064,1920865.0
2014-08-23,39.6506,39.8321,39.3983,39.6064,1920865.0
2014-08-24,39.6506,39.8321,39.3983,39.6064,1920865.0
2014-08-25,39.9782,40.7265,39.9782,40.6822,1871039.0
2014-08-26,40.5538,41.2931,40.39,41.2135,2442912.0
2014-08-27,41.1825,41.6163,41.1293,41.4083,2014430.0
2014-08-28,41.3596,41.426,40.8593,41.2622,1859206.0
2014-08-29,41.4348,41.4791,40.9434,41.4437,1729514.0
2014-08-30,41.4348,41.4791,40.9434,41.4437,1729514.0
2014-08-31,41.4348,41.4791,40.9434,41.4437,1729514.0
2014-09-01,41.5853,41.7049,41.2931,41.4392,1443266.0
2014-09-02,41.5057,41.7669,41.3684,41.6163,1608293.0
2014-09-03,41.8377,42.214,41.7049,41.913,2293339.0
2014-09-04,41.7182,43.2766,41.4215,43.2766,4091483.0
2014-09-05,43.4492,44.0956,43.3872,43.5555,3328196.0
2014-09-06,43.4492,44.0956,43.3872,43.5555,3328196.0
2014-09-07,43.4492,44.0956,43.3872,43.5555,3328196.0
2014-09-08,43.6042,43.8255,42.8294,43.2898,2039253.0
2014-09-09,43.3297,43.4714,42.9667,43.0242,1871914.0
2014-09-10,42.9799,43.1393,42.7497,42.856,1680707.0
2014-09-11,42.8648,43.0641,42.3823,42.6833,1816204.0
2014-09-12,42.887,42.9578,42.4797,42.9445,2341948.0
2014-09-13,42.887,42.9578,42.4797,42.9445,2341948.0
2014-09-14,42.887,42.9578,42.4797,42.9445,2341948.0
2014-09-15,42.9002,43.405,42.8117,43.3164,1450698.0
2014-09-16,43.4005,43.6175,42.9135,43.4492,2145634.0
2014-09-17,43.5245,43.5555,43.0596,43.2102,1709545.0
2014-09-18,43.2544,44.0646,42.9224,43.8742,1968423.0
2014-09-19,44.1399,44.4055,43.5466,43.7237,3278037.0
2014-09-20,44.1399,44.4055,43.5466,43.7237,3278037.0
2014-09-21,44.1399,44.4055,43.5466,43.7237,3278037.0
2014-09-22,43.4537,43.7901,43.3385,43.5333,1612406.0
2014-09-23,43.5024,43.5024,41.8687,42.0591,3100667.0
2014-09-24,42.0502,42.1122,41.2799,42.0945,2714549.0
2014-09-25,42.183,43.7591,42.183,43.0154,4296960.0
2014-09-26,43.0685,43.8078,42.8073,43.6883,2442716.0
2014-09-27,43.0685,43.8078,42.8073,43.6883,2442716.0
2014-09-28,43.0685,43.8078,42.8073,43.6883,2442716.0
2014-09-29,43.6971,43.799,42.8161,42.9932,2181374.0
2014-09-30,43.0729,44.4232,43.0508,44.1133,3535123.0
2014-10-01,44.0646,44.4498,43.2987,43.4669,2499382.0
2014-10-02,43.3518,43.9849,42.3867,42.3867,3597859.0
2014-10-03,42.6479,44.1354,42.5771,43.9008,2972224.0
2014-10-04,42.6479,44.1354,42.5771,43.9008,2972224.0
2014-10-05,42.6479,44.1354,42.5771,43.9008,2972224.0
2014-10-06,44.3878,44.5826,44.0203,44.2063,2368745.0
2014-10-07,44.038,44.0912,42.9534,43.0419,3499897.0
2014-10-08,42.7984,43.374,41.8466,42.1299,3314996.0
2014-10-09,42.7763,42.9091,40.2882,40.421,4885904.0
2014-10-10,40.1111,40.8017,39.022,40.235,5102960.0
2014-10-11,40.1111,40.8017,39.022,40.235,5102960.0
2014-10-12,40.1111,40.8017,39.022,40.235,5102960.0
2014-10-13,39.6728,40.9655,39.5444,40.2483,2882153.0
2014-10-14,39.872,40.8106,39.3274,40.6468,3034247.0
2014-10-15,40.9124,41.3463,38.6191,38.6943,4677802.0
2014-10-16,39.4027,39.4204,36.3479,37.8532,8008779.0
2014-10-17,37.893,38.991,37.1714,38.9246,5999401.0
2014-10-18,37.893,38.991,37.1714,38.9246,5999401.0
2014-10-19,37.893,38.991,37.1714,38.9246,5999401.0
2014-10-20,38.8847,39.0441,38.3446,38.6678,2507536.0
2014-10-21,38.4287,39.8144,38.3711,39.7259,3143762.0
2014-10-22,39.934,40.4121,39.6551,40.0314,3341269.0
2014-10-23,39.3319,40.4165,39.2787,40.3191,2654542.0
2014-10-24,39.9295,40.3767,39.8233,40.1022,2085574.0
2014-10-25,39.9295,40.3767,39.8233,40.1022,2085574.0
2014-10-26,39.9295,40.3767,39.8233,40.1022,2085574.0
2014-10-27,39.934,40.1022,39.2389,39.6329,2452021.0
2014-10-28,39.5222,40.4387,39.5178,40.2129,2296543.0
2014-10-29,39.8853,41.0142,39.8631,40.5538,2312120.0
2014-10-30,39.8676,41.0187,39.5577,40.6468,3109545.0
2014-10-31,41.0718,42.431,41.0718,42.1476,3612634.0
2014-11-01,41.0718,42.431,41.0718,42.1476,3612634.0
2014-11-02,41.0718,42.431,41.0718,42.1476,3612634.0
2014-11-03,41.8333,42.5815,41.8333,42.1033,2077246.0
2014-11-04,41.5765,42.3158,41.2444,41.5101,2376176.0
2014-11-05,41.5278,42.5859,41.5278,42.3424,2077599.0
2014-11-06,41.7049,43.3872,41.7049,42.8604,3165957.0
2014-11-07,42.794,43.2677,42.3513,42.7143,2413621.0
2014-11-08,42.794,43.2677,42.3513,42.7143,2413621.0
2014-11-09,42.794,43.2677,42.3513,42.7143,2413621.0
2014-11-10,42.5106,43.1393,42.307,42.8338,1868028.0
2014-11-11,42.7232,43.2456,42.7232,43.0773,1876155.0
2014-11-12,42.8117,43.1747,42.2184,42.5461,2136671.0
2014-11-13,42.5018,42.9002,41.8288,42.2362,2690626.0
2014-11-14,43.3961,43.9185,42.1255,42.9047,4616390.0
2014-11-15,43.3961,43.9185,42.1255,42.9047,4616390.0
2014-11-16,43.3961,43.9185,42.1255,42.9047,4616390.0
2014-11-17,41.6606,42.7054,41.6429,42.4531,2692168.0
2014-11-18,41.6606,41.7359,41.0319,41.3861,3483413.0
2014-11-19,41.1116,41.9617,41.1028,41.6163,2195197.0
2014-11-20,41.7757,41.9307,41.0231,41.4924,2409537.0
2014-11-21,41.8333,42.7984,41.7624,42.7453,3664538.0
2014-11-22,41.8333,42.7984,41.7624,42.7453,3664538.0
2014-11-23,41.8333,42.7984,41.7624,42.7453,3664538.0
2014-11-24,42.8294,43.8255,42.8294,43.3917,3126885.0
2014-11-25,43.5245,44.1266,43.4359,43.8964,2087101.0
2014-11-26,44.1177,44.2019,43.5333,43.7281,1425215.0
2014-11-27,43.7724,44.2284,43.4448,44.0867,1550766.0
2014-11-28,44.2328,44.2727,43.1039,43.3828,2616684.0
2014-11-29,44.2328,44.2727,43.1039,43.3828,2616684.0
2014-11-30,44.2328,44.2727,43.1039,43.3828,2616684.0
2014-12-01,43.0375,43.3828,42.9578,43.1615,1866036.0
2014-12-02,43.4669,43.6307,42.9888,43.095,1753669.0
2014-12-03,43.0906,43.3164,42.8515,42.8781,1796419.0
2014-12-04,43.126,43.613,42.183,42.6523,3267887.0
2014-12-05,43.2898,44.2373,43.0729,44.1222,2901406.0
2014-12-06,43.2898,44.2373,43.0729,44.1222,2901406.0
2014-12-07,43.2898,44.2373,43.0729,44.1222,2901406.0
2014-12-08,43.9805,43.9805,43.4625,43.5511,1684241.0
2014-12-09,43.1792,43.3651,42.5593,42.6745,2455194.0
2014-12-10,42.9799,43.374,37.6406,38.2295,12534873.0
2014-12-11,38.5172,38.5172,35.9052,36.587,13448598.0
2014-12-12,36.7463,36.8349,35.582,36.0468,7842408.0
2014-12-13,36.7463,36.8349,35.582,36.0468,7842408.0
2014-12-14,36.7463,36.8349,35.582,36.0468,7842408.0
2014-12-15,36.6357,36.7021,35.821,35.9007,5197384.0
2014-12-16,36.1398,36.2726,35.0994,36.2726,6806150.0
2014-12-17,35.8609,36.4674,35.6174,36.2593,3404201.0
2014-12-18,37.1271,37.1758,36.6755,37.0562,4149131.0
2014-12-19,37.4104,37.4813,36.8039,36.9146,4270155.0
2014-12-20,37.4104,37.4813,36.8039,36.9146,4270155.0
2014-12-21,37.4104,37.4813,36.8039,36.9146,4270155.0
2014-12-22,37.1315,37.4414,36.4718,36.7198,1821774.0
2014-12-23,36.857,36.9588,36.5958,36.9588,2216026.0
2014-12-24,36.7463,37.1005,36.6976,36.7729,404444.0
2014-12-25,36.7463,37.1005,36.6976,36.7729,404444.0
2014-12-26,36.7463,37.1005,36.6976,36.7729,404444.0
2014-12-27,36.7463,37.1005,36.6976,36.7729,404444.0
2014-12-28,36.7463,37.1005,36.6976,36.7729,404444.0
