,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity
2013-05-15,11.8812,12.0965,11.7616,11.9848,624859.0
2013-05-16,11.9609,12.1682,11.8333,11.9569,527028.0
2013-05-17,11.8732,12.5789,11.8732,12.559,1082431.0
2013-05-18,11.8732,12.5789,11.8732,12.559,1082431.0
2013-05-19,11.8732,12.5789,11.8732,12.559,1082431.0
2013-05-20,12.5909,12.8819,12.543,12.7623,583772.0
2013-05-21,12.7862,12.9018,12.5909,12.9018,709328.0
2013-05-22,12.9457,13.0454,12.7862,12.9298,450335.0
2013-05-23,12.4394,12.6706,12.1603,12.3636,833730.0
2013-05-24,12.3237,12.5669,12.2799,12.3596,337691.0
2013-05-25,12.3237,12.5669,12.2799,12.3596,337691.0
2013-05-26,12.3237,12.5669,12.2799,12.3596,337691.0
2013-05-27,12.4314,12.7663,12.3835,12.7065,286883.0
2013-05-28,12.9337,12.9656,12.7703,12.9298,370279.0
2013-05-29,13.0374,13.1331,12.5191,13.0294,758729.0
2013-05-30,13.2368,13.5398,13.2168,13.5278,957338.0
2013-05-31,13.4879,13.9544,13.3683,13.8747,772432.0
2013-06-01,13.4879,13.9544,13.3683,13.8747,772432.0
2013-06-02,13.4879,13.9544,13.3683,13.8747,772432.0
2013-06-03,13.9185,14.0182,13.6873,13.8348,432148.0
2013-06-04,13.9544,14.1777,13.8707,14.1777,612982.0
2013-06-05,14.1498,14.393,14.0262,14.2176,916487.0
2013-06-06,14.1896,14.4129,13.9026,13.9504,505021.0
2013-06-07,13.8826,14.2534,13.8667,14.1099,490294.0
2013-06-08,13.8826,14.2534,13.8667,14.1099,490294.0
2013-06-09,13.8826,14.2534,13.8667,14.1099,490294.0
2013-06-10,14.2654,14.5126,14.0621,14.381,537864.0
2013-06-11,14.397,14.397,13.8388,14.082,572694.0
2013-06-12,13.9544,14.1777,13.783,13.8747,466274.0
2013-06-13,13.6275,13.7551,13.4481,13.6833,665938.0
2013-06-14,13.8587,14.2335,13.6992,13.9584,865126.0
2013-06-15,13.8587,14.2335,13.6992,13.9584,865126.0
2013-06-16,13.8587,14.2335,13.6992,13.9584,865126.0
2013-06-17,13.9624,14.0381,13.8388,13.9544,285959.0
2013-06-18,13.9464,14.1538,13.8468,13.9823,255364.0
2013-06-19,14.094,14.094,13.7232,13.787,542680.0
2013-06-20,13.6235,13.7511,13.1889,13.3324,805471.0
2013-06-21,13.3683,13.5358,12.8101,12.9138,478227.0
2013-06-22,13.3683,13.5358,12.8101,12.9138,478227.0
2013-06-23,13.3683,13.5358,12.8101,12.9138,478227.0
2013-06-24,12.854,13.1132,12.6148,12.7184,410962.0
2013-06-25,12.8181,13.157,12.7862,12.9497,488159.0
2013-06-26,13.0095,13.2328,12.8859,13.1371,590521.0
2013-06-27,13.1451,13.8547,13.0613,13.6753,435917.0
2013-06-28,13.779,13.8189,13.48,13.5597,393750.0
2013-06-29,13.779,13.8189,13.48,13.5597,393750.0
2013-06-30,13.779,13.8189,13.48,13.5597,393750.0
2013-07-01,13.7511,13.8707,13.5158,13.7072,347018.0
2013-07-02,13.7949,14.1099,13.6434,13.8228,377347.0
2013-07-03,13.7152,14.0621,13.4959,14.0621,394257.0
2013-07-04,14.1817,14.9272,14.1298,14.7996,799322.0
2013-07-05,14.8794,15.3778,14.7797,15.0389,1075754.0
2013-07-06,14.8794,15.3778,14.7797,15.0389,1075754.0
2013-07-07,14.8794,15.3778,14.7797,15.0389,1075754.0
2013-07-08,15.1585,15.7884,15.0309,15.4296,939957.0
2013-07-09,15.4934,15.6688,15.3219,15.4695,487998.0
2013-07-10,15.4934,15.625,15.3299,15.617,306064.0
2013-07-11,15.7127,15.7765,15.2263,15.4057,481883.0
2013-07-12,15.4695,15.8522,15.4336,15.8004,584868.0
2013-07-13,15.4695,15.8522,15.4336,15.8004,584868.0
2013-07-14,15.4695,15.8522,15.4336,15.8004,584868.0
2013-07-15,15.8682,16.0675,15.7485,15.8721,359939.0
2013-07-16,15.8363,16.2669,15.8363,16.1592,405553.0
2013-07-17,16.1233,16.1592,15.4894,16.1592,517303.0
2013-07-18,16.0516,16.4702,16.0516,16.4702,854506.0
2013-07-19,16.4901,16.6656,16.3067,16.5061,472321.0
2013-07-20,16.4901,16.6656,16.3067,16.5061,472321.0
2013-07-21,16.4901,16.6656,16.3067,16.5061,472321.0
2013-07-22,16.2828,16.3426,15.928,16.2748,583577.0
2013-07-23,16.3147,16.4343,16.1433,16.1512,310822.0
2013-07-24,16.1233,16.3984,15.9918,16.2549,350660.0
2013-07-25,16.5858,16.7453,14.9352,15.3538,1882337.0
2013-07-26,15.4296,15.8283,15.2063,15.3259,394452.0
2013-07-27,15.4296,15.8283,15.2063,15.3259,394452.0
2013-07-28,15.4296,15.8283,15.2063,15.3259,394452.0
2013-07-29,15.3459,15.6887,15.0987,15.4934,358775.0
2013-07-30,15.5691,15.8203,15.4695,15.6808,423372.0
2013-07-31,15.7406,15.9399,15.597,15.8243,369896.0
2013-08-01,15.9399,16.3466,15.9001,16.2629,437626.0
2013-08-02,16.2908,16.4024,16.0316,16.3426,260055.0
2013-08-03,16.2908,16.4024,16.0316,16.3426,260055.0
2013-08-04,16.2908,16.4024,16.0316,16.3426,260055.0
2013-08-05,16.3466,16.4901,16.2389,16.3705,151224.0
2013-08-06,16.4184,16.4184,15.7884,15.8522,350914.0
2013-08-07,15.7924,15.8044,15.3817,15.7685,340373.0
2013-08-08,15.7087,16.0476,15.7087,16.0276,267395.0
2013-08-09,16.0356,16.1433,15.9638,16.0635,257492.0
2013-08-10,16.0356,16.1433,15.9638,16.0635,257492.0
2013-08-11,16.0356,16.1433,15.9638,16.0635,257492.0
2013-08-12,16.0276,16.1871,15.5931,15.7725,334909.0
2013-08-13,15.7326,15.916,15.6927,15.8562,282567.0
2013-08-14,15.908,15.9678,15.7087,15.7884,299463.0
2013-08-15,15.7804,15.908,15.5253,15.5492,239328.0
2013-08-16,15.5293,15.5811,15.2781,15.4734,259365.0
2013-08-17,15.5293,15.5811,15.2781,15.4734,259365.0
2013-08-18,15.5293,15.5811,15.2781,15.4734,259365.0
2013-08-19,15.3897,15.5492,15.2701,15.3778,231323.0
2013-08-20,15.2063,15.2063,14.7917,15.0708,416455.0
2013-08-21,15.0987,15.3897,15.0508,15.1346,326918.0
2013-08-22,15.1505,16.1393,15.1505,16.1393,712681.0
2013-08-23,16.2429,16.2669,15.8801,16.1472,225733.0
2013-08-24,16.2429,16.2669,15.8801,16.1472,225733.0
2013-08-25,16.2429,16.2669,15.8801,16.1472,225733.0
2013-08-26,16.1791,16.215,15.8283,16.0077,105781.0
2013-08-27,16.1472,16.3984,15.5572,15.6529,580629.0
2013-08-28,15.5093,15.6848,14.8515,15.0867,563991.0
2013-08-29,15.1465,15.5333,15.1465,15.4296,382987.0
2013-08-30,15.4894,15.5412,15.1824,15.3459,378595.0
2013-08-31,15.4894,15.5412,15.1824,15.3459,378595.0
2013-09-01,15.4894,15.5412,15.1824,15.3459,378595.0
2013-09-02,15.4974,15.924,15.4017,15.8323,300274.0
2013-09-03,15.8363,15.9838,15.5093,15.8482,218982.0
2013-09-04,15.7366,15.9519,15.5492,15.916,254831.0
2013-09-05,15.9599,16.3067,15.8682,16.3067,324802.0
2013-09-06,16.3027,16.5818,15.9997,16.5818,388052.0
2013-09-07,16.3027,16.5818,15.9997,16.5818,388052.0
2013-09-08,16.3027,16.5818,15.9997,16.5818,388052.0
2013-09-09,16.5778,17.3513,16.5101,16.9048,638034.0
2013-09-10,17.4231,17.7819,17.0124,17.4191,865680.0
2013-09-11,17.5108,17.742,17.2676,17.4231,396130.0
2013-09-12,17.3513,17.5826,17.2756,17.5507,394838.0
2013-09-13,17.5228,17.6105,17.4231,17.5427,243237.0
2013-09-14,17.5228,17.6105,17.4231,17.5427,243237.0
2013-09-15,17.5228,17.6105,17.4231,17.5427,243237.0
2013-09-16,17.6384,17.7181,17.3234,17.5267,326013.0
2013-09-17,17.3712,17.3832,17.1241,17.1759,292719.0
2013-09-18,17.2397,17.3394,17.1839,17.2955,378530.0
2013-09-19,17.5427,18.073,17.4709,17.6663,466751.0
2013-09-20,17.6543,17.758,17.4869,17.6583,252087.0
2013-09-21,17.6543,17.758,17.4869,17.6583,252087.0
2013-09-22,17.6543,17.758,17.4869,17.6583,252087.0
2013-09-23,17.6304,17.75,17.5028,17.5507,231194.0
2013-09-24,17.5427,17.6623,17.2477,17.5307,237829.0
2013-09-25,17.435,17.5427,17.0882,17.2038,327195.0
2013-09-26,17.3194,17.3194,16.7852,17.1161,400167.0
2013-09-27,17.3194,17.4829,17.0882,17.3035,297749.0
2013-09-28,17.3194,17.4829,17.0882,17.3035,297749.0
2013-09-29,17.3194,17.4829,17.0882,17.3035,297749.0
2013-09-30,17.1041,17.136,16.8888,17.0603,374849.0
2013-10-01,17.0204,17.4231,17.0204,17.3912,380923.0
2013-10-02,17.3433,17.3792,17.156,17.3035,258660.0
2013-10-03,17.2756,17.3553,17.0643,17.1839,175042.0
2013-10-04,17.1599,17.3314,16.9646,17.0643,267963.0
2013-10-05,17.1599,17.3314,16.9646,17.0643,267963.0
2013-10-06,17.1599,17.3314,16.9646,17.0643,267963.0
2013-10-07,17.0523,17.148,16.8609,17.0284,243901.0
2013-10-08,17.0244,17.1918,16.9965,16.9965,168644.0
2013-10-09,16.9765,17.2636,16.9646,17.0403,196616.0
2013-10-10,17.3114,18.0012,17.2197,17.9135,451752.0
2013-10-11,18.0012,18.1806,17.8258,17.9214,296754.0
2013-10-12,18.0012,18.1806,17.8258,17.9214,296754.0
2013-10-13,18.0012,18.1806,17.8258,17.9214,296754.0
2013-10-14,17.8856,17.9414,17.439,17.5746,232391.0
2013-10-15,17.6224,18.5394,17.6224,18.2843,807460.0
2013-10-16,18.2803,18.5035,18.061,18.3481,368212.0
2013-10-17,18.5075,18.6192,18.1049,18.1607,500438.0
2013-10-18,18.2803,18.5075,18.0969,18.4836,409713.0
2013-10-19,18.2803,18.5075,18.0969,18.4836,409713.0
2013-10-20,18.2803,18.5075,18.0969,18.4836,409713.0
2013-10-21,18.5235,18.8464,18.352,18.5793,465463.0
2013-10-22,18.5155,18.5315,18.1846,18.372,378886.0
2013-10-23,17.742,17.8138,17.1599,17.7022,1796743.0
2013-10-24,17.7301,17.742,17.4669,17.5985,613196.0
2013-10-25,17.4948,17.5666,17.0563,17.0842,383297.0
2013-10-26,17.4948,17.5666,17.0563,17.0842,383297.0
2013-10-27,17.4948,17.5666,17.0563,17.0842,383297.0
2013-10-28,17.3035,17.3633,16.9446,16.9885,277328.0
2013-10-29,16.8649,16.9486,16.7134,16.7174,280915.0
2013-10-30,16.7453,17.0284,16.7333,16.8848,784504.0
2013-10-31,16.8649,17.1839,16.825,17.1759,296717.0
2013-11-01,17.0643,17.2397,16.9367,16.9885,151533.0
2013-11-02,17.0643,17.2397,16.9367,16.9885,151533.0
2013-11-03,17.0643,17.2397,16.9367,16.9885,151533.0
2013-11-04,17.2277,18.1567,17.2038,18.0052,581986.0
2013-11-05,17.9972,18.2005,17.766,17.8776,296282.0
2013-11-06,17.8776,18.7149,17.8776,18.4158,713543.0
2013-11-07,18.5115,18.8145,18.1447,18.3321,559037.0
2013-11-08,18.2205,18.2603,17.746,18.0411,414415.0
2013-11-09,18.2205,18.2603,17.746,18.0411,414415.0
2013-11-10,18.2205,18.2603,17.746,18.0411,414415.0
2013-11-11,18.045,18.3879,18.0251,18.3321,140267.0
2013-11-12,18.3321,18.4517,17.8856,17.9294,267035.0
2013-11-13,17.8337,18.0211,17.439,17.7062,365746.0
2013-11-14,17.8776,18.0132,17.762,17.8577,253209.0
2013-11-15,17.9055,18.8305,17.7859,18.1886,766774.0
2013-11-16,17.9055,18.8305,17.7859,18.1886,766774.0
2013-11-17,17.9055,18.8305,17.7859,18.1886,766774.0
2013-11-18,18.5793,19.2252,18.356,19.2252,1055021.0
2013-11-19,19.1973,19.277,19.0258,19.1415,480559.0
2013-11-20,19.1375,20.5728,19.1215,19.7913,1286606.0
2013-11-21,19.7355,19.7674,19.3368,19.3887,484008.0
2013-11-22,19.4405,19.4405,19.0896,19.0896,776358.0
2013-11-23,19.4405,19.4405,19.0896,19.0896,776358.0
2013-11-24,19.4405,19.4405,19.0896,19.0896,776358.0
2013-11-25,18.7587,19.6797,18.6192,19.4166,973899.0
2013-11-26,19.9987,20.6924,19.7594,20.0944,1477552.0
2013-11-27,20.2977,20.3336,19.8551,19.9349,713917.0
2013-11-28,20.1063,20.3336,19.7555,19.8551,572935.0
2013-11-29,20.2977,20.4133,19.5402,19.7754,658310.0
2013-11-30,20.2977,20.4133,19.5402,19.7754,658310.0
2013-12-01,20.2977,20.4133,19.5402,19.7754,658310.0
2013-12-02,19.899,19.9987,19.1455,19.3328,1065808.0
2013-12-03,19.3528,19.4804,18.8105,18.8584,1138588.0
2013-12-04,19.0577,19.3528,18.5394,18.5793,1459764.0
2013-12-05,18.7388,19.277,18.5394,19.1375,724409.0
2013-12-06,19.8551,20.0146,19.3607,19.7794,1128137.0
2013-12-07,19.8551,20.0146,19.3607,19.7794,1128137.0
2013-12-08,19.8551,20.0146,19.3607,19.7794,1128137.0
2013-12-09,19.9947,20.1781,19.8392,20.1103,470850.0
2013-12-10,20.1821,20.3176,19.7555,20.0106,741618.0
2013-12-11,20.0944,21.115,19.9508,20.812,995656.0
2013-12-12,20.6127,20.6446,20.2618,20.2977,677687.0
2013-12-13,20.2937,20.6685,20.1741,20.4532,453354.0
2013-12-14,20.2937,20.6685,20.1741,20.4532,453354.0
2013-12-15,20.2937,20.6685,20.1741,20.4532,453354.0
2013-12-16,20.3535,20.5728,20.1781,20.4612,375683.0
2013-12-17,20.4691,21.1668,20.4372,20.8917,620737.0
2013-12-18,20.9755,21.5895,20.8519,21.4818,593108.0
2013-12-19,21.8406,22.2154,21.3223,21.5456,751788.0
2013-12-20,21.5695,21.8885,21.434,21.5257,443485.0
2013-12-21,21.5695,21.8885,21.434,21.5257,443485.0
2013-12-22,21.5695,21.8885,21.434,21.5257,443485.0
2013-12-23,21.741,21.9922,21.6014,21.7051,284628.0
2013-12-24,21.7729,21.9284,21.729,21.7769,68897.0
2013-12-25,21.7729,21.9284,21.729,21.7769,68897.0
2013-12-26,21.7729,21.9284,21.729,21.7769,68897.0
2013-12-27,21.9284,21.9563,21.6333,21.9563,298715.0
2013-12-28,21.9284,21.9563,21.6333,21.9563,298715.0
2013-12-29,21.9284,21.9563,21.6333,21.9563,298715.0
2013-12-30,21.9084,22.2832,21.8486,22.0081,220963.0
2013-12-31,22.0839,22.2074,22.0559,22.0918,64086.0
2014-01-01,22.0839,22.2074,22.0559,22.0918,64086.0
2014-01-02,22.3111,22.5862,22.0081,22.5384,413587.0
2014-01-03,22.5543,22.5703,22.1237,22.2872,226624.0
2014-01-04,22.5543,22.5703,22.1237,22.2872,226624.0
2014-01-05,22.5543,22.5703,22.1237,22.2872,226624.0
2014-01-06,22.2712,22.4825,22.0041,22.0041,344153.0
2014-01-07,21.9284,21.9284,21.5416,21.8805,942444.0
2014-01-08,21.9642,22.5025,21.9642,22.4347,606262.0
2014-01-09,22.5742,22.8334,22.4148,22.5663,693222.0
2014-01-10,22.7178,22.8055,22.3151,22.5144,291752.0
2014-01-11,22.7178,22.8055,22.3151,22.5144,291752.0
2014-01-12,22.7178,22.8055,22.3151,22.5144,291752.0
2014-01-13,22.6659,22.9251,22.6659,22.8852,549168.0
2014-01-14,23.0407,23.0726,22.65,22.9809,542972.0
2014-01-15,23.0886,23.3118,23.0407,23.3118,724454.0
2014-01-16,23.3756,23.5192,22.9849,23.4354,464636.0
2014-01-17,23.4434,23.6826,23.2959,23.4992,437136.0
2014-01-18,23.4434,23.6826,23.2959,23.4992,437136.0
2014-01-19,23.4434,23.6826,23.2959,23.4992,437136.0
2014-01-20,23.5869,23.7105,23.1165,23.1723,401450.0
2014-01-21,23.0288,23.579,22.9371,23.0208,314799.0
2014-01-22,23.2241,23.6906,23.1045,23.559,418775.0
2014-01-23,23.4434,23.7624,22.7337,22.8055,674717.0
2014-01-24,22.8454,23.1085,21.8646,22.1118,495506.0
2014-01-25,22.8454,23.1085,21.8646,22.1118,495506.0
2014-01-26,22.8454,23.1085,21.8646,22.1118,495506.0
2014-01-27,21.4778,22.4427,21.2187,21.9842,610073.0
2014-01-28,22.1038,22.8095,22.1038,22.7736,385200.0
2014-01-29,22.957,23.3079,22.2074,22.8653,403879.0
2014-01-30,22.8055,23.2321,22.3829,23.2042,294514.0
2014-01-31,23.3278,23.3358,22.5065,23.3358,468893.0
2014-02-01,23.3278,23.3358,22.5065,23.3358,468893.0
2014-02-02,23.3278,23.3358,22.5065,23.3358,468893.0
2014-02-03,23.3278,23.4275,22.6061,22.7178,453684.0
2014-02-04,22.4865,22.6739,21.6931,22.3669,745198.0
2014-02-05,22.8613,23.3557,22.4427,22.7656,639547.0
2014-02-06,22.9331,23.2441,22.7337,22.961,336655.0
2014-02-07,23.1563,23.3158,22.9012,23.1205,228439.0
2014-02-08,23.1563,23.3158,22.9012,23.1205,228439.0
2014-02-09,23.1563,23.3158,22.9012,23.1205,228439.0
2014-02-10,23.2879,23.3597,23.1005,23.2839,321167.0
2014-02-11,23.4434,23.571,22.9092,22.965,842936.0
2014-02-12,23.1245,24.5199,21.9284,24.488,1860420.0
2014-02-13,24.6395,24.7113,24.0813,24.6355,692387.0
2014-02-14,24.7192,24.7192,23.882,24.0973,569321.0
2014-02-15,24.7192,24.7192,23.882,24.0973,569321.0
2014-02-16,24.7192,24.7192,23.882,24.0973,569321.0
2014-02-17,24.3126,24.6634,24.2209,24.5558,294086.0
2014-02-18,24.6953,24.7033,24.3365,24.6076,373708.0
2014-02-19,24.6315,24.8149,24.5239,24.7073,331163.0
2014-02-20,24.5279,24.6993,24.0893,24.6594,423315.0
2014-02-21,24.7033,25.7878,24.7033,25.4409,797548.0
2014-02-22,24.7033,25.7878,24.7033,25.4409,797548.0
2014-02-23,24.7033,25.7878,24.7033,25.4409,797548.0
2014-02-24,25.4329,25.6562,25.114,25.2375,379443.0
2014-02-25,25.3093,25.4768,25.0422,25.2096,325155.0
2014-02-26,25.2734,25.2734,24.8668,24.8707,231494.0
2014-02-27,24.9904,25.2894,24.4521,25.2894,306034.0
2014-02-28,25.3572,25.7399,25.2256,25.7399,707953.0
2014-03-01,25.3572,25.7399,25.2256,25.7399,707953.0
2014-03-02,25.3572,25.7399,25.2256,25.7399,707953.0
2014-03-03,25.2734,25.3173,24.5199,24.9983,416231.0
2014-03-04,25.2575,25.6522,25.1897,25.4329,294036.0
2014-03-05,25.5007,26.1147,25.5007,26.011,438717.0
2014-03-06,26.1067,26.4536,26.019,26.0549,327461.0
2014-03-07,26.2263,26.2702,25.4768,25.5166,244806.0
2014-03-08,26.2263,26.2702,25.4768,25.5166,244806.0
2014-03-09,26.2263,26.2702,25.4768,25.5166,244806.0
2014-03-10,25.5126,25.6083,24.8389,25.0382,318860.0
2014-03-11,25.1857,25.4489,24.9066,24.9664,203774.0
2014-03-12,24.9306,24.9306,24.1332,24.3485,439728.0
2014-03-13,24.492,24.9146,23.9856,23.9856,353590.0
2014-03-14,23.9218,23.9777,23.5311,23.8421,514734.0
2014-03-15,23.9218,23.9777,23.5311,23.8421,514734.0
2014-03-16,23.9218,23.9777,23.5311,23.8421,514734.0
2014-03-17,23.7345,24.8508,23.7345,24.779,333014.0
2014-03-18,24.6714,25.5605,24.6554,25.2136,470608.0
2014-03-19,25.2495,25.6522,25.0223,25.4369,397512.0
2014-03-20,25.2375,25.4369,24.8588,25.2774,346279.0
2014-03-21,25.3013,25.5326,24.9664,24.9664,333260.0
2014-03-22,25.3013,25.5326,24.9664,24.9664,333260.0
2014-03-23,25.3013,25.5326,24.9664,24.9664,333260.0
2014-03-24,25.0103,25.0302,23.9378,23.9936,526496.0
2014-03-25,24.1411,24.3325,22.8454,23.2839,1139387.0
2014-03-26,23.3238,24.4362,23.3238,23.8102,755320.0
2014-03-27,23.7943,24.0534,23.6069,23.9777,277674.0
2014-03-28,23.9378,24.48,23.9378,24.4402,209756.0
2014-03-29,23.9378,24.48,23.9378,24.4402,209756.0
2014-03-30,23.9378,24.48,23.9378,24.4402,209756.0
2014-03-31,24.476,24.799,24.4641,24.4641,312093.0
2014-04-01,24.5199,25.2934,24.5199,25.2774,364937.0
2014-04-02,25.3611,25.8755,25.2535,25.5326,357433.0
2014-04-03,25.5565,25.716,25.1777,25.4728,288375.0
2014-04-04,25.5087,25.5087,25.0103,25.3093,264738.0
2014-04-05,25.5087,25.5087,25.0103,25.3093,264738.0
2014-04-06,25.5087,25.5087,25.0103,25.3093,264738.0
2014-04-07,24.9345,25.5007,24.8867,25.2256,276695.0
2014-04-08,25.2415,25.2774,24.3245,24.5279,517065.0
2014-04-09,24.7591,25.2336,24.7232,25.0382,158522.0
2014-04-10,25.2535,25.5007,24.4162,24.4162,330398.0
2014-04-11,24.2966,24.5717,23.9777,24.5598,497235.0
2014-04-12,24.2966,24.5717,23.9777,24.5598,497235.0
2014-04-13,24.2966,24.5717,23.9777,24.5598,497235.0
2014-04-14,24.5159,24.5159,23.6826,23.6866,774128.0
2014-04-15,24.0135,24.3365,23.4952,23.6029,512210.0
2014-04-16,23.9976,24.9186,23.9856,24.4083,658170.0
2014-04-17,24.4402,25.3173,24.4402,25.1538,638868.0
2014-04-18,24.4402,25.3173,24.4402,25.1538,638868.0
2014-04-19,24.4402,25.3173,24.4402,25.1538,638868.0
2014-04-20,24.4402,25.3173,24.4402,25.1538,638868.0
2014-04-21,24.4402,25.3173,24.4402,25.1538,638868.0
2014-04-22,25.4209,25.7559,25.1179,25.6043,619861.0
2014-04-23,25.8037,26.4576,25.72,26.1027,595409.0
2014-04-24,26.1984,26.4815,25.6721,26.3619,440800.0
2014-04-25,26.2781,26.3539,25.1578,25.3572,364556.0
2014-04-26,26.2781,26.3539,25.1578,25.3572,364556.0
2014-04-27,26.2781,26.3539,25.1578,25.3572,364556.0
2014-04-28,25.6203,25.8396,25.3013,25.5126,266578.0
2014-04-29,25.7,25.7359,24.9465,25.6881,242279.0
2014-04-30,25.7559,26.0429,25.3572,25.8316,350070.0
2014-05-01,25.7559,26.0429,25.3572,25.8316,350070.0
2014-05-02,25.6083,25.8595,25.397,25.6602,209515.0
2014-05-03,25.6083,25.8595,25.397,25.6602,209515.0
2014-05-04,25.6083,25.8595,25.397,25.6602,209515.0
2014-05-05,25.397,25.401,24.4282,24.7192,552664.0
2014-05-06,24.8907,24.9186,24.4322,24.5677,320008.0
2014-05-07,24.4481,24.4601,23.7823,23.9338,376601.0
2014-05-08,24.0773,24.2368,23.5231,23.866,413418.0
2014-05-09,23.9218,23.9218,23.4673,23.6786,293386.0
2014-05-10,23.9218,23.9218,23.4673,23.6786,293386.0
2014-05-11,23.9218,23.9218,23.4673,23.6786,293386.0
2014-05-12,23.7783,23.7783,22.8454,23.1085,680426.0
2014-05-13,23.2201,23.6826,23.0886,23.5471,373146.0
2014-05-14,23.5271,23.7384,23.2839,23.4275,189991.0
2014-05-15,23.4195,23.575,22.0878,22.355,930242.0
2014-05-16,22.3271,22.4786,21.5775,21.7729,943932.0
2014-05-17,22.3271,22.4786,21.5775,21.7729,943932.0
2014-05-18,22.3271,22.4786,21.5775,21.7729,943932.0
2014-05-19,21.6493,23.0367,21.0632,22.9052,866119.0
2014-05-20,22.9251,23.579,22.9131,23.4474,531011.0
2014-05-21,23.5192,23.6029,23.1882,23.6029,274737.0
2014-05-22,23.6826,23.882,23.4873,23.5869,265432.0
2014-05-23,23.5032,23.8461,23.5032,23.7624,223470.0
2014-05-24,23.5032,23.8461,23.5032,23.7624,223470.0
2014-05-25,23.5032,23.8461,23.5032,23.7624,223470.0
2014-05-26,23.7624,24.0454,23.7624,23.9777,160910.0
2014-05-27,23.9218,24.3046,23.9218,24.2568,379321.0
2014-05-28,24.3205,24.48,24.0295,24.2568,270792.0
2014-05-29,24.3485,24.3604,24.0933,24.3006,181751.0
2014-05-30,24.357,24.4013,24.2281,24.2966,195038.0
2014-05-31,24.357,24.4013,24.2281,24.2966,195038.0
2014-06-01,24.357,24.4013,24.2281,24.2966,195038.0
2014-06-02,24.3771,25.0858,24.357,24.8442,423888.0
2014-06-03,24.9771,25.0133,24.6026,24.6469,203359.0
2014-06-04,24.7878,24.9247,24.3892,24.9006,369323.0
2014-06-05,24.9006,25.8871,24.7717,25.879,533273.0
2014-06-06,25.9314,26.2294,25.6576,25.8066,393126.0
2014-06-07,25.9314,26.2294,25.6576,25.8066,393126.0
2014-06-08,25.9314,26.2294,25.6576,25.8066,393126.0
2014-06-09,25.8992,25.9394,25.6213,25.9394,141700.0
2014-06-10,25.8549,25.875,25.3677,25.5327,232746.0
2014-06-11,25.2469,25.2469,24.3368,24.3771,674122.0
2014-06-12,24.4013,24.5583,24.051,24.1838,312278.0
2014-06-13,23.9986,24.3087,23.4832,24.212,393969.0
2014-06-14,23.9986,24.3087,23.4832,24.212,393969.0
2014-06-15,23.9986,24.3087,23.4832,24.212,393969.0
2014-06-16,24.1597,24.361,23.8214,24.1556,183126.0
2014-06-17,24.1838,24.6429,24.0832,24.6147,250155.0
2014-06-18,24.7234,25.0858,24.5945,24.7234,299149.0
2014-06-19,24.9288,24.973,24.6549,24.6872,314708.0
2014-06-20,24.663,24.667,24.3248,24.4697,292756.0
2014-06-21,24.663,24.667,24.3248,24.4697,292756.0
2014-06-22,24.663,24.667,24.3248,24.4697,292756.0
2014-06-23,24.5422,24.5583,23.8053,24.055,226389.0
2014-06-24,24.0228,24.1315,23.5114,23.5798,240391.0
2014-06-25,23.1128,23.1933,22.4685,22.9316,687510.0
2014-06-26,22.9114,23.298,22.5088,22.7141,327499.0
2014-06-27,22.8309,22.8712,22.4,22.5329,235215.0
2014-06-28,22.8309,22.8712,22.4,22.5329,235215.0
2014-06-29,22.8309,22.8712,22.4,22.5329,235215.0
2014-06-30,22.4927,22.549,22.0819,22.1947,325845.0
2014-07-01,22.3034,22.992,22.2551,22.9396,337587.0
2014-07-02,22.9436,23.3906,22.8188,23.2537,298229.0
2014-07-03,23.3141,23.8979,23.2054,23.8939,385153.0
2014-07-04,23.8617,24.0308,23.5033,23.5033,160047.0
2014-07-05,23.8617,24.0308,23.5033,23.5033,160047.0
2014-07-06,23.8617,24.0308,23.5033,23.5033,160047.0
2014-07-07,23.5557,23.757,23.3544,23.4268,180418.0
2014-07-08,23.4268,23.6644,22.5853,22.6094,262067.0
2014-07-09,22.6054,23.153,22.6054,23.1208,252451.0
2014-07-10,23.1933,23.3946,22.5853,23.0765,576996.0
2014-07-11,23.0322,23.6322,23.0282,23.3705,262792.0
2014-07-12,23.0322,23.6322,23.0282,23.3705,262792.0
2014-07-13,23.0322,23.6322,23.0282,23.3705,262792.0
2014-07-14,23.4429,23.7812,23.4067,23.6,180951.0
2014-07-15,23.6966,23.7973,23.1248,23.1289,179135.0
2014-07-16,23.1691,23.608,22.8027,23.608,153393.0
2014-07-17,23.2899,23.753,23.2336,23.2778,221008.0
2014-07-18,23.0886,23.2134,22.69,23.0443,168679.0
2014-07-19,23.0886,23.2134,22.69,23.0443,168679.0
2014-07-20,23.0886,23.2134,22.69,23.0443,168679.0
2014-07-21,23.0443,23.1329,22.4363,22.4685,196057.0
2014-07-22,22.4806,22.7826,22.2913,22.69,197561.0
2014-07-23,22.5732,23.4027,22.5732,23.0,220285.0
2014-07-24,23.0322,23.2376,22.6859,22.6859,172687.0
2014-07-25,22.6336,22.7665,22.3477,22.4806,245130.0
2014-07-26,22.6336,22.7665,22.3477,22.4806,245130.0
2014-07-27,22.6336,22.7665,22.3477,22.4806,245130.0
