,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity
2013-07-08,8.1779,8.253,8.1028,8.1779,5926.0
2013-07-09,8.1779,8.47,8.1779,8.47,18556.0
2013-07-10,8.4783,8.4783,8.3531,8.4032,3544.0
2013-07-11,8.47,8.47,8.3531,8.3865,2900.0
2013-07-12,8.3949,8.495,8.3865,8.47,5859.0
2013-07-13,8.3949,8.495,8.3865,8.47,5859.0
2013-07-14,8.3949,8.495,8.3865,8.47,5859.0
2013-07-15,8.47,8.5785,8.47,8.5701,2749.0
2013-07-16,8.5951,8.5951,8.5701,8.5785,1024.0
2013-07-17,8.5951,8.5951,8.4783,8.5117,1318.0
2013-07-18,8.5117,8.6619,8.3949,8.6285,4662.0
2013-07-19,8.6285,8.712,8.5951,8.6035,809.0
2013-07-20,8.6285,8.712,8.5951,8.6035,809.0
2013-07-21,8.6285,8.712,8.5951,8.6035,809.0
2013-07-22,8.6702,8.8455,8.6035,8.7871,5571.0
2013-07-23,8.7871,8.9707,8.7871,8.954,4057.0
2013-07-24,8.954,8.9707,8.7704,8.9373,3017.0
2013-07-25,8.9289,8.9289,8.8121,8.9206,43264.0
2013-07-26,8.9289,8.9289,8.5284,8.9289,11717.0
2013-07-27,8.9289,8.9289,8.5284,8.9289,11717.0
2013-07-28,8.9289,8.9289,8.5284,8.9289,11717.0
2013-07-29,8.9289,8.9289,8.5951,8.8622,4595.0
2013-07-30,8.9122,8.9122,8.5534,8.7704,5302.0
2013-07-31,8.7704,8.9289,8.7704,8.9289,6283.0
2013-08-01,8.9289,8.9289,8.762,8.8371,4967.0
2013-08-02,8.8205,8.8455,8.7787,8.8288,5033.0
2013-08-03,8.8205,8.8455,8.7787,8.8288,5033.0
2013-08-04,8.8205,8.8455,8.7787,8.8288,5033.0
2013-08-05,8.8455,8.9206,8.7871,8.8038,2404.0
2013-08-06,8.8038,8.8872,8.7704,8.8455,2795.0
2013-08-07,8.7704,8.8288,8.7454,8.762,2367.0
2013-08-08,8.762,8.8789,8.7287,8.8789,1557.0
2013-08-09,8.7287,8.9289,8.7287,8.9122,5536.0
2013-08-10,8.7287,8.9289,8.7287,8.9122,5536.0
2013-08-11,8.7287,8.9289,8.7287,8.9122,5536.0
2013-08-12,8.8622,8.9707,8.8455,8.9289,20489.0
2013-08-13,8.9289,9.0791,8.8872,9.0791,10549.0
2013-08-14,9.0791,9.488,9.0791,9.463,20192.0
2013-08-15,9.4046,9.6716,9.3462,9.6132,10258.0
2013-08-16,9.6716,9.7467,9.4797,9.73,6952.0
2013-08-17,9.6716,9.7467,9.4797,9.73,6952.0
2013-08-18,9.6716,9.7467,9.4797,9.73,6952.0
2013-08-19,9.73,9.8802,9.68,9.8802,9726.0
2013-08-20,9.8051,9.8051,9.6466,9.6883,4768.0
2013-08-21,9.7634,9.8218,9.68,9.8218,11101.0
2013-08-22,9.7634,9.8886,9.6216,9.8469,5795.0
2013-08-23,9.7217,9.8051,9.7217,9.8051,660.0
2013-08-24,9.7217,9.8051,9.7217,9.8051,660.0
2013-08-25,9.7217,9.8051,9.7217,9.8051,660.0
2013-08-26,9.7551,9.8051,9.6883,9.7885,3305.0
2013-08-27,9.7801,9.8719,9.73,9.8636,9422.0
2013-08-28,9.8469,9.8636,9.5214,9.6049,7423.0
2013-08-29,9.6549,10.0138,9.5798,10.0054,28084.0
2013-08-30,9.9303,10.0138,9.9053,10.0054,10961.0
2013-08-31,9.9303,10.0138,9.9053,10.0054,10961.0
2013-09-01,9.9303,10.0138,9.9053,10.0054,10961.0
2013-09-02,10.0054,10.0138,9.972,10.0138,9852.0
2013-09-03,9.972,10.0972,9.8969,10.0972,10636.0
2013-09-04,10.0889,10.1056,9.5381,9.7384,7995.0
2013-09-05,9.7634,9.7634,9.5548,9.6299,2622.0
2013-09-06,9.5965,9.6633,9.5715,9.6633,1035.0
2013-09-07,9.5965,9.6633,9.5715,9.6633,1035.0
2013-09-08,9.5965,9.6633,9.5715,9.6633,1035.0
2013-09-09,9.6633,9.6633,9.4296,9.4797,6936.0
2013-09-10,9.4713,9.6549,9.438,9.5381,6730.0
2013-09-11,9.6299,9.8135,9.5381,9.8135,7261.0
2013-09-12,9.8302,9.8719,9.7718,9.8719,812329.0
2013-09-13,9.9303,9.9804,9.8719,9.8802,16372.0
2013-09-14,9.9303,9.9804,9.8719,9.8802,16372.0
2013-09-15,9.9303,9.9804,9.8719,9.8802,16372.0
2013-09-16,9.8469,10.0805,9.7718,10.0138,26935.0
2013-09-17,10.0221,10.0805,10.0054,10.0054,5717.0
2013-09-18,10.0388,10.0972,10.0054,10.0889,40262.0
2013-09-19,10.1306,10.164,10.0638,10.164,4729.0
2013-09-20,10.1139,10.1473,9.9303,10.0054,4291.0
2013-09-21,10.1139,10.1473,9.9303,10.0054,4291.0
2013-09-22,10.1139,10.1473,9.9303,10.0054,4291.0
2013-09-23,10.0138,10.0138,9.438,9.6633,18519.0
2013-09-24,9.68,9.6883,9.5214,9.6466,5057.0
2013-09-25,9.6382,9.8051,9.6382,9.7384,12748.0
2013-09-26,9.7217,9.8969,9.68,9.7885,10683.0
2013-09-27,9.7885,9.8051,9.68,9.73,7886.0
2013-09-28,9.7885,9.8051,9.68,9.73,7886.0
2013-09-29,9.7885,9.8051,9.68,9.73,7886.0
2013-09-30,10.0471,11.0402,9.8886,10.9567,100404.0
2013-10-01,10.94,11.5325,10.6396,11.5075,52443.0
2013-10-02,11.5075,11.858,11.3573,11.7995,47186.0
2013-10-03,11.7829,11.7995,11.6827,11.7912,17861.0
2013-10-04,11.7912,11.8162,11.6827,11.7662,15737.0
2013-10-05,11.7912,11.8162,11.6827,11.7662,15737.0
2013-10-06,11.7912,11.8162,11.6827,11.7662,15737.0
2013-10-07,11.7662,12.0749,11.7161,12.0582,31753.0
2013-10-08,12.1,12.4171,12.1,12.4004,32641.0
2013-10-09,12.4504,13.577,12.4004,13.4101,97966.0
2013-10-10,13.4769,13.844,13.3517,13.4018,92271.0
2013-10-11,13.5686,13.5937,12.609,12.9344,83972.0
2013-10-12,13.5686,13.5937,12.609,12.9344,83972.0
2013-10-13,13.5686,13.5937,12.609,12.9344,83972.0
2013-10-14,12.8927,13.2349,12.8927,13.0513,38545.0
2013-10-15,13.0513,13.2682,12.9344,13.2682,21297.0
2013-10-16,13.2849,13.2849,12.8927,13.118,17691.0
2013-10-17,13.118,13.2766,12.7342,12.8426,19231.0
2013-10-18,12.826,12.876,12.6007,12.876,32930.0
2013-10-19,12.826,12.876,12.6007,12.876,32930.0
2013-10-20,12.826,12.876,12.6007,12.876,32930.0
2013-10-21,12.876,12.9261,12.6841,12.7091,18372.0
2013-10-22,12.7675,13.1264,12.7258,12.9011,22611.0
2013-10-23,12.9261,13.1264,12.6758,12.9845,16331.0
2013-10-24,12.9762,12.9762,12.876,12.876,2039.0
2013-10-25,12.8343,12.8343,12.5589,12.6173,7490.0
2013-10-26,12.8343,12.8343,12.5589,12.6173,7490.0
2013-10-27,12.8343,12.8343,12.5589,12.6173,7490.0
2013-10-28,13.0179,13.0179,12.3587,12.4671,18518.0
2013-10-29,12.4755,12.8093,12.4755,12.8093,4550.0
2013-10-30,12.8426,13.2015,12.8176,13.0513,13776.0
2013-10-31,13.0596,13.1764,12.8677,13.0513,523707.0
2013-11-01,13.0262,13.1013,12.7759,12.8093,10264.0
2013-11-02,13.0262,13.1013,12.7759,12.8093,10264.0
2013-11-03,13.0262,13.1013,12.7759,12.8093,10264.0
2013-11-04,12.8093,12.876,12.6007,12.6007,15778.0
2013-11-05,12.6424,12.6841,12.5089,12.5422,29159.0
2013-11-06,12.5255,12.5339,12.2251,12.2835,34680.0
2013-11-07,12.342,12.3503,11.1737,11.6827,149876.0
2013-11-08,11.666,12.0415,11.4991,12.0332,19389.0
2013-11-09,11.666,12.0415,11.4991,12.0332,19389.0
2013-11-10,11.666,12.0415,11.4991,12.0332,19389.0
2013-11-11,12.0332,12.0332,11.6911,11.7161,20052.0
2013-11-12,11.7745,11.7995,11.2655,11.6243,33372.0
2013-11-13,11.6243,11.6243,11.3573,11.4741,8610.0
2013-11-14,11.4741,11.9414,11.4741,11.8329,47787.0
2013-11-15,11.8162,11.883,11.6827,11.6911,35511.0
2013-11-16,11.8162,11.883,11.6827,11.6911,35511.0
2013-11-17,11.8162,11.883,11.6827,11.6911,35511.0
2013-11-18,11.6911,11.6911,11.3573,11.4824,226505.0
2013-11-19,11.4824,11.4824,10.9984,11.2404,13460.0
2013-11-20,11.3489,11.3489,11.0986,11.2321,22874.0
2013-11-21,11.0318,11.2154,10.7481,11.0068,52486.0
2013-11-22,11.0986,11.8663,11.0986,11.8663,42134.0
2013-11-23,11.0986,11.8663,11.0986,11.8663,42134.0
2013-11-24,11.0986,11.8663,11.0986,11.8663,42134.0
2013-11-25,12.0582,12.2752,11.7662,12.2752,55356.0
2013-11-26,12.9344,13.2682,12.4338,12.8593,84188.0
2013-11-27,12.9762,13.31,12.5673,13.31,58357.0
2013-11-28,13.2682,13.2682,12.8927,13.1764,17229.0
2013-11-29,13.1764,13.2849,13.0596,13.1264,15700.0
2013-11-30,13.1764,13.2849,13.0596,13.1264,15700.0
2013-12-01,13.1764,13.2849,13.0596,13.1264,15700.0
2013-12-02,13.1764,13.2682,13.1013,13.2098,17235.0
2013-12-03,13.2515,13.2682,12.5422,12.8927,23023.0
2013-12-04,12.9595,12.9595,12.5673,12.9178,14394.0
2013-12-05,12.8927,13.0179,12.7675,13.0012,15639.0
2013-12-06,12.9344,13.0596,12.826,12.9428,10195.0
2013-12-07,12.9344,13.0596,12.826,12.9428,10195.0
2013-12-08,12.9344,13.0596,12.826,12.9428,10195.0
2013-12-09,12.9344,13.1013,12.7759,12.9178,11484.0
2013-12-10,12.8593,12.9595,12.8009,12.8426,7778.0
2013-12-11,12.8927,12.9261,12.851,12.9011,1572.0
2013-12-12,12.8176,12.8677,12.5255,12.7425,5146.0
2013-12-13,12.7091,12.8009,12.5589,12.6924,4848.0
2013-12-14,12.7091,12.8009,12.5589,12.6924,4848.0
2013-12-15,12.7091,12.8009,12.5589,12.6924,4848.0
2013-12-16,12.5756,12.6591,12.1,12.3503,21175.0
2013-12-17,12.3086,12.3503,12.1417,12.2418,8465.0
2013-12-18,12.15,12.2752,12.1,12.125,14390.0
2013-12-19,11.9331,12.1834,11.9331,12.0499,14064.0
2013-12-20,11.7244,12.0582,11.6827,11.9748,23644.0
2013-12-21,11.7244,12.0582,11.6827,11.9748,23644.0
2013-12-22,11.7244,12.0582,11.6827,11.9748,23644.0
2013-12-23,11.9331,12.6007,11.9331,12.5923,14340.0
2013-12-24,12.634,12.8093,12.6007,12.6007,6407.0
2013-12-25,12.634,12.8093,12.6007,12.6007,6407.0
2013-12-26,12.634,12.8093,12.6007,12.6007,6407.0
2013-12-27,12.6841,13.093,12.5589,13.093,20370.0
2013-12-28,12.6841,13.093,12.5589,13.093,20370.0
2013-12-29,12.6841,13.093,12.5589,13.093,20370.0
2013-12-30,13.1013,13.335,12.9344,13.31,24314.0
2013-12-31,13.3266,13.335,13.2265,13.2265,15951.0
2014-01-01,13.3266,13.335,13.2265,13.2265,15951.0
2014-01-02,13.3433,13.7189,13.2682,13.6938,14994.0
2014-01-03,13.7022,14.0193,13.6438,14.0193,25808.0
2014-01-04,13.7022,14.0193,13.6438,14.0193,25808.0
2014-01-05,13.7022,14.0193,13.6438,14.0193,25808.0
2014-01-06,14.1862,14.8204,13.9775,14.7119,71809.0
2014-01-07,14.8204,15.6215,14.7536,15.5631,58057.0
2014-01-08,15.6465,15.8968,15.3878,15.3878,44725.0
2014-01-09,15.3878,15.3878,14.6368,15.3544,27026.0
2014-01-10,15.3211,15.7717,15.271,15.7717,23157.0
2014-01-11,15.3211,15.7717,15.271,15.7717,23157.0
2014-01-12,15.3211,15.7717,15.271,15.7717,23157.0
2014-01-13,15.8384,16.6479,15.8384,16.6479,33954.0
2014-01-14,16.5895,16.6979,16.1472,16.3892,59267.0
2014-01-15,16.2724,16.2974,15.6882,15.7216,34607.0
2014-01-16,15.5714,16.0804,15.2877,16.0471,16746.0
2014-01-17,16.1388,16.3558,16.0888,16.3391,16768.0
2014-01-18,16.1388,16.3558,16.0888,16.3391,16768.0
2014-01-19,16.1388,16.3558,16.0888,16.3391,16768.0
2014-01-20,16.3975,16.3975,16.0304,16.2473,7995.0
2014-01-21,16.2473,16.2557,16.022,16.1055,18142.0
2014-01-22,16.1472,16.2473,15.9135,16.0387,6571.0
2014-01-23,15.9135,16.2139,15.9135,16.1722,7511.0
2014-01-24,15.4546,15.7967,15.1875,15.3377,29412.0
2014-01-25,15.4546,15.7967,15.1875,15.3377,29412.0
2014-01-26,15.4546,15.7967,15.1875,15.3377,29412.0
2014-01-27,15.1875,15.1875,14.9372,15.029,19247.0
2014-01-28,15.0206,15.7967,14.7286,15.5631,31199.0
2014-01-29,15.5547,16.1889,15.5547,15.8551,17620.0
2014-01-30,15.6215,15.8551,15.6048,15.7466,11516.0
2014-01-31,15.73,15.7383,15.6048,15.7383,7909.0
2014-02-01,15.73,15.7383,15.6048,15.7383,7909.0
2014-02-02,15.73,15.7383,15.6048,15.7383,7909.0
2014-02-03,15.5797,15.8551,15.5797,15.8301,40285.0
2014-02-04,15.8384,15.8968,15.5297,15.5964,5090.0
2014-02-05,15.2877,15.8551,15.271,15.538,6686.0
2014-02-06,15.513,15.8384,15.0624,15.8384,11164.0
2014-02-07,15.8551,16.5561,15.8551,16.0888,18153.0
2014-02-08,15.8551,16.5561,15.8551,16.0888,18153.0
2014-02-09,15.8551,16.5561,15.8551,16.0888,18153.0
2014-02-10,16.2557,16.6479,16.0971,16.6479,17079.0
2014-02-11,16.6479,17.1986,16.6395,17.0735,26265.0
2014-02-12,17.1319,17.1319,16.6896,16.8565,14096.0
2014-02-13,16.7814,16.8064,16.1305,16.723,7210.0
2014-02-14,16.723,16.9399,16.3475,16.7897,8471.0
2014-02-15,16.723,16.9399,16.3475,16.7897,8471.0
2014-02-16,16.723,16.9399,16.3475,16.7897,8471.0
2014-02-17,16.7897,16.7897,15.7717,16.1222,9134.0
2014-02-18,16.1388,16.1388,15.6632,15.7216,7583.0
2014-02-19,15.5797,15.5797,15.1124,15.4713,17449.0
2014-02-20,15.3628,15.8551,15.3628,15.8384,5724.0
2014-02-21,15.8384,17.0985,15.8051,16.6228,29426.0
2014-02-22,15.8384,17.0985,15.8051,16.6228,29426.0
2014-02-23,15.8384,17.0985,15.8051,16.6228,29426.0
2014-02-24,16.2891,16.5811,15.9636,16.5811,75361.0
2014-02-25,16.5978,17.0234,16.4393,16.5895,13392.0
2014-02-26,16.7397,16.7397,16.1889,16.3057,4775.0
2014-02-27,16.2974,16.506,15.997,16.3224,4696.0
2014-02-28,16.3975,17.0234,16.3975,16.9399,17381.0
2014-03-01,16.3975,17.0234,16.3975,16.9399,17381.0
2014-03-02,16.3975,17.0234,16.3975,16.9399,17381.0
2014-03-03,16.8815,16.9399,16.1555,16.1889,10863.0
2014-03-04,16.2056,16.3224,15.78,16.0137,16006.0
2014-03-05,16.0137,16.0637,15.9386,16.022,3482.0
2014-03-06,16.1055,16.3141,16.0304,16.0471,7148.0
2014-03-07,16.0971,16.1138,15.8551,16.0637,6948.0
2014-03-08,16.0971,16.1138,15.8551,16.0637,6948.0
2014-03-09,16.0971,16.1138,15.8551,16.0637,6948.0
2014-03-10,15.9803,16.0804,15.8134,15.9052,2445.0
2014-03-11,15.8968,15.8968,15.1041,15.8217,12011.0
2014-03-12,15.8384,15.8551,15.1124,15.5631,11931.0
2014-03-13,15.4963,15.972,15.4963,15.972,6237.0
2014-03-14,15.9386,15.9386,15.4379,15.6966,4314.0
2014-03-15,15.9386,15.9386,15.4379,15.6966,4314.0
2014-03-16,15.9386,15.9386,15.4379,15.6966,4314.0
2014-03-17,15.6882,15.8134,15.6048,15.8051,4671.0
2014-03-18,15.78,15.8968,15.73,15.8718,4959.0
2014-03-19,15.8968,16.0971,15.8468,16.0971,11105.0
2014-03-20,16.0804,16.0971,15.8217,15.8217,6401.0
2014-03-21,15.8551,16.0804,15.8134,15.9386,12174.0
2014-03-22,15.8551,16.0804,15.8134,15.9386,12174.0
2014-03-23,15.8551,16.0804,15.8134,15.9386,12174.0
2014-03-24,16.0137,16.264,15.972,16.0721,25078.0
2014-03-25,16.1472,16.1472,15.9386,16.022,1531.0
2014-03-26,16.1055,16.1055,15.5631,15.5797,8765.0
2014-03-27,15.7717,16.8064,15.6048,16.7731,30677.0
2014-03-28,16.6896,16.7731,16.3808,16.6062,7237.0
2014-03-29,16.6896,16.7731,16.3808,16.6062,7237.0
2014-03-30,16.6896,16.7731,16.3808,16.6062,7237.0
2014-03-31,16.6479,16.6479,16.5728,16.6062,1451.0
2014-04-01,16.6312,16.6312,15.8635,16.022,12191.0
2014-04-02,16.0637,16.0637,15.6882,15.9553,12960.0
2014-04-03,15.9553,16.2473,15.8968,16.1222,6228.0
2014-04-04,16.2306,16.2306,16.0721,16.2223,2503.0
2014-04-05,16.2306,16.2306,16.0721,16.2223,2503.0
2014-04-06,16.2306,16.2306,16.0721,16.2223,2503.0
2014-04-07,16.2306,16.2306,16.0637,16.1222,9168.0
2014-04-08,16.1222,16.1806,15.9803,16.1806,5038.0
2014-04-09,16.1222,16.1973,16.0137,16.1138,3419.0
2014-04-10,16.1472,16.3892,16.0637,16.3725,3924.0
2014-04-11,16.3725,16.3725,16.022,16.0471,4576.0
2014-04-12,16.3725,16.3725,16.022,16.0471,4576.0
2014-04-13,16.3725,16.3725,16.022,16.0471,4576.0
2014-04-14,16.1889,16.1889,15.2543,15.3795,12832.0
2014-04-15,15.4379,15.8551,15.3711,15.3711,8600.0
2014-04-16,15.4128,15.5797,15.3544,15.3544,9044.0
2014-04-17,15.3544,15.8384,15.3544,15.4379,12058.0
2014-04-18,15.3544,15.8384,15.3544,15.4379,12058.0
2014-04-19,15.3544,15.8384,15.3544,15.4379,12058.0
2014-04-20,15.3544,15.8384,15.3544,15.4379,12058.0
2014-04-21,15.3544,15.8384,15.3544,15.4379,12058.0
2014-04-22,15.538,15.8885,15.4796,15.5714,12247.0
2014-04-23,15.5631,15.6882,15.4796,15.4796,7367.0
2014-04-24,15.8217,15.8968,15.6131,15.8051,9503.0
2014-04-25,15.7717,16.4142,15.7717,16.3141,8226.0
2014-04-26,15.7717,16.4142,15.7717,16.3141,8226.0
2014-04-27,15.7717,16.4142,15.7717,16.3141,8226.0
2014-04-28,16.4393,16.7731,16.4393,16.723,10008.0
2014-04-29,16.7731,16.7731,16.3975,16.6062,26826.0
2014-04-30,16.6646,16.6896,16.5227,16.6562,7242.0
2014-05-01,16.6646,16.6896,16.5227,16.6562,7242.0
2014-05-02,16.6062,16.6896,16.5227,16.6145,5997.0
2014-05-03,16.6062,16.6896,16.5227,16.6145,5997.0
2014-05-04,16.6062,16.6896,16.5227,16.6145,5997.0
2014-05-05,16.6479,16.6479,16.0637,16.1639,5218.0
2014-05-06,16.0804,16.0804,15.7717,16.0637,6985.0
2014-05-07,16.1055,16.2724,16.0304,16.1472,3313.0
2014-05-08,16.1055,16.2724,16.1055,16.2724,3517.0
2014-05-09,16.506,16.506,16.1889,16.3308,19461.0
2014-05-10,16.506,16.506,16.1889,16.3308,19461.0
2014-05-11,16.506,16.506,16.1889,16.3308,19461.0
2014-05-12,16.3892,16.3892,16.2807,16.3558,2760.0
2014-05-13,16.3558,16.3558,16.2724,16.2724,16370.0
2014-05-14,16.239,16.264,16.1472,16.1472,2085.0
2014-05-15,16.1472,16.2306,15.997,15.997,3378.0
2014-05-16,16.0637,16.0637,15.7717,15.7967,5851.0
2014-05-17,16.0637,16.0637,15.7717,15.7967,5851.0
2014-05-18,16.0637,16.0637,15.7717,15.7967,5851.0
2014-05-19,15.78,15.78,15.4963,15.4963,3584.0
2014-05-20,15.5213,15.5714,15.2793,15.2793,6991.0
2014-05-21,15.4212,15.4462,15.1291,15.1291,7551.0
2014-05-22,15.1041,15.1041,14.6618,14.9455,20237.0
2014-05-23,15.0206,15.0957,14.812,14.9289,8867.0
2014-05-24,15.0206,15.0957,14.812,14.9289,8867.0
2014-05-25,15.0206,15.0957,14.812,14.9289,8867.0
2014-05-26,15.0206,15.3544,14.8621,15.2126,4120.0
2014-05-27,15.271,15.271,15.1875,15.2376,2246.0
2014-05-28,15.271,15.271,14.7786,14.9873,18546.0
2014-05-29,15.0206,15.1041,15.0206,15.1041,2047.0
2014-05-30,15.1458,15.1708,14.9789,15.1708,8105.0
2014-05-31,15.1458,15.1708,14.9789,15.1708,8105.0
2014-06-01,15.1458,15.1708,14.9789,15.1708,8105.0
2014-06-02,15.1458,15.2293,15.0707,15.1208,3032.0
2014-06-03,15.1041,15.2126,15.0206,15.0206,6010.0
2014-06-04,15.0206,15.0624,14.812,14.9455,3576.0
2014-06-05,14.9205,15.2209,14.9205,15.2042,2638.0
2014-06-06,15.1875,15.271,15.1458,15.1875,6987.0
2014-06-07,15.1875,15.271,15.1458,15.1875,6987.0
2014-06-08,15.1875,15.271,15.1458,15.1875,6987.0
2014-06-09,15.1875,15.1875,15.0624,15.0707,2740.0
2014-06-10,15.1458,15.271,15.0874,15.271,1901.0
2014-06-11,15.1875,15.246,15.0206,15.0206,3210.0
2014-06-12,15.1875,15.1875,14.9706,15.0707,2464.0
2014-06-13,15.1542,15.1542,15.0206,15.0206,1735.0
2014-06-14,15.1542,15.1542,15.0206,15.0206,1735.0
2014-06-15,15.1542,15.1542,15.0206,15.0206,1735.0
2014-06-16,15.0206,15.0206,14.3113,14.3113,18606.0
2014-06-17,14.4198,14.7119,14.4198,14.5116,10227.0
2014-06-18,14.6702,15.1875,14.6117,15.1458,8911.0
2014-06-19,15.1458,15.1792,15.0373,15.0373,4258.0
2014-06-20,15.1458,15.73,15.1458,15.4963,13942.0
2014-06-21,15.1458,15.73,15.1458,15.4963,13942.0
2014-06-22,15.1458,15.73,15.1458,15.4963,13942.0
2014-06-23,15.5213,15.5714,15.2293,15.3461,7153.0
2014-06-24,15.3544,15.4379,14.9789,14.9789,4362.0
2014-06-25,14.9789,15.0707,14.7286,14.7286,5930.0
2014-06-26,14.6869,15.0206,14.6869,14.9372,21737.0
2014-06-27,14.9372,14.9873,14.8788,14.8788,2428.0
2014-06-28,14.9372,14.9873,14.8788,14.8788,2428.0
2014-06-29,14.9372,14.9873,14.8788,14.8788,2428.0
2014-06-30,14.8955,14.9706,14.6535,14.7286,8678.0
2014-07-01,14.7703,15.0624,14.7703,15.0624,2984.0
2014-07-02,15.1041,15.3127,14.9789,15.246,4016.0
2014-07-03,15.1625,15.3711,15.1458,15.3628,3929.0
2014-07-04,16.2724,16.8982,16.2724,16.7647,86048.0
2014-07-05,16.2724,16.8982,16.2724,16.7647,86048.0
2014-07-06,16.2724,16.8982,16.2724,16.7647,86048.0
2014-07-07,16.7647,17.2237,16.5227,17.2237,29846.0
2014-07-08,17.1068,17.1486,16.1055,16.4476,15409.0
2014-07-09,16.5477,16.5895,16.3391,16.5895,4902.0
2014-07-10,16.6729,16.6896,16.3141,16.481,9381.0
2014-07-11,16.481,16.6062,16.3642,16.5227,6811.0
2014-07-12,16.481,16.6062,16.3642,16.5227,6811.0
2014-07-13,16.481,16.6062,16.3642,16.5227,6811.0
2014-07-14,16.6062,17.2237,16.5978,17.1986,14921.0
2014-07-15,17.2237,17.3572,17.2237,17.3572,4586.0
2014-07-16,17.2737,17.4323,17.2737,17.3572,3677.0
2014-07-17,17.3989,17.5658,17.232,17.5491,19940.0
2014-07-18,17.4824,17.5157,17.4073,17.4239,1514.0
2014-07-19,17.4824,17.5157,17.4073,17.4239,1514.0
2014-07-20,17.4824,17.5157,17.4073,17.4239,1514.0
2014-07-21,17.3989,17.3989,17.2821,17.3989,3172.0
2014-07-22,17.3989,17.3989,17.0234,17.0234,5115.0
2014-07-23,17.0234,17.0234,16.8565,16.8815,3625.0
2014-07-24,16.8732,16.8899,16.4059,16.4226,7818.0
2014-07-25,16.3141,16.3141,15.8551,16.1472,6816.0
2014-07-26,16.3141,16.3141,15.8551,16.1472,6816.0
2014-07-27,16.3141,16.3141,15.8551,16.1472,6816.0
2014-07-28,16.2306,16.2306,15.6882,15.9803,9244.0
2014-07-29,16.022,16.022,15.78,15.9052,5302.0
2014-07-30,15.7884,15.8551,15.7717,15.8551,17144.0
2014-07-31,15.7884,15.8635,15.7383,15.7383,5128.0
2014-08-01,15.7383,15.78,15.3544,15.3962,18130.0
2014-08-02,15.7383,15.78,15.3544,15.3962,18130.0
2014-08-03,15.7383,15.78,15.3544,15.3962,18130.0
2014-08-04,15.3628,15.7216,15.3628,15.5714,3640.0
2014-08-05,15.5714,15.6048,14.9706,15.0206,15119.0
2014-08-06,14.9873,15.2042,14.7286,14.8454,4949.0
2014-08-07,14.7703,14.8287,14.4282,14.4282,4367.0
2014-08-08,14.1862,14.1862,13.7606,13.819,10062.0
2014-08-09,14.1862,14.1862,13.7606,13.819,10062.0
2014-08-10,14.1862,14.1862,13.7606,13.819,10062.0
2014-08-11,14.1194,14.8955,14.0443,14.8955,7340.0
2014-08-12,14.8537,14.9873,14.6451,14.8287,3824.0
2014-08-13,14.787,14.8537,14.7703,14.7703,2959.0
2014-08-14,14.7703,14.8704,14.5617,14.7035,3586.0
2014-08-15,14.6869,14.8537,14.6702,14.7703,2085.0
2014-08-16,14.6869,14.8537,14.6702,14.7703,2085.0
2014-08-17,14.6869,14.8537,14.6702,14.7703,2085.0
2014-08-18,14.8537,14.8788,14.8454,14.8537,440.0
2014-08-19,14.9372,14.9455,14.8537,14.9038,3508.0
2014-08-20,15.0123,15.3962,14.9539,15.1875,4886.0
2014-08-21,15.2877,15.3127,15.0874,15.2543,2868.0
2014-08-22,15.2543,15.3461,15.1291,15.1291,3340.0
2014-08-23,15.2543,15.3461,15.1291,15.1291,3340.0
2014-08-24,15.2543,15.3461,15.1291,15.1291,3340.0
2014-08-25,15.3127,15.3544,15.271,15.271,1440.0
2014-08-26,15.3294,15.3544,15.1458,15.1458,2976.0
2014-08-27,15.2126,15.2126,14.9789,15.0206,3200.0
2014-08-28,15.0206,15.1875,14.9789,15.1875,6566.0
2014-08-29,15.1875,16.1222,15.1875,16.0971,10275.0
2014-08-30,15.1875,16.1222,15.1875,16.0971,10275.0
2014-08-31,15.1875,16.1222,15.1875,16.0971,10275.0
2014-09-01,15.8968,16.2557,15.8051,16.1889,5103.0
2014-09-02,16.022,16.1806,15.9803,15.997,2755.0
2014-09-03,15.9886,16.1889,15.9886,16.0637,2456.0
2014-09-04,16.0637,16.2891,16.022,16.239,4720.0
2014-09-05,16.239,16.4226,16.1222,16.1889,3612.0
2014-09-06,16.239,16.4226,16.1222,16.1889,3612.0
2014-09-07,16.239,16.4226,16.1222,16.1889,3612.0
2014-09-08,16.2557,16.2557,16.0304,16.0304,1085.0
2014-09-09,16.022,16.022,15.8301,15.8384,2420.0
2014-09-10,15.9386,15.9386,15.5714,15.6048,2334.0
2014-09-11,15.6048,15.6048,15.5213,15.5213,1778.0
2014-09-12,15.5213,15.5547,15.3962,15.488,1424.0
2014-09-13,15.5213,15.5547,15.3962,15.488,1424.0
2014-09-14,15.5213,15.5547,15.3962,15.488,1424.0
2014-09-15,15.5213,15.5631,15.3711,15.4963,2645.0
2014-09-16,15.4963,15.8551,15.4629,15.6548,4865.0
2014-09-17,15.6632,15.6632,15.3294,15.3294,1883.0
2014-09-18,15.3711,15.4379,14.7286,15.0206,6949.0
2014-09-19,15.0206,15.0624,14.6451,14.787,9281.0
2014-09-20,15.0206,15.0624,14.6451,14.787,9281.0
2014-09-21,15.0206,15.0624,14.6451,14.787,9281.0
2014-09-22,14.9789,15.271,14.8287,15.1208,6941.0
