,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity
2016-12-17,7317.0,7402.0,7299.5,7367.8,938908.0
2016-12-18,7317.0,7402.0,7299.5,7367.8,938908.0
2016-12-19,7390.6,7390.6,7253.1,7253.1,321276.0
2016-12-20,7253.1,7296.0,7197.0,7216.3,346285.0
2016-12-21,7268.8,7336.3,7250.4,7314.4,419737.0
2016-12-22,7296.9,7314.4,7248.7,7257.5,201259.0
2016-12-23,7288.1,7340.7,7270.6,7331.9,289363.0
2016-12-24,7288.1,7340.7,7270.6,7331.9,289363.0
2016-12-25,7288.1,7340.7,7270.6,7331.9,289363.0
2016-12-26,7288.1,7340.7,7270.6,7331.9,289363.0
2016-12-27,7316.1,7357.3,7298.6,7345.0,93950.0
2016-12-28,7349.4,7358.2,7329.3,7358.2,140780.0
2016-12-29,7305.6,7306.5,7276.7,7288.1,219618.0
2016-12-30,7288.1,7358.2,7281.1,7358.2,209291.0
2016-12-31,7288.1,7358.2,7281.1,7358.2,209291.0
2017-01-01,7288.1,7358.2,7281.1,7358.2,209291.0
2017-01-02,7340.7,7357.3,7297.7,7357.3,48720.0
2017-01-03,7362.6,7410.7,7362.6,7406.4,281918.0
2017-01-04,7410.7,7551.8,7405.5,7551.8,592955.0
2017-01-05,7535.1,7577.2,7481.7,7533.4,349915.0
2017-01-06,7494.0,7568.4,7490.5,7534.3,243794.0
2017-01-07,7494.0,7568.4,7490.5,7534.3,243794.0
2017-01-08,7494.0,7568.4,7490.5,7534.3,243794.0
2017-01-09,7543.9,7577.2,7503.6,7577.2,205539.0
2017-01-10,7568.4,7669.2,7533.4,7657.8,507571.0
2017-01-11,7664.8,7710.3,7638.5,7673.5,507360.0
2017-01-12,7673.5,7682.3,7640.3,7673.5,364106.0
2017-01-13,7673.5,7796.2,7673.5,7787.4,645194.0
2017-01-14,7673.5,7796.2,7673.5,7787.4,645194.0
2017-01-15,7673.5,7796.2,7673.5,7787.4,645194.0
2017-01-16,7772.5,7785.7,7739.2,7759.4,147553.0
2017-01-17,7759.4,7767.3,7674.4,7707.7,297961.0
2017-01-18,7704.2,7716.5,7665.7,7713.8,338892.0
2017-01-19,7708.6,7730.5,7677.9,7707.7,284405.0
2017-01-20,7708.6,7716.5,7665.7,7682.3,277642.0
2017-01-21,7708.6,7716.5,7665.7,7682.3,277642.0
2017-01-22,7708.6,7716.5,7665.7,7682.3,277642.0
2017-01-23,7705.1,7792.7,7632.4,7722.6,329588.0
2017-01-24,7722.6,7767.3,7694.6,7752.4,167161.0
2017-01-25,7775.2,7831.2,7761.1,7827.7,432722.0
2017-01-26,7831.2,7856.6,7778.7,7840.0,393907.0
2017-01-27,7857.5,7866.3,7771.6,7796.2,315647.0
2017-01-28,7857.5,7866.3,7771.6,7796.2,315647.0
2017-01-29,7857.5,7866.3,7771.6,7796.2,315647.0
2017-01-30,7769.9,7792.7,7722.6,7722.6,319838.0
2017-01-31,7717.3,7748.9,7691.9,7730.5,332298.0
2017-02-01,7752.4,7801.4,7726.1,7796.2,385835.0
2017-02-02,7778.7,7787.4,7726.1,7765.5,272851.0
2017-02-03,7752.4,7778.7,7720.0,7759.4,180791.0
2017-02-04,7752.4,7778.7,7720.0,7759.4,180791.0
2017-02-05,7752.4,7778.7,7720.0,7759.4,180791.0
2017-02-06,7774.3,7774.3,7678.8,7682.3,224219.0
2017-02-07,7656.0,7708.6,7648.1,7708.6,261336.0
2017-02-08,7716.5,7744.5,7678.8,7743.6,457779.0
2017-02-09,7751.5,7822.5,7726.1,7797.1,553355.0
2017-02-10,7840.9,7896.0,7832.1,7861.9,514989.0
2017-02-11,7840.9,7896.0,7832.1,7861.9,514989.0
2017-02-12,7840.9,7896.0,7832.1,7861.9,514989.0
2017-02-13,7891.7,7971.4,7879.4,7971.4,383796.0
2017-02-14,7970.5,8101.0,7932.0,8081.7,348651.0
2017-02-15,8102.8,8189.5,8064.2,8121.2,418995.0
2017-02-16,8120.3,8120.3,7918.8,7953.0,506041.0
2017-02-17,7949.5,8076.5,7946.0,8059.8,453415.0
2017-02-18,7949.5,8076.5,7946.0,8059.8,453415.0
2017-02-19,7949.5,8076.5,7946.0,8059.8,453415.0
2017-02-20,8034.4,8143.1,8034.4,8143.1,124358.0
2017-02-21,8136.9,8242.9,8129.0,8230.7,401470.0
2017-02-22,8210.5,8242.9,8150.9,8182.5,258069.0
2017-02-23,8141.3,8141.3,7854.0,7875.0,1228482.0
2017-02-24,7892.5,7892.5,7621.0,7651.6,1172183.0
2017-02-25,7892.5,7892.5,7621.0,7651.6,1172183.0
2017-02-26,7892.5,7892.5,7621.0,7651.6,1172183.0
2017-02-27,7667.4,7733.1,7645.5,7656.0,769014.0
2017-02-28,7654.3,7686.7,7398.5,7402.0,1045936.0
2017-03-01,7480.8,7761.1,7462.4,7761.1,722912.0
2017-03-02,7795.3,7856.6,7765.5,7840.0,487761.0
2017-03-03,7752.4,7857.5,7669.2,7840.0,510891.0
2017-03-04,7752.4,7857.5,7669.2,7840.0,510891.0
2017-03-05,7752.4,7857.5,7669.2,7840.0,510891.0
2017-03-06,7835.6,7840.0,7768.1,7804.9,280026.0
2017-03-07,7822.5,7822.5,7578.1,7581.6,714384.0
2017-03-08,7581.6,7662.2,7494.8,7533.4,488188.0
2017-03-09,7565.8,7636.7,7494.8,7592.1,564530.0
2017-03-10,7621.0,7621.0,7480.8,7480.8,666830.0
2017-03-11,7621.0,7621.0,7480.8,7480.8,666830.0
2017-03-12,7621.0,7621.0,7480.8,7480.8,666830.0
2017-03-13,7542.1,7542.1,7428.3,7445.8,355825.0
2017-03-14,7480.8,7498.3,7358.2,7360.8,655430.0
2017-03-15,7480.8,7498.3,7358.2,7360.8,655430.0
2017-03-16,7489.6,7708.6,7465.1,7625.4,802769.0
2017-03-17,7640.3,7640.3,7428.3,7463.3,1476865.0
2017-03-18,7640.3,7640.3,7428.3,7463.3,1476865.0
2017-03-19,7640.3,7640.3,7428.3,7463.3,1476865.0
2017-03-20,7430.0,7480.8,7261.8,7296.9,795508.0
2017-03-21,7358.2,7381.0,7228.5,7275.0,939920.0
2017-03-22,7227.7,7269.7,7162.0,7191.8,698676.0
2017-03-23,7077.9,7380.1,7046.3,7270.6,2878039.0
2017-03-24,7314.4,7331.9,7246.1,7248.7,396518.0
2017-03-25,7314.4,7331.9,7246.1,7248.7,396518.0
2017-03-26,7314.4,7331.9,7246.1,7248.7,396518.0
2017-03-27,7183.9,7222.4,7113.8,7156.7,563617.0
2017-03-28,7224.2,7323.1,7211.9,7323.1,484007.0
2017-03-29,7353.8,7399.4,7258.3,7288.1,495856.0
2017-03-30,7338.9,7338.9,7174.2,7225.0,364328.0
2017-03-31,7209.3,7233.8,7086.6,7089.3,607167.0
2017-04-01,7209.3,7233.8,7086.6,7089.3,607167.0
2017-04-02,7209.3,7233.8,7086.6,7089.3,607167.0
2017-04-03,7148.0,7200.5,6940.3,7029.7,836853.0
2017-04-04,7042.0,7077.9,6965.8,7007.8,467243.0
2017-04-05,7020.9,7197.9,7020.9,7184.7,707721.0
2017-04-06,7161.1,7330.2,7104.2,7305.6,422104.0
2017-04-07,7310.0,7369.6,7270.6,7336.3,620537.0
2017-04-08,7310.0,7369.6,7270.6,7336.3,620537.0
2017-04-09,7310.0,7369.6,7270.6,7336.3,620537.0
2017-04-10,7314.4,7366.9,7143.6,7199.6,410594.0
2017-04-11,7183.0,7270.6,7095.4,7095.4,397061.0
2017-04-12,7174.2,7219.8,7098.9,7098.9,233485.0
2017-04-13,7143.6,7143.6,7056.9,7077.0,230567.0
2017-04-14,7143.6,7143.6,7056.9,7077.0,230567.0
2017-04-15,7143.6,7143.6,7056.9,7077.0,230567.0
2017-04-16,7143.6,7143.6,7056.9,7077.0,230567.0
2017-04-17,7143.6,7143.6,7056.9,7077.0,230567.0
2017-04-18,7113.8,7178.6,7025.3,7058.6,307581.0
2017-04-19,7085.8,7131.3,7051.6,7131.3,807981.0
2017-04-20,7133.9,7279.4,7131.3,7239.9,733917.0
2017-04-21,7268.8,7288.1,7189.1,7240.8,371961.0
2017-04-22,7268.8,7288.1,7189.1,7240.8,371961.0
2017-04-23,7268.8,7288.1,7189.1,7240.8,371961.0
2017-04-24,7337.2,7366.9,7275.0,7325.8,663210.0
2017-04-25,7292.5,7340.7,7183.9,7340.7,432599.0
2017-04-26,7314.4,7323.1,7182.1,7182.1,551590.0
2017-04-27,7183.0,7218.0,7042.8,7042.8,569400.0
2017-04-28,7051.6,7173.4,7051.6,7084.0,427215.0
2017-04-29,7051.6,7173.4,7051.6,7084.0,427215.0
2017-04-30,7051.6,7173.4,7051.6,7084.0,427215.0
2017-05-01,7051.6,7173.4,7051.6,7084.0,427215.0
2017-05-02,7119.9,7148.0,7096.3,7148.0,358306.0
2017-05-03,7127.8,7178.6,6876.4,6876.4,840807.0
2017-05-04,6907.1,6915.8,6766.0,6845.7,1152417.0
2017-05-05,6837.0,6953.5,6832.6,6950.9,652645.0
2017-05-06,6837.0,6953.5,6832.6,6950.9,652645.0
2017-05-07,6837.0,6953.5,6832.6,6950.9,652645.0
2017-05-08,6964.0,6996.4,6858.9,6937.7,338178.0
2017-05-09,6951.7,7148.0,6924.6,7148.0,522533.0
2017-05-10,7151.5,7268.0,7123.4,7257.5,609193.0
2017-05-11,7261.0,7305.6,7226.8,7226.8,580550.0
2017-05-12,7331.0,7432.6,7306.5,7432.6,1159861.0
2017-05-13,7331.0,7432.6,7306.5,7432.6,1159861.0
2017-05-14,7331.0,7432.6,7306.5,7432.6,1159861.0
2017-05-15,7432.6,7478.2,7374.8,7445.8,577892.0
2017-05-16,7479.1,7545.6,7402.9,7423.9,707065.0
2017-05-17,7419.5,7715.6,7419.5,7638.5,1480170.0
2017-05-18,7581.6,7690.2,7517.6,7664.8,704488.0
2017-05-19,7677.9,7819.0,7677.9,7800.6,790924.0
2017-05-20,7677.9,7819.0,7677.9,7800.6,790924.0
2017-05-21,7677.9,7819.0,7677.9,7800.6,790924.0
2017-05-22,7822.5,7851.4,7736.6,7811.9,424615.0
2017-05-23,7796.2,7817.2,7761.1,7761.1,272965.0
2017-05-24,7741.0,7748.0,7588.6,7588.6,500758.0
2017-05-25,7674.4,7709.5,7616.6,7642.9,411783.0
2017-05-26,7703.3,7716.8,7618.2,7629.9,443659.0
2017-05-27,7703.3,7716.8,7618.2,7629.9,443659.0
2017-05-28,7703.3,7716.8,7618.2,7629.9,443659.0
2017-05-29,7616.4,7702.4,7542.1,7560.0,206051.0
2017-05-30,7560.0,7691.7,7506.3,7685.4,264844.0
2017-05-31,7637.9,7684.5,7576.1,7663.0,709444.0
2017-06-01,7658.5,7819.8,7658.5,7751.7,573645.0
2017-06-02,7792.9,7824.3,7762.5,7792.9,343103.0
2017-06-03,7792.9,7824.3,7762.5,7792.9,343103.0
2017-06-04,7792.9,7824.3,7762.5,7792.9,343103.0
2017-06-05,7792.9,7824.3,7762.5,7792.9,343103.0
2017-06-06,7735.6,7770.5,7705.1,7739.2,381667.0
2017-06-07,7712.3,7837.7,7695.3,7819.8,324896.0
2017-06-08,7837.7,7950.6,7815.3,7909.4,496030.0
2017-06-09,7883.4,7994.4,7843.1,7977.4,435526.0
2017-06-10,7883.4,7994.4,7843.1,7977.4,435526.0
2017-06-11,7883.4,7994.4,7843.1,7977.4,435526.0
2017-06-12,7949.7,8015.9,7913.8,8015.9,484512.0
2017-06-13,8022.2,8235.4,8022.2,8213.9,1141382.0
2017-06-14,8191.5,8397.5,8187.0,8330.4,1338139.0
2017-06-15,8300.8,8330.4,8097.5,8196.0,1044273.0
2017-06-16,8227.3,8258.7,8178.1,8178.1,2076799.0
2017-06-17,8227.3,8258.7,8178.1,8178.1,2076799.0
2017-06-18,8227.3,8258.7,8178.1,8178.1,2076799.0
2017-06-19,8222.0,8348.3,8201.4,8312.4,248534.0
2017-06-20,8316.0,8361.7,8297.2,8330.4,291359.0
2017-06-21,8274.8,8370.7,8232.7,8366.2,536462.0
2017-06-22,8368.0,8415.4,8297.2,8315.1,350922.0
2017-06-23,8326.8,8326.8,8212.1,8272.1,281125.0
2017-06-24,8326.8,8326.8,8212.1,8272.1,281125.0
2017-06-25,8326.8,8326.8,8212.1,8272.1,281125.0
2017-06-26,8296.3,8342.9,8245.3,8289.1,585984.0
2017-06-27,8276.6,8330.4,8265.0,8316.9,548126.0
2017-06-28,8276.6,8285.6,8208.5,8240.8,481492.0
2017-06-29,8267.6,8273.0,8130.6,8178.1,586528.0
2017-06-30,8140.5,8178.1,8075.1,8106.4,403904.0
2017-07-01,8140.5,8178.1,8075.1,8106.4,403904.0
2017-07-02,8140.5,8178.1,8075.1,8106.4,403904.0
2017-07-03,8106.4,8109.1,8025.8,8061.6,492184.0
2017-07-04,8025.8,8142.2,8021.3,8142.2,241955.0
2017-07-05,8144.0,8397.5,8144.0,8397.5,828277.0
2017-07-06,8397.5,8540.8,8397.5,8514.0,949871.0
2017-07-07,8452.2,8536.4,8428.9,8514.0,524204.0
2017-07-08,8452.2,8536.4,8428.9,8514.0,524204.0
2017-07-09,8452.2,8536.4,8428.9,8514.0,524204.0
2017-07-10,8518.5,8576.7,8495.2,8576.7,356712.0
2017-07-11,8549.8,8615.2,8518.5,8518.5,235810.0
2017-07-12,8518.5,8602.7,8348.3,8567.7,564438.0
2017-07-13,8563.2,8608.9,8511.3,8598.2,331482.0
2017-07-14,8572.2,8598.2,8464.7,8556.1,335745.0
2017-07-15,8572.2,8598.2,8464.7,8556.1,335745.0
2017-07-16,8572.2,8598.2,8464.7,8556.1,335745.0
2017-07-17,8550.7,8628.6,8529.2,8618.8,231346.0
2017-07-18,8599.1,8621.5,8536.4,8590.1,237515.0
2017-07-19,8557.9,8617.0,8557.9,8616.1,122701.0
2017-07-20,8582.1,8612.5,8357.2,8357.2,419687.0
2017-07-21,8402.0,8460.2,8270.3,8455.8,638988.0
2017-07-22,8402.0,8460.2,8270.3,8455.8,638988.0
2017-07-23,8402.0,8460.2,8270.3,8455.8,638988.0
2017-07-24,8452.2,8452.2,8326.8,8339.3,149562.0
2017-07-25,8348.3,8411.0,8294.5,8348.3,255711.0
2017-07-26,8330.4,8462.9,8330.4,8462.9,289672.0
2017-07-27,8437.8,8562.3,8428.9,8531.9,144953.0
2017-07-28,8509.5,8563.2,8447.7,8509.5,156850.0
2017-07-29,8509.5,8563.2,8447.7,8509.5,156850.0
2017-07-30,8509.5,8563.2,8447.7,8509.5,156850.0
2017-07-31,8470.1,8585.6,8470.1,8563.2,287131.0
2017-08-01,8572.2,8585.6,8509.5,8581.2,234261.0
2017-08-02,8589.2,8733.4,8574.9,8681.5,736052.0
2017-08-03,8664.5,8813.2,8639.4,8778.2,377211.0
2017-08-04,8778.2,8838.2,8768.4,8791.7,192304.0
2017-08-05,8778.2,8838.2,8768.4,8791.7,192304.0
2017-08-06,8778.2,8838.2,8768.4,8791.7,192304.0
2017-08-07,8804.2,8911.7,8778.2,8911.7,331817.0
2017-08-08,8908.1,8921.5,8870.5,8894.7,185794.0
2017-08-09,8859.7,8903.6,8800.6,8858.8,301063.0
2017-08-10,8832.0,8912.6,8832.0,8894.7,345243.0
2017-08-11,8926.0,8993.2,8806.9,8957.4,621037.0
2017-08-12,8926.0,8993.2,8806.9,8957.4,621037.0
2017-08-13,8926.0,8993.2,8806.9,8957.4,621037.0
2017-08-14,8957.4,8984.2,8873.2,8885.7,367970.0
2017-08-15,8877.6,8934.1,8813.2,8894.7,199813.0
2017-08-16,8902.7,8957.4,8869.6,8941.2,261172.0
2017-08-17,8943.9,9181.3,8903.6,9060.4,713525.0
2017-08-18,9060.4,9109.6,8957.4,8984.2,505044.0
2017-08-19,9060.4,9109.6,8957.4,8984.2,505044.0
2017-08-20,9060.4,9109.6,8957.4,8984.2,505044.0
2017-08-21,8988.7,9011.1,8922.4,8970.8,265151.0
2017-08-22,8970.8,9270.9,8970.8,9257.4,600793.0
2017-08-23,9248.5,9311.2,9181.3,9266.4,426892.0
2017-08-24,9226.1,9342.5,9221.6,9315.7,497811.0
2017-08-25,9297.7,9342.5,9297.7,9315.7,283914.0
2017-08-26,9297.7,9342.5,9297.7,9315.7,283914.0
2017-08-27,9297.7,9342.5,9297.7,9315.7,283914.0
2017-08-28,9333.6,9382.8,9315.7,9351.5,283399.0
2017-08-29,9288.8,9387.3,9114.1,9369.4,790421.0
2017-08-30,9338.1,9494.8,9270.9,9373.9,434086.0
2017-08-31,9360.4,9405.2,9244.0,9356.0,419588.0
2017-09-01,9356.0,9360.4,9208.2,9208.2,238936.0
2017-09-02,9356.0,9360.4,9208.2,9208.2,238936.0
2017-09-03,9356.0,9360.4,9208.2,9208.2,238936.0
2017-09-04,9181.3,9270.9,9154.4,9185.8,191751.0
2017-09-05,9181.3,9293.3,9181.3,9293.3,305393.0
2017-09-06,9239.5,9396.3,9208.2,9360.4,295974.0
2017-09-07,9347.0,9360.4,9235.0,9235.0,332547.0
2017-09-08,9261.9,9279.8,9069.3,9181.3,382617.0
2017-09-09,9261.9,9279.8,9069.3,9181.3,382617.0
2017-09-10,9261.9,9279.8,9069.3,9181.3,382617.0
2017-09-11,9230.6,9297.7,9190.3,9239.5,255726.0
2017-09-12,9297.7,9351.5,9253.0,9306.7,210730.0
2017-09-13,9275.4,9311.2,9208.2,9293.3,302011.0
2017-09-14,9284.3,9391.8,9253.0,9347.0,323953.0
2017-09-15,9360.4,9360.4,9248.5,9248.5,671703.0
2017-09-16,9360.4,9360.4,9248.5,9248.5,671703.0
2017-09-17,9360.4,9360.4,9248.5,9248.5,671703.0
2017-09-18,9329.1,9338.1,9270.9,9306.7,148445.0
2017-09-19,9315.7,9315.7,9136.5,9176.8,542782.0
2017-09-20,9181.3,9203.7,9096.2,9145.5,274730.0
2017-09-21,9172.3,9185.8,9091.7,9136.5,453175.0
2017-09-22,9114.1,9136.5,9055.9,9132.0,432976.0
2017-09-23,9114.1,9136.5,9055.9,9132.0,432976.0
2017-09-24,9114.1,9136.5,9055.9,9132.0,432976.0
2017-09-25,9091.7,9149.9,9091.7,9114.1,223709.0
2017-09-26,9114.1,9136.5,8625.9,8697.6,1619255.0
2017-09-27,8717.3,8812.3,8617.0,8643.9,1048807.0
2017-09-28,8688.6,8866.9,8661.8,8834.6,793206.0
2017-09-29,8893.8,8954.7,8863.3,8863.3,706547.0
2017-09-30,8893.8,8954.7,8863.3,8863.3,706547.0
2017-10-01,8893.8,8954.7,8863.3,8863.3,706547.0
2017-10-02,8940.3,9020.1,8894.7,9020.1,550112.0
2017-10-03,9046.9,9096.2,9011.1,9091.7,393716.0
2017-10-04,9073.8,9163.4,8997.7,9149.9,396466.0
2017-10-05,9154.4,9217.1,9109.6,9172.3,322741.0
2017-10-06,9190.3,9257.4,9176.8,9230.6,442491.0
2017-10-07,9190.3,9257.4,9176.8,9230.6,442491.0
2017-10-08,9190.3,9257.4,9176.8,9230.6,442491.0
2017-10-09,9194.7,9302.2,9194.7,9288.8,181654.0
2017-10-10,9302.2,9302.2,9167.9,9297.7,459118.0
2017-10-11,9270.9,9463.5,9270.9,9441.1,681920.0
2017-10-12,9441.1,9503.8,9382.8,9494.8,428880.0
2017-10-13,9472.4,9584.4,9418.7,9472.4,422428.0
2017-10-14,9472.4,9584.4,9418.7,9472.4,422428.0
2017-10-15,9472.4,9584.4,9418.7,9472.4,422428.0
2017-10-16,9467.9,9548.6,9450.0,9544.1,325944.0
2017-10-17,9539.6,9553.0,9485.9,9503.8,392759.0
2017-10-18,9476.9,9638.1,9423.1,9620.2,521489.0
2017-10-19,9611.3,9620.2,9503.8,9530.6,435764.0
2017-10-20,9548.6,9579.9,9414.2,9548.6,160268.0
2017-10-21,9548.6,9579.9,9414.2,9548.6,160268.0
2017-10-22,9548.6,9579.9,9414.2,9548.6,160268.0
2017-10-23,9548.6,9579.9,9414.2,9548.6,160268.0
2017-10-24,9494.8,9682.9,9463.5,9682.9,576285.0
2017-10-25,9700.8,9808.3,9651.6,9763.5,820587.0
2017-10-26,9763.5,9835.2,9687.4,9763.5,476369.0
2017-10-27,9736.7,9790.4,9674.0,9790.4,385414.0
2017-10-28,9736.7,9790.4,9674.0,9790.4,385414.0
2017-10-29,9736.7,9790.4,9674.0,9790.4,385414.0
2017-10-30,9799.4,9835.2,9723.2,9772.5,114422.0
2017-10-31,9732.2,9768.0,9656.0,9656.0,391093.0
2017-11-01,9732.2,9768.0,9656.0,9656.0,391093.0
2017-11-02,9656.0,9745.6,9593.3,9597.8,299747.0
2017-11-03,9602.3,9656.0,9562.0,9562.0,341290.0
2017-11-04,9602.3,9656.0,9562.0,9562.0,341290.0
2017-11-05,9602.3,9656.0,9562.0,9562.0,341290.0
2017-11-06,9584.4,9584.4,9441.1,9472.4,350575.0
2017-11-07,9485.9,9494.8,9364.9,9364.9,567697.0
2017-11-08,9373.9,9450.0,9261.9,9360.4,517987.0
2017-11-09,9387.3,9405.2,9235.0,9356.0,1023976.0
2017-11-10,9450.0,9450.0,9002.2,9002.2,910819.0
2017-11-11,9450.0,9450.0,9002.2,9002.2,910819.0
2017-11-12,9450.0,9450.0,9002.2,9002.2,910819.0
2017-11-13,9118.6,9194.7,9020.1,9091.7,569913.0
2017-11-14,9100.7,9212.7,9024.5,9046.9,488306.0
2017-11-15,9046.9,9046.9,8887.5,8912.6,650658.0
2017-11-16,8979.8,9002.2,8908.1,8961.8,1253217.0
2017-11-17,8975.3,9020.1,8940.3,8975.3,404469.0
2017-11-18,8975.3,9020.1,8940.3,8975.3,404469.0
2017-11-19,8975.3,9020.1,8940.3,8975.3,404469.0
2017-11-20,8957.4,9002.2,8908.1,8939.5,152032.0
2017-11-21,8975.3,9042.5,8952.9,9033.5,320602.0
2017-11-22,9055.9,9315.7,9055.9,9270.9,812847.0
2017-11-23,9244.0,9311.2,9194.7,9270.9,94771.0
2017-11-24,9279.8,9315.7,9261.9,9297.7,160806.0
2017-11-25,9279.8,9315.7,9261.9,9297.7,160806.0
2017-11-26,9279.8,9315.7,9261.9,9297.7,160806.0
2017-11-27,9288.8,9288.8,9060.4,9109.6,236105.0
2017-11-28,9163.4,9208.2,9002.2,9082.8,378952.0
2017-11-29,9091.7,9127.6,8941.2,8957.4,501331.0
2017-11-30,8993.2,9109.6,8939.5,9006.6,754052.0
2017-12-01,9033.5,9033.5,8894.7,8894.7,318520.0
2017-12-02,9033.5,9033.5,8894.7,8894.7,318520.0
2017-12-03,9033.5,9033.5,8894.7,8894.7,318520.0
2017-12-04,8957.4,8984.2,8896.5,8929.6,175926.0
2017-12-05,8957.4,8957.4,8805.1,8917.1,432831.0
2017-12-06,8890.2,8930.5,8832.0,8894.7,516171.0
2017-12-07,8938.6,9167.9,8914.4,9163.4,624976.0
2017-12-08,9253.0,9253.0,8984.2,9024.5,289536.0
2017-12-09,9253.0,9253.0,8984.2,9024.5,289536.0
2017-12-10,9253.0,9253.0,8984.2,9024.5,289536.0
2017-12-11,9029.0,9087.2,8961.8,8988.7,265174.0
2017-12-12,9073.8,9226.1,8961.8,9208.2,505777.0
2017-12-13,9217.1,9217.1,9100.7,9212.7,153776.0
2017-12-14,9221.6,9302.2,9114.1,9302.2,351810.0
2017-12-15,9275.4,9391.8,9190.3,9391.8,676351.0
2017-12-16,9275.4,9391.8,9190.3,9391.8,676351.0
2017-12-17,9275.4,9391.8,9190.3,9391.8,676351.0
2017-12-18,9297.7,9472.4,9297.7,9472.4,401468.0
2017-12-19,9405.2,9463.5,9329.1,9360.4,342220.0
2017-12-20,9441.1,9441.1,9311.2,9387.3,527159.0
2017-12-21,9369.4,9512.7,9351.5,9512.7,202727.0
2017-12-22,9512.7,9553.0,9450.0,9450.0,224175.0
2017-12-23,9512.7,9553.0,9450.0,9450.0,224175.0
2017-12-24,9512.7,9553.0,9450.0,9450.0,224175.0
2017-12-25,9512.7,9553.0,9450.0,9450.0,224175.0
2017-12-26,9512.7,9553.0,9450.0,9450.0,224175.0
2017-12-27,9512.7,9562.0,9450.0,9562.0,116740.0
2017-12-28,9548.6,9570.9,9521.7,9570.9,115397.0
2017-12-29,9530.6,9602.3,9512.7,9602.3,345058.0
2017-12-30,9530.6,9602.3,9512.7,9602.3,345058.0
2017-12-31,9530.6,9602.3,9512.7,9602.3,345058.0
2018-01-01,9530.6,9602.3,9512.7,9602.3,345058.0
2018-01-02,9629.2,9745.6,9611.3,9674.0,366190.0
2018-01-03,9647.1,9718.7,9611.3,9709.8,181396.0
2018-01-04,9674.0,9817.3,9674.0,9817.3,575533.0
2018-01-05,9799.4,9835.2,9745.6,9799.4,271274.0
2018-01-06,9799.4,9835.2,9745.6,9799.4,271274.0
2018-01-07,9799.4,9835.2,9745.6,9799.4,271274.0
2018-01-08,9763.5,9888.9,9745.6,9826.2,544209.0
2018-01-09,9808.3,9853.1,9584.4,9718.7,389280.0
2018-01-10,9718.7,9718.7,9512.7,9665.0,467980.0
2018-01-11,9718.7,9799.4,9656.0,9799.4,367540.0
2018-01-12,9772.5,9835.2,9727.7,9790.4,285503.0
2018-01-13,9772.5,9835.2,9727.7,9790.4,285503.0
2018-01-14,9772.5,9835.2,9727.7,9790.4,285503.0
2018-01-15,9763.5,9808.3,9691.9,9727.7,94551.0
2018-01-16,9718.7,9862.1,9718.7,9835.2,430305.0
2018-01-17,9817.3,9844.1,9754.6,9799.4,259091.0
2018-01-18,9781.4,9862.1,9772.5,9772.5,355247.0
2018-01-19,9772.5,9853.1,9772.5,9826.2,360461.0
2018-01-20,9772.5,9853.1,9772.5,9826.2,360461.0
2018-01-21,9772.5,9853.1,9772.5,9826.2,360461.0
2018-01-22,9835.2,10166.6,9808.3,10166.6,1406905.0
2018-01-23,10148.7,10551.8,10148.7,10507.0,1197596.0
2018-01-24,10435.3,10524.9,10256.2,10327.8,680492.0
2018-01-25,10301.0,10327.8,10103.9,10148.7,476527.0
2018-01-26,10247.2,10318.9,10184.5,10318.9,445491.0
2018-01-27,10247.2,10318.9,10184.5,10318.9,445491.0
2018-01-28,10247.2,10318.9,10184.5,10318.9,445491.0
2018-01-29,10301.0,10435.3,10256.2,10354.7,545638.0
2018-01-30,10292.0,10345.8,10103.9,10211.4,323681.0
2018-01-31,10220.4,10381.6,10166.6,10381.6,437107.0
2018-02-01,10363.7,10471.2,10265.1,10354.7,302373.0
2018-02-02,10336.8,10363.7,10202.4,10265.1,366864.0
2018-02-03,10336.8,10363.7,10202.4,10265.1,366864.0
2018-02-04,10336.8,10363.7,10202.4,10265.1,366864.0
2018-02-05,10077.0,10211.4,9942.7,10193.5,458780.0
2018-02-06,9897.9,10077.0,9781.4,9853.1,800236.0
2018-02-07,10014.3,10193.5,9942.7,10193.5,469855.0
2018-02-08,10157.7,10166.6,9951.6,9960.6,291317.0
2018-02-09,9871.0,10077.0,9835.2,10032.2,532336.0
2018-02-10,9871.0,10077.0,9835.2,10032.2,532336.0
2018-02-11,9871.0,10077.0,9835.2,10032.2,532336.0
2018-02-12,10121.8,10256.2,10112.9,10211.4,323824.0
2018-02-13,10193.5,10408.5,10193.5,10390.5,458718.0
2018-02-14,10390.5,10471.2,10301.0,10372.6,372926.0
2018-02-15,10471.2,10542.8,10202.4,10256.2,526959.0
2018-02-16,10390.5,10524.9,10345.8,10524.9,352504.0
2018-02-17,10390.5,10524.9,10345.8,10524.9,352504.0
2018-02-18,10390.5,10524.9,10345.8,10524.9,352504.0
2018-02-19,10480.1,10480.1,10372.6,10390.5,418118.0
2018-02-20,10417.4,10426.4,10184.5,10220.4,434021.0
2018-02-21,10283.1,10381.6,10184.5,10381.6,491641.0
2018-02-22,10301.0,10381.6,10202.4,10292.0,613188.0
2018-02-23,10309.9,10309.9,10095.0,10139.7,294575.0
2018-02-24,10309.9,10309.9,10095.0,10139.7,294575.0
