,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity
2012-09-20,21.3792,21.4173,21.131,21.3792,16858.0
2012-09-21,21.3792,21.4593,21.3295,21.3448,3807.0
2012-09-22,21.3792,21.4593,21.3295,21.3448,3807.0
2012-09-23,21.3792,21.4593,21.3295,21.3448,3807.0
2012-09-24,21.3486,21.3944,21.2685,21.3448,23478.0
2012-09-25,21.3257,21.509,21.2303,21.2303,25453.0
2012-09-26,20.8829,21.4173,20.8829,21.4173,8292.0
2012-09-27,21.4173,21.4173,21.2379,21.4173,8545.0
2012-09-28,21.4173,21.4173,21.047,21.047,4355.0
2012-09-29,21.4173,21.4173,21.047,21.047,4355.0
2012-09-30,21.4173,21.4173,21.047,21.047,4355.0
2012-10-01,20.921,21.2265,20.921,21.2226,6261.0
2012-10-02,20.921,21.1883,20.921,21.0585,2010.0
2012-10-03,20.9249,21.2341,20.9249,21.2341,24490.0
2012-10-04,21.2608,21.3792,21.2036,21.2265,2655.0
2012-10-05,21.2265,21.4173,21.2265,21.4173,12011.0
2012-10-06,21.2265,21.4173,21.2265,21.4173,12011.0
2012-10-07,21.2265,21.4173,21.2265,21.4173,12011.0
2012-10-08,21.3181,21.425,21.2265,21.3677,8083.0
2012-10-09,21.3792,21.4555,21.2379,21.2914,14114.0
2012-10-10,21.4097,21.4097,21.2074,21.2455,9250.0
2012-10-11,21.1959,21.2952,21.1616,21.2952,2733.0
2012-10-12,21.1997,21.3983,21.1806,21.3983,1924.0
2012-10-13,21.1997,21.3983,21.1806,21.3983,1924.0
2012-10-14,21.1997,21.3983,21.1806,21.3983,1924.0
2012-10-15,21.3944,21.9518,21.3944,21.7877,30881.0
2012-10-16,21.9518,21.9518,21.6197,21.7037,5530.0
2012-10-17,21.5853,21.9518,21.5853,21.9518,63418.0
2012-10-18,21.8297,21.8297,21.425,21.5471,98143.0
2012-10-19,21.551,21.7113,21.5204,21.5204,12203.0
2012-10-20,21.551,21.7113,21.5204,21.5204,12203.0
2012-10-21,21.551,21.7113,21.5204,21.5204,12203.0
2012-10-22,21.9518,21.9518,21.3792,21.3792,4647.0
2012-10-23,21.9518,21.9518,21.1081,21.1081,2978.0
2012-10-24,21.1348,21.5968,20.921,21.1768,40252.0
2012-10-25,21.341,21.99,21.341,21.8373,16495.0
2012-10-26,21.99,21.99,21.5548,21.5891,9998.0
2012-10-27,21.99,21.99,21.5548,21.5891,9998.0
2012-10-28,21.99,21.99,21.5548,21.5891,9998.0
2012-10-29,22.1007,22.1007,21.5548,21.6082,8253.0
2012-10-30,21.6235,21.8373,21.5853,21.8373,1328.0
2012-10-31,21.9098,21.9098,21.1883,21.1883,24510.0
2012-11-01,21.4632,21.7533,21.4632,21.7304,8209.0
2012-11-02,21.7189,21.8258,21.6693,21.822,12478.0
2012-11-03,21.7189,21.8258,21.6693,21.822,12478.0
2012-11-04,21.7189,21.8258,21.6693,21.822,12478.0
2012-11-05,21.6388,21.9671,21.6388,21.9671,3295.0
2012-11-06,21.8449,22.0931,21.7189,21.9136,15418.0
2012-11-07,21.9468,22.1008,21.8197,21.8197,7840.0
2012-11-08,21.839,21.9891,21.8313,21.9891,3275.0
2012-11-09,21.9314,21.9468,21.785,21.9275,751.0
2012-11-10,21.9314,21.9468,21.785,21.9275,751.0
2012-11-11,21.9314,21.9468,21.785,21.9275,751.0
2012-11-12,21.8351,21.8813,21.8351,21.8351,906.0
2012-11-13,21.7927,22.0276,21.7427,22.0276,13130.0
2012-11-14,22.1008,22.1008,21.9776,22.0199,638.0
2012-11-15,21.7966,21.812,21.6618,21.6695,5284.0
2012-11-16,21.4924,21.658,21.3346,21.3346,7080.0
2012-11-17,21.4924,21.658,21.3346,21.3346,7080.0
2012-11-18,21.4924,21.658,21.3346,21.3346,7080.0
2012-11-19,21.6079,21.7889,21.6079,21.7889,4655.0
2012-11-20,22.2933,22.2933,21.7273,21.9391,4055.0
2012-11-21,21.3346,21.8967,21.3346,21.8582,2368.0
2012-11-22,21.8544,21.9391,21.8544,21.9121,2328.0
2012-11-23,22.2509,22.2509,21.9198,22.1046,1495.0
2012-11-24,22.2509,22.2509,21.9198,22.1046,1495.0
2012-11-25,22.2509,22.2509,21.9198,22.1046,1495.0
2012-11-26,22.3318,22.3318,22.0238,22.0238,24618.0
2012-11-27,22.2009,22.4088,22.2009,22.3587,9045.0
2012-11-28,22.2355,22.4435,22.2086,22.4435,8373.0
2012-11-29,22.5628,22.9093,22.3318,22.9093,9650.0
2012-11-30,22.9055,22.9093,22.5243,22.9093,8367.0
2012-12-01,22.9055,22.9093,22.5243,22.9093,8367.0
2012-12-02,22.9055,22.9093,22.5243,22.9093,8367.0
2012-12-03,23.0402,23.0402,22.4743,23.0402,9751.0
2012-12-04,22.5936,23.0402,22.4974,23.0402,7133.0
2012-12-05,22.6013,22.6206,22.4743,22.4743,7035.0
2012-12-06,22.6244,22.6514,22.4743,22.6514,13014.0
2012-12-07,22.455,23.0325,22.455,23.0325,11222.0
2012-12-08,22.455,23.0325,22.455,23.0325,11222.0
2012-12-09,22.455,23.0325,22.455,23.0325,11222.0
2012-12-10,22.6013,22.7707,22.6013,22.7284,7537.0
2012-12-11,22.6745,22.9016,22.6475,22.9016,4860.0
2012-12-12,22.8708,23.0402,22.6244,23.0402,5790.0
2012-12-13,22.5821,22.7476,22.5782,22.7399,11718.0
2012-12-14,22.224,22.7938,22.1778,22.7938,2754.0
2012-12-15,22.224,22.7938,22.1778,22.7938,2754.0
2012-12-16,22.224,22.7938,22.1778,22.7938,2754.0
2012-12-17,22.7938,22.7938,22.4435,22.7245,20561.0
2012-12-18,22.8516,22.8516,22.5012,22.7284,42040.0
2012-12-19,22.7938,22.7938,22.4049,22.686,8684.0
2012-12-20,22.7553,22.7784,22.455,22.7784,25000.0
2012-12-21,22.6398,22.6398,22.4165,22.4627,9300.0
2012-12-22,22.6398,22.6398,22.4165,22.4627,9300.0
2012-12-23,22.6398,22.6398,22.4165,22.4627,9300.0
2012-12-24,22.9478,22.9478,22.5282,22.5282,2696.0
2012-12-25,22.9478,22.9478,22.5282,22.5282,2696.0
2012-12-26,22.9478,22.9478,22.5282,22.5282,2696.0
2012-12-27,22.7399,22.7399,22.2471,22.4935,9772.0
2012-12-28,22.2355,22.351,22.1778,22.3318,5375.0
2012-12-29,22.2355,22.351,22.1778,22.3318,5375.0
2012-12-30,22.2355,22.351,22.1778,22.3318,5375.0
2012-12-31,22.2817,22.2817,22.0854,22.0854,1718.0
2013-01-01,22.2817,22.2817,22.0854,22.0854,1718.0
2013-01-02,22.3318,22.5744,22.3318,22.5744,8232.0
2013-01-03,22.1778,22.4897,22.1778,22.4858,6179.0
2013-01-04,22.5089,22.6899,22.4858,22.6129,14923.0
2013-01-05,22.5089,22.6899,22.4858,22.6129,14923.0
2013-01-06,22.5089,22.6899,22.4858,22.6129,14923.0
2013-01-07,22.7168,22.7168,22.4049,22.4049,13239.0
2013-01-08,22.3433,22.4743,22.3279,22.4743,11766.0
2013-01-09,22.4358,22.4781,22.4088,22.4781,19051.0
2013-01-10,22.4781,22.4781,22.1431,22.3318,15223.0
2013-01-11,22.1932,22.2702,22.0353,22.2702,26663.0
2013-01-12,22.1932,22.2702,22.0353,22.2702,26663.0
2013-01-13,22.1932,22.2702,22.0353,22.2702,26663.0
2013-01-14,22.274,22.274,21.966,21.9853,6727.0
2013-01-15,22.1008,22.3279,22.0276,22.301,24765.0
2013-01-16,22.3318,22.609,22.0892,22.609,17632.0
2013-01-17,22.6398,22.6398,22.2625,22.301,12151.0
2013-01-18,22.4011,22.5205,22.274,22.5205,8402.0
2013-01-19,22.4011,22.5205,22.274,22.5205,8402.0
2013-01-20,22.4011,22.5205,22.274,22.5205,8402.0
2013-01-21,22.7168,22.7168,22.3626,22.5205,16941.0
2013-01-22,22.6398,22.6976,22.3318,22.6976,8919.0
2013-01-23,22.8323,23.252,22.8323,23.1173,34580.0
2013-01-24,23.2328,23.2328,22.9016,23.0094,20470.0
2013-01-25,23.2559,23.2559,22.8015,23.0017,14492.0
2013-01-26,23.2559,23.2559,22.8015,23.0017,14492.0
2013-01-27,23.2559,23.2559,22.8015,23.0017,14492.0
2013-01-28,23.3714,23.4753,22.8785,23.098,16439.0
2013-01-29,23.1211,23.1288,22.8131,23.1288,11614.0
2013-01-30,23.0595,23.0595,22.8862,23.0287,23342.0
2013-01-31,23.1019,23.1019,22.8631,22.8631,5261.0
2013-02-01,22.84,23.4792,22.7977,23.0056,13772.0
2013-02-02,22.84,23.4792,22.7977,23.0056,13772.0
2013-02-03,22.84,23.4792,22.7977,23.0056,13772.0
2013-02-04,23.1019,23.1019,22.6822,22.7207,6185.0
2013-02-05,22.8015,22.9594,22.7168,22.8939,7608.0
2013-02-06,24.0687,24.0687,22.5857,22.609,14927.0
2013-02-07,22.3644,22.7488,22.3644,22.512,15933.0
2013-02-08,22.6401,22.9778,22.5314,22.9778,8209.0
2013-02-09,22.6401,22.9778,22.5314,22.9778,8209.0
2013-02-10,22.6401,22.9778,22.5314,22.9778,8209.0
2013-02-11,22.9817,22.9817,22.5779,22.5779,8967.0
2013-02-12,22.5547,22.8575,22.5547,22.8342,15686.0
2013-02-13,22.8575,22.8575,22.6401,22.8186,7418.0
2013-02-14,22.904,23.0981,22.675,23.0981,11753.0
2013-02-15,23.1137,23.1137,22.7759,22.7759,6607.0
2013-02-16,23.1137,23.1137,22.7759,22.7759,6607.0
2013-02-17,23.1137,23.1137,22.7759,22.7759,6607.0
2013-02-18,22.7488,22.8497,22.6672,22.6672,7679.0
2013-02-19,22.8575,23.1719,22.7953,23.1137,7058.0
2013-02-20,23.2806,23.4398,23.1835,23.269,12678.0
2013-02-21,23.2767,23.3,22.8652,22.8652,15001.0
2013-02-22,23.4087,23.4087,22.9351,23.1292,7009.0
2013-02-23,23.4087,23.4087,22.9351,23.1292,7009.0
2013-02-24,23.4087,23.4087,22.9351,23.1292,7009.0
2013-02-25,23.4863,23.4863,23.0477,23.2806,11401.0
2013-02-26,22.9429,22.9429,22.6944,22.9429,9007.0
2013-02-27,23.071,23.071,22.7099,22.9739,6743.0
2013-02-28,22.9817,23.137,22.9429,23.0787,6091.0
2013-03-01,23.2146,23.3466,23.2068,23.3233,2430.0
2013-03-02,23.2146,23.3466,23.2068,23.3233,2430.0
2013-03-03,23.2146,23.3466,23.2068,23.3233,2430.0
2013-03-04,22.9894,23.4514,22.9894,23.4514,4775.0
2013-03-05,23.4863,23.859,23.4863,23.8047,6725.0
2013-03-06,23.828,24.0221,23.7115,24.0221,16691.0
2013-03-07,24.0221,24.1502,23.8746,23.9677,13213.0
2013-03-08,24.0687,24.2628,23.9444,24.2084,19366.0
2013-03-09,24.0687,24.2628,23.9444,24.2084,19366.0
2013-03-10,24.0687,24.2628,23.9444,24.2084,19366.0
2013-03-11,24.2006,24.2006,24.0531,24.1696,11688.0
2013-03-12,24.1696,24.1696,23.6067,23.6067,8970.0
2013-03-13,23.529,24.0531,23.529,23.9794,10761.0
2013-03-14,24.0687,24.0764,23.8978,24.0454,13301.0
2013-03-15,23.9949,24.1851,23.9056,24.1851,11331.0
2013-03-16,23.9949,24.1851,23.9056,24.1851,11331.0
2013-03-17,23.9949,24.1851,23.9056,24.1851,11331.0
2013-03-18,23.7697,24.2006,23.7193,24.2006,9209.0
2013-03-19,24.0687,24.3559,24.0687,24.0997,10634.0
2013-03-20,24.387,24.5656,24.3753,24.3792,8346.0
2013-03-21,24.418,24.4219,24.2123,24.2123,11525.0
2013-03-22,24.2239,24.7597,24.2239,24.7402,8457.0
2013-03-23,24.2239,24.7597,24.2239,24.7402,8457.0
2013-03-24,24.2239,24.7597,24.2239,24.7402,8457.0
2013-03-25,24.6898,24.8451,24.2628,24.2628,17062.0
2013-03-26,24.4569,24.6587,24.4569,24.5112,8858.0
2013-03-27,24.8373,24.8373,24.3249,24.5345,6053.0
2013-03-28,24.2628,24.9732,24.2628,24.7286,10986.0
2013-03-29,24.2628,24.9732,24.2628,24.7286,10986.0
2013-03-30,24.2628,24.9732,24.2628,24.7286,10986.0
2013-03-31,24.2628,24.9732,24.2628,24.7286,10986.0
2013-04-01,24.2628,24.9732,24.2628,24.7286,10986.0
2013-04-02,24.7286,25.4118,24.7286,25.4118,11940.0
2013-04-03,25.1712,25.4196,25.1556,25.1556,4877.0
2013-04-04,24.9499,25.1556,24.651,24.651,4146.0
2013-04-05,24.651,24.717,24.0531,24.057,20145.0
2013-04-06,24.651,24.717,24.0531,24.057,20145.0
2013-04-07,24.651,24.717,24.0531,24.057,20145.0
2013-04-08,24.0531,24.7325,24.0531,24.418,5555.0
2013-04-09,23.96,24.4569,23.96,24.0764,6650.0
2013-04-10,24.0687,24.88,24.0687,24.88,7037.0
2013-04-11,24.6277,25.0236,24.6277,24.8684,5534.0
2013-04-12,24.8839,24.8839,24.4569,24.4569,4259.0
2013-04-13,24.8839,24.8839,24.4569,24.4569,4259.0
2013-04-14,24.8839,24.8839,24.4569,24.4569,4259.0
2013-04-15,24.5306,24.8451,24.5306,24.6665,1874.0
2013-04-16,24.4064,24.6937,24.4064,24.453,4511.0
2013-04-17,24.3792,24.55,24.2123,24.2705,17240.0
2013-04-18,24.0958,24.453,23.991,24.352,7374.0
2013-04-19,24.3404,24.3715,24.1657,24.3676,14518.0
2013-04-20,24.3404,24.3715,24.1657,24.3676,14518.0
2013-04-21,24.3404,24.3715,24.1657,24.3676,14518.0
2013-04-22,24.4336,24.6354,24.2938,24.418,10949.0
2013-04-23,24.3947,25.0625,24.3947,24.9576,4786.0
2013-04-24,25.2333,25.3497,24.9926,25.1401,6849.0
2013-04-25,24.1812,24.9926,24.1502,24.9227,10785.0
2013-04-26,25.1556,25.1556,24.6587,24.8257,2292.0
2013-04-27,25.1556,25.1556,24.6587,24.8257,2292.0
2013-04-28,25.1556,25.1556,24.6587,24.8257,2292.0
2013-04-29,25.3885,25.4041,24.8722,25.4041,10553.0
2013-04-30,25.3109,25.3109,24.8179,24.8179,8689.0
2013-05-01,25.3109,25.3109,24.8179,24.8179,8689.0
2013-05-02,24.9033,25.2333,24.8839,25.2333,6287.0
2013-05-03,25.1323,25.4623,25.109,25.4623,2399.0
2013-05-04,25.1323,25.4623,25.109,25.4623,2399.0
2013-05-05,25.1323,25.4623,25.109,25.4623,2399.0
2013-05-06,25.2915,25.6215,25.2915,25.3303,11454.0
2013-05-07,25.3109,25.4662,25.1207,25.4662,52498.0
2013-05-08,25.1758,25.254,24.9292,24.9292,28523.0
2013-05-09,25.0662,25.0662,24.8391,24.8391,14381.0
2013-05-10,24.7413,25.1131,24.7413,25.0231,14998.0
2013-05-11,24.7413,25.1131,24.7413,25.0231,14998.0
2013-05-12,24.7413,25.1131,24.7413,25.0231,14998.0
2013-05-13,24.7804,25.2658,24.7804,25.1288,10714.0
2013-05-14,25.0505,25.3127,25.0505,25.254,47403.0
2013-05-15,25.4419,25.8412,25.438,25.759,25042.0
2013-05-16,25.4889,25.8372,25.4889,25.712,4739.0
2013-05-17,25.7746,25.7746,25.3167,25.5867,6656.0
2013-05-18,25.7746,25.7746,25.3167,25.5867,6656.0
2013-05-19,25.7746,25.7746,25.3167,25.5867,6656.0
2013-05-20,25.8333,25.8333,25.5633,25.7316,891.0
2013-05-21,25.6768,25.6768,25.4223,25.5085,8116.0
2013-05-22,25.8255,25.8255,25.4615,25.5593,2769.0
2013-05-23,25.4341,25.6337,25.391,25.6337,6112.0
2013-05-24,25.4419,25.5985,25.4067,25.5202,6917.0
2013-05-25,25.4419,25.5985,25.4067,25.5202,6917.0
2013-05-26,25.4419,25.5985,25.4067,25.5202,6917.0
2013-05-27,25.6141,25.6141,25.4028,25.4028,14903.0
2013-05-28,25.7903,25.9038,25.7237,25.7237,19641.0
2013-05-29,25.3636,25.4615,25.1718,25.1718,8335.0
2013-05-30,25.0622,25.2423,24.9331,25.0231,11626.0
2013-05-31,25.0857,25.0857,24.5573,24.5847,20301.0
2013-06-01,25.0857,25.0857,24.5573,24.5847,20301.0
2013-06-02,25.0857,25.0857,24.5573,24.5847,20301.0
2013-06-03,24.4008,24.8431,24.346,24.6904,9121.0
2013-06-04,24.89,24.89,24.5886,24.8078,10074.0
2013-06-05,24.8939,24.8939,24.072,24.072,10249.0
2013-06-06,23.8567,24.3264,23.6258,23.8332,26994.0
2013-06-07,23.6258,24.1659,23.6258,24.0641,11413.0
2013-06-08,23.6258,24.1659,23.6258,24.0641,11413.0
2013-06-09,23.6258,24.1659,23.6258,24.0641,11413.0
2013-06-10,24.1855,24.1855,23.9389,24.0407,14657.0
2013-06-11,24.0211,24.0211,23.4848,23.7197,49734.0
2013-06-12,23.6453,23.9545,23.6453,23.841,10730.0
2013-06-13,24.2442,24.2442,23.3831,23.6727,23356.0
2013-06-14,23.6414,23.7314,23.5162,23.5475,20605.0
2013-06-15,23.6414,23.7314,23.5162,23.5475,20605.0
2013-06-16,23.6414,23.7314,23.5162,23.5475,20605.0
2013-06-17,24.2364,24.2364,23.6923,24.025,27759.0
2013-06-18,24.2207,24.2207,23.6806,23.7823,10248.0
2013-06-19,23.9232,23.9232,23.7353,23.7784,22832.0
2013-06-20,23.4692,23.5436,22.9016,22.9016,30839.0
2013-06-21,23.023,23.2657,22.9486,22.976,24511.0
2013-06-22,23.023,23.2657,22.9486,22.976,24511.0
2013-06-23,23.023,23.2657,22.9486,22.976,24511.0
2013-06-24,23.4653,23.4653,22.385,22.5259,29136.0
2013-06-25,22.475,22.7803,22.475,22.6198,21252.0
2013-06-26,22.8194,23.297,22.7529,23.2226,75591.0
2013-06-27,23.2187,23.7471,23.2069,23.7079,19994.0
2013-06-28,23.9545,23.9545,23.6414,23.6453,33387.0
2013-06-29,23.9545,23.9545,23.6414,23.6453,33387.0
2013-06-30,23.9545,23.9545,23.6414,23.6453,33387.0
2013-07-01,23.567,23.9663,23.4848,23.6492,99364.0
2013-07-02,23.8449,23.8645,23.6571,23.8097,164253.0
2013-07-03,23.7745,23.8723,23.5279,23.8723,6450.0
2013-07-04,23.8763,24.389,23.8606,24.2755,18539.0
2013-07-05,24.2833,24.5103,23.9976,24.1228,17853.0
2013-07-06,24.2833,24.5103,23.9976,24.1228,17853.0
2013-07-07,24.2833,24.5103,23.9976,24.1228,17853.0
2013-07-08,24.2677,24.4242,24.2324,24.3773,13069.0
2013-07-09,24.4086,24.4516,24.342,24.4203,13230.0
2013-07-10,24.4242,24.5299,24.2872,24.4008,9703.0
2013-07-11,24.6591,24.8665,24.5103,24.6591,9437.0
2013-07-12,24.7609,24.8587,24.6669,24.6669,8144.0
2013-07-13,24.7609,24.8587,24.6669,24.6669,8144.0
2013-07-14,24.7609,24.8587,24.6669,24.6669,8144.0
2013-07-15,24.7491,24.9996,24.7491,24.937,4748.0
2013-07-16,25.0505,25.0544,24.6473,24.7061,7928.0
2013-07-17,24.3068,24.5573,24.1307,24.5573,11082.0
2013-07-18,24.9331,24.9331,24.4399,24.6004,2525.0
2013-07-19,24.9605,24.9605,24.3264,24.5534,6199.0
2013-07-20,24.9605,24.9605,24.3264,24.5534,6199.0
2013-07-21,24.9605,24.9605,24.3264,24.5534,6199.0
2013-07-22,24.5417,24.5691,24.2677,24.2677,1120.0
2013-07-23,24.4164,24.6043,24.0876,24.0876,5641.0
2013-07-24,24.2129,24.4869,24.1698,24.2129,10008.0
2013-07-25,23.9976,24.0289,23.7784,23.8489,17268.0
2013-07-26,23.798,23.8293,23.4496,23.4888,10470.0
2013-07-27,23.798,23.8293,23.4496,23.4888,10470.0
2013-07-28,23.798,23.8293,23.4496,23.4888,10470.0
2013-07-29,23.7549,23.8763,23.477,23.8763,13329.0
2013-07-30,23.8723,23.8723,23.34,23.34,5903.0
2013-07-31,23.4966,23.8058,23.4966,23.8058,12240.0
2013-08-01,23.8763,23.9154,23.4888,23.4888,4214.0
2013-08-02,23.6218,24.0015,23.6218,24.0015,3357.0
2013-08-03,23.6218,24.0015,23.6218,24.0015,3357.0
2013-08-04,23.6218,24.0015,23.6218,24.0015,3357.0
2013-08-05,24.2598,24.2598,23.8215,23.9193,4470.0
2013-08-06,23.9193,23.9193,23.5122,23.6845,12478.0
2013-08-07,23.735,23.8061,23.3638,23.3717,6896.0
2013-08-08,23.4072,23.4072,23.0952,23.2927,8215.0
2013-08-09,23.4349,23.6047,23.1703,23.5612,14794.0
2013-08-10,23.4349,23.6047,23.1703,23.5612,14794.0
2013-08-11,23.4349,23.6047,23.1703,23.5612,14794.0
2013-08-12,23.5376,23.5533,23.3203,23.3203,17022.0
2013-08-13,23.5849,23.7587,23.577,23.7232,19196.0
2013-08-14,23.6955,23.7864,23.6205,23.6955,16080.0
2013-08-15,23.7271,23.7271,23.3164,23.3993,9873.0
2013-08-16,23.3282,23.6402,23.3282,23.6402,6812.0
2013-08-17,23.3282,23.6402,23.3282,23.6402,6812.0
2013-08-18,23.3282,23.6402,23.3282,23.6402,6812.0
2013-08-19,23.5297,23.5297,23.3006,23.3875,27761.0
2013-08-20,23.4586,23.4586,22.9689,23.1347,9672.0
2013-08-21,23.3006,23.3006,22.9847,23.0794,1273.0
2013-08-22,23.3006,23.3006,22.8662,22.9649,14534.0
2013-08-23,22.9096,23.1663,22.8148,23.1268,22196.0
2013-08-24,22.9096,23.1663,22.8148,23.1268,22196.0
2013-08-25,22.9096,23.1663,22.8148,23.1268,22196.0
2013-08-26,23.3006,23.3006,23.0281,23.2335,4931.0
2013-08-27,23.2374,23.2414,22.7477,22.7477,19441.0
2013-08-28,22.6687,22.6766,22.4713,22.6371,24412.0
2013-08-29,23.0005,23.0005,22.412,22.6924,8999.0
2013-08-30,22.8385,22.8385,22.4634,22.5186,8377.0
2013-08-31,22.8385,22.8385,22.4634,22.5186,8377.0
2013-09-01,22.8385,22.8385,22.4634,22.5186,8377.0
2013-09-02,23.5376,23.5376,22.6727,22.8504,10672.0
2013-09-03,22.6766,22.803,22.5976,22.6174,4033.0
2013-09-04,22.7122,22.7122,22.2777,22.6292,10704.0
2013-09-05,22.5028,22.6095,22.3646,22.4357,13116.0
2013-09-06,22.6687,22.6687,22.3765,22.6292,16566.0
2013-09-07,22.6687,22.6687,22.3765,22.6292,16566.0
2013-09-08,22.6687,22.6687,22.3765,22.6292,16566.0
2013-09-09,22.7595,22.7595,22.3014,22.3014,3006.0
2013-09-10,22.4002,22.8899,22.4002,22.8899,34134.0
2013-09-11,22.9057,22.9057,22.6016,22.6924,13089.0
2013-09-12,22.5344,22.8267,22.5344,22.6648,22915.0
2013-09-13,22.6529,22.8109,22.6292,22.8109,11486.0
2013-09-14,22.6529,22.8109,22.6292,22.8109,11486.0
2013-09-15,22.6529,22.8109,22.6292,22.8109,11486.0
2013-09-16,23.0241,23.0241,22.7595,22.9215,24384.0
2013-09-17,23.0241,23.1861,23.0241,23.1861,13623.0
2013-09-18,23.1545,23.2769,23.0162,23.115,16701.0
2013-09-19,23.3124,23.9364,23.3124,23.7903,46396.0
2013-09-20,23.6363,23.7666,23.5968,23.6442,10532.0
2013-09-21,23.6363,23.7666,23.5968,23.6442,10532.0
2013-09-22,23.6363,23.7666,23.5968,23.6442,10532.0
2013-09-23,23.577,23.7429,23.4349,23.4744,21433.0
2013-09-24,23.4744,23.4744,23.2532,23.2966,11262.0
2013-09-25,23.3006,23.3006,22.9452,23.0597,12236.0
2013-09-26,23.0557,23.2295,23.0241,23.1742,18112.0
2013-09-27,23.1505,23.1505,22.6766,22.7438,13073.0
2013-09-28,23.1505,23.1505,22.6766,22.7438,13073.0
2013-09-29,23.1505,23.1505,22.6766,22.7438,13073.0
2013-09-30,22.7082,22.8267,22.57,22.7201,20633.0
2013-10-01,22.1988,22.1988,21.8275,22.1237,77243.0
2013-10-02,21.8868,21.9026,21.6459,21.7801,37011.0
2013-10-03,21.7604,22.0803,21.7209,21.9578,28998.0
2013-10-04,22.1079,22.1079,21.8947,22.0171,6462.0
2013-10-05,22.1079,22.1079,21.8947,22.0171,6462.0
2013-10-06,22.1079,22.1079,21.8947,22.0171,6462.0
2013-10-07,21.9184,22.2067,21.7209,21.9263,21349.0
2013-10-08,21.871,21.9815,21.8631,21.8749,5932.0
2013-10-09,21.9105,21.9184,21.6617,21.7327,13283.0
2013-10-10,21.7999,21.8275,21.5945,21.6854,40943.0
2013-10-11,21.7801,21.9973,21.7485,21.8473,23547.0
2013-10-12,21.7801,21.9973,21.7485,21.8473,23547.0
2013-10-13,21.7801,21.9973,21.7485,21.8473,23547.0
2013-10-14,21.7446,21.9697,21.7446,21.792,9084.0
2013-10-15,21.7999,22.1474,21.7999,22.0842,15690.0
2013-10-16,22.1079,22.1237,21.867,22.1119,30326.0
2013-10-17,22.1356,22.5384,22.1356,22.491,13251.0
2013-10-18,22.5147,22.8346,22.5147,22.8109,29972.0
2013-10-19,22.5147,22.8346,22.5147,22.8109,29972.0
2013-10-20,22.5147,22.8346,22.5147,22.8109,29972.0
2013-10-21,22.8978,22.8978,22.5818,22.6885,9652.0
2013-10-22,22.645,22.9886,22.5897,22.8543,16848.0
2013-10-23,23.1031,23.1031,22.8267,22.9017,19462.0
2013-10-24,22.9215,22.9491,22.645,22.8543,5429.0
2013-10-25,22.9847,22.9847,22.6134,22.645,8321.0
2013-10-26,22.9847,22.9847,22.6134,22.645,8321.0
2013-10-27,22.9847,22.9847,22.6134,22.645,8321.0
2013-10-28,22.7122,23.0557,22.6687,23.0557,12623.0
2013-10-29,22.9215,23.1426,22.9215,23.0715,11246.0
2013-10-30,23.1426,23.1663,22.8346,22.9175,22211.0
2013-10-31,22.9057,23.1189,22.9057,23.0439,20446.0
2013-11-01,23.1505,23.1505,22.7674,22.8701,4768.0
2013-11-02,23.1505,23.1505,22.7674,22.8701,4768.0
2013-11-03,23.1505,23.1505,22.7674,22.8701,4768.0
2013-11-04,22.9807,23.1031,22.9412,23.0202,6721.0
2013-11-05,23.0913,23.2216,23.0044,23.2216,13991.0
2013-11-06,23.3005,23.3005,23.0175,23.0454,25107.0
2013-11-07,23.0813,23.3005,22.8741,22.9299,11952.0
2013-11-08,22.8262,22.9139,22.8262,22.8501,9634.0
2013-11-09,22.8262,22.9139,22.8262,22.8501,9634.0
2013-11-10,22.8262,22.9139,22.8262,22.8501,9634.0
2013-11-11,22.8222,23.1132,22.8222,23.1132,6973.0
2013-11-12,22.9817,23.0215,22.9418,22.9418,5953.0
2013-11-13,22.878,22.9099,22.6748,22.8382,10749.0
2013-11-14,23.0773,23.1132,23.0136,23.0175,10411.0
2013-11-15,23.0694,23.0973,23.0096,23.0255,9981.0
2013-11-16,23.0694,23.0973,23.0096,23.0255,9981.0
2013-11-17,23.0694,23.0973,23.0096,23.0255,9981.0
2013-11-18,23.0215,23.2766,22.9896,23.1889,5556.0
2013-11-19,23.1969,23.2288,23.0534,23.1371,12605.0
2013-11-20,23.2328,23.3763,23.1172,23.2607,10924.0
2013-11-21,23.1969,23.1969,23.0175,23.0175,13591.0
2013-11-22,23.1172,23.2288,22.878,22.886,9719.0
2013-11-23,23.1172,23.2288,22.878,22.886,9719.0
2013-11-24,23.1172,23.2288,22.878,22.886,9719.0
2013-11-25,22.8501,23.3802,22.8501,23.3165,7841.0
2013-11-26,23.2407,23.2407,23.0175,23.1331,14482.0
2013-11-27,23.1252,23.1252,22.9936,23.1252,8098.0
2013-11-28,23.1172,23.1889,22.9976,22.9976,10851.0
2013-11-29,22.9617,23.1969,22.9617,23.1012,10862.0
2013-11-30,22.9617,23.1969,22.9617,23.1012,10862.0
2013-12-01,22.9617,23.1969,22.9617,23.1012,10862.0
2013-12-02,23.157,23.2647,22.8103,22.8103,17439.0
2013-12-03,22.8063,22.9737,22.6349,22.7425,53239.0
2013-12-04,22.9578,22.9578,22.6788,22.7545,28141.0
