,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity
2013-07-03,30.0209,30.0383,29.6198,29.9232,584796.0
2013-07-04,30.1534,31.0879,30.0522,30.8891,809453.0
2013-07-05,31.0391,31.604,30.8368,31.332,1052116.0
2013-07-06,31.0391,31.604,30.8368,31.332,1052116.0
2013-07-07,31.0391,31.604,30.8368,31.332,1052116.0
2013-07-08,31.468,31.9004,31.2692,31.5238,797955.0
2013-07-09,31.8272,32.3538,31.8028,32.0818,562125.0
2013-07-10,32.0504,32.6885,31.9283,32.6676,770142.0
2013-07-11,32.9849,33.1279,32.7373,32.9814,834811.0
2013-07-12,33.0826,33.5359,32.8664,33.365,689360.0
2013-07-13,33.0826,33.5359,32.8664,33.365,689360.0
2013-07-14,33.0826,33.5359,32.8664,33.365,689360.0
2013-07-15,33.3092,33.6405,33.1,33.2709,461289.0
2013-07-16,33.3476,33.3476,32.3503,32.4095,787743.0
2013-07-17,32.9466,33.0791,32.5909,32.9919,914216.0
2013-07-18,31.4122,31.4122,29.9651,30.3486,3591173.0
2013-07-19,30.1011,30.8961,29.85,30.8752,1733740.0
2013-07-20,30.1011,30.8961,29.85,30.8752,1733740.0
2013-07-21,30.1011,30.8961,29.85,30.8752,1733740.0
2013-07-22,31.1193,31.1646,30.5195,30.6729,1020461.0
2013-07-23,30.7392,30.9205,30.5021,30.8368,698918.0
2013-07-24,30.8822,31.6075,30.781,31.4471,997257.0
2013-07-25,31.3669,31.4471,30.931,31.1646,683403.0
2013-07-26,31.3529,31.5238,31.0147,31.196,463871.0
2013-07-27,31.3529,31.5238,31.0147,31.196,463871.0
2013-07-28,31.3529,31.5238,31.0147,31.196,463871.0
2013-07-29,31.3564,31.7296,31.2379,31.5029,537666.0
2013-07-30,31.6982,32.0085,31.5657,31.7784,650823.0
2013-07-31,31.8028,32.162,31.6354,31.9109,524666.0
2013-08-01,32.1829,32.5769,32.0399,32.5316,596587.0
2013-08-02,32.7164,32.9326,32.1062,32.2282,738405.0
2013-08-03,32.7164,32.9326,32.1062,32.2282,738405.0
2013-08-04,32.7164,32.9326,32.1062,32.2282,738405.0
2013-08-05,31.4576,31.9074,31.4052,31.89,720231.0
2013-08-06,31.8307,32.0434,31.2623,31.4576,627301.0
2013-08-07,31.4157,31.4262,31.0356,31.2135,695521.0
2013-08-08,31.5378,31.9283,31.2692,31.9283,858589.0
2013-08-09,32.0225,32.3956,31.8377,32.3572,704205.0
2013-08-10,32.0225,32.3956,31.8377,32.3572,704205.0
2013-08-11,32.0225,32.3956,31.8377,32.3572,704205.0
2013-08-12,32.427,32.6746,32.2178,32.57,684317.0
2013-08-13,32.5839,33.379,32.57,32.8838,817767.0
2013-08-14,32.9152,33.1244,32.7757,32.8454,466923.0
2013-08-15,32.8873,33.0198,32.6188,32.8524,482273.0
2013-08-16,32.8071,33.1942,32.7548,33.1942,434341.0
2013-08-17,32.8071,33.1942,32.7548,33.1942,434341.0
2013-08-18,32.8071,33.1942,32.7548,33.1942,434341.0
2013-08-19,33.1209,33.379,32.9605,33.2011,484731.0
2013-08-20,33.0407,33.0407,32.7025,32.971,770298.0
2013-08-21,32.8594,33.0058,32.7583,32.7931,385668.0
2013-08-22,32.7862,33.515,32.7862,33.3894,609849.0
2013-08-23,33.3023,34.0206,33.2604,33.6928,741242.0
2013-08-24,33.3023,34.0206,33.2604,33.6928,741242.0
2013-08-25,33.3023,34.0206,33.2604,33.6928,741242.0
2013-08-26,33.8253,33.8951,33.4417,33.515,366877.0
2013-08-27,33.3267,33.5254,32.4514,32.4514,726950.0
2013-08-28,31.9981,32.0783,31.6982,31.8934,679005.0
2013-08-29,31.9597,32.0469,31.7261,31.7679,332160.0
2013-08-30,31.7923,31.8934,31.0147,31.0321,866476.0
2013-08-31,31.7923,31.8934,31.0147,31.0321,866476.0
2013-09-01,31.7923,31.8934,31.0147,31.0321,866476.0
2013-09-02,31.3146,31.6075,30.8961,31.2937,679758.0
2013-09-03,31.4192,31.9562,31.1751,31.8028,596685.0
2013-09-04,31.7226,31.9597,31.3599,31.6215,660204.0
2013-09-05,31.7086,31.7888,31.4157,31.7784,393844.0
2013-09-06,31.7365,32.1166,31.5587,31.9527,511471.0
2013-09-07,31.7365,32.1166,31.5587,31.9527,511471.0
2013-09-08,31.7365,32.1166,31.5587,31.9527,511471.0
2013-09-09,31.9527,32.2666,31.8063,31.9841,449167.0
2013-09-10,32.2247,33.5359,32.1794,33.4278,1225976.0
2013-09-11,33.494,33.9439,33.4138,33.6266,511845.0
2013-09-12,33.637,33.902,33.4487,33.8532,438712.0
2013-09-13,33.7556,34.5193,33.6858,34.3868,853314.0
2013-09-14,33.7556,34.5193,33.6858,34.3868,853314.0
2013-09-15,33.7556,34.5193,33.6858,34.3868,853314.0
2013-09-16,34.732,34.9552,34.2159,34.453,862506.0
2013-09-17,34.4949,34.5751,34.0241,34.181,596571.0
2013-09-18,34.1392,34.6309,33.9334,34.6309,529872.0
2013-09-19,34.997,35.1993,34.3798,34.4251,667895.0
2013-09-20,34.453,34.8331,34.4391,34.6797,1090897.0
2013-09-21,34.453,34.8331,34.4391,34.6797,1090897.0
2013-09-22,34.453,34.8331,34.4391,34.6797,1090897.0
2013-09-23,34.5402,34.8784,34.3868,34.6657,579987.0
2013-09-24,34.603,34.7041,34.2508,34.4391,505637.0
2013-09-25,33.7556,34.2194,33.7556,34.1775,667649.0
2013-09-26,34.2263,34.3519,33.9544,34.1531,400364.0
2013-09-27,34.1217,34.2717,33.4627,33.6719,559136.0
2013-09-28,34.1217,34.2717,33.4627,33.6719,559136.0
2013-09-29,34.1217,34.2717,33.4627,33.6719,559136.0
2013-09-30,33.229,33.8776,33.0477,33.8776,629052.0
2013-10-01,33.9299,34.7808,33.8916,34.7424,787373.0
2013-10-02,34.6588,35.1365,34.4426,34.5228,691480.0
2013-10-03,34.6867,34.9273,33.8951,34.1182,495661.0
2013-10-04,34.1043,34.1671,33.773,34.0171,388405.0
2013-10-05,34.1043,34.1671,33.773,34.0171,388405.0
2013-10-06,34.1043,34.1671,33.773,34.0171,388405.0
2013-10-07,33.7486,34.0764,33.0024,33.9822,589725.0
2013-10-08,33.8881,33.9613,33.0826,33.1035,678522.0
2013-10-09,32.9187,33.1767,32.6153,32.964,544997.0
2013-10-10,33.1314,33.4522,32.964,33.3023,569763.0
2013-10-11,33.4104,33.508,33.3023,33.4417,360724.0
2013-10-12,33.4104,33.508,33.3023,33.4417,360724.0
2013-10-13,33.4104,33.508,33.3023,33.4417,360724.0
2013-10-14,33.4069,33.6649,33.3546,33.5115,322180.0
2013-10-15,33.7835,34.174,33.7103,34.1113,426500.0
2013-10-16,34.0346,34.0729,33.6405,33.8986,498521.0
2013-10-17,33.6789,33.7556,33.1349,33.2639,892582.0
2013-10-18,33.0965,33.773,33.0965,33.773,1022003.0
2013-10-19,33.0965,33.773,33.0965,33.773,1022003.0
2013-10-20,33.0965,33.773,33.0965,33.773,1022003.0
2013-10-21,35.4294,36.9638,35.2202,36.0083,2696675.0
2013-10-22,35.8548,36.2803,35.7642,35.82,911119.0
2013-10-23,35.9463,36.2762,35.7357,35.9182,591753.0
2013-10-24,35.6375,36.1078,35.6375,35.7849,615214.0
2013-10-25,35.6585,36.0165,35.6585,36.0165,561235.0
2013-10-26,35.6585,36.0165,35.6585,36.0165,561235.0
2013-10-27,35.6585,36.0165,35.6585,36.0165,561235.0
2013-10-28,36.2482,36.4307,35.7989,36.1218,461726.0
2013-10-29,36.1218,36.3605,36.0305,36.2411,422855.0
2013-10-30,36.2201,37.4906,36.2131,37.4625,1089032.0
2013-10-31,37.3923,37.8696,37.2309,37.5959,909799.0
2013-11-01,37.5538,37.5538,36.9852,37.1186,523637.0
2013-11-02,37.5538,37.5538,36.9852,37.1186,523637.0
2013-11-03,37.5538,37.5538,36.9852,37.1186,523637.0
2013-11-04,37.1045,37.8977,37.1045,37.7643,509755.0
2013-11-05,37.7643,38.01,37.3783,37.5187,532453.0
2013-11-06,37.7363,38.7681,37.6941,38.5646,738677.0
2013-11-07,38.5084,39.6526,38.1644,38.3119,1146947.0
2013-11-08,38.9647,39.0068,38.5154,38.7822,1059895.0
2013-11-09,38.9647,39.0068,38.5154,38.7822,1059895.0
2013-11-10,38.9647,39.0068,38.5154,38.7822,1059895.0
2013-11-11,38.8313,39.2665,38.8032,39.2595,680343.0
2013-11-12,39.2103,39.2103,38.6277,38.9015,571749.0
2013-11-13,38.7681,39.0349,38.4803,38.9225,595031.0
2013-11-14,39.2665,39.4841,39.0349,39.1752,533618.0
2013-11-15,38.4944,39.2665,38.4242,39.1542,825297.0
2013-11-16,38.4944,39.2665,38.4242,39.1542,825297.0
2013-11-17,38.4944,39.2665,38.4242,39.1542,825297.0
2013-11-18,39.3928,39.3928,38.8874,39.1612,421555.0
2013-11-19,39.0559,39.105,38.4873,38.719,566304.0
2013-11-20,38.5575,38.9015,38.4944,38.6769,349007.0
2013-11-21,38.6558,38.6558,38.2838,38.361,498487.0
2013-11-22,38.4663,38.6769,38.3399,38.4944,426628.0
2013-11-23,38.4663,38.6769,38.3399,38.4944,426628.0
2013-11-24,38.4663,38.6769,38.3399,38.4944,426628.0
2013-11-25,38.5154,38.6979,38.1504,38.361,364434.0
2013-11-26,38.4101,38.4873,37.9819,38.0521,501684.0
2013-11-27,38.1364,38.6979,38.017,38.6137,378133.0
2013-11-28,38.6628,38.8734,38.5365,38.8172,265276.0
2013-11-29,38.6979,38.9647,38.5365,38.9085,324346.0
2013-11-30,38.6979,38.9647,38.5365,38.9085,324346.0
2013-12-01,38.6979,38.9647,38.5365,38.9085,324346.0
2013-12-02,38.8102,39.0068,38.5014,38.8874,333254.0
2013-12-03,38.7541,38.8523,37.7643,37.7714,538051.0
2013-12-04,37.8486,38.0592,37.287,37.631,517184.0
2013-12-05,37.5467,37.9398,37.2238,37.287,401767.0
2013-12-06,37.3151,37.6099,37.1607,37.4765,390276.0
2013-12-07,37.3151,37.6099,37.1607,37.4765,390276.0
2013-12-08,37.3151,37.6099,37.1607,37.4765,390276.0
2013-12-09,37.5397,37.7222,37.2028,37.287,437277.0
2013-12-10,37.1607,37.989,37.1607,37.8275,554090.0
2013-12-11,37.7854,37.9328,37.652,37.7292,328140.0
2013-12-12,37.4274,37.5046,37.1607,37.2589,432108.0
2013-12-13,37.2168,37.4625,37.1326,37.3011,388984.0
2013-12-14,37.2168,37.4625,37.1326,37.3011,388984.0
2013-12-15,37.2168,37.4625,37.1326,37.3011,388984.0
2013-12-16,37.1396,37.9117,37.1256,37.7573,442148.0
2013-12-17,37.5397,37.6169,37.1186,37.1186,388268.0
2013-12-18,37.4414,37.5538,37.2238,37.4695,363810.0
2013-12-19,37.8837,37.8977,37.4344,37.4765,538700.0
2013-12-20,37.4765,38.3259,37.4765,38.2768,829637.0
2013-12-21,37.4765,38.3259,37.4765,38.2768,829637.0
2013-12-22,37.4765,38.3259,37.4765,38.2768,829637.0
2013-12-23,38.7471,38.7611,38.3891,38.6488,282588.0
2013-12-24,38.7049,39.077,38.6277,39.0068,80726.0
2013-12-25,38.7049,39.077,38.6277,39.0068,80726.0
2013-12-26,38.7049,39.077,38.6277,39.0068,80726.0
2013-12-27,39.2946,39.5964,39.2805,39.3648,242136.0
2013-12-28,39.2946,39.5964,39.2805,39.3648,242136.0
2013-12-29,39.2946,39.5964,39.2805,39.3648,242136.0
2013-12-30,39.3156,39.449,39.0629,39.105,209597.0
2013-12-31,39.3788,39.6104,39.3788,39.5473,126467.0
2014-01-01,39.3788,39.6104,39.3788,39.5473,126467.0
2014-01-02,39.6175,39.8,39.1612,39.463,640767.0
2014-01-03,39.4771,39.821,38.9296,39.6666,340963.0
2014-01-04,39.4771,39.821,38.9296,39.6666,340963.0
2014-01-05,39.4771,39.821,38.9296,39.6666,340963.0
2014-01-06,39.7368,40.0105,39.4771,39.5402,472320.0
2014-01-07,39.6596,39.6596,39.2384,39.2454,402651.0
2014-01-08,38.0802,38.9927,37.6731,38.1785,1320987.0
2014-01-09,37.9047,38.1153,37.7082,37.8696,858082.0
2014-01-10,37.9047,38.8453,37.8486,38.8102,638123.0
2014-01-11,37.9047,38.8453,37.8486,38.8102,638123.0
2014-01-12,37.9047,38.8453,37.8486,38.8102,638123.0
2014-01-13,38.8523,39.3297,38.6277,39.3297,643079.0
2014-01-14,38.8945,39.2103,38.6207,39.084,612145.0
2014-01-15,39.3437,39.8631,39.2384,39.5824,446980.0
2014-01-16,39.6877,39.8772,39.5894,39.8772,429804.0
2014-01-17,39.7719,40.9792,39.7298,40.6774,841723.0
2014-01-18,39.7719,40.9792,39.7298,40.6774,841723.0
2014-01-19,39.7719,40.9792,39.7298,40.6774,841723.0
2014-01-20,40.7125,40.8318,40.3896,40.4177,368170.0
2014-01-21,40.4387,40.5089,39.7087,39.9053,451309.0
2014-01-22,39.9684,40.1018,39.7017,39.9965,329221.0
2014-01-23,38.9506,39.6175,38.9506,39.2875,464365.0
2014-01-24,39.3928,39.3928,37.8696,37.9609,695970.0
2014-01-25,39.3928,39.3928,37.8696,37.9609,695970.0
2014-01-26,39.3928,39.3928,37.8696,37.9609,695970.0
2014-01-27,37.9468,38.2487,37.659,37.7222,489506.0
2014-01-28,37.9749,38.1223,37.6871,37.8345,483385.0
2014-01-29,38.2697,38.5014,37.0062,37.9328,890587.0
2014-01-30,38.1995,38.4944,37.8626,37.996,552482.0
2014-01-31,37.7152,37.7363,36.7114,37.4906,867373.0
2014-02-01,37.7152,37.7363,36.7114,37.4906,867373.0
2014-02-02,37.7152,37.7363,36.7114,37.4906,867373.0
2014-02-03,37.6099,38.2136,37.5678,37.7994,669871.0
2014-02-04,37.6169,37.7012,37.0835,37.3291,629817.0
2014-02-05,36.6553,37.624,36.5219,37.1396,715896.0
2014-02-06,37.996,40.2141,37.9679,39.5543,2445080.0
2014-02-07,39.9895,40.3475,39.7649,40.0105,800959.0
2014-02-08,39.9895,40.3475,39.7649,40.0105,800959.0
2014-02-09,39.9895,40.3475,39.7649,40.0105,800959.0
2014-02-10,40.3615,41.0564,40.2001,40.3756,793181.0
2014-02-11,40.7055,41.26,40.551,41.1547,727209.0
2014-02-12,41.2179,41.8637,41.1547,41.5478,1125852.0
2014-02-13,41.5829,41.7303,41.4144,41.6039,660745.0
2014-02-14,41.8145,42.5305,41.7654,42.3971,930013.0
2014-02-15,41.8145,42.5305,41.7654,42.3971,930013.0
2014-02-16,41.8145,42.5305,41.7654,42.3971,930013.0
2014-02-17,42.3129,42.4322,42.0672,42.1164,657768.0
2014-02-18,42.2076,42.2076,41.7233,42.0251,481706.0
2014-02-19,41.8145,42.6639,41.8145,42.6569,436402.0
2014-02-20,42.1093,42.3269,41.0775,41.7584,879801.0
2014-02-21,41.99,42.1023,41.4706,41.5618,539660.0
2014-02-22,41.99,42.1023,41.4706,41.5618,539660.0
2014-02-23,41.99,42.1023,41.4706,41.5618,539660.0
2014-02-24,41.3863,41.7584,41.2881,41.4636,560708.0
2014-02-25,41.1968,42.0672,40.9231,42.0672,677644.0
2014-02-26,42.0321,42.0813,41.7092,41.8637,517363.0
2014-02-27,41.7654,42.1164,41.3302,41.8707,478328.0
2014-02-28,42.0111,42.1795,41.8707,42.1234,655869.0
2014-03-01,42.0111,42.1795,41.8707,42.1234,655869.0
2014-03-02,42.0111,42.1795,41.8707,42.1234,655869.0
2014-03-03,41.3513,41.7373,40.6914,40.7476,720298.0
2014-03-04,40.9862,42.1374,40.8388,41.7584,741666.0
2014-03-05,41.7794,42.2918,41.611,42.2918,486263.0
2014-03-06,42.3269,42.8815,42.3269,42.4954,589175.0
2014-03-07,42.4533,42.4673,41.99,42.2568,675317.0
2014-03-08,42.4533,42.4673,41.99,42.2568,675317.0
2014-03-09,42.4533,42.4673,41.99,42.2568,675317.0
2014-03-10,42.0813,42.334,41.2951,41.4495,687396.0
2014-03-11,41.4987,41.5197,40.8108,40.888,561539.0
2014-03-12,40.6353,40.8108,39.9614,40.3826,728492.0
2014-03-13,40.4387,40.7125,39.8,39.8,605197.0
2014-03-14,39.4139,40.3264,38.9085,40.2281,1039330.0
2014-03-15,39.4139,40.3264,38.9085,40.2281,1039330.0
2014-03-16,39.4139,40.3264,38.9085,40.2281,1039330.0
2014-03-17,40.3334,40.9862,39.9404,40.895,667908.0
2014-03-18,40.7897,41.4144,40.4598,41.1477,661025.0
2014-03-19,41.0494,41.0845,40.3756,40.4247,621381.0
2014-03-20,40.0456,40.2703,39.8702,40.2211,532336.0
2014-03-21,40.3685,41.1828,40.179,40.8318,1494017.0
2014-03-22,40.3685,41.1828,40.179,40.8318,1494017.0
2014-03-23,40.3685,41.1828,40.179,40.8318,1494017.0
2014-03-24,41.1266,41.1266,39.7228,39.9544,610782.0
2014-03-25,40.2141,40.9933,40.179,40.544,551260.0
2014-03-26,39.8842,40.7546,39.4981,40.6844,842053.0
2014-03-27,40.53,41.2038,40.4598,41.1126,395846.0
2014-03-28,41.4144,41.8917,41.4144,41.4916,438415.0
2014-03-29,41.4144,41.8917,41.4144,41.4916,438415.0
2014-03-30,41.4144,41.8917,41.4144,41.4916,438415.0
2014-03-31,41.7443,42.0813,41.2811,41.5759,444627.0
2014-04-01,41.7794,41.8847,41.0775,41.5618,371807.0
2014-04-02,41.5899,41.6741,40.916,41.1758,597308.0
2014-04-03,41.1407,41.1758,40.172,40.1931,1109679.0
2014-04-04,40.2913,40.8318,40.2001,40.7897,695733.0
2014-04-05,40.2913,40.8318,40.2001,40.7897,695733.0
2014-04-06,40.2913,40.8318,40.2001,40.7897,695733.0
2014-04-07,40.4457,40.7335,40.2632,40.6283,422924.0
2014-04-08,40.8599,40.8599,40.172,40.7967,586248.0
2014-04-09,40.888,41.0705,40.6493,41.0213,486274.0
2014-04-10,40.544,40.7335,40.1299,40.2492,651232.0
2014-04-11,39.7719,39.7789,39.084,39.4139,670053.0
2014-04-12,39.7719,39.7789,39.084,39.4139,670053.0
2014-04-13,39.7719,39.7789,39.084,39.4139,670053.0
2014-04-14,39.1612,39.1893,38.2978,38.8594,635121.0
2014-04-15,38.8032,39.105,38.4101,38.4944,514803.0
2014-04-16,38.8945,39.9404,38.8243,39.9123,748117.0
2014-04-17,38.2557,38.726,37.0624,37.5889,2353357.0
2014-04-18,38.2557,38.726,37.0624,37.5889,2353357.0
2014-04-19,38.2557,38.726,37.0624,37.5889,2353357.0
2014-04-20,38.2557,38.726,37.0624,37.5889,2353357.0
2014-04-21,38.2557,38.726,37.0624,37.5889,2353357.0
2014-04-22,37.8837,38.719,37.5959,38.5575,1151967.0
2014-04-23,38.6628,38.7049,38.0592,38.1644,491514.0
2014-04-24,38.4312,38.6558,37.7854,38.4382,575629.0
2014-04-25,38.1504,38.354,37.9258,38.0381,400848.0
2014-04-26,38.1504,38.354,37.9258,38.0381,400848.0
2014-04-27,38.1504,38.354,37.9258,38.0381,400848.0
2014-04-28,38.1855,38.368,37.7152,37.9117,425085.0
2014-04-29,38.1153,38.2557,37.5678,38.2276,577874.0
2014-04-30,38.1153,38.9506,38.0872,38.9506,830569.0
2014-05-01,38.1153,38.9506,38.0872,38.9506,830569.0
2014-05-02,39.402,39.4091,38.3345,38.4778,883884.0
2014-05-03,39.402,39.4091,38.3345,38.4778,883884.0
2014-05-04,39.402,39.4091,38.3345,38.4778,883884.0
2014-05-05,38.2629,38.4921,37.9118,38.3703,456404.0
2014-05-06,38.5996,38.9578,38.0551,38.5136,552232.0
2014-05-07,38.4277,39.8103,38.2772,39.4163,890531.0
2014-05-08,39.5166,39.8461,39.0581,39.5524,514077.0
2014-05-09,39.6169,39.8533,39.273,39.4091,360308.0
2014-05-10,39.6169,39.8533,39.273,39.4091,360308.0
2014-05-11,39.6169,39.8533,39.273,39.4091,360308.0
2014-05-12,39.8031,39.9536,39.6312,39.8031,379849.0
2014-05-13,40.0754,40.0754,39.3375,39.3948,518769.0
2014-05-14,39.4879,39.624,39.3303,39.4306,278899.0
2014-05-15,39.2945,39.5452,38.7429,39.0366,520072.0
2014-05-16,39.0366,39.0366,38.0981,38.8503,805354.0
2014-05-17,39.0366,39.0366,38.0981,38.8503,805354.0
2014-05-18,39.0366,39.0366,38.0981,38.8503,805354.0
2014-05-19,38.879,39.3375,38.707,39.1727,475749.0
2014-05-20,39.23,39.3805,38.9864,39.0652,359192.0
2014-05-21,39.0008,39.3303,38.6784,39.0008,469465.0
2014-05-22,39.1512,39.3303,38.7787,38.8647,403077.0
2014-05-23,38.8217,39.6169,38.8145,39.4951,657485.0
2014-05-24,38.8217,39.6169,38.8145,39.4951,657485.0
2014-05-25,38.8217,39.6169,38.8145,39.4951,657485.0
2014-05-26,39.6312,40.1327,39.5166,39.8748,196482.0
2014-05-27,39.7745,40.1972,39.6599,39.6599,492269.0
2014-05-28,39.6742,40.0969,39.4091,39.5166,477765.0
2014-05-29,39.5094,39.7315,39.3733,39.6885,218234.0
2014-05-30,39.5452,39.6312,39.2515,39.3876,433068.0
2014-05-31,39.5452,39.6312,39.2515,39.3876,433068.0
2014-06-01,39.5452,39.6312,39.2515,39.3876,433068.0
2014-06-02,39.5811,39.667,39.0581,39.2229,303305.0
2014-06-03,39.2945,39.3948,38.8432,39.1799,379732.0
2014-06-04,39.1441,39.3661,38.9148,39.0151,323569.0
2014-06-05,38.9864,40.1184,38.8647,39.9822,745785.0
2014-06-06,40.0754,40.1972,39.7816,39.9751,397296.0
2014-06-07,40.0754,40.1972,39.7816,39.9751,397296.0
2014-06-08,40.0754,40.1972,39.7816,39.9751,397296.0
2014-06-09,40.1255,40.1398,39.7458,39.8748,323644.0
2014-06-10,39.7458,39.839,38.9363,39.1082,705974.0
2014-06-11,39.0294,39.3518,38.6999,38.8718,500613.0
2014-06-12,39.2587,39.2587,38.9076,39.1584,403753.0
2014-06-13,39.1727,39.1799,38.27,38.6641,566374.0
2014-06-14,39.1727,39.1799,38.27,38.6641,566374.0
2014-06-15,39.1727,39.1799,38.27,38.6641,566374.0
2014-06-16,38.5279,39.1799,38.5279,38.9506,451427.0
2014-06-17,39.5023,39.667,39.1799,39.3661,597675.0
2014-06-18,39.4306,39.6742,39.4163,39.5452,386796.0
2014-06-19,39.7602,39.8246,39.3733,39.4808,431416.0
2014-06-20,39.3805,39.9393,39.3446,39.839,685659.0
2014-06-21,39.3805,39.9393,39.3446,39.839,685659.0
2014-06-22,39.3805,39.9393,39.3446,39.839,685659.0
2014-06-23,39.8963,40.0897,39.0867,39.0867,549211.0
2014-06-24,39.0939,39.1584,38.4277,38.5351,608982.0
2014-06-25,38.3345,38.4277,37.9333,38.1483,637616.0
2014-06-26,38.5065,38.7142,38.2342,38.5065,486104.0
2014-06-27,38.5423,38.879,38.4348,38.7357,403567.0
2014-06-28,38.5423,38.879,38.4348,38.7357,403567.0
2014-06-29,38.5423,38.879,38.4348,38.7357,403567.0
2014-06-30,38.6856,39.3661,38.6426,39.2229,611016.0
2014-07-01,38.6856,38.7715,38.0265,38.6068,787469.0
2014-07-02,38.6211,38.9506,38.5566,38.6426,788669.0
2014-07-03,38.7644,39.7243,38.6569,39.5882,665322.0
2014-07-04,39.6097,39.796,39.5381,39.6025,375002.0
2014-07-05,39.6097,39.796,39.5381,39.6025,375002.0
2014-07-06,39.6097,39.796,39.5381,39.6025,375002.0
2014-07-07,39.4449,39.5094,39.1512,39.1942,574101.0
2014-07-08,39.402,39.4378,38.5423,38.5924,343564.0
2014-07-09,38.6856,38.9005,38.3918,38.5638,453159.0
2014-07-10,38.5853,38.6211,37.0522,37.568,710798.0
2014-07-11,37.568,37.8474,37.3459,37.3745,504299.0
2014-07-12,37.568,37.8474,37.3459,37.3745,504299.0
2014-07-13,37.568,37.8474,37.3459,37.3745,504299.0
2014-07-14,37.6038,38.1984,37.5322,38.0408,343455.0
2014-07-15,37.7901,38.1196,37.5178,37.5178,364641.0
2014-07-16,37.5536,37.9477,37.5536,37.8545,465590.0
2014-07-17,37.7757,37.9835,37.0522,37.0952,531416.0
2014-07-18,36.9447,36.9805,36.6008,36.9805,714199.0
2014-07-19,36.9447,36.9805,36.6008,36.9805,714199.0
2014-07-20,36.9447,36.9805,36.6008,36.9805,714199.0
2014-07-21,37.0163,37.1525,36.7083,36.8874,448983.0
2014-07-22,37.3029,37.7113,37.088,37.3889,529453.0
2014-07-23,38.6856,39.402,38.485,38.8503,1231230.0
2014-07-24,39.2587,39.5023,38.8503,39.402,719844.0
2014-07-25,39.4378,39.8175,38.922,39.0294,546345.0
2014-07-26,39.4378,39.8175,38.922,39.0294,546345.0
2014-07-27,39.4378,39.8175,38.922,39.0294,546345.0
2014-07-28,39.23,39.3805,38.8288,39.1369,380905.0
2014-07-29,39.1942,39.4521,38.8933,39.1441,435306.0
2014-07-30,39.1655,39.3232,38.8073,39.1154,465270.0
2014-07-31,39.0509,39.0509,38.3274,38.6068,600647.0
2014-08-01,38.7357,38.9005,37.5608,37.6826,777126.0
2014-08-02,38.7357,38.9005,37.5608,37.6826,777126.0
2014-08-03,38.7357,38.9005,37.5608,37.6826,777126.0
2014-08-04,37.8975,38.0766,36.8587,37.0737,642511.0
2014-08-05,37.3172,37.3531,36.9519,37.1166,408633.0
2014-08-06,36.9519,37.1811,36.5793,37.0163,691100.0
2014-08-07,37.0737,37.174,36.6725,36.7656,420096.0
2014-08-08,36.3573,36.4934,35.8701,36.2068,584316.0
2014-08-09,36.3573,36.4934,35.8701,36.2068,584316.0
2014-08-10,36.3573,36.4934,35.8701,36.2068,584316.0
2014-08-11,36.5005,37.525,36.4432,37.1525,532587.0
2014-08-12,37.174,37.2814,36.6295,36.9447,332671.0
2014-08-13,37.131,37.2743,36.7584,36.9805,339444.0
2014-08-14,36.8874,37.2241,36.7155,37.1166,282756.0
2014-08-15,37.2671,37.6539,36.8444,37.0163,587825.0
2014-08-16,37.2671,37.6539,36.8444,37.0163,587825.0
2014-08-17,37.2671,37.6539,36.8444,37.0163,587825.0
2014-08-18,37.4462,37.7184,37.3674,37.5823,392781.0
2014-08-19,37.6826,37.9118,37.5751,37.6754,282779.0
2014-08-20,37.5966,37.7972,37.4534,37.6898,321492.0
2014-08-21,37.7901,37.8975,37.6396,37.7399,270075.0
2014-08-22,37.8187,38.1196,37.7471,37.919,369930.0
2014-08-23,37.8187,38.1196,37.7471,37.919,369930.0
2014-08-24,37.8187,38.1196,37.7471,37.919,369930.0
2014-08-25,38.2557,38.4062,38.0121,38.27,260260.0
2014-08-26,38.2056,38.6497,38.0336,38.4348,313210.0
2014-08-27,38.4348,38.8933,38.3417,38.6856,456290.0
2014-08-28,38.5351,38.6139,37.9692,38.2915,478306.0
2014-08-29,38.3703,38.5351,38.0551,38.5351,556397.0
2014-08-30,38.3703,38.5351,38.0551,38.5351,556397.0
2014-08-31,38.3703,38.5351,38.0551,38.5351,556397.0
2014-09-01,38.4563,38.6569,38.2199,38.3918,446139.0
2014-09-02,38.4062,38.75,38.3703,38.6927,331995.0
2014-09-03,38.793,39.1297,38.6927,38.9076,485503.0
2014-09-04,39.0079,39.4234,39.0008,39.2873,591958.0
2014-09-05,39.1082,39.2014,38.6927,38.75,456262.0
2014-09-06,39.1082,39.2014,38.6927,38.75,456262.0
2014-09-07,39.1082,39.2014,38.6927,38.75,456262.0
2014-09-08,38.9291,39.0796,38.7142,38.793,374284.0
2014-09-09,38.7644,38.8217,38.3703,38.4277,396709.0
2014-09-10,38.2557,38.7859,38.2557,38.5709,468373.0
2014-09-11,38.7429,38.8861,38.2772,38.4348,247704.0
2014-09-12,38.5208,38.6784,38.313,38.5208,257392.0
2014-09-13,38.5208,38.6784,38.313,38.5208,257392.0
2014-09-14,38.5208,38.6784,38.313,38.5208,257392.0
2014-09-15,38.2772,38.7787,38.1339,38.7572,330184.0
