,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity
2021-02-10,23.707,23.707,23.397,23.512,2228900.0
2021-02-11,23.707,23.707,23.411,23.44,1775000.0
2021-02-12,23.44,23.505,23.346,23.498,1323000.0
2021-02-13,23.44,23.505,23.346,23.498,1323000.0
2021-02-14,23.44,23.505,23.346,23.498,1323000.0
2021-02-15,23.44,23.505,23.346,23.498,1323000.0
2021-02-16,23.44,23.505,23.346,23.498,1323000.0
2021-02-17,23.512,23.555,23.181,23.303,1547800.0
2021-02-18,23.253,23.332,22.979,23.015,2509300.0
2021-02-19,23.029,23.209,23.0,23.152,1332600.0
2021-02-20,23.029,23.209,23.0,23.152,1332600.0
2021-02-21,23.029,23.209,23.0,23.152,1332600.0
2021-02-22,22.705,22.791,22.106,22.553,3805800.0
2021-02-23,22.647,22.914,22.496,22.546,3580800.0
2021-02-24,22.676,22.791,22.546,22.575,1813700.0
2021-02-25,22.64,22.82,22.207,22.214,2403100.0
2021-02-26,22.25,22.568,21.991,22.027,3666300.0
2021-02-27,22.25,22.568,21.991,22.027,3666300.0
2021-02-28,22.25,22.568,21.991,22.027,3666300.0
2021-03-01,22.301,22.337,21.767,21.767,3461500.0
2021-03-02,21.767,22.121,21.501,22.005,3695400.0
2021-03-03,21.868,22.193,21.558,22.171,3727600.0
2021-03-04,22.661,23.548,22.496,23.505,5196100.0
2021-03-05,23.649,23.995,23.289,23.31,3225800.0
2021-03-06,23.649,23.995,23.289,23.31,3225800.0
2021-03-07,23.649,23.995,23.289,23.31,3225800.0
2021-03-08,23.13,23.519,22.762,22.856,2967000.0
2021-03-09,23.0,23.779,22.885,23.736,3841600.0
2021-03-10,23.736,24.039,23.397,23.829,3727400.0
2021-03-11,23.938,24.147,23.815,23.829,2717500.0
2021-03-12,23.793,23.988,23.548,23.793,2913100.0
2021-03-13,23.793,23.988,23.548,23.793,2913100.0
2021-03-14,23.793,23.988,23.548,23.793,2913100.0
2021-03-15,23.793,24.565,23.793,24.37,3300800.0
2021-03-16,24.385,24.99,24.377,24.918,3037300.0
2021-03-17,24.875,25.841,24.659,25.733,4987000.0
2021-03-18,25.632,25.747,25.264,25.351,2296800.0
2021-03-19,25.351,26.029,25.25,26.029,4571900.0
2021-03-20,25.351,26.029,25.25,26.029,4571900.0
2021-03-21,25.351,26.029,25.25,26.029,4571900.0
2021-03-22,25.892,26.173,25.632,25.812,2731700.0
2021-03-23,25.87,26.317,25.675,26.065,2478600.0
2021-03-24,26.093,26.158,25.603,25.762,2263000.0
2021-03-25,25.74,26.029,25.445,25.798,2400000.0
2021-03-26,25.798,26.151,25.711,26.029,1623000.0
2021-03-27,25.798,26.151,25.711,26.029,1623000.0
2021-03-28,25.798,26.151,25.711,26.029,1623000.0
2021-03-29,26.245,27.766,26.144,27.687,5049500.0
2021-03-30,27.543,28.437,27.471,28.437,3255900.0
2021-03-31,28.516,28.559,28.055,28.062,2814500.0
2021-04-01,28.156,28.199,27.146,27.319,2919800.0
2021-04-02,28.156,28.199,27.146,27.319,2919800.0
2021-04-03,28.156,28.199,27.146,27.319,2919800.0
2021-04-04,28.156,28.199,27.146,27.319,2919800.0
2021-04-05,27.572,28.047,27.377,27.874,2263000.0
2021-04-06,27.882,28.278,27.766,28.026,1736500.0
2021-04-07,27.983,28.74,27.932,28.552,2449000.0
2021-04-08,28.631,28.639,28.285,28.61,1852700.0
2021-04-09,28.574,28.711,27.903,27.99,2662500.0
2021-04-10,28.574,28.711,27.903,27.99,2662500.0
2021-04-11,28.574,28.711,27.903,27.99,2662500.0
2021-04-12,28.062,28.307,27.997,28.22,2355500.0
2021-04-13,28.199,28.516,28.062,28.408,1876800.0
2021-04-14,28.408,28.567,28.026,28.357,1695700.0
2021-04-15,28.357,28.494,28.184,28.285,1458300.0
2021-04-16,28.336,29.05,28.285,28.949,2774700.0
2021-04-17,28.336,29.05,28.285,28.949,2774700.0
2021-04-18,28.336,29.05,28.285,28.949,2774700.0
2021-04-19,28.949,29.626,28.79,29.388,2151200.0
2021-04-20,29.417,29.778,29.309,29.547,1394200.0
2021-04-21,29.417,29.778,29.309,29.547,1394200.0
2021-04-22,29.67,30.016,29.288,29.533,2718000.0
2021-04-23,29.605,29.799,29.23,29.259,2074800.0
2021-04-24,29.605,29.799,29.23,29.259,2074800.0
2021-04-25,29.605,29.799,29.23,29.259,2074800.0
2021-04-26,29.403,29.475,29.021,29.417,1524200.0
2021-04-27,29.497,29.655,29.273,29.331,1718900.0
2021-04-28,29.497,29.533,29.165,29.266,1394800.0
2021-04-29,29.345,29.936,29.345,29.525,1942300.0
2021-04-30,29.763,30.16,29.67,30.138,3057200.0
2021-05-01,29.763,30.16,29.67,30.138,3057200.0
2021-05-02,29.763,30.16,29.67,30.138,3057200.0
2021-05-03,30.672,30.773,30.246,30.477,3040900.0
2021-05-04,30.643,30.773,30.297,30.427,2345300.0
2021-05-05,29.625,30.21,29.04,30.068,3757900.0
2021-05-06,29.73,29.903,29.07,29.385,2728200.0
2021-05-07,29.385,29.43,28.643,29.138,3114300.0
2021-05-08,29.385,29.43,28.643,29.138,3114300.0
2021-05-09,29.385,29.43,28.643,29.138,3114300.0
2021-05-10,29.19,29.303,28.433,28.62,2357500.0
2021-05-11,28.23,28.845,27.9,28.68,1722400.0
2021-05-12,28.56,28.628,28.013,28.11,1667200.0
2021-05-13,28.125,28.613,28.11,28.575,1396000.0
2021-05-14,29.588,30.083,29.25,30.083,3466700.0
2021-05-15,29.588,30.083,29.25,30.083,3466700.0
2021-05-16,29.588,30.083,29.25,30.083,3466700.0
2021-05-17,30.435,30.78,30.308,30.473,2619200.0
2021-05-18,30.585,30.608,30.3,30.405,2088500.0
2021-05-19,29.99,30.781,29.889,30.37,2381900.0
2021-05-20,30.447,30.618,30.207,30.556,1177600.0
2021-05-21,30.54,30.711,30.409,30.665,809800.0
2021-05-22,30.54,30.711,30.409,30.665,809800.0
2021-05-23,30.54,30.711,30.409,30.665,809800.0
2021-05-24,30.758,31.223,30.75,31.029,1289700.0
2021-05-25,31.037,31.223,30.703,30.905,1409200.0
2021-05-26,31.037,31.146,30.502,30.719,2446700.0
2021-05-27,30.719,30.828,30.3,30.3,5074600.0
2021-05-28,30.44,30.571,30.261,30.261,3459700.0
2021-05-29,30.44,30.571,30.261,30.261,3459700.0
2021-05-30,30.44,30.571,30.261,30.261,3459700.0
2021-05-31,30.339,30.409,29.687,30.021,1796300.0
2021-06-01,30.052,31.006,30.052,30.68,2667100.0
2021-06-02,30.781,30.921,30.494,30.672,1531900.0
2021-06-03,30.781,30.921,30.494,30.672,1531900.0
2021-06-04,30.68,31.138,30.571,31.037,1371900.0
2021-06-05,30.68,31.138,30.571,31.037,1371900.0
2021-06-06,30.68,31.138,30.571,31.037,1371900.0
2021-06-07,31.037,31.495,31.029,31.138,1357800.0
2021-06-08,31.138,31.417,31.053,31.053,911500.0
2021-06-09,31.13,31.208,30.773,31.014,1043600.0
2021-06-10,31.115,31.65,31.06,31.386,1298000.0
2021-06-11,31.378,31.425,30.866,30.975,1075000.0
2021-06-12,31.378,31.425,30.866,30.975,1075000.0
2021-06-13,31.378,31.425,30.866,30.975,1075000.0
2021-06-14,31.037,31.534,31.037,31.425,1144000.0
2021-06-15,31.479,31.572,31.301,31.572,901100.0
2021-06-16,31.572,31.79,30.967,30.967,2263700.0
2021-06-17,31.053,31.301,30.595,30.82,1543300.0
2021-06-18,30.936,31.239,30.595,30.595,2501500.0
2021-06-19,30.936,31.239,30.595,30.595,2501500.0
2021-06-20,30.936,31.239,30.595,30.595,2501500.0
2021-06-21,30.944,31.006,30.354,30.626,1517400.0
2021-06-22,30.478,30.68,30.145,30.277,2079800.0
2021-06-23,30.269,30.37,29.881,29.881,1679700.0
2021-06-24,30.005,30.238,29.695,29.695,1949100.0
2021-06-25,29.796,29.865,29.097,29.252,2267600.0
2021-06-26,29.796,29.865,29.097,29.252,2267600.0
2021-06-27,29.796,29.865,29.097,29.252,2267600.0
2021-06-28,29.384,29.617,29.136,29.353,2193600.0
2021-06-29,29.353,29.439,28.872,28.958,1904700.0
2021-06-30,28.958,29.043,28.484,28.632,2209700.0
2021-07-01,28.709,28.779,28.251,28.577,1747800.0
2021-07-02,28.686,29.027,28.608,29.027,1843400.0
2021-07-03,28.686,29.027,28.608,29.027,1843400.0
2021-07-04,28.686,29.027,28.608,29.027,1843400.0
2021-07-05,29.206,29.314,28.849,29.26,1115300.0
2021-07-06,29.198,29.237,28.95,28.989,1347300.0
2021-07-07,29.136,29.477,28.802,29.431,1572400.0
2021-07-08,29.035,29.392,28.864,29.004,1902900.0
2021-07-09,29.035,29.392,28.864,29.004,1902900.0
2021-07-10,29.035,29.392,28.864,29.004,1902900.0
2021-07-11,29.035,29.392,28.864,29.004,1902900.0
2021-07-12,29.268,29.314,28.934,29.051,2380500.0
2021-07-13,29.043,29.454,28.958,29.283,1516600.0
2021-07-14,29.462,29.695,29.206,29.454,1793900.0
2021-07-15,29.524,29.64,29.214,29.439,1277800.0
2021-07-16,29.462,29.796,29.384,29.64,1919800.0
2021-07-17,29.462,29.796,29.384,29.64,1919800.0
2021-07-18,29.462,29.796,29.384,29.64,1919800.0
2021-07-19,29.586,30.067,29.384,29.508,1937600.0
2021-07-20,29.64,30.152,29.493,29.912,1655800.0
2021-07-21,29.927,30.152,29.827,29.982,1334000.0
2021-07-22,30.013,30.261,29.943,29.943,1203400.0
2021-07-23,29.974,30.059,29.524,29.609,1093100.0
2021-07-24,29.974,30.059,29.524,29.609,1093100.0
2021-07-25,29.974,30.059,29.524,29.609,1093100.0
2021-07-26,29.687,29.695,29.167,29.338,1738100.0
2021-07-27,29.245,29.648,29.229,29.377,1639500.0
2021-07-28,29.501,29.803,29.408,29.803,1278300.0
2021-07-29,29.858,29.858,29.415,29.563,1267900.0
2021-07-30,29.47,29.664,29.307,29.485,1499600.0
2021-07-31,29.47,29.664,29.307,29.485,1499600.0
2021-08-01,29.47,29.664,29.307,29.485,1499600.0
2021-08-02,29.648,30.843,29.516,30.688,3478400.0
2021-08-03,30.688,30.696,30.323,30.44,1982400.0
2021-08-04,30.556,30.828,30.269,30.509,1714400.0
2021-08-05,30.548,30.796,30.3,30.323,1312200.0
2021-08-06,30.409,30.944,30.339,30.571,2299300.0
2021-08-07,30.409,30.944,30.339,30.571,2299300.0
2021-08-08,30.409,30.944,30.339,30.571,2299300.0
2021-08-09,30.61,31.254,30.61,31.2,2982700.0
2021-08-10,31.324,31.324,30.727,30.727,2054600.0
2021-08-11,30.882,31.014,30.455,30.696,1952400.0
2021-08-12,30.89,30.936,30.587,30.587,1957000.0
2021-08-13,30.595,30.828,30.385,30.649,2341000.0
2021-08-14,30.595,30.828,30.385,30.649,2341000.0
2021-08-15,30.595,30.828,30.385,30.649,2341000.0
2021-08-16,30.54,31.006,30.502,30.765,2816100.0
2021-08-17,30.75,31.107,30.44,30.975,2857100.0
2021-08-18,30.983,31.138,30.649,30.665,2079700.0
2021-08-19,30.533,31.107,30.509,30.998,2451000.0
2021-08-20,30.696,31.417,30.696,31.417,1737200.0
2021-08-21,30.696,31.417,30.696,31.417,1737200.0
2021-08-22,30.696,31.417,30.696,31.417,1737200.0
2021-08-23,31.394,31.394,30.75,30.812,2504800.0
2021-08-24,30.998,31.091,30.874,30.99,1354400.0
2021-08-25,30.874,31.045,30.603,30.734,1832900.0
2021-08-26,30.579,30.579,29.594,29.594,3350600.0
2021-08-27,29.71,29.811,29.353,29.516,1809900.0
2021-08-28,29.71,29.811,29.353,29.516,1809900.0
2021-08-29,29.71,29.811,29.353,29.516,1809900.0
2021-08-30,29.477,29.765,29.097,29.64,2308800.0
2021-08-31,29.71,29.904,29.415,29.415,1788600.0
2021-09-01,29.524,30.083,29.524,29.571,1834100.0
2021-09-02,29.656,29.733,29.283,29.283,2508300.0
2021-09-03,29.594,29.687,29.136,29.136,3749800.0
2021-09-04,29.594,29.687,29.136,29.136,3749800.0
2021-09-05,29.594,29.687,29.136,29.136,3749800.0
2021-09-06,29.167,29.656,29.058,29.314,1852400.0
2021-09-07,29.167,29.656,29.058,29.314,1852400.0
2021-09-08,29.314,29.423,28.57,28.585,3690400.0
2021-09-09,28.601,29.299,28.445,28.779,2937800.0
2021-09-10,29.058,29.322,28.733,28.733,2159700.0
2021-09-11,29.058,29.322,28.733,28.733,2159700.0
2021-09-12,29.058,29.322,28.733,28.733,2159700.0
2021-09-13,29.027,29.322,28.888,29.12,2386300.0
2021-09-14,29.128,29.927,29.128,29.508,2808700.0
2021-09-15,29.594,29.687,29.082,29.082,2037000.0
2021-09-16,29.066,29.245,28.973,28.973,2235000.0
2021-09-17,28.973,29.051,28.282,28.282,4266700.0
2021-09-18,28.973,29.051,28.282,28.282,4266700.0
2021-09-19,28.973,29.051,28.282,28.282,4266700.0
2021-09-20,27.522,28.438,27.514,28.282,3209100.0
2021-09-21,28.399,28.764,28.329,28.585,1885700.0
2021-09-22,28.701,28.973,28.484,28.601,1765600.0
2021-09-23,28.717,28.895,28.476,28.74,1999300.0
2021-09-24,28.655,28.903,28.445,28.445,2166000.0
2021-09-25,28.655,28.903,28.445,28.445,2166000.0
2021-09-26,28.655,28.903,28.445,28.445,2166000.0
2021-09-27,28.515,28.849,28.407,28.461,2129000.0
2021-09-28,28.453,28.779,28.345,28.5,2165700.0
2021-09-29,28.554,29.012,28.376,28.376,2351000.0
2021-09-30,28.554,28.826,27.809,27.809,3339300.0
2021-10-01,28.089,28.112,27.832,27.848,1977900.0
2021-10-02,28.089,28.112,27.832,27.848,1977900.0
2021-10-03,28.089,28.112,27.832,27.848,1977900.0
2021-10-04,27.778,27.863,27.576,27.794,1902700.0
2021-10-05,27.832,27.887,27.522,27.522,2424900.0
2021-10-06,27.46,28.011,27.212,27.763,3664100.0
2021-10-07,27.933,28.182,27.685,27.887,1985400.0
2021-10-08,28.081,28.709,28.05,28.383,2333900.0
2021-10-09,28.081,28.709,28.05,28.383,2333900.0
2021-10-10,28.081,28.709,28.05,28.383,2333900.0
2021-10-11,28.469,28.678,28.36,28.36,1523600.0
2021-10-12,28.469,28.678,28.36,28.36,1523600.0
2021-10-13,28.368,29.144,28.368,29.035,2305000.0
2021-10-14,29.144,29.283,28.989,29.113,1562500.0
2021-10-15,29.276,29.539,29.245,29.245,2592200.0
2021-10-16,29.276,29.539,29.245,29.245,2592200.0
2021-10-17,29.276,29.539,29.245,29.245,2592200.0
2021-10-18,29.245,29.594,29.136,29.462,2744500.0
2021-10-19,29.283,29.586,29.089,29.089,3049700.0
2021-10-20,29.097,29.547,28.942,29.245,2521700.0
2021-10-21,29.035,29.307,28.632,28.996,3569500.0
2021-10-22,28.973,28.981,28.166,28.57,4391300.0
2021-10-23,28.973,28.981,28.166,28.57,4391300.0
2021-10-24,28.973,28.981,28.166,28.57,4391300.0
2021-10-25,28.764,29.097,28.701,28.864,1930000.0
2021-10-26,28.725,28.934,28.461,28.492,3388100.0
2021-10-27,28.484,29.043,28.484,28.733,2609900.0
2021-10-28,28.539,29.12,28.476,28.5,2616400.0
2021-10-29,28.818,28.857,28.438,28.445,3033800.0
2021-10-30,28.818,28.857,28.438,28.445,3033800.0
2021-10-31,28.818,28.857,28.438,28.445,3033800.0
2021-11-01,28.709,28.911,28.539,28.554,2190500.0
2021-11-02,28.709,28.911,28.539,28.554,2190500.0
2021-11-03,28.492,29.462,28.476,29.128,3566300.0
2021-11-04,29.136,29.307,28.67,28.67,2818300.0
2021-11-05,28.849,29.035,28.492,28.531,2532800.0
2021-11-06,28.849,29.035,28.492,28.531,2532800.0
2021-11-07,28.849,29.035,28.492,28.531,2532800.0
2021-11-08,28.492,28.826,28.174,28.29,2602100.0
2021-11-09,28.337,28.81,28.259,28.639,2050100.0
2021-11-10,28.632,29.346,28.616,29.144,1978900.0
2021-11-11,28.996,29.206,28.445,28.445,2770100.0
2021-11-12,28.492,28.849,28.321,28.321,1841400.0
2021-11-13,28.492,28.849,28.321,28.321,1841400.0
2021-11-14,28.492,28.849,28.321,28.321,1841400.0
2021-11-15,28.492,28.849,28.321,28.321,1841400.0
2021-11-16,28.476,28.476,27.576,27.801,2840600.0
2021-11-17,27.825,27.949,27.336,27.437,2535600.0
2021-11-18,27.483,27.871,27.398,27.429,1777500.0
2021-11-19,27.553,27.801,27.398,27.53,1628800.0
2021-11-20,27.553,27.801,27.398,27.53,1628800.0
2021-11-21,27.553,27.801,27.398,27.53,1628800.0
2021-11-22,27.569,27.67,27.336,27.344,2080200.0
2021-11-23,27.483,27.646,27.165,27.646,2058900.0
2021-11-24,27.638,27.755,27.406,27.538,1943300.0
2021-11-25,27.538,28.05,27.538,27.856,1636300.0
2021-11-26,27.701,28.019,27.53,27.887,2537400.0
2021-11-27,27.701,28.019,27.53,27.887,2537400.0
2021-11-28,27.701,28.019,27.53,27.887,2537400.0
2021-11-29,28.135,28.275,27.964,28.182,2029400.0
2021-11-30,28.213,28.539,27.871,27.957,3024700.0
2021-12-01,27.995,28.453,27.732,27.856,2220900.0
2021-12-02,28.632,29.408,28.539,28.88,3855100.0
2021-12-03,29.02,29.896,29.004,29.221,5533200.0
2021-12-04,29.02,29.896,29.004,29.221,5533200.0
2021-12-05,29.02,29.896,29.004,29.221,5533200.0
2021-12-06,29.539,29.927,29.462,29.524,3514700.0
2021-12-07,29.676,29.805,28.997,29.013,2869100.0
2021-12-08,29.094,29.24,28.787,28.916,2527400.0
2021-12-09,28.811,28.908,28.569,28.682,1707400.0
2021-12-10,28.69,29.126,28.69,28.771,1525900.0
2021-12-11,28.69,29.126,28.69,28.771,1525900.0
2021-12-12,28.69,29.126,28.69,28.771,1525900.0
2021-12-13,28.86,29.191,28.73,29.175,2191600.0
2021-12-14,29.191,29.611,28.989,29.038,1874500.0
2021-12-15,29.191,29.539,28.844,29.377,3082400.0
2021-12-16,29.426,29.902,29.353,29.563,2335000.0
2021-12-17,29.563,29.951,29.442,29.555,2127200.0
2021-12-18,29.563,29.951,29.442,29.555,2127200.0
2021-12-19,29.563,29.951,29.442,29.555,2127200.0
2021-12-20,29.547,29.563,29.191,29.24,1569200.0
2021-12-21,29.474,29.482,29.021,29.272,1297700.0
2021-12-22,29.264,29.474,29.11,29.361,1757400.0
2021-12-23,29.361,29.539,29.126,29.256,1150100.0
2021-12-24,29.361,29.539,29.126,29.256,1150100.0
2021-12-25,29.361,29.539,29.126,29.256,1150100.0
2021-12-26,29.361,29.539,29.126,29.256,1150100.0
2021-12-27,29.361,29.45,29.232,29.345,1095000.0
2021-12-28,29.353,29.628,29.232,29.329,1018400.0
2021-12-29,29.337,29.466,29.175,29.256,1036300.0
2021-12-30,29.312,29.45,29.248,29.393,2240800.0
2021-12-31,29.312,29.45,29.248,29.393,2240800.0
2022-01-01,29.312,29.45,29.248,29.393,2240800.0
2022-01-02,29.312,29.45,29.248,29.393,2240800.0
2022-01-03,29.393,29.708,29.167,29.337,3448400.0
2022-01-04,29.417,29.838,29.207,29.579,2682500.0
2022-01-05,29.579,29.66,29.264,29.264,1817000.0
2022-01-06,29.345,29.417,29.102,29.207,2648300.0
2022-01-07,29.296,29.49,29.11,29.183,2107600.0
2022-01-08,29.296,29.49,29.11,29.183,2107600.0
2022-01-09,29.296,29.49,29.11,29.183,2107600.0
2022-01-10,29.232,29.417,29.175,29.215,1779900.0
2022-01-11,29.223,29.312,29.078,29.232,1898400.0
2022-01-12,29.215,29.377,29.086,29.135,3114700.0
2022-01-13,29.159,29.288,29.094,29.126,1955900.0
2022-01-14,29.135,29.223,29.046,29.143,2060600.0
2022-01-15,29.135,29.223,29.046,29.143,2060600.0
2022-01-16,29.135,29.223,29.046,29.143,2060600.0
2022-01-17,29.143,29.442,29.062,29.151,1724100.0
2022-01-18,29.151,29.377,29.126,29.24,1844200.0
2022-01-19,29.288,29.87,29.264,29.749,2458200.0
2022-01-20,29.765,30.662,29.765,30.428,3281200.0
2022-01-21,30.29,30.864,30.145,30.694,2942000.0
2022-01-22,30.29,30.864,30.145,30.694,2942000.0
2022-01-23,30.29,30.864,30.145,30.694,2942000.0
2022-01-24,30.71,31.115,30.614,30.702,2211300.0
2022-01-25,30.686,30.888,30.29,30.702,2483900.0
2022-01-26,30.807,31.163,30.379,30.379,2792400.0
2022-01-27,30.541,30.686,30.266,30.492,1712100.0
2022-01-28,30.525,30.638,30.226,30.468,2005200.0
2022-01-29,30.525,30.638,30.226,30.468,2005200.0
2022-01-30,30.525,30.638,30.226,30.468,2005200.0
2022-01-31,30.468,30.961,30.452,30.848,2226600.0
2022-02-01,30.791,30.888,30.379,30.395,2968300.0
2022-02-02,30.484,30.638,30.306,30.323,2153500.0
2022-02-03,30.411,30.767,30.403,30.614,1862500.0
2022-02-04,30.622,30.67,30.323,30.428,2096300.0
2022-02-05,30.622,30.67,30.323,30.428,2096300.0
2022-02-06,30.622,30.67,30.323,30.428,2096300.0
2022-02-07,30.403,30.824,30.379,30.42,2041000.0
2022-02-08,30.436,30.702,30.29,30.29,1750500.0
2022-02-09,30.274,30.646,30.112,30.46,1983200.0
2022-02-10,30.517,30.775,30.42,30.597,1610100.0
2022-02-11,30.686,30.71,30.314,30.403,1698600.0
2022-02-12,30.686,30.71,30.314,30.403,1698600.0
2022-02-13,30.686,30.71,30.314,30.403,1698600.0
2022-02-14,30.452,30.573,30.201,30.29,2002900.0
2022-02-15,30.452,30.71,30.242,30.541,2395200.0
2022-02-16,30.589,30.662,30.226,30.226,2077600.0
2022-02-17,30.274,30.403,30.161,30.193,1811200.0
2022-02-18,30.589,30.896,30.444,30.468,3707000.0
2022-02-19,30.589,30.896,30.444,30.468,3707000.0
2022-02-20,30.589,30.896,30.444,30.468,3707000.0
2022-02-21,30.428,31.01,30.42,30.589,2100800.0
2022-02-22,30.662,31.47,30.662,31.397,4279700.0
2022-02-23,31.486,32.327,31.486,32.06,3854300.0
2022-02-24,31.502,32.254,31.228,32.044,3289000.0
2022-02-25,32.028,32.23,31.664,31.866,3042900.0
2022-02-26,32.028,32.23,31.664,31.866,3042900.0
2022-02-27,32.028,32.23,31.664,31.866,3042900.0
2022-02-28,32.028,32.23,31.664,31.866,3042900.0
2022-03-01,32.028,32.23,31.664,31.866,3042900.0
2022-03-02,31.802,32.505,31.793,32.23,3465800.0
2022-03-03,32.4,32.529,32.052,32.117,5860000.0
2022-03-04,32.133,33.822,32.101,33.394,7068800.0
2022-03-05,32.133,33.822,32.101,33.394,7068800.0
2022-03-06,32.133,33.822,32.101,33.394,7068800.0
2022-03-07,33.386,33.434,32.691,32.691,2935400.0
2022-03-08,32.731,32.909,32.327,32.327,3267800.0
2022-03-09,32.408,33.297,32.295,33.078,2863500.0
2022-03-10,33.103,33.491,32.723,33.2,2828100.0
2022-03-11,33.418,33.588,32.804,33.014,2020400.0
2022-03-12,33.418,33.588,32.804,33.014,2020400.0
2022-03-13,33.418,33.588,32.804,33.014,2020400.0
2022-03-14,33.087,33.289,32.852,32.852,2304100.0
2022-03-15,32.852,33.321,32.731,33.321,3751200.0
2022-03-16,33.232,33.563,32.998,33.418,3330300.0
2022-03-17,33.483,33.741,33.264,33.741,1976100.0
2022-03-18,33.62,34.331,33.458,34.331,6778300.0
2022-03-19,33.62,34.331,33.458,34.331,6778300.0
2022-03-20,33.62,34.331,33.458,34.331,6778300.0
2022-03-21,34.186,34.436,33.967,34.291,2518200.0
2022-03-22,34.428,34.832,34.388,34.557,2274400.0
2022-03-23,34.598,34.953,34.493,34.614,1907500.0
2022-03-24,34.557,35.511,34.549,35.414,2361400.0
2022-03-25,35.414,36.319,35.398,35.883,2570900.0
2022-03-26,35.414,36.319,35.398,35.883,2570900.0
2022-03-27,35.414,36.319,35.398,35.883,2570900.0
2022-03-28,35.826,36.141,35.673,35.729,1509800.0
2022-03-29,35.632,35.98,35.293,35.333,2534600.0
2022-03-30,35.301,35.527,35.139,35.341,1587000.0
2022-03-31,35.341,35.915,35.341,35.673,2769400.0
2022-04-01,35.753,36.19,35.576,35.762,3109200.0
2022-04-02,35.753,36.19,35.576,35.762,3109200.0
2022-04-03,35.753,36.19,35.576,35.762,3109200.0
2022-04-04,35.632,36.053,35.632,36.028,1613800.0
2022-04-05,36.101,36.23,35.665,35.673,1699400.0
2022-04-06,35.681,35.778,35.293,35.551,1520900.0
2022-04-07,35.487,35.713,35.398,35.584,1529200.0
2022-04-08,35.592,35.996,35.495,35.826,1551400.0
2022-04-09,35.592,35.996,35.495,35.826,1551400.0
2022-04-10,35.592,35.996,35.495,35.826,1551400.0
2022-04-11,35.818,36.028,35.6,35.705,1538200.0
2022-04-12,35.956,36.651,35.786,35.98,1685400.0
2022-04-13,36.117,36.214,35.673,35.673,2415900.0
2022-04-14,35.737,35.996,35.519,35.802,1762400.0
2022-04-15,35.737,35.996,35.519,35.802,1762400.0
2022-04-16,35.737,35.996,35.519,35.802,1762400.0
2022-04-17,35.737,35.996,35.519,35.802,1762400.0
2022-04-18,35.834,36.246,35.834,36.141,1359600.0
2022-04-19,36.093,36.246,35.673,35.681,2114200.0
2022-04-20,35.762,36.158,35.454,36.028,1837300.0
2022-04-21,35.762,36.158,35.454,36.028,1837300.0
2022-04-22,35.737,35.996,35.608,35.85,2255200.0
2022-04-23,35.737,35.996,35.608,35.85,2255200.0
2022-04-24,35.737,35.996,35.608,35.85,2255200.0
2022-04-25,35.689,36.497,35.616,36.376,2521600.0
2022-04-26,36.335,36.974,36.117,36.739,3284700.0
2022-04-27,36.828,37.071,36.804,36.974,2144200.0
2022-04-28,37.063,37.232,36.44,36.44,1733200.0
2022-04-29,36.57,36.618,35.543,35.543,7116800.0
2022-04-30,36.57,36.618,35.543,35.543,7116800.0
2022-05-01,36.57,36.618,35.543,35.543,7116800.0
2022-05-02,35.543,35.697,35.01,35.196,3051000.0
2022-05-03,35.228,36.02,35.164,35.681,2641200.0
2022-05-04,35.956,36.489,35.495,36.489,3838700.0
2022-05-05,36.465,36.723,35.802,36.028,2333300.0
2022-05-06,36.133,36.449,35.996,36.141,2265100.0
2022-05-07,36.133,36.449,35.996,36.141,2265100.0
2022-05-08,36.133,36.449,35.996,36.141,2265100.0
2022-05-09,36.36,36.748,35.931,36.376,3203500.0
2022-05-10,36.276,36.549,34.827,35.023,4119500.0
2022-05-11,34.87,35.058,34.103,34.265,3471700.0
2022-05-12,33.916,34.776,33.907,34.7,3176600.0
2022-05-13,34.734,34.81,34.188,34.367,1861700.0
2022-05-14,34.734,34.81,34.188,34.367,1861700.0
2022-05-15,34.734,34.81,34.188,34.367,1861700.0
2022-05-16,34.384,34.572,34.129,34.384,2128900.0
2022-05-17,34.512,34.964,34.325,34.717,2593900.0
2022-05-18,34.691,35.271,34.606,34.938,2808200.0
2022-05-19,34.964,35.219,34.751,34.998,1593600.0
2022-05-20,35.177,35.177,34.717,34.768,1752900.0
2022-05-21,35.177,35.177,34.717,34.768,1752900.0
2022-05-22,35.177,35.177,34.717,34.768,1752900.0
2022-05-23,34.87,35.185,34.631,34.844,1714300.0
2022-05-24,34.742,35.859,34.742,35.663,2360000.0
2022-05-25,35.628,35.978,35.415,35.415,2137200.0
2022-05-26,35.432,35.509,34.435,34.435,2523600.0
2022-05-27,34.435,34.495,34.052,34.095,1362600.0
2022-05-28,34.435,34.495,34.052,34.095,1362600.0
2022-05-29,34.435,34.495,34.052,34.095,1362600.0
2022-05-30,34.103,34.291,34.035,34.112,1225100.0
2022-05-31,34.222,34.666,34.205,34.41,1957700.0
2022-06-01,34.265,34.529,34.086,34.248,3009600.0
2022-06-02,34.427,34.751,34.248,34.742,1660600.0
2022-06-03,34.802,35.415,34.504,35.168,3863900.0
2022-06-04,34.802,35.415,34.504,35.168,3863900.0
