,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity
2020-06-14,33.527,34.349,33.376,34.094,2021700.0
2020-06-15,33.416,34.46,33.144,34.189,1637100.0
2020-06-16,34.819,35.17,33.878,34.094,1708800.0
2020-06-17,34.397,35.497,34.117,35.497,1890400.0
2020-06-18,34.492,35.393,34.492,34.771,1356300.0
2020-06-19,35.401,35.401,34.492,34.492,3878300.0
2020-06-20,35.401,35.401,34.492,34.492,3878300.0
2020-06-21,35.401,35.401,34.492,34.492,3878300.0
2020-06-22,35.473,35.473,34.708,34.859,1445500.0
2020-06-23,35.258,35.569,34.197,34.484,1768000.0
2020-06-24,34.333,34.436,33.352,33.798,1623300.0
2020-06-25,33.798,34.428,33.352,34.117,1663600.0
2020-06-26,34.189,34.277,33.049,33.176,1942600.0
2020-06-27,34.189,34.277,33.049,33.176,1942600.0
2020-06-28,34.189,34.277,33.049,33.176,1942600.0
2020-06-29,33.719,34.062,33.232,34.062,1782900.0
2020-06-30,33.623,34.094,33.567,33.567,2138000.0
2020-07-01,33.703,34.7,33.655,34.165,2565700.0
2020-07-02,34.684,34.843,34.165,34.819,2220300.0
2020-07-03,34.811,35.928,34.7,35.928,1249900.0
2020-07-04,34.811,35.928,34.7,35.928,1249900.0
2020-07-05,34.811,35.928,34.7,35.928,1249900.0
2020-07-06,36.327,36.526,35.122,35.537,2573400.0
2020-07-07,35.17,35.505,34.708,34.995,1793700.0
2020-07-08,35.226,35.593,34.7,34.7,2033100.0
2020-07-09,34.835,35.098,34.309,34.516,3882400.0
2020-07-10,34.508,34.827,33.966,34.245,4260200.0
2020-07-11,34.508,34.827,33.966,34.245,4260200.0
2020-07-12,34.508,34.827,33.966,34.245,4260200.0
2020-07-13,34.436,35.744,34.181,35.09,3165700.0
2020-07-14,35.003,35.282,34.58,34.604,1539500.0
2020-07-15,34.851,34.859,34.381,34.46,1308100.0
2020-07-16,34.548,34.835,34.022,34.444,2125700.0
2020-07-17,34.476,35.298,34.452,35.09,1546900.0
2020-07-18,34.476,35.298,34.452,35.09,1546900.0
2020-07-19,34.476,35.298,34.452,35.09,1546900.0
2020-07-20,35.09,35.481,34.779,35.481,1067500.0
2020-07-21,35.808,37.204,34.963,35.027,2118400.0
2020-07-22,35.09,35.513,35.051,35.417,1204100.0
2020-07-23,35.489,35.593,34.931,34.931,983500.0
2020-07-24,35.011,35.449,34.516,35.242,1513400.0
2020-07-25,35.011,35.449,34.516,35.242,1513400.0
2020-07-26,35.011,35.449,34.516,35.242,1513400.0
2020-07-27,35.242,35.84,35.019,35.385,2089200.0
2020-07-28,35.489,35.673,34.939,35.051,2115600.0
2020-07-29,35.098,36.016,34.779,35.489,2112400.0
2020-07-30,35.234,35.896,35.21,35.625,1269500.0
2020-07-31,37.204,38.041,36.111,36.821,4642600.0
2020-08-01,37.204,38.041,36.111,36.821,4642600.0
2020-08-02,37.204,38.041,36.111,36.821,4642600.0
2020-08-03,37.092,37.347,36.406,36.781,2551300.0
2020-08-04,36.789,37.044,35.904,36.59,1915300.0
2020-08-05,36.606,36.925,36.031,36.183,1678300.0
2020-08-06,36.319,37.196,36.135,37.068,1352800.0
2020-08-07,36.917,37.307,36.39,36.877,1367200.0
2020-08-08,36.917,37.307,36.39,36.877,1367200.0
2020-08-09,36.917,37.307,36.39,36.877,1367200.0
2020-08-10,37.186,37.186,36.325,36.796,1162200.0
2020-08-11,36.869,37.113,36.382,36.382,1322500.0
2020-08-12,36.471,36.552,35.212,35.554,1993600.0
2020-08-13,35.7,35.943,34.961,35.009,2681400.0
2020-08-14,35.139,35.562,34.888,35.562,1054100.0
2020-08-15,35.139,35.562,34.888,35.562,1054100.0
2020-08-16,35.139,35.562,34.888,35.562,1054100.0
2020-08-17,35.537,35.537,34.149,34.839,1230800.0
2020-08-18,35.196,35.375,34.595,35.156,1292400.0
2020-08-19,34.92,35.229,34.473,34.945,4915600.0
2020-08-20,34.141,34.928,34.124,34.677,1046600.0
2020-08-21,34.563,34.677,34.27,34.677,1857500.0
2020-08-22,34.563,34.677,34.27,34.677,1857500.0
2020-08-23,34.563,34.677,34.27,34.677,1857500.0
2020-08-24,34.912,35.058,34.433,34.709,1233000.0
2020-08-25,34.896,35.424,34.62,35.269,1774000.0
2020-08-26,35.334,35.659,34.595,35.009,1341600.0
2020-08-27,35.253,35.334,34.571,34.912,1348400.0
2020-08-28,34.896,35.732,34.831,35.212,1448300.0
2020-08-29,34.896,35.732,34.831,35.212,1448300.0
2020-08-30,34.896,35.732,34.831,35.212,1448300.0
2020-08-31,35.212,35.253,34.62,34.62,1943200.0
2020-09-01,34.855,35.797,34.855,35.416,2004400.0
2020-09-02,35.594,35.708,35.05,35.594,1701100.0
2020-09-03,35.675,35.887,34.896,35.148,1693200.0
2020-09-04,35.286,35.708,35.009,35.148,2173400.0
2020-09-05,35.286,35.708,35.009,35.148,2173400.0
2020-09-06,35.286,35.708,35.009,35.148,2173400.0
2020-09-07,35.286,35.708,35.009,35.148,2173400.0
2020-09-08,34.863,36.057,34.823,35.83,1455100.0
2020-09-09,36.016,36.788,36.016,36.788,1337600.0
2020-09-10,36.788,36.918,35.578,35.992,1479400.0
2020-09-11,35.984,35.984,34.4,34.912,2123200.0
2020-09-12,35.984,35.984,34.4,34.912,2123200.0
2020-09-13,35.984,35.984,34.4,34.912,2123200.0
2020-09-14,35.269,35.269,34.677,35.148,1034500.0
2020-09-15,35.188,35.627,34.831,35.521,1528000.0
2020-09-16,35.562,35.619,34.571,34.701,1359800.0
2020-09-17,34.595,35.026,34.295,34.798,866700.0
2020-09-18,34.668,34.839,34.124,34.197,1742600.0
2020-09-19,34.668,34.839,34.124,34.197,1742600.0
2020-09-20,34.668,34.839,34.124,34.197,1742600.0
2020-09-21,34.108,34.579,33.548,34.327,1436300.0
2020-09-22,34.205,34.652,34.157,34.295,980900.0
2020-09-23,34.344,34.465,33.621,33.621,1196700.0
2020-09-24,33.808,33.994,33.361,33.881,1271900.0
2020-09-25,33.629,34.084,33.369,33.824,1190100.0
2020-09-26,33.629,34.084,33.369,33.824,1190100.0
2020-09-27,33.629,34.084,33.369,33.824,1190100.0
2020-09-28,33.946,34.197,32.646,33.02,1444100.0
2020-09-29,33.134,33.15,32.598,32.598,948800.0
2020-09-30,32.768,32.971,32.338,32.768,1657800.0
2020-10-01,32.914,33.239,32.362,33.174,1530700.0
2020-10-02,33.134,33.369,32.427,32.549,1322100.0
2020-10-03,33.134,33.369,32.427,32.549,1322100.0
2020-10-04,33.134,33.369,32.427,32.549,1322100.0
2020-10-05,32.606,32.931,32.265,32.89,1269500.0
2020-10-06,33.142,33.142,32.484,32.752,2505500.0
2020-10-07,32.776,32.914,32.289,32.687,1019400.0
2020-10-08,32.768,33.125,32.549,32.906,803500.0
2020-10-09,32.792,33.117,32.403,32.403,1157300.0
2020-10-10,32.792,33.117,32.403,32.403,1157300.0
2020-10-11,32.792,33.117,32.403,32.403,1157300.0
2020-10-12,32.792,33.117,32.403,32.403,1157300.0
2020-10-13,32.5,33.012,32.127,32.63,1131500.0
2020-10-14,32.565,33.337,32.484,32.874,1125300.0
2020-10-15,32.768,33.15,32.598,33.012,999000.0
2020-10-16,33.02,33.247,32.768,33.085,845700.0
2020-10-17,33.02,33.247,32.768,33.085,845700.0
2020-10-18,33.02,33.247,32.768,33.085,845700.0
2020-10-19,33.255,33.734,32.995,33.052,1397000.0
2020-10-20,33.223,33.873,33.215,33.564,1735900.0
2020-10-21,33.637,33.97,33.304,33.726,2644800.0
2020-10-22,33.759,33.864,33.393,33.596,3283100.0
2020-10-23,33.645,33.921,33.361,33.605,866800.0
2020-10-24,33.645,33.921,33.361,33.605,866800.0
2020-10-25,33.645,33.921,33.361,33.605,866800.0
2020-10-26,33.564,34.352,33.564,34.059,994900.0
2020-10-27,34.059,34.344,33.84,33.873,1065600.0
2020-10-28,33.556,33.653,32.89,32.89,1354800.0
2020-10-29,32.727,32.857,32.362,32.744,1365400.0
2020-10-30,32.736,32.931,32.183,32.395,1486800.0
2020-10-31,32.736,32.931,32.183,32.395,1486800.0
2020-11-01,32.736,32.931,32.183,32.395,1486800.0
2020-11-02,32.736,32.931,32.183,32.395,1486800.0
2020-11-03,32.646,32.76,32.053,32.378,2361800.0
2020-11-04,32.646,33.832,32.386,33.832,1250900.0
2020-11-05,34.246,35.245,34.222,35.164,1452900.0
2020-11-06,34.912,35.375,34.725,35.148,1676300.0
2020-11-07,34.912,35.375,34.725,35.148,1676300.0
2020-11-08,34.912,35.375,34.725,35.148,1676300.0
2020-11-09,35.651,35.976,35.472,35.651,2240500.0
2020-11-10,35.562,35.586,34.863,35.196,2775200.0
2020-11-11,35.196,35.407,34.66,35.156,3400400.0
2020-11-12,35.188,36.13,34.993,35.407,3783200.0
2020-11-13,35.505,35.627,34.961,35.188,1065700.0
2020-11-14,35.505,35.627,34.961,35.188,1065700.0
2020-11-15,35.505,35.627,34.961,35.188,1065700.0
2020-11-16,35.497,35.57,35.018,35.416,1277200.0
2020-11-17,35.472,37.226,34.985,37.145,3304500.0
2020-11-18,37.032,37.267,36.276,36.301,3140600.0
2020-11-19,36.512,36.544,35.74,35.74,1450500.0
2020-11-20,35.643,35.87,34.806,34.806,1797900.0
2020-11-21,35.643,35.87,34.806,34.806,1797900.0
2020-11-22,35.643,35.87,34.806,34.806,1797900.0
2020-11-23,34.985,35.156,34.571,34.928,1118800.0
2020-11-24,34.945,35.058,34.433,34.709,1903600.0
2020-11-25,34.758,35.351,34.547,34.904,1898400.0
2020-11-26,34.969,35.091,34.693,35.009,950200.0
2020-11-27,35.156,35.212,34.855,34.945,961400.0
2020-11-28,35.156,35.212,34.855,34.945,961400.0
2020-11-29,35.156,35.212,34.855,34.945,961400.0
2020-11-30,35.139,35.139,34.384,34.384,3548600.0
2020-12-01,34.587,35.018,34.465,34.717,2982600.0
2020-12-02,34.823,35.083,34.473,34.677,2444000.0
2020-12-03,34.693,35.489,34.62,34.823,2923100.0
2020-12-04,34.896,35.164,34.522,34.798,1847500.0
2020-12-05,34.896,35.164,34.522,34.798,1847500.0
2020-12-06,34.896,35.164,34.522,34.798,1847500.0
2020-12-07,34.798,35.367,34.628,35.123,1699700.0
2020-12-08,35.115,35.229,34.823,35.05,1594600.0
2020-12-09,35.131,35.204,34.936,35.164,1334100.0
2020-12-10,34.92,35.416,34.798,35.18,1331700.0
2020-12-11,35.148,36.658,35.034,36.471,2593900.0
2020-12-12,35.148,36.658,35.034,36.471,2593900.0
2020-12-13,35.148,36.658,35.034,36.471,2593900.0
2020-12-14,36.626,36.902,35.903,35.919,1171600.0
2020-12-15,35.943,36.138,35.464,35.935,1697100.0
2020-12-16,36.341,36.95,36.179,36.91,2168500.0
2020-12-17,36.967,37.446,36.439,36.439,2016900.0
2020-12-18,36.544,36.959,36.317,36.471,1988000.0
2020-12-19,36.544,36.959,36.317,36.471,1988000.0
2020-12-20,36.544,36.959,36.317,36.471,1988000.0
2020-12-21,36.209,36.209,35.53,36.044,1647000.0
2020-12-22,36.209,36.276,35.77,35.845,1145400.0
2020-12-23,35.886,36.533,35.878,36.176,1158700.0
2020-12-24,35.886,36.533,35.878,36.176,1158700.0
2020-12-25,35.886,36.533,35.878,36.176,1158700.0
2020-12-26,35.886,36.533,35.878,36.176,1158700.0
2020-12-27,35.886,36.533,35.878,36.176,1158700.0
2020-12-28,36.947,37.171,36.342,37.154,1122500.0
2020-12-29,37.204,37.204,36.864,36.864,874300.0
2020-12-30,36.93,37.104,36.408,36.408,1446900.0
2020-12-31,36.93,37.104,36.408,36.408,1446900.0
2021-01-01,36.93,37.104,36.408,36.408,1446900.0
2021-01-02,36.93,37.104,36.408,36.408,1446900.0
2021-01-03,36.93,37.104,36.408,36.408,1446900.0
2021-01-04,36.375,37.013,35.754,36.11,2224300.0
2021-01-05,36.317,36.317,35.281,35.787,1762400.0
2021-01-06,35.547,35.837,35.091,35.513,1776400.0
2021-01-07,35.513,35.704,35.116,35.199,1325000.0
2021-01-08,35.356,36.707,35.215,36.673,1532100.0
2021-01-09,35.356,36.707,35.215,36.673,1532100.0
2021-01-10,35.356,36.707,35.215,36.673,1532100.0
2021-01-11,36.574,36.673,35.638,35.961,1257100.0
2021-01-12,36.044,36.309,35.596,36.127,1422900.0
2021-01-13,36.317,36.806,35.969,36.707,1505300.0
2021-01-14,36.864,37.85,36.756,37.477,1813100.0
2021-01-15,37.287,37.577,36.947,36.947,1459100.0
2021-01-16,37.287,37.577,36.947,36.947,1459100.0
2021-01-17,37.287,37.577,36.947,36.947,1459100.0
2021-01-18,37.386,37.651,36.872,36.872,1247500.0
2021-01-19,37.08,37.718,36.955,37.278,1609500.0
2021-01-20,37.428,37.593,36.359,36.475,1141800.0
2021-01-21,36.475,36.591,35.729,36.135,1238800.0
2021-01-22,35.928,36.027,35.422,35.903,1456500.0
2021-01-23,35.928,36.027,35.422,35.903,1456500.0
2021-01-24,35.928,36.027,35.422,35.903,1456500.0
2021-01-25,35.928,36.027,35.422,35.903,1456500.0
2021-01-26,35.845,36.185,35.298,35.406,1303200.0
2021-01-27,35.381,36.044,35.348,35.679,1288000.0
2021-01-28,35.679,36.557,35.53,36.342,1210800.0
2021-01-29,36.334,36.657,35.596,35.596,1955100.0
2021-01-30,36.334,36.657,35.596,35.596,1955100.0
2021-01-31,36.334,36.657,35.596,35.596,1955100.0
2021-02-01,36.06,36.582,35.613,36.276,1583200.0
2021-02-02,36.665,37.535,36.624,36.665,1547800.0
2021-02-03,36.872,37.784,36.748,37.287,1727900.0
2021-02-04,37.419,37.701,37.121,37.386,1408300.0
2021-02-05,37.535,37.751,37.121,37.386,1214100.0
2021-02-06,37.535,37.751,37.121,37.386,1214100.0
2021-02-07,37.535,37.751,37.121,37.386,1214100.0
2021-02-08,37.469,37.568,36.831,37.303,1489800.0
2021-02-09,36.839,37.486,36.748,37.179,1072400.0
2021-02-10,37.452,37.684,37.138,37.37,1437100.0
2021-02-11,37.37,38.612,37.245,37.966,1554000.0
2021-02-12,38.521,38.521,37.742,38.032,1618700.0
2021-02-13,38.521,38.521,37.742,38.032,1618700.0
2021-02-14,38.521,38.521,37.742,38.032,1618700.0
2021-02-15,38.521,38.521,37.742,38.032,1618700.0
2021-02-16,38.521,38.521,37.742,38.032,1618700.0
2021-02-17,38.032,38.049,36.906,36.939,1479200.0
2021-02-18,36.881,37.08,36.417,36.79,1560900.0
2021-02-19,36.806,36.997,36.499,36.798,1450200.0
2021-02-20,36.806,36.997,36.499,36.798,1450200.0
2021-02-21,36.806,36.997,36.499,36.798,1450200.0
2021-02-22,36.209,36.209,35.008,35.049,2861200.0
2021-02-23,35.107,35.845,34.892,35.223,2673800.0
2021-02-24,35.406,35.555,34.967,35.008,1675100.0
2021-02-25,35.033,35.364,34.428,34.519,1704200.0
2021-02-26,34.685,34.867,34.014,34.097,2770200.0
2021-02-27,34.685,34.867,34.014,34.097,2770200.0
2021-02-28,34.685,34.867,34.014,34.097,2770200.0
2021-03-01,34.188,34.312,33.119,33.268,2777000.0
2021-03-02,32.862,33.102,32.091,32.845,3177100.0
2021-03-03,32.804,33.351,32.075,33.011,3217000.0
2021-03-04,33.16,33.831,33.102,33.392,2706500.0
2021-03-05,33.285,33.74,32.961,33.343,1728100.0
2021-03-06,33.285,33.74,32.961,33.343,1728100.0
2021-03-07,33.285,33.74,32.961,33.343,1728100.0
2021-03-08,33.003,33.111,31.984,32.241,2237000.0
2021-03-09,32.406,32.489,31.743,31.851,2411800.0
2021-03-10,32.033,32.721,31.959,32.547,2701300.0
2021-03-11,32.671,33.558,32.647,33.094,2510000.0
2021-03-12,32.953,33.21,32.812,33.003,1338600.0
2021-03-13,32.953,33.21,32.812,33.003,1338600.0
2021-03-14,32.953,33.21,32.812,33.003,1338600.0
2021-03-15,33.036,34.08,33.036,33.666,1883400.0
2021-03-16,33.906,34.163,33.235,33.558,1881900.0
2021-03-17,33.483,35.414,33.442,35.074,3226100.0
2021-03-18,34.801,35.207,34.66,34.718,2159600.0
2021-03-19,34.635,35.281,34.486,35.0,2784400.0
2021-03-20,34.635,35.281,34.486,35.0,2784400.0
2021-03-21,34.635,35.281,34.486,35.0,2784400.0
2021-03-22,34.942,35.248,34.403,34.494,1456700.0
2021-03-23,34.395,34.859,34.271,34.428,1271400.0
2021-03-24,34.254,34.403,33.152,33.401,2252900.0
2021-03-25,33.251,34.188,33.102,33.964,2591300.0
2021-03-26,34.063,34.436,33.807,34.155,1046800.0
2021-03-27,34.063,34.436,33.807,34.155,1046800.0
2021-03-28,34.063,34.436,33.807,34.155,1046800.0
2021-03-29,33.641,34.237,33.641,34.121,955400.0
2021-03-30,33.848,34.751,33.782,34.436,1100400.0
2021-03-31,34.677,34.942,34.246,34.66,1835900.0
2021-04-01,34.71,34.867,34.312,34.37,1223300.0
2021-04-02,34.71,34.867,34.312,34.37,1223300.0
2021-04-03,34.71,34.867,34.312,34.37,1223300.0
2021-04-04,34.71,34.867,34.312,34.37,1223300.0
2021-04-05,34.627,34.859,34.527,34.735,819400.0
2021-04-06,34.793,34.975,34.362,34.693,980700.0
2021-04-07,34.735,34.801,33.981,34.221,1382500.0
2021-04-08,34.295,34.71,34.105,34.445,1081200.0
2021-04-09,34.428,34.577,34.179,34.395,932700.0
2021-04-10,34.428,34.577,34.179,34.395,932700.0
2021-04-11,34.428,34.577,34.179,34.395,932700.0
2021-04-12,34.527,34.652,34.188,34.42,1892500.0
2021-04-13,34.37,34.594,34.196,34.428,1324600.0
2021-04-14,34.428,34.544,34.088,34.237,1983800.0
2021-04-15,34.271,34.494,34.08,34.403,1014600.0
2021-04-16,34.213,35.0,34.022,34.751,1942900.0
2021-04-17,34.213,35.0,34.022,34.751,1942900.0
2021-04-18,34.213,35.0,34.022,34.751,1942900.0
2021-04-19,34.71,34.875,34.312,34.577,1783100.0
2021-04-20,34.544,34.784,34.32,34.635,1071400.0
2021-04-21,34.544,34.784,34.32,34.635,1071400.0
2021-04-22,34.776,34.892,34.287,34.527,1387000.0
2021-04-23,34.718,35.083,34.411,34.975,1052700.0
2021-04-24,34.718,35.083,34.411,34.975,1052700.0
2021-04-25,34.718,35.083,34.411,34.975,1052700.0
2021-04-26,35.049,35.19,34.478,34.718,1114900.0
2021-04-27,34.66,34.71,34.171,34.171,1096600.0
2021-04-28,34.279,34.66,34.105,34.436,1270000.0
2021-04-29,34.362,34.594,34.179,34.428,1286500.0
2021-04-30,34.345,34.552,33.699,33.699,2385500.0
2021-05-01,34.345,34.552,33.699,33.699,2385500.0
2021-05-02,34.345,34.552,33.699,33.699,2385500.0
2021-05-03,33.856,34.146,33.583,34.146,1688700.0
2021-05-04,34.196,34.196,33.227,33.384,1797500.0
2021-05-05,33.599,33.616,33.069,33.318,1776700.0
2021-05-06,33.326,33.533,32.779,32.953,2549700.0
2021-05-07,33.177,33.401,32.738,33.293,2999400.0
2021-05-08,33.177,33.401,32.738,33.293,2999400.0
2021-05-09,33.177,33.401,32.738,33.293,2999400.0
2021-05-10,33.517,33.525,32.854,33.061,2464000.0
2021-05-11,32.92,33.268,32.655,33.268,2112800.0
2021-05-12,33.088,33.088,32.48,32.573,2637500.0
2021-05-13,32.751,33.806,32.658,33.477,2246000.0
2021-05-14,33.789,34.186,33.671,33.84,1413400.0
2021-05-15,33.789,34.186,33.671,33.84,1413400.0
2021-05-16,33.789,34.186,33.671,33.84,1413400.0
2021-05-17,33.907,34.034,33.645,33.764,950300.0
2021-05-18,33.755,33.958,33.561,33.713,1216700.0
2021-05-19,33.755,34.253,33.645,33.933,1764600.0
2021-05-20,33.806,34.042,33.679,33.907,944500.0
2021-05-21,33.916,34.068,33.705,34.068,785700.0
2021-05-22,33.916,34.068,33.705,34.068,785700.0
2021-05-23,33.916,34.068,33.705,34.068,785700.0
2021-05-24,34.076,34.667,34.076,34.574,1366300.0
2021-05-25,34.574,34.684,34.253,34.448,957300.0
2021-05-26,34.65,34.659,34.161,34.228,1315200.0
2021-05-27,34.338,34.583,34.118,34.236,2033300.0
2021-05-28,34.228,34.279,33.434,33.755,2709500.0
2021-05-29,34.228,34.279,33.434,33.755,2709500.0
2021-05-30,34.228,34.279,33.434,33.755,2709500.0
2021-05-31,33.764,33.857,33.451,33.595,1266900.0
2021-06-01,33.789,34.177,33.62,34.009,1349800.0
2021-06-02,34.144,34.515,34.051,34.144,940300.0
2021-06-03,34.144,34.515,34.051,34.144,940300.0
2021-06-04,34.245,34.49,34.076,34.388,764100.0
2021-06-05,34.245,34.49,34.076,34.388,764100.0
2021-06-06,34.245,34.49,34.076,34.388,764100.0
2021-06-07,34.397,35.055,34.304,34.785,1445700.0
2021-06-08,34.785,34.988,34.532,34.574,1311700.0
2021-06-09,34.574,34.802,34.279,34.439,981000.0
2021-06-10,34.616,35.503,34.507,35.199,1590800.0
2021-06-11,35.3,35.334,34.49,34.625,730800.0
2021-06-12,35.3,35.334,34.49,34.625,730800.0
2021-06-13,35.3,35.334,34.49,34.625,730800.0
2021-06-14,34.853,35.191,34.726,34.752,915400.0
2021-06-15,34.802,35.165,34.785,35.072,1150600.0
2021-06-16,35.106,35.503,34.583,34.692,2136900.0
2021-06-17,34.718,35.165,34.616,34.709,952100.0
2021-06-18,34.794,35.081,34.566,35.064,1298100.0
2021-06-19,34.794,35.081,34.566,35.064,1298100.0
2021-06-20,34.794,35.081,34.566,35.064,1298100.0
2021-06-21,35.039,35.081,34.532,34.616,918100.0
2021-06-22,34.498,34.659,33.958,34.262,1364200.0
2021-06-23,34.22,34.439,33.941,34.017,672500.0
2021-06-24,34.321,34.38,34.017,34.363,1182200.0
2021-06-25,34.321,34.405,33.477,33.882,1426700.0
2021-06-26,34.321,34.405,33.477,33.882,1426700.0
2021-06-27,34.321,34.405,33.477,33.882,1426700.0
2021-06-28,34.169,34.169,33.561,33.814,1448900.0
2021-06-29,33.738,33.814,32.97,33.418,1582000.0
2021-06-30,33.35,33.418,32.852,33.054,1589700.0
2021-07-01,33.054,33.206,32.649,33.021,1553700.0
2021-07-02,33.266,33.316,32.886,33.291,1191300.0
2021-07-03,33.266,33.316,32.886,33.291,1191300.0
2021-07-04,33.266,33.316,32.886,33.291,1191300.0
2021-07-05,33.223,33.24,32.953,33.08,686500.0
2021-07-06,33.08,33.122,32.784,33.054,1069500.0
2021-07-07,33.181,33.384,32.987,33.198,1529200.0
2021-07-08,33.071,33.401,32.886,33.08,886600.0
2021-07-09,33.071,33.401,32.886,33.08,886600.0
2021-07-10,33.071,33.401,32.886,33.08,886600.0
2021-07-11,33.071,33.401,32.886,33.08,886600.0
2021-07-12,33.257,33.561,32.886,33.477,1222300.0
2021-07-13,33.325,33.519,33.13,33.392,890700.0
2021-07-14,33.679,33.688,33.249,33.51,1659300.0
2021-07-15,33.477,33.772,33.215,33.772,1512500.0
2021-07-16,33.755,34.085,33.502,33.502,1577500.0
2021-07-17,33.755,34.085,33.502,33.502,1577500.0
2021-07-18,33.755,34.085,33.502,33.502,1577500.0
2021-07-19,33.266,33.671,33.004,33.257,1346600.0
2021-07-20,33.316,33.46,32.962,33.333,1129800.0
2021-07-21,33.333,33.375,33.029,33.173,862900.0
2021-07-22,33.147,33.586,33.147,33.502,771700.0
2021-07-23,33.519,33.527,32.843,32.928,1212800.0
2021-07-24,33.519,33.527,32.843,32.928,1212800.0
2021-07-25,33.519,33.527,32.843,32.928,1212800.0
2021-07-26,32.987,33.122,32.658,32.843,1243000.0
2021-07-27,32.886,33.071,32.649,32.751,1101900.0
2021-07-28,32.827,32.928,32.362,32.928,1491700.0
2021-07-29,32.97,33.046,32.286,32.311,1370900.0
2021-07-30,32.286,32.463,32.008,32.024,1378300.0
2021-07-31,32.286,32.463,32.008,32.024,1378300.0
2021-08-01,32.286,32.463,32.008,32.024,1378300.0
2021-08-02,32.311,32.497,31.856,31.856,1654400.0
2021-08-03,31.94,32.185,31.4,31.915,1331200.0
2021-08-04,31.771,32.202,31.56,31.932,1621800.0
2021-08-05,32.075,32.413,31.315,31.324,1763400.0
2021-08-06,31.619,32.008,31.501,31.805,1621500.0
2021-08-07,31.619,32.008,31.501,31.805,1621500.0
2021-08-08,31.619,32.008,31.501,31.805,1621500.0
2021-08-09,31.805,32.354,31.805,32.151,1050700.0
2021-08-10,32.32,32.506,31.695,31.704,1189300.0
2021-08-11,31.805,31.881,31.357,31.374,1702400.0
2021-08-12,31.391,31.602,31.163,31.366,1311100.0
2021-08-13,31.459,32.075,31.383,32.05,1248500.0
2021-08-14,31.459,32.075,31.383,32.05,1248500.0
2021-08-15,31.459,32.075,31.383,32.05,1248500.0
2021-08-16,32.041,32.379,31.923,32.227,1489200.0
2021-08-17,32.225,32.372,31.749,32.078,1621300.0
2021-08-18,32.182,32.381,31.844,32.026,1666300.0
2021-08-19,31.879,33.143,31.723,32.918,1900800.0
2021-08-20,32.788,33.516,32.537,33.351,1319900.0
2021-08-21,32.788,33.516,32.537,33.351,1319900.0
2021-08-22,32.788,33.516,32.537,33.351,1319900.0
2021-08-23,33.351,33.412,32.918,33.187,1069700.0
2021-08-24,33.481,33.715,33.048,33.698,1339100.0
2021-08-25,33.698,33.706,33.273,33.472,1037700.0
2021-08-26,33.42,33.498,32.831,32.892,1371200.0
2021-08-27,32.927,33.351,32.589,33.187,915100.0
2021-08-28,32.927,33.351,32.589,33.187,915100.0
2021-08-29,32.927,33.351,32.589,33.187,915100.0
2021-08-30,33.178,33.178,32.745,32.866,1064400.0
2021-08-31,33.039,33.083,32.407,32.528,1754900.0
2021-09-01,32.693,33.906,32.615,33.507,1625200.0
2021-09-02,33.438,34.243,32.987,33.854,2440900.0
2021-09-03,34.018,34.044,33.42,34.044,2303200.0
2021-09-04,34.018,34.044,33.42,34.044,2303200.0
2021-09-05,34.018,34.044,33.42,34.044,2303200.0
2021-09-06,33.784,34.33,33.706,34.217,1093900.0
2021-09-07,33.784,34.33,33.706,34.217,1093900.0
2021-09-08,33.984,33.992,32.918,33.152,1639200.0
2021-09-09,33.23,34.217,33.013,33.949,1642700.0
2021-09-10,34.217,34.33,33.446,33.49,1204500.0
2021-09-11,34.217,34.33,33.446,33.49,1204500.0
2021-09-12,34.217,34.33,33.446,33.49,1204500.0
2021-09-13,33.724,34.148,33.68,33.871,1138400.0
2021-09-14,33.94,34.113,33.715,34.027,1584600.0
2021-09-15,33.793,34.027,33.49,33.663,1892700.0
2021-09-16,33.524,33.758,33.299,33.698,1174900.0
2021-09-17,33.403,33.75,33.351,33.628,2195600.0
2021-09-18,33.403,33.75,33.351,33.628,2195600.0
2021-09-19,33.403,33.75,33.351,33.628,2195600.0
2021-09-20,33.429,33.854,33.265,33.455,1497300.0
2021-09-21,33.472,34.087,33.368,33.732,1364200.0
2021-09-22,33.81,34.053,33.438,33.559,1913600.0
2021-09-23,33.672,34.001,33.438,33.438,1495200.0
2021-09-24,33.386,33.386,32.979,33.065,1371200.0
2021-09-25,33.386,33.386,32.979,33.065,1371200.0
2021-09-26,33.386,33.386,32.979,33.065,1371200.0
2021-09-27,33.074,33.1,32.502,32.84,1540800.0
2021-09-28,32.771,32.918,32.528,32.701,1539000.0
2021-09-29,32.831,33.031,32.528,32.649,1575900.0
2021-09-30,32.762,33.005,32.45,32.45,1259500.0
2021-10-01,32.494,32.788,32.251,32.598,793300.0
2021-10-02,32.494,32.788,32.251,32.598,793300.0
2021-10-03,32.494,32.788,32.251,32.598,793300.0
2021-10-04,32.572,32.589,32.026,32.563,1643200.0
2021-10-05,32.494,32.554,32.06,32.095,1336900.0
2021-10-06,32.052,32.528,31.714,32.381,1808000.0
2021-10-07,32.502,32.502,32.008,32.242,888500.0
2021-10-08,32.476,32.909,32.364,32.554,1214600.0
