,ADVANC TB Equity
2013-03-15,84.456
2013-03-16,84.456
2013-03-17,84.456
2013-03-18,84.456
2013-03-19,84.456
2013-03-20,84.456
2013-03-21,84.456
2013-03-22,84.456
2013-03-23,84.456
2013-03-24,84.456
2013-03-25,84.456
2013-03-26,84.456
2013-03-27,84.456
2013-03-28,84.456
2013-03-29,84.456
2013-03-30,84.456
2013-03-31,97.0677
2013-04-01,97.0677
2013-04-02,97.0677
2013-04-03,97.0677
2013-04-04,97.0677
2013-04-05,97.0677
2013-04-06,97.0677
2013-04-07,97.0677
2013-04-08,97.0677
2013-04-09,97.0677
2013-04-10,97.0677
2013-04-11,97.0677
2013-04-12,97.0677
2013-04-13,97.0677
2013-04-14,97.0677
2013-04-15,97.0677
2013-04-16,97.0677
2013-04-17,97.0677
2013-04-18,97.0677
2013-04-19,97.0677
2013-04-20,97.0677
2013-04-21,97.0677
2013-04-22,97.0677
2013-04-23,97.0677
2013-04-24,97.0677
2013-04-25,97.0677
2013-04-26,97.0677
2013-04-27,97.0677
2013-04-28,97.0677
2013-04-29,97.0677
2013-04-30,97.0677
2013-05-01,97.0677
2013-05-02,97.0677
2013-05-03,97.0677
2013-05-04,97.0677
2013-05-05,97.0677
2013-05-06,97.0677
2013-05-07,97.0677
2013-05-08,97.0677
2013-05-09,97.0677
2013-05-10,97.0677
2013-05-11,97.0677
2013-05-12,97.0677
2013-05-13,97.0677
2013-05-14,97.0677
2013-05-15,97.0677
2013-05-16,97.0677
2013-05-17,97.0677
2013-05-18,97.0677
2013-05-19,97.0677
2013-05-20,97.0677
2013-05-21,97.0677
2013-05-22,97.0677
2013-05-23,97.0677
2013-05-24,97.0677
2013-05-25,97.0677
2013-05-26,97.0677
2013-05-27,97.0677
2013-05-28,97.0677
2013-05-29,97.0677
2013-05-30,97.0677
2013-05-31,97.0677
2013-06-01,97.0677
2013-06-02,97.0677
2013-06-03,97.0677
2013-06-04,97.0677
2013-06-05,97.0677
2013-06-06,97.0677
2013-06-07,97.0677
2013-06-08,97.0677
2013-06-09,97.0677
2013-06-10,97.0677
2013-06-11,97.0677
2013-06-12,97.0677
2013-06-13,97.0677
2013-06-14,97.0677
2013-06-15,97.0677
2013-06-16,97.0677
2013-06-17,97.0677
2013-06-18,97.0677
2013-06-19,97.0677
2013-06-20,97.0677
2013-06-21,97.0677
2013-06-22,97.0677
2013-06-23,97.0677
2013-06-24,97.0677
2013-06-25,97.0677
2013-06-26,97.0677
2013-06-27,97.0677
2013-06-28,97.0677
2013-06-29,97.0677
2013-06-30,79.1882
2013-07-01,79.1882
2013-07-02,79.1882
2013-07-03,79.1882
2013-07-04,79.1882
2013-07-05,79.1882
2013-07-06,79.1882
2013-07-07,79.1882
2013-07-08,79.1882
2013-07-09,79.1882
2013-07-10,79.1882
2013-07-11,79.1882
2013-07-12,79.1882
2013-07-13,79.1882
2013-07-14,79.1882
2013-07-15,79.1882
2013-07-16,79.1882
2013-07-17,79.1882
2013-07-18,79.1882
2013-07-19,79.1882
2013-07-20,79.1882
2013-07-21,79.1882
2013-07-22,79.1882
2013-07-23,79.1882
2013-07-24,79.1882
2013-07-25,79.1882
2013-07-26,79.1882
2013-07-27,79.1882
2013-07-28,79.1882
2013-07-29,79.1882
2013-07-30,79.1882
2013-07-31,79.1882
2013-08-01,79.1882
2013-08-02,79.1882
2013-08-03,79.1882
2013-08-04,79.1882
2013-08-05,79.1882
2013-08-06,79.1882
2013-08-07,79.1882
2013-08-08,79.1882
2013-08-09,79.1882
2013-08-10,79.1882
2013-08-11,79.1882
2013-08-12,79.1882
2013-08-13,79.1882
2013-08-14,79.1882
2013-08-15,79.1882
2013-08-16,79.1882
2013-08-17,79.1882
2013-08-18,79.1882
2013-08-19,79.1882
2013-08-20,79.1882
2013-08-21,79.1882
2013-08-22,79.1882
2013-08-23,79.1882
2013-08-24,79.1882
2013-08-25,79.1882
2013-08-26,79.1882
2013-08-27,79.1882
2013-08-28,79.1882
2013-08-29,79.1882
2013-08-30,79.1882
2013-08-31,79.1882
2013-09-01,79.1882
2013-09-02,79.1882
2013-09-03,79.1882
2013-09-04,79.1882
2013-09-05,79.1882
2013-09-06,79.1882
2013-09-07,79.1882
2013-09-08,79.1882
2013-09-09,79.1882
2013-09-10,79.1882
2013-09-11,79.1882
2013-09-12,79.1882
2013-09-13,79.1882
2013-09-14,79.1882
2013-09-15,79.1882
2013-09-16,79.1882
2013-09-17,79.1882
2013-09-18,79.1882
2013-09-19,79.1882
2013-09-20,79.1882
2013-09-21,79.1882
2013-09-22,79.1882
2013-09-23,79.1882
2013-09-24,79.1882
2013-09-25,79.1882
2013-09-26,79.1882
2013-09-27,79.1882
2013-09-28,79.1882
2013-09-29,79.1882
2013-09-30,99.2141
2013-10-01,99.2141
2013-10-02,99.2141
2013-10-03,99.2141
2013-10-04,99.2141
2013-10-05,99.2141
2013-10-06,99.2141
2013-10-07,99.2141
2013-10-08,99.2141
2013-10-09,99.2141
2013-10-10,99.2141
2013-10-11,99.2141
2013-10-12,99.2141
2013-10-13,99.2141
2013-10-14,99.2141
2013-10-15,99.2141
2013-10-16,99.2141
2013-10-17,99.2141
2013-10-18,99.2141
2013-10-19,99.2141
2013-10-20,99.2141
2013-10-21,99.2141
2013-10-22,99.2141
2013-10-23,99.2141
2013-10-24,99.2141
2013-10-25,99.2141
2013-10-26,99.2141
2013-10-27,99.2141
2013-10-28,99.2141
2013-10-29,99.2141
2013-10-30,99.2141
2013-10-31,99.2141
2013-11-01,99.2141
2013-11-02,99.2141
2013-11-03,99.2141
2013-11-04,99.2141
2013-11-05,99.2141
2013-11-06,99.2141
2013-11-07,99.2141
2013-11-08,99.2141
2013-11-09,99.2141
2013-11-10,99.2141
2013-11-11,99.2141
2013-11-12,99.2141
2013-11-13,99.2141
2013-11-14,99.2141
2013-11-15,99.2141
2013-11-16,99.2141
2013-11-17,99.2141
2013-11-18,99.2141
2013-11-19,99.2141
2013-11-20,99.2141
2013-11-21,99.2141
2013-11-22,99.2141
2013-11-23,99.2141
2013-11-24,99.2141
2013-11-25,99.2141
2013-11-26,99.2141
2013-11-27,99.2141
2013-11-28,99.2141
2013-11-29,99.2141
2013-11-30,99.2141
2013-12-01,99.2141
2013-12-02,99.2141
2013-12-03,99.2141
2013-12-04,99.2141
2013-12-05,99.2141
2013-12-06,99.2141
2013-12-07,99.2141
2013-12-08,99.2141
2013-12-09,99.2141
2013-12-10,99.2141
2013-12-11,99.2141
2013-12-12,99.2141
2013-12-13,99.2141
2013-12-14,99.2141
2013-12-15,99.2141
2013-12-16,99.2141
2013-12-17,99.2141
2013-12-18,99.2141
2013-12-19,99.2141
2013-12-20,99.2141
2013-12-21,99.2141
2013-12-22,99.2141
2013-12-23,99.2141
2013-12-24,99.2141
2013-12-25,99.2141
2013-12-26,99.2141
2013-12-27,99.2141
2013-12-28,99.2141
2013-12-29,99.2141
2013-12-30,99.2141
2013-12-31,81.4222
2014-01-01,81.4222
2014-01-02,81.4222
2014-01-03,81.4222
2014-01-04,81.4222
2014-01-05,81.4222
2014-01-06,81.4222
2014-01-07,81.4222
2014-01-08,81.4222
2014-01-09,81.4222
2014-01-10,81.4222
2014-01-11,81.4222
2014-01-12,81.4222
2014-01-13,81.4222
2014-01-14,81.4222
2014-01-15,81.4222
2014-01-16,81.4222
2014-01-17,81.4222
2014-01-18,81.4222
2014-01-19,81.4222
2014-01-20,81.4222
2014-01-21,81.4222
2014-01-22,81.4222
2014-01-23,81.4222
2014-01-24,81.4222
2014-01-25,81.4222
2014-01-26,81.4222
2014-01-27,81.4222
2014-01-28,81.4222
2014-01-29,81.4222
2014-01-30,81.4222
2014-01-31,81.4222
2014-02-01,81.4222
2014-02-02,81.4222
2014-02-03,81.4222
2014-02-04,81.4222
2014-02-05,81.4222
2014-02-06,81.4222
2014-02-07,81.4222
2014-02-08,81.4222
2014-02-09,81.4222
2014-02-10,81.4222
2014-02-11,81.4222
2014-02-12,81.4222
2014-02-13,81.4222
2014-02-14,81.4222
2014-02-15,81.4222
2014-02-16,81.4222
2014-02-17,81.4222
2014-02-18,81.4222
2014-02-19,81.4222
2014-02-20,81.4222
2014-02-21,81.4222
2014-02-22,81.4222
2014-02-23,81.4222
2014-02-24,81.4222
2014-02-25,81.4222
2014-02-26,81.4222
2014-02-27,81.4222
2014-02-28,81.4222
2014-03-01,81.4222
2014-03-02,81.4222
2014-03-03,81.4222
2014-03-04,81.4222
2014-03-05,81.4222
2014-03-06,81.4222
2014-03-07,81.4222
2014-03-08,81.4222
2014-03-09,81.4222
2014-03-10,81.4222
2014-03-11,81.4222
2014-03-12,81.4222
2014-03-13,81.4222
2014-03-14,81.4222
2014-03-15,81.4222
2014-03-16,81.4222
2014-03-17,81.4222
2014-03-18,81.4222
2014-03-19,81.4222
2014-03-20,81.4222
2014-03-21,81.4222
2014-03-22,81.4222
2014-03-23,81.4222
2014-03-24,81.4222
2014-03-25,81.4222
2014-03-26,81.4222
2014-03-27,81.4222
2014-03-28,81.4222
2014-03-29,81.4222
2014-03-30,81.4222
2014-03-31,93.615
2014-04-01,93.615
2014-04-02,93.615
2014-04-03,93.615
2014-04-04,93.615
2014-04-05,93.615
2014-04-06,93.615
2014-04-07,93.615
2014-04-08,93.615
2014-04-09,93.615
2014-04-10,93.615
2014-04-11,93.615
2014-04-12,93.615
2014-04-13,93.615
2014-04-14,93.615
2014-04-15,93.615
2014-04-16,93.615
2014-04-17,93.615
2014-04-18,93.615
2014-04-19,93.615
2014-04-20,93.615
2014-04-21,93.615
2014-04-22,93.615
2014-04-23,93.615
2014-04-24,93.615
2014-04-25,93.615
2014-04-26,93.615
2014-04-27,93.615
2014-04-28,93.615
2014-04-29,93.615
2014-04-30,93.615
2014-05-01,93.615
2014-05-02,93.615
2014-05-03,93.615
2014-05-04,93.615
2014-05-05,93.615
2014-05-06,93.615
2014-05-07,93.615
2014-05-08,93.615
2014-05-09,93.615
2014-05-10,93.615
2014-05-11,93.615
2014-05-12,93.615
2014-05-13,93.615
2014-05-14,93.615
2014-05-15,93.615
2014-05-16,93.615
2014-05-17,93.615
2014-05-18,93.615
2014-05-19,93.615
2014-05-20,93.615
2014-05-21,93.615
2014-05-22,93.615
2014-05-23,93.615
2014-05-24,93.615
2014-05-25,93.615
2014-05-26,93.615
2014-05-27,93.615
2014-05-28,93.615
2014-05-29,93.615
2014-05-30,93.615
2014-05-31,93.615
2014-06-01,93.615
2014-06-02,93.615
2014-06-03,93.615
2014-06-04,93.615
2014-06-05,93.615
2014-06-06,93.615
2014-06-07,93.615
2014-06-08,93.615
2014-06-09,93.615
2014-06-10,93.615
2014-06-11,93.615
2014-06-12,93.615
2014-06-13,93.615
2014-06-14,93.615
2014-06-15,93.615
2014-06-16,93.615
2014-06-17,93.615
2014-06-18,93.615
2014-06-19,93.615
2014-06-20,93.615
2014-06-21,93.615
2014-06-22,93.615
2014-06-23,93.615
2014-06-24,93.615
2014-06-25,93.615
2014-06-26,93.615
2014-06-27,93.615
2014-06-28,93.615
2014-06-29,93.615
2014-06-30,74.5316
2014-07-01,74.5316
2014-07-02,74.5316
2014-07-03,74.5316
2014-07-04,74.5316
2014-07-05,74.5316
2014-07-06,74.5316
2014-07-07,74.5316
2014-07-08,74.5316
2014-07-09,74.5316
2014-07-10,74.5316
2014-07-11,74.5316
2014-07-12,74.5316
2014-07-13,74.5316
2014-07-14,74.5316
2014-07-15,74.5316
2014-07-16,74.5316
2014-07-17,74.5316
2014-07-18,74.5316
2014-07-19,74.5316
2014-07-20,74.5316
2014-07-21,74.5316
2014-07-22,74.5316
2014-07-23,74.5316
2014-07-24,74.5316
2014-07-25,74.5316
2014-07-26,74.5316
2014-07-27,74.5316
2014-07-28,74.5316
2014-07-29,74.5316
2014-07-30,74.5316
2014-07-31,74.5316
2014-08-01,74.5316
2014-08-02,74.5316
2014-08-03,74.5316
2014-08-04,74.5316
2014-08-05,74.5316
2014-08-06,74.5316
2014-08-07,74.5316
2014-08-08,74.5316
2014-08-09,74.5316
2014-08-10,74.5316
2014-08-11,74.5316
2014-08-12,74.5316
2014-08-13,74.5316
2014-08-14,74.5316
2014-08-15,74.5316
2014-08-16,74.5316
2014-08-17,74.5316
2014-08-18,74.5316
2014-08-19,74.5316
2014-08-20,74.5316
2014-08-21,74.5316
2014-08-22,74.5316
2014-08-23,74.5316
2014-08-24,74.5316
2014-08-25,74.5316
2014-08-26,74.5316
2014-08-27,74.5316
2014-08-28,74.5316
2014-08-29,74.5316
2014-08-30,74.5316
2014-08-31,74.5316
2014-09-01,74.5316
2014-09-02,74.5316
2014-09-03,74.5316
2014-09-04,74.5316
2014-09-05,74.5316
2014-09-06,74.5316
2014-09-07,74.5316
2014-09-08,74.5316
2014-09-09,74.5316
2014-09-10,74.5316
2014-09-11,74.5316
2014-09-12,74.5316
2014-09-13,74.5316
2014-09-14,74.5316
2014-09-15,74.5316
2014-09-16,74.5316
2014-09-17,74.5316
2014-09-18,74.5316
2014-09-19,74.5316
2014-09-20,74.5316
2014-09-21,74.5316
2014-09-22,74.5316
2014-09-23,74.5316
2014-09-24,74.5316
2014-09-25,74.5316
2014-09-26,74.5316
2014-09-27,74.5316
2014-09-28,74.5316
2014-09-29,74.5316
2014-09-30,95.8573
2014-10-01,95.8573
2014-10-02,95.8573
2014-10-03,95.8573
2014-10-04,95.8573
2014-10-05,95.8573
2014-10-06,95.8573
2014-10-07,95.8573
2014-10-08,95.8573
2014-10-09,95.8573
2014-10-10,95.8573
2014-10-11,95.8573
2014-10-12,95.8573
2014-10-13,95.8573
2014-10-14,95.8573
2014-10-15,95.8573
2014-10-16,95.8573
2014-10-17,95.8573
2014-10-18,95.8573
2014-10-19,95.8573
2014-10-20,95.8573
2014-10-21,95.8573
2014-10-22,95.8573
2014-10-23,95.8573
2014-10-24,95.8573
2014-10-25,95.8573
2014-10-26,95.8573
2014-10-27,95.8573
2014-10-28,95.8573
2014-10-29,95.8573
2014-10-30,95.8573
2014-10-31,95.8573
2014-11-01,95.8573
2014-11-02,95.8573
2014-11-03,95.8573
2014-11-04,95.8573
2014-11-05,95.8573
2014-11-06,95.8573
2014-11-07,95.8573
2014-11-08,95.8573
2014-11-09,95.8573
2014-11-10,95.8573
2014-11-11,95.8573
2014-11-12,95.8573
2014-11-13,95.8573
2014-11-14,95.8573
2014-11-15,95.8573
2014-11-16,95.8573
2014-11-17,95.8573
2014-11-18,95.8573
2014-11-19,95.8573
2014-11-20,95.8573
2014-11-21,95.8573
2014-11-22,95.8573
2014-11-23,95.8573
2014-11-24,95.8573
2014-11-25,95.8573
2014-11-26,95.8573
2014-11-27,95.8573
2014-11-28,95.8573
2014-11-29,95.8573
2014-11-30,95.8573
2014-12-01,95.8573
2014-12-02,95.8573
2014-12-03,95.8573
2014-12-04,95.8573
2014-12-05,95.8573
2014-12-06,95.8573
2014-12-07,95.8573
2014-12-08,95.8573
2014-12-09,95.8573
2014-12-10,95.8573
2014-12-11,95.8573
2014-12-12,95.8573
2014-12-13,95.8573
2014-12-14,95.8573
2014-12-15,95.8573
2014-12-16,95.8573
2014-12-17,95.8573
2014-12-18,95.8573
2014-12-19,95.8573
2014-12-20,95.8573
2014-12-21,95.8573
2014-12-22,95.8573
2014-12-23,95.8573
2014-12-24,95.8573
2014-12-25,95.8573
2014-12-26,95.8573
2014-12-27,95.8573
2014-12-28,95.8573
2014-12-29,95.8573
2014-12-30,95.8573
2014-12-31,77.9108
2015-01-01,77.9108
2015-01-02,77.9108
2015-01-03,77.9108
2015-01-04,77.9108
2015-01-05,77.9108
2015-01-06,77.9108
2015-01-07,77.9108
2015-01-08,77.9108
2015-01-09,77.9108
2015-01-10,77.9108
2015-01-11,77.9108
2015-01-12,77.9108
2015-01-13,77.9108
2015-01-14,77.9108
2015-01-15,77.9108
2015-01-16,77.9108
2015-01-17,77.9108
2015-01-18,77.9108
2015-01-19,77.9108
2015-01-20,77.9108
2015-01-21,77.9108
2015-01-22,77.9108
2015-01-23,77.9108
2015-01-24,77.9108
2015-01-25,77.9108
2015-01-26,77.9108
2015-01-27,77.9108
2015-01-28,77.9108
2015-01-29,77.9108
2015-01-30,77.9108
2015-01-31,77.9108
2015-02-01,77.9108
2015-02-02,77.9108
2015-02-03,77.9108
2015-02-04,77.9108
2015-02-05,77.9108
2015-02-06,77.9108
2015-02-07,77.9108
2015-02-08,77.9108
2015-02-09,77.9108
2015-02-10,77.9108
2015-02-11,77.9108
2015-02-12,77.9108
2015-02-13,77.9108
2015-02-14,77.9108
2015-02-15,77.9108
2015-02-16,77.9108
2015-02-17,77.9108
2015-02-18,77.9108
2015-02-19,77.9108
2015-02-20,77.9108
2015-02-21,77.9108
2015-02-22,77.9108
2015-02-23,77.9108
2015-02-24,77.9108
2015-02-25,77.9108
2015-02-26,77.9108
2015-02-27,77.9108
2015-02-28,77.9108
2015-03-01,77.9108
2015-03-02,77.9108
2015-03-03,77.9108
2015-03-04,77.9108
2015-03-05,77.9108
2015-03-06,77.9108
2015-03-07,77.9108
2015-03-08,77.9108
2015-03-09,77.9108
2015-03-10,77.9108
2015-03-11,77.9108
2015-03-12,77.9108
2015-03-13,77.9108
2015-03-14,77.9108
2015-03-15,77.9108
2015-03-16,77.9108
2015-03-17,77.9108
2015-03-18,77.9108
2015-03-19,77.9108
2015-03-20,77.9108
2015-03-21,77.9108
2015-03-22,77.9108
2015-03-23,77.9108
2015-03-24,77.9108
2015-03-25,77.9108
2015-03-26,77.9108
2015-03-27,77.9108
2015-03-28,77.9108
2015-03-29,77.9108
2015-03-30,77.9108
2015-03-31,94.578
2015-04-01,94.578
2015-04-02,94.578
2015-04-03,94.578
2015-04-04,94.578
2015-04-05,94.578
2015-04-06,94.578
2015-04-07,94.578
2015-04-08,94.578
2015-04-09,94.578
2015-04-10,94.578
2015-04-11,94.578
2015-04-12,94.578
2015-04-13,94.578
2015-04-14,94.578
2015-04-15,94.578
2015-04-16,94.578
2015-04-17,94.578
2015-04-18,94.578
2015-04-19,94.578
2015-04-20,94.578
2015-04-21,94.578
2015-04-22,94.578
2015-04-23,94.578
2015-04-24,94.578
2015-04-25,94.578
2015-04-26,94.578
2015-04-27,94.578
2015-04-28,94.578
2015-04-29,94.578
2015-04-30,94.578
2015-05-01,94.578
2015-05-02,94.578
2015-05-03,94.578
2015-05-04,94.578
2015-05-05,94.578
2015-05-06,94.578
2015-05-07,94.578
2015-05-08,94.578
2015-05-09,94.578
2015-05-10,94.578
2015-05-11,94.578
2015-05-12,94.578
2015-05-13,94.578
2015-05-14,94.578
2015-05-15,94.578
2015-05-16,94.578
2015-05-17,94.578
2015-05-18,94.578
2015-05-19,94.578
2015-05-20,94.578
2015-05-21,94.578
2015-05-22,94.578
2015-05-23,94.578
2015-05-24,94.578
2015-05-25,94.578
2015-05-26,94.578
2015-05-27,94.578
2015-05-28,94.578
2015-05-29,94.578
2015-05-30,94.578
2015-05-31,94.578
2015-06-01,94.578
2015-06-02,94.578
2015-06-03,94.578
2015-06-04,94.578
2015-06-05,94.578
2015-06-06,94.578
2015-06-07,94.578
2015-06-08,94.578
2015-06-09,94.578
2015-06-10,94.578
2015-06-11,94.578
2015-06-12,94.578
2015-06-13,94.578
2015-06-14,94.578
2015-06-15,94.578
2015-06-16,94.578
2015-06-17,94.578
2015-06-18,94.578
2015-06-19,94.578
2015-06-20,94.578
2015-06-21,94.578
2015-06-22,94.578
2015-06-23,94.578
2015-06-24,94.578
2015-06-25,94.578
2015-06-26,94.578
2015-06-27,94.578
2015-06-28,94.578
2015-06-29,94.578
2015-06-30,79.2855
2015-07-01,79.2855
2015-07-02,79.2855
2015-07-03,79.2855
2015-07-04,79.2855
2015-07-05,79.2855
2015-07-06,79.2855
2015-07-07,79.2855
2015-07-08,79.2855
2015-07-09,79.2855
2015-07-10,79.2855
2015-07-11,79.2855
2015-07-12,79.2855
2015-07-13,79.2855
2015-07-14,79.2855
2015-07-15,79.2855
2015-07-16,79.2855
2015-07-17,79.2855
2015-07-18,79.2855
2015-07-19,79.2855
2015-07-20,79.2855
2015-07-21,79.2855
2015-07-22,79.2855
2015-07-23,79.2855
2015-07-24,79.2855
2015-07-25,79.2855
2015-07-26,79.2855
2015-07-27,79.2855
2015-07-28,79.2855
2015-07-29,79.2855
2015-07-30,79.2855
2015-07-31,79.2855
2015-08-01,79.2855
2015-08-02,79.2855
2015-08-03,79.2855
2015-08-04,79.2855
2015-08-05,79.2855
2015-08-06,79.2855
2015-08-07,79.2855
2015-08-08,79.2855
2015-08-09,79.2855
2015-08-10,79.2855
2015-08-11,79.2855
2015-08-12,79.2855
2015-08-13,79.2855
2015-08-14,79.2855
2015-08-15,79.2855
2015-08-16,79.2855
2015-08-17,79.2855
2015-08-18,79.2855
2015-08-19,79.2855
2015-08-20,79.2855
2015-08-21,79.2855
2015-08-22,79.2855
2015-08-23,79.2855
2015-08-24,79.2855
2015-08-25,79.2855
2015-08-26,79.2855
2015-08-27,79.2855
2015-08-28,79.2855
2015-08-29,79.2855
2015-08-30,79.2855
2015-08-31,79.2855
2015-09-01,79.2855
2015-09-02,79.2855
2015-09-03,79.2855
2015-09-04,79.2855
2015-09-05,79.2855
2015-09-06,79.2855
2015-09-07,79.2855
2015-09-08,79.2855
2015-09-09,79.2855
2015-09-10,79.2855
2015-09-11,79.2855
2015-09-12,79.2855
2015-09-13,79.2855
2015-09-14,79.2855
2015-09-15,79.2855
2015-09-16,79.2855
2015-09-17,79.2855
2015-09-18,79.2855
2015-09-19,79.2855
2015-09-20,79.2855
2015-09-21,79.2855
2015-09-22,79.2855
2015-09-23,79.2855
2015-09-24,79.2855
2015-09-25,79.2855
2015-09-26,79.2855
2015-09-27,79.2855
2015-09-28,79.2855
2015-09-29,79.2855
2015-09-30,99.0242
2015-10-01,99.0242
2015-10-02,99.0242
2015-10-03,99.0242
2015-10-04,99.0242
2015-10-05,99.0242
2015-10-06,99.0242
2015-10-07,99.0242
2015-10-08,99.0242
2015-10-09,99.0242
2015-10-10,99.0242
2015-10-11,99.0242
2015-10-12,99.0242
2015-10-13,99.0242
2015-10-14,99.0242
2015-10-15,99.0242
2015-10-16,99.0242
2015-10-17,99.0242
2015-10-18,99.0242
2015-10-19,99.0242
2015-10-20,99.0242
2015-10-21,99.0242
2015-10-22,99.0242
2015-10-23,99.0242
2015-10-24,99.0242
2015-10-25,99.0242
2015-10-26,99.0242
2015-10-27,99.0242
2015-10-28,99.0242
2015-10-29,99.0242
2015-10-30,99.0242
2015-10-31,99.0242
2015-11-01,99.0242
2015-11-02,99.0242
2015-11-03,99.0242
2015-11-04,99.0242
2015-11-05,99.0242
2015-11-06,99.0242
2015-11-07,99.0242
2015-11-08,99.0242
2015-11-09,99.0242
2015-11-10,99.0242
2015-11-11,99.0242
2015-11-12,99.0242
2015-11-13,99.0242
2015-11-14,99.0242
2015-11-15,99.0242
2015-11-16,99.0242
2015-11-17,99.0242
2015-11-18,99.0242
2015-11-19,99.0242
2015-11-20,99.0242
2015-11-21,99.0242
2015-11-22,99.0242
2015-11-23,99.0242
2015-11-24,99.0242
2015-11-25,99.0242
2015-11-26,99.0242
2015-11-27,99.0242
2015-11-28,99.0242
2015-11-29,99.0242
2015-11-30,99.0242
2015-12-01,99.0242
2015-12-02,99.0242
2015-12-03,99.0242
2015-12-04,99.0242
2015-12-05,99.0242
2015-12-06,99.0242
2015-12-07,99.0242
2015-12-08,99.0242
2015-12-09,99.0242
2015-12-10,99.0242
2015-12-11,99.0242
2015-12-12,99.0242
2015-12-13,99.0242
2015-12-14,99.0242
2015-12-15,99.0242
2015-12-16,99.0242
2015-12-17,99.0242
2015-12-18,99.0242
2015-12-19,99.0242
2015-12-20,99.0242
2015-12-21,99.0242
2015-12-22,99.0242
2015-12-23,99.0242
2015-12-24,99.0242
2015-12-25,99.0242
2015-12-26,99.0242
2015-12-27,99.0242
2015-12-28,99.0242
2015-12-29,99.0242
2015-12-30,99.0242
2015-12-31,82.3163
2016-01-01,82.3163
2016-01-02,82.3163
2016-01-03,82.3163
2016-01-04,82.3163
2016-01-05,82.3163
2016-01-06,82.3163
2016-01-07,82.3163
2016-01-08,82.3163
2016-01-09,82.3163
2016-01-10,82.3163
2016-01-11,82.3163
2016-01-12,82.3163
2016-01-13,82.3163
2016-01-14,82.3163
2016-01-15,82.3163
2016-01-16,82.3163
2016-01-17,82.3163
2016-01-18,82.3163
2016-01-19,82.3163
2016-01-20,82.3163
2016-01-21,82.3163
2016-01-22,82.3163
2016-01-23,82.3163
2016-01-24,82.3163
2016-01-25,82.3163
2016-01-26,82.3163
2016-01-27,82.3163
2016-01-28,82.3163
2016-01-29,82.3163
2016-01-30,82.3163
2016-01-31,82.3163
2016-02-01,82.3163
2016-02-02,82.3163
2016-02-03,82.3163
2016-02-04,82.3163
2016-02-05,82.3163
2016-02-06,82.3163
2016-02-07,82.3163
2016-02-08,82.3163
2016-02-09,82.3163
2016-02-10,82.3163
2016-02-11,82.3163
2016-02-12,82.3163
2016-02-13,82.3163
2016-02-14,82.3163
2016-02-15,82.3163
2016-02-16,82.3163
2016-02-17,82.3163
2016-02-18,82.3163
2016-02-19,82.3163
2016-02-20,82.3163
2016-02-21,82.3163
2016-02-22,82.3163
2016-02-23,82.3163
2016-02-24,82.3163
2016-02-25,82.3163
2016-02-26,82.3163
2016-02-27,82.3163
2016-02-28,82.3163
2016-02-29,82.3163
2016-03-01,82.3163
2016-03-02,82.3163
2016-03-03,82.3163
2016-03-04,82.3163
2016-03-05,82.3163
2016-03-06,82.3163
2016-03-07,82.3163
2016-03-08,82.3163
2016-03-09,82.3163
2016-03-10,82.3163
2016-03-11,82.3163
2016-03-12,82.3163
2016-03-13,82.3163
2016-03-14,82.3163
2016-03-15,82.3163
2016-03-16,82.3163
2016-03-17,82.3163
2016-03-18,82.3163
2016-03-19,82.3163
2016-03-20,82.3163
2016-03-21,82.3163
2016-03-22,82.3163
2016-03-23,82.3163
2016-03-24,82.3163
2016-03-25,82.3163
2016-03-26,82.3163
2016-03-27,82.3163
2016-03-28,82.3163
2016-03-29,82.3163
2016-03-30,82.3163
2016-03-31,98.1017
2016-04-01,98.1017
2016-04-02,98.1017
2016-04-03,98.1017
2016-04-04,98.1017
2016-04-05,98.1017
2016-04-06,98.1017
2016-04-07,98.1017
2016-04-08,98.1017
2016-04-09,98.1017
2016-04-10,98.1017
2016-04-11,98.1017
2016-04-12,98.1017
2016-04-13,98.1017
2016-04-14,98.1017
2016-04-15,98.1017
2016-04-16,98.1017
2016-04-17,98.1017
2016-04-18,98.1017
2016-04-19,98.1017
2016-04-20,98.1017
2016-04-21,98.1017
2016-04-22,98.1017
2016-04-23,98.1017
2016-04-24,98.1017
2016-04-25,98.1017
2016-04-26,98.1017
2016-04-27,98.1017
2016-04-28,98.1017
2016-04-29,98.1017
2016-04-30,98.1017
2016-05-01,98.1017
2016-05-02,98.1017
2016-05-03,98.1017
2016-05-04,98.1017
2016-05-05,98.1017
2016-05-06,98.1017
2016-05-07,98.1017
2016-05-08,98.1017
2016-05-09,98.1017
2016-05-10,98.1017
2016-05-11,98.1017
2016-05-12,98.1017
2016-05-13,98.1017
2016-05-14,98.1017
2016-05-15,98.1017
2016-05-16,98.1017
2016-05-17,98.1017
2016-05-18,98.1017
2016-05-19,98.1017
2016-05-20,98.1017
2016-05-21,98.1017
2016-05-22,98.1017
2016-05-23,98.1017
2016-05-24,98.1017
2016-05-25,98.1017
2016-05-26,98.1017
2016-05-27,98.1017
2016-05-28,98.1017
2016-05-29,98.1017
2016-05-30,98.1017
2016-05-31,98.1017
2016-06-01,98.1017
2016-06-02,98.1017
2016-06-03,98.1017
2016-06-04,98.1017
2016-06-05,98.1017
2016-06-06,98.1017
2016-06-07,98.1017
2016-06-08,98.1017
