,EOG US Equity
2023-02-22,33.0458
2023-02-23,33.0458
2023-02-24,33.0458
2023-02-25,33.0458
2023-02-26,33.0458
2023-02-27,33.0458
2023-02-28,33.0458
2023-03-01,33.0458
2023-03-02,33.0458
2023-03-03,33.0458
2023-03-04,33.0458
2023-03-05,33.0458
2023-03-06,33.0458
2023-03-07,33.0458
2023-03-08,33.0458
2023-03-09,33.0458
2023-03-10,33.0458
2023-03-11,33.0458
2023-03-12,33.0458
2023-03-13,33.0458
2023-03-14,33.0458
2023-03-15,33.0458
2023-03-16,33.0458
2023-03-17,33.0458
2023-03-18,33.0458
2023-03-19,33.0458
2023-03-20,33.0458
2023-03-21,33.0458
2023-03-22,33.0458
2023-03-23,33.0458
2023-03-24,33.0458
2023-03-25,33.0458
2023-03-26,33.0458
2023-03-27,33.0458
2023-03-28,33.0458
2023-03-29,33.0458
2023-03-30,33.0458
2023-03-31,39.977
2023-04-01,39.977
2023-04-02,39.977
2023-04-03,39.977
2023-04-04,39.977
2023-04-05,39.977
2023-04-06,39.977
2023-04-07,39.977
2023-04-08,39.977
2023-04-09,39.977
2023-04-10,39.977
2023-04-11,39.977
2023-04-12,39.977
2023-04-13,39.977
2023-04-14,39.977
2023-04-15,39.977
2023-04-16,39.977
2023-04-17,39.977
2023-04-18,39.977
2023-04-19,39.977
2023-04-20,39.977
2023-04-21,39.977
2023-04-22,39.977
2023-04-23,39.977
2023-04-24,39.977
2023-04-25,39.977
2023-04-26,39.977
2023-04-27,39.977
2023-04-28,39.977
2023-04-29,39.977
2023-04-30,39.977
2023-05-01,39.977
2023-05-02,39.977
2023-05-03,39.977
2023-05-04,39.977
2023-05-05,39.977
2023-05-06,39.977
2023-05-07,39.977
2023-05-08,39.977
2023-05-09,39.977
2023-05-10,39.977
2023-05-11,39.977
2023-05-12,39.977
2023-05-13,39.977
2023-05-14,39.977
2023-05-15,39.977
2023-05-16,39.977
2023-05-17,39.977
2023-05-18,39.977
2023-05-19,39.977
2023-05-20,39.977
2023-05-21,39.977
2023-05-22,39.977
2023-05-23,39.977
2023-05-24,39.977
2023-05-25,39.977
2023-05-26,39.977
2023-05-27,39.977
2023-05-28,39.977
2023-05-29,39.977
2023-05-30,39.977
2023-05-31,39.977
2023-06-01,39.977
2023-06-02,39.977
2023-06-03,39.977
2023-06-04,39.977
2023-06-05,39.977
2023-06-06,39.977
2023-06-07,39.977
2023-06-08,39.977
2023-06-09,39.977
2023-06-10,39.977
2023-06-11,39.977
2023-06-12,39.977
2023-06-13,39.977
2023-06-14,39.977
2023-06-15,39.977
2023-06-16,39.977
2023-06-17,39.977
2023-06-18,39.977
2023-06-19,39.977
2023-06-20,39.977
2023-06-21,39.977
2023-06-22,39.977
2023-06-23,39.977
2023-06-24,39.977
2023-06-25,39.977
2023-06-26,39.977
2023-06-27,39.977
2023-06-28,39.977
2023-06-29,39.977
2023-06-30,35.8541
2023-07-01,35.8541
2023-07-02,35.8541
2023-07-03,35.8541
2023-07-04,35.8541
2023-07-05,35.8541
2023-07-06,35.8541
2023-07-07,35.8541
2023-07-08,35.8541
2023-07-09,35.8541
2023-07-10,35.8541
2023-07-11,35.8541
2023-07-12,35.8541
2023-07-13,35.8541
2023-07-14,35.8541
2023-07-15,35.8541
2023-07-16,35.8541
2023-07-17,35.8541
2023-07-18,35.8541
2023-07-19,35.8541
2023-07-20,35.8541
2023-07-21,35.8541
2023-07-22,35.8541
2023-07-23,35.8541
2023-07-24,35.8541
2023-07-25,35.8541
2023-07-26,35.8541
2023-07-27,35.8541
2023-07-28,35.8541
2023-07-29,35.8541
2023-07-30,35.8541
2023-07-31,35.8541
2023-08-01,35.8541
2023-08-02,35.8541
2023-08-03,35.8541
2023-08-04,35.8541
2023-08-05,35.8541
2023-08-06,35.8541
2023-08-07,35.8541
2023-08-08,35.8541
2023-08-09,35.8541
2023-08-10,35.8541
2023-08-11,35.8541
2023-08-12,35.8541
2023-08-13,35.8541
2023-08-14,35.8541
2023-08-15,35.8541
2023-08-16,35.8541
2023-08-17,35.8541
2023-08-18,35.8541
2023-08-19,35.8541
2023-08-20,35.8541
2023-08-21,35.8541
2023-08-22,35.8541
2023-08-23,35.8541
2023-08-24,35.8541
2023-08-25,35.8541
2023-08-26,35.8541
2023-08-27,35.8541
2023-08-28,35.8541
2023-08-29,35.8541
2023-08-30,35.8541
2023-08-31,35.8541
2023-09-01,35.8541
2023-09-02,35.8541
2023-09-03,35.8541
2023-09-04,35.8541
2023-09-05,35.8541
2023-09-06,35.8541
2023-09-07,35.8541
2023-09-08,35.8541
2023-09-09,35.8541
2023-09-10,35.8541
2023-09-11,35.8541
2023-09-12,35.8541
2023-09-13,35.8541
2023-09-14,35.8541
2023-09-15,35.8541
2023-09-16,35.8541
2023-09-17,35.8541
2023-09-18,35.8541
2023-09-19,35.8541
2023-09-20,35.8541
2023-09-21,35.8541
2023-09-22,35.8541
2023-09-23,35.8541
2023-09-24,35.8541
2023-09-25,35.8541
2023-09-26,35.8541
2023-09-27,35.8541
2023-09-28,35.8541
2023-09-29,35.8541
2023-09-30,30.5501
2023-10-01,30.5501
2023-10-02,30.5501
2023-10-03,30.5501
2023-10-04,30.5501
2023-10-05,30.5501
2023-10-06,30.5501
2023-10-07,30.5501
2023-10-08,30.5501
2023-10-09,30.5501
2023-10-10,30.5501
2023-10-11,30.5501
2023-10-12,30.5501
2023-10-13,30.5501
2023-10-14,30.5501
2023-10-15,30.5501
2023-10-16,30.5501
2023-10-17,30.5501
2023-10-18,30.5501
2023-10-19,30.5501
2023-10-20,30.5501
2023-10-21,30.5501
2023-10-22,30.5501
2023-10-23,30.5501
2023-10-24,30.5501
2023-10-25,30.5501
2023-10-26,30.5501
2023-10-27,30.5501
2023-10-28,30.5501
2023-10-29,30.5501
2023-10-30,30.5501
2023-10-31,30.5501
2023-11-01,30.5501
2023-11-02,30.5501
2023-11-03,30.5501
2023-11-04,30.5501
2023-11-05,30.5501
2023-11-06,30.5501
2023-11-07,30.5501
2023-11-08,30.5501
2023-11-09,30.5501
2023-11-10,30.5501
2023-11-11,30.5501
2023-11-12,30.5501
2023-11-13,30.5501
2023-11-14,30.5501
2023-11-15,30.5501
2023-11-16,30.5501
2023-11-17,30.5501
2023-11-18,30.5501
2023-11-19,30.5501
2023-11-20,30.5501
2023-11-21,30.5501
2023-11-22,30.5501
2023-11-23,30.5501
2023-11-24,30.5501
2023-11-25,30.5501
2023-11-26,30.5501
2023-11-27,30.5501
2023-11-28,30.5501
2023-11-29,30.5501
2023-11-30,30.5501
2023-12-01,30.5501
2023-12-02,30.5501
2023-12-03,30.5501
2023-12-04,30.5501
2023-12-05,30.5501
2023-12-06,30.5501
2023-12-07,30.5501
2023-12-08,30.5501
2023-12-09,30.5501
2023-12-10,30.5501
2023-12-11,30.5501
2023-12-12,30.5501
2023-12-13,30.5501
2023-12-14,30.5501
2023-12-15,30.5501
2023-12-16,30.5501
2023-12-17,30.5501
2023-12-18,30.5501
2023-12-19,30.5501
2023-12-20,30.5501
2023-12-21,30.5501
2023-12-22,30.5501
2023-12-23,30.5501
2023-12-24,30.5501
2023-12-25,30.5501
2023-12-26,30.5501
2023-12-27,30.5501
2023-12-28,30.5501
2023-12-29,30.5501
2023-12-30,30.5501
2023-12-31,28.7276
2024-01-01,28.7276
2024-01-02,28.7276
2024-01-03,28.7276
2024-01-04,28.7276
2024-01-05,28.7276
2024-01-06,28.7276
2024-01-07,28.7276
2024-01-08,28.7276
2024-01-09,28.7276
2024-01-10,28.7276
2024-01-11,28.7276
2024-01-12,28.7276
2024-01-13,28.7276
2024-01-14,28.7276
2024-01-15,28.7276
2024-01-16,28.7276
2024-01-17,28.7276
2024-01-18,28.7276
2024-01-19,28.7276
2024-01-20,28.7276
2024-01-21,28.7276
2024-01-22,28.7276
2024-01-23,28.7276
2024-01-24,28.7276
2024-01-25,28.7276
2024-01-26,28.7276
2024-01-27,28.7276
2024-01-28,28.7276
2024-01-29,28.7276
2024-01-30,28.7276
2024-01-31,28.7276
2024-02-01,28.7276
2024-02-02,28.7276
2024-02-03,28.7276
2024-02-04,28.7276
2024-02-05,28.7276
2024-02-06,28.7276
2024-02-07,28.7276
2024-02-08,28.7276
2024-02-09,28.7276
2024-02-10,28.7276
2024-02-11,28.7276
2024-02-12,28.7276
2024-02-13,28.7276
2024-02-14,28.7276
2024-02-15,28.7276
2024-02-16,28.7276
2024-02-17,28.7276
2024-02-18,28.7276
2024-02-19,28.7276
2024-02-20,28.7276
2024-02-21,28.7276
2024-02-22,28.7276
2024-02-23,28.7276
2024-02-24,28.7276
2024-02-25,28.7276
2024-02-26,28.7276
2024-02-27,28.7276
2024-02-28,28.7276
2024-02-29,28.7276
2024-03-01,28.7276
2024-03-02,28.7276
2024-03-03,28.7276
2024-03-04,28.7276
2024-03-05,28.7276
2024-03-06,28.7276
2024-03-07,28.7276
2024-03-08,28.7276
2024-03-09,28.7276
2024-03-10,28.7276
2024-03-11,28.7276
2024-03-12,28.7276
2024-03-13,28.7276
2024-03-14,28.7276
2024-03-15,28.7276
2024-03-16,28.7276
2024-03-17,28.7276
2024-03-18,28.7276
2024-03-19,28.7276
2024-03-20,28.7276
2024-03-21,28.7276
2024-03-22,28.7276
2024-03-23,28.7276
2024-03-24,28.7276
2024-03-25,28.7276
2024-03-26,28.7276
2024-03-27,28.7276
2024-03-28,28.7276
2024-03-29,28.7276
2024-03-30,28.7276
2024-03-31,28.7276
2024-04-01,28.7276
2024-04-02,28.7276
2024-04-03,28.7276
2024-04-04,28.7276
2024-04-05,28.7276
2024-04-06,28.7276
2024-04-07,28.7276
2024-04-08,28.7276
