,DECK US Equity
2023-03-17,29.6261
2023-03-18,29.6261
2023-03-19,29.6261
2023-03-20,29.6261
2023-03-21,29.6261
2023-03-22,29.6261
2023-03-23,29.6261
2023-03-24,29.6261
2023-03-25,29.6261
2023-03-26,29.6261
2023-03-27,29.6261
2023-03-28,29.6261
2023-03-29,29.6261
2023-03-30,29.6261
2023-03-31,31.2793
2023-04-01,31.2793
2023-04-02,31.2793
2023-04-03,31.2793
2023-04-04,31.2793
2023-04-05,31.2793
2023-04-06,31.2793
2023-04-07,31.2793
2023-04-08,31.2793
2023-04-09,31.2793
2023-04-10,31.2793
2023-04-11,31.2793
2023-04-12,31.2793
2023-04-13,31.2793
2023-04-14,31.2793
2023-04-15,31.2793
2023-04-16,31.2793
2023-04-17,31.2793
2023-04-18,31.2793
2023-04-19,31.2793
2023-04-20,31.2793
2023-04-21,31.2793
2023-04-22,31.2793
2023-04-23,31.2793
2023-04-24,31.2793
2023-04-25,31.2793
2023-04-26,31.2793
2023-04-27,31.2793
2023-04-28,31.2793
2023-04-29,31.2793
2023-04-30,31.2793
2023-05-01,31.2793
2023-05-02,31.2793
2023-05-03,31.2793
2023-05-04,31.2793
2023-05-05,31.2793
2023-05-06,31.2793
2023-05-07,31.2793
2023-05-08,31.2793
2023-05-09,31.2793
2023-05-10,31.2793
2023-05-11,31.2793
2023-05-12,31.2793
2023-05-13,31.2793
2023-05-14,31.2793
2023-05-15,31.2793
2023-05-16,31.2793
2023-05-17,31.2793
2023-05-18,31.2793
2023-05-19,31.2793
2023-05-20,31.2793
2023-05-21,31.2793
2023-05-22,31.2793
2023-05-23,31.2793
2023-05-24,31.2793
2023-05-25,31.2793
2023-05-26,31.2793
2023-05-27,31.2793
2023-05-28,31.2793
2023-05-29,31.2793
2023-05-30,31.2793
2023-05-31,31.2793
2023-06-01,31.2793
2023-06-02,31.2793
2023-06-03,31.2793
2023-06-04,31.2793
2023-06-05,31.2793
2023-06-06,31.2793
2023-06-07,31.2793
2023-06-08,31.2793
2023-06-09,31.2793
2023-06-10,31.2793
2023-06-11,31.2793
2023-06-12,31.2793
2023-06-13,31.2793
2023-06-14,31.2793
2023-06-15,31.2793
2023-06-16,31.2793
2023-06-17,31.2793
2023-06-18,31.2793
2023-06-19,31.2793
2023-06-20,31.2793
2023-06-21,31.2793
2023-06-22,31.2793
2023-06-23,31.2793
2023-06-24,31.2793
2023-06-25,31.2793
2023-06-26,31.2793
2023-06-27,31.2793
2023-06-28,31.2793
2023-06-29,31.2793
2023-06-30,32.7085
2023-07-01,32.7085
2023-07-02,32.7085
2023-07-03,32.7085
2023-07-04,32.7085
2023-07-05,32.7085
2023-07-06,32.7085
2023-07-07,32.7085
2023-07-08,32.7085
2023-07-09,32.7085
2023-07-10,32.7085
2023-07-11,32.7085
2023-07-12,32.7085
2023-07-13,32.7085
2023-07-14,32.7085
2023-07-15,32.7085
2023-07-16,32.7085
2023-07-17,32.7085
2023-07-18,32.7085
2023-07-19,32.7085
2023-07-20,32.7085
2023-07-21,32.7085
2023-07-22,32.7085
2023-07-23,32.7085
2023-07-24,32.7085
2023-07-25,32.7085
2023-07-26,32.7085
2023-07-27,32.7085
2023-07-28,32.7085
2023-07-29,32.7085
2023-07-30,32.7085
2023-07-31,32.7085
2023-08-01,32.7085
2023-08-02,32.7085
2023-08-03,32.7085
2023-08-04,32.7085
2023-08-05,32.7085
2023-08-06,32.7085
2023-08-07,32.7085
2023-08-08,32.7085
2023-08-09,32.7085
2023-08-10,32.7085
2023-08-11,32.7085
2023-08-12,32.7085
2023-08-13,32.7085
2023-08-14,32.7085
2023-08-15,32.7085
2023-08-16,32.7085
2023-08-17,32.7085
2023-08-18,32.7085
2023-08-19,32.7085
2023-08-20,32.7085
2023-08-21,32.7085
2023-08-22,32.7085
2023-08-23,32.7085
2023-08-24,32.7085
2023-08-25,32.7085
2023-08-26,32.7085
2023-08-27,32.7085
2023-08-28,32.7085
2023-08-29,32.7085
2023-08-30,32.7085
2023-08-31,32.7085
2023-09-01,32.7085
2023-09-02,32.7085
2023-09-03,32.7085
2023-09-04,32.7085
2023-09-05,32.7085
2023-09-06,32.7085
2023-09-07,32.7085
2023-09-08,32.7085
2023-09-09,32.7085
2023-09-10,32.7085
2023-09-11,32.7085
2023-09-12,32.7085
2023-09-13,32.7085
2023-09-14,32.7085
2023-09-15,32.7085
2023-09-16,32.7085
2023-09-17,32.7085
2023-09-18,32.7085
2023-09-19,32.7085
2023-09-20,32.7085
2023-09-21,32.7085
2023-09-22,32.7085
2023-09-23,32.7085
2023-09-24,32.7085
2023-09-25,32.7085
2023-09-26,32.7085
2023-09-27,32.7085
2023-09-28,32.7085
2023-09-29,32.7085
2023-09-30,37.0011
2023-10-01,37.0011
2023-10-02,37.0011
2023-10-03,37.0011
2023-10-04,37.0011
2023-10-05,37.0011
2023-10-06,37.0011
2023-10-07,37.0011
2023-10-08,37.0011
2023-10-09,37.0011
2023-10-10,37.0011
2023-10-11,37.0011
2023-10-12,37.0011
2023-10-13,37.0011
2023-10-14,37.0011
2023-10-15,37.0011
2023-10-16,37.0011
2023-10-17,37.0011
2023-10-18,37.0011
2023-10-19,37.0011
2023-10-20,37.0011
2023-10-21,37.0011
2023-10-22,37.0011
2023-10-23,37.0011
2023-10-24,37.0011
2023-10-25,37.0011
2023-10-26,37.0011
2023-10-27,37.0011
2023-10-28,37.0011
2023-10-29,37.0011
2023-10-30,37.0011
2023-10-31,37.0011
2023-11-01,37.0011
2023-11-02,37.0011
2023-11-03,37.0011
2023-11-04,37.0011
2023-11-05,37.0011
2023-11-06,37.0011
2023-11-07,37.0011
2023-11-08,37.0011
2023-11-09,37.0011
2023-11-10,37.0011
2023-11-11,37.0011
2023-11-12,37.0011
2023-11-13,37.0011
2023-11-14,37.0011
2023-11-15,37.0011
2023-11-16,37.0011
2023-11-17,37.0011
2023-11-18,37.0011
2023-11-19,37.0011
2023-11-20,37.0011
2023-11-21,37.0011
2023-11-22,37.0011
2023-11-23,37.0011
2023-11-24,37.0011
2023-11-25,37.0011
2023-11-26,37.0011
2023-11-27,37.0011
2023-11-28,37.0011
2023-11-29,37.0011
2023-11-30,37.0011
2023-12-01,37.0011
2023-12-02,37.0011
2023-12-03,37.0011
2023-12-04,37.0011
2023-12-05,37.0011
2023-12-06,37.0011
2023-12-07,37.0011
2023-12-08,37.0011
2023-12-09,37.0011
2023-12-10,37.0011
2023-12-11,37.0011
2023-12-12,37.0011
2023-12-13,37.0011
2023-12-14,37.0011
2023-12-15,37.0011
2023-12-16,37.0011
2023-12-17,37.0011
2023-12-18,37.0011
2023-12-19,37.0011
2023-12-20,37.0011
2023-12-21,37.0011
2023-12-22,37.0011
2023-12-23,37.0011
2023-12-24,37.0011
2023-12-25,37.0011
2023-12-26,37.0011
2023-12-27,37.0011
2023-12-28,37.0011
2023-12-29,37.0011
2023-12-30,37.0011
2023-12-31,37.3735
2024-01-01,37.3735
2024-01-02,37.3735
2024-01-03,37.3735
2024-01-04,37.3735
2024-01-05,37.3735
2024-01-06,37.3735
2024-01-07,37.3735
2024-01-08,37.3735
2024-01-09,37.3735
2024-01-10,37.3735
2024-01-11,37.3735
2024-01-12,37.3735
2024-01-13,37.3735
2024-01-14,37.3735
2024-01-15,37.3735
2024-01-16,37.3735
2024-01-17,37.3735
2024-01-18,37.3735
2024-01-19,37.3735
2024-01-20,37.3735
2024-01-21,37.3735
2024-01-22,37.3735
2024-01-23,37.3735
2024-01-24,37.3735
2024-01-25,37.3735
2024-01-26,37.3735
2024-01-27,37.3735
2024-01-28,37.3735
2024-01-29,37.3735
2024-01-30,37.3735
2024-01-31,37.3735
2024-02-01,37.3735
2024-02-02,37.3735
2024-02-03,37.3735
2024-02-04,37.3735
2024-02-05,37.3735
2024-02-06,37.3735
2024-02-07,37.3735
2024-02-08,37.3735
2024-02-09,37.3735
2024-02-10,37.3735
2024-02-11,37.3735
2024-02-12,37.3735
2024-02-13,37.3735
2024-02-14,37.3735
2024-02-15,37.3735
2024-02-16,37.3735
2024-02-17,37.3735
2024-02-18,37.3735
2024-02-19,37.3735
2024-02-20,37.3735
2024-02-21,37.3735
2024-02-22,37.3735
2024-02-23,37.3735
2024-02-24,37.3735
2024-02-25,37.3735
2024-02-26,37.3735
2024-02-27,37.3735
2024-02-28,37.3735
2024-02-29,37.3735
2024-03-01,37.3735
2024-03-02,37.3735
2024-03-03,37.3735
2024-03-04,37.3735
2024-03-05,37.3735
2024-03-06,37.3735
2024-03-07,37.3735
2024-03-08,37.3735
2024-03-09,37.3735
2024-03-10,37.3735
2024-03-11,37.3735
2024-03-12,37.3735
2024-03-13,37.3735
2024-03-14,37.3735
2024-03-15,37.3735
2024-03-16,37.3735
2024-03-17,37.3735
2024-03-18,37.3735
2024-03-19,37.3735
2024-03-20,37.3735
2024-03-21,37.3735
2024-03-22,37.3735
2024-03-23,37.3735
2024-03-24,37.3735
2024-03-25,37.3735
2024-03-26,37.3735
2024-03-27,37.3735
2024-03-28,37.3735
2024-03-29,37.3735
2024-03-30,37.3735
2024-03-31,37.3735
2024-04-01,37.3735
2024-04-02,37.3735
2024-04-03,37.3735
2024-04-04,37.3735
2024-04-05,37.3735
2024-04-06,37.3735
2024-04-07,37.3735
2024-04-08,37.3735
