,APO US Equity
2023-02-11,-39.8005
2023-02-12,-39.8005
2023-02-13,-39.8005
2023-02-14,-39.8005
2023-02-15,-39.8005
2023-02-16,-39.8005
2023-02-17,-39.8005
2023-02-18,-39.8005
2023-02-19,-39.8005
2023-02-20,-39.8005
2023-02-21,-39.8005
2023-02-22,-39.8005
2023-02-23,-39.8005
2023-02-24,-39.8005
2023-02-25,-39.8005
2023-02-26,-39.8005
2023-02-27,-39.8005
2023-02-28,-39.8005
2023-03-01,-39.8005
2023-03-02,-39.8005
2023-03-03,-39.8005
2023-03-04,-39.8005
2023-03-05,-39.8005
2023-03-06,-39.8005
2023-03-07,-39.8005
2023-03-08,-39.8005
2023-03-09,-39.8005
2023-03-10,-39.8005
2023-03-11,-39.8005
2023-03-12,-39.8005
2023-03-13,-39.8005
2023-03-14,-39.8005
2023-03-15,-39.8005
2023-03-16,-39.8005
2023-03-17,-39.8005
2023-03-18,-39.8005
2023-03-19,-39.8005
2023-03-20,-39.8005
2023-03-21,-39.8005
2023-03-22,-39.8005
2023-03-23,-39.8005
2023-03-24,-39.8005
2023-03-25,-39.8005
2023-03-26,-39.8005
2023-03-27,-39.8005
2023-03-28,-39.8005
2023-03-29,-39.8005
2023-03-30,-39.8005
2023-03-31,-5.9789
2023-04-01,-5.9789
2023-04-02,-5.9789
2023-04-03,-5.9789
2023-04-04,-5.9789
2023-04-05,-5.9789
2023-04-06,-5.9789
2023-04-07,-5.9789
2023-04-08,-5.9789
2023-04-09,-5.9789
2023-04-10,-5.9789
2023-04-11,-5.9789
2023-04-12,-5.9789
2023-04-13,-5.9789
2023-04-14,-5.9789
2023-04-15,-5.9789
2023-04-16,-5.9789
2023-04-17,-5.9789
2023-04-18,-5.9789
2023-04-19,-5.9789
2023-04-20,-5.9789
2023-04-21,-5.9789
2023-04-22,-5.9789
2023-04-23,-5.9789
2023-04-24,-5.9789
2023-04-25,-5.9789
2023-04-26,-5.9789
2023-04-27,-5.9789
2023-04-28,-5.9789
2023-04-29,-5.9789
2023-04-30,-5.9789
2023-05-01,-5.9789
2023-05-02,-5.9789
2023-05-03,-5.9789
2023-05-04,-5.9789
2023-05-05,-5.9789
2023-05-06,-5.9789
2023-05-07,-5.9789
2023-05-08,-5.9789
2023-05-09,-5.9789
2023-05-10,-5.9789
2023-05-11,-5.9789
2023-05-12,-5.9789
2023-05-13,-5.9789
2023-05-14,-5.9789
2023-05-15,-5.9789
2023-05-16,-5.9789
2023-05-17,-5.9789
2023-05-18,-5.9789
2023-05-19,-5.9789
2023-05-20,-5.9789
2023-05-21,-5.9789
2023-05-22,-5.9789
2023-05-23,-5.9789
2023-05-24,-5.9789
2023-05-25,-5.9789
2023-05-26,-5.9789
2023-05-27,-5.9789
2023-05-28,-5.9789
2023-05-29,-5.9789
2023-05-30,-5.9789
2023-05-31,-5.9789
2023-06-01,-5.9789
2023-06-02,-5.9789
2023-06-03,-5.9789
2023-06-04,-5.9789
2023-06-05,-5.9789
2023-06-06,-5.9789
2023-06-07,-5.9789
2023-06-08,-5.9789
2023-06-09,-5.9789
2023-06-10,-5.9789
2023-06-11,-5.9789
2023-06-12,-5.9789
2023-06-13,-5.9789
2023-06-14,-5.9789
2023-06-15,-5.9789
2023-06-16,-5.9789
2023-06-17,-5.9789
2023-06-18,-5.9789
2023-06-19,-5.9789
2023-06-20,-5.9789
2023-06-21,-5.9789
2023-06-22,-5.9789
2023-06-23,-5.9789
2023-06-24,-5.9789
2023-06-25,-5.9789
2023-06-26,-5.9789
2023-06-27,-5.9789
2023-06-28,-5.9789
2023-06-29,-5.9789
2023-06-30,27.8132
2023-07-01,27.8132
2023-07-02,27.8132
2023-07-03,27.8132
2023-07-04,27.8132
2023-07-05,27.8132
2023-07-06,27.8132
2023-07-07,27.8132
2023-07-08,27.8132
2023-07-09,27.8132
2023-07-10,27.8132
2023-07-11,27.8132
2023-07-12,27.8132
2023-07-13,27.8132
2023-07-14,27.8132
2023-07-15,27.8132
2023-07-16,27.8132
2023-07-17,27.8132
2023-07-18,27.8132
2023-07-19,27.8132
2023-07-20,27.8132
2023-07-21,27.8132
2023-07-22,27.8132
2023-07-23,27.8132
2023-07-24,27.8132
2023-07-25,27.8132
2023-07-26,27.8132
2023-07-27,27.8132
2023-07-28,27.8132
2023-07-29,27.8132
2023-07-30,27.8132
2023-07-31,27.8132
2023-08-01,27.8132
2023-08-02,27.8132
2023-08-03,27.8132
2023-08-04,27.8132
2023-08-05,27.8132
2023-08-06,27.8132
2023-08-07,27.8132
2023-08-08,27.8132
2023-08-09,27.8132
2023-08-10,27.8132
2023-08-11,27.8132
2023-08-12,27.8132
2023-08-13,27.8132
2023-08-14,27.8132
2023-08-15,27.8132
2023-08-16,27.8132
2023-08-17,27.8132
2023-08-18,27.8132
2023-08-19,27.8132
2023-08-20,27.8132
2023-08-21,27.8132
2023-08-22,27.8132
2023-08-23,27.8132
2023-08-24,27.8132
2023-08-25,27.8132
2023-08-26,27.8132
2023-08-27,27.8132
2023-08-28,27.8132
2023-08-29,27.8132
2023-08-30,27.8132
2023-08-31,27.8132
2023-09-01,27.8132
2023-09-02,27.8132
2023-09-03,27.8132
2023-09-04,27.8132
2023-09-05,27.8132
2023-09-06,27.8132
2023-09-07,27.8132
2023-09-08,27.8132
2023-09-09,27.8132
2023-09-10,27.8132
2023-09-11,27.8132
2023-09-12,27.8132
2023-09-13,27.8132
2023-09-14,27.8132
2023-09-15,27.8132
2023-09-16,27.8132
2023-09-17,27.8132
2023-09-18,27.8132
2023-09-19,27.8132
2023-09-20,27.8132
2023-09-21,27.8132
2023-09-22,27.8132
2023-09-23,27.8132
2023-09-24,27.8132
2023-09-25,27.8132
2023-09-26,27.8132
2023-09-27,27.8132
2023-09-28,27.8132
2023-09-29,27.8132
2023-09-30,27.8132
2023-10-01,27.8132
2023-10-02,27.8132
2023-10-03,27.8132
2023-10-04,27.8132
2023-10-05,27.8132
2023-10-06,27.8132
2023-10-07,27.8132
2023-10-08,27.8132
2023-10-09,27.8132
2023-10-10,27.8132
2023-10-11,27.8132
2023-10-12,27.8132
2023-10-13,27.8132
2023-10-14,27.8132
2023-10-15,27.8132
2023-10-16,27.8132
2023-10-17,27.8132
2023-10-18,27.8132
2023-10-19,27.8132
2023-10-20,27.8132
2023-10-21,27.8132
2023-10-22,27.8132
2023-10-23,27.8132
2023-10-24,27.8132
2023-10-25,27.8132
2023-10-26,27.8132
2023-10-27,27.8132
2023-10-28,27.8132
2023-10-29,27.8132
2023-10-30,27.8132
2023-10-31,27.8132
2023-11-01,27.8132
2023-11-02,27.8132
2023-11-03,27.8132
2023-11-04,27.8132
2023-11-05,27.8132
2023-11-06,27.8132
2023-11-07,27.8132
2023-11-08,27.8132
2023-11-09,27.8132
2023-11-10,27.8132
2023-11-11,27.8132
2023-11-12,27.8132
2023-11-13,27.8132
2023-11-14,27.8132
2023-11-15,27.8132
2023-11-16,27.8132
2023-11-17,27.8132
2023-11-18,27.8132
2023-11-19,27.8132
2023-11-20,27.8132
2023-11-21,27.8132
2023-11-22,27.8132
2023-11-23,27.8132
2023-11-24,27.8132
2023-11-25,27.8132
2023-11-26,27.8132
2023-11-27,27.8132
2023-11-28,27.8132
2023-11-29,27.8132
2023-11-30,27.8132
2023-12-01,27.8132
2023-12-02,27.8132
2023-12-03,27.8132
2023-12-04,27.8132
2023-12-05,27.8132
2023-12-06,27.8132
2023-12-07,27.8132
2023-12-08,27.8132
2023-12-09,27.8132
2023-12-10,27.8132
2023-12-11,27.8132
2023-12-12,27.8132
2023-12-13,27.8132
2023-12-14,27.8132
2023-12-15,27.8132
2023-12-16,27.8132
2023-12-17,27.8132
2023-12-18,27.8132
2023-12-19,27.8132
2023-12-20,27.8132
2023-12-21,27.8132
2023-12-22,27.8132
2023-12-23,27.8132
2023-12-24,27.8132
2023-12-25,27.8132
2023-12-26,27.8132
2023-12-27,27.8132
2023-12-28,27.8132
2023-12-29,27.8132
2023-12-30,27.8132
2023-12-31,51.8668
2024-01-01,51.8668
2024-01-02,51.8668
2024-01-03,51.8668
2024-01-04,51.8668
2024-01-05,51.8668
2024-01-06,51.8668
2024-01-07,51.8668
2024-01-08,51.8668
2024-01-09,51.8668
2024-01-10,51.8668
2024-01-11,51.8668
2024-01-12,51.8668
2024-01-13,51.8668
2024-01-14,51.8668
2024-01-15,51.8668
2024-01-16,51.8668
2024-01-17,51.8668
2024-01-18,51.8668
2024-01-19,51.8668
2024-01-20,51.8668
2024-01-21,51.8668
2024-01-22,51.8668
2024-01-23,51.8668
2024-01-24,51.8668
2024-01-25,51.8668
2024-01-26,51.8668
2024-01-27,51.8668
2024-01-28,51.8668
2024-01-29,51.8668
2024-01-30,51.8668
2024-01-31,51.8668
2024-02-01,51.8668
2024-02-02,51.8668
2024-02-03,51.8668
2024-02-04,51.8668
2024-02-05,51.8668
2024-02-06,51.8668
2024-02-07,51.8668
2024-02-08,51.8668
2024-02-09,51.8668
2024-02-10,51.8668
2024-02-11,51.8668
2024-02-12,51.8668
2024-02-13,51.8668
2024-02-14,51.8668
2024-02-15,51.8668
2024-02-16,51.8668
2024-02-17,51.8668
2024-02-18,51.8668
2024-02-19,51.8668
2024-02-20,51.8668
2024-02-21,51.8668
2024-02-22,51.8668
2024-02-23,51.8668
2024-02-24,51.8668
2024-02-25,51.8668
2024-02-26,51.8668
2024-02-27,51.8668
2024-02-28,51.8668
2024-02-29,51.8668
2024-03-01,51.8668
2024-03-02,51.8668
2024-03-03,51.8668
2024-03-04,51.8668
2024-03-05,51.8668
2024-03-06,51.8668
2024-03-07,51.8668
2024-03-08,51.8668
2024-03-09,51.8668
2024-03-10,51.8668
2024-03-11,51.8668
2024-03-12,51.8668
2024-03-13,51.8668
2024-03-14,51.8668
2024-03-15,51.8668
2024-03-16,51.8668
2024-03-17,51.8668
2024-03-18,51.8668
2024-03-19,51.8668
2024-03-20,51.8668
2024-03-21,51.8668
2024-03-22,51.8668
2024-03-23,51.8668
2024-03-24,51.8668
2024-03-25,51.8668
2024-03-26,51.8668
2024-03-27,51.8668
2024-03-28,51.8668
2024-03-29,51.8668
2024-03-30,51.8668
2024-03-31,51.8668
2024-04-01,51.8668
2024-04-02,51.8668
2024-04-03,51.8668
2024-04-04,51.8668
2024-04-05,51.8668
2024-04-06,51.8668
2024-04-07,51.8668
2024-04-08,51.8668
