,LMT US Equity
2023-03-10,56.6823
2023-03-11,56.6823
2023-03-12,56.6823
2023-03-13,56.6823
2023-03-14,56.6823
2023-03-15,56.6823
2023-03-16,56.6823
2023-03-17,56.6823
2023-03-18,56.6823
2023-03-19,56.6823
2023-03-20,56.6823
2023-03-21,56.6823
2023-03-22,56.6823
2023-03-23,56.6823
2023-03-24,56.6823
2023-03-25,56.6823
2023-03-26,57.899
2023-03-27,57.899
2023-03-28,57.899
2023-03-29,57.899
2023-03-30,57.899
2023-03-31,57.899
2023-04-01,57.899
2023-04-02,57.899
2023-04-03,57.899
2023-04-04,57.899
2023-04-05,57.899
2023-04-06,57.899
2023-04-07,57.899
2023-04-08,57.899
2023-04-09,57.899
2023-04-10,57.899
2023-04-11,57.899
2023-04-12,57.899
2023-04-13,57.899
2023-04-14,57.899
2023-04-15,57.899
2023-04-16,57.899
2023-04-17,57.899
2023-04-18,57.899
2023-04-19,57.899
2023-04-20,57.899
2023-04-21,57.899
2023-04-22,57.899
2023-04-23,57.899
2023-04-24,57.899
2023-04-25,57.899
2023-04-26,57.899
2023-04-27,57.899
2023-04-28,57.899
2023-04-29,57.899
2023-04-30,57.899
2023-05-01,57.899
2023-05-02,57.899
2023-05-03,57.899
2023-05-04,57.899
2023-05-05,57.899
2023-05-06,57.899
2023-05-07,57.899
2023-05-08,57.899
2023-05-09,57.899
2023-05-10,57.899
2023-05-11,57.899
2023-05-12,57.899
2023-05-13,57.899
2023-05-14,57.899
2023-05-15,57.899
2023-05-16,57.899
2023-05-17,57.899
2023-05-18,57.899
2023-05-19,57.899
2023-05-20,57.899
2023-05-21,57.899
2023-05-22,57.899
2023-05-23,57.899
2023-05-24,57.899
2023-05-25,57.899
2023-05-26,57.899
2023-05-27,57.899
2023-05-28,57.899
2023-05-29,57.899
2023-05-30,57.899
2023-05-31,57.899
2023-06-01,57.899
2023-06-02,57.899
2023-06-03,57.899
2023-06-04,57.899
2023-06-05,57.899
2023-06-06,57.899
2023-06-07,57.899
2023-06-08,57.899
2023-06-09,57.899
2023-06-10,57.899
2023-06-11,57.899
2023-06-12,57.899
2023-06-13,57.899
2023-06-14,57.899
2023-06-15,57.899
2023-06-16,57.899
2023-06-17,57.899
2023-06-18,57.899
2023-06-19,57.899
2023-06-20,57.899
2023-06-21,57.899
2023-06-22,57.899
2023-06-23,57.899
2023-06-24,57.899
2023-06-25,68.305
2023-06-26,68.305
2023-06-27,68.305
2023-06-28,68.305
2023-06-29,68.305
2023-06-30,68.305
2023-07-01,68.305
2023-07-02,68.305
2023-07-03,68.305
2023-07-04,68.305
2023-07-05,68.305
2023-07-06,68.305
2023-07-07,68.305
2023-07-08,68.305
2023-07-09,68.305
2023-07-10,68.305
2023-07-11,68.305
2023-07-12,68.305
2023-07-13,68.305
2023-07-14,68.305
2023-07-15,68.305
2023-07-16,68.305
2023-07-17,68.305
2023-07-18,68.305
2023-07-19,68.305
2023-07-20,68.305
2023-07-21,68.305
2023-07-22,68.305
2023-07-23,68.305
2023-07-24,68.305
2023-07-25,68.305
2023-07-26,68.305
2023-07-27,68.305
2023-07-28,68.305
2023-07-29,68.305
2023-07-30,68.305
2023-07-31,68.305
2023-08-01,68.305
2023-08-02,68.305
2023-08-03,68.305
2023-08-04,68.305
2023-08-05,68.305
2023-08-06,68.305
2023-08-07,68.305
2023-08-08,68.305
2023-08-09,68.305
2023-08-10,68.305
2023-08-11,68.305
2023-08-12,68.305
2023-08-13,68.305
2023-08-14,68.305
2023-08-15,68.305
2023-08-16,68.305
2023-08-17,68.305
2023-08-18,68.305
2023-08-19,68.305
2023-08-20,68.305
2023-08-21,68.305
2023-08-22,68.305
2023-08-23,68.305
2023-08-24,68.305
2023-08-25,68.305
2023-08-26,68.305
2023-08-27,68.305
2023-08-28,68.305
2023-08-29,68.305
2023-08-30,68.305
2023-08-31,68.305
2023-09-01,68.305
2023-09-02,68.305
2023-09-03,68.305
2023-09-04,68.305
2023-09-05,68.305
2023-09-06,68.305
2023-09-07,68.305
2023-09-08,68.305
2023-09-09,68.305
2023-09-10,68.305
2023-09-11,68.305
2023-09-12,68.305
2023-09-13,68.305
2023-09-14,68.305
2023-09-15,68.305
2023-09-16,68.305
2023-09-17,68.305
2023-09-18,68.305
2023-09-19,68.305
2023-09-20,68.305
2023-09-21,68.305
2023-09-22,68.305
2023-09-23,68.305
2023-09-24,65.5932
2023-09-25,65.5932
2023-09-26,65.5932
2023-09-27,65.5932
2023-09-28,65.5932
2023-09-29,65.5932
2023-09-30,65.5932
2023-10-01,65.5932
2023-10-02,65.5932
2023-10-03,65.5932
2023-10-04,65.5932
2023-10-05,65.5932
2023-10-06,65.5932
2023-10-07,65.5932
2023-10-08,65.5932
2023-10-09,65.5932
2023-10-10,65.5932
2023-10-11,65.5932
2023-10-12,65.5932
2023-10-13,65.5932
2023-10-14,65.5932
2023-10-15,65.5932
2023-10-16,65.5932
2023-10-17,65.5932
2023-10-18,65.5932
2023-10-19,65.5932
2023-10-20,65.5932
2023-10-21,65.5932
2023-10-22,65.5932
2023-10-23,65.5932
2023-10-24,65.5932
2023-10-25,65.5932
2023-10-26,65.5932
2023-10-27,65.5932
2023-10-28,65.5932
2023-10-29,65.5932
2023-10-30,65.5932
2023-10-31,65.5932
2023-11-01,65.5932
2023-11-02,65.5932
2023-11-03,65.5932
2023-11-04,65.5932
2023-11-05,65.5932
2023-11-06,65.5932
2023-11-07,65.5932
2023-11-08,65.5932
2023-11-09,65.5932
2023-11-10,65.5932
2023-11-11,65.5932
2023-11-12,65.5932
2023-11-13,65.5932
2023-11-14,65.5932
2023-11-15,65.5932
2023-11-16,65.5932
2023-11-17,65.5932
2023-11-18,65.5932
2023-11-19,65.5932
2023-11-20,65.5932
2023-11-21,65.5932
2023-11-22,65.5932
2023-11-23,65.5932
2023-11-24,65.5932
2023-11-25,65.5932
2023-11-26,65.5932
2023-11-27,65.5932
2023-11-28,65.5932
2023-11-29,65.5932
2023-11-30,65.5932
2023-12-01,65.5932
2023-12-02,65.5932
2023-12-03,65.5932
2023-12-04,65.5932
2023-12-05,65.5932
2023-12-06,65.5932
2023-12-07,65.5932
2023-12-08,65.5932
2023-12-09,65.5932
2023-12-10,65.5932
2023-12-11,65.5932
2023-12-12,65.5932
2023-12-13,65.5932
2023-12-14,65.5932
2023-12-15,65.5932
2023-12-16,65.5932
2023-12-17,65.5932
2023-12-18,65.5932
2023-12-19,65.5932
2023-12-20,65.5932
2023-12-21,65.5932
2023-12-22,65.5932
2023-12-23,65.5932
2023-12-24,65.5932
2023-12-25,65.5932
2023-12-26,65.5932
2023-12-27,65.5932
2023-12-28,65.5932
2023-12-29,65.5932
2023-12-30,65.5932
2023-12-31,85.9574
2024-01-01,85.9574
2024-01-02,85.9574
2024-01-03,85.9574
2024-01-04,85.9574
2024-01-05,85.9574
2024-01-06,85.9574
2024-01-07,85.9574
2024-01-08,85.9574
2024-01-09,85.9574
2024-01-10,85.9574
2024-01-11,85.9574
2024-01-12,85.9574
2024-01-13,85.9574
2024-01-14,85.9574
2024-01-15,85.9574
2024-01-16,85.9574
2024-01-17,85.9574
2024-01-18,85.9574
2024-01-19,85.9574
2024-01-20,85.9574
2024-01-21,85.9574
2024-01-22,85.9574
2024-01-23,85.9574
2024-01-24,85.9574
2024-01-25,85.9574
2024-01-26,85.9574
2024-01-27,85.9574
2024-01-28,85.9574
2024-01-29,85.9574
2024-01-30,85.9574
2024-01-31,85.9574
2024-02-01,85.9574
2024-02-02,85.9574
2024-02-03,85.9574
2024-02-04,85.9574
2024-02-05,85.9574
2024-02-06,85.9574
2024-02-07,85.9574
2024-02-08,85.9574
2024-02-09,85.9574
2024-02-10,85.9574
2024-02-11,85.9574
2024-02-12,85.9574
2024-02-13,85.9574
2024-02-14,85.9574
2024-02-15,85.9574
2024-02-16,85.9574
2024-02-17,85.9574
2024-02-18,85.9574
2024-02-19,85.9574
2024-02-20,85.9574
2024-02-21,85.9574
2024-02-22,85.9574
2024-02-23,85.9574
2024-02-24,85.9574
2024-02-25,85.9574
2024-02-26,85.9574
2024-02-27,85.9574
2024-02-28,85.9574
2024-02-29,85.9574
2024-03-01,85.9574
2024-03-02,85.9574
2024-03-03,85.9574
2024-03-04,85.9574
2024-03-05,85.9574
2024-03-06,85.9574
2024-03-07,85.9574
2024-03-08,85.9574
2024-03-09,85.9574
2024-03-10,85.9574
2024-03-11,85.9574
2024-03-12,85.9574
2024-03-13,85.9574
2024-03-14,85.9574
2024-03-15,85.9574
2024-03-16,85.9574
2024-03-17,85.9574
2024-03-18,85.9574
2024-03-19,85.9574
2024-03-20,85.9574
2024-03-21,85.9574
2024-03-22,85.9574
2024-03-23,85.9574
2024-03-24,85.9574
2024-03-25,85.9574
2024-03-26,85.9574
2024-03-27,85.9574
2024-03-28,85.9574
2024-03-29,85.9574
2024-03-30,85.9574
2024-03-31,85.9574
2024-04-01,85.9574
2024-04-02,85.9574
2024-04-03,85.9574
2024-04-04,85.9574
2024-04-05,85.9574
2024-04-06,85.9574
2024-04-07,85.9574
2024-04-08,85.9574
