,MSM US Equity
2023-03-30,27.5429
2023-03-31,27.5429
2023-04-01,27.5429
2023-04-02,27.5429
2023-04-03,27.5429
2023-04-04,27.5429
2023-04-05,27.5429
2023-04-06,27.5429
2023-04-07,27.5429
2023-04-08,27.5429
2023-04-09,27.5429
2023-04-10,27.5429
2023-04-11,27.5429
2023-04-12,27.5429
2023-04-13,27.5429
2023-04-14,27.5429
2023-04-15,27.5429
2023-04-16,27.5429
2023-04-17,27.5429
2023-04-18,27.5429
2023-04-19,27.5429
2023-04-20,27.5429
2023-04-21,27.5429
2023-04-22,27.5429
2023-04-23,27.5429
2023-04-24,27.5429
2023-04-25,27.5429
2023-04-26,27.5429
2023-04-27,27.5429
2023-04-28,27.5429
2023-04-29,27.5429
2023-04-30,27.5429
2023-05-01,27.5429
2023-05-02,27.5429
2023-05-03,27.5429
2023-05-04,27.5429
2023-05-05,27.5429
2023-05-06,27.5429
2023-05-07,27.5429
2023-05-08,27.5429
2023-05-09,27.5429
2023-05-10,27.5429
2023-05-11,27.5429
2023-05-12,27.5429
2023-05-13,27.5429
2023-05-14,27.5429
2023-05-15,27.5429
2023-05-16,27.5429
2023-05-17,27.5429
2023-05-18,27.5429
2023-05-19,27.5429
2023-05-20,27.5429
2023-05-21,27.5429
2023-05-22,27.5429
2023-05-23,27.5429
2023-05-24,27.5429
2023-05-25,27.5429
2023-05-26,27.5429
2023-05-27,27.5429
2023-05-28,27.5429
2023-05-29,27.5429
2023-05-30,27.5429
2023-05-31,27.5429
2023-06-01,27.5429
2023-06-02,27.5429
2023-06-03,25.8323
2023-06-04,25.8323
2023-06-05,25.8323
2023-06-06,25.8323
2023-06-07,25.8323
2023-06-08,25.8323
2023-06-09,25.8323
2023-06-10,25.8323
2023-06-11,25.8323
2023-06-12,25.8323
2023-06-13,25.8323
2023-06-14,25.8323
2023-06-15,25.8323
2023-06-16,25.8323
2023-06-17,25.8323
2023-06-18,25.8323
2023-06-19,25.8323
2023-06-20,25.8323
2023-06-21,25.8323
2023-06-22,25.8323
2023-06-23,25.8323
2023-06-24,25.8323
2023-06-25,25.8323
2023-06-26,25.8323
2023-06-27,25.8323
2023-06-28,25.8323
2023-06-29,25.8323
2023-06-30,25.8323
2023-07-01,25.8323
2023-07-02,25.8323
2023-07-03,25.8323
2023-07-04,25.8323
2023-07-05,25.8323
2023-07-06,25.8323
2023-07-07,25.8323
2023-07-08,25.8323
2023-07-09,25.8323
2023-07-10,25.8323
2023-07-11,25.8323
2023-07-12,25.8323
2023-07-13,25.8323
2023-07-14,25.8323
2023-07-15,25.8323
2023-07-16,25.8323
2023-07-17,25.8323
2023-07-18,25.8323
2023-07-19,25.8323
2023-07-20,25.8323
2023-07-21,25.8323
2023-07-22,25.8323
2023-07-23,25.8323
2023-07-24,25.8323
2023-07-25,25.8323
2023-07-26,25.8323
2023-07-27,25.8323
2023-07-28,25.8323
2023-07-29,25.8323
2023-07-30,25.8323
2023-07-31,25.8323
2023-08-01,25.8323
2023-08-02,25.8323
2023-08-03,25.8323
2023-08-04,25.8323
2023-08-05,25.8323
2023-08-06,25.8323
2023-08-07,25.8323
2023-08-08,25.8323
2023-08-09,25.8323
2023-08-10,25.8323
2023-08-11,25.8323
2023-08-12,25.8323
2023-08-13,25.8323
2023-08-14,25.8323
2023-08-15,25.8323
2023-08-16,25.8323
2023-08-17,25.8323
2023-08-18,25.8323
2023-08-19,25.8323
2023-08-20,25.8323
2023-08-21,25.8323
2023-08-22,25.8323
2023-08-23,25.8323
2023-08-24,25.8323
2023-08-25,25.8323
2023-08-26,25.8323
2023-08-27,25.8323
2023-08-28,25.8323
2023-08-29,25.8323
2023-08-30,25.8323
2023-08-31,25.8323
2023-09-01,25.8323
2023-09-02,24.2602
2023-09-03,24.2602
2023-09-04,24.2602
2023-09-05,24.2602
2023-09-06,24.2602
2023-09-07,24.2602
2023-09-08,24.2602
2023-09-09,24.2602
2023-09-10,24.2602
2023-09-11,24.2602
2023-09-12,24.2602
2023-09-13,24.2602
2023-09-14,24.2602
2023-09-15,24.2602
2023-09-16,24.2602
2023-09-17,24.2602
2023-09-18,24.2602
2023-09-19,24.2602
2023-09-20,24.2602
2023-09-21,24.2602
2023-09-22,24.2602
2023-09-23,24.2602
2023-09-24,24.2602
2023-09-25,24.2602
2023-09-26,24.2602
2023-09-27,24.2602
2023-09-28,24.2602
2023-09-29,24.2602
2023-09-30,24.2602
2023-10-01,24.2602
2023-10-02,24.2602
2023-10-03,24.2602
2023-10-04,24.2602
2023-10-05,24.2602
2023-10-06,24.2602
2023-10-07,24.2602
2023-10-08,24.2602
2023-10-09,24.2602
2023-10-10,24.2602
2023-10-11,24.2602
2023-10-12,24.2602
2023-10-13,24.2602
2023-10-14,24.2602
2023-10-15,24.2602
2023-10-16,24.2602
2023-10-17,24.2602
2023-10-18,24.2602
2023-10-19,24.2602
2023-10-20,24.2602
2023-10-21,24.2602
2023-10-22,24.2602
2023-10-23,24.2602
2023-10-24,24.2602
2023-10-25,24.2602
2023-10-26,24.2602
2023-10-27,24.2602
2023-10-28,24.2602
2023-10-29,24.2602
2023-10-30,24.2602
2023-10-31,24.2602
2023-11-01,24.2602
2023-11-02,24.2602
2023-11-03,24.2602
2023-11-04,24.2602
2023-11-05,24.2602
2023-11-06,24.2602
2023-11-07,24.2602
2023-11-08,24.2602
2023-11-09,24.2602
2023-11-10,24.2602
2023-11-11,24.2602
2023-11-12,24.2602
2023-11-13,24.2602
2023-11-14,24.2602
2023-11-15,24.2602
2023-11-16,24.2602
2023-11-17,24.2602
2023-11-18,24.2602
2023-11-19,24.2602
2023-11-20,24.2602
2023-11-21,24.2602
2023-11-22,24.2602
2023-11-23,24.2602
2023-11-24,24.2602
2023-11-25,24.2602
2023-11-26,24.2602
2023-11-27,24.2602
2023-11-28,24.2602
2023-11-29,24.2602
2023-11-30,24.2602
2023-12-01,24.2602
2023-12-02,23.9062
2023-12-03,23.9062
2023-12-04,23.9062
2023-12-05,23.9062
2023-12-06,23.9062
2023-12-07,23.9062
2023-12-08,23.9062
2023-12-09,23.9062
2023-12-10,23.9062
2023-12-11,23.9062
2023-12-12,23.9062
2023-12-13,23.9062
2023-12-14,23.9062
2023-12-15,23.9062
2023-12-16,23.9062
2023-12-17,23.9062
2023-12-18,23.9062
2023-12-19,23.9062
2023-12-20,23.9062
2023-12-21,23.9062
2023-12-22,23.9062
2023-12-23,23.9062
2023-12-24,23.9062
2023-12-25,23.9062
2023-12-26,23.9062
2023-12-27,23.9062
2023-12-28,23.9062
2023-12-29,23.9062
2023-12-30,23.9062
2023-12-31,23.9062
2024-01-01,23.9062
2024-01-02,23.9062
2024-01-03,23.9062
2024-01-04,23.9062
2024-01-05,23.9062
2024-01-06,23.9062
2024-01-07,23.9062
2024-01-08,23.9062
2024-01-09,23.9062
2024-01-10,23.9062
2024-01-11,23.9062
2024-01-12,23.9062
2024-01-13,23.9062
2024-01-14,23.9062
2024-01-15,23.9062
2024-01-16,23.9062
2024-01-17,23.9062
2024-01-18,23.9062
2024-01-19,23.9062
2024-01-20,23.9062
2024-01-21,23.9062
2024-01-22,23.9062
2024-01-23,23.9062
2024-01-24,23.9062
2024-01-25,23.9062
2024-01-26,23.9062
2024-01-27,23.9062
2024-01-28,23.9062
2024-01-29,23.9062
2024-01-30,23.9062
2024-01-31,23.9062
2024-02-01,23.9062
2024-02-02,23.9062
2024-02-03,23.9062
2024-02-04,23.9062
2024-02-05,23.9062
2024-02-06,23.9062
2024-02-07,23.9062
2024-02-08,23.9062
2024-02-09,23.9062
2024-02-10,23.9062
2024-02-11,23.9062
2024-02-12,23.9062
2024-02-13,23.9062
2024-02-14,23.9062
2024-02-15,23.9062
2024-02-16,23.9062
2024-02-17,23.9062
2024-02-18,23.9062
2024-02-19,23.9062
2024-02-20,23.9062
2024-02-21,23.9062
2024-02-22,23.9062
2024-02-23,23.9062
2024-02-24,23.9062
2024-02-25,23.9062
2024-02-26,23.9062
2024-02-27,23.9062
2024-02-28,23.9062
2024-02-29,23.9062
2024-03-01,23.9062
2024-03-02,22.3356
2024-03-03,22.3356
2024-03-04,22.3356
2024-03-05,22.3356
2024-03-06,22.3356
2024-03-07,22.3356
2024-03-08,22.3356
2024-03-09,22.3356
2024-03-10,22.3356
2024-03-11,22.3356
2024-03-12,22.3356
2024-03-13,22.3356
2024-03-14,22.3356
2024-03-15,22.3356
2024-03-16,22.3356
2024-03-17,22.3356
2024-03-18,22.3356
2024-03-19,22.3356
2024-03-20,22.3356
2024-03-21,22.3356
2024-03-22,22.3356
2024-03-23,22.3356
2024-03-24,22.3356
2024-03-25,22.3356
2024-03-26,22.3356
2024-03-27,22.3356
2024-03-28,22.3356
2024-03-29,22.3356
2024-03-30,22.3356
2024-03-31,22.3356
2024-04-01,22.3356
2024-04-02,22.3356
2024-04-03,22.3356
2024-04-04,22.3356
2024-04-05,22.3356
2024-04-06,22.3356
2024-04-07,22.3356
2024-04-08,22.3356
