,CMI US Equity
2021-07-14,29.2868
2021-07-15,29.2868
2021-07-16,29.2868
2021-07-17,29.2868
2021-07-18,29.2868
2021-07-19,29.2868
2021-07-20,29.2868
2021-07-21,29.2868
2021-07-22,29.2868
2021-07-23,29.2868
2021-07-24,29.2868
2021-07-25,29.2868
2021-07-26,29.2868
2021-07-27,29.2868
2021-07-28,29.2868
2021-07-29,29.2868
2021-07-30,29.2868
2021-07-31,29.2868
2021-08-01,29.2868
2021-08-02,29.2868
2021-08-03,29.2868
2021-08-04,29.2868
2021-08-05,29.2868
2021-08-06,29.2868
2021-08-07,29.2868
2021-08-08,29.2868
2021-08-09,29.2868
2021-08-10,29.2868
2021-08-11,29.2868
2021-08-12,29.2868
2021-08-13,29.2868
2021-08-14,29.2868
2021-08-15,29.2868
2021-08-16,29.2868
2021-08-17,29.2868
2021-08-18,29.2868
2021-08-19,29.2868
2021-08-20,29.2868
2021-08-21,29.2868
2021-08-22,29.2868
2021-08-23,29.2868
2021-08-24,29.2868
2021-08-25,29.2868
2021-08-26,29.2868
2021-08-27,29.2868
2021-08-28,29.2868
2021-08-29,29.2868
2021-08-30,29.2868
2021-08-31,29.2868
2021-09-01,29.2868
2021-09-02,29.2868
2021-09-03,29.2868
2021-09-04,29.2868
2021-09-05,29.2868
2021-09-06,29.2868
2021-09-07,29.2868
2021-09-08,29.2868
2021-09-09,29.2868
2021-09-10,29.2868
2021-09-11,29.2868
2021-09-12,29.2868
2021-09-13,29.2868
2021-09-14,29.2868
2021-09-15,29.2868
2021-09-16,29.2868
2021-09-17,29.2868
2021-09-18,29.2868
2021-09-19,29.2868
2021-09-20,29.2868
2021-09-21,29.2868
2021-09-22,29.2868
2021-09-23,29.2868
2021-09-24,29.2868
2021-09-25,29.2868
2021-09-26,29.2868
2021-09-27,29.2868
2021-09-28,29.2868
2021-09-29,29.2868
2021-09-30,29.2868
2021-10-01,29.2868
2021-10-02,29.2868
2021-10-03,28.3614
2021-10-04,28.3614
2021-10-05,28.3614
2021-10-06,28.3614
2021-10-07,28.3614
2021-10-08,28.3614
2021-10-09,28.3614
2021-10-10,28.3614
2021-10-11,28.3614
2021-10-12,28.3614
2021-10-13,28.3614
2021-10-14,28.3614
2021-10-15,28.3614
2021-10-16,28.3614
2021-10-17,28.3614
2021-10-18,28.3614
2021-10-19,28.3614
2021-10-20,28.3614
2021-10-21,28.3614
2021-10-22,28.3614
2021-10-23,28.3614
2021-10-24,28.3614
2021-10-25,28.3614
2021-10-26,28.3614
2021-10-27,28.3614
2021-10-28,28.3614
2021-10-29,28.3614
2021-10-30,28.3614
2021-10-31,28.3614
2021-11-01,28.3614
2021-11-02,28.3614
2021-11-03,28.3614
2021-11-04,28.3614
2021-11-05,28.3614
2021-11-06,28.3614
2021-11-07,28.3614
2021-11-08,28.3614
2021-11-09,28.3614
2021-11-10,28.3614
2021-11-11,28.3614
2021-11-12,28.3614
2021-11-13,28.3614
2021-11-14,28.3614
2021-11-15,28.3614
2021-11-16,28.3614
2021-11-17,28.3614
2021-11-18,28.3614
2021-11-19,28.3614
2021-11-20,28.3614
2021-11-21,28.3614
2021-11-22,28.3614
2021-11-23,28.3614
2021-11-24,28.3614
2021-11-25,28.3614
2021-11-26,28.3614
2021-11-27,28.3614
2021-11-28,28.3614
2021-11-29,28.3614
2021-11-30,28.3614
2021-12-01,28.3614
2021-12-02,28.3614
2021-12-03,28.3614
2021-12-04,28.3614
2021-12-05,28.3614
2021-12-06,28.3614
2021-12-07,28.3614
2021-12-08,28.3614
2021-12-09,28.3614
2021-12-10,28.3614
2021-12-11,28.3614
2021-12-12,28.3614
2021-12-13,28.3614
2021-12-14,28.3614
2021-12-15,28.3614
2021-12-16,28.3614
2021-12-17,28.3614
2021-12-18,28.3614
2021-12-19,28.3614
2021-12-20,28.3614
2021-12-21,28.3614
2021-12-22,28.3614
2021-12-23,28.3614
2021-12-24,28.3614
2021-12-25,28.3614
2021-12-26,28.3614
2021-12-27,28.3614
2021-12-28,28.3614
2021-12-29,28.3614
2021-12-30,28.3614
2021-12-31,25.7741
2022-01-01,25.7741
2022-01-02,25.7741
2022-01-03,25.7741
2022-01-04,25.7741
2022-01-05,25.7741
2022-01-06,25.7741
2022-01-07,25.7741
2022-01-08,25.7741
2022-01-09,25.7741
2022-01-10,25.7741
2022-01-11,25.7741
2022-01-12,25.7741
2022-01-13,25.7741
2022-01-14,25.7741
2022-01-15,25.7741
2022-01-16,25.7741
2022-01-17,25.7741
2022-01-18,25.7741
2022-01-19,25.7741
2022-01-20,25.7741
2022-01-21,25.7741
2022-01-22,25.7741
2022-01-23,25.7741
2022-01-24,25.7741
2022-01-25,25.7741
2022-01-26,25.7741
2022-01-27,25.7741
2022-01-28,25.7741
2022-01-29,25.7741
2022-01-30,25.7741
2022-01-31,25.7741
2022-02-01,25.7741
2022-02-02,25.7741
2022-02-03,25.7741
2022-02-04,25.7741
2022-02-05,25.7741
2022-02-06,25.7741
2022-02-07,25.7741
2022-02-08,25.7741
2022-02-09,25.7741
2022-02-10,25.7741
2022-02-11,25.7741
2022-02-12,25.7741
2022-02-13,25.7741
2022-02-14,25.7741
2022-02-15,25.7741
2022-02-16,25.7741
2022-02-17,25.7741
2022-02-18,25.7741
2022-02-19,25.7741
2022-02-20,25.7741
2022-02-21,25.7741
2022-02-22,25.7741
2022-02-23,25.7741
2022-02-24,25.7741
2022-02-25,25.7741
2022-02-26,25.7741
2022-02-27,25.7741
2022-02-28,25.7741
2022-03-01,25.7741
2022-03-02,25.7741
2022-03-03,25.7741
2022-03-04,25.7741
2022-03-05,25.7741
2022-03-06,25.7741
2022-03-07,25.7741
2022-03-08,25.7741
2022-03-09,25.7741
2022-03-10,25.7741
2022-03-11,25.7741
2022-03-12,25.7741
2022-03-13,25.7741
2022-03-14,25.7741
2022-03-15,25.7741
2022-03-16,25.7741
2022-03-17,25.7741
2022-03-18,25.7741
2022-03-19,25.7741
2022-03-20,25.7741
2022-03-21,25.7741
2022-03-22,25.7741
2022-03-23,25.7741
2022-03-24,25.7741
2022-03-25,25.7741
2022-03-26,25.7741
2022-03-27,25.7741
2022-03-28,25.7741
2022-03-29,25.7741
2022-03-30,25.7741
2022-03-31,23.5237
2022-04-01,23.5237
2022-04-02,23.5237
2022-04-03,23.5237
2022-04-04,23.5237
2022-04-05,23.5237
2022-04-06,23.5237
2022-04-07,23.5237
2022-04-08,23.5237
2022-04-09,23.5237
2022-04-10,23.5237
2022-04-11,23.5237
2022-04-12,23.5237
2022-04-13,23.5237
2022-04-14,23.5237
2022-04-15,23.5237
2022-04-16,23.5237
2022-04-17,23.5237
2022-04-18,23.5237
2022-04-19,23.5237
2022-04-20,23.5237
2022-04-21,23.5237
2022-04-22,23.5237
2022-04-23,23.5237
2022-04-24,23.5237
2022-04-25,23.5237
2022-04-26,23.5237
2022-04-27,23.5237
2022-04-28,23.5237
2022-04-29,23.5237
2022-04-30,23.5237
2022-05-01,23.5237
2022-05-02,23.5237
2022-05-03,23.5237
2022-05-04,23.5237
2022-05-05,23.5237
2022-05-06,23.5237
2022-05-07,23.5237
2022-05-08,23.5237
2022-05-09,23.5237
2022-05-10,23.5237
2022-05-11,23.5237
2022-05-12,23.5237
2022-05-13,23.5237
2022-05-14,23.5237
2022-05-15,23.5237
2022-05-16,23.5237
2022-05-17,23.5237
2022-05-18,23.5237
2022-05-19,23.5237
2022-05-20,23.5237
2022-05-21,23.5237
2022-05-22,23.5237
2022-05-23,23.5237
2022-05-24,23.5237
2022-05-25,23.5237
2022-05-26,23.5237
2022-05-27,23.5237
2022-05-28,23.5237
2022-05-29,23.5237
2022-05-30,23.5237
2022-05-31,23.5237
2022-06-01,23.5237
2022-06-02,23.5237
2022-06-03,23.5237
2022-06-04,23.5237
2022-06-05,23.5237
2022-06-06,23.5237
2022-06-07,23.5237
2022-06-08,23.5237
2022-06-09,23.5237
2022-06-10,23.5237
2022-06-11,23.5237
2022-06-12,23.5237
2022-06-13,23.5237
2022-06-14,23.5237
2022-06-15,23.5237
2022-06-16,23.5237
2022-06-17,23.5237
2022-06-18,23.5237
2022-06-19,23.5237
2022-06-20,23.5237
2022-06-21,23.5237
2022-06-22,23.5237
2022-06-23,23.5237
2022-06-24,23.5237
2022-06-25,23.5237
2022-06-26,23.5237
2022-06-27,23.5237
2022-06-28,23.5237
2022-06-29,23.5237
2022-06-30,24.6688
2022-07-01,24.6688
2022-07-02,24.6688
2022-07-03,24.6688
2022-07-04,24.6688
2022-07-05,24.6688
2022-07-06,24.6688
2022-07-07,24.6688
2022-07-08,24.6688
2022-07-09,24.6688
2022-07-10,24.6688
2022-07-11,24.6688
2022-07-12,24.6688
2022-07-13,24.6688
2022-07-14,24.6688
2022-07-15,24.6688
2022-07-16,24.6688
2022-07-17,24.6688
2022-07-18,24.6688
2022-07-19,24.6688
2022-07-20,24.6688
2022-07-21,24.6688
2022-07-22,24.6688
2022-07-23,24.6688
2022-07-24,24.6688
2022-07-25,24.6688
2022-07-26,24.6688
2022-07-27,24.6688
2022-07-28,24.6688
2022-07-29,24.6688
2022-07-30,24.6688
2022-07-31,24.6688
2022-08-01,24.6688
2022-08-02,24.6688
2022-08-03,24.6688
2022-08-04,24.6688
2022-08-05,24.6688
2022-08-06,24.6688
2022-08-07,24.6688
2022-08-08,24.6688
2022-08-09,24.6688
2022-08-10,24.6688
2022-08-11,24.6688
2022-08-12,24.6688
2022-08-13,24.6688
2022-08-14,24.6688
2022-08-15,24.6688
2022-08-16,24.6688
2022-08-17,24.6688
2022-08-18,24.6688
2022-08-19,24.6688
2022-08-20,24.6688
2022-08-21,24.6688
2022-08-22,24.6688
2022-08-23,24.6688
2022-08-24,24.6688
2022-08-25,24.6688
2022-08-26,24.6688
2022-08-27,24.6688
2022-08-28,24.6688
2022-08-29,24.6688
2022-08-30,24.6688
2022-08-31,24.6688
2022-09-01,24.6688
2022-09-02,24.6688
2022-09-03,24.6688
2022-09-04,24.6688
2022-09-05,24.6688
2022-09-06,24.6688
2022-09-07,24.6688
2022-09-08,24.6688
2022-09-09,24.6688
2022-09-10,24.6688
2022-09-11,24.6688
2022-09-12,24.6688
2022-09-13,24.6688
2022-09-14,24.6688
2022-09-15,24.6688
2022-09-16,24.6688
2022-09-17,24.6688
2022-09-18,24.6688
2022-09-19,24.6688
2022-09-20,24.6688
2022-09-21,24.6688
2022-09-22,24.6688
2022-09-23,24.6688
2022-09-24,24.6688
2022-09-25,24.6688
2022-09-26,24.6688
2022-09-27,24.6688
2022-09-28,24.6688
2022-09-29,24.6688
2022-09-30,23.2536
2022-10-01,23.2536
2022-10-02,23.2536
2022-10-03,23.2536
2022-10-04,23.2536
2022-10-05,23.2536
2022-10-06,23.2536
2022-10-07,23.2536
2022-10-08,23.2536
2022-10-09,23.2536
2022-10-10,23.2536
2022-10-11,23.2536
2022-10-12,23.2536
2022-10-13,23.2536
2022-10-14,23.2536
2022-10-15,23.2536
2022-10-16,23.2536
2022-10-17,23.2536
2022-10-18,23.2536
2022-10-19,23.2536
2022-10-20,23.2536
2022-10-21,23.2536
2022-10-22,23.2536
2022-10-23,23.2536
2022-10-24,23.2536
2022-10-25,23.2536
2022-10-26,23.2536
2022-10-27,23.2536
2022-10-28,23.2536
2022-10-29,23.2536
2022-10-30,23.2536
2022-10-31,23.2536
2022-11-01,23.2536
2022-11-02,23.2536
2022-11-03,23.2536
2022-11-04,23.2536
2022-11-05,23.2536
2022-11-06,23.2536
2022-11-07,23.2536
2022-11-08,23.2536
2022-11-09,23.2536
2022-11-10,23.2536
2022-11-11,23.2536
2022-11-12,23.2536
2022-11-13,23.2536
2022-11-14,23.2536
2022-11-15,23.2536
2022-11-16,23.2536
2022-11-17,23.2536
2022-11-18,23.2536
2022-11-19,23.2536
2022-11-20,23.2536
2022-11-21,23.2536
2022-11-22,23.2536
2022-11-23,23.2536
2022-11-24,23.2536
2022-11-25,23.2536
2022-11-26,23.2536
2022-11-27,23.2536
2022-11-28,23.2536
2022-11-29,23.2536
2022-11-30,23.2536
2022-12-01,23.2536
2022-12-02,23.2536
2022-12-03,23.2536
2022-12-04,23.2536
2022-12-05,23.2536
2022-12-06,23.2536
2022-12-07,23.2536
2022-12-08,23.2536
2022-12-09,23.2536
2022-12-10,23.2536
2022-12-11,23.2536
2022-12-12,23.2536
2022-12-13,23.2536
2022-12-14,23.2536
2022-12-15,23.2536
2022-12-16,23.2536
2022-12-17,23.2536
2022-12-18,23.2536
2022-12-19,23.2536
2022-12-20,23.2536
2022-12-21,23.2536
2022-12-22,23.2536
2022-12-23,23.2536
2022-12-24,23.2536
2022-12-25,23.2536
2022-12-26,23.2536
2022-12-27,23.2536
2022-12-28,23.2536
2022-12-29,23.2536
2022-12-30,23.2536
2022-12-31,24.6547
2023-01-01,24.6547
2023-01-02,24.6547
2023-01-03,24.6547
2023-01-04,24.6547
2023-01-05,24.6547
2023-01-06,24.6547
2023-01-07,24.6547
2023-01-08,24.6547
2023-01-09,24.6547
2023-01-10,24.6547
2023-01-11,24.6547
2023-01-12,24.6547
2023-01-13,24.6547
2023-01-14,24.6547
2023-01-15,24.6547
2023-01-16,24.6547
2023-01-17,24.6547
2023-01-18,24.6547
2023-01-19,24.6547
2023-01-20,24.6547
2023-01-21,24.6547
2023-01-22,24.6547
2023-01-23,24.6547
2023-01-24,24.6547
2023-01-25,24.6547
2023-01-26,24.6547
2023-01-27,24.6547
2023-01-28,24.6547
2023-01-29,24.6547
2023-01-30,24.6547
2023-01-31,24.6547
2023-02-01,24.6547
2023-02-02,24.6547
2023-02-03,24.6547
2023-02-04,24.6547
2023-02-05,24.6547
2023-02-06,24.6547
2023-02-07,24.6547
2023-02-08,24.6547
2023-02-09,24.6547
2023-02-10,24.6547
2023-02-11,24.6547
2023-02-12,24.6547
2023-02-13,24.6547
2023-02-14,24.6547
2023-02-15,24.6547
2023-02-16,24.6547
2023-02-17,24.6547
2023-02-18,24.6547
2023-02-19,24.6547
2023-02-20,24.6547
2023-02-21,24.6547
2023-02-22,24.6547
2023-02-23,24.6547
2023-02-24,24.6547
2023-02-25,24.6547
2023-02-26,24.6547
2023-02-27,24.6547
2023-02-28,24.6547
2023-03-01,24.6547
2023-03-02,24.6547
2023-03-03,24.6547
2023-03-04,24.6547
2023-03-05,24.6547
2023-03-06,24.6547
2023-03-07,24.6547
2023-03-08,24.6547
2023-03-09,24.6547
