,FDS US Equity
2023-03-10,31.7181
2023-03-11,31.7181
2023-03-12,31.7181
2023-03-13,31.7181
2023-03-14,31.7181
2023-03-15,31.7181
2023-03-16,31.7181
2023-03-17,31.7181
2023-03-18,31.7181
2023-03-19,31.7181
2023-03-20,31.7181
2023-03-21,31.7181
2023-03-22,31.7181
2023-03-23,31.7181
2023-03-24,31.7181
2023-03-25,31.7181
2023-03-26,31.7181
2023-03-27,31.7181
2023-03-28,31.7181
2023-03-29,31.7181
2023-03-30,31.7181
2023-03-31,31.7181
2023-04-01,31.7181
2023-04-02,31.7181
2023-04-03,31.7181
2023-04-04,31.7181
2023-04-05,31.7181
2023-04-06,31.7181
2023-04-07,31.7181
2023-04-08,31.7181
2023-04-09,31.7181
2023-04-10,31.7181
2023-04-11,31.7181
2023-04-12,31.7181
2023-04-13,31.7181
2023-04-14,31.7181
2023-04-15,31.7181
2023-04-16,31.7181
2023-04-17,31.7181
2023-04-18,31.7181
2023-04-19,31.7181
2023-04-20,31.7181
2023-04-21,31.7181
2023-04-22,31.7181
2023-04-23,31.7181
2023-04-24,31.7181
2023-04-25,31.7181
2023-04-26,31.7181
2023-04-27,31.7181
2023-04-28,31.7181
2023-04-29,31.7181
2023-04-30,31.7181
2023-05-01,31.7181
2023-05-02,31.7181
2023-05-03,31.7181
2023-05-04,31.7181
2023-05-05,31.7181
2023-05-06,31.7181
2023-05-07,31.7181
2023-05-08,31.7181
2023-05-09,31.7181
2023-05-10,31.7181
2023-05-11,31.7181
2023-05-12,31.7181
2023-05-13,31.7181
2023-05-14,31.7181
2023-05-15,31.7181
2023-05-16,31.7181
2023-05-17,31.7181
2023-05-18,31.7181
2023-05-19,31.7181
2023-05-20,31.7181
2023-05-21,31.7181
2023-05-22,31.7181
2023-05-23,31.7181
2023-05-24,31.7181
2023-05-25,31.7181
2023-05-26,31.7181
2023-05-27,31.7181
2023-05-28,31.7181
2023-05-29,31.7181
2023-05-30,31.7181
2023-05-31,34.5627
2023-06-01,34.5627
2023-06-02,34.5627
2023-06-03,34.5627
2023-06-04,34.5627
2023-06-05,34.5627
2023-06-06,34.5627
2023-06-07,34.5627
2023-06-08,34.5627
2023-06-09,34.5627
2023-06-10,34.5627
2023-06-11,34.5627
2023-06-12,34.5627
2023-06-13,34.5627
2023-06-14,34.5627
2023-06-15,34.5627
2023-06-16,34.5627
2023-06-17,34.5627
2023-06-18,34.5627
2023-06-19,34.5627
2023-06-20,34.5627
2023-06-21,34.5627
2023-06-22,34.5627
2023-06-23,34.5627
2023-06-24,34.5627
2023-06-25,34.5627
2023-06-26,34.5627
2023-06-27,34.5627
2023-06-28,34.5627
2023-06-29,34.5627
2023-06-30,34.5627
2023-07-01,34.5627
2023-07-02,34.5627
2023-07-03,34.5627
2023-07-04,34.5627
2023-07-05,34.5627
2023-07-06,34.5627
2023-07-07,34.5627
2023-07-08,34.5627
2023-07-09,34.5627
2023-07-10,34.5627
2023-07-11,34.5627
2023-07-12,34.5627
2023-07-13,34.5627
2023-07-14,34.5627
2023-07-15,34.5627
2023-07-16,34.5627
2023-07-17,34.5627
2023-07-18,34.5627
2023-07-19,34.5627
2023-07-20,34.5627
2023-07-21,34.5627
2023-07-22,34.5627
2023-07-23,34.5627
2023-07-24,34.5627
2023-07-25,34.5627
2023-07-26,34.5627
2023-07-27,34.5627
2023-07-28,34.5627
2023-07-29,34.5627
2023-07-30,34.5627
2023-07-31,34.5627
2023-08-01,34.5627
2023-08-02,34.5627
2023-08-03,34.5627
2023-08-04,34.5627
2023-08-05,34.5627
2023-08-06,34.5627
2023-08-07,34.5627
2023-08-08,34.5627
2023-08-09,34.5627
2023-08-10,34.5627
2023-08-11,34.5627
2023-08-12,34.5627
2023-08-13,34.5627
2023-08-14,34.5627
2023-08-15,34.5627
2023-08-16,34.5627
2023-08-17,34.5627
2023-08-18,34.5627
2023-08-19,34.5627
2023-08-20,34.5627
2023-08-21,34.5627
2023-08-22,34.5627
2023-08-23,34.5627
2023-08-24,34.5627
2023-08-25,34.5627
2023-08-26,34.5627
2023-08-27,34.5627
2023-08-28,34.5627
2023-08-29,34.5627
2023-08-30,34.5627
2023-08-31,31.7262
2023-09-01,31.7262
2023-09-02,31.7262
2023-09-03,31.7262
2023-09-04,31.7262
2023-09-05,31.7262
2023-09-06,31.7262
2023-09-07,31.7262
2023-09-08,31.7262
2023-09-09,31.7262
2023-09-10,31.7262
2023-09-11,31.7262
2023-09-12,31.7262
2023-09-13,31.7262
2023-09-14,31.7262
2023-09-15,31.7262
2023-09-16,31.7262
2023-09-17,31.7262
2023-09-18,31.7262
2023-09-19,31.7262
2023-09-20,31.7262
2023-09-21,31.7262
2023-09-22,31.7262
2023-09-23,31.7262
2023-09-24,31.7262
2023-09-25,31.7262
2023-09-26,31.7262
2023-09-27,31.7262
2023-09-28,31.7262
2023-09-29,31.7262
2023-09-30,31.7262
2023-10-01,31.7262
2023-10-02,31.7262
2023-10-03,31.7262
2023-10-04,31.7262
2023-10-05,31.7262
2023-10-06,31.7262
2023-10-07,31.7262
2023-10-08,31.7262
2023-10-09,31.7262
2023-10-10,31.7262
2023-10-11,31.7262
2023-10-12,31.7262
2023-10-13,31.7262
2023-10-14,31.7262
2023-10-15,31.7262
2023-10-16,31.7262
2023-10-17,31.7262
2023-10-18,31.7262
2023-10-19,31.7262
2023-10-20,31.7262
2023-10-21,31.7262
2023-10-22,31.7262
2023-10-23,31.7262
2023-10-24,31.7262
2023-10-25,31.7262
2023-10-26,31.7262
2023-10-27,31.7262
2023-10-28,31.7262
2023-10-29,31.7262
2023-10-30,31.7262
2023-10-31,31.7262
2023-11-01,31.7262
2023-11-02,31.7262
2023-11-03,31.7262
2023-11-04,31.7262
2023-11-05,31.7262
2023-11-06,31.7262
2023-11-07,31.7262
2023-11-08,31.7262
2023-11-09,31.7262
2023-11-10,31.7262
2023-11-11,31.7262
2023-11-12,31.7262
2023-11-13,31.7262
2023-11-14,31.7262
2023-11-15,31.7262
2023-11-16,31.7262
2023-11-17,31.7262
2023-11-18,31.7262
2023-11-19,31.7262
2023-11-20,31.7262
2023-11-21,31.7262
2023-11-22,31.7262
2023-11-23,31.7262
2023-11-24,31.7262
2023-11-25,31.7262
2023-11-26,31.7262
2023-11-27,31.7262
2023-11-28,31.7262
2023-11-29,31.7262
2023-11-30,30.2331
2023-12-01,30.2331
2023-12-02,30.2331
2023-12-03,30.2331
2023-12-04,30.2331
2023-12-05,30.2331
2023-12-06,30.2331
2023-12-07,30.2331
2023-12-08,30.2331
2023-12-09,30.2331
2023-12-10,30.2331
2023-12-11,30.2331
2023-12-12,30.2331
2023-12-13,30.2331
2023-12-14,30.2331
2023-12-15,30.2331
2023-12-16,30.2331
2023-12-17,30.2331
2023-12-18,30.2331
2023-12-19,30.2331
2023-12-20,30.2331
2023-12-21,30.2331
2023-12-22,30.2331
2023-12-23,30.2331
2023-12-24,30.2331
2023-12-25,30.2331
2023-12-26,30.2331
2023-12-27,30.2331
2023-12-28,30.2331
2023-12-29,30.2331
2023-12-30,30.2331
2023-12-31,30.2331
2024-01-01,30.2331
2024-01-02,30.2331
2024-01-03,30.2331
2024-01-04,30.2331
2024-01-05,30.2331
2024-01-06,30.2331
2024-01-07,30.2331
2024-01-08,30.2331
2024-01-09,30.2331
2024-01-10,30.2331
2024-01-11,30.2331
2024-01-12,30.2331
2024-01-13,30.2331
2024-01-14,30.2331
2024-01-15,30.2331
2024-01-16,30.2331
2024-01-17,30.2331
2024-01-18,30.2331
2024-01-19,30.2331
2024-01-20,30.2331
2024-01-21,30.2331
2024-01-22,30.2331
2024-01-23,30.2331
2024-01-24,30.2331
2024-01-25,30.2331
2024-01-26,30.2331
2024-01-27,30.2331
2024-01-28,30.2331
2024-01-29,30.2331
2024-01-30,30.2331
2024-01-31,30.2331
2024-02-01,30.2331
2024-02-02,30.2331
2024-02-03,30.2331
2024-02-04,30.2331
2024-02-05,30.2331
2024-02-06,30.2331
2024-02-07,30.2331
2024-02-08,30.2331
2024-02-09,30.2331
2024-02-10,30.2331
2024-02-11,30.2331
2024-02-12,30.2331
2024-02-13,30.2331
2024-02-14,30.2331
2024-02-15,30.2331
2024-02-16,30.2331
2024-02-17,30.2331
2024-02-18,30.2331
2024-02-19,30.2331
2024-02-20,30.2331
2024-02-21,30.2331
2024-02-22,30.2331
2024-02-23,30.2331
2024-02-24,30.2331
2024-02-25,30.2331
2024-02-26,30.2331
2024-02-27,30.2331
2024-02-28,30.2331
2024-02-29,28.7058
2024-03-01,28.7058
2024-03-02,28.7058
2024-03-03,28.7058
2024-03-04,28.7058
2024-03-05,28.7058
2024-03-06,28.7058
2024-03-07,28.7058
2024-03-08,28.7058
2024-03-09,28.7058
2024-03-10,28.7058
2024-03-11,28.7058
2024-03-12,28.7058
2024-03-13,28.7058
2024-03-14,28.7058
2024-03-15,28.7058
2024-03-16,28.7058
2024-03-17,28.7058
2024-03-18,28.7058
2024-03-19,28.7058
2024-03-20,28.7058
2024-03-21,28.7058
2024-03-22,28.7058
2024-03-23,28.7058
2024-03-24,28.7058
2024-03-25,28.7058
2024-03-26,28.7058
2024-03-27,28.7058
2024-03-28,28.7058
2024-03-29,28.7058
2024-03-30,28.7058
2024-03-31,28.7058
2024-04-01,28.7058
2024-04-02,28.7058
2024-04-03,28.7058
2024-04-04,28.7058
2024-04-05,28.7058
2024-04-06,28.7058
2024-04-07,28.7058
2024-04-08,28.7058
