,BIG US Equity
2023-02-27,-23.7917
2023-02-28,-23.7917
2023-03-01,-23.7917
2023-03-02,-23.7917
2023-03-03,-23.7917
2023-03-04,-23.7917
2023-03-05,-23.7917
2023-03-06,-23.7917
2023-03-07,-23.7917
2023-03-08,-23.7917
2023-03-09,-23.7917
2023-03-10,-23.7917
2023-03-11,-23.7917
2023-03-12,-23.7917
2023-03-13,-23.7917
2023-03-14,-23.7917
2023-03-15,-23.7917
2023-03-16,-23.7917
2023-03-17,-23.7917
2023-03-18,-23.7917
2023-03-19,-23.7917
2023-03-20,-23.7917
2023-03-21,-23.7917
2023-03-22,-23.7917
2023-03-23,-23.7917
2023-03-24,-23.7917
2023-03-25,-23.7917
2023-03-26,-23.7917
2023-03-27,-23.7917
2023-03-28,-23.7917
2023-03-29,-23.7917
2023-03-30,-23.7917
2023-03-31,-23.7917
2023-04-01,-23.7917
2023-04-02,-23.7917
2023-04-03,-23.7917
2023-04-04,-23.7917
2023-04-05,-23.7917
2023-04-06,-23.7917
2023-04-07,-23.7917
2023-04-08,-23.7917
2023-04-09,-23.7917
2023-04-10,-23.7917
2023-04-11,-23.7917
2023-04-12,-23.7917
2023-04-13,-23.7917
2023-04-14,-23.7917
2023-04-15,-23.7917
2023-04-16,-23.7917
2023-04-17,-23.7917
2023-04-18,-23.7917
2023-04-19,-23.7917
2023-04-20,-23.7917
2023-04-21,-23.7917
2023-04-22,-23.7917
2023-04-23,-23.7917
2023-04-24,-23.7917
2023-04-25,-23.7917
2023-04-26,-23.7917
2023-04-27,-23.7917
2023-04-28,-23.7917
2023-04-29,-52.9741
2023-04-30,-52.9741
2023-05-01,-52.9741
2023-05-02,-52.9741
2023-05-03,-52.9741
2023-05-04,-52.9741
2023-05-05,-52.9741
2023-05-06,-52.9741
2023-05-07,-52.9741
2023-05-08,-52.9741
2023-05-09,-52.9741
2023-05-10,-52.9741
2023-05-11,-52.9741
2023-05-12,-52.9741
2023-05-13,-52.9741
2023-05-14,-52.9741
2023-05-15,-52.9741
2023-05-16,-52.9741
2023-05-17,-52.9741
2023-05-18,-52.9741
2023-05-19,-52.9741
2023-05-20,-52.9741
2023-05-21,-52.9741
2023-05-22,-52.9741
2023-05-23,-52.9741
2023-05-24,-52.9741
2023-05-25,-52.9741
2023-05-26,-52.9741
2023-05-27,-52.9741
2023-05-28,-52.9741
2023-05-29,-52.9741
2023-05-30,-52.9741
2023-05-31,-52.9741
2023-06-01,-52.9741
2023-06-02,-52.9741
2023-06-03,-52.9741
2023-06-04,-52.9741
2023-06-05,-52.9741
2023-06-06,-52.9741
2023-06-07,-52.9741
2023-06-08,-52.9741
2023-06-09,-52.9741
2023-06-10,-52.9741
2023-06-11,-52.9741
2023-06-12,-52.9741
2023-06-13,-52.9741
2023-06-14,-52.9741
2023-06-15,-52.9741
2023-06-16,-52.9741
2023-06-17,-52.9741
2023-06-18,-52.9741
2023-06-19,-52.9741
2023-06-20,-52.9741
2023-06-21,-52.9741
2023-06-22,-52.9741
2023-06-23,-52.9741
2023-06-24,-52.9741
2023-06-25,-52.9741
2023-06-26,-52.9741
2023-06-27,-52.9741
2023-06-28,-52.9741
2023-06-29,-52.9741
2023-06-30,-52.9741
2023-07-01,-52.9741
2023-07-02,-52.9741
2023-07-03,-52.9741
2023-07-04,-52.9741
2023-07-05,-52.9741
2023-07-06,-52.9741
2023-07-07,-52.9741
2023-07-08,-52.9741
2023-07-09,-52.9741
2023-07-10,-52.9741
2023-07-11,-52.9741
2023-07-12,-52.9741
2023-07-13,-52.9741
2023-07-14,-52.9741
2023-07-15,-52.9741
2023-07-16,-52.9741
2023-07-17,-52.9741
2023-07-18,-52.9741
2023-07-19,-52.9741
2023-07-20,-52.9741
2023-07-21,-52.9741
2023-07-22,-52.9741
2023-07-23,-52.9741
2023-07-24,-52.9741
2023-07-25,-52.9741
2023-07-26,-52.9741
2023-07-27,-52.9741
2023-07-28,-52.9741
2023-07-29,-95.4891
2023-07-30,-95.4891
2023-07-31,-95.4891
2023-08-01,-95.4891
2023-08-02,-95.4891
2023-08-03,-95.4891
2023-08-04,-95.4891
2023-08-05,-95.4891
2023-08-06,-95.4891
2023-08-07,-95.4891
2023-08-08,-95.4891
2023-08-09,-95.4891
2023-08-10,-95.4891
2023-08-11,-95.4891
2023-08-12,-95.4891
2023-08-13,-95.4891
2023-08-14,-95.4891
2023-08-15,-95.4891
2023-08-16,-95.4891
2023-08-17,-95.4891
2023-08-18,-95.4891
2023-08-19,-95.4891
2023-08-20,-95.4891
2023-08-21,-95.4891
2023-08-22,-95.4891
2023-08-23,-95.4891
2023-08-24,-95.4891
2023-08-25,-95.4891
2023-08-26,-95.4891
2023-08-27,-95.4891
2023-08-28,-95.4891
2023-08-29,-95.4891
2023-08-30,-95.4891
2023-08-31,-95.4891
2023-09-01,-95.4891
2023-09-02,-95.4891
2023-09-03,-95.4891
2023-09-04,-95.4891
2023-09-05,-95.4891
2023-09-06,-95.4891
2023-09-07,-95.4891
2023-09-08,-95.4891
2023-09-09,-95.4891
2023-09-10,-95.4891
2023-09-11,-95.4891
2023-09-12,-95.4891
2023-09-13,-95.4891
2023-09-14,-95.4891
2023-09-15,-95.4891
2023-09-16,-95.4891
2023-09-17,-95.4891
2023-09-18,-95.4891
2023-09-19,-95.4891
2023-09-20,-95.4891
2023-09-21,-95.4891
2023-09-22,-95.4891
2023-09-23,-95.4891
2023-09-24,-95.4891
2023-09-25,-95.4891
2023-09-26,-95.4891
2023-09-27,-95.4891
2023-09-28,-95.4891
2023-09-29,-95.4891
2023-09-30,-95.4891
2023-10-01,-95.4891
2023-10-02,-95.4891
2023-10-03,-95.4891
2023-10-04,-95.4891
2023-10-05,-95.4891
2023-10-06,-95.4891
2023-10-07,-95.4891
2023-10-08,-95.4891
2023-10-09,-95.4891
2023-10-10,-95.4891
2023-10-11,-95.4891
2023-10-12,-95.4891
2023-10-13,-95.4891
2023-10-14,-95.4891
2023-10-15,-95.4891
2023-10-16,-95.4891
2023-10-17,-95.4891
2023-10-18,-95.4891
2023-10-19,-95.4891
2023-10-20,-95.4891
2023-10-21,-95.4891
2023-10-22,-95.4891
2023-10-23,-95.4891
2023-10-24,-95.4891
2023-10-25,-95.4891
2023-10-26,-95.4891
2023-10-27,-95.4891
2023-10-28,-84.6478
2023-10-29,-84.6478
2023-10-30,-84.6478
2023-10-31,-84.6478
2023-11-01,-84.6478
2023-11-02,-84.6478
2023-11-03,-84.6478
2023-11-04,-84.6478
2023-11-05,-84.6478
2023-11-06,-84.6478
2023-11-07,-84.6478
2023-11-08,-84.6478
2023-11-09,-84.6478
2023-11-10,-84.6478
2023-11-11,-84.6478
2023-11-12,-84.6478
2023-11-13,-84.6478
2023-11-14,-84.6478
2023-11-15,-84.6478
2023-11-16,-84.6478
2023-11-17,-84.6478
2023-11-18,-84.6478
2023-11-19,-84.6478
2023-11-20,-84.6478
2023-11-21,-84.6478
2023-11-22,-84.6478
2023-11-23,-84.6478
2023-11-24,-84.6478
2023-11-25,-84.6478
2023-11-26,-84.6478
2023-11-27,-84.6478
2023-11-28,-84.6478
2023-11-29,-84.6478
2023-11-30,-84.6478
2023-12-01,-84.6478
2023-12-02,-84.6478
2023-12-03,-84.6478
2023-12-04,-84.6478
2023-12-05,-84.6478
2023-12-06,-84.6478
2023-12-07,-84.6478
2023-12-08,-84.6478
2023-12-09,-84.6478
2023-12-10,-84.6478
2023-12-11,-84.6478
2023-12-12,-84.6478
2023-12-13,-84.6478
2023-12-14,-84.6478
2023-12-15,-84.6478
2023-12-16,-84.6478
2023-12-17,-84.6478
2023-12-18,-84.6478
2023-12-19,-84.6478
2023-12-20,-84.6478
2023-12-21,-84.6478
2023-12-22,-84.6478
2023-12-23,-84.6478
2023-12-24,-84.6478
2023-12-25,-84.6478
2023-12-26,-84.6478
2023-12-27,-84.6478
2023-12-28,-84.6478
2023-12-29,-84.6478
2023-12-30,-84.6478
2023-12-31,-84.6478
2024-01-01,-84.6478
2024-01-02,-84.6478
2024-01-03,-84.6478
2024-01-04,-84.6478
2024-01-05,-84.6478
2024-01-06,-84.6478
2024-01-07,-84.6478
2024-01-08,-84.6478
2024-01-09,-84.6478
2024-01-10,-84.6478
2024-01-11,-84.6478
2024-01-12,-84.6478
2024-01-13,-84.6478
2024-01-14,-84.6478
2024-01-15,-84.6478
2024-01-16,-84.6478
2024-01-17,-84.6478
2024-01-18,-84.6478
2024-01-19,-84.6478
2024-01-20,-84.6478
2024-01-21,-84.6478
2024-01-22,-84.6478
2024-01-23,-84.6478
2024-01-24,-84.6478
2024-01-25,-84.6478
2024-01-26,-84.6478
2024-01-27,-84.6478
2024-01-28,-84.6478
2024-01-29,-84.6478
2024-01-30,-84.6478
2024-01-31,-84.6478
2024-02-01,-84.6478
2024-02-02,-84.6478
2024-02-03,-91.9258
2024-02-04,-91.9258
2024-02-05,-91.9258
2024-02-06,-91.9258
2024-02-07,-91.9258
2024-02-08,-91.9258
2024-02-09,-91.9258
2024-02-10,-91.9258
2024-02-11,-91.9258
2024-02-12,-91.9258
2024-02-13,-91.9258
2024-02-14,-91.9258
2024-02-15,-91.9258
2024-02-16,-91.9258
2024-02-17,-91.9258
2024-02-18,-91.9258
2024-02-19,-91.9258
2024-02-20,-91.9258
2024-02-21,-91.9258
2024-02-22,-91.9258
2024-02-23,-91.9258
2024-02-24,-91.9258
2024-02-25,-91.9258
2024-02-26,-91.9258
2024-02-27,-91.9258
2024-02-28,-91.9258
2024-02-29,-91.9258
2024-03-01,-91.9258
2024-03-02,-91.9258
2024-03-03,-91.9258
2024-03-04,-91.9258
2024-03-05,-91.9258
2024-03-06,-91.9258
2024-03-07,-91.9258
2024-03-08,-91.9258
2024-03-09,-91.9258
2024-03-10,-91.9258
2024-03-11,-91.9258
2024-03-12,-91.9258
2024-03-13,-91.9258
2024-03-14,-91.9258
2024-03-15,-91.9258
2024-03-16,-91.9258
2024-03-17,-91.9258
2024-03-18,-91.9258
2024-03-19,-91.9258
2024-03-20,-91.9258
2024-03-21,-91.9258
2024-03-22,-91.9258
2024-03-23,-91.9258
2024-03-24,-91.9258
2024-03-25,-91.9258
2024-03-26,-91.9258
2024-03-27,-91.9258
2024-03-28,-91.9258
2024-03-29,-91.9258
2024-03-30,-91.9258
2024-03-31,-91.9258
2024-04-01,-91.9258
2024-04-02,-91.9258
2024-04-03,-91.9258
2024-04-04,-91.9258
2024-04-05,-91.9258
2024-04-06,-91.9258
2024-04-07,-91.9258
2024-04-08,-91.9258
