,CLB US Equity
,RETURN_COM_EQY
2023-01-29,11.4192
2023-01-30,11.4192
2023-01-31,11.4192
2023-02-01,11.4192
2023-02-02,11.4192
2023-02-03,11.4192
2023-02-04,11.4192
2023-02-05,11.4192
2023-02-06,11.4192
2023-02-07,11.4192
2023-02-08,11.4192
2023-02-09,11.4192
2023-02-10,11.4192
2023-02-11,11.4192
2023-02-12,11.4192
2023-02-13,11.4192
2023-02-14,11.4192
2023-02-15,11.4192
2023-02-16,11.4192
2023-02-17,11.4192
2023-02-18,11.4192
2023-02-19,11.4192
2023-02-20,11.4192
2023-02-21,11.4192
2023-02-22,11.4192
2023-02-23,11.4192
2023-02-24,11.4192
2023-02-25,11.4192
2023-02-26,11.4192
2023-02-27,11.4192
2023-02-28,11.4192
2023-03-01,11.4192
2023-03-02,11.4192
2023-03-03,11.4192
2023-03-04,11.4192
2023-03-05,11.4192
2023-03-06,11.4192
2023-03-07,11.4192
2023-03-08,11.4192
2023-03-09,11.4192
2023-03-10,11.4192
2023-03-11,11.4192
2023-03-12,11.4192
2023-03-13,11.4192
2023-03-14,11.4192
2023-03-15,11.4192
2023-03-16,11.4192
2023-03-17,11.4192
2023-03-18,11.4192
2023-03-19,11.4192
2023-03-20,11.4192
2023-03-21,11.4192
2023-03-22,11.4192
2023-03-23,11.4192
2023-03-24,11.4192
2023-03-25,11.4192
2023-03-26,11.4192
2023-03-27,11.4192
2023-03-28,11.4192
2023-03-29,11.4192
2023-03-30,11.4192
2023-03-31,13.2788
2023-04-01,13.2788
2023-04-02,13.2788
2023-04-03,13.2788
2023-04-04,13.2788
2023-04-05,13.2788
2023-04-06,13.2788
2023-04-07,13.2788
2023-04-08,13.2788
2023-04-09,13.2788
2023-04-10,13.2788
2023-04-11,13.2788
2023-04-12,13.2788
2023-04-13,13.2788
2023-04-14,13.2788
2023-04-15,13.2788
2023-04-16,13.2788
2023-04-17,13.2788
2023-04-18,13.2788
2023-04-19,13.2788
2023-04-20,13.2788
2023-04-21,13.2788
2023-04-22,13.2788
2023-04-23,13.2788
2023-04-24,13.2788
2023-04-25,13.2788
2023-04-26,13.2788
2023-04-27,13.2788
2023-04-28,13.2788
2023-04-29,13.2788
2023-04-30,13.2788
2023-05-01,13.2788
2023-05-02,13.2788
2023-05-03,13.2788
2023-05-04,13.2788
2023-05-05,13.2788
2023-05-06,13.2788
2023-05-07,13.2788
2023-05-08,13.2788
2023-05-09,13.2788
2023-05-10,13.2788
2023-05-11,13.2788
2023-05-12,13.2788
2023-05-13,13.2788
2023-05-14,13.2788
2023-05-15,13.2788
2023-05-16,13.2788
2023-05-17,13.2788
2023-05-18,13.2788
2023-05-19,13.2788
2023-05-20,13.2788
2023-05-21,13.2788
2023-05-22,13.2788
2023-05-23,13.2788
2023-05-24,13.2788
2023-05-25,13.2788
2023-05-26,13.2788
2023-05-27,13.2788
2023-05-28,13.2788
2023-05-29,13.2788
2023-05-30,13.2788
2023-05-31,13.2788
2023-06-01,13.2788
2023-06-02,13.2788
2023-06-03,13.2788
2023-06-04,13.2788
2023-06-05,13.2788
2023-06-06,13.2788
2023-06-07,13.2788
2023-06-08,13.2788
2023-06-09,13.2788
2023-06-10,13.2788
2023-06-11,13.2788
2023-06-12,13.2788
2023-06-13,13.2788
2023-06-14,13.2788
2023-06-15,13.2788
2023-06-16,13.2788
2023-06-17,13.2788
2023-06-18,13.2788
2023-06-19,13.2788
2023-06-20,13.2788
2023-06-21,13.2788
2023-06-22,13.2788
2023-06-23,13.2788
2023-06-24,13.2788
2023-06-25,13.2788
2023-06-26,13.2788
2023-06-27,13.2788
2023-06-28,13.2788
2023-06-29,13.2788
2023-06-30,20.5755
2023-07-01,20.5755
2023-07-02,20.5755
2023-07-03,20.5755
2023-07-04,20.5755
2023-07-05,20.5755
2023-07-06,20.5755
2023-07-07,20.5755
2023-07-08,20.5755
2023-07-09,20.5755
2023-07-10,20.5755
2023-07-11,20.5755
2023-07-12,20.5755
2023-07-13,20.5755
2023-07-14,20.5755
2023-07-15,20.5755
2023-07-16,20.5755
2023-07-17,20.5755
2023-07-18,20.5755
2023-07-19,20.5755
2023-07-20,20.5755
2023-07-21,20.5755
2023-07-22,20.5755
2023-07-23,20.5755
2023-07-24,20.5755
2023-07-25,20.5755
2023-07-26,20.5755
2023-07-27,20.5755
2023-07-28,20.5755
2023-07-29,20.5755
2023-07-30,20.5755
2023-07-31,20.5755
2023-08-01,20.5755
2023-08-02,20.5755
2023-08-03,20.5755
2023-08-04,20.5755
2023-08-05,20.5755
2023-08-06,20.5755
2023-08-07,20.5755
2023-08-08,20.5755
2023-08-09,20.5755
2023-08-10,20.5755
2023-08-11,20.5755
2023-08-12,20.5755
2023-08-13,20.5755
2023-08-14,20.5755
2023-08-15,20.5755
2023-08-16,20.5755
2023-08-17,20.5755
2023-08-18,20.5755
2023-08-19,20.5755
2023-08-20,20.5755
2023-08-21,20.5755
2023-08-22,20.5755
2023-08-23,20.5755
2023-08-24,20.5755
2023-08-25,20.5755
2023-08-26,20.5755
2023-08-27,20.5755
2023-08-28,20.5755
2023-08-29,20.5755
2023-08-30,20.5755
2023-08-31,20.5755
2023-09-01,20.5755
2023-09-02,20.5755
2023-09-03,20.5755
2023-09-04,20.5755
2023-09-05,20.5755
2023-09-06,20.5755
2023-09-07,20.5755
2023-09-08,20.5755
2023-09-09,20.5755
2023-09-10,20.5755
2023-09-11,20.5755
2023-09-12,20.5755
2023-09-13,20.5755
2023-09-14,20.5755
2023-09-15,20.5755
2023-09-16,20.5755
2023-09-17,20.5755
2023-09-18,20.5755
2023-09-19,20.5755
2023-09-20,20.5755
2023-09-21,20.5755
2023-09-22,20.5755
2023-09-23,20.5755
2023-09-24,20.5755
2023-09-25,20.5755
2023-09-26,20.5755
2023-09-27,20.5755
2023-09-28,20.5755
2023-09-29,20.5755
2023-09-30,20.4484
2023-10-01,20.4484
2023-10-02,20.4484
2023-10-03,20.4484
2023-10-04,20.4484
2023-10-05,20.4484
2023-10-06,20.4484
2023-10-07,20.4484
2023-10-08,20.4484
2023-10-09,20.4484
2023-10-10,20.4484
2023-10-11,20.4484
2023-10-12,20.4484
2023-10-13,20.4484
2023-10-14,20.4484
2023-10-15,20.4484
2023-10-16,20.4484
2023-10-17,20.4484
2023-10-18,20.4484
2023-10-19,20.4484
2023-10-20,20.4484
2023-10-21,20.4484
2023-10-22,20.4484
2023-10-23,20.4484
2023-10-24,20.4484
2023-10-25,20.4484
2023-10-26,20.4484
2023-10-27,20.4484
2023-10-28,20.4484
2023-10-29,20.4484
2023-10-30,20.4484
2023-10-31,20.4484
2023-11-01,20.4484
2023-11-02,20.4484
2023-11-03,20.4484
2023-11-04,20.4484
2023-11-05,20.4484
2023-11-06,20.4484
2023-11-07,20.4484
2023-11-08,20.4484
2023-11-09,20.4484
2023-11-10,20.4484
2023-11-11,20.4484
2023-11-12,20.4484
2023-11-13,20.4484
2023-11-14,20.4484
2023-11-15,20.4484
2023-11-16,20.4484
2023-11-17,20.4484
2023-11-18,20.4484
2023-11-19,20.4484
2023-11-20,20.4484
2023-11-21,20.4484
2023-11-22,20.4484
2023-11-23,20.4484
2023-11-24,20.4484
2023-11-25,20.4484
2023-11-26,20.4484
2023-11-27,20.4484
2023-11-28,20.4484
2023-11-29,20.4484
2023-11-30,20.4484
2023-12-01,20.4484
2023-12-02,20.4484
2023-12-03,20.4484
2023-12-04,20.4484
2023-12-05,20.4484
2023-12-06,20.4484
2023-12-07,20.4484
2023-12-08,20.4484
2023-12-09,20.4484
2023-12-10,20.4484
2023-12-11,20.4484
2023-12-12,20.4484
2023-12-13,20.4484
2023-12-14,20.4484
2023-12-15,20.4484
2023-12-16,20.4484
2023-12-17,20.4484
2023-12-18,20.4484
2023-12-19,20.4484
2023-12-20,20.4484
2023-12-21,20.4484
2023-12-22,20.4484
2023-12-23,20.4484
2023-12-24,20.4484
2023-12-25,20.4484
2023-12-26,20.4484
2023-12-27,20.4484
2023-12-28,20.4484
2023-12-29,20.4484
2023-12-30,20.4484
2023-12-31,17.9308
2024-01-01,17.9308
2024-01-02,17.9308
2024-01-03,17.9308
2024-01-04,17.9308
2024-01-05,17.9308
2024-01-06,17.9308
2024-01-07,17.9308
2024-01-08,17.9308
2024-01-09,17.9308
2024-01-10,17.9308
2024-01-11,17.9308
2024-01-12,17.9308
2024-01-13,17.9308
2024-01-14,17.9308
2024-01-15,17.9308
2024-01-16,17.9308
2024-01-17,17.9308
2024-01-18,17.9308
2024-01-19,17.9308
2024-01-20,17.9308
2024-01-21,17.9308
2024-01-22,17.9308
2024-01-23,17.9308
2024-01-24,17.9308
2024-01-25,17.9308
2024-01-26,17.9308
2024-01-27,17.9308
2024-01-28,17.9308
2024-01-29,17.9308
2024-01-30,17.9308
2024-01-31,17.9308
2024-02-01,17.9308
2024-02-02,17.9308
2024-02-03,17.9308
2024-02-04,17.9308
2024-02-05,17.9308
2024-02-06,17.9308
2024-02-07,17.9308
2024-02-08,17.9308
2024-02-09,17.9308
2024-02-10,17.9308
2024-02-11,17.9308
2024-02-12,17.9308
2024-02-13,17.9308
2024-02-14,17.9308
2024-02-15,17.9308
2024-02-16,17.9308
2024-02-17,17.9308
2024-02-18,17.9308
2024-02-19,17.9308
2024-02-20,17.9308
2024-02-21,17.9308
2024-02-22,17.9308
2024-02-23,17.9308
2024-02-24,17.9308
2024-02-25,17.9308
2024-02-26,17.9308
2024-02-27,17.9308
2024-02-28,17.9308
2024-02-29,17.9308
2024-03-01,17.9308
2024-03-02,17.9308
2024-03-03,17.9308
2024-03-04,17.9308
2024-03-05,17.9308
2024-03-06,17.9308
2024-03-07,17.9308
2024-03-08,17.9308
2024-03-09,17.9308
2024-03-10,17.9308
2024-03-11,17.9308
2024-03-12,17.9308
2024-03-13,17.9308
2024-03-14,17.9308
2024-03-15,17.9308
2024-03-16,17.9308
2024-03-17,17.9308
2024-03-18,17.9308
2024-03-19,17.9308
2024-03-20,17.9308
2024-03-21,17.9308
2024-03-22,17.9308
2024-03-23,17.9308
2024-03-24,17.9308
2024-03-25,17.9308
2024-03-26,17.9308
2024-03-27,17.9308
2024-03-28,17.9308
2024-03-29,17.9308
2024-03-30,17.9308
2024-03-31,17.9308
2024-04-01,17.9308
2024-04-02,17.9308
2024-04-03,17.9308
2024-04-04,17.9308
2024-04-05,17.9308
2024-04-06,17.9308
2024-04-07,17.9308
2024-04-08,17.9308
