,DK US Equity
2023-01-16,27.9791
2023-01-17,27.9791
2023-01-18,27.9791
2023-01-19,27.9791
2023-01-20,27.9791
2023-01-21,27.9791
2023-01-22,27.9791
2023-01-23,27.9791
2023-01-24,27.9791
2023-01-25,27.9791
2023-01-26,27.9791
2023-01-27,27.9791
2023-01-28,27.9791
2023-01-29,27.9791
2023-01-30,27.9791
2023-01-31,27.9791
2023-02-01,27.9791
2023-02-02,27.9791
2023-02-03,27.9791
2023-02-04,27.9791
2023-02-05,27.9791
2023-02-06,27.9791
2023-02-07,27.9791
2023-02-08,27.9791
2023-02-09,27.9791
2023-02-10,27.9791
2023-02-11,27.9791
2023-02-12,27.9791
2023-02-13,27.9791
2023-02-14,27.9791
2023-02-15,27.9791
2023-02-16,27.9791
2023-02-17,27.9791
2023-02-18,27.9791
2023-02-19,27.9791
2023-02-20,27.9791
2023-02-21,27.9791
2023-02-22,27.9791
2023-02-23,27.9791
2023-02-24,27.9791
2023-02-25,27.9791
2023-02-26,27.9791
2023-02-27,27.9791
2023-02-28,27.9791
2023-03-01,27.9791
2023-03-02,27.9791
2023-03-03,27.9791
2023-03-04,27.9791
2023-03-05,27.9791
2023-03-06,27.9791
2023-03-07,27.9791
2023-03-08,27.9791
2023-03-09,27.9791
2023-03-10,27.9791
2023-03-11,27.9791
2023-03-12,27.9791
2023-03-13,27.9791
2023-03-14,27.9791
2023-03-15,27.9791
2023-03-16,27.9791
2023-03-17,27.9791
2023-03-18,27.9791
2023-03-19,27.9791
2023-03-20,27.9791
2023-03-21,27.9791
2023-03-22,27.9791
2023-03-23,27.9791
2023-03-24,27.9791
2023-03-25,27.9791
2023-03-26,27.9791
2023-03-27,27.9791
2023-03-28,27.9791
2023-03-29,27.9791
2023-03-30,27.9791
2023-03-31,34.0288
2023-04-01,34.0288
2023-04-02,34.0288
2023-04-03,34.0288
2023-04-04,34.0288
2023-04-05,34.0288
2023-04-06,34.0288
2023-04-07,34.0288
2023-04-08,34.0288
2023-04-09,34.0288
2023-04-10,34.0288
2023-04-11,34.0288
2023-04-12,34.0288
2023-04-13,34.0288
2023-04-14,34.0288
2023-04-15,34.0288
2023-04-16,34.0288
2023-04-17,34.0288
2023-04-18,34.0288
2023-04-19,34.0288
2023-04-20,34.0288
2023-04-21,34.0288
2023-04-22,34.0288
2023-04-23,34.0288
2023-04-24,34.0288
2023-04-25,34.0288
2023-04-26,34.0288
2023-04-27,34.0288
2023-04-28,34.0288
2023-04-29,34.0288
2023-04-30,34.0288
2023-05-01,34.0288
2023-05-02,34.0288
2023-05-03,34.0288
2023-05-04,34.0288
2023-05-05,34.0288
2023-05-06,34.0288
2023-05-07,34.0288
2023-05-08,34.0288
2023-05-09,34.0288
2023-05-10,34.0288
2023-05-11,34.0288
2023-05-12,34.0288
2023-05-13,34.0288
2023-05-14,34.0288
2023-05-15,34.0288
2023-05-16,34.0288
2023-05-17,34.0288
2023-05-18,34.0288
2023-05-19,34.0288
2023-05-20,34.0288
2023-05-21,34.0288
2023-05-22,34.0288
2023-05-23,34.0288
2023-05-24,34.0288
2023-05-25,34.0288
2023-05-26,34.0288
2023-05-27,34.0288
2023-05-28,34.0288
2023-05-29,34.0288
2023-05-30,34.0288
2023-05-31,34.0288
2023-06-01,34.0288
2023-06-02,34.0288
2023-06-03,34.0288
2023-06-04,34.0288
2023-06-05,34.0288
2023-06-06,34.0288
2023-06-07,34.0288
2023-06-08,34.0288
2023-06-09,34.0288
2023-06-10,34.0288
2023-06-11,34.0288
2023-06-12,34.0288
2023-06-13,34.0288
2023-06-14,34.0288
2023-06-15,34.0288
2023-06-16,34.0288
2023-06-17,34.0288
2023-06-18,34.0288
2023-06-19,34.0288
2023-06-20,34.0288
2023-06-21,34.0288
2023-06-22,34.0288
2023-06-23,34.0288
2023-06-24,34.0288
2023-06-25,34.0288
2023-06-26,34.0288
2023-06-27,34.0288
2023-06-28,34.0288
2023-06-29,34.0288
2023-06-30,-5.1292
2023-07-01,-5.1292
2023-07-02,-5.1292
2023-07-03,-5.1292
2023-07-04,-5.1292
2023-07-05,-5.1292
2023-07-06,-5.1292
2023-07-07,-5.1292
2023-07-08,-5.1292
2023-07-09,-5.1292
2023-07-10,-5.1292
2023-07-11,-5.1292
2023-07-12,-5.1292
2023-07-13,-5.1292
2023-07-14,-5.1292
2023-07-15,-5.1292
2023-07-16,-5.1292
2023-07-17,-5.1292
2023-07-18,-5.1292
2023-07-19,-5.1292
2023-07-20,-5.1292
2023-07-21,-5.1292
2023-07-22,-5.1292
2023-07-23,-5.1292
2023-07-24,-5.1292
2023-07-25,-5.1292
2023-07-26,-5.1292
2023-07-27,-5.1292
2023-07-28,-5.1292
2023-07-29,-5.1292
2023-07-30,-5.1292
2023-07-31,-5.1292
2023-08-01,-5.1292
2023-08-02,-5.1292
2023-08-03,-5.1292
2023-08-04,-5.1292
2023-08-05,-5.1292
2023-08-06,-5.1292
2023-08-07,-5.1292
2023-08-08,-5.1292
2023-08-09,-5.1292
2023-08-10,-5.1292
2023-08-11,-5.1292
2023-08-12,-5.1292
2023-08-13,-5.1292
2023-08-14,-5.1292
2023-08-15,-5.1292
2023-08-16,-5.1292
2023-08-17,-5.1292
2023-08-18,-5.1292
2023-08-19,-5.1292
2023-08-20,-5.1292
2023-08-21,-5.1292
2023-08-22,-5.1292
2023-08-23,-5.1292
2023-08-24,-5.1292
2023-08-25,-5.1292
2023-08-26,-5.1292
2023-08-27,-5.1292
2023-08-28,-5.1292
2023-08-29,-5.1292
2023-08-30,-5.1292
2023-08-31,-5.1292
2023-09-01,-5.1292
2023-09-02,-5.1292
2023-09-03,-5.1292
2023-09-04,-5.1292
2023-09-05,-5.1292
2023-09-06,-5.1292
2023-09-07,-5.1292
2023-09-08,-5.1292
2023-09-09,-5.1292
2023-09-10,-5.1292
2023-09-11,-5.1292
2023-09-12,-5.1292
2023-09-13,-5.1292
2023-09-14,-5.1292
2023-09-15,-5.1292
2023-09-16,-5.1292
2023-09-17,-5.1292
2023-09-18,-5.1292
2023-09-19,-5.1292
2023-09-20,-5.1292
2023-09-21,-5.1292
2023-09-22,-5.1292
2023-09-23,-5.1292
2023-09-24,-5.1292
2023-09-25,-5.1292
2023-09-26,-5.1292
2023-09-27,-5.1292
2023-09-28,-5.1292
2023-09-29,-5.1292
2023-09-30,6.0055
2023-10-01,6.0055
2023-10-02,6.0055
2023-10-03,6.0055
2023-10-04,6.0055
2023-10-05,6.0055
2023-10-06,6.0055
2023-10-07,6.0055
2023-10-08,6.0055
2023-10-09,6.0055
2023-10-10,6.0055
2023-10-11,6.0055
2023-10-12,6.0055
2023-10-13,6.0055
2023-10-14,6.0055
2023-10-15,6.0055
2023-10-16,6.0055
2023-10-17,6.0055
2023-10-18,6.0055
2023-10-19,6.0055
2023-10-20,6.0055
2023-10-21,6.0055
2023-10-22,6.0055
2023-10-23,6.0055
2023-10-24,6.0055
2023-10-25,6.0055
2023-10-26,6.0055
2023-10-27,6.0055
2023-10-28,6.0055
2023-10-29,6.0055
2023-10-30,6.0055
2023-10-31,6.0055
2023-11-01,6.0055
2023-11-02,6.0055
2023-11-03,6.0055
2023-11-04,6.0055
2023-11-05,6.0055
2023-11-06,6.0055
2023-11-07,6.0055
2023-11-08,6.0055
2023-11-09,6.0055
2023-11-10,6.0055
2023-11-11,6.0055
2023-11-12,6.0055
2023-11-13,6.0055
2023-11-14,6.0055
2023-11-15,6.0055
2023-11-16,6.0055
2023-11-17,6.0055
2023-11-18,6.0055
2023-11-19,6.0055
2023-11-20,6.0055
2023-11-21,6.0055
2023-11-22,6.0055
2023-11-23,6.0055
2023-11-24,6.0055
2023-11-25,6.0055
2023-11-26,6.0055
2023-11-27,6.0055
2023-11-28,6.0055
2023-11-29,6.0055
2023-11-30,6.0055
2023-12-01,6.0055
2023-12-02,6.0055
2023-12-03,6.0055
2023-12-04,6.0055
2023-12-05,6.0055
2023-12-06,6.0055
2023-12-07,6.0055
2023-12-08,6.0055
2023-12-09,6.0055
2023-12-10,6.0055
2023-12-11,6.0055
2023-12-12,6.0055
2023-12-13,6.0055
2023-12-14,6.0055
2023-12-15,6.0055
2023-12-16,6.0055
2023-12-17,6.0055
2023-12-18,6.0055
2023-12-19,6.0055
2023-12-20,6.0055
2023-12-21,6.0055
2023-12-22,6.0055
2023-12-23,6.0055
2023-12-24,6.0055
2023-12-25,6.0055
2023-12-26,6.0055
2023-12-27,6.0055
2023-12-28,6.0055
2023-12-29,6.0055
2023-12-30,6.0055
2023-12-31,2.2134
2024-01-01,2.2134
2024-01-02,2.2134
2024-01-03,2.2134
2024-01-04,2.2134
2024-01-05,2.2134
2024-01-06,2.2134
2024-01-07,2.2134
2024-01-08,2.2134
2024-01-09,2.2134
2024-01-10,2.2134
2024-01-11,2.2134
2024-01-12,2.2134
2024-01-13,2.2134
2024-01-14,2.2134
2024-01-15,2.2134
2024-01-16,2.2134
2024-01-17,2.2134
2024-01-18,2.2134
2024-01-19,2.2134
2024-01-20,2.2134
2024-01-21,2.2134
2024-01-22,2.2134
2024-01-23,2.2134
2024-01-24,2.2134
2024-01-25,2.2134
2024-01-26,2.2134
2024-01-27,2.2134
2024-01-28,2.2134
2024-01-29,2.2134
2024-01-30,2.2134
2024-01-31,2.2134
2024-02-01,2.2134
2024-02-02,2.2134
2024-02-03,2.2134
2024-02-04,2.2134
2024-02-05,2.2134
2024-02-06,2.2134
2024-02-07,2.2134
2024-02-08,2.2134
2024-02-09,2.2134
2024-02-10,2.2134
2024-02-11,2.2134
2024-02-12,2.2134
2024-02-13,2.2134
2024-02-14,2.2134
2024-02-15,2.2134
2024-02-16,2.2134
2024-02-17,2.2134
2024-02-18,2.2134
2024-02-19,2.2134
2024-02-20,2.2134
2024-02-21,2.2134
2024-02-22,2.2134
2024-02-23,2.2134
2024-02-24,2.2134
2024-02-25,2.2134
2024-02-26,2.2134
2024-02-27,2.2134
2024-02-28,2.2134
2024-02-29,2.2134
2024-03-01,2.2134
2024-03-02,2.2134
2024-03-03,2.2134
2024-03-04,2.2134
2024-03-05,2.2134
2024-03-06,2.2134
2024-03-07,2.2134
2024-03-08,2.2134
2024-03-09,2.2134
2024-03-10,2.2134
2024-03-11,2.2134
2024-03-12,2.2134
2024-03-13,2.2134
2024-03-14,2.2134
2024-03-15,2.2134
2024-03-16,2.2134
2024-03-17,2.2134
2024-03-18,2.2134
2024-03-19,2.2134
2024-03-20,2.2134
2024-03-21,2.2134
2024-03-22,2.2134
2024-03-23,2.2134
2024-03-24,2.2134
2024-03-25,2.2134
2024-03-26,2.2134
2024-03-27,2.2134
2024-03-28,2.2134
2024-03-29,2.2134
2024-03-30,2.2134
2024-03-31,2.2134
2024-04-01,2.2134
2024-04-02,2.2134
2024-04-03,2.2134
2024-04-04,2.2134
2024-04-05,2.2134
2024-04-06,2.2134
2024-04-07,2.2134
2024-04-08,2.2134
