,FICO US Equity
2023-03-10,196.4345
2023-03-11,196.4345
2023-03-12,196.4345
2023-03-13,196.4345
2023-03-14,196.4345
2023-03-15,196.4345
2023-03-16,196.4345
2023-03-17,196.4345
2023-03-18,196.4345
2023-03-19,196.4345
2023-03-20,196.4345
2023-03-21,196.4345
2023-03-22,196.4345
2023-03-23,196.4345
2023-03-24,196.4345
2023-03-25,196.4345
2023-03-26,196.4345
2023-03-27,196.4345
2023-03-28,196.4345
2023-03-29,196.4345
2023-03-30,196.4345
2023-03-31,196.4345
2023-04-01,196.4345
2023-04-02,196.4345
2023-04-03,196.4345
2023-04-04,196.4345
2023-04-05,196.4345
2023-04-06,196.4345
2023-04-07,196.4345
2023-04-08,196.4345
2023-04-09,196.4345
2023-04-10,196.4345
2023-04-11,196.4345
2023-04-12,196.4345
2023-04-13,196.4345
2023-04-14,196.4345
2023-04-15,196.4345
2023-04-16,196.4345
2023-04-17,196.4345
2023-04-18,196.4345
2023-04-19,196.4345
2023-04-20,196.4345
2023-04-21,196.4345
2023-04-22,196.4345
2023-04-23,196.4345
2023-04-24,196.4345
2023-04-25,196.4345
2023-04-26,196.4345
2023-04-27,196.4345
2023-04-28,196.4345
2023-04-29,196.4345
2023-04-30,196.4345
2023-05-01,196.4345
2023-05-02,196.4345
2023-05-03,196.4345
2023-05-04,196.4345
2023-05-05,196.4345
2023-05-06,196.4345
2023-05-07,196.4345
2023-05-08,196.4345
2023-05-09,196.4345
2023-05-10,196.4345
2023-05-11,196.4345
2023-05-12,196.4345
2023-05-13,196.4345
2023-05-14,196.4345
2023-05-15,196.4345
2023-05-16,196.4345
2023-05-17,196.4345
2023-05-18,196.4345
2023-05-19,196.4345
2023-05-20,196.4345
2023-05-21,196.4345
2023-05-22,196.4345
2023-05-23,196.4345
2023-05-24,196.4345
2023-05-25,196.4345
2023-05-26,196.4345
2023-05-27,196.4345
2023-05-28,196.4345
2023-05-29,196.4345
2023-05-30,196.4345
2023-05-31,196.4345
2023-06-01,196.4345
2023-06-02,196.4345
2023-06-03,196.4345
2023-06-04,196.4345
2023-06-05,196.4345
2023-06-06,196.4345
2023-06-07,196.4345
2023-06-08,196.4345
2023-06-09,196.4345
2023-06-10,196.4345
2023-06-11,196.4345
2023-06-12,196.4345
2023-06-13,196.4345
2023-06-14,196.4345
2023-06-15,196.4345
2023-06-16,196.4345
2023-06-17,196.4345
2023-06-18,196.4345
2023-06-19,196.4345
2023-06-20,196.4345
2023-06-21,196.4345
2023-06-22,196.4345
2023-06-23,196.4345
2023-06-24,196.4345
2023-06-25,196.4345
2023-06-26,196.4345
2023-06-27,196.4345
2023-06-28,196.4345
2023-06-29,196.4345
2023-06-30,196.4345
2023-07-01,196.4345
2023-07-02,196.4345
2023-07-03,196.4345
2023-07-04,196.4345
2023-07-05,196.4345
2023-07-06,196.4345
2023-07-07,196.4345
2023-07-08,196.4345
2023-07-09,196.4345
2023-07-10,196.4345
2023-07-11,196.4345
2023-07-12,196.4345
2023-07-13,196.4345
2023-07-14,196.4345
2023-07-15,196.4345
2023-07-16,196.4345
2023-07-17,196.4345
2023-07-18,196.4345
2023-07-19,196.4345
2023-07-20,196.4345
2023-07-21,196.4345
2023-07-22,196.4345
2023-07-23,196.4345
2023-07-24,196.4345
2023-07-25,196.4345
2023-07-26,196.4345
2023-07-27,196.4345
2023-07-28,196.4345
2023-07-29,196.4345
2023-07-30,196.4345
2023-07-31,196.4345
2023-08-01,196.4345
2023-08-02,196.4345
2023-08-03,196.4345
2023-08-04,196.4345
2023-08-05,196.4345
2023-08-06,196.4345
2023-08-07,196.4345
2023-08-08,196.4345
2023-08-09,196.4345
2023-08-10,196.4345
2023-08-11,196.4345
2023-08-12,196.4345
2023-08-13,196.4345
2023-08-14,196.4345
2023-08-15,196.4345
2023-08-16,196.4345
2023-08-17,196.4345
2023-08-18,196.4345
2023-08-19,196.4345
2023-08-20,196.4345
2023-08-21,196.4345
2023-08-22,196.4345
2023-08-23,196.4345
2023-08-24,196.4345
2023-08-25,196.4345
2023-08-26,196.4345
2023-08-27,196.4345
2023-08-28,196.4345
2023-08-29,196.4345
2023-08-30,196.4345
2023-08-31,196.4345
2023-09-01,196.4345
2023-09-02,196.4345
2023-09-03,196.4345
2023-09-04,196.4345
2023-09-05,196.4345
2023-09-06,196.4345
2023-09-07,196.4345
2023-09-08,196.4345
2023-09-09,196.4345
2023-09-10,196.4345
2023-09-11,196.4345
2023-09-12,196.4345
2023-09-13,196.4345
2023-09-14,196.4345
2023-09-15,196.4345
2023-09-16,196.4345
2023-09-17,196.4345
2023-09-18,196.4345
2023-09-19,196.4345
2023-09-20,196.4345
2023-09-21,196.4345
2023-09-22,196.4345
2023-09-23,196.4345
2023-09-24,196.4345
2023-09-25,196.4345
2023-09-26,196.4345
2023-09-27,196.4345
2023-09-28,196.4345
2023-09-29,196.4345
2023-09-30,196.4345
2023-10-01,196.4345
2023-10-02,196.4345
2023-10-03,196.4345
2023-10-04,196.4345
2023-10-05,196.4345
2023-10-06,196.4345
2023-10-07,196.4345
2023-10-08,196.4345
2023-10-09,196.4345
2023-10-10,196.4345
2023-10-11,196.4345
2023-10-12,196.4345
2023-10-13,196.4345
2023-10-14,196.4345
2023-10-15,196.4345
2023-10-16,196.4345
2023-10-17,196.4345
2023-10-18,196.4345
2023-10-19,196.4345
2023-10-20,196.4345
2023-10-21,196.4345
2023-10-22,196.4345
2023-10-23,196.4345
2023-10-24,196.4345
2023-10-25,196.4345
2023-10-26,196.4345
2023-10-27,196.4345
2023-10-28,196.4345
2023-10-29,196.4345
2023-10-30,196.4345
2023-10-31,196.4345
2023-11-01,196.4345
2023-11-02,196.4345
2023-11-03,196.4345
2023-11-04,196.4345
2023-11-05,196.4345
2023-11-06,196.4345
2023-11-07,196.4345
2023-11-08,196.4345
2023-11-09,196.4345
2023-11-10,196.4345
2023-11-11,196.4345
2023-11-12,196.4345
2023-11-13,196.4345
2023-11-14,196.4345
2023-11-15,196.4345
2023-11-16,196.4345
2023-11-17,196.4345
2023-11-18,196.4345
2023-11-19,196.4345
2023-11-20,196.4345
2023-11-21,196.4345
2023-11-22,196.4345
2023-11-23,196.4345
2023-11-24,196.4345
2023-11-25,196.4345
2023-11-26,196.4345
2023-11-27,196.4345
2023-11-28,196.4345
2023-11-29,196.4345
2023-11-30,196.4345
2023-12-01,196.4345
2023-12-02,196.4345
2023-12-03,196.4345
2023-12-04,196.4345
2023-12-05,196.4345
2023-12-06,196.4345
2023-12-07,196.4345
2023-12-08,196.4345
2023-12-09,196.4345
2023-12-10,196.4345
2023-12-11,196.4345
2023-12-12,196.4345
2023-12-13,196.4345
2023-12-14,196.4345
2023-12-15,196.4345
2023-12-16,196.4345
2023-12-17,196.4345
2023-12-18,196.4345
2023-12-19,196.4345
2023-12-20,196.4345
2023-12-21,196.4345
2023-12-22,196.4345
2023-12-23,196.4345
2023-12-24,196.4345
2023-12-25,196.4345
2023-12-26,196.4345
2023-12-27,196.4345
2023-12-28,196.4345
2023-12-29,196.4345
2023-12-30,196.4345
2023-12-31,196.4345
2024-01-01,196.4345
2024-01-02,196.4345
2024-01-03,196.4345
2024-01-04,196.4345
2024-01-05,196.4345
2024-01-06,196.4345
2024-01-07,196.4345
2024-01-08,196.4345
2024-01-09,196.4345
2024-01-10,196.4345
2024-01-11,196.4345
2024-01-12,196.4345
2024-01-13,196.4345
2024-01-14,196.4345
2024-01-15,196.4345
2024-01-16,196.4345
2024-01-17,196.4345
2024-01-18,196.4345
2024-01-19,196.4345
2024-01-20,196.4345
2024-01-21,196.4345
2024-01-22,196.4345
2024-01-23,196.4345
2024-01-24,196.4345
2024-01-25,196.4345
2024-01-26,196.4345
2024-01-27,196.4345
2024-01-28,196.4345
2024-01-29,196.4345
2024-01-30,196.4345
2024-01-31,196.4345
2024-02-01,196.4345
2024-02-02,196.4345
2024-02-03,196.4345
2024-02-04,196.4345
2024-02-05,196.4345
2024-02-06,196.4345
2024-02-07,196.4345
2024-02-08,196.4345
2024-02-09,196.4345
2024-02-10,196.4345
2024-02-11,196.4345
2024-02-12,196.4345
2024-02-13,196.4345
2024-02-14,196.4345
2024-02-15,196.4345
2024-02-16,196.4345
2024-02-17,196.4345
2024-02-18,196.4345
2024-02-19,196.4345
2024-02-20,196.4345
2024-02-21,196.4345
2024-02-22,196.4345
2024-02-23,196.4345
2024-02-24,196.4345
2024-02-25,196.4345
2024-02-26,196.4345
2024-02-27,196.4345
2024-02-28,196.4345
2024-02-29,196.4345
2024-03-01,196.4345
2024-03-02,196.4345
2024-03-03,196.4345
2024-03-04,196.4345
2024-03-05,196.4345
2024-03-06,196.4345
2024-03-07,196.4345
2024-03-08,196.4345
2024-03-09,196.4345
2024-03-10,196.4345
2024-03-11,196.4345
2024-03-12,196.4345
2024-03-13,196.4345
2024-03-14,196.4345
2024-03-15,196.4345
2024-03-16,196.4345
2024-03-17,196.4345
2024-03-18,196.4345
2024-03-19,196.4345
2024-03-20,196.4345
2024-03-21,196.4345
2024-03-22,196.4345
2024-03-23,196.4345
2024-03-24,196.4345
2024-03-25,196.4345
2024-03-26,196.4345
2024-03-27,196.4345
2024-03-28,196.4345
2024-03-29,196.4345
2024-03-30,196.4345
2024-03-31,196.4345
2024-04-01,196.4345
2024-04-02,196.4345
2024-04-03,196.4345
2024-04-04,196.4345
2024-04-05,196.4345
2024-04-06,196.4345
2024-04-07,196.4345
2024-04-08,196.4345
