,MOH US Equity
2023-03-25,28.3161
2023-03-26,28.3161
2023-03-27,28.3161
2023-03-28,28.3161
2023-03-29,28.3161
2023-03-30,28.3161
2023-03-31,28.1158
2023-04-01,28.1158
2023-04-02,28.1158
2023-04-03,28.1158
2023-04-04,28.1158
2023-04-05,28.1158
2023-04-06,28.1158
2023-04-07,28.1158
2023-04-08,28.1158
2023-04-09,28.1158
2023-04-10,28.1158
2023-04-11,28.1158
2023-04-12,28.1158
2023-04-13,28.1158
2023-04-14,28.1158
2023-04-15,28.1158
2023-04-16,28.1158
2023-04-17,28.1158
2023-04-18,28.1158
2023-04-19,28.1158
2023-04-20,28.1158
2023-04-21,28.1158
2023-04-22,28.1158
2023-04-23,28.1158
2023-04-24,28.1158
2023-04-25,28.1158
2023-04-26,28.1158
2023-04-27,28.1158
2023-04-28,28.1158
2023-04-29,28.1158
2023-04-30,28.1158
2023-05-01,28.1158
2023-05-02,28.1158
2023-05-03,28.1158
2023-05-04,28.1158
2023-05-05,28.1158
2023-05-06,28.1158
2023-05-07,28.1158
2023-05-08,28.1158
2023-05-09,28.1158
2023-05-10,28.1158
2023-05-11,28.1158
2023-05-12,28.1158
2023-05-13,28.1158
2023-05-14,28.1158
2023-05-15,28.1158
2023-05-16,28.1158
2023-05-17,28.1158
2023-05-18,28.1158
2023-05-19,28.1158
2023-05-20,28.1158
2023-05-21,28.1158
2023-05-22,28.1158
2023-05-23,28.1158
2023-05-24,28.1158
2023-05-25,28.1158
2023-05-26,28.1158
2023-05-27,28.1158
2023-05-28,28.1158
2023-05-29,28.1158
2023-05-30,28.1158
2023-05-31,28.1158
2023-06-01,28.1158
2023-06-02,28.1158
2023-06-03,28.1158
2023-06-04,28.1158
2023-06-05,28.1158
2023-06-06,28.1158
2023-06-07,28.1158
2023-06-08,28.1158
2023-06-09,28.1158
2023-06-10,28.1158
2023-06-11,28.1158
2023-06-12,28.1158
2023-06-13,28.1158
2023-06-14,28.1158
2023-06-15,28.1158
2023-06-16,28.1158
2023-06-17,28.1158
2023-06-18,28.1158
2023-06-19,28.1158
2023-06-20,28.1158
2023-06-21,28.1158
2023-06-22,28.1158
2023-06-23,28.1158
2023-06-24,28.1158
2023-06-25,28.1158
2023-06-26,28.1158
2023-06-27,28.1158
2023-06-28,28.1158
2023-06-29,28.1158
2023-06-30,28.3987
2023-07-01,28.3987
2023-07-02,28.3987
2023-07-03,28.3987
2023-07-04,28.3987
2023-07-05,28.3987
2023-07-06,28.3987
2023-07-07,28.3987
2023-07-08,28.3987
2023-07-09,28.3987
2023-07-10,28.3987
2023-07-11,28.3987
2023-07-12,28.3987
2023-07-13,28.3987
2023-07-14,28.3987
2023-07-15,28.3987
2023-07-16,28.3987
2023-07-17,28.3987
2023-07-18,28.3987
2023-07-19,28.3987
2023-07-20,28.3987
2023-07-21,28.3987
2023-07-22,28.3987
2023-07-23,28.3987
2023-07-24,28.3987
2023-07-25,28.3987
2023-07-26,28.3987
2023-07-27,28.3987
2023-07-28,28.3987
2023-07-29,28.3987
2023-07-30,28.3987
2023-07-31,28.3987
2023-08-01,28.3987
2023-08-02,28.3987
2023-08-03,28.3987
2023-08-04,28.3987
2023-08-05,28.3987
2023-08-06,28.3987
2023-08-07,28.3987
2023-08-08,28.3987
2023-08-09,28.3987
2023-08-10,28.3987
2023-08-11,28.3987
2023-08-12,28.3987
2023-08-13,28.3987
2023-08-14,28.3987
2023-08-15,28.3987
2023-08-16,28.3987
2023-08-17,28.3987
2023-08-18,28.3987
2023-08-19,28.3987
2023-08-20,28.3987
2023-08-21,28.3987
2023-08-22,28.3987
2023-08-23,28.3987
2023-08-24,28.3987
2023-08-25,28.3987
2023-08-26,28.3987
2023-08-27,28.3987
2023-08-28,28.3987
2023-08-29,28.3987
2023-08-30,28.3987
2023-08-31,28.3987
2023-09-01,28.3987
2023-09-02,28.3987
2023-09-03,28.3987
2023-09-04,28.3987
2023-09-05,28.3987
2023-09-06,28.3987
2023-09-07,28.3987
2023-09-08,28.3987
2023-09-09,28.3987
2023-09-10,28.3987
2023-09-11,28.3987
2023-09-12,28.3987
2023-09-13,28.3987
2023-09-14,28.3987
2023-09-15,28.3987
2023-09-16,28.3987
2023-09-17,28.3987
2023-09-18,28.3987
2023-09-19,28.3987
2023-09-20,28.3987
2023-09-21,28.3987
2023-09-22,28.3987
2023-09-23,28.3987
2023-09-24,28.3987
2023-09-25,28.3987
2023-09-26,28.3987
2023-09-27,28.3987
2023-09-28,28.3987
2023-09-29,28.3987
2023-09-30,26.9075
2023-10-01,26.9075
2023-10-02,26.9075
2023-10-03,26.9075
2023-10-04,26.9075
2023-10-05,26.9075
2023-10-06,26.9075
2023-10-07,26.9075
2023-10-08,26.9075
2023-10-09,26.9075
2023-10-10,26.9075
2023-10-11,26.9075
2023-10-12,26.9075
2023-10-13,26.9075
2023-10-14,26.9075
2023-10-15,26.9075
2023-10-16,26.9075
2023-10-17,26.9075
2023-10-18,26.9075
2023-10-19,26.9075
2023-10-20,26.9075
2023-10-21,26.9075
2023-10-22,26.9075
2023-10-23,26.9075
2023-10-24,26.9075
2023-10-25,26.9075
2023-10-26,26.9075
2023-10-27,26.9075
2023-10-28,26.9075
2023-10-29,26.9075
2023-10-30,26.9075
2023-10-31,26.9075
2023-11-01,26.9075
2023-11-02,26.9075
2023-11-03,26.9075
2023-11-04,26.9075
2023-11-05,26.9075
2023-11-06,26.9075
2023-11-07,26.9075
2023-11-08,26.9075
2023-11-09,26.9075
2023-11-10,26.9075
2023-11-11,26.9075
2023-11-12,26.9075
2023-11-13,26.9075
2023-11-14,26.9075
2023-11-15,26.9075
2023-11-16,26.9075
2023-11-17,26.9075
2023-11-18,26.9075
2023-11-19,26.9075
2023-11-20,26.9075
2023-11-21,26.9075
2023-11-22,26.9075
2023-11-23,26.9075
2023-11-24,26.9075
2023-11-25,26.9075
2023-11-26,26.9075
2023-11-27,26.9075
2023-11-28,26.9075
2023-11-29,26.9075
2023-11-30,26.9075
2023-12-01,26.9075
2023-12-02,26.9075
2023-12-03,26.9075
2023-12-04,26.9075
2023-12-05,26.9075
2023-12-06,26.9075
2023-12-07,26.9075
2023-12-08,26.9075
2023-12-09,26.9075
2023-12-10,26.9075
2023-12-11,26.9075
2023-12-12,26.9075
2023-12-13,26.9075
2023-12-14,26.9075
2023-12-15,26.9075
2023-12-16,26.9075
2023-12-17,26.9075
2023-12-18,26.9075
2023-12-19,26.9075
2023-12-20,26.9075
2023-12-21,26.9075
2023-12-22,26.9075
2023-12-23,26.9075
2023-12-24,26.9075
2023-12-25,26.9075
2023-12-26,26.9075
2023-12-27,26.9075
2023-12-28,26.9075
2023-12-29,26.9075
2023-12-30,26.9075
2023-12-31,30.3942
2024-01-01,30.3942
2024-01-02,30.3942
2024-01-03,30.3942
2024-01-04,30.3942
2024-01-05,30.3942
2024-01-06,30.3942
2024-01-07,30.3942
2024-01-08,30.3942
2024-01-09,30.3942
2024-01-10,30.3942
2024-01-11,30.3942
2024-01-12,30.3942
2024-01-13,30.3942
2024-01-14,30.3942
2024-01-15,30.3942
2024-01-16,30.3942
2024-01-17,30.3942
2024-01-18,30.3942
2024-01-19,30.3942
2024-01-20,30.3942
2024-01-21,30.3942
2024-01-22,30.3942
2024-01-23,30.3942
2024-01-24,30.3942
2024-01-25,30.3942
2024-01-26,30.3942
2024-01-27,30.3942
2024-01-28,30.3942
2024-01-29,30.3942
2024-01-30,30.3942
2024-01-31,30.3942
2024-02-01,30.3942
2024-02-02,30.3942
2024-02-03,30.3942
2024-02-04,30.3942
2024-02-05,30.3942
2024-02-06,30.3942
2024-02-07,30.3942
2024-02-08,30.3942
2024-02-09,30.3942
2024-02-10,30.3942
2024-02-11,30.3942
2024-02-12,30.3942
2024-02-13,30.3942
2024-02-14,30.3942
2024-02-15,30.3942
2024-02-16,30.3942
2024-02-17,30.3942
2024-02-18,30.3942
2024-02-19,30.3942
2024-02-20,30.3942
2024-02-21,30.3942
2024-02-22,30.3942
2024-02-23,30.3942
2024-02-24,30.3942
2024-02-25,30.3942
2024-02-26,30.3942
2024-02-27,30.3942
2024-02-28,30.3942
2024-02-29,30.3942
2024-03-01,30.3942
2024-03-02,30.3942
2024-03-03,30.3942
2024-03-04,30.3942
2024-03-05,30.3942
2024-03-06,30.3942
2024-03-07,30.3942
2024-03-08,30.3942
2024-03-09,30.3942
2024-03-10,30.3942
2024-03-11,30.3942
2024-03-12,30.3942
2024-03-13,30.3942
2024-03-14,30.3942
2024-03-15,30.3942
2024-03-16,30.3942
2024-03-17,30.3942
2024-03-18,30.3942
2024-03-19,30.3942
2024-03-20,30.3942
2024-03-21,30.3942
2024-03-22,30.3942
2024-03-23,30.3942
2024-03-24,30.3942
2024-03-25,30.3942
2024-03-26,30.3942
2024-03-27,30.3942
2024-03-28,30.3942
2024-03-29,30.3942
2024-03-30,30.3942
2024-03-31,30.3942
2024-04-01,30.3942
2024-04-02,30.3942
2024-04-03,30.3942
2024-04-04,30.3942
2024-04-05,30.3942
2024-04-06,30.3942
2024-04-07,30.3942
2024-04-08,30.3942
