,BR US Equity
2023-03-17,30.1364
2023-03-18,30.1364
2023-03-19,30.1364
2023-03-20,30.1364
2023-03-21,30.1364
2023-03-22,30.1364
2023-03-23,30.1364
2023-03-24,30.1364
2023-03-25,30.1364
2023-03-26,30.1364
2023-03-27,30.1364
2023-03-28,30.1364
2023-03-29,30.1364
2023-03-30,30.1364
2023-03-31,29.0322
2023-04-01,29.0322
2023-04-02,29.0322
2023-04-03,29.0322
2023-04-04,29.0322
2023-04-05,29.0322
2023-04-06,29.0322
2023-04-07,29.0322
2023-04-08,29.0322
2023-04-09,29.0322
2023-04-10,29.0322
2023-04-11,29.0322
2023-04-12,29.0322
2023-04-13,29.0322
2023-04-14,29.0322
2023-04-15,29.0322
2023-04-16,29.0322
2023-04-17,29.0322
2023-04-18,29.0322
2023-04-19,29.0322
2023-04-20,29.0322
2023-04-21,29.0322
2023-04-22,29.0322
2023-04-23,29.0322
2023-04-24,29.0322
2023-04-25,29.0322
2023-04-26,29.0322
2023-04-27,29.0322
2023-04-28,29.0322
2023-04-29,29.0322
2023-04-30,29.0322
2023-05-01,29.0322
2023-05-02,29.0322
2023-05-03,29.0322
2023-05-04,29.0322
2023-05-05,29.0322
2023-05-06,29.0322
2023-05-07,29.0322
2023-05-08,29.0322
2023-05-09,29.0322
2023-05-10,29.0322
2023-05-11,29.0322
2023-05-12,29.0322
2023-05-13,29.0322
2023-05-14,29.0322
2023-05-15,29.0322
2023-05-16,29.0322
2023-05-17,29.0322
2023-05-18,29.0322
2023-05-19,29.0322
2023-05-20,29.0322
2023-05-21,29.0322
2023-05-22,29.0322
2023-05-23,29.0322
2023-05-24,29.0322
2023-05-25,29.0322
2023-05-26,29.0322
2023-05-27,29.0322
2023-05-28,29.0322
2023-05-29,29.0322
2023-05-30,29.0322
2023-05-31,29.0322
2023-06-01,29.0322
2023-06-02,29.0322
2023-06-03,29.0322
2023-06-04,29.0322
2023-06-05,29.0322
2023-06-06,29.0322
2023-06-07,29.0322
2023-06-08,29.0322
2023-06-09,29.0322
2023-06-10,29.0322
2023-06-11,29.0322
2023-06-12,29.0322
2023-06-13,29.0322
2023-06-14,29.0322
2023-06-15,29.0322
2023-06-16,29.0322
2023-06-17,29.0322
2023-06-18,29.0322
2023-06-19,29.0322
2023-06-20,29.0322
2023-06-21,29.0322
2023-06-22,29.0322
2023-06-23,29.0322
2023-06-24,29.0322
2023-06-25,29.0322
2023-06-26,29.0322
2023-06-27,29.0322
2023-06-28,29.0322
2023-06-29,29.0322
2023-06-30,30.3154
2023-07-01,30.3154
2023-07-02,30.3154
2023-07-03,30.3154
2023-07-04,30.3154
2023-07-05,30.3154
2023-07-06,30.3154
2023-07-07,30.3154
2023-07-08,30.3154
2023-07-09,30.3154
2023-07-10,30.3154
2023-07-11,30.3154
2023-07-12,30.3154
2023-07-13,30.3154
2023-07-14,30.3154
2023-07-15,30.3154
2023-07-16,30.3154
2023-07-17,30.3154
2023-07-18,30.3154
2023-07-19,30.3154
2023-07-20,30.3154
2023-07-21,30.3154
2023-07-22,30.3154
2023-07-23,30.3154
2023-07-24,30.3154
2023-07-25,30.3154
2023-07-26,30.3154
2023-07-27,30.3154
2023-07-28,30.3154
2023-07-29,30.3154
2023-07-30,30.3154
2023-07-31,30.3154
2023-08-01,30.3154
2023-08-02,30.3154
2023-08-03,30.3154
2023-08-04,30.3154
2023-08-05,30.3154
2023-08-06,30.3154
2023-08-07,30.3154
2023-08-08,30.3154
2023-08-09,30.3154
2023-08-10,30.3154
2023-08-11,30.3154
2023-08-12,30.3154
2023-08-13,30.3154
2023-08-14,30.3154
2023-08-15,30.3154
2023-08-16,30.3154
2023-08-17,30.3154
2023-08-18,30.3154
2023-08-19,30.3154
2023-08-20,30.3154
2023-08-21,30.3154
2023-08-22,30.3154
2023-08-23,30.3154
2023-08-24,30.3154
2023-08-25,30.3154
2023-08-26,30.3154
2023-08-27,30.3154
2023-08-28,30.3154
2023-08-29,30.3154
2023-08-30,30.3154
2023-08-31,30.3154
2023-09-01,30.3154
2023-09-02,30.3154
2023-09-03,30.3154
2023-09-04,30.3154
2023-09-05,30.3154
2023-09-06,30.3154
2023-09-07,30.3154
2023-09-08,30.3154
2023-09-09,30.3154
2023-09-10,30.3154
2023-09-11,30.3154
2023-09-12,30.3154
2023-09-13,30.3154
2023-09-14,30.3154
2023-09-15,30.3154
2023-09-16,30.3154
2023-09-17,30.3154
2023-09-18,30.3154
2023-09-19,30.3154
2023-09-20,30.3154
2023-09-21,30.3154
2023-09-22,30.3154
2023-09-23,30.3154
2023-09-24,30.3154
2023-09-25,30.3154
2023-09-26,30.3154
2023-09-27,30.3154
2023-09-28,30.3154
2023-09-29,30.3154
2023-09-30,33.4122
2023-10-01,33.4122
2023-10-02,33.4122
2023-10-03,33.4122
2023-10-04,33.4122
2023-10-05,33.4122
2023-10-06,33.4122
2023-10-07,33.4122
2023-10-08,33.4122
2023-10-09,33.4122
2023-10-10,33.4122
2023-10-11,33.4122
2023-10-12,33.4122
2023-10-13,33.4122
2023-10-14,33.4122
2023-10-15,33.4122
2023-10-16,33.4122
2023-10-17,33.4122
2023-10-18,33.4122
2023-10-19,33.4122
2023-10-20,33.4122
2023-10-21,33.4122
2023-10-22,33.4122
2023-10-23,33.4122
2023-10-24,33.4122
2023-10-25,33.4122
2023-10-26,33.4122
2023-10-27,33.4122
2023-10-28,33.4122
2023-10-29,33.4122
2023-10-30,33.4122
2023-10-31,33.4122
2023-11-01,33.4122
2023-11-02,33.4122
2023-11-03,33.4122
2023-11-04,33.4122
2023-11-05,33.4122
2023-11-06,33.4122
2023-11-07,33.4122
2023-11-08,33.4122
2023-11-09,33.4122
2023-11-10,33.4122
2023-11-11,33.4122
2023-11-12,33.4122
2023-11-13,33.4122
2023-11-14,33.4122
2023-11-15,33.4122
2023-11-16,33.4122
2023-11-17,33.4122
2023-11-18,33.4122
2023-11-19,33.4122
2023-11-20,33.4122
2023-11-21,33.4122
2023-11-22,33.4122
2023-11-23,33.4122
2023-11-24,33.4122
2023-11-25,33.4122
2023-11-26,33.4122
2023-11-27,33.4122
2023-11-28,33.4122
2023-11-29,33.4122
2023-11-30,33.4122
2023-12-01,33.4122
2023-12-02,33.4122
2023-12-03,33.4122
2023-12-04,33.4122
2023-12-05,33.4122
2023-12-06,33.4122
2023-12-07,33.4122
2023-12-08,33.4122
2023-12-09,33.4122
2023-12-10,33.4122
2023-12-11,33.4122
2023-12-12,33.4122
2023-12-13,33.4122
2023-12-14,33.4122
2023-12-15,33.4122
2023-12-16,33.4122
2023-12-17,33.4122
2023-12-18,33.4122
2023-12-19,33.4122
2023-12-20,33.4122
2023-12-21,33.4122
2023-12-22,33.4122
2023-12-23,33.4122
2023-12-24,33.4122
2023-12-25,33.4122
2023-12-26,33.4122
2023-12-27,33.4122
2023-12-28,33.4122
2023-12-29,33.4122
2023-12-30,33.4122
2023-12-31,35.4834
2024-01-01,35.4834
2024-01-02,35.4834
2024-01-03,35.4834
2024-01-04,35.4834
2024-01-05,35.4834
2024-01-06,35.4834
2024-01-07,35.4834
2024-01-08,35.4834
2024-01-09,35.4834
2024-01-10,35.4834
2024-01-11,35.4834
2024-01-12,35.4834
2024-01-13,35.4834
2024-01-14,35.4834
2024-01-15,35.4834
2024-01-16,35.4834
2024-01-17,35.4834
2024-01-18,35.4834
2024-01-19,35.4834
2024-01-20,35.4834
2024-01-21,35.4834
2024-01-22,35.4834
2024-01-23,35.4834
2024-01-24,35.4834
2024-01-25,35.4834
2024-01-26,35.4834
2024-01-27,35.4834
2024-01-28,35.4834
2024-01-29,35.4834
2024-01-30,35.4834
2024-01-31,35.4834
2024-02-01,35.4834
2024-02-02,35.4834
2024-02-03,35.4834
2024-02-04,35.4834
2024-02-05,35.4834
2024-02-06,35.4834
2024-02-07,35.4834
2024-02-08,35.4834
2024-02-09,35.4834
2024-02-10,35.4834
2024-02-11,35.4834
2024-02-12,35.4834
2024-02-13,35.4834
2024-02-14,35.4834
2024-02-15,35.4834
2024-02-16,35.4834
2024-02-17,35.4834
2024-02-18,35.4834
2024-02-19,35.4834
2024-02-20,35.4834
2024-02-21,35.4834
2024-02-22,35.4834
2024-02-23,35.4834
2024-02-24,35.4834
2024-02-25,35.4834
2024-02-26,35.4834
2024-02-27,35.4834
2024-02-28,35.4834
2024-02-29,35.4834
2024-03-01,35.4834
2024-03-02,35.4834
2024-03-03,35.4834
2024-03-04,35.4834
2024-03-05,35.4834
2024-03-06,35.4834
2024-03-07,35.4834
2024-03-08,35.4834
2024-03-09,35.4834
2024-03-10,35.4834
2024-03-11,35.4834
2024-03-12,35.4834
2024-03-13,35.4834
2024-03-14,35.4834
2024-03-15,35.4834
2024-03-16,35.4834
2024-03-17,35.4834
2024-03-18,35.4834
2024-03-19,35.4834
2024-03-20,35.4834
2024-03-21,35.4834
2024-03-22,35.4834
2024-03-23,35.4834
2024-03-24,35.4834
2024-03-25,35.4834
2024-03-26,35.4834
2024-03-27,35.4834
2024-03-28,35.4834
2024-03-29,35.4834
2024-03-30,35.4834
2024-03-31,35.4834
2024-04-01,35.4834
2024-04-02,35.4834
2024-04-03,35.4834
2024-04-04,35.4834
2024-04-05,35.4834
2024-04-06,35.4834
2024-04-07,35.4834
2024-04-08,35.4834
