,SCS US Equity
2023-03-11,4.123
2023-03-12,4.123
2023-03-13,4.123
2023-03-14,4.123
2023-03-15,4.123
2023-03-16,4.123
2023-03-17,4.123
2023-03-18,4.123
2023-03-19,4.123
2023-03-20,4.123
2023-03-21,4.123
2023-03-22,4.123
2023-03-23,4.123
2023-03-24,4.123
2023-03-25,4.123
2023-03-26,4.123
2023-03-27,4.123
2023-03-28,4.123
2023-03-29,4.123
2023-03-30,4.123
2023-03-31,4.123
2023-04-01,4.123
2023-04-02,4.123
2023-04-03,4.123
2023-04-04,4.123
2023-04-05,4.123
2023-04-06,4.123
2023-04-07,4.123
2023-04-08,4.123
2023-04-09,4.123
2023-04-10,4.123
2023-04-11,4.123
2023-04-12,4.123
2023-04-13,4.123
2023-04-14,4.123
2023-04-15,4.123
2023-04-16,4.123
2023-04-17,4.123
2023-04-18,4.123
2023-04-19,4.123
2023-04-20,4.123
2023-04-21,4.123
2023-04-22,4.123
2023-04-23,4.123
2023-04-24,4.123
2023-04-25,4.123
2023-04-26,4.123
2023-04-27,4.123
2023-04-28,4.123
2023-04-29,4.123
2023-04-30,4.123
2023-05-01,4.123
2023-05-02,4.123
2023-05-03,4.123
2023-05-04,4.123
2023-05-05,4.123
2023-05-06,4.123
2023-05-07,4.123
2023-05-08,4.123
2023-05-09,4.123
2023-05-10,4.123
2023-05-11,4.123
2023-05-12,4.123
2023-05-13,4.123
2023-05-14,4.123
2023-05-15,4.123
2023-05-16,4.123
2023-05-17,4.123
2023-05-18,4.123
2023-05-19,4.123
2023-05-20,4.123
2023-05-21,4.123
2023-05-22,4.123
2023-05-23,4.123
2023-05-24,4.123
2023-05-25,4.123
2023-05-26,5.7814
2023-05-27,5.7814
2023-05-28,5.7814
2023-05-29,5.7814
2023-05-30,5.7814
2023-05-31,5.7814
2023-06-01,5.7814
2023-06-02,5.7814
2023-06-03,5.7814
2023-06-04,5.7814
2023-06-05,5.7814
2023-06-06,5.7814
2023-06-07,5.7814
2023-06-08,5.7814
2023-06-09,5.7814
2023-06-10,5.7814
2023-06-11,5.7814
2023-06-12,5.7814
2023-06-13,5.7814
2023-06-14,5.7814
2023-06-15,5.7814
2023-06-16,5.7814
2023-06-17,5.7814
2023-06-18,5.7814
2023-06-19,5.7814
2023-06-20,5.7814
2023-06-21,5.7814
2023-06-22,5.7814
2023-06-23,5.7814
2023-06-24,5.7814
2023-06-25,5.7814
2023-06-26,5.7814
2023-06-27,5.7814
2023-06-28,5.7814
2023-06-29,5.7814
2023-06-30,5.7814
2023-07-01,5.7814
2023-07-02,5.7814
2023-07-03,5.7814
2023-07-04,5.7814
2023-07-05,5.7814
2023-07-06,5.7814
2023-07-07,5.7814
2023-07-08,5.7814
2023-07-09,5.7814
2023-07-10,5.7814
2023-07-11,5.7814
2023-07-12,5.7814
2023-07-13,5.7814
2023-07-14,5.7814
2023-07-15,5.7814
2023-07-16,5.7814
2023-07-17,5.7814
2023-07-18,5.7814
2023-07-19,5.7814
2023-07-20,5.7814
2023-07-21,5.7814
2023-07-22,5.7814
2023-07-23,5.7814
2023-07-24,5.7814
2023-07-25,5.7814
2023-07-26,5.7814
2023-07-27,5.7814
2023-07-28,5.7814
2023-07-29,5.7814
2023-07-30,5.7814
2023-07-31,5.7814
2023-08-01,5.7814
2023-08-02,5.7814
2023-08-03,5.7814
2023-08-04,5.7814
2023-08-05,5.7814
2023-08-06,5.7814
2023-08-07,5.7814
2023-08-08,5.7814
2023-08-09,5.7814
2023-08-10,5.7814
2023-08-11,5.7814
2023-08-12,5.7814
2023-08-13,5.7814
2023-08-14,5.7814
2023-08-15,5.7814
2023-08-16,5.7814
2023-08-17,5.7814
2023-08-18,5.7814
2023-08-19,5.7814
2023-08-20,5.7814
2023-08-21,5.7814
2023-08-22,5.7814
2023-08-23,5.7814
2023-08-24,5.7814
2023-08-25,6.7897
2023-08-26,6.7897
2023-08-27,6.7897
2023-08-28,6.7897
2023-08-29,6.7897
2023-08-30,6.7897
2023-08-31,6.7897
2023-09-01,6.7897
2023-09-02,6.7897
2023-09-03,6.7897
2023-09-04,6.7897
2023-09-05,6.7897
2023-09-06,6.7897
2023-09-07,6.7897
2023-09-08,6.7897
2023-09-09,6.7897
2023-09-10,6.7897
2023-09-11,6.7897
2023-09-12,6.7897
2023-09-13,6.7897
2023-09-14,6.7897
2023-09-15,6.7897
2023-09-16,6.7897
2023-09-17,6.7897
2023-09-18,6.7897
2023-09-19,6.7897
2023-09-20,6.7897
2023-09-21,6.7897
2023-09-22,6.7897
2023-09-23,6.7897
2023-09-24,6.7897
2023-09-25,6.7897
2023-09-26,6.7897
2023-09-27,6.7897
2023-09-28,6.7897
2023-09-29,6.7897
2023-09-30,6.7897
2023-10-01,6.7897
2023-10-02,6.7897
2023-10-03,6.7897
2023-10-04,6.7897
2023-10-05,6.7897
2023-10-06,6.7897
2023-10-07,6.7897
2023-10-08,6.7897
2023-10-09,6.7897
2023-10-10,6.7897
2023-10-11,6.7897
2023-10-12,6.7897
2023-10-13,6.7897
2023-10-14,6.7897
2023-10-15,6.7897
2023-10-16,6.7897
2023-10-17,6.7897
2023-10-18,6.7897
2023-10-19,6.7897
2023-10-20,6.7897
2023-10-21,6.7897
2023-10-22,6.7897
2023-10-23,6.7897
2023-10-24,6.7897
2023-10-25,6.7897
2023-10-26,6.7897
2023-10-27,6.7897
2023-10-28,6.7897
2023-10-29,6.7897
2023-10-30,6.7897
2023-10-31,6.7897
2023-11-01,6.7897
2023-11-02,6.7897
2023-11-03,6.7897
2023-11-04,6.7897
2023-11-05,6.7897
2023-11-06,6.7897
2023-11-07,6.7897
2023-11-08,6.7897
2023-11-09,6.7897
2023-11-10,6.7897
2023-11-11,6.7897
2023-11-12,6.7897
2023-11-13,6.7897
2023-11-14,6.7897
2023-11-15,6.7897
2023-11-16,6.7897
2023-11-17,6.7897
2023-11-18,6.7897
2023-11-19,6.7897
2023-11-20,6.7897
2023-11-21,6.7897
2023-11-22,6.7897
2023-11-23,6.7897
2023-11-24,8.9588
2023-11-25,8.9588
2023-11-26,8.9588
2023-11-27,8.9588
2023-11-28,8.9588
2023-11-29,8.9588
2023-11-30,8.9588
2023-12-01,8.9588
2023-12-02,8.9588
2023-12-03,8.9588
2023-12-04,8.9588
2023-12-05,8.9588
2023-12-06,8.9588
2023-12-07,8.9588
2023-12-08,8.9588
2023-12-09,8.9588
2023-12-10,8.9588
2023-12-11,8.9588
2023-12-12,8.9588
2023-12-13,8.9588
2023-12-14,8.9588
2023-12-15,8.9588
2023-12-16,8.9588
2023-12-17,8.9588
2023-12-18,8.9588
2023-12-19,8.9588
2023-12-20,8.9588
2023-12-21,8.9588
2023-12-22,8.9588
2023-12-23,8.9588
2023-12-24,8.9588
2023-12-25,8.9588
2023-12-26,8.9588
2023-12-27,8.9588
2023-12-28,8.9588
2023-12-29,8.9588
2023-12-30,8.9588
2023-12-31,8.9588
2024-01-01,8.9588
2024-01-02,8.9588
2024-01-03,8.9588
2024-01-04,8.9588
2024-01-05,8.9588
2024-01-06,8.9588
2024-01-07,8.9588
2024-01-08,8.9588
2024-01-09,8.9588
2024-01-10,8.9588
2024-01-11,8.9588
2024-01-12,8.9588
2024-01-13,8.9588
2024-01-14,8.9588
2024-01-15,8.9588
2024-01-16,8.9588
2024-01-17,8.9588
2024-01-18,8.9588
2024-01-19,8.9588
2024-01-20,8.9588
2024-01-21,8.9588
2024-01-22,8.9588
2024-01-23,8.9588
2024-01-24,8.9588
2024-01-25,8.9588
2024-01-26,8.9588
2024-01-27,8.9588
2024-01-28,8.9588
2024-01-29,8.9588
2024-01-30,8.9588
2024-01-31,8.9588
2024-02-01,8.9588
2024-02-02,8.9588
2024-02-03,8.9588
2024-02-04,8.9588
2024-02-05,8.9588
2024-02-06,8.9588
2024-02-07,8.9588
2024-02-08,8.9588
2024-02-09,8.9588
2024-02-10,8.9588
2024-02-11,8.9588
2024-02-12,8.9588
2024-02-13,8.9588
2024-02-14,8.9588
2024-02-15,8.9588
2024-02-16,8.9588
2024-02-17,8.9588
2024-02-18,8.9588
2024-02-19,8.9588
2024-02-20,8.9588
2024-02-21,8.9588
2024-02-22,8.9588
2024-02-23,9.4671
2024-02-24,9.4671
2024-02-25,9.4671
2024-02-26,9.4671
2024-02-27,9.4671
2024-02-28,9.4671
2024-02-29,9.4671
2024-03-01,9.4671
2024-03-02,9.4671
2024-03-03,9.4671
2024-03-04,9.4671
2024-03-05,9.4671
2024-03-06,9.4671
2024-03-07,9.4671
2024-03-08,9.4671
2024-03-09,9.4671
2024-03-10,9.4671
2024-03-11,9.4671
2024-03-12,9.4671
2024-03-13,9.4671
2024-03-14,9.4671
2024-03-15,9.4671
2024-03-16,9.4671
2024-03-17,9.4671
2024-03-18,9.4671
2024-03-19,9.4671
2024-03-20,9.4671
2024-03-21,9.4671
2024-03-22,9.4671
2024-03-23,9.4671
2024-03-24,9.4671
2024-03-25,9.4671
2024-03-26,9.4671
2024-03-27,9.4671
2024-03-28,9.4671
2024-03-29,9.4671
2024-03-30,9.4671
2024-03-31,9.4671
2024-04-01,9.4671
2024-04-02,9.4671
2024-04-03,9.4671
2024-04-04,9.4671
2024-04-05,9.4671
2024-04-06,9.4671
2024-04-07,9.4671
2024-04-08,9.4671
