,ZTS US Equity
2023-03-17,47.2508
2023-03-18,47.2508
2023-03-19,47.2508
2023-03-20,47.2508
2023-03-21,47.2508
2023-03-22,47.2508
2023-03-23,47.2508
2023-03-24,47.2508
2023-03-25,47.2508
2023-03-26,47.2508
2023-03-27,47.2508
2023-03-28,47.2508
2023-03-29,47.2508
2023-03-30,47.2508
2023-03-31,45.2579
2023-04-01,45.2579
2023-04-02,45.2579
2023-04-03,45.2579
2023-04-04,45.2579
2023-04-05,45.2579
2023-04-06,45.2579
2023-04-07,45.2579
2023-04-08,45.2579
2023-04-09,45.2579
2023-04-10,45.2579
2023-04-11,45.2579
2023-04-12,45.2579
2023-04-13,45.2579
2023-04-14,45.2579
2023-04-15,45.2579
2023-04-16,45.2579
2023-04-17,45.2579
2023-04-18,45.2579
2023-04-19,45.2579
2023-04-20,45.2579
2023-04-21,45.2579
2023-04-22,45.2579
2023-04-23,45.2579
2023-04-24,45.2579
2023-04-25,45.2579
2023-04-26,45.2579
2023-04-27,45.2579
2023-04-28,45.2579
2023-04-29,45.2579
2023-04-30,45.2579
2023-05-01,45.2579
2023-05-02,45.2579
2023-05-03,45.2579
2023-05-04,45.2579
2023-05-05,45.2579
2023-05-06,45.2579
2023-05-07,45.2579
2023-05-08,45.2579
2023-05-09,45.2579
2023-05-10,45.2579
2023-05-11,45.2579
2023-05-12,45.2579
2023-05-13,45.2579
2023-05-14,45.2579
2023-05-15,45.2579
2023-05-16,45.2579
2023-05-17,45.2579
2023-05-18,45.2579
2023-05-19,45.2579
2023-05-20,45.2579
2023-05-21,45.2579
2023-05-22,45.2579
2023-05-23,45.2579
2023-05-24,45.2579
2023-05-25,45.2579
2023-05-26,45.2579
2023-05-27,45.2579
2023-05-28,45.2579
2023-05-29,45.2579
2023-05-30,45.2579
2023-05-31,45.2579
2023-06-01,45.2579
2023-06-02,45.2579
2023-06-03,45.2579
2023-06-04,45.2579
2023-06-05,45.2579
2023-06-06,45.2579
2023-06-07,45.2579
2023-06-08,45.2579
2023-06-09,45.2579
2023-06-10,45.2579
2023-06-11,45.2579
2023-06-12,45.2579
2023-06-13,45.2579
2023-06-14,45.2579
2023-06-15,45.2579
2023-06-16,45.2579
2023-06-17,45.2579
2023-06-18,45.2579
2023-06-19,45.2579
2023-06-20,45.2579
2023-06-21,45.2579
2023-06-22,45.2579
2023-06-23,45.2579
2023-06-24,45.2579
2023-06-25,45.2579
2023-06-26,45.2579
2023-06-27,45.2579
2023-06-28,45.2579
2023-06-29,45.2579
2023-06-30,48.0826
2023-07-01,48.0826
2023-07-02,48.0826
2023-07-03,48.0826
2023-07-04,48.0826
2023-07-05,48.0826
2023-07-06,48.0826
2023-07-07,48.0826
2023-07-08,48.0826
2023-07-09,48.0826
2023-07-10,48.0826
2023-07-11,48.0826
2023-07-12,48.0826
2023-07-13,48.0826
2023-07-14,48.0826
2023-07-15,48.0826
2023-07-16,48.0826
2023-07-17,48.0826
2023-07-18,48.0826
2023-07-19,48.0826
2023-07-20,48.0826
2023-07-21,48.0826
2023-07-22,48.0826
2023-07-23,48.0826
2023-07-24,48.0826
2023-07-25,48.0826
2023-07-26,48.0826
2023-07-27,48.0826
2023-07-28,48.0826
2023-07-29,48.0826
2023-07-30,48.0826
2023-07-31,48.0826
2023-08-01,48.0826
2023-08-02,48.0826
2023-08-03,48.0826
2023-08-04,48.0826
2023-08-05,48.0826
2023-08-06,48.0826
2023-08-07,48.0826
2023-08-08,48.0826
2023-08-09,48.0826
2023-08-10,48.0826
2023-08-11,48.0826
2023-08-12,48.0826
2023-08-13,48.0826
2023-08-14,48.0826
2023-08-15,48.0826
2023-08-16,48.0826
2023-08-17,48.0826
2023-08-18,48.0826
2023-08-19,48.0826
2023-08-20,48.0826
2023-08-21,48.0826
2023-08-22,48.0826
2023-08-23,48.0826
2023-08-24,48.0826
2023-08-25,48.0826
2023-08-26,48.0826
2023-08-27,48.0826
2023-08-28,48.0826
2023-08-29,48.0826
2023-08-30,48.0826
2023-08-31,48.0826
2023-09-01,48.0826
2023-09-02,48.0826
2023-09-03,48.0826
2023-09-04,48.0826
2023-09-05,48.0826
2023-09-06,48.0826
2023-09-07,48.0826
2023-09-08,48.0826
2023-09-09,48.0826
2023-09-10,48.0826
2023-09-11,48.0826
2023-09-12,48.0826
2023-09-13,48.0826
2023-09-14,48.0826
2023-09-15,48.0826
2023-09-16,48.0826
2023-09-17,48.0826
2023-09-18,48.0826
2023-09-19,48.0826
2023-09-20,48.0826
2023-09-21,48.0826
2023-09-22,48.0826
2023-09-23,48.0826
2023-09-24,48.0826
2023-09-25,48.0826
2023-09-26,48.0826
2023-09-27,48.0826
2023-09-28,48.0826
2023-09-29,48.0826
2023-09-30,46.8124
2023-10-01,46.8124
2023-10-02,46.8124
2023-10-03,46.8124
2023-10-04,46.8124
2023-10-05,46.8124
2023-10-06,46.8124
2023-10-07,46.8124
2023-10-08,46.8124
2023-10-09,46.8124
2023-10-10,46.8124
2023-10-11,46.8124
2023-10-12,46.8124
2023-10-13,46.8124
2023-10-14,46.8124
2023-10-15,46.8124
2023-10-16,46.8124
2023-10-17,46.8124
2023-10-18,46.8124
2023-10-19,46.8124
2023-10-20,46.8124
2023-10-21,46.8124
2023-10-22,46.8124
2023-10-23,46.8124
2023-10-24,46.8124
2023-10-25,46.8124
2023-10-26,46.8124
2023-10-27,46.8124
2023-10-28,46.8124
2023-10-29,46.8124
2023-10-30,46.8124
2023-10-31,46.8124
2023-11-01,46.8124
2023-11-02,46.8124
2023-11-03,46.8124
2023-11-04,46.8124
2023-11-05,46.8124
2023-11-06,46.8124
2023-11-07,46.8124
2023-11-08,46.8124
2023-11-09,46.8124
2023-11-10,46.8124
2023-11-11,46.8124
2023-11-12,46.8124
2023-11-13,46.8124
2023-11-14,46.8124
2023-11-15,46.8124
2023-11-16,46.8124
2023-11-17,46.8124
2023-11-18,46.8124
2023-11-19,46.8124
2023-11-20,46.8124
2023-11-21,46.8124
2023-11-22,46.8124
2023-11-23,46.8124
2023-11-24,46.8124
2023-11-25,46.8124
2023-11-26,46.8124
2023-11-27,46.8124
2023-11-28,46.8124
2023-11-29,46.8124
2023-11-30,46.8124
2023-12-01,46.8124
2023-12-02,46.8124
2023-12-03,46.8124
2023-12-04,46.8124
2023-12-05,46.8124
2023-12-06,46.8124
2023-12-07,46.8124
2023-12-08,46.8124
2023-12-09,46.8124
2023-12-10,46.8124
2023-12-11,46.8124
2023-12-12,46.8124
2023-12-13,46.8124
2023-12-14,46.8124
2023-12-15,46.8124
2023-12-16,46.8124
2023-12-17,46.8124
2023-12-18,46.8124
2023-12-19,46.8124
2023-12-20,46.8124
2023-12-21,46.8124
2023-12-22,46.8124
2023-12-23,46.8124
2023-12-24,46.8124
2023-12-25,46.8124
2023-12-26,46.8124
2023-12-27,46.8124
2023-12-28,46.8124
2023-12-29,46.8124
2023-12-30,46.8124
2023-12-31,49.8617
2024-01-01,49.8617
2024-01-02,49.8617
2024-01-03,49.8617
2024-01-04,49.8617
2024-01-05,49.8617
2024-01-06,49.8617
2024-01-07,49.8617
2024-01-08,49.8617
2024-01-09,49.8617
2024-01-10,49.8617
2024-01-11,49.8617
2024-01-12,49.8617
2024-01-13,49.8617
2024-01-14,49.8617
2024-01-15,49.8617
2024-01-16,49.8617
2024-01-17,49.8617
2024-01-18,49.8617
2024-01-19,49.8617
2024-01-20,49.8617
2024-01-21,49.8617
2024-01-22,49.8617
2024-01-23,49.8617
2024-01-24,49.8617
2024-01-25,49.8617
2024-01-26,49.8617
2024-01-27,49.8617
2024-01-28,49.8617
2024-01-29,49.8617
2024-01-30,49.8617
2024-01-31,49.8617
2024-02-01,49.8617
2024-02-02,49.8617
2024-02-03,49.8617
2024-02-04,49.8617
2024-02-05,49.8617
2024-02-06,49.8617
2024-02-07,49.8617
2024-02-08,49.8617
2024-02-09,49.8617
2024-02-10,49.8617
2024-02-11,49.8617
2024-02-12,49.8617
2024-02-13,49.8617
2024-02-14,49.8617
2024-02-15,49.8617
2024-02-16,49.8617
2024-02-17,49.8617
2024-02-18,49.8617
2024-02-19,49.8617
2024-02-20,49.8617
2024-02-21,49.8617
2024-02-22,49.8617
2024-02-23,49.8617
2024-02-24,49.8617
2024-02-25,49.8617
2024-02-26,49.8617
2024-02-27,49.8617
2024-02-28,49.8617
2024-02-29,49.8617
2024-03-01,49.8617
2024-03-02,49.8617
2024-03-03,49.8617
2024-03-04,49.8617
2024-03-05,49.8617
2024-03-06,49.8617
2024-03-07,49.8617
2024-03-08,49.8617
2024-03-09,49.8617
2024-03-10,49.8617
2024-03-11,49.8617
2024-03-12,49.8617
2024-03-13,49.8617
2024-03-14,49.8617
2024-03-15,49.8617
2024-03-16,49.8617
2024-03-17,49.8617
2024-03-18,49.8617
2024-03-19,49.8617
2024-03-20,49.8617
2024-03-21,49.8617
2024-03-22,49.8617
2024-03-23,49.8617
2024-03-24,49.8617
2024-03-25,49.8617
2024-03-26,49.8617
2024-03-27,49.8617
2024-03-28,49.8617
2024-03-29,49.8617
2024-03-30,49.8617
2024-03-31,49.8617
2024-04-01,49.8617
2024-04-02,49.8617
2024-04-03,49.8617
2024-04-04,49.8617
2024-04-05,49.8617
2024-04-06,49.8617
2024-04-07,49.8617
2024-04-08,49.8617
