,JBLU US Equity
2023-01-14,-9.7679
2023-01-15,-9.7679
2023-01-16,-9.7679
2023-01-17,-9.7679
2023-01-18,-9.7679
2023-01-19,-9.7679
2023-01-20,-9.7679
2023-01-21,-9.7679
2023-01-22,-9.7679
2023-01-23,-9.7679
2023-01-24,-9.7679
2023-01-25,-9.7679
2023-01-26,-9.7679
2023-01-27,-9.7679
2023-01-28,-9.7679
2023-01-29,-9.7679
2023-01-30,-9.7679
2023-01-31,-9.7679
2023-02-01,-9.7679
2023-02-02,-9.7679
2023-02-03,-9.7679
2023-02-04,-9.7679
2023-02-05,-9.7679
2023-02-06,-9.7679
2023-02-07,-9.7679
2023-02-08,-9.7679
2023-02-09,-9.7679
2023-02-10,-9.7679
2023-02-11,-9.7679
2023-02-12,-9.7679
2023-02-13,-9.7679
2023-02-14,-9.7679
2023-02-15,-9.7679
2023-02-16,-9.7679
2023-02-17,-9.7679
2023-02-18,-9.7679
2023-02-19,-9.7679
2023-02-20,-9.7679
2023-02-21,-9.7679
2023-02-22,-9.7679
2023-02-23,-9.7679
2023-02-24,-9.7679
2023-02-25,-9.7679
2023-02-26,-9.7679
2023-02-27,-9.7679
2023-02-28,-9.7679
2023-03-01,-9.7679
2023-03-02,-9.7679
2023-03-03,-9.7679
2023-03-04,-9.7679
2023-03-05,-9.7679
2023-03-06,-9.7679
2023-03-07,-9.7679
2023-03-08,-9.7679
2023-03-09,-9.7679
2023-03-10,-9.7679
2023-03-11,-9.7679
2023-03-12,-9.7679
2023-03-13,-9.7679
2023-03-14,-9.7679
2023-03-15,-9.7679
2023-03-16,-9.7679
2023-03-17,-9.7679
2023-03-18,-9.7679
2023-03-19,-9.7679
2023-03-20,-9.7679
2023-03-21,-9.7679
2023-03-22,-9.7679
2023-03-23,-9.7679
2023-03-24,-9.7679
2023-03-25,-9.7679
2023-03-26,-9.7679
2023-03-27,-9.7679
2023-03-28,-9.7679
2023-03-29,-9.7679
2023-03-30,-9.7679
2023-03-31,-8.5784
2023-04-01,-8.5784
2023-04-02,-8.5784
2023-04-03,-8.5784
2023-04-04,-8.5784
2023-04-05,-8.5784
2023-04-06,-8.5784
2023-04-07,-8.5784
2023-04-08,-8.5784
2023-04-09,-8.5784
2023-04-10,-8.5784
2023-04-11,-8.5784
2023-04-12,-8.5784
2023-04-13,-8.5784
2023-04-14,-8.5784
2023-04-15,-8.5784
2023-04-16,-8.5784
2023-04-17,-8.5784
2023-04-18,-8.5784
2023-04-19,-8.5784
2023-04-20,-8.5784
2023-04-21,-8.5784
2023-04-22,-8.5784
2023-04-23,-8.5784
2023-04-24,-8.5784
2023-04-25,-8.5784
2023-04-26,-8.5784
2023-04-27,-8.5784
2023-04-28,-8.5784
2023-04-29,-8.5784
2023-04-30,-8.5784
2023-05-01,-8.5784
2023-05-02,-8.5784
2023-05-03,-8.5784
2023-05-04,-8.5784
2023-05-05,-8.5784
2023-05-06,-8.5784
2023-05-07,-8.5784
2023-05-08,-8.5784
2023-05-09,-8.5784
2023-05-10,-8.5784
2023-05-11,-8.5784
2023-05-12,-8.5784
2023-05-13,-8.5784
2023-05-14,-8.5784
2023-05-15,-8.5784
2023-05-16,-8.5784
2023-05-17,-8.5784
2023-05-18,-8.5784
2023-05-19,-8.5784
2023-05-20,-8.5784
2023-05-21,-8.5784
2023-05-22,-8.5784
2023-05-23,-8.5784
2023-05-24,-8.5784
2023-05-25,-8.5784
2023-05-26,-8.5784
2023-05-27,-8.5784
2023-05-28,-8.5784
2023-05-29,-8.5784
2023-05-30,-8.5784
2023-05-31,-8.5784
2023-06-01,-8.5784
2023-06-02,-8.5784
2023-06-03,-8.5784
2023-06-04,-8.5784
2023-06-05,-8.5784
2023-06-06,-8.5784
2023-06-07,-8.5784
2023-06-08,-8.5784
2023-06-09,-8.5784
2023-06-10,-8.5784
2023-06-11,-8.5784
2023-06-12,-8.5784
2023-06-13,-8.5784
2023-06-14,-8.5784
2023-06-15,-8.5784
2023-06-16,-8.5784
2023-06-17,-8.5784
2023-06-18,-8.5784
2023-06-19,-8.5784
2023-06-20,-8.5784
2023-06-21,-8.5784
2023-06-22,-8.5784
2023-06-23,-8.5784
2023-06-24,-8.5784
2023-06-25,-8.5784
2023-06-26,-8.5784
2023-06-27,-8.5784
2023-06-28,-8.5784
2023-06-29,-8.5784
2023-06-30,0.7712
2023-07-01,0.7712
2023-07-02,0.7712
2023-07-03,0.7712
2023-07-04,0.7712
2023-07-05,0.7712
2023-07-06,0.7712
2023-07-07,0.7712
2023-07-08,0.7712
2023-07-09,0.7712
2023-07-10,0.7712
2023-07-11,0.7712
2023-07-12,0.7712
2023-07-13,0.7712
2023-07-14,0.7712
2023-07-15,0.7712
2023-07-16,0.7712
2023-07-17,0.7712
2023-07-18,0.7712
2023-07-19,0.7712
2023-07-20,0.7712
2023-07-21,0.7712
2023-07-22,0.7712
2023-07-23,0.7712
2023-07-24,0.7712
2023-07-25,0.7712
2023-07-26,0.7712
2023-07-27,0.7712
2023-07-28,0.7712
2023-07-29,0.7712
2023-07-30,0.7712
2023-07-31,0.7712
2023-08-01,0.7712
2023-08-02,0.7712
2023-08-03,0.7712
2023-08-04,0.7712
2023-08-05,0.7712
2023-08-06,0.7712
2023-08-07,0.7712
2023-08-08,0.7712
2023-08-09,0.7712
2023-08-10,0.7712
2023-08-11,0.7712
2023-08-12,0.7712
2023-08-13,0.7712
2023-08-14,0.7712
2023-08-15,0.7712
2023-08-16,0.7712
2023-08-17,0.7712
2023-08-18,0.7712
2023-08-19,0.7712
2023-08-20,0.7712
2023-08-21,0.7712
2023-08-22,0.7712
2023-08-23,0.7712
2023-08-24,0.7712
2023-08-25,0.7712
2023-08-26,0.7712
2023-08-27,0.7712
2023-08-28,0.7712
2023-08-29,0.7712
2023-08-30,0.7712
2023-08-31,0.7712
2023-09-01,0.7712
2023-09-02,0.7712
2023-09-03,0.7712
2023-09-04,0.7712
2023-09-05,0.7712
2023-09-06,0.7712
2023-09-07,0.7712
2023-09-08,0.7712
2023-09-09,0.7712
2023-09-10,0.7712
2023-09-11,0.7712
2023-09-12,0.7712
2023-09-13,0.7712
2023-09-14,0.7712
2023-09-15,0.7712
2023-09-16,0.7712
2023-09-17,0.7712
2023-09-18,0.7712
2023-09-19,0.7712
2023-09-20,0.7712
2023-09-21,0.7712
2023-09-22,0.7712
2023-09-23,0.7712
2023-09-24,0.7712
2023-09-25,0.7712
2023-09-26,0.7712
2023-09-27,0.7712
2023-09-28,0.7712
2023-09-29,0.7712
2023-09-30,-5.2829
2023-10-01,-5.2829
2023-10-02,-5.2829
2023-10-03,-5.2829
2023-10-04,-5.2829
2023-10-05,-5.2829
2023-10-06,-5.2829
2023-10-07,-5.2829
2023-10-08,-5.2829
2023-10-09,-5.2829
2023-10-10,-5.2829
2023-10-11,-5.2829
2023-10-12,-5.2829
2023-10-13,-5.2829
2023-10-14,-5.2829
2023-10-15,-5.2829
2023-10-16,-5.2829
2023-10-17,-5.2829
2023-10-18,-5.2829
2023-10-19,-5.2829
2023-10-20,-5.2829
2023-10-21,-5.2829
2023-10-22,-5.2829
2023-10-23,-5.2829
2023-10-24,-5.2829
2023-10-25,-5.2829
2023-10-26,-5.2829
2023-10-27,-5.2829
2023-10-28,-5.2829
2023-10-29,-5.2829
2023-10-30,-5.2829
2023-10-31,-5.2829
2023-11-01,-5.2829
2023-11-02,-5.2829
2023-11-03,-5.2829
2023-11-04,-5.2829
2023-11-05,-5.2829
2023-11-06,-5.2829
2023-11-07,-5.2829
2023-11-08,-5.2829
2023-11-09,-5.2829
2023-11-10,-5.2829
2023-11-11,-5.2829
2023-11-12,-5.2829
2023-11-13,-5.2829
2023-11-14,-5.2829
2023-11-15,-5.2829
2023-11-16,-5.2829
2023-11-17,-5.2829
2023-11-18,-5.2829
2023-11-19,-5.2829
2023-11-20,-5.2829
2023-11-21,-5.2829
2023-11-22,-5.2829
2023-11-23,-5.2829
2023-11-24,-5.2829
2023-11-25,-5.2829
2023-11-26,-5.2829
2023-11-27,-5.2829
2023-11-28,-5.2829
2023-11-29,-5.2829
2023-11-30,-5.2829
2023-12-01,-5.2829
2023-12-02,-5.2829
2023-12-03,-5.2829
2023-12-04,-5.2829
2023-12-05,-5.2829
2023-12-06,-5.2829
2023-12-07,-5.2829
2023-12-08,-5.2829
2023-12-09,-5.2829
2023-12-10,-5.2829
2023-12-11,-5.2829
2023-12-12,-5.2829
2023-12-13,-5.2829
2023-12-14,-5.2829
2023-12-15,-5.2829
2023-12-16,-5.2829
2023-12-17,-5.2829
2023-12-18,-5.2829
2023-12-19,-5.2829
2023-12-20,-5.2829
2023-12-21,-5.2829
2023-12-22,-5.2829
2023-12-23,-5.2829
2023-12-24,-5.2829
2023-12-25,-5.2829
2023-12-26,-5.2829
2023-12-27,-5.2829
2023-12-28,-5.2829
2023-12-29,-5.2829
2023-12-30,-5.2829
2023-12-31,-9.0145
2024-01-01,-9.0145
2024-01-02,-9.0145
2024-01-03,-9.0145
2024-01-04,-9.0145
2024-01-05,-9.0145
2024-01-06,-9.0145
2024-01-07,-9.0145
2024-01-08,-9.0145
2024-01-09,-9.0145
2024-01-10,-9.0145
2024-01-11,-9.0145
2024-01-12,-9.0145
2024-01-13,-9.0145
2024-01-14,-9.0145
2024-01-15,-9.0145
2024-01-16,-9.0145
2024-01-17,-9.0145
2024-01-18,-9.0145
2024-01-19,-9.0145
2024-01-20,-9.0145
2024-01-21,-9.0145
2024-01-22,-9.0145
2024-01-23,-9.0145
2024-01-24,-9.0145
2024-01-25,-9.0145
2024-01-26,-9.0145
2024-01-27,-9.0145
2024-01-28,-9.0145
2024-01-29,-9.0145
2024-01-30,-9.0145
2024-01-31,-9.0145
2024-02-01,-9.0145
2024-02-02,-9.0145
2024-02-03,-9.0145
2024-02-04,-9.0145
2024-02-05,-9.0145
2024-02-06,-9.0145
2024-02-07,-9.0145
2024-02-08,-9.0145
2024-02-09,-9.0145
2024-02-10,-9.0145
2024-02-11,-9.0145
2024-02-12,-9.0145
2024-02-13,-9.0145
2024-02-14,-9.0145
2024-02-15,-9.0145
2024-02-16,-9.0145
2024-02-17,-9.0145
2024-02-18,-9.0145
2024-02-19,-9.0145
2024-02-20,-9.0145
2024-02-21,-9.0145
2024-02-22,-9.0145
2024-02-23,-9.0145
2024-02-24,-9.0145
2024-02-25,-9.0145
2024-02-26,-9.0145
2024-02-27,-9.0145
2024-02-28,-9.0145
2024-02-29,-9.0145
2024-03-01,-9.0145
2024-03-02,-9.0145
2024-03-03,-9.0145
2024-03-04,-9.0145
2024-03-05,-9.0145
2024-03-06,-9.0145
2024-03-07,-9.0145
2024-03-08,-9.0145
2024-03-09,-9.0145
2024-03-10,-9.0145
2024-03-11,-9.0145
2024-03-12,-9.0145
2024-03-13,-9.0145
2024-03-14,-9.0145
2024-03-15,-9.0145
2024-03-16,-9.0145
2024-03-17,-9.0145
2024-03-18,-9.0145
2024-03-19,-9.0145
2024-03-20,-9.0145
2024-03-21,-9.0145
2024-03-22,-9.0145
2024-03-23,-9.0145
2024-03-24,-9.0145
2024-03-25,-9.0145
2024-03-26,-9.0145
2024-03-27,-9.0145
2024-03-28,-9.0145
2024-03-29,-9.0145
2024-03-30,-9.0145
2024-03-31,-9.0145
2024-04-01,-9.0145
2024-04-02,-9.0145
2024-04-03,-9.0145
2024-04-04,-9.0145
2024-04-05,-9.0145
2024-04-06,-9.0145
2024-04-07,-9.0145
2024-04-08,-9.0145
