,CIR US Equity
2022-12-10,-17.0592
2022-12-11,-17.0592
2022-12-12,-17.0592
2022-12-13,-17.0592
2022-12-14,-17.0592
2022-12-15,-17.0592
2022-12-16,-17.0592
2022-12-17,-17.0592
2022-12-18,-17.0592
2022-12-19,-17.0592
2022-12-20,-17.0592
2022-12-21,-17.0592
2022-12-22,-17.0592
2022-12-23,-17.0592
2022-12-24,-17.0592
2022-12-25,-17.0592
2022-12-26,-17.0592
2022-12-27,-17.0592
2022-12-28,-17.0592
2022-12-29,-17.0592
2022-12-30,-17.0592
2022-12-31,13.2449
2023-01-01,13.2449
2023-01-02,13.2449
2023-01-03,13.2449
2023-01-04,13.2449
2023-01-05,13.2449
2023-01-06,13.2449
2023-01-07,13.2449
2023-01-08,13.2449
2023-01-09,13.2449
2023-01-10,13.2449
2023-01-11,13.2449
2023-01-12,13.2449
2023-01-13,13.2449
2023-01-14,13.2449
2023-01-15,13.2449
2023-01-16,13.2449
2023-01-17,13.2449
2023-01-18,13.2449
2023-01-19,13.2449
2023-01-20,13.2449
2023-01-21,13.2449
2023-01-22,13.2449
2023-01-23,13.2449
2023-01-24,13.2449
2023-01-25,13.2449
2023-01-26,13.2449
2023-01-27,13.2449
2023-01-28,13.2449
2023-01-29,13.2449
2023-01-30,13.2449
2023-01-31,13.2449
2023-02-01,13.2449
2023-02-02,13.2449
2023-02-03,13.2449
2023-02-04,13.2449
2023-02-05,13.2449
2023-02-06,13.2449
2023-02-07,13.2449
2023-02-08,13.2449
2023-02-09,13.2449
2023-02-10,13.2449
2023-02-11,13.2449
2023-02-12,13.2449
2023-02-13,13.2449
2023-02-14,13.2449
2023-02-15,13.2449
2023-02-16,13.2449
2023-02-17,13.2449
2023-02-18,13.2449
2023-02-19,13.2449
2023-02-20,13.2449
2023-02-21,13.2449
2023-02-22,13.2449
2023-02-23,13.2449
2023-02-24,13.2449
2023-02-25,13.2449
2023-02-26,13.2449
2023-02-27,13.2449
2023-02-28,13.2449
2023-03-01,13.2449
2023-03-02,13.2449
2023-03-03,13.2449
2023-03-04,13.2449
2023-03-05,13.2449
2023-03-06,13.2449
2023-03-07,13.2449
2023-03-08,13.2449
2023-03-09,13.2449
2023-03-10,13.2449
2023-03-11,13.2449
2023-03-12,13.2449
2023-03-13,13.2449
2023-03-14,13.2449
2023-03-15,13.2449
2023-03-16,13.2449
2023-03-17,13.2449
2023-03-18,13.2449
2023-03-19,13.2449
2023-03-20,13.2449
2023-03-21,13.2449
2023-03-22,13.2449
2023-03-23,13.2449
2023-03-24,13.2449
2023-03-25,13.2449
2023-03-26,13.2449
2023-03-27,13.2449
2023-03-28,13.2449
2023-03-29,13.2449
2023-03-30,13.2449
2023-03-31,13.2449
2023-04-01,13.2449
2023-04-02,29.7998
2023-04-03,29.7998
2023-04-04,29.7998
2023-04-05,29.7998
2023-04-06,29.7998
2023-04-07,29.7998
2023-04-08,29.7998
2023-04-09,29.7998
2023-04-10,29.7998
2023-04-11,29.7998
2023-04-12,29.7998
2023-04-13,29.7998
2023-04-14,29.7998
2023-04-15,29.7998
2023-04-16,29.7998
2023-04-17,29.7998
2023-04-18,29.7998
2023-04-19,29.7998
2023-04-20,29.7998
2023-04-21,29.7998
2023-04-22,29.7998
2023-04-23,29.7998
2023-04-24,29.7998
2023-04-25,29.7998
2023-04-26,29.7998
2023-04-27,29.7998
2023-04-28,29.7998
2023-04-29,29.7998
2023-04-30,29.7998
2023-05-01,29.7998
2023-05-02,29.7998
2023-05-03,29.7998
2023-05-04,29.7998
2023-05-05,29.7998
2023-05-06,29.7998
2023-05-07,29.7998
2023-05-08,29.7998
2023-05-09,29.7998
2023-05-10,29.7998
2023-05-11,29.7998
2023-05-12,29.7998
2023-05-13,29.7998
2023-05-14,29.7998
2023-05-15,29.7998
2023-05-16,29.7998
2023-05-17,29.7998
2023-05-18,29.7998
2023-05-19,29.7998
2023-05-20,29.7998
2023-05-21,29.7998
2023-05-22,29.7998
2023-05-23,29.7998
2023-05-24,29.7998
2023-05-25,29.7998
2023-05-26,29.7998
2023-05-27,29.7998
2023-05-28,29.7998
2023-05-29,29.7998
2023-05-30,29.7998
2023-05-31,29.7998
2023-06-01,29.7998
2023-06-02,29.7998
2023-06-03,29.7998
2023-06-04,29.7998
2023-06-05,29.7998
2023-06-06,29.7998
2023-06-07,29.7998
2023-06-08,29.7998
2023-06-09,29.7998
2023-06-10,29.7998
2023-06-11,29.7998
2023-06-12,29.7998
2023-06-13,29.7998
2023-06-14,29.7998
2023-06-15,29.7998
2023-06-16,29.7998
2023-06-17,29.7998
2023-06-18,29.7998
2023-06-19,29.7998
2023-06-20,29.7998
2023-06-21,29.7998
2023-06-22,29.7998
2023-06-23,29.7998
2023-06-24,29.7998
2023-06-25,29.7998
2023-06-26,29.7998
2023-06-27,29.7998
2023-06-28,29.7998
2023-06-29,29.7998
2023-06-30,29.7998
2023-07-01,29.7998
2023-07-02,21.7607
2023-07-03,21.7607
2023-07-04,21.7607
2023-07-05,21.7607
2023-07-06,21.7607
2023-07-07,21.7607
2023-07-08,21.7607
2023-07-09,21.7607
2023-07-10,21.7607
2023-07-11,21.7607
2023-07-12,21.7607
2023-07-13,21.7607
2023-07-14,21.7607
2023-07-15,21.7607
2023-07-16,21.7607
2023-07-17,21.7607
2023-07-18,21.7607
2023-07-19,21.7607
2023-07-20,21.7607
2023-07-21,21.7607
2023-07-22,21.7607
2023-07-23,21.7607
2023-07-24,21.7607
2023-07-25,21.7607
2023-07-26,21.7607
2023-07-27,21.7607
2023-07-28,21.7607
2023-07-29,21.7607
2023-07-30,21.7607
2023-07-31,21.7607
2023-08-01,21.7607
2023-08-02,21.7607
2023-08-03,21.7607
2023-08-04,21.7607
2023-08-05,21.7607
2023-08-06,21.7607
2023-08-07,21.7607
2023-08-08,21.7607
2023-08-09,21.7607
2023-08-10,21.7607
2023-08-11,21.7607
2023-08-12,21.7607
2023-08-13,21.7607
2023-08-14,21.7607
2023-08-15,21.7607
2023-08-16,21.7607
2023-08-17,21.7607
2023-08-18,21.7607
2023-08-19,21.7607
2023-08-20,21.7607
2023-08-21,21.7607
2023-08-22,21.7607
2023-08-23,21.7607
2023-08-24,21.7607
2023-08-25,21.7607
2023-08-26,21.7607
2023-08-27,21.7607
2023-08-28,21.7607
2023-08-29,21.7607
2023-08-30,21.7607
2023-08-31,21.7607
2023-09-01,21.7607
2023-09-02,21.7607
2023-09-03,21.7607
2023-09-04,21.7607
2023-09-05,21.7607
2023-09-06,21.7607
2023-09-07,21.7607
2023-09-08,21.7607
2023-09-09,21.7607
2023-09-10,21.7607
2023-09-11,21.7607
2023-09-12,21.7607
2023-09-13,21.7607
2023-09-14,21.7607
2023-09-15,21.7607
2023-09-16,21.7607
2023-09-17,21.7607
2023-09-18,21.7607
2023-09-19,21.7607
2023-09-20,21.7607
2023-09-21,21.7607
2023-09-22,21.7607
2023-09-23,21.7607
2023-09-24,21.7607
2023-09-25,21.7607
2023-09-26,21.7607
2023-09-27,21.7607
2023-09-28,21.7607
2023-09-29,21.7607
2023-09-30,21.7607
2023-10-01,21.7607
2023-10-02,21.7607
2023-10-03,21.7607
2023-10-04,21.7607
2023-10-05,21.7607
2023-10-06,21.7607
2023-10-07,21.7607
2023-10-08,21.7607
2023-10-09,21.7607
2023-10-10,21.7607
2023-10-11,21.7607
2023-10-12,21.7607
2023-10-13,21.7607
2023-10-14,21.7607
2023-10-15,21.7607
2023-10-16,21.7607
2023-10-17,21.7607
2023-10-18,21.7607
2023-10-19,21.7607
2023-10-20,21.7607
2023-10-21,21.7607
2023-10-22,21.7607
2023-10-23,21.7607
2023-10-24,21.7607
2023-10-25,21.7607
2023-10-26,21.7607
2023-10-27,21.7607
2023-10-28,21.7607
2023-10-29,21.7607
2023-10-30,21.7607
2023-10-31,21.7607
2023-11-01,21.7607
2023-11-02,21.7607
2023-11-03,21.7607
2023-11-04,21.7607
2023-11-05,21.7607
2023-11-06,21.7607
2023-11-07,21.7607
2023-11-08,21.7607
2023-11-09,21.7607
2023-11-10,21.7607
2023-11-11,21.7607
2023-11-12,21.7607
2023-11-13,21.7607
2023-11-14,21.7607
2023-11-15,21.7607
2023-11-16,21.7607
2023-11-17,21.7607
2023-11-18,21.7607
2023-11-19,21.7607
2023-11-20,21.7607
2023-11-21,21.7607
2023-11-22,21.7607
2023-11-23,21.7607
2023-11-24,21.7607
2023-11-25,21.7607
2023-11-26,21.7607
2023-11-27,21.7607
2023-11-28,21.7607
2023-11-29,21.7607
2023-11-30,21.7607
2023-12-01,21.7607
2023-12-02,21.7607
2023-12-03,21.7607
2023-12-04,21.7607
2023-12-05,21.7607
2023-12-06,21.7607
2023-12-07,21.7607
2023-12-08,21.7607
2023-12-09,21.7607
2023-12-10,21.7607
2023-12-11,21.7607
2023-12-12,21.7607
2023-12-13,21.7607
2023-12-14,21.7607
2023-12-15,21.7607
2023-12-16,21.7607
2023-12-17,21.7607
2023-12-18,21.7607
2023-12-19,21.7607
2023-12-20,21.7607
2023-12-21,21.7607
2023-12-22,21.7607
2023-12-23,21.7607
2023-12-24,21.7607
2023-12-25,21.7607
2023-12-26,21.7607
2023-12-27,21.7607
2023-12-28,21.7607
2023-12-29,21.7607
2023-12-30,21.7607
2023-12-31,21.7607
2024-01-01,21.7607
2024-01-02,21.7607
2024-01-03,21.7607
2024-01-04,21.7607
2024-01-05,21.7607
2024-01-06,21.7607
2024-01-07,21.7607
2024-01-08,21.7607
2024-01-09,21.7607
2024-01-10,21.7607
2024-01-11,21.7607
2024-01-12,21.7607
2024-01-13,21.7607
2024-01-14,21.7607
2024-01-15,21.7607
2024-01-16,21.7607
2024-01-17,21.7607
2024-01-18,21.7607
2024-01-19,21.7607
2024-01-20,21.7607
2024-01-21,21.7607
2024-01-22,21.7607
2024-01-23,21.7607
2024-01-24,21.7607
2024-01-25,21.7607
2024-01-26,21.7607
2024-01-27,21.7607
2024-01-28,21.7607
2024-01-29,21.7607
2024-01-30,21.7607
2024-01-31,21.7607
2024-02-01,21.7607
2024-02-02,21.7607
2024-02-03,21.7607
2024-02-04,21.7607
2024-02-05,21.7607
2024-02-06,21.7607
2024-02-07,21.7607
2024-02-08,21.7607
2024-02-09,21.7607
2024-02-10,21.7607
2024-02-11,21.7607
2024-02-12,21.7607
2024-02-13,21.7607
2024-02-14,21.7607
2024-02-15,21.7607
2024-02-16,21.7607
2024-02-17,21.7607
2024-02-18,21.7607
2024-02-19,21.7607
2024-02-20,21.7607
2024-02-21,21.7607
2024-02-22,21.7607
2024-02-23,21.7607
2024-02-24,21.7607
2024-02-25,21.7607
2024-02-26,21.7607
2024-02-27,21.7607
2024-02-28,21.7607
2024-02-29,21.7607
2024-03-01,21.7607
2024-03-02,21.7607
2024-03-03,21.7607
2024-03-04,21.7607
2024-03-05,21.7607
2024-03-06,21.7607
2024-03-07,21.7607
2024-03-08,21.7607
2024-03-09,21.7607
2024-03-10,21.7607
2024-03-11,21.7607
2024-03-12,21.7607
2024-03-13,21.7607
2024-03-14,21.7607
2024-03-15,21.7607
2024-03-16,21.7607
2024-03-17,21.7607
2024-03-18,21.7607
2024-03-19,21.7607
2024-03-20,21.7607
2024-03-21,21.7607
2024-03-22,21.7607
2024-03-23,21.7607
2024-03-24,21.7607
2024-03-25,21.7607
2024-03-26,21.7607
2024-03-27,21.7607
2024-03-28,21.7607
2024-03-29,21.7607
2024-03-30,21.7607
2024-03-31,21.7607
2024-04-01,21.7607
2024-04-02,21.7607
2024-04-03,21.7607
2024-04-04,21.7607
2024-04-05,21.7607
2024-04-06,21.7607
2024-04-07,21.7607
2024-04-08,21.7607
