,TXN US Equity
2023-03-25,62.4149
2023-03-26,62.4149
2023-03-27,62.4149
2023-03-28,62.4149
2023-03-29,62.4149
2023-03-30,62.4149
2023-03-31,56.1654
2023-04-01,56.1654
2023-04-02,56.1654
2023-04-03,56.1654
2023-04-04,56.1654
2023-04-05,56.1654
2023-04-06,56.1654
2023-04-07,56.1654
2023-04-08,56.1654
2023-04-09,56.1654
2023-04-10,56.1654
2023-04-11,56.1654
2023-04-12,56.1654
2023-04-13,56.1654
2023-04-14,56.1654
2023-04-15,56.1654
2023-04-16,56.1654
2023-04-17,56.1654
2023-04-18,56.1654
2023-04-19,56.1654
2023-04-20,56.1654
2023-04-21,56.1654
2023-04-22,56.1654
2023-04-23,56.1654
2023-04-24,56.1654
2023-04-25,56.1654
2023-04-26,56.1654
2023-04-27,56.1654
2023-04-28,56.1654
2023-04-29,56.1654
2023-04-30,56.1654
2023-05-01,56.1654
2023-05-02,56.1654
2023-05-03,56.1654
2023-05-04,56.1654
2023-05-05,56.1654
2023-05-06,56.1654
2023-05-07,56.1654
2023-05-08,56.1654
2023-05-09,56.1654
2023-05-10,56.1654
2023-05-11,56.1654
2023-05-12,56.1654
2023-05-13,56.1654
2023-05-14,56.1654
2023-05-15,56.1654
2023-05-16,56.1654
2023-05-17,56.1654
2023-05-18,56.1654
2023-05-19,56.1654
2023-05-20,56.1654
2023-05-21,56.1654
2023-05-22,56.1654
2023-05-23,56.1654
2023-05-24,56.1654
2023-05-25,56.1654
2023-05-26,56.1654
2023-05-27,56.1654
2023-05-28,56.1654
2023-05-29,56.1654
2023-05-30,56.1654
2023-05-31,56.1654
2023-06-01,56.1654
2023-06-02,56.1654
2023-06-03,56.1654
2023-06-04,56.1654
2023-06-05,56.1654
2023-06-06,56.1654
2023-06-07,56.1654
2023-06-08,56.1654
2023-06-09,56.1654
2023-06-10,56.1654
2023-06-11,56.1654
2023-06-12,56.1654
2023-06-13,56.1654
2023-06-14,56.1654
2023-06-15,56.1654
2023-06-16,56.1654
2023-06-17,56.1654
2023-06-18,56.1654
2023-06-19,56.1654
2023-06-20,56.1654
2023-06-21,56.1654
2023-06-22,56.1654
2023-06-23,56.1654
2023-06-24,56.1654
2023-06-25,56.1654
2023-06-26,56.1654
2023-06-27,56.1654
2023-06-28,56.1654
2023-06-29,56.1654
2023-06-30,50.9457
2023-07-01,50.9457
2023-07-02,50.9457
2023-07-03,50.9457
2023-07-04,50.9457
2023-07-05,50.9457
2023-07-06,50.9457
2023-07-07,50.9457
2023-07-08,50.9457
2023-07-09,50.9457
2023-07-10,50.9457
2023-07-11,50.9457
2023-07-12,50.9457
2023-07-13,50.9457
2023-07-14,50.9457
2023-07-15,50.9457
2023-07-16,50.9457
2023-07-17,50.9457
2023-07-18,50.9457
2023-07-19,50.9457
2023-07-20,50.9457
2023-07-21,50.9457
2023-07-22,50.9457
2023-07-23,50.9457
2023-07-24,50.9457
2023-07-25,50.9457
2023-07-26,50.9457
2023-07-27,50.9457
2023-07-28,50.9457
2023-07-29,50.9457
2023-07-30,50.9457
2023-07-31,50.9457
2023-08-01,50.9457
2023-08-02,50.9457
2023-08-03,50.9457
2023-08-04,50.9457
2023-08-05,50.9457
2023-08-06,50.9457
2023-08-07,50.9457
2023-08-08,50.9457
2023-08-09,50.9457
2023-08-10,50.9457
2023-08-11,50.9457
2023-08-12,50.9457
2023-08-13,50.9457
2023-08-14,50.9457
2023-08-15,50.9457
2023-08-16,50.9457
2023-08-17,50.9457
2023-08-18,50.9457
2023-08-19,50.9457
2023-08-20,50.9457
2023-08-21,50.9457
2023-08-22,50.9457
2023-08-23,50.9457
2023-08-24,50.9457
2023-08-25,50.9457
2023-08-26,50.9457
2023-08-27,50.9457
2023-08-28,50.9457
2023-08-29,50.9457
2023-08-30,50.9457
2023-08-31,50.9457
2023-09-01,50.9457
2023-09-02,50.9457
2023-09-03,50.9457
2023-09-04,50.9457
2023-09-05,50.9457
2023-09-06,50.9457
2023-09-07,50.9457
2023-09-08,50.9457
2023-09-09,50.9457
2023-09-10,50.9457
2023-09-11,50.9457
2023-09-12,50.9457
2023-09-13,50.9457
2023-09-14,50.9457
2023-09-15,50.9457
2023-09-16,50.9457
2023-09-17,50.9457
2023-09-18,50.9457
2023-09-19,50.9457
2023-09-20,50.9457
2023-09-21,50.9457
2023-09-22,50.9457
2023-09-23,50.9457
2023-09-24,50.9457
2023-09-25,50.9457
2023-09-26,50.9457
2023-09-27,50.9457
2023-09-28,50.9457
2023-09-29,50.9457
2023-09-30,45.3786
2023-10-01,45.3786
2023-10-02,45.3786
2023-10-03,45.3786
2023-10-04,45.3786
2023-10-05,45.3786
2023-10-06,45.3786
2023-10-07,45.3786
2023-10-08,45.3786
2023-10-09,45.3786
2023-10-10,45.3786
2023-10-11,45.3786
2023-10-12,45.3786
2023-10-13,45.3786
2023-10-14,45.3786
2023-10-15,45.3786
2023-10-16,45.3786
2023-10-17,45.3786
2023-10-18,45.3786
2023-10-19,45.3786
2023-10-20,45.3786
2023-10-21,45.3786
2023-10-22,45.3786
2023-10-23,45.3786
2023-10-24,45.3786
2023-10-25,45.3786
2023-10-26,45.3786
2023-10-27,45.3786
2023-10-28,45.3786
2023-10-29,45.3786
2023-10-30,45.3786
2023-10-31,45.3786
2023-11-01,45.3786
2023-11-02,45.3786
2023-11-03,45.3786
2023-11-04,45.3786
2023-11-05,45.3786
2023-11-06,45.3786
2023-11-07,45.3786
2023-11-08,45.3786
2023-11-09,45.3786
2023-11-10,45.3786
2023-11-11,45.3786
2023-11-12,45.3786
2023-11-13,45.3786
2023-11-14,45.3786
2023-11-15,45.3786
2023-11-16,45.3786
2023-11-17,45.3786
2023-11-18,45.3786
2023-11-19,45.3786
2023-11-20,45.3786
2023-11-21,45.3786
2023-11-22,45.3786
2023-11-23,45.3786
2023-11-24,45.3786
2023-11-25,45.3786
2023-11-26,45.3786
2023-11-27,45.3786
2023-11-28,45.3786
2023-11-29,45.3786
2023-11-30,45.3786
2023-12-01,45.3786
2023-12-02,45.3786
2023-12-03,45.3786
2023-12-04,45.3786
2023-12-05,45.3786
2023-12-06,45.3786
2023-12-07,45.3786
2023-12-08,45.3786
2023-12-09,45.3786
2023-12-10,45.3786
2023-12-11,45.3786
2023-12-12,45.3786
2023-12-13,45.3786
2023-12-14,45.3786
2023-12-15,45.3786
2023-12-16,45.3786
2023-12-17,45.3786
2023-12-18,45.3786
2023-12-19,45.3786
2023-12-20,45.3786
2023-12-21,45.3786
2023-12-22,45.3786
2023-12-23,45.3786
2023-12-24,45.3786
2023-12-25,45.3786
2023-12-26,45.3786
2023-12-27,45.3786
2023-12-28,45.3786
2023-12-29,45.3786
2023-12-30,45.3786
2023-12-31,41.1514
2024-01-01,41.1514
2024-01-02,41.1514
2024-01-03,41.1514
2024-01-04,41.1514
2024-01-05,41.1514
2024-01-06,41.1514
2024-01-07,41.1514
2024-01-08,41.1514
2024-01-09,41.1514
2024-01-10,41.1514
2024-01-11,41.1514
2024-01-12,41.1514
2024-01-13,41.1514
2024-01-14,41.1514
2024-01-15,41.1514
2024-01-16,41.1514
2024-01-17,41.1514
2024-01-18,41.1514
2024-01-19,41.1514
2024-01-20,41.1514
2024-01-21,41.1514
2024-01-22,41.1514
2024-01-23,41.1514
2024-01-24,41.1514
2024-01-25,41.1514
2024-01-26,41.1514
2024-01-27,41.1514
2024-01-28,41.1514
2024-01-29,41.1514
2024-01-30,41.1514
2024-01-31,41.1514
2024-02-01,41.1514
2024-02-02,41.1514
2024-02-03,41.1514
2024-02-04,41.1514
2024-02-05,41.1514
2024-02-06,41.1514
2024-02-07,41.1514
2024-02-08,41.1514
2024-02-09,41.1514
2024-02-10,41.1514
2024-02-11,41.1514
2024-02-12,41.1514
2024-02-13,41.1514
2024-02-14,41.1514
2024-02-15,41.1514
2024-02-16,41.1514
2024-02-17,41.1514
2024-02-18,41.1514
2024-02-19,41.1514
2024-02-20,41.1514
2024-02-21,41.1514
2024-02-22,41.1514
2024-02-23,41.1514
2024-02-24,41.1514
2024-02-25,41.1514
2024-02-26,41.1514
2024-02-27,41.1514
2024-02-28,41.1514
2024-02-29,41.1514
2024-03-01,41.1514
2024-03-02,41.1514
2024-03-03,41.1514
2024-03-04,41.1514
2024-03-05,41.1514
2024-03-06,41.1514
2024-03-07,41.1514
2024-03-08,41.1514
2024-03-09,41.1514
2024-03-10,41.1514
2024-03-11,41.1514
2024-03-12,41.1514
2024-03-13,41.1514
2024-03-14,41.1514
2024-03-15,41.1514
2024-03-16,41.1514
2024-03-17,41.1514
2024-03-18,41.1514
2024-03-19,41.1514
2024-03-20,41.1514
2024-03-21,41.1514
2024-03-22,41.1514
2024-03-23,41.1514
2024-03-24,41.1514
2024-03-25,41.1514
2024-03-26,41.1514
2024-03-27,41.1514
2024-03-28,41.1514
2024-03-29,41.1514
2024-03-30,41.1514
2024-03-31,41.1514
2024-04-01,41.1514
2024-04-02,41.1514
2024-04-03,41.1514
2024-04-04,41.1514
2024-04-05,41.1514
2024-04-06,41.1514
2024-04-07,41.1514
2024-04-08,41.1514
