,CAKE US Equity
2023-01-31,13.8621
2023-02-01,13.8621
2023-02-02,13.8621
2023-02-03,13.8621
2023-02-04,13.8621
2023-02-05,13.8621
2023-02-06,13.8621
2023-02-07,13.8621
2023-02-08,13.8621
2023-02-09,13.8621
2023-02-10,13.8621
2023-02-11,13.8621
2023-02-12,13.8621
2023-02-13,13.8621
2023-02-14,13.8621
2023-02-15,13.8621
2023-02-16,13.8621
2023-02-17,13.8621
2023-02-18,13.8621
2023-02-19,13.8621
2023-02-20,13.8621
2023-02-21,13.8621
2023-02-22,13.8621
2023-02-23,13.8621
2023-02-24,13.8621
2023-02-25,13.8621
2023-02-26,13.8621
2023-02-27,13.8621
2023-02-28,13.8621
2023-03-01,13.8621
2023-03-02,13.8621
2023-03-03,13.8621
2023-03-04,13.8621
2023-03-05,13.8621
2023-03-06,13.8621
2023-03-07,13.8621
2023-03-08,13.8621
2023-03-09,13.8621
2023-03-10,13.8621
2023-03-11,13.8621
2023-03-12,13.8621
2023-03-13,13.8621
2023-03-14,13.8621
2023-03-15,13.8621
2023-03-16,13.8621
2023-03-17,13.8621
2023-03-18,13.8621
2023-03-19,13.8621
2023-03-20,13.8621
2023-03-21,13.8621
2023-03-22,13.8621
2023-03-23,13.8621
2023-03-24,13.8621
2023-03-25,13.8621
2023-03-26,13.8621
2023-03-27,13.8621
2023-03-28,13.8621
2023-03-29,13.8621
2023-03-30,13.8621
2023-03-31,13.8621
2023-04-01,13.8621
2023-04-02,13.8621
2023-04-03,13.8621
2023-04-04,14.6559
2023-04-05,14.6559
2023-04-06,14.6559
2023-04-07,14.6559
2023-04-08,14.6559
2023-04-09,14.6559
2023-04-10,14.6559
2023-04-11,14.6559
2023-04-12,14.6559
2023-04-13,14.6559
2023-04-14,14.6559
2023-04-15,14.6559
2023-04-16,14.6559
2023-04-17,14.6559
2023-04-18,14.6559
2023-04-19,14.6559
2023-04-20,14.6559
2023-04-21,14.6559
2023-04-22,14.6559
2023-04-23,14.6559
2023-04-24,14.6559
2023-04-25,14.6559
2023-04-26,14.6559
2023-04-27,14.6559
2023-04-28,14.6559
2023-04-29,14.6559
2023-04-30,14.6559
2023-05-01,14.6559
2023-05-02,14.6559
2023-05-03,14.6559
2023-05-04,14.6559
2023-05-05,14.6559
2023-05-06,14.6559
2023-05-07,14.6559
2023-05-08,14.6559
2023-05-09,14.6559
2023-05-10,14.6559
2023-05-11,14.6559
2023-05-12,14.6559
2023-05-13,14.6559
2023-05-14,14.6559
2023-05-15,14.6559
2023-05-16,14.6559
2023-05-17,14.6559
2023-05-18,14.6559
2023-05-19,14.6559
2023-05-20,14.6559
2023-05-21,14.6559
2023-05-22,14.6559
2023-05-23,14.6559
2023-05-24,14.6559
2023-05-25,14.6559
2023-05-26,14.6559
2023-05-27,14.6559
2023-05-28,14.6559
2023-05-29,14.6559
2023-05-30,14.6559
2023-05-31,14.6559
2023-06-01,14.6559
2023-06-02,14.6559
2023-06-03,14.6559
2023-06-04,14.6559
2023-06-05,14.6559
2023-06-06,14.6559
2023-06-07,14.6559
2023-06-08,14.6559
2023-06-09,14.6559
2023-06-10,14.6559
2023-06-11,14.6559
2023-06-12,14.6559
2023-06-13,14.6559
2023-06-14,14.6559
2023-06-15,14.6559
2023-06-16,14.6559
2023-06-17,14.6559
2023-06-18,14.6559
2023-06-19,14.6559
2023-06-20,14.6559
2023-06-21,14.6559
2023-06-22,14.6559
2023-06-23,14.6559
2023-06-24,14.6559
2023-06-25,14.6559
2023-06-26,14.6559
2023-06-27,14.6559
2023-06-28,14.6559
2023-06-29,14.6559
2023-06-30,14.6559
2023-07-01,14.6559
2023-07-02,14.6559
2023-07-03,14.6559
2023-07-04,18.9151
2023-07-05,18.9151
2023-07-06,18.9151
2023-07-07,18.9151
2023-07-08,18.9151
2023-07-09,18.9151
2023-07-10,18.9151
2023-07-11,18.9151
2023-07-12,18.9151
2023-07-13,18.9151
2023-07-14,18.9151
2023-07-15,18.9151
2023-07-16,18.9151
2023-07-17,18.9151
2023-07-18,18.9151
2023-07-19,18.9151
2023-07-20,18.9151
2023-07-21,18.9151
2023-07-22,18.9151
2023-07-23,18.9151
2023-07-24,18.9151
2023-07-25,18.9151
2023-07-26,18.9151
2023-07-27,18.9151
2023-07-28,18.9151
2023-07-29,18.9151
2023-07-30,18.9151
2023-07-31,18.9151
2023-08-01,18.9151
2023-08-02,18.9151
2023-08-03,18.9151
2023-08-04,18.9151
2023-08-05,18.9151
2023-08-06,18.9151
2023-08-07,18.9151
2023-08-08,18.9151
2023-08-09,18.9151
2023-08-10,18.9151
2023-08-11,18.9151
2023-08-12,18.9151
2023-08-13,18.9151
2023-08-14,18.9151
2023-08-15,18.9151
2023-08-16,18.9151
2023-08-17,18.9151
2023-08-18,18.9151
2023-08-19,18.9151
2023-08-20,18.9151
2023-08-21,18.9151
2023-08-22,18.9151
2023-08-23,18.9151
2023-08-24,18.9151
2023-08-25,18.9151
2023-08-26,18.9151
2023-08-27,18.9151
2023-08-28,18.9151
2023-08-29,18.9151
2023-08-30,18.9151
2023-08-31,18.9151
2023-09-01,18.9151
2023-09-02,18.9151
2023-09-03,18.9151
2023-09-04,18.9151
2023-09-05,18.9151
2023-09-06,18.9151
2023-09-07,18.9151
2023-09-08,18.9151
2023-09-09,18.9151
2023-09-10,18.9151
2023-09-11,18.9151
2023-09-12,18.9151
2023-09-13,18.9151
2023-09-14,18.9151
2023-09-15,18.9151
2023-09-16,18.9151
2023-09-17,18.9151
2023-09-18,18.9151
2023-09-19,18.9151
2023-09-20,18.9151
2023-09-21,18.9151
2023-09-22,18.9151
2023-09-23,18.9151
2023-09-24,18.9151
2023-09-25,18.9151
2023-09-26,18.9151
2023-09-27,18.9151
2023-09-28,18.9151
2023-09-29,18.9151
2023-09-30,18.9151
2023-10-01,18.9151
2023-10-02,18.9151
2023-10-03,26.4662
2023-10-04,26.4662
2023-10-05,26.4662
2023-10-06,26.4662
2023-10-07,26.4662
2023-10-08,26.4662
2023-10-09,26.4662
2023-10-10,26.4662
2023-10-11,26.4662
2023-10-12,26.4662
2023-10-13,26.4662
2023-10-14,26.4662
2023-10-15,26.4662
2023-10-16,26.4662
2023-10-17,26.4662
2023-10-18,26.4662
2023-10-19,26.4662
2023-10-20,26.4662
2023-10-21,26.4662
2023-10-22,26.4662
2023-10-23,26.4662
2023-10-24,26.4662
2023-10-25,26.4662
2023-10-26,26.4662
2023-10-27,26.4662
2023-10-28,26.4662
2023-10-29,26.4662
2023-10-30,26.4662
2023-10-31,26.4662
2023-11-01,26.4662
2023-11-02,26.4662
2023-11-03,26.4662
2023-11-04,26.4662
2023-11-05,26.4662
2023-11-06,26.4662
2023-11-07,26.4662
2023-11-08,26.4662
2023-11-09,26.4662
2023-11-10,26.4662
2023-11-11,26.4662
2023-11-12,26.4662
2023-11-13,26.4662
2023-11-14,26.4662
2023-11-15,26.4662
2023-11-16,26.4662
2023-11-17,26.4662
2023-11-18,26.4662
2023-11-19,26.4662
2023-11-20,26.4662
2023-11-21,26.4662
2023-11-22,26.4662
2023-11-23,26.4662
2023-11-24,26.4662
2023-11-25,26.4662
2023-11-26,26.4662
2023-11-27,26.4662
2023-11-28,26.4662
2023-11-29,26.4662
2023-11-30,26.4662
2023-12-01,26.4662
2023-12-02,26.4662
2023-12-03,26.4662
2023-12-04,26.4662
2023-12-05,26.4662
2023-12-06,26.4662
2023-12-07,26.4662
2023-12-08,26.4662
2023-12-09,26.4662
2023-12-10,26.4662
2023-12-11,26.4662
2023-12-12,26.4662
2023-12-13,26.4662
2023-12-14,26.4662
2023-12-15,26.4662
2023-12-16,26.4662
2023-12-17,26.4662
2023-12-18,26.4662
2023-12-19,26.4662
2023-12-20,26.4662
2023-12-21,26.4662
2023-12-22,26.4662
2023-12-23,26.4662
2023-12-24,26.4662
2023-12-25,26.4662
2023-12-26,26.4662
2023-12-27,26.4662
2023-12-28,26.4662
2023-12-29,26.4662
2023-12-30,26.4662
2023-12-31,26.4662
2024-01-01,26.4662
2024-01-02,33.2263
2024-01-03,33.2263
2024-01-04,33.2263
2024-01-05,33.2263
2024-01-06,33.2263
2024-01-07,33.2263
2024-01-08,33.2263
2024-01-09,33.2263
2024-01-10,33.2263
2024-01-11,33.2263
2024-01-12,33.2263
2024-01-13,33.2263
2024-01-14,33.2263
2024-01-15,33.2263
2024-01-16,33.2263
2024-01-17,33.2263
2024-01-18,33.2263
2024-01-19,33.2263
2024-01-20,33.2263
2024-01-21,33.2263
2024-01-22,33.2263
2024-01-23,33.2263
2024-01-24,33.2263
2024-01-25,33.2263
2024-01-26,33.2263
2024-01-27,33.2263
2024-01-28,33.2263
2024-01-29,33.2263
2024-01-30,33.2263
2024-01-31,33.2263
2024-02-01,33.2263
2024-02-02,33.2263
2024-02-03,33.2263
2024-02-04,33.2263
2024-02-05,33.2263
2024-02-06,33.2263
2024-02-07,33.2263
2024-02-08,33.2263
2024-02-09,33.2263
2024-02-10,33.2263
2024-02-11,33.2263
2024-02-12,33.2263
2024-02-13,33.2263
2024-02-14,33.2263
2024-02-15,33.2263
2024-02-16,33.2263
2024-02-17,33.2263
2024-02-18,33.2263
2024-02-19,33.2263
2024-02-20,33.2263
2024-02-21,33.2263
2024-02-22,33.2263
2024-02-23,33.2263
2024-02-24,33.2263
2024-02-25,33.2263
2024-02-26,33.2263
2024-02-27,33.2263
2024-02-28,33.2263
2024-02-29,33.2263
2024-03-01,33.2263
2024-03-02,33.2263
2024-03-03,33.2263
2024-03-04,33.2263
2024-03-05,33.2263
2024-03-06,33.2263
2024-03-07,33.2263
2024-03-08,33.2263
2024-03-09,33.2263
2024-03-10,33.2263
2024-03-11,33.2263
2024-03-12,33.2263
2024-03-13,33.2263
2024-03-14,33.2263
2024-03-15,33.2263
2024-03-16,33.2263
2024-03-17,33.2263
2024-03-18,33.2263
2024-03-19,33.2263
2024-03-20,33.2263
2024-03-21,33.2263
2024-03-22,33.2263
2024-03-23,33.2263
2024-03-24,33.2263
2024-03-25,33.2263
2024-03-26,33.2263
2024-03-27,33.2263
2024-03-28,33.2263
2024-03-29,33.2263
2024-03-30,33.2263
2024-03-31,33.2263
2024-04-01,33.2263
2024-04-02,33.2263
2024-04-03,33.2263
2024-04-04,33.2263
2024-04-05,33.2263
2024-04-06,33.2263
2024-04-07,33.2263
2024-04-08,33.2263
