,EBAY US Equity
2023-03-04,-16.9982
2023-03-05,-16.9982
2023-03-06,-16.9982
2023-03-07,-16.9982
2023-03-08,-16.9982
2023-03-09,-16.9982
2023-03-10,-16.9982
2023-03-11,-16.9982
2023-03-12,-16.9982
2023-03-13,-16.9982
2023-03-14,-16.9982
2023-03-15,-16.9982
2023-03-16,-16.9982
2023-03-17,-16.9982
2023-03-18,-16.9982
2023-03-19,-16.9982
2023-03-20,-16.9982
2023-03-21,-16.9982
2023-03-22,-16.9982
2023-03-23,-16.9982
2023-03-24,-16.9982
2023-03-25,-16.9982
2023-03-26,-16.9982
2023-03-27,-16.9982
2023-03-28,-16.9982
2023-03-29,-16.9982
2023-03-30,-16.9982
2023-03-31,10.2725
2023-04-01,10.2725
2023-04-02,10.2725
2023-04-03,10.2725
2023-04-04,10.2725
2023-04-05,10.2725
2023-04-06,10.2725
2023-04-07,10.2725
2023-04-08,10.2725
2023-04-09,10.2725
2023-04-10,10.2725
2023-04-11,10.2725
2023-04-12,10.2725
2023-04-13,10.2725
2023-04-14,10.2725
2023-04-15,10.2725
2023-04-16,10.2725
2023-04-17,10.2725
2023-04-18,10.2725
2023-04-19,10.2725
2023-04-20,10.2725
2023-04-21,10.2725
2023-04-22,10.2725
2023-04-23,10.2725
2023-04-24,10.2725
2023-04-25,10.2725
2023-04-26,10.2725
2023-04-27,10.2725
2023-04-28,10.2725
2023-04-29,10.2725
2023-04-30,10.2725
2023-05-01,10.2725
2023-05-02,10.2725
2023-05-03,10.2725
2023-05-04,10.2725
2023-05-05,10.2725
2023-05-06,10.2725
2023-05-07,10.2725
2023-05-08,10.2725
2023-05-09,10.2725
2023-05-10,10.2725
2023-05-11,10.2725
2023-05-12,10.2725
2023-05-13,10.2725
2023-05-14,10.2725
2023-05-15,10.2725
2023-05-16,10.2725
2023-05-17,10.2725
2023-05-18,10.2725
2023-05-19,10.2725
2023-05-20,10.2725
2023-05-21,10.2725
2023-05-22,10.2725
2023-05-23,10.2725
2023-05-24,10.2725
2023-05-25,10.2725
2023-05-26,10.2725
2023-05-27,10.2725
2023-05-28,10.2725
2023-05-29,10.2725
2023-05-30,10.2725
2023-05-31,10.2725
2023-06-01,10.2725
2023-06-02,10.2725
2023-06-03,10.2725
2023-06-04,10.2725
2023-06-05,10.2725
2023-06-06,10.2725
2023-06-07,10.2725
2023-06-08,10.2725
2023-06-09,10.2725
2023-06-10,10.2725
2023-06-11,10.2725
2023-06-12,10.2725
2023-06-13,10.2725
2023-06-14,10.2725
2023-06-15,10.2725
2023-06-16,10.2725
2023-06-17,10.2725
2023-06-18,10.2725
2023-06-19,10.2725
2023-06-20,10.2725
2023-06-21,10.2725
2023-06-22,10.2725
2023-06-23,10.2725
2023-06-24,10.2725
2023-06-25,10.2725
2023-06-26,10.2725
2023-06-27,10.2725
2023-06-28,10.2725
2023-06-29,10.2725
2023-06-30,25.5161
2023-07-01,25.5161
2023-07-02,25.5161
2023-07-03,25.5161
2023-07-04,25.5161
2023-07-05,25.5161
2023-07-06,25.5161
2023-07-07,25.5161
2023-07-08,25.5161
2023-07-09,25.5161
2023-07-10,25.5161
2023-07-11,25.5161
2023-07-12,25.5161
2023-07-13,25.5161
2023-07-14,25.5161
2023-07-15,25.5161
2023-07-16,25.5161
2023-07-17,25.5161
2023-07-18,25.5161
2023-07-19,25.5161
2023-07-20,25.5161
2023-07-21,25.5161
2023-07-22,25.5161
2023-07-23,25.5161
2023-07-24,25.5161
2023-07-25,25.5161
2023-07-26,25.5161
2023-07-27,25.5161
2023-07-28,25.5161
2023-07-29,25.5161
2023-07-30,25.5161
2023-07-31,25.5161
2023-08-01,25.5161
2023-08-02,25.5161
2023-08-03,25.5161
2023-08-04,25.5161
2023-08-05,25.5161
2023-08-06,25.5161
2023-08-07,25.5161
2023-08-08,25.5161
2023-08-09,25.5161
2023-08-10,25.5161
2023-08-11,25.5161
2023-08-12,25.5161
2023-08-13,25.5161
2023-08-14,25.5161
2023-08-15,25.5161
2023-08-16,25.5161
2023-08-17,25.5161
2023-08-18,25.5161
2023-08-19,25.5161
2023-08-20,25.5161
2023-08-21,25.5161
2023-08-22,25.5161
2023-08-23,25.5161
2023-08-24,25.5161
2023-08-25,25.5161
2023-08-26,25.5161
2023-08-27,25.5161
2023-08-28,25.5161
2023-08-29,25.5161
2023-08-30,25.5161
2023-08-31,25.5161
2023-09-01,25.5161
2023-09-02,25.5161
2023-09-03,25.5161
2023-09-04,25.5161
2023-09-05,25.5161
2023-09-06,25.5161
2023-09-07,25.5161
2023-09-08,25.5161
2023-09-09,25.5161
2023-09-10,25.5161
2023-09-11,25.5161
2023-09-12,25.5161
2023-09-13,25.5161
2023-09-14,25.5161
2023-09-15,25.5161
2023-09-16,25.5161
2023-09-17,25.5161
2023-09-18,25.5161
2023-09-19,25.5161
2023-09-20,25.5161
2023-09-21,25.5161
2023-09-22,25.5161
2023-09-23,25.5161
2023-09-24,25.5161
2023-09-25,25.5161
2023-09-26,25.5161
2023-09-27,25.5161
2023-09-28,25.5161
2023-09-29,25.5161
2023-09-30,50.5022
2023-10-01,50.5022
2023-10-02,50.5022
2023-10-03,50.5022
2023-10-04,50.5022
2023-10-05,50.5022
2023-10-06,50.5022
2023-10-07,50.5022
2023-10-08,50.5022
2023-10-09,50.5022
2023-10-10,50.5022
2023-10-11,50.5022
2023-10-12,50.5022
2023-10-13,50.5022
2023-10-14,50.5022
2023-10-15,50.5022
2023-10-16,50.5022
2023-10-17,50.5022
2023-10-18,50.5022
2023-10-19,50.5022
2023-10-20,50.5022
2023-10-21,50.5022
2023-10-22,50.5022
2023-10-23,50.5022
2023-10-24,50.5022
2023-10-25,50.5022
2023-10-26,50.5022
2023-10-27,50.5022
2023-10-28,50.5022
2023-10-29,50.5022
2023-10-30,50.5022
2023-10-31,50.5022
2023-11-01,50.5022
2023-11-02,50.5022
2023-11-03,50.5022
2023-11-04,50.5022
2023-11-05,50.5022
2023-11-06,50.5022
2023-11-07,50.5022
2023-11-08,50.5022
2023-11-09,50.5022
2023-11-10,50.5022
2023-11-11,50.5022
2023-11-12,50.5022
2023-11-13,50.5022
2023-11-14,50.5022
2023-11-15,50.5022
2023-11-16,50.5022
2023-11-17,50.5022
2023-11-18,50.5022
2023-11-19,50.5022
2023-11-20,50.5022
2023-11-21,50.5022
2023-11-22,50.5022
2023-11-23,50.5022
2023-11-24,50.5022
2023-11-25,50.5022
2023-11-26,50.5022
2023-11-27,50.5022
2023-11-28,50.5022
2023-11-29,50.5022
2023-11-30,50.5022
2023-12-01,50.5022
2023-12-02,50.5022
2023-12-03,50.5022
2023-12-04,50.5022
2023-12-05,50.5022
2023-12-06,50.5022
2023-12-07,50.5022
2023-12-08,50.5022
2023-12-09,50.5022
2023-12-10,50.5022
2023-12-11,50.5022
2023-12-12,50.5022
2023-12-13,50.5022
2023-12-14,50.5022
2023-12-15,50.5022
2023-12-16,50.5022
2023-12-17,50.5022
2023-12-18,50.5022
2023-12-19,50.5022
2023-12-20,50.5022
2023-12-21,50.5022
2023-12-22,50.5022
2023-12-23,50.5022
2023-12-24,50.5022
2023-12-25,50.5022
2023-12-26,50.5022
2023-12-27,50.5022
2023-12-28,50.5022
2023-12-29,50.5022
2023-12-30,50.5022
2023-12-31,47.9176
2024-01-01,47.9176
2024-01-02,47.9176
2024-01-03,47.9176
2024-01-04,47.9176
2024-01-05,47.9176
2024-01-06,47.9176
2024-01-07,47.9176
2024-01-08,47.9176
2024-01-09,47.9176
2024-01-10,47.9176
2024-01-11,47.9176
2024-01-12,47.9176
2024-01-13,47.9176
2024-01-14,47.9176
2024-01-15,47.9176
2024-01-16,47.9176
2024-01-17,47.9176
2024-01-18,47.9176
2024-01-19,47.9176
2024-01-20,47.9176
2024-01-21,47.9176
2024-01-22,47.9176
2024-01-23,47.9176
2024-01-24,47.9176
2024-01-25,47.9176
2024-01-26,47.9176
2024-01-27,47.9176
2024-01-28,47.9176
2024-01-29,47.9176
2024-01-30,47.9176
2024-01-31,47.9176
2024-02-01,47.9176
2024-02-02,47.9176
2024-02-03,47.9176
2024-02-04,47.9176
2024-02-05,47.9176
2024-02-06,47.9176
2024-02-07,47.9176
2024-02-08,47.9176
2024-02-09,47.9176
2024-02-10,47.9176
2024-02-11,47.9176
2024-02-12,47.9176
2024-02-13,47.9176
2024-02-14,47.9176
2024-02-15,47.9176
2024-02-16,47.9176
2024-02-17,47.9176
2024-02-18,47.9176
2024-02-19,47.9176
2024-02-20,47.9176
2024-02-21,47.9176
2024-02-22,47.9176
2024-02-23,47.9176
2024-02-24,47.9176
2024-02-25,47.9176
2024-02-26,47.9176
2024-02-27,47.9176
2024-02-28,47.9176
2024-02-29,47.9176
2024-03-01,47.9176
2024-03-02,47.9176
2024-03-03,47.9176
2024-03-04,47.9176
2024-03-05,47.9176
2024-03-06,47.9176
2024-03-07,47.9176
2024-03-08,47.9176
2024-03-09,47.9176
2024-03-10,47.9176
2024-03-11,47.9176
2024-03-12,47.9176
2024-03-13,47.9176
2024-03-14,47.9176
2024-03-15,47.9176
2024-03-16,47.9176
2024-03-17,47.9176
2024-03-18,47.9176
2024-03-19,47.9176
2024-03-20,47.9176
2024-03-21,47.9176
2024-03-22,47.9176
2024-03-23,47.9176
2024-03-24,47.9176
2024-03-25,47.9176
2024-03-26,47.9176
2024-03-27,47.9176
2024-03-28,47.9176
2024-03-29,47.9176
2024-03-30,47.9176
2024-03-31,47.9176
2024-04-01,47.9176
2024-04-02,47.9176
2024-04-03,47.9176
2024-04-04,47.9176
2024-04-05,47.9176
2024-04-06,47.9176
2024-04-07,47.9176
2024-04-08,47.9176
