,DAL US Equity
2023-01-31,25.1791
2023-02-01,25.1791
2023-02-02,25.1791
2023-02-03,25.1791
2023-02-04,25.1791
2023-02-05,25.1791
2023-02-06,25.1791
2023-02-07,25.1791
2023-02-08,25.1791
2023-02-09,25.1791
2023-02-10,25.1791
2023-02-11,25.1791
2023-02-12,25.1791
2023-02-13,25.1791
2023-02-14,25.1791
2023-02-15,25.1791
2023-02-16,25.1791
2023-02-17,25.1791
2023-02-18,25.1791
2023-02-19,25.1791
2023-02-20,25.1791
2023-02-21,25.1791
2023-02-22,25.1791
2023-02-23,25.1791
2023-02-24,25.1791
2023-02-25,25.1791
2023-02-26,25.1791
2023-02-27,25.1791
2023-02-28,25.1791
2023-03-01,25.1791
2023-03-02,25.1791
2023-03-03,25.1791
2023-03-04,25.1791
2023-03-05,25.1791
2023-03-06,25.1791
2023-03-07,25.1791
2023-03-08,25.1791
2023-03-09,25.1791
2023-03-10,25.1791
2023-03-11,25.1791
2023-03-12,25.1791
2023-03-13,25.1791
2023-03-14,25.1791
2023-03-15,25.1791
2023-03-16,25.1791
2023-03-17,25.1791
2023-03-18,25.1791
2023-03-19,25.1791
2023-03-20,25.1791
2023-03-21,25.1791
2023-03-22,25.1791
2023-03-23,25.1791
2023-03-24,25.1791
2023-03-25,25.1791
2023-03-26,25.1791
2023-03-27,25.1791
2023-03-28,25.1791
2023-03-29,25.1791
2023-03-30,25.1791
2023-03-31,40.9685
2023-04-01,40.9685
2023-04-02,40.9685
2023-04-03,40.9685
2023-04-04,40.9685
2023-04-05,40.9685
2023-04-06,40.9685
2023-04-07,40.9685
2023-04-08,40.9685
2023-04-09,40.9685
2023-04-10,40.9685
2023-04-11,40.9685
2023-04-12,40.9685
2023-04-13,40.9685
2023-04-14,40.9685
2023-04-15,40.9685
2023-04-16,40.9685
2023-04-17,40.9685
2023-04-18,40.9685
2023-04-19,40.9685
2023-04-20,40.9685
2023-04-21,40.9685
2023-04-22,40.9685
2023-04-23,40.9685
2023-04-24,40.9685
2023-04-25,40.9685
2023-04-26,40.9685
2023-04-27,40.9685
2023-04-28,40.9685
2023-04-29,40.9685
2023-04-30,40.9685
2023-05-01,40.9685
2023-05-02,40.9685
2023-05-03,40.9685
2023-05-04,40.9685
2023-05-05,40.9685
2023-05-06,40.9685
2023-05-07,40.9685
2023-05-08,40.9685
2023-05-09,40.9685
2023-05-10,40.9685
2023-05-11,40.9685
2023-05-12,40.9685
2023-05-13,40.9685
2023-05-14,40.9685
2023-05-15,40.9685
2023-05-16,40.9685
2023-05-17,40.9685
2023-05-18,40.9685
2023-05-19,40.9685
2023-05-20,40.9685
2023-05-21,40.9685
2023-05-22,40.9685
2023-05-23,40.9685
2023-05-24,40.9685
2023-05-25,40.9685
2023-05-26,40.9685
2023-05-27,40.9685
2023-05-28,40.9685
2023-05-29,40.9685
2023-05-30,40.9685
2023-05-31,40.9685
2023-06-01,40.9685
2023-06-02,40.9685
2023-06-03,40.9685
2023-06-04,40.9685
2023-06-05,40.9685
2023-06-06,40.9685
2023-06-07,40.9685
2023-06-08,40.9685
2023-06-09,40.9685
2023-06-10,40.9685
2023-06-11,40.9685
2023-06-12,40.9685
2023-06-13,40.9685
2023-06-14,40.9685
2023-06-15,40.9685
2023-06-16,40.9685
2023-06-17,40.9685
2023-06-18,40.9685
2023-06-19,40.9685
2023-06-20,40.9685
2023-06-21,40.9685
2023-06-22,40.9685
2023-06-23,40.9685
2023-06-24,40.9685
2023-06-25,40.9685
2023-06-26,40.9685
2023-06-27,40.9685
2023-06-28,40.9685
2023-06-29,40.9685
2023-06-30,50.1553
2023-07-01,50.1553
2023-07-02,50.1553
2023-07-03,50.1553
2023-07-04,50.1553
2023-07-05,50.1553
2023-07-06,50.1553
2023-07-07,50.1553
2023-07-08,50.1553
2023-07-09,50.1553
2023-07-10,50.1553
2023-07-11,50.1553
2023-07-12,50.1553
2023-07-13,50.1553
2023-07-14,50.1553
2023-07-15,50.1553
2023-07-16,50.1553
2023-07-17,50.1553
2023-07-18,50.1553
2023-07-19,50.1553
2023-07-20,50.1553
2023-07-21,50.1553
2023-07-22,50.1553
2023-07-23,50.1553
2023-07-24,50.1553
2023-07-25,50.1553
2023-07-26,50.1553
2023-07-27,50.1553
2023-07-28,50.1553
2023-07-29,50.1553
2023-07-30,50.1553
2023-07-31,50.1553
2023-08-01,50.1553
2023-08-02,50.1553
2023-08-03,50.1553
2023-08-04,50.1553
2023-08-05,50.1553
2023-08-06,50.1553
2023-08-07,50.1553
2023-08-08,50.1553
2023-08-09,50.1553
2023-08-10,50.1553
2023-08-11,50.1553
2023-08-12,50.1553
2023-08-13,50.1553
2023-08-14,50.1553
2023-08-15,50.1553
2023-08-16,50.1553
2023-08-17,50.1553
2023-08-18,50.1553
2023-08-19,50.1553
2023-08-20,50.1553
2023-08-21,50.1553
2023-08-22,50.1553
2023-08-23,50.1553
2023-08-24,50.1553
2023-08-25,50.1553
2023-08-26,50.1553
2023-08-27,50.1553
2023-08-28,50.1553
2023-08-29,50.1553
2023-08-30,50.1553
2023-08-31,50.1553
2023-09-01,50.1553
2023-09-02,50.1553
2023-09-03,50.1553
2023-09-04,50.1553
2023-09-05,50.1553
2023-09-06,50.1553
2023-09-07,50.1553
2023-09-08,50.1553
2023-09-09,50.1553
2023-09-10,50.1553
2023-09-11,50.1553
2023-09-12,50.1553
2023-09-13,50.1553
2023-09-14,50.1553
2023-09-15,50.1553
2023-09-16,50.1553
2023-09-17,50.1553
2023-09-18,50.1553
2023-09-19,50.1553
2023-09-20,50.1553
2023-09-21,50.1553
2023-09-22,50.1553
2023-09-23,50.1553
2023-09-24,50.1553
2023-09-25,50.1553
2023-09-26,50.1553
2023-09-27,50.1553
2023-09-28,50.1553
2023-09-29,50.1553
2023-09-30,49.2183
2023-10-01,49.2183
2023-10-02,49.2183
2023-10-03,49.2183
2023-10-04,49.2183
2023-10-05,49.2183
2023-10-06,49.2183
2023-10-07,49.2183
2023-10-08,49.2183
2023-10-09,49.2183
2023-10-10,49.2183
2023-10-11,49.2183
2023-10-12,49.2183
2023-10-13,49.2183
2023-10-14,49.2183
2023-10-15,49.2183
2023-10-16,49.2183
2023-10-17,49.2183
2023-10-18,49.2183
2023-10-19,49.2183
2023-10-20,49.2183
2023-10-21,49.2183
2023-10-22,49.2183
2023-10-23,49.2183
2023-10-24,49.2183
2023-10-25,49.2183
2023-10-26,49.2183
2023-10-27,49.2183
2023-10-28,49.2183
2023-10-29,49.2183
2023-10-30,49.2183
2023-10-31,49.2183
2023-11-01,49.2183
2023-11-02,49.2183
2023-11-03,49.2183
2023-11-04,49.2183
2023-11-05,49.2183
2023-11-06,49.2183
2023-11-07,49.2183
2023-11-08,49.2183
2023-11-09,49.2183
2023-11-10,49.2183
2023-11-11,49.2183
2023-11-12,49.2183
2023-11-13,49.2183
2023-11-14,49.2183
2023-11-15,49.2183
2023-11-16,49.2183
2023-11-17,49.2183
2023-11-18,49.2183
2023-11-19,49.2183
2023-11-20,49.2183
2023-11-21,49.2183
2023-11-22,49.2183
2023-11-23,49.2183
2023-11-24,49.2183
2023-11-25,49.2183
2023-11-26,49.2183
2023-11-27,49.2183
2023-11-28,49.2183
2023-11-29,49.2183
2023-11-30,49.2183
2023-12-01,49.2183
2023-12-02,49.2183
2023-12-03,49.2183
2023-12-04,49.2183
2023-12-05,49.2183
2023-12-06,49.2183
2023-12-07,49.2183
2023-12-08,49.2183
2023-12-09,49.2183
2023-12-10,49.2183
2023-12-11,49.2183
2023-12-12,49.2183
2023-12-13,49.2183
2023-12-14,49.2183
2023-12-15,49.2183
2023-12-16,49.2183
2023-12-17,49.2183
2023-12-18,49.2183
2023-12-19,49.2183
2023-12-20,49.2183
2023-12-21,49.2183
2023-12-22,49.2183
2023-12-23,49.2183
2023-12-24,49.2183
2023-12-25,49.2183
2023-12-26,49.2183
2023-12-27,49.2183
2023-12-28,49.2183
2023-12-29,49.2183
2023-12-30,49.2183
2023-12-31,52.1174
2024-01-01,52.1174
2024-01-02,52.1174
2024-01-03,52.1174
2024-01-04,52.1174
2024-01-05,52.1174
2024-01-06,52.1174
2024-01-07,52.1174
2024-01-08,52.1174
2024-01-09,52.1174
2024-01-10,52.1174
2024-01-11,52.1174
2024-01-12,52.1174
2024-01-13,52.1174
2024-01-14,52.1174
2024-01-15,52.1174
2024-01-16,52.1174
2024-01-17,52.1174
2024-01-18,52.1174
2024-01-19,52.1174
2024-01-20,52.1174
2024-01-21,52.1174
2024-01-22,52.1174
2024-01-23,52.1174
2024-01-24,52.1174
2024-01-25,52.1174
2024-01-26,52.1174
2024-01-27,52.1174
2024-01-28,52.1174
2024-01-29,52.1174
2024-01-30,52.1174
2024-01-31,52.1174
2024-02-01,52.1174
2024-02-02,52.1174
2024-02-03,52.1174
2024-02-04,52.1174
2024-02-05,52.1174
2024-02-06,52.1174
2024-02-07,52.1174
2024-02-08,52.1174
2024-02-09,52.1174
2024-02-10,52.1174
2024-02-11,52.1174
2024-02-12,52.1174
2024-02-13,52.1174
2024-02-14,52.1174
2024-02-15,52.1174
2024-02-16,52.1174
2024-02-17,52.1174
2024-02-18,52.1174
2024-02-19,52.1174
2024-02-20,52.1174
2024-02-21,52.1174
2024-02-22,52.1174
2024-02-23,52.1174
2024-02-24,52.1174
2024-02-25,52.1174
2024-02-26,52.1174
2024-02-27,52.1174
2024-02-28,52.1174
2024-02-29,52.1174
2024-03-01,52.1174
2024-03-02,52.1174
2024-03-03,52.1174
2024-03-04,52.1174
2024-03-05,52.1174
2024-03-06,52.1174
2024-03-07,52.1174
2024-03-08,52.1174
2024-03-09,52.1174
2024-03-10,52.1174
2024-03-11,52.1174
2024-03-12,52.1174
2024-03-13,52.1174
2024-03-14,52.1174
2024-03-15,52.1174
2024-03-16,52.1174
2024-03-17,52.1174
2024-03-18,52.1174
2024-03-19,52.1174
2024-03-20,52.1174
2024-03-21,52.1174
2024-03-22,52.1174
2024-03-23,52.1174
2024-03-24,52.1174
2024-03-25,52.1174
2024-03-26,52.1174
2024-03-27,52.1174
2024-03-28,52.1174
2024-03-29,52.1174
2024-03-30,52.1174
2024-03-31,57.5383
2024-04-01,57.5383
2024-04-02,57.5383
2024-04-03,57.5383
2024-04-04,57.5383
2024-04-05,57.5383
2024-04-06,57.5383
2024-04-07,57.5383
2024-04-08,57.5383
