,MAR US Equity
2023-02-23,237.9415
2023-02-24,237.9415
2023-02-25,237.9415
2023-02-26,237.9415
2023-02-27,237.9415
2023-02-28,237.9415
2023-03-01,237.9415
2023-03-02,237.9415
2023-03-03,237.9415
2023-03-04,237.9415
2023-03-05,237.9415
2023-03-06,237.9415
2023-03-07,237.9415
2023-03-08,237.9415
2023-03-09,237.9415
2023-03-10,237.9415
2023-03-11,237.9415
2023-03-12,237.9415
2023-03-13,237.9415
2023-03-14,237.9415
2023-03-15,237.9415
2023-03-16,237.9415
2023-03-17,237.9415
2023-03-18,237.9415
2023-03-19,237.9415
2023-03-20,237.9415
2023-03-21,237.9415
2023-03-22,237.9415
2023-03-23,237.9415
2023-03-24,237.9415
2023-03-25,237.9415
2023-03-26,237.9415
2023-03-27,237.9415
2023-03-28,237.9415
2023-03-29,237.9415
2023-03-30,237.9415
2023-03-31,286.4017
2023-04-01,286.4017
2023-04-02,286.4017
2023-04-03,286.4017
2023-04-04,286.4017
2023-04-05,286.4017
2023-04-06,286.4017
2023-04-07,286.4017
2023-04-08,286.4017
2023-04-09,286.4017
2023-04-10,286.4017
2023-04-11,286.4017
2023-04-12,286.4017
2023-04-13,286.4017
2023-04-14,286.4017
2023-04-15,286.4017
2023-04-16,286.4017
2023-04-17,286.4017
2023-04-18,286.4017
2023-04-19,286.4017
2023-04-20,286.4017
2023-04-21,286.4017
2023-04-22,286.4017
2023-04-23,286.4017
2023-04-24,286.4017
2023-04-25,286.4017
2023-04-26,286.4017
2023-04-27,286.4017
2023-04-28,286.4017
2023-04-29,286.4017
2023-04-30,286.4017
2023-05-01,286.4017
2023-05-02,286.4017
2023-05-03,286.4017
2023-05-04,286.4017
2023-05-05,286.4017
2023-05-06,286.4017
2023-05-07,286.4017
2023-05-08,286.4017
2023-05-09,286.4017
2023-05-10,286.4017
2023-05-11,286.4017
2023-05-12,286.4017
2023-05-13,286.4017
2023-05-14,286.4017
2023-05-15,286.4017
2023-05-16,286.4017
2023-05-17,286.4017
2023-05-18,286.4017
2023-05-19,286.4017
2023-05-20,286.4017
2023-05-21,286.4017
2023-05-22,286.4017
2023-05-23,286.4017
2023-05-24,286.4017
2023-05-25,286.4017
2023-05-26,286.4017
2023-05-27,286.4017
2023-05-28,286.4017
2023-05-29,286.4017
2023-05-30,286.4017
2023-05-31,286.4017
2023-06-01,286.4017
2023-06-02,286.4017
2023-06-03,286.4017
2023-06-04,286.4017
2023-06-05,286.4017
2023-06-06,286.4017
2023-06-07,286.4017
2023-06-08,286.4017
2023-06-09,286.4017
2023-06-10,286.4017
2023-06-11,286.4017
2023-06-12,286.4017
2023-06-13,286.4017
2023-06-14,286.4017
2023-06-15,286.4017
2023-06-16,286.4017
2023-06-17,286.4017
2023-06-18,286.4017
2023-06-19,286.4017
2023-06-20,286.4017
2023-06-21,286.4017
2023-06-22,286.4017
2023-06-23,286.4017
2023-06-24,286.4017
2023-06-25,286.4017
2023-06-26,286.4017
2023-06-27,286.4017
2023-06-28,286.4017
2023-06-29,286.4017
2023-06-30,286.4017
2023-07-01,286.4017
2023-07-02,286.4017
2023-07-03,286.4017
2023-07-04,286.4017
2023-07-05,286.4017
2023-07-06,286.4017
2023-07-07,286.4017
2023-07-08,286.4017
2023-07-09,286.4017
2023-07-10,286.4017
2023-07-11,286.4017
2023-07-12,286.4017
2023-07-13,286.4017
2023-07-14,286.4017
2023-07-15,286.4017
2023-07-16,286.4017
2023-07-17,286.4017
2023-07-18,286.4017
2023-07-19,286.4017
2023-07-20,286.4017
2023-07-21,286.4017
2023-07-22,286.4017
2023-07-23,286.4017
2023-07-24,286.4017
2023-07-25,286.4017
2023-07-26,286.4017
2023-07-27,286.4017
2023-07-28,286.4017
2023-07-29,286.4017
2023-07-30,286.4017
2023-07-31,286.4017
2023-08-01,286.4017
2023-08-02,286.4017
2023-08-03,286.4017
2023-08-04,286.4017
2023-08-05,286.4017
2023-08-06,286.4017
2023-08-07,286.4017
2023-08-08,286.4017
2023-08-09,286.4017
2023-08-10,286.4017
2023-08-11,286.4017
2023-08-12,286.4017
2023-08-13,286.4017
2023-08-14,286.4017
2023-08-15,286.4017
2023-08-16,286.4017
2023-08-17,286.4017
2023-08-18,286.4017
2023-08-19,286.4017
2023-08-20,286.4017
2023-08-21,286.4017
2023-08-22,286.4017
2023-08-23,286.4017
2023-08-24,286.4017
2023-08-25,286.4017
2023-08-26,286.4017
2023-08-27,286.4017
2023-08-28,286.4017
2023-08-29,286.4017
2023-08-30,286.4017
2023-08-31,286.4017
2023-09-01,286.4017
2023-09-02,286.4017
2023-09-03,286.4017
2023-09-04,286.4017
2023-09-05,286.4017
2023-09-06,286.4017
2023-09-07,286.4017
2023-09-08,286.4017
2023-09-09,286.4017
2023-09-10,286.4017
2023-09-11,286.4017
2023-09-12,286.4017
2023-09-13,286.4017
2023-09-14,286.4017
2023-09-15,286.4017
2023-09-16,286.4017
2023-09-17,286.4017
2023-09-18,286.4017
2023-09-19,286.4017
2023-09-20,286.4017
2023-09-21,286.4017
2023-09-22,286.4017
2023-09-23,286.4017
2023-09-24,286.4017
2023-09-25,286.4017
2023-09-26,286.4017
2023-09-27,286.4017
2023-09-28,286.4017
2023-09-29,286.4017
2023-09-30,286.4017
2023-10-01,286.4017
2023-10-02,286.4017
2023-10-03,286.4017
2023-10-04,286.4017
2023-10-05,286.4017
2023-10-06,286.4017
2023-10-07,286.4017
2023-10-08,286.4017
2023-10-09,286.4017
2023-10-10,286.4017
2023-10-11,286.4017
2023-10-12,286.4017
2023-10-13,286.4017
2023-10-14,286.4017
2023-10-15,286.4017
2023-10-16,286.4017
2023-10-17,286.4017
2023-10-18,286.4017
2023-10-19,286.4017
2023-10-20,286.4017
2023-10-21,286.4017
2023-10-22,286.4017
2023-10-23,286.4017
2023-10-24,286.4017
2023-10-25,286.4017
2023-10-26,286.4017
2023-10-27,286.4017
2023-10-28,286.4017
2023-10-29,286.4017
2023-10-30,286.4017
2023-10-31,286.4017
2023-11-01,286.4017
2023-11-02,286.4017
2023-11-03,286.4017
2023-11-04,286.4017
2023-11-05,286.4017
2023-11-06,286.4017
2023-11-07,286.4017
2023-11-08,286.4017
2023-11-09,286.4017
2023-11-10,286.4017
2023-11-11,286.4017
2023-11-12,286.4017
2023-11-13,286.4017
2023-11-14,286.4017
2023-11-15,286.4017
2023-11-16,286.4017
2023-11-17,286.4017
2023-11-18,286.4017
2023-11-19,286.4017
2023-11-20,286.4017
2023-11-21,286.4017
2023-11-22,286.4017
2023-11-23,286.4017
2023-11-24,286.4017
2023-11-25,286.4017
2023-11-26,286.4017
2023-11-27,286.4017
2023-11-28,286.4017
2023-11-29,286.4017
2023-11-30,286.4017
2023-12-01,286.4017
2023-12-02,286.4017
2023-12-03,286.4017
2023-12-04,286.4017
2023-12-05,286.4017
2023-12-06,286.4017
2023-12-07,286.4017
2023-12-08,286.4017
2023-12-09,286.4017
2023-12-10,286.4017
2023-12-11,286.4017
2023-12-12,286.4017
2023-12-13,286.4017
2023-12-14,286.4017
2023-12-15,286.4017
2023-12-16,286.4017
2023-12-17,286.4017
2023-12-18,286.4017
2023-12-19,286.4017
2023-12-20,286.4017
2023-12-21,286.4017
2023-12-22,286.4017
2023-12-23,286.4017
2023-12-24,286.4017
2023-12-25,286.4017
2023-12-26,286.4017
2023-12-27,286.4017
2023-12-28,286.4017
2023-12-29,286.4017
2023-12-30,286.4017
2023-12-31,286.4017
2024-01-01,286.4017
2024-01-02,286.4017
2024-01-03,286.4017
2024-01-04,286.4017
2024-01-05,286.4017
2024-01-06,286.4017
2024-01-07,286.4017
2024-01-08,286.4017
2024-01-09,286.4017
2024-01-10,286.4017
2024-01-11,286.4017
2024-01-12,286.4017
2024-01-13,286.4017
2024-01-14,286.4017
2024-01-15,286.4017
2024-01-16,286.4017
2024-01-17,286.4017
2024-01-18,286.4017
2024-01-19,286.4017
2024-01-20,286.4017
2024-01-21,286.4017
2024-01-22,286.4017
2024-01-23,286.4017
2024-01-24,286.4017
2024-01-25,286.4017
2024-01-26,286.4017
2024-01-27,286.4017
2024-01-28,286.4017
2024-01-29,286.4017
2024-01-30,286.4017
2024-01-31,286.4017
2024-02-01,286.4017
2024-02-02,286.4017
2024-02-03,286.4017
2024-02-04,286.4017
2024-02-05,286.4017
2024-02-06,286.4017
2024-02-07,286.4017
2024-02-08,286.4017
2024-02-09,286.4017
2024-02-10,286.4017
2024-02-11,286.4017
2024-02-12,286.4017
2024-02-13,286.4017
2024-02-14,286.4017
2024-02-15,286.4017
2024-02-16,286.4017
2024-02-17,286.4017
2024-02-18,286.4017
2024-02-19,286.4017
2024-02-20,286.4017
2024-02-21,286.4017
2024-02-22,286.4017
2024-02-23,286.4017
2024-02-24,286.4017
2024-02-25,286.4017
2024-02-26,286.4017
2024-02-27,286.4017
2024-02-28,286.4017
2024-02-29,286.4017
2024-03-01,286.4017
2024-03-02,286.4017
2024-03-03,286.4017
2024-03-04,286.4017
2024-03-05,286.4017
2024-03-06,286.4017
2024-03-07,286.4017
2024-03-08,286.4017
2024-03-09,286.4017
2024-03-10,286.4017
2024-03-11,286.4017
2024-03-12,286.4017
2024-03-13,286.4017
2024-03-14,286.4017
2024-03-15,286.4017
2024-03-16,286.4017
2024-03-17,286.4017
2024-03-18,286.4017
2024-03-19,286.4017
2024-03-20,286.4017
2024-03-21,286.4017
2024-03-22,286.4017
2024-03-23,286.4017
2024-03-24,286.4017
2024-03-25,286.4017
2024-03-26,286.4017
2024-03-27,286.4017
2024-03-28,286.4017
2024-03-29,286.4017
2024-03-30,286.4017
2024-03-31,286.4017
2024-04-01,286.4017
2024-04-02,286.4017
2024-04-03,286.4017
2024-04-04,286.4017
2024-04-05,286.4017
2024-04-06,286.4017
2024-04-07,286.4017
2024-04-08,286.4017
