,KR US Equity
2023-04-02,23.0122
2023-04-03,23.0122
2023-04-04,23.0122
2023-04-05,23.0122
2023-04-06,23.0122
2023-04-07,23.0122
2023-04-08,23.0122
2023-04-09,23.0122
2023-04-10,23.0122
2023-04-11,23.0122
2023-04-12,23.0122
2023-04-13,23.0122
2023-04-14,23.0122
2023-04-15,23.0122
2023-04-16,23.0122
2023-04-17,23.0122
2023-04-18,23.0122
2023-04-19,23.0122
2023-04-20,23.0122
2023-04-21,23.0122
2023-04-22,23.0122
2023-04-23,23.0122
2023-04-24,23.0122
2023-04-25,23.0122
2023-04-26,23.0122
2023-04-27,23.0122
2023-04-28,23.0122
2023-04-29,23.0122
2023-04-30,23.0122
2023-05-01,23.0122
2023-05-02,23.0122
2023-05-03,23.0122
2023-05-04,23.0122
2023-05-05,23.0122
2023-05-06,23.0122
2023-05-07,23.0122
2023-05-08,23.0122
2023-05-09,23.0122
2023-05-10,23.0122
2023-05-11,23.0122
2023-05-12,23.0122
2023-05-13,23.0122
2023-05-14,23.0122
2023-05-15,23.0122
2023-05-16,23.0122
2023-05-17,23.0122
2023-05-18,23.0122
2023-05-19,23.0122
2023-05-20,25.0148
2023-05-21,25.0148
2023-05-22,25.0148
2023-05-23,25.0148
2023-05-24,25.0148
2023-05-25,25.0148
2023-05-26,25.0148
2023-05-27,25.0148
2023-05-28,25.0148
2023-05-29,25.0148
2023-05-30,25.0148
2023-05-31,25.0148
2023-06-01,25.0148
2023-06-02,25.0148
2023-06-03,25.0148
2023-06-04,25.0148
2023-06-05,25.0148
2023-06-06,25.0148
2023-06-07,25.0148
2023-06-08,25.0148
2023-06-09,25.0148
2023-06-10,25.0148
2023-06-11,25.0148
2023-06-12,25.0148
2023-06-13,25.0148
2023-06-14,25.0148
2023-06-15,25.0148
2023-06-16,25.0148
2023-06-17,25.0148
2023-06-18,25.0148
2023-06-19,25.0148
2023-06-20,25.0148
2023-06-21,25.0148
2023-06-22,25.0148
2023-06-23,25.0148
2023-06-24,25.0148
2023-06-25,25.0148
2023-06-26,25.0148
2023-06-27,25.0148
2023-06-28,25.0148
2023-06-29,25.0148
2023-06-30,25.0148
2023-07-01,25.0148
2023-07-02,25.0148
2023-07-03,25.0148
2023-07-04,25.0148
2023-07-05,25.0148
2023-07-06,25.0148
2023-07-07,25.0148
2023-07-08,25.0148
2023-07-09,25.0148
2023-07-10,25.0148
2023-07-11,25.0148
2023-07-12,25.0148
2023-07-13,25.0148
2023-07-14,25.0148
2023-07-15,25.0148
2023-07-16,25.0148
2023-07-17,25.0148
2023-07-18,25.0148
2023-07-19,25.0148
2023-07-20,25.0148
2023-07-21,25.0148
2023-07-22,25.0148
2023-07-23,25.0148
2023-07-24,25.0148
2023-07-25,25.0148
2023-07-26,25.0148
2023-07-27,25.0148
2023-07-28,25.0148
2023-07-29,25.0148
2023-07-30,25.0148
2023-07-31,25.0148
2023-08-01,25.0148
2023-08-02,25.0148
2023-08-03,25.0148
2023-08-04,25.0148
2023-08-05,25.0148
2023-08-06,25.0148
2023-08-07,25.0148
2023-08-08,25.0148
2023-08-09,25.0148
2023-08-10,25.0148
2023-08-11,25.0148
2023-08-12,16.0726
2023-08-13,16.0726
2023-08-14,16.0726
2023-08-15,16.0726
2023-08-16,16.0726
2023-08-17,16.0726
2023-08-18,16.0726
2023-08-19,16.0726
2023-08-20,16.0726
2023-08-21,16.0726
2023-08-22,16.0726
2023-08-23,16.0726
2023-08-24,16.0726
2023-08-25,16.0726
2023-08-26,16.0726
2023-08-27,16.0726
2023-08-28,16.0726
2023-08-29,16.0726
2023-08-30,16.0726
2023-08-31,16.0726
2023-09-01,16.0726
2023-09-02,16.0726
2023-09-03,16.0726
2023-09-04,16.0726
2023-09-05,16.0726
2023-09-06,16.0726
2023-09-07,16.0726
2023-09-08,16.0726
2023-09-09,16.0726
2023-09-10,16.0726
2023-09-11,16.0726
2023-09-12,16.0726
2023-09-13,16.0726
2023-09-14,16.0726
2023-09-15,16.0726
2023-09-16,16.0726
2023-09-17,16.0726
2023-09-18,16.0726
2023-09-19,16.0726
2023-09-20,16.0726
2023-09-21,16.0726
2023-09-22,16.0726
2023-09-23,16.0726
2023-09-24,16.0726
2023-09-25,16.0726
2023-09-26,16.0726
2023-09-27,16.0726
2023-09-28,16.0726
2023-09-29,16.0726
2023-09-30,16.0726
2023-10-01,16.0726
2023-10-02,16.0726
2023-10-03,16.0726
2023-10-04,16.0726
2023-10-05,16.0726
2023-10-06,16.0726
2023-10-07,16.0726
2023-10-08,16.0726
2023-10-09,16.0726
2023-10-10,16.0726
2023-10-11,16.0726
2023-10-12,16.0726
2023-10-13,16.0726
2023-10-14,16.0726
2023-10-15,16.0726
2023-10-16,16.0726
2023-10-17,16.0726
2023-10-18,16.0726
2023-10-19,16.0726
2023-10-20,16.0726
2023-10-21,16.0726
2023-10-22,16.0726
2023-10-23,16.0726
2023-10-24,16.0726
2023-10-25,16.0726
2023-10-26,16.0726
2023-10-27,16.0726
2023-10-28,16.0726
2023-10-29,16.0726
2023-10-30,16.0726
2023-10-31,16.0726
2023-11-01,16.0726
2023-11-02,16.0726
2023-11-03,16.0726
2023-11-04,17.7471
2023-11-05,17.7471
2023-11-06,17.7471
2023-11-07,17.7471
2023-11-08,17.7471
2023-11-09,17.7471
2023-11-10,17.7471
2023-11-11,17.7471
2023-11-12,17.7471
2023-11-13,17.7471
2023-11-14,17.7471
2023-11-15,17.7471
2023-11-16,17.7471
2023-11-17,17.7471
2023-11-18,17.7471
2023-11-19,17.7471
2023-11-20,17.7471
2023-11-21,17.7471
2023-11-22,17.7471
2023-11-23,17.7471
2023-11-24,17.7471
2023-11-25,17.7471
2023-11-26,17.7471
2023-11-27,17.7471
2023-11-28,17.7471
2023-11-29,17.7471
2023-11-30,17.7471
2023-12-01,17.7471
2023-12-02,17.7471
2023-12-03,17.7471
2023-12-04,17.7471
2023-12-05,17.7471
2023-12-06,17.7471
2023-12-07,17.7471
2023-12-08,17.7471
2023-12-09,17.7471
2023-12-10,17.7471
2023-12-11,17.7471
2023-12-12,17.7471
2023-12-13,17.7471
2023-12-14,17.7471
2023-12-15,17.7471
2023-12-16,17.7471
2023-12-17,17.7471
2023-12-18,17.7471
2023-12-19,17.7471
2023-12-20,17.7471
2023-12-21,17.7471
2023-12-22,17.7471
2023-12-23,17.7471
2023-12-24,17.7471
2023-12-25,17.7471
2023-12-26,17.7471
2023-12-27,17.7471
2023-12-28,17.7471
2023-12-29,17.7471
2023-12-30,17.7471
2023-12-31,17.7471
2024-01-01,17.7471
2024-01-02,17.7471
2024-01-03,17.7471
2024-01-04,17.7471
2024-01-05,17.7471
2024-01-06,17.7471
2024-01-07,17.7471
2024-01-08,17.7471
2024-01-09,17.7471
2024-01-10,17.7471
2024-01-11,17.7471
2024-01-12,17.7471
2024-01-13,17.7471
2024-01-14,17.7471
2024-01-15,17.7471
2024-01-16,17.7471
2024-01-17,17.7471
2024-01-18,17.7471
2024-01-19,17.7471
2024-01-20,17.7471
2024-01-21,17.7471
2024-01-22,17.7471
2024-01-23,17.7471
2024-01-24,17.7471
2024-01-25,17.7471
2024-01-26,17.7471
2024-01-27,17.7471
2024-01-28,17.7471
2024-01-29,17.7471
2024-01-30,17.7471
2024-01-31,17.7471
2024-02-01,17.7471
2024-02-02,17.7471
2024-02-03,19.9843
2024-02-04,19.9843
2024-02-05,19.9843
2024-02-06,19.9843
2024-02-07,19.9843
2024-02-08,19.9843
2024-02-09,19.9843
2024-02-10,19.9843
2024-02-11,19.9843
2024-02-12,19.9843
2024-02-13,19.9843
2024-02-14,19.9843
2024-02-15,19.9843
2024-02-16,19.9843
2024-02-17,19.9843
2024-02-18,19.9843
2024-02-19,19.9843
2024-02-20,19.9843
2024-02-21,19.9843
2024-02-22,19.9843
2024-02-23,19.9843
2024-02-24,19.9843
2024-02-25,19.9843
2024-02-26,19.9843
2024-02-27,19.9843
2024-02-28,19.9843
2024-02-29,19.9843
2024-03-01,19.9843
2024-03-02,19.9843
2024-03-03,19.9843
2024-03-04,19.9843
2024-03-05,19.9843
2024-03-06,19.9843
2024-03-07,19.9843
2024-03-08,19.9843
2024-03-09,19.9843
2024-03-10,19.9843
2024-03-11,19.9843
2024-03-12,19.9843
2024-03-13,19.9843
2024-03-14,19.9843
2024-03-15,19.9843
2024-03-16,19.9843
2024-03-17,19.9843
2024-03-18,19.9843
2024-03-19,19.9843
2024-03-20,19.9843
2024-03-21,19.9843
2024-03-22,19.9843
2024-03-23,19.9843
2024-03-24,19.9843
2024-03-25,19.9843
2024-03-26,19.9843
2024-03-27,19.9843
2024-03-28,19.9843
2024-03-29,19.9843
2024-03-30,19.9843
2024-03-31,19.9843
2024-04-01,19.9843
2024-04-02,19.9843
2024-04-03,19.9843
2024-04-04,19.9843
2024-04-05,19.9843
2024-04-06,19.9843
2024-04-07,19.9843
2024-04-08,19.9843
