,POOL US Equity
2023-04-09,55.1948
2023-04-10,55.1948
2023-04-11,55.1948
2023-04-12,55.1948
2023-04-13,55.1948
2023-04-14,55.1948
2023-04-15,55.1948
2023-04-16,55.1948
2023-04-17,55.1948
2023-04-18,55.1948
2023-04-19,55.1948
2023-04-20,55.1948
2023-04-21,55.1948
2023-04-22,55.1948
2023-04-23,55.1948
2023-04-24,55.1948
2023-04-25,55.1948
2023-04-26,55.1948
2023-04-27,55.1948
2023-04-28,55.1948
2023-04-29,55.1948
2023-04-30,55.1948
2023-05-01,55.1948
2023-05-02,55.1948
2023-05-03,55.1948
2023-05-04,55.1948
2023-05-05,55.1948
2023-05-06,55.1948
2023-05-07,55.1948
2023-05-08,55.1948
2023-05-09,55.1948
2023-05-10,55.1948
2023-05-11,55.1948
2023-05-12,55.1948
2023-05-13,55.1948
2023-05-14,55.1948
2023-05-15,55.1948
2023-05-16,55.1948
2023-05-17,55.1948
2023-05-18,55.1948
2023-05-19,55.1948
2023-05-20,55.1948
2023-05-21,55.1948
2023-05-22,55.1948
2023-05-23,55.1948
2023-05-24,55.1948
2023-05-25,55.1948
2023-05-26,55.1948
2023-05-27,55.1948
2023-05-28,55.1948
2023-05-29,55.1948
2023-05-30,55.1948
2023-05-31,55.1948
2023-06-01,55.1948
2023-06-02,55.1948
2023-06-03,55.1948
2023-06-04,55.1948
2023-06-05,55.1948
2023-06-06,55.1948
2023-06-07,55.1948
2023-06-08,55.1948
2023-06-09,55.1948
2023-06-10,55.1948
2023-06-11,55.1948
2023-06-12,55.1948
2023-06-13,55.1948
2023-06-14,55.1948
2023-06-15,55.1948
2023-06-16,55.1948
2023-06-17,55.1948
2023-06-18,55.1948
2023-06-19,55.1948
2023-06-20,55.1948
2023-06-21,55.1948
2023-06-22,55.1948
2023-06-23,55.1948
2023-06-24,55.1948
2023-06-25,55.1948
2023-06-26,55.1948
2023-06-27,55.1948
2023-06-28,55.1948
2023-06-29,55.1948
2023-06-30,44.3421
2023-07-01,44.3421
2023-07-02,44.3421
2023-07-03,44.3421
2023-07-04,44.3421
2023-07-05,44.3421
2023-07-06,44.3421
2023-07-07,44.3421
2023-07-08,44.3421
2023-07-09,44.3421
2023-07-10,44.3421
2023-07-11,44.3421
2023-07-12,44.3421
2023-07-13,44.3421
2023-07-14,44.3421
2023-07-15,44.3421
2023-07-16,44.3421
2023-07-17,44.3421
2023-07-18,44.3421
2023-07-19,44.3421
2023-07-20,44.3421
2023-07-21,44.3421
2023-07-22,44.3421
2023-07-23,44.3421
2023-07-24,44.3421
2023-07-25,44.3421
2023-07-26,44.3421
2023-07-27,44.3421
2023-07-28,44.3421
2023-07-29,44.3421
2023-07-30,44.3421
2023-07-31,44.3421
2023-08-01,44.3421
2023-08-02,44.3421
2023-08-03,44.3421
2023-08-04,44.3421
2023-08-05,44.3421
2023-08-06,44.3421
2023-08-07,44.3421
2023-08-08,44.3421
2023-08-09,44.3421
2023-08-10,44.3421
2023-08-11,44.3421
2023-08-12,44.3421
2023-08-13,44.3421
2023-08-14,44.3421
2023-08-15,44.3421
2023-08-16,44.3421
2023-08-17,44.3421
2023-08-18,44.3421
2023-08-19,44.3421
2023-08-20,44.3421
2023-08-21,44.3421
2023-08-22,44.3421
2023-08-23,44.3421
2023-08-24,44.3421
2023-08-25,44.3421
2023-08-26,44.3421
2023-08-27,44.3421
2023-08-28,44.3421
2023-08-29,44.3421
2023-08-30,44.3421
2023-08-31,44.3421
2023-09-01,44.3421
2023-09-02,44.3421
2023-09-03,44.3421
2023-09-04,44.3421
2023-09-05,44.3421
2023-09-06,44.3421
2023-09-07,44.3421
2023-09-08,44.3421
2023-09-09,44.3421
2023-09-10,44.3421
2023-09-11,44.3421
2023-09-12,44.3421
2023-09-13,44.3421
2023-09-14,44.3421
2023-09-15,44.3421
2023-09-16,44.3421
2023-09-17,44.3421
2023-09-18,44.3421
2023-09-19,44.3421
2023-09-20,44.3421
2023-09-21,44.3421
2023-09-22,44.3421
2023-09-23,44.3421
2023-09-24,44.3421
2023-09-25,44.3421
2023-09-26,44.3421
2023-09-27,44.3421
2023-09-28,44.3421
2023-09-29,44.3421
2023-09-30,41.6737
2023-10-01,41.6737
2023-10-02,41.6737
2023-10-03,41.6737
2023-10-04,41.6737
2023-10-05,41.6737
2023-10-06,41.6737
2023-10-07,41.6737
2023-10-08,41.6737
2023-10-09,41.6737
2023-10-10,41.6737
2023-10-11,41.6737
2023-10-12,41.6737
2023-10-13,41.6737
2023-10-14,41.6737
2023-10-15,41.6737
2023-10-16,41.6737
2023-10-17,41.6737
2023-10-18,41.6737
2023-10-19,41.6737
2023-10-20,41.6737
2023-10-21,41.6737
2023-10-22,41.6737
2023-10-23,41.6737
2023-10-24,41.6737
2023-10-25,41.6737
2023-10-26,41.6737
2023-10-27,41.6737
2023-10-28,41.6737
2023-10-29,41.6737
2023-10-30,41.6737
2023-10-31,41.6737
2023-11-01,41.6737
2023-11-02,41.6737
2023-11-03,41.6737
2023-11-04,41.6737
2023-11-05,41.6737
2023-11-06,41.6737
2023-11-07,41.6737
2023-11-08,41.6737
2023-11-09,41.6737
2023-11-10,41.6737
2023-11-11,41.6737
2023-11-12,41.6737
2023-11-13,41.6737
2023-11-14,41.6737
2023-11-15,41.6737
2023-11-16,41.6737
2023-11-17,41.6737
2023-11-18,41.6737
2023-11-19,41.6737
2023-11-20,41.6737
2023-11-21,41.6737
2023-11-22,41.6737
2023-11-23,41.6737
2023-11-24,41.6737
2023-11-25,41.6737
2023-11-26,41.6737
2023-11-27,41.6737
2023-11-28,41.6737
2023-11-29,41.6737
2023-11-30,41.6737
2023-12-01,41.6737
2023-12-02,41.6737
2023-12-03,41.6737
2023-12-04,41.6737
2023-12-05,41.6737
2023-12-06,41.6737
2023-12-07,41.6737
2023-12-08,41.6737
2023-12-09,41.6737
2023-12-10,41.6737
2023-12-11,41.6737
2023-12-12,41.6737
2023-12-13,41.6737
2023-12-14,41.6737
2023-12-15,41.6737
2023-12-16,41.6737
2023-12-17,41.6737
2023-12-18,41.6737
2023-12-19,41.6737
2023-12-20,41.6737
2023-12-21,41.6737
2023-12-22,41.6737
2023-12-23,41.6737
2023-12-24,41.6737
2023-12-25,41.6737
2023-12-26,41.6737
2023-12-27,41.6737
2023-12-28,41.6737
2023-12-29,41.6737
2023-12-30,41.6737
2023-12-31,41.0701
2024-01-01,41.0701
2024-01-02,41.0701
2024-01-03,41.0701
2024-01-04,41.0701
2024-01-05,41.0701
2024-01-06,41.0701
2024-01-07,41.0701
2024-01-08,41.0701
2024-01-09,41.0701
2024-01-10,41.0701
2024-01-11,41.0701
2024-01-12,41.0701
2024-01-13,41.0701
2024-01-14,41.0701
2024-01-15,41.0701
2024-01-16,41.0701
2024-01-17,41.0701
2024-01-18,41.0701
2024-01-19,41.0701
2024-01-20,41.0701
2024-01-21,41.0701
2024-01-22,41.0701
2024-01-23,41.0701
2024-01-24,41.0701
2024-01-25,41.0701
2024-01-26,41.0701
2024-01-27,41.0701
2024-01-28,41.0701
2024-01-29,41.0701
2024-01-30,41.0701
2024-01-31,41.0701
2024-02-01,41.0701
2024-02-02,41.0701
2024-02-03,41.0701
2024-02-04,41.0701
2024-02-05,41.0701
2024-02-06,41.0701
2024-02-07,41.0701
2024-02-08,41.0701
2024-02-09,41.0701
2024-02-10,41.0701
2024-02-11,41.0701
2024-02-12,41.0701
2024-02-13,41.0701
2024-02-14,41.0701
2024-02-15,41.0701
2024-02-16,41.0701
2024-02-17,41.0701
2024-02-18,41.0701
2024-02-19,41.0701
2024-02-20,41.0701
2024-02-21,41.0701
2024-02-22,41.0701
2024-02-23,41.0701
2024-02-24,41.0701
2024-02-25,41.0701
2024-02-26,41.0701
2024-02-27,41.0701
2024-02-28,41.0701
2024-02-29,41.0701
2024-03-01,41.0701
2024-03-02,41.0701
2024-03-03,41.0701
2024-03-04,41.0701
2024-03-05,41.0701
2024-03-06,41.0701
2024-03-07,41.0701
2024-03-08,41.0701
2024-03-09,41.0701
2024-03-10,41.0701
2024-03-11,41.0701
2024-03-12,41.0701
2024-03-13,41.0701
2024-03-14,41.0701
2024-03-15,41.0701
2024-03-16,41.0701
2024-03-17,41.0701
2024-03-18,41.0701
2024-03-19,41.0701
2024-03-20,41.0701
2024-03-21,41.0701
2024-03-22,41.0701
2024-03-23,41.0701
2024-03-24,41.0701
2024-03-25,41.0701
2024-03-26,41.0701
2024-03-27,41.0701
2024-03-28,41.0701
2024-03-29,41.0701
2024-03-30,41.0701
2024-03-31,41.0701
2024-04-01,41.0701
2024-04-02,41.0701
2024-04-03,41.0701
2024-04-04,41.0701
2024-04-05,41.0701
2024-04-06,41.0701
2024-04-07,41.0701
2024-04-08,41.0701
