,CG US Equity
2021-01-19,21.0533
2021-01-20,21.0533
2021-01-21,21.0533
2021-01-22,21.0533
2021-01-23,21.0533
2021-01-24,21.0533
2021-01-25,21.0533
2021-01-26,21.0533
2021-01-27,21.0533
2021-01-28,21.0533
2021-01-29,21.0533
2021-01-30,21.0533
2021-01-31,21.0533
2021-02-01,21.0533
2021-02-02,21.0533
2021-02-03,21.0533
2021-02-04,21.0533
2021-02-05,21.0533
2021-02-06,21.0533
2021-02-07,21.0533
2021-02-08,21.0533
2021-02-09,21.0533
2021-02-10,21.0533
2021-02-11,21.0533
2021-02-12,21.0533
2021-02-13,21.0533
2021-02-14,21.0533
2021-02-15,21.0533
2021-02-16,21.0533
2021-02-17,21.0533
2021-02-18,21.0533
2021-02-19,21.0533
2021-02-20,21.0533
2021-02-21,21.0533
2021-02-22,21.0533
2021-02-23,21.0533
2021-02-24,21.0533
2021-02-25,21.0533
2021-02-26,21.0533
2021-02-27,21.0533
2021-02-28,21.0533
2021-03-01,21.0533
2021-03-02,21.0533
2021-03-03,21.0533
2021-03-04,21.0533
2021-03-05,21.0533
2021-03-06,21.0533
2021-03-07,21.0533
2021-03-08,21.0533
2021-03-09,21.0533
2021-03-10,21.0533
2021-03-11,21.0533
2021-03-12,21.0533
2021-03-13,21.0533
2021-03-14,21.0533
2021-03-15,21.0533
2021-03-16,21.0533
2021-03-17,21.0533
2021-03-18,21.0533
2021-03-19,21.0533
2021-03-20,21.0533
2021-03-21,21.0533
2021-03-22,21.0533
2021-03-23,21.0533
2021-03-24,21.0533
2021-03-25,21.0533
2021-03-26,21.0533
2021-03-27,21.0533
2021-03-28,21.0533
2021-03-29,21.0533
2021-03-30,21.0533
2021-03-31,68.6827
2021-04-01,68.6827
2021-04-02,68.6827
2021-04-03,68.6827
2021-04-04,68.6827
2021-04-05,68.6827
2021-04-06,68.6827
2021-04-07,68.6827
2021-04-08,68.6827
2021-04-09,68.6827
2021-04-10,68.6827
2021-04-11,68.6827
2021-04-12,68.6827
2021-04-13,68.6827
2021-04-14,68.6827
2021-04-15,68.6827
2021-04-16,68.6827
2021-04-17,68.6827
2021-04-18,68.6827
2021-04-19,68.6827
2021-04-20,68.6827
2021-04-21,68.6827
2021-04-22,68.6827
2021-04-23,68.6827
2021-04-24,68.6827
2021-04-25,68.6827
2021-04-26,68.6827
2021-04-27,68.6827
2021-04-28,68.6827
2021-04-29,68.6827
2021-04-30,68.6827
2021-05-01,68.6827
2021-05-02,68.6827
2021-05-03,68.6827
2021-05-04,68.6827
2021-05-05,68.6827
2021-05-06,68.6827
2021-05-07,68.6827
2021-05-08,68.6827
2021-05-09,68.6827
2021-05-10,68.6827
2021-05-11,68.6827
2021-05-12,68.6827
2021-05-13,68.6827
2021-05-14,68.6827
2021-05-15,68.6827
2021-05-16,68.6827
2021-05-17,68.6827
2021-05-18,68.6827
2021-05-19,68.6827
2021-05-20,68.6827
2021-05-21,68.6827
2021-05-22,68.6827
2021-05-23,68.6827
2021-05-24,68.6827
2021-05-25,68.6827
2021-05-26,68.6827
2021-05-27,68.6827
2021-05-28,68.6827
2021-05-29,68.6827
2021-05-30,68.6827
2021-05-31,68.6827
2021-06-01,68.6827
2021-06-02,68.6827
2021-06-03,68.6827
2021-06-04,68.6827
2021-06-05,68.6827
2021-06-06,68.6827
2021-06-07,68.6827
2021-06-08,68.6827
2021-06-09,68.6827
2021-06-10,68.6827
2021-06-11,68.6827
2021-06-12,68.6827
2021-06-13,68.6827
2021-06-14,68.6827
2021-06-15,68.6827
2021-06-16,68.6827
2021-06-17,68.6827
2021-06-18,68.6827
2021-06-19,68.6827
2021-06-20,68.6827
2021-06-21,68.6827
2021-06-22,68.6827
2021-06-23,68.6827
2021-06-24,68.6827
2021-06-25,68.6827
2021-06-26,68.6827
2021-06-27,68.6827
2021-06-28,68.6827
2021-06-29,68.6827
2021-06-30,82.8745
2021-07-01,82.8745
2021-07-02,82.8745
2021-07-03,82.8745
2021-07-04,82.8745
2021-07-05,82.8745
2021-07-06,82.8745
2021-07-07,82.8745
2021-07-08,82.8745
2021-07-09,82.8745
2021-07-10,82.8745
2021-07-11,82.8745
2021-07-12,82.8745
2021-07-13,82.8745
2021-07-14,82.8745
2021-07-15,82.8745
2021-07-16,82.8745
2021-07-17,82.8745
2021-07-18,82.8745
2021-07-19,82.8745
2021-07-20,82.8745
2021-07-21,82.8745
2021-07-22,82.8745
2021-07-23,82.8745
2021-07-24,82.8745
2021-07-25,82.8745
2021-07-26,82.8745
2021-07-27,82.8745
2021-07-28,82.8745
2021-07-29,82.8745
2021-07-30,82.8745
2021-07-31,82.8745
2021-08-01,82.8745
2021-08-02,82.8745
2021-08-03,82.8745
2021-08-04,82.8745
2021-08-05,82.8745
2021-08-06,82.8745
2021-08-07,82.8745
2021-08-08,82.8745
2021-08-09,82.8745
2021-08-10,82.8745
2021-08-11,82.8745
2021-08-12,82.8745
2021-08-13,82.8745
2021-08-14,82.8745
2021-08-15,82.8745
2021-08-16,82.8745
2021-08-17,82.8745
2021-08-18,82.8745
2021-08-19,82.8745
2021-08-20,82.8745
2021-08-21,82.8745
2021-08-22,82.8745
2021-08-23,82.8745
2021-08-24,82.8745
2021-08-25,82.8745
2021-08-26,82.8745
2021-08-27,82.8745
2021-08-28,82.8745
2021-08-29,82.8745
2021-08-30,82.8745
2021-08-31,82.8745
2021-09-01,82.8745
2021-09-02,82.8745
2021-09-03,82.8745
2021-09-04,82.8745
2021-09-05,82.8745
2021-09-06,82.8745
2021-09-07,82.8745
2021-09-08,82.8745
2021-09-09,82.8745
2021-09-10,82.8745
2021-09-11,82.8745
2021-09-12,82.8745
2021-09-13,82.8745
2021-09-14,82.8745
2021-09-15,82.8745
2021-09-16,82.8745
2021-09-17,82.8745
2021-09-18,82.8745
2021-09-19,82.8745
2021-09-20,82.8745
2021-09-21,82.8745
2021-09-22,82.8745
2021-09-23,82.8745
2021-09-24,82.8745
2021-09-25,82.8745
2021-09-26,82.8745
2021-09-27,82.8745
2021-09-28,82.8745
2021-09-29,82.8745
2021-09-30,81.6532
2021-10-01,81.6532
2021-10-02,81.6532
2021-10-03,81.6532
2021-10-04,81.6532
2021-10-05,81.6532
2021-10-06,81.6532
2021-10-07,81.6532
2021-10-08,81.6532
2021-10-09,81.6532
2021-10-10,81.6532
2021-10-11,81.6532
2021-10-12,81.6532
2021-10-13,81.6532
2021-10-14,81.6532
2021-10-15,81.6532
2021-10-16,81.6532
2021-10-17,81.6532
2021-10-18,81.6532
2021-10-19,81.6532
2021-10-20,81.6532
2021-10-21,81.6532
2021-10-22,81.6532
2021-10-23,81.6532
2021-10-24,81.6532
2021-10-25,81.6532
2021-10-26,81.6532
2021-10-27,81.6532
2021-10-28,81.6532
2021-10-29,81.6532
2021-10-30,81.6532
2021-10-31,81.6532
2021-11-01,81.6532
2021-11-02,81.6532
2021-11-03,81.6532
2021-11-04,81.6532
2021-11-05,81.6532
2021-11-06,81.6532
2021-11-07,81.6532
2021-11-08,81.6532
2021-11-09,81.6532
2021-11-10,81.6532
2021-11-11,81.6532
2021-11-12,81.6532
2021-11-13,81.6532
2021-11-14,81.6532
2021-11-15,81.6532
2021-11-16,81.6532
2021-11-17,81.6532
2021-11-18,81.6532
2021-11-19,81.6532
2021-11-20,81.6532
2021-11-21,81.6532
2021-11-22,81.6532
2021-11-23,81.6532
2021-11-24,81.6532
2021-11-25,81.6532
2021-11-26,81.6532
2021-11-27,81.6532
2021-11-28,81.6532
2021-11-29,81.6532
2021-11-30,81.6532
2021-12-01,81.6532
2021-12-02,81.6532
2021-12-03,81.6532
2021-12-04,81.6532
2021-12-05,81.6532
2021-12-06,81.6532
2021-12-07,81.6532
2021-12-08,81.6532
2021-12-09,81.6532
2021-12-10,81.6532
2021-12-11,81.6532
2021-12-12,81.6532
2021-12-13,81.6532
2021-12-14,81.6532
2021-12-15,81.6532
2021-12-16,81.6532
2021-12-17,81.6532
2021-12-18,81.6532
2021-12-19,81.6532
2021-12-20,81.6532
2021-12-21,81.6532
2021-12-22,81.6532
2021-12-23,81.6532
2021-12-24,81.6532
2021-12-25,81.6532
2021-12-26,81.6532
2021-12-27,81.6532
2021-12-28,81.6532
2021-12-29,81.6532
2021-12-30,81.6532
2021-12-31,74.6643
2022-01-01,74.6643
2022-01-02,74.6643
2022-01-03,74.6643
2022-01-04,74.6643
2022-01-05,74.6643
2022-01-06,74.6643
2022-01-07,74.6643
2022-01-08,74.6643
2022-01-09,74.6643
2022-01-10,74.6643
2022-01-11,74.6643
2022-01-12,74.6643
2022-01-13,74.6643
2022-01-14,74.6643
2022-01-15,74.6643
2022-01-16,74.6643
2022-01-17,74.6643
2022-01-18,74.6643
2022-01-19,74.6643
2022-01-20,74.6643
2022-01-21,74.6643
2022-01-22,74.6643
2022-01-23,74.6643
2022-01-24,74.6643
2022-01-25,74.6643
2022-01-26,74.6643
2022-01-27,74.6643
2022-01-28,74.6643
2022-01-29,74.6643
2022-01-30,74.6643
2022-01-31,74.6643
2022-02-01,74.6643
2022-02-02,74.6643
2022-02-03,74.6643
2022-02-04,74.6643
2022-02-05,74.6643
2022-02-06,74.6643
2022-02-07,74.6643
2022-02-08,74.6643
2022-02-09,74.6643
2022-02-10,74.6643
2022-02-11,74.6643
2022-02-12,74.6643
2022-02-13,74.6643
2022-02-14,74.6643
2022-02-15,74.6643
2022-02-16,74.6643
2022-02-17,74.6643
2022-02-18,74.6643
2022-02-19,74.6643
2022-02-20,74.6643
2022-02-21,74.6643
2022-02-22,74.6643
2022-02-23,74.6643
2022-02-24,74.6643
2022-02-25,74.6643
2022-02-26,74.6643
2022-02-27,74.6643
2022-02-28,74.6643
2022-03-01,74.6643
2022-03-02,74.6643
2022-03-03,74.6643
2022-03-04,74.6643
2022-03-05,74.6643
2022-03-06,74.6643
2022-03-07,74.6643
2022-03-08,74.6643
2022-03-09,74.6643
2022-03-10,74.6643
2022-03-11,74.6643
2022-03-12,74.6643
2022-03-13,74.6643
2022-03-14,74.6643
2022-03-15,74.6643
2022-03-16,74.6643
2022-03-17,74.6643
2022-03-18,74.6643
2022-03-19,74.6643
2022-03-20,74.6643
2022-03-21,74.6643
2022-03-22,74.6643
2022-03-23,74.6643
2022-03-24,74.6643
2022-03-25,74.6643
2022-03-26,74.6643
2022-03-27,74.6643
2022-03-28,74.6643
2022-03-29,74.6643
2022-03-30,74.6643
2022-03-31,57.1276
2022-04-01,57.1276
2022-04-02,57.1276
2022-04-03,57.1276
2022-04-04,57.1276
2022-04-05,57.1276
2022-04-06,57.1276
2022-04-07,57.1276
2022-04-08,57.1276
2022-04-09,57.1276
2022-04-10,57.1276
2022-04-11,57.1276
2022-04-12,57.1276
2022-04-13,57.1276
2022-04-14,57.1276
2022-04-15,57.1276
2022-04-16,57.1276
2022-04-17,57.1276
2022-04-18,57.1276
2022-04-19,57.1276
2022-04-20,57.1276
2022-04-21,57.1276
2022-04-22,57.1276
2022-04-23,57.1276
2022-04-24,57.1276
2022-04-25,57.1276
2022-04-26,57.1276
2022-04-27,57.1276
2022-04-28,57.1276
2022-04-29,57.1276
2022-04-30,57.1276
2022-05-01,57.1276
2022-05-02,57.1276
2022-05-03,57.1276
2022-05-04,57.1276
2022-05-05,57.1276
2022-05-06,57.1276
2022-05-07,57.1276
2022-05-08,57.1276
2022-05-09,57.1276
2022-05-10,57.1276
2022-05-11,57.1276
2022-05-12,57.1276
2022-05-13,57.1276
2022-05-14,57.1276
2022-05-15,57.1276
2022-05-16,57.1276
2022-05-17,57.1276
2022-05-18,57.1276
2022-05-19,57.1276
2022-05-20,57.1276
2022-05-21,57.1276
2022-05-22,57.1276
2022-05-23,57.1276
2022-05-24,57.1276
2022-05-25,57.1276
2022-05-26,57.1276
2022-05-27,57.1276
2022-05-28,57.1276
2022-05-29,57.1276
2022-05-30,57.1276
2022-05-31,57.1276
2022-06-01,57.1276
2022-06-02,57.1276
2022-06-03,57.1276
2022-06-04,57.1276
2022-06-05,57.1276
2022-06-06,57.1276
2022-06-07,57.1276
2022-06-08,57.1276
2022-06-09,57.1276
2022-06-10,57.1276
2022-06-11,57.1276
2022-06-12,57.1276
2022-06-13,57.1276
2022-06-14,57.1276
2022-06-15,57.1276
2022-06-16,57.1276
2022-06-17,57.1276
2022-06-18,57.1276
2022-06-19,57.1276
2022-06-20,57.1276
2022-06-21,57.1276
2022-06-22,57.1276
2022-06-23,57.1276
2022-06-24,57.1276
2022-06-25,57.1276
2022-06-26,57.1276
2022-06-27,57.1276
2022-06-28,57.1276
2022-06-29,57.1276
2022-06-30,38.6969
2022-07-01,38.6969
2022-07-02,38.6969
2022-07-03,38.6969
2022-07-04,38.6969
2022-07-05,38.6969
2022-07-06,38.6969
2022-07-07,38.6969
2022-07-08,38.6969
2022-07-09,38.6969
2022-07-10,38.6969
2022-07-11,38.6969
2022-07-12,38.6969
2022-07-13,38.6969
2022-07-14,38.6969
2022-07-15,38.6969
2022-07-16,38.6969
2022-07-17,38.6969
2022-07-18,38.6969
2022-07-19,38.6969
2022-07-20,38.6969
2022-07-21,38.6969
2022-07-22,38.6969
2022-07-23,38.6969
2022-07-24,38.6969
2022-07-25,38.6969
2022-07-26,38.6969
2022-07-27,38.6969
2022-07-28,38.6969
2022-07-29,38.6969
2022-07-30,38.6969
2022-07-31,38.6969
2022-08-01,38.6969
2022-08-02,38.6969
2022-08-03,38.6969
2022-08-04,38.6969
2022-08-05,38.6969
2022-08-06,38.6969
2022-08-07,38.6969
2022-08-08,38.6969
2022-08-09,38.6969
2022-08-10,38.6969
2022-08-11,38.6969
2022-08-12,38.6969
2022-08-13,38.6969
2022-08-14,38.6969
2022-08-15,38.6969
2022-08-16,38.6969
2022-08-17,38.6969
2022-08-18,38.6969
2022-08-19,38.6969
2022-08-20,38.6969
2022-08-21,38.6969
2022-08-22,38.6969
2022-08-23,38.6969
2022-08-24,38.6969
2022-08-25,38.6969
2022-08-26,38.6969
2022-08-27,38.6969
2022-08-28,38.6969
2022-08-29,38.6969
2022-08-30,38.6969
2022-08-31,38.6969
2022-09-01,38.6969
2022-09-02,38.6969
2022-09-03,38.6969
2022-09-04,38.6969
2022-09-05,38.6969
2022-09-06,38.6969
2022-09-07,38.6969
2022-09-08,38.6969
2022-09-09,38.6969
2022-09-10,38.6969
2022-09-11,38.6969
2022-09-12,38.6969
2022-09-13,38.6969
2022-09-14,38.6969
2022-09-15,38.6969
2022-09-16,38.6969
2022-09-17,38.6969
2022-09-18,38.6969
2022-09-19,38.6969
2022-09-20,38.6969
2022-09-21,38.6969
2022-09-22,38.6969
2022-09-23,38.6969
2022-09-24,38.6969
2022-09-25,38.6969
2022-09-26,38.6969
2022-09-27,38.6969
2022-09-28,38.6969
2022-09-29,38.6969
2022-09-30,32.0937
2022-10-01,32.0937
2022-10-02,32.0937
2022-10-03,32.0937
2022-10-04,32.0937
2022-10-05,32.0937
2022-10-06,32.0937
2022-10-07,32.0937
2022-10-08,32.0937
2022-10-09,32.0937
2022-10-10,32.0937
2022-10-11,32.0937
2022-10-12,32.0937
2022-10-13,32.0937
2022-10-14,32.0937
2022-10-15,32.0937
2022-10-16,32.0937
2022-10-17,32.0937
2022-10-18,32.0937
2022-10-19,32.0937
2022-10-20,32.0937
2022-10-21,32.0937
2022-10-22,32.0937
2022-10-23,32.0937
2022-10-24,32.0937
2022-10-25,32.0937
2022-10-26,32.0937
2022-10-27,32.0937
2022-10-28,32.0937
2022-10-29,32.0937
2022-10-30,32.0937
2022-10-31,32.0937
2022-11-01,32.0937
2022-11-02,32.0937
2022-11-03,32.0937
2022-11-04,32.0937
2022-11-05,32.0937
2022-11-06,32.0937
2022-11-07,32.0937
2022-11-08,32.0937
2022-11-09,32.0937
2022-11-10,32.0937
2022-11-11,32.0937
2022-11-12,32.0937
2022-11-13,32.0937
2022-11-14,32.0937
2022-11-15,32.0937
2022-11-16,32.0937
2022-11-17,32.0937
2022-11-18,32.0937
2022-11-19,32.0937
2022-11-20,32.0937
2022-11-21,32.0937
2022-11-22,32.0937
2022-11-23,32.0937
2022-11-24,32.0937
2022-11-25,32.0937
2022-11-26,32.0937
2022-11-27,32.0937
2022-11-28,32.0937
2022-11-29,32.0937
2022-11-30,32.0937
2022-12-01,32.0937
2022-12-02,32.0937
2022-12-03,32.0937
2022-12-04,32.0937
2022-12-05,32.0937
2022-12-06,32.0937
2022-12-07,32.0937
2022-12-08,32.0937
2022-12-09,32.0937
2022-12-10,32.0937
2022-12-11,32.0937
2022-12-12,32.0937
2022-12-13,32.0937
2022-12-14,32.0937
2022-12-15,32.0937
2022-12-16,32.0937
2022-12-17,32.0937
2022-12-18,32.0937
2022-12-19,32.0937
2022-12-20,32.0937
2022-12-21,32.0937
2022-12-22,32.0937
2022-12-23,32.0937
2022-12-24,32.0937
2022-12-25,32.0937
2022-12-26,32.0937
2022-12-27,32.0937
2022-12-28,32.0937
2022-12-29,32.0937
2022-12-30,32.0937
2022-12-31,21.3043
2023-01-01,21.3043
2023-01-02,21.3043
2023-01-03,21.3043
2023-01-04,21.3043
2023-01-05,21.3043
2023-01-06,21.3043
2023-01-07,21.3043
2023-01-08,21.3043
2023-01-09,21.3043
2023-01-10,21.3043
2023-01-11,21.3043
2023-01-12,21.3043
2023-01-13,21.3043
2023-01-14,21.3043
2023-01-15,21.3043
2023-01-16,21.3043
2023-01-17,21.3043
2023-01-18,21.3043
2023-01-19,21.3043
2023-01-20,21.3043
2023-01-21,21.3043
2023-01-22,21.3043
2023-01-23,21.3043
2023-01-24,21.3043
2023-01-25,21.3043
2023-01-26,21.3043
2023-01-27,21.3043
2023-01-28,21.3043
2023-01-29,21.3043
2023-01-30,21.3043
2023-01-31,21.3043
2023-02-01,21.3043
2023-02-02,21.3043
2023-02-03,21.3043
2023-02-04,21.3043
2023-02-05,21.3043
2023-02-06,21.3043
2023-02-07,21.3043
2023-02-08,21.3043
2023-02-09,21.3043
2023-02-10,21.3043
2023-02-11,21.3043
2023-02-12,21.3043
2023-02-13,21.3043
2023-02-14,21.3043
2023-02-15,21.3043
2023-02-16,21.3043
2023-02-17,21.3043
2023-02-18,21.3043
2023-02-19,21.3043
2023-02-20,21.3043
2023-02-21,21.3043
2023-02-22,21.3043
