,PGR US Equity
2023-04-01,5.0286
2023-04-02,5.0286
2023-04-03,5.0286
2023-04-04,5.0286
2023-04-05,5.0286
2023-04-06,5.0286
2023-04-07,5.0286
2023-04-08,5.0286
2023-04-09,5.0286
2023-04-10,5.0286
2023-04-11,5.0286
2023-04-12,5.0286
2023-04-13,5.0286
2023-04-14,5.0286
2023-04-15,5.0286
2023-04-16,5.0286
2023-04-17,5.0286
2023-04-18,5.0286
2023-04-19,5.0286
2023-04-20,5.0286
2023-04-21,5.0286
2023-04-22,5.0286
2023-04-23,5.0286
2023-04-24,5.0286
2023-04-25,5.0286
2023-04-26,5.0286
2023-04-27,5.0286
2023-04-28,5.0286
2023-04-29,5.0286
2023-04-30,5.0286
2023-05-01,5.0286
2023-05-02,5.0286
2023-05-03,5.0286
2023-05-04,5.0286
2023-05-05,5.0286
2023-05-06,5.0286
2023-05-07,5.0286
2023-05-08,5.0286
2023-05-09,5.0286
2023-05-10,5.0286
2023-05-11,5.0286
2023-05-12,5.0286
2023-05-13,5.0286
2023-05-14,5.0286
2023-05-15,5.0286
2023-05-16,5.0286
2023-05-17,5.0286
2023-05-18,5.0286
2023-05-19,5.0286
2023-05-20,5.0286
2023-05-21,5.0286
2023-05-22,5.0286
2023-05-23,5.0286
2023-05-24,5.0286
2023-05-25,5.0286
2023-05-26,5.0286
2023-05-27,5.0286
2023-05-28,5.0286
2023-05-29,5.0286
2023-05-30,5.0286
2023-05-31,5.0286
2023-06-01,5.0286
2023-06-02,5.0286
2023-06-03,5.0286
2023-06-04,5.0286
2023-06-05,5.0286
2023-06-06,5.0286
2023-06-07,5.0286
2023-06-08,5.0286
2023-06-09,5.0286
2023-06-10,5.0286
2023-06-11,5.0286
2023-06-12,5.0286
2023-06-13,5.0286
2023-06-14,5.0286
2023-06-15,5.0286
2023-06-16,5.0286
2023-06-17,5.0286
2023-06-18,5.0286
2023-06-19,5.0286
2023-06-20,5.0286
2023-06-21,5.0286
2023-06-22,5.0286
2023-06-23,5.0286
2023-06-24,5.0286
2023-06-25,5.0286
2023-06-26,5.0286
2023-06-27,5.0286
2023-06-28,5.0286
2023-06-29,5.0286
2023-06-30,10.9223
2023-07-01,10.9223
2023-07-02,10.9223
2023-07-03,10.9223
2023-07-04,10.9223
2023-07-05,10.9223
2023-07-06,10.9223
2023-07-07,10.9223
2023-07-08,10.9223
2023-07-09,10.9223
2023-07-10,10.9223
2023-07-11,10.9223
2023-07-12,10.9223
2023-07-13,10.9223
2023-07-14,10.9223
2023-07-15,10.9223
2023-07-16,10.9223
2023-07-17,10.9223
2023-07-18,10.9223
2023-07-19,10.9223
2023-07-20,10.9223
2023-07-21,10.9223
2023-07-22,10.9223
2023-07-23,10.9223
2023-07-24,10.9223
2023-07-25,10.9223
2023-07-26,10.9223
2023-07-27,10.9223
2023-07-28,10.9223
2023-07-29,10.9223
2023-07-30,10.9223
2023-07-31,10.9223
2023-08-01,10.9223
2023-08-02,10.9223
2023-08-03,10.9223
2023-08-04,10.9223
2023-08-05,10.9223
2023-08-06,10.9223
2023-08-07,10.9223
2023-08-08,10.9223
2023-08-09,10.9223
2023-08-10,10.9223
2023-08-11,10.9223
2023-08-12,10.9223
2023-08-13,10.9223
2023-08-14,10.9223
2023-08-15,10.9223
2023-08-16,10.9223
2023-08-17,10.9223
2023-08-18,10.9223
2023-08-19,10.9223
2023-08-20,10.9223
2023-08-21,10.9223
2023-08-22,10.9223
2023-08-23,10.9223
2023-08-24,10.9223
2023-08-25,10.9223
2023-08-26,10.9223
2023-08-27,10.9223
2023-08-28,10.9223
2023-08-29,10.9223
2023-08-30,10.9223
2023-08-31,10.9223
2023-09-01,10.9223
2023-09-02,10.9223
2023-09-03,10.9223
2023-09-04,10.9223
2023-09-05,10.9223
2023-09-06,10.9223
2023-09-07,10.9223
2023-09-08,10.9223
2023-09-09,10.9223
2023-09-10,10.9223
2023-09-11,10.9223
2023-09-12,10.9223
2023-09-13,10.9223
2023-09-14,10.9223
2023-09-15,10.9223
2023-09-16,10.9223
2023-09-17,10.9223
2023-09-18,10.9223
2023-09-19,10.9223
2023-09-20,10.9223
2023-09-21,10.9223
2023-09-22,10.9223
2023-09-23,10.9223
2023-09-24,10.9223
2023-09-25,10.9223
2023-09-26,10.9223
2023-09-27,10.9223
2023-09-28,10.9223
2023-09-29,10.9223
2023-09-30,17.3616
2023-10-01,17.3616
2023-10-02,17.3616
2023-10-03,17.3616
2023-10-04,17.3616
2023-10-05,17.3616
2023-10-06,17.3616
2023-10-07,17.3616
2023-10-08,17.3616
2023-10-09,17.3616
2023-10-10,17.3616
2023-10-11,17.3616
2023-10-12,17.3616
2023-10-13,17.3616
2023-10-14,17.3616
2023-10-15,17.3616
2023-10-16,17.3616
2023-10-17,17.3616
2023-10-18,17.3616
2023-10-19,17.3616
2023-10-20,17.3616
2023-10-21,17.3616
2023-10-22,17.3616
2023-10-23,17.3616
2023-10-24,17.3616
2023-10-25,17.3616
2023-10-26,17.3616
2023-10-27,17.3616
2023-10-28,17.3616
2023-10-29,17.3616
2023-10-30,17.3616
2023-10-31,17.3616
2023-11-01,17.3616
2023-11-02,17.3616
2023-11-03,17.3616
2023-11-04,17.3616
2023-11-05,17.3616
2023-11-06,17.3616
2023-11-07,17.3616
2023-11-08,17.3616
2023-11-09,17.3616
2023-11-10,17.3616
2023-11-11,17.3616
2023-11-12,17.3616
2023-11-13,17.3616
2023-11-14,17.3616
2023-11-15,17.3616
2023-11-16,17.3616
2023-11-17,17.3616
2023-11-18,17.3616
2023-11-19,17.3616
2023-11-20,17.3616
2023-11-21,17.3616
2023-11-22,17.3616
2023-11-23,17.3616
2023-11-24,17.3616
2023-11-25,17.3616
2023-11-26,17.3616
2023-11-27,17.3616
2023-11-28,17.3616
2023-11-29,17.3616
2023-11-30,17.3616
2023-12-01,17.3616
2023-12-02,17.3616
2023-12-03,17.3616
2023-12-04,17.3616
2023-12-05,17.3616
2023-12-06,17.3616
2023-12-07,17.3616
2023-12-08,17.3616
2023-12-09,17.3616
2023-12-10,17.3616
2023-12-11,17.3616
2023-12-12,17.3616
2023-12-13,17.3616
2023-12-14,17.3616
2023-12-15,17.3616
2023-12-16,17.3616
2023-12-17,17.3616
2023-12-18,17.3616
2023-12-19,17.3616
2023-12-20,17.3616
2023-12-21,17.3616
2023-12-22,17.3616
2023-12-23,17.3616
2023-12-24,17.3616
2023-12-25,17.3616
2023-12-26,17.3616
2023-12-27,17.3616
2023-12-28,17.3616
2023-12-29,17.3616
2023-12-30,17.3616
2023-12-31,21.9714
2024-01-01,21.9714
2024-01-02,21.9714
2024-01-03,21.9714
2024-01-04,21.9714
2024-01-05,21.9714
2024-01-06,21.9714
2024-01-07,21.9714
2024-01-08,21.9714
2024-01-09,21.9714
2024-01-10,21.9714
2024-01-11,21.9714
2024-01-12,21.9714
2024-01-13,21.9714
2024-01-14,21.9714
2024-01-15,21.9714
2024-01-16,21.9714
2024-01-17,21.9714
2024-01-18,21.9714
2024-01-19,21.9714
2024-01-20,21.9714
2024-01-21,21.9714
2024-01-22,21.9714
2024-01-23,21.9714
2024-01-24,21.9714
2024-01-25,21.9714
2024-01-26,21.9714
2024-01-27,21.9714
2024-01-28,21.9714
2024-01-29,21.9714
2024-01-30,21.9714
2024-01-31,21.9714
2024-02-01,21.9714
2024-02-02,21.9714
2024-02-03,21.9714
2024-02-04,21.9714
2024-02-05,21.9714
2024-02-06,21.9714
2024-02-07,21.9714
2024-02-08,21.9714
2024-02-09,21.9714
2024-02-10,21.9714
2024-02-11,21.9714
2024-02-12,21.9714
2024-02-13,21.9714
2024-02-14,21.9714
2024-02-15,21.9714
2024-02-16,21.9714
2024-02-17,21.9714
2024-02-18,21.9714
2024-02-19,21.9714
2024-02-20,21.9714
2024-02-21,21.9714
2024-02-22,21.9714
2024-02-23,21.9714
2024-02-24,21.9714
2024-02-25,21.9714
2024-02-26,21.9714
2024-02-27,21.9714
2024-02-28,21.9714
2024-02-29,21.9714
2024-03-01,21.9714
2024-03-02,21.9714
2024-03-03,21.9714
2024-03-04,21.9714
2024-03-05,21.9714
2024-03-06,21.9714
2024-03-07,21.9714
2024-03-08,21.9714
2024-03-09,21.9714
2024-03-10,21.9714
2024-03-11,21.9714
2024-03-12,21.9714
2024-03-13,21.9714
2024-03-14,21.9714
2024-03-15,21.9714
2024-03-16,21.9714
2024-03-17,21.9714
2024-03-18,21.9714
2024-03-19,21.9714
2024-03-20,21.9714
2024-03-21,21.9714
2024-03-22,21.9714
2024-03-23,21.9714
2024-03-24,21.9714
2024-03-25,21.9714
2024-03-26,21.9714
2024-03-27,21.9714
2024-03-28,21.9714
2024-03-29,21.9714
2024-03-30,21.9714
2024-03-31,30.0562
2024-04-01,30.0562
2024-04-02,30.0562
2024-04-03,30.0562
2024-04-04,30.0562
2024-04-05,30.0562
2024-04-06,30.0562
2024-04-07,30.0562
2024-04-08,30.0562
