,BKNG US Equity
2023-04-09,147.7511
2023-04-10,147.7511
2023-04-11,147.7511
2023-04-12,147.7511
2023-04-13,147.7511
2023-04-14,147.7511
2023-04-15,147.7511
2023-04-16,147.7511
2023-04-17,147.7511
2023-04-18,147.7511
2023-04-19,147.7511
2023-04-20,147.7511
2023-04-21,147.7511
2023-04-22,147.7511
2023-04-23,147.7511
2023-04-24,147.7511
2023-04-25,147.7511
2023-04-26,147.7511
2023-04-27,147.7511
2023-04-28,147.7511
2023-04-29,147.7511
2023-04-30,147.7511
2023-05-01,147.7511
2023-05-02,147.7511
2023-05-03,147.7511
2023-05-04,147.7511
2023-05-05,147.7511
2023-05-06,147.7511
2023-05-07,147.7511
2023-05-08,147.7511
2023-05-09,147.7511
2023-05-10,147.7511
2023-05-11,147.7511
2023-05-12,147.7511
2023-05-13,147.7511
2023-05-14,147.7511
2023-05-15,147.7511
2023-05-16,147.7511
2023-05-17,147.7511
2023-05-18,147.7511
2023-05-19,147.7511
2023-05-20,147.7511
2023-05-21,147.7511
2023-05-22,147.7511
2023-05-23,147.7511
2023-05-24,147.7511
2023-05-25,147.7511
2023-05-26,147.7511
2023-05-27,147.7511
2023-05-28,147.7511
2023-05-29,147.7511
2023-05-30,147.7511
2023-05-31,147.7511
2023-06-01,147.7511
2023-06-02,147.7511
2023-06-03,147.7511
2023-06-04,147.7511
2023-06-05,147.7511
2023-06-06,147.7511
2023-06-07,147.7511
2023-06-08,147.7511
2023-06-09,147.7511
2023-06-10,147.7511
2023-06-11,147.7511
2023-06-12,147.7511
2023-06-13,147.7511
2023-06-14,147.7511
2023-06-15,147.7511
2023-06-16,147.7511
2023-06-17,147.7511
2023-06-18,147.7511
2023-06-19,147.7511
2023-06-20,147.7511
2023-06-21,147.7511
2023-06-22,147.7511
2023-06-23,147.7511
2023-06-24,147.7511
2023-06-25,147.7511
2023-06-26,147.7511
2023-06-27,147.7511
2023-06-28,147.7511
2023-06-29,147.7511
2023-06-30,147.7511
2023-07-01,147.7511
2023-07-02,147.7511
2023-07-03,147.7511
2023-07-04,147.7511
2023-07-05,147.7511
2023-07-06,147.7511
2023-07-07,147.7511
2023-07-08,147.7511
2023-07-09,147.7511
2023-07-10,147.7511
2023-07-11,147.7511
2023-07-12,147.7511
2023-07-13,147.7511
2023-07-14,147.7511
2023-07-15,147.7511
2023-07-16,147.7511
2023-07-17,147.7511
2023-07-18,147.7511
2023-07-19,147.7511
2023-07-20,147.7511
2023-07-21,147.7511
2023-07-22,147.7511
2023-07-23,147.7511
2023-07-24,147.7511
2023-07-25,147.7511
2023-07-26,147.7511
2023-07-27,147.7511
2023-07-28,147.7511
2023-07-29,147.7511
2023-07-30,147.7511
2023-07-31,147.7511
2023-08-01,147.7511
2023-08-02,147.7511
2023-08-03,147.7511
2023-08-04,147.7511
2023-08-05,147.7511
2023-08-06,147.7511
2023-08-07,147.7511
2023-08-08,147.7511
2023-08-09,147.7511
2023-08-10,147.7511
2023-08-11,147.7511
2023-08-12,147.7511
2023-08-13,147.7511
2023-08-14,147.7511
2023-08-15,147.7511
2023-08-16,147.7511
2023-08-17,147.7511
2023-08-18,147.7511
2023-08-19,147.7511
2023-08-20,147.7511
2023-08-21,147.7511
2023-08-22,147.7511
2023-08-23,147.7511
2023-08-24,147.7511
2023-08-25,147.7511
2023-08-26,147.7511
2023-08-27,147.7511
2023-08-28,147.7511
2023-08-29,147.7511
2023-08-30,147.7511
2023-08-31,147.7511
2023-09-01,147.7511
2023-09-02,147.7511
2023-09-03,147.7511
2023-09-04,147.7511
2023-09-05,147.7511
2023-09-06,147.7511
2023-09-07,147.7511
2023-09-08,147.7511
2023-09-09,147.7511
2023-09-10,147.7511
2023-09-11,147.7511
2023-09-12,147.7511
2023-09-13,147.7511
2023-09-14,147.7511
2023-09-15,147.7511
2023-09-16,147.7511
2023-09-17,147.7511
2023-09-18,147.7511
2023-09-19,147.7511
2023-09-20,147.7511
2023-09-21,147.7511
2023-09-22,147.7511
2023-09-23,147.7511
2023-09-24,147.7511
2023-09-25,147.7511
2023-09-26,147.7511
2023-09-27,147.7511
2023-09-28,147.7511
2023-09-29,147.7511
2023-09-30,147.7511
2023-10-01,147.7511
2023-10-02,147.7511
2023-10-03,147.7511
2023-10-04,147.7511
2023-10-05,147.7511
2023-10-06,147.7511
2023-10-07,147.7511
2023-10-08,147.7511
2023-10-09,147.7511
2023-10-10,147.7511
2023-10-11,147.7511
2023-10-12,147.7511
2023-10-13,147.7511
2023-10-14,147.7511
2023-10-15,147.7511
2023-10-16,147.7511
2023-10-17,147.7511
2023-10-18,147.7511
2023-10-19,147.7511
2023-10-20,147.7511
2023-10-21,147.7511
2023-10-22,147.7511
2023-10-23,147.7511
2023-10-24,147.7511
2023-10-25,147.7511
2023-10-26,147.7511
2023-10-27,147.7511
2023-10-28,147.7511
2023-10-29,147.7511
2023-10-30,147.7511
2023-10-31,147.7511
2023-11-01,147.7511
2023-11-02,147.7511
2023-11-03,147.7511
2023-11-04,147.7511
2023-11-05,147.7511
2023-11-06,147.7511
2023-11-07,147.7511
2023-11-08,147.7511
2023-11-09,147.7511
2023-11-10,147.7511
2023-11-11,147.7511
2023-11-12,147.7511
2023-11-13,147.7511
2023-11-14,147.7511
2023-11-15,147.7511
2023-11-16,147.7511
2023-11-17,147.7511
2023-11-18,147.7511
2023-11-19,147.7511
2023-11-20,147.7511
2023-11-21,147.7511
2023-11-22,147.7511
2023-11-23,147.7511
2023-11-24,147.7511
2023-11-25,147.7511
2023-11-26,147.7511
2023-11-27,147.7511
2023-11-28,147.7511
2023-11-29,147.7511
2023-11-30,147.7511
2023-12-01,147.7511
2023-12-02,147.7511
2023-12-03,147.7511
2023-12-04,147.7511
2023-12-05,147.7511
2023-12-06,147.7511
2023-12-07,147.7511
2023-12-08,147.7511
2023-12-09,147.7511
2023-12-10,147.7511
2023-12-11,147.7511
2023-12-12,147.7511
2023-12-13,147.7511
2023-12-14,147.7511
2023-12-15,147.7511
2023-12-16,147.7511
2023-12-17,147.7511
2023-12-18,147.7511
2023-12-19,147.7511
2023-12-20,147.7511
2023-12-21,147.7511
2023-12-22,147.7511
2023-12-23,147.7511
2023-12-24,147.7511
2023-12-25,147.7511
2023-12-26,147.7511
2023-12-27,147.7511
2023-12-28,147.7511
2023-12-29,147.7511
2023-12-30,147.7511
2023-12-31,147.7511
2024-01-01,147.7511
2024-01-02,147.7511
2024-01-03,147.7511
2024-01-04,147.7511
2024-01-05,147.7511
2024-01-06,147.7511
2024-01-07,147.7511
2024-01-08,147.7511
2024-01-09,147.7511
2024-01-10,147.7511
2024-01-11,147.7511
2024-01-12,147.7511
2024-01-13,147.7511
2024-01-14,147.7511
2024-01-15,147.7511
2024-01-16,147.7511
2024-01-17,147.7511
2024-01-18,147.7511
2024-01-19,147.7511
2024-01-20,147.7511
2024-01-21,147.7511
2024-01-22,147.7511
2024-01-23,147.7511
2024-01-24,147.7511
2024-01-25,147.7511
2024-01-26,147.7511
2024-01-27,147.7511
2024-01-28,147.7511
2024-01-29,147.7511
2024-01-30,147.7511
2024-01-31,147.7511
2024-02-01,147.7511
2024-02-02,147.7511
2024-02-03,147.7511
2024-02-04,147.7511
2024-02-05,147.7511
2024-02-06,147.7511
2024-02-07,147.7511
2024-02-08,147.7511
2024-02-09,147.7511
2024-02-10,147.7511
2024-02-11,147.7511
2024-02-12,147.7511
2024-02-13,147.7511
2024-02-14,147.7511
2024-02-15,147.7511
2024-02-16,147.7511
2024-02-17,147.7511
2024-02-18,147.7511
2024-02-19,147.7511
2024-02-20,147.7511
2024-02-21,147.7511
2024-02-22,147.7511
2024-02-23,147.7511
2024-02-24,147.7511
2024-02-25,147.7511
2024-02-26,147.7511
2024-02-27,147.7511
2024-02-28,147.7511
2024-02-29,147.7511
2024-03-01,147.7511
2024-03-02,147.7511
2024-03-03,147.7511
2024-03-04,147.7511
2024-03-05,147.7511
2024-03-06,147.7511
2024-03-07,147.7511
2024-03-08,147.7511
2024-03-09,147.7511
2024-03-10,147.7511
2024-03-11,147.7511
2024-03-12,147.7511
2024-03-13,147.7511
2024-03-14,147.7511
2024-03-15,147.7511
2024-03-16,147.7511
2024-03-17,147.7511
2024-03-18,147.7511
2024-03-19,147.7511
2024-03-20,147.7511
2024-03-21,147.7511
2024-03-22,147.7511
2024-03-23,147.7511
2024-03-24,147.7511
2024-03-25,147.7511
2024-03-26,147.7511
2024-03-27,147.7511
2024-03-28,147.7511
2024-03-29,147.7511
2024-03-30,147.7511
2024-03-31,147.7511
2024-04-01,147.7511
2024-04-02,147.7511
2024-04-03,147.7511
2024-04-04,147.7511
2024-04-05,147.7511
2024-04-06,147.7511
2024-04-07,147.7511
2024-04-08,147.7511
