,ADP US Equity
2023-03-25,78.2947
2023-03-26,78.2947
2023-03-27,78.2947
2023-03-28,78.2947
2023-03-29,78.2947
2023-03-30,78.2947
2023-03-31,82.686
2023-04-01,82.686
2023-04-02,82.686
2023-04-03,82.686
2023-04-04,82.686
2023-04-05,82.686
2023-04-06,82.686
2023-04-07,82.686
2023-04-08,82.686
2023-04-09,82.686
2023-04-10,82.686
2023-04-11,82.686
2023-04-12,82.686
2023-04-13,82.686
2023-04-14,82.686
2023-04-15,82.686
2023-04-16,82.686
2023-04-17,82.686
2023-04-18,82.686
2023-04-19,82.686
2023-04-20,82.686
2023-04-21,82.686
2023-04-22,82.686
2023-04-23,82.686
2023-04-24,82.686
2023-04-25,82.686
2023-04-26,82.686
2023-04-27,82.686
2023-04-28,82.686
2023-04-29,82.686
2023-04-30,82.686
2023-05-01,82.686
2023-05-02,82.686
2023-05-03,82.686
2023-05-04,82.686
2023-05-05,82.686
2023-05-06,82.686
2023-05-07,82.686
2023-05-08,82.686
2023-05-09,82.686
2023-05-10,82.686
2023-05-11,82.686
2023-05-12,82.686
2023-05-13,82.686
2023-05-14,82.686
2023-05-15,82.686
2023-05-16,82.686
2023-05-17,82.686
2023-05-18,82.686
2023-05-19,82.686
2023-05-20,82.686
2023-05-21,82.686
2023-05-22,82.686
2023-05-23,82.686
2023-05-24,82.686
2023-05-25,82.686
2023-05-26,82.686
2023-05-27,82.686
2023-05-28,82.686
2023-05-29,82.686
2023-05-30,82.686
2023-05-31,82.686
2023-06-01,82.686
2023-06-02,82.686
2023-06-03,82.686
2023-06-04,82.686
2023-06-05,82.686
2023-06-06,82.686
2023-06-07,82.686
2023-06-08,82.686
2023-06-09,82.686
2023-06-10,82.686
2023-06-11,82.686
2023-06-12,82.686
2023-06-13,82.686
2023-06-14,82.686
2023-06-15,82.686
2023-06-16,82.686
2023-06-17,82.686
2023-06-18,82.686
2023-06-19,82.686
2023-06-20,82.686
2023-06-21,82.686
2023-06-22,82.686
2023-06-23,82.686
2023-06-24,82.686
2023-06-25,82.686
2023-06-26,82.686
2023-06-27,82.686
2023-06-28,82.686
2023-06-29,82.686
2023-06-30,101.3275
2023-07-01,101.3275
2023-07-02,101.3275
2023-07-03,101.3275
2023-07-04,101.3275
2023-07-05,101.3275
2023-07-06,101.3275
2023-07-07,101.3275
2023-07-08,101.3275
2023-07-09,101.3275
2023-07-10,101.3275
2023-07-11,101.3275
2023-07-12,101.3275
2023-07-13,101.3275
2023-07-14,101.3275
2023-07-15,101.3275
2023-07-16,101.3275
2023-07-17,101.3275
2023-07-18,101.3275
2023-07-19,101.3275
2023-07-20,101.3275
2023-07-21,101.3275
2023-07-22,101.3275
2023-07-23,101.3275
2023-07-24,101.3275
2023-07-25,101.3275
2023-07-26,101.3275
2023-07-27,101.3275
2023-07-28,101.3275
2023-07-29,101.3275
2023-07-30,101.3275
2023-07-31,101.3275
2023-08-01,101.3275
2023-08-02,101.3275
2023-08-03,101.3275
2023-08-04,101.3275
2023-08-05,101.3275
2023-08-06,101.3275
2023-08-07,101.3275
2023-08-08,101.3275
2023-08-09,101.3275
2023-08-10,101.3275
2023-08-11,101.3275
2023-08-12,101.3275
2023-08-13,101.3275
2023-08-14,101.3275
2023-08-15,101.3275
2023-08-16,101.3275
2023-08-17,101.3275
2023-08-18,101.3275
2023-08-19,101.3275
2023-08-20,101.3275
2023-08-21,101.3275
2023-08-22,101.3275
2023-08-23,101.3275
2023-08-24,101.3275
2023-08-25,101.3275
2023-08-26,101.3275
2023-08-27,101.3275
2023-08-28,101.3275
2023-08-29,101.3275
2023-08-30,101.3275
2023-08-31,101.3275
2023-09-01,101.3275
2023-09-02,101.3275
2023-09-03,101.3275
2023-09-04,101.3275
2023-09-05,101.3275
2023-09-06,101.3275
2023-09-07,101.3275
2023-09-08,101.3275
2023-09-09,101.3275
2023-09-10,101.3275
2023-09-11,101.3275
2023-09-12,101.3275
2023-09-13,101.3275
2023-09-14,101.3275
2023-09-15,101.3275
2023-09-16,101.3275
2023-09-17,101.3275
2023-09-18,101.3275
2023-09-19,101.3275
2023-09-20,101.3275
2023-09-21,101.3275
2023-09-22,101.3275
2023-09-23,101.3275
2023-09-24,101.3275
2023-09-25,101.3275
2023-09-26,101.3275
2023-09-27,101.3275
2023-09-28,101.3275
2023-09-29,101.3275
2023-09-30,115.4613
2023-10-01,115.4613
2023-10-02,115.4613
2023-10-03,115.4613
2023-10-04,115.4613
2023-10-05,115.4613
2023-10-06,115.4613
2023-10-07,115.4613
2023-10-08,115.4613
2023-10-09,115.4613
2023-10-10,115.4613
2023-10-11,115.4613
2023-10-12,115.4613
2023-10-13,115.4613
2023-10-14,115.4613
2023-10-15,115.4613
2023-10-16,115.4613
2023-10-17,115.4613
2023-10-18,115.4613
2023-10-19,115.4613
2023-10-20,115.4613
2023-10-21,115.4613
2023-10-22,115.4613
2023-10-23,115.4613
2023-10-24,115.4613
2023-10-25,115.4613
2023-10-26,115.4613
2023-10-27,115.4613
2023-10-28,115.4613
2023-10-29,115.4613
2023-10-30,115.4613
2023-10-31,115.4613
2023-11-01,115.4613
2023-11-02,115.4613
2023-11-03,115.4613
2023-11-04,115.4613
2023-11-05,115.4613
2023-11-06,115.4613
2023-11-07,115.4613
2023-11-08,115.4613
2023-11-09,115.4613
2023-11-10,115.4613
2023-11-11,115.4613
2023-11-12,115.4613
2023-11-13,115.4613
2023-11-14,115.4613
2023-11-15,115.4613
2023-11-16,115.4613
2023-11-17,115.4613
2023-11-18,115.4613
2023-11-19,115.4613
2023-11-20,115.4613
2023-11-21,115.4613
2023-11-22,115.4613
2023-11-23,115.4613
2023-11-24,115.4613
2023-11-25,115.4613
2023-11-26,115.4613
2023-11-27,115.4613
2023-11-28,115.4613
2023-11-29,115.4613
2023-11-30,115.4613
2023-12-01,115.4613
2023-12-02,115.4613
2023-12-03,115.4613
2023-12-04,115.4613
2023-12-05,115.4613
2023-12-06,115.4613
2023-12-07,115.4613
2023-12-08,115.4613
2023-12-09,115.4613
2023-12-10,115.4613
2023-12-11,115.4613
2023-12-12,115.4613
2023-12-13,115.4613
2023-12-14,115.4613
2023-12-15,115.4613
2023-12-16,115.4613
2023-12-17,115.4613
2023-12-18,115.4613
2023-12-19,115.4613
2023-12-20,115.4613
2023-12-21,115.4613
2023-12-22,115.4613
2023-12-23,115.4613
2023-12-24,115.4613
2023-12-25,115.4613
2023-12-26,115.4613
2023-12-27,115.4613
2023-12-28,115.4613
2023-12-29,115.4613
2023-12-30,115.4613
2023-12-31,97.3844
2024-01-01,97.3844
2024-01-02,97.3844
2024-01-03,97.3844
2024-01-04,97.3844
2024-01-05,97.3844
2024-01-06,97.3844
2024-01-07,97.3844
2024-01-08,97.3844
2024-01-09,97.3844
2024-01-10,97.3844
2024-01-11,97.3844
2024-01-12,97.3844
2024-01-13,97.3844
2024-01-14,97.3844
2024-01-15,97.3844
2024-01-16,97.3844
2024-01-17,97.3844
2024-01-18,97.3844
2024-01-19,97.3844
2024-01-20,97.3844
2024-01-21,97.3844
2024-01-22,97.3844
2024-01-23,97.3844
2024-01-24,97.3844
2024-01-25,97.3844
2024-01-26,97.3844
2024-01-27,97.3844
2024-01-28,97.3844
2024-01-29,97.3844
2024-01-30,97.3844
2024-01-31,97.3844
2024-02-01,97.3844
2024-02-02,97.3844
2024-02-03,97.3844
2024-02-04,97.3844
2024-02-05,97.3844
2024-02-06,97.3844
2024-02-07,97.3844
2024-02-08,97.3844
2024-02-09,97.3844
2024-02-10,97.3844
2024-02-11,97.3844
2024-02-12,97.3844
2024-02-13,97.3844
2024-02-14,97.3844
2024-02-15,97.3844
2024-02-16,97.3844
2024-02-17,97.3844
2024-02-18,97.3844
2024-02-19,97.3844
2024-02-20,97.3844
2024-02-21,97.3844
2024-02-22,97.3844
2024-02-23,97.3844
2024-02-24,97.3844
2024-02-25,97.3844
2024-02-26,97.3844
2024-02-27,97.3844
2024-02-28,97.3844
2024-02-29,97.3844
2024-03-01,97.3844
2024-03-02,97.3844
2024-03-03,97.3844
2024-03-04,97.3844
2024-03-05,97.3844
2024-03-06,97.3844
2024-03-07,97.3844
2024-03-08,97.3844
2024-03-09,97.3844
2024-03-10,97.3844
2024-03-11,97.3844
2024-03-12,97.3844
2024-03-13,97.3844
2024-03-14,97.3844
2024-03-15,97.3844
2024-03-16,97.3844
2024-03-17,97.3844
2024-03-18,97.3844
2024-03-19,97.3844
2024-03-20,97.3844
2024-03-21,97.3844
2024-03-22,97.3844
2024-03-23,97.3844
2024-03-24,97.3844
2024-03-25,97.3844
2024-03-26,97.3844
2024-03-27,97.3844
2024-03-28,97.3844
2024-03-29,97.3844
2024-03-30,97.3844
2024-03-31,97.3844
2024-04-01,97.3844
2024-04-02,97.3844
2024-04-03,97.3844
2024-04-04,97.3844
2024-04-05,97.3844
2024-04-06,97.3844
2024-04-07,97.3844
2024-04-08,97.3844
