,NPO US Equity
2023-03-10,15.3898
2023-03-11,15.3898
2023-03-12,15.3898
2023-03-13,15.3898
2023-03-14,15.3898
2023-03-15,15.3898
2023-03-16,15.3898
2023-03-17,15.3898
2023-03-18,15.3898
2023-03-19,15.3898
2023-03-20,15.3898
2023-03-21,15.3898
2023-03-22,15.3898
2023-03-23,15.3898
2023-03-24,15.3898
2023-03-25,15.3898
2023-03-26,15.3898
2023-03-27,15.3898
2023-03-28,15.3898
2023-03-29,15.3898
2023-03-30,15.3898
2023-03-31,16.7408
2023-04-01,16.7408
2023-04-02,16.7408
2023-04-03,16.7408
2023-04-04,16.7408
2023-04-05,16.7408
2023-04-06,16.7408
2023-04-07,16.7408
2023-04-08,16.7408
2023-04-09,16.7408
2023-04-10,16.7408
2023-04-11,16.7408
2023-04-12,16.7408
2023-04-13,16.7408
2023-04-14,16.7408
2023-04-15,16.7408
2023-04-16,16.7408
2023-04-17,16.7408
2023-04-18,16.7408
2023-04-19,16.7408
2023-04-20,16.7408
2023-04-21,16.7408
2023-04-22,16.7408
2023-04-23,16.7408
2023-04-24,16.7408
2023-04-25,16.7408
2023-04-26,16.7408
2023-04-27,16.7408
2023-04-28,16.7408
2023-04-29,16.7408
2023-04-30,16.7408
2023-05-01,16.7408
2023-05-02,16.7408
2023-05-03,16.7408
2023-05-04,16.7408
2023-05-05,16.7408
2023-05-06,16.7408
2023-05-07,16.7408
2023-05-08,16.7408
2023-05-09,16.7408
2023-05-10,16.7408
2023-05-11,16.7408
2023-05-12,16.7408
2023-05-13,16.7408
2023-05-14,16.7408
2023-05-15,16.7408
2023-05-16,16.7408
2023-05-17,16.7408
2023-05-18,16.7408
2023-05-19,16.7408
2023-05-20,16.7408
2023-05-21,16.7408
2023-05-22,16.7408
2023-05-23,16.7408
2023-05-24,16.7408
2023-05-25,16.7408
2023-05-26,16.7408
2023-05-27,16.7408
2023-05-28,16.7408
2023-05-29,16.7408
2023-05-30,16.7408
2023-05-31,16.7408
2023-06-01,16.7408
2023-06-02,16.7408
2023-06-03,16.7408
2023-06-04,16.7408
2023-06-05,16.7408
2023-06-06,16.7408
2023-06-07,16.7408
2023-06-08,16.7408
2023-06-09,16.7408
2023-06-10,16.7408
2023-06-11,16.7408
2023-06-12,16.7408
2023-06-13,16.7408
2023-06-14,16.7408
2023-06-15,16.7408
2023-06-16,16.7408
2023-06-17,16.7408
2023-06-18,16.7408
2023-06-19,16.7408
2023-06-20,16.7408
2023-06-21,16.7408
2023-06-22,16.7408
2023-06-23,16.7408
2023-06-24,16.7408
2023-06-25,16.7408
2023-06-26,16.7408
2023-06-27,16.7408
2023-06-28,16.7408
2023-06-29,16.7408
2023-06-30,12.843
2023-07-01,12.843
2023-07-02,12.843
2023-07-03,12.843
2023-07-04,12.843
2023-07-05,12.843
2023-07-06,12.843
2023-07-07,12.843
2023-07-08,12.843
2023-07-09,12.843
2023-07-10,12.843
2023-07-11,12.843
2023-07-12,12.843
2023-07-13,12.843
2023-07-14,12.843
2023-07-15,12.843
2023-07-16,12.843
2023-07-17,12.843
2023-07-18,12.843
2023-07-19,12.843
2023-07-20,12.843
2023-07-21,12.843
2023-07-22,12.843
2023-07-23,12.843
2023-07-24,12.843
2023-07-25,12.843
2023-07-26,12.843
2023-07-27,12.843
2023-07-28,12.843
2023-07-29,12.843
2023-07-30,12.843
2023-07-31,12.843
2023-08-01,12.843
2023-08-02,12.843
2023-08-03,12.843
2023-08-04,12.843
2023-08-05,12.843
2023-08-06,12.843
2023-08-07,12.843
2023-08-08,12.843
2023-08-09,12.843
2023-08-10,12.843
2023-08-11,12.843
2023-08-12,12.843
2023-08-13,12.843
2023-08-14,12.843
2023-08-15,12.843
2023-08-16,12.843
2023-08-17,12.843
2023-08-18,12.843
2023-08-19,12.843
2023-08-20,12.843
2023-08-21,12.843
2023-08-22,12.843
2023-08-23,12.843
2023-08-24,12.843
2023-08-25,12.843
2023-08-26,12.843
2023-08-27,12.843
2023-08-28,12.843
2023-08-29,12.843
2023-08-30,12.843
2023-08-31,12.843
2023-09-01,12.843
2023-09-02,12.843
2023-09-03,12.843
2023-09-04,12.843
2023-09-05,12.843
2023-09-06,12.843
2023-09-07,12.843
2023-09-08,12.843
2023-09-09,12.843
2023-09-10,12.843
2023-09-11,12.843
2023-09-12,12.843
2023-09-13,12.843
2023-09-14,12.843
2023-09-15,12.843
2023-09-16,12.843
2023-09-17,12.843
2023-09-18,12.843
2023-09-19,12.843
2023-09-20,12.843
2023-09-21,12.843
2023-09-22,12.843
2023-09-23,12.843
2023-09-24,12.843
2023-09-25,12.843
2023-09-26,12.843
2023-09-27,12.843
2023-09-28,12.843
2023-09-29,12.843
2023-09-30,11.5185
2023-10-01,11.5185
2023-10-02,11.5185
2023-10-03,11.5185
2023-10-04,11.5185
2023-10-05,11.5185
2023-10-06,11.5185
2023-10-07,11.5185
2023-10-08,11.5185
2023-10-09,11.5185
2023-10-10,11.5185
2023-10-11,11.5185
2023-10-12,11.5185
2023-10-13,11.5185
2023-10-14,11.5185
2023-10-15,11.5185
2023-10-16,11.5185
2023-10-17,11.5185
2023-10-18,11.5185
2023-10-19,11.5185
2023-10-20,11.5185
2023-10-21,11.5185
2023-10-22,11.5185
2023-10-23,11.5185
2023-10-24,11.5185
2023-10-25,11.5185
2023-10-26,11.5185
2023-10-27,11.5185
2023-10-28,11.5185
2023-10-29,11.5185
2023-10-30,11.5185
2023-10-31,11.5185
2023-11-01,11.5185
2023-11-02,11.5185
2023-11-03,11.5185
2023-11-04,11.5185
2023-11-05,11.5185
2023-11-06,11.5185
2023-11-07,11.5185
2023-11-08,11.5185
2023-11-09,11.5185
2023-11-10,11.5185
2023-11-11,11.5185
2023-11-12,11.5185
2023-11-13,11.5185
2023-11-14,11.5185
2023-11-15,11.5185
2023-11-16,11.5185
2023-11-17,11.5185
2023-11-18,11.5185
2023-11-19,11.5185
2023-11-20,11.5185
2023-11-21,11.5185
2023-11-22,11.5185
2023-11-23,11.5185
2023-11-24,11.5185
2023-11-25,11.5185
2023-11-26,11.5185
2023-11-27,11.5185
2023-11-28,11.5185
2023-11-29,11.5185
2023-11-30,11.5185
2023-12-01,11.5185
2023-12-02,11.5185
2023-12-03,11.5185
2023-12-04,11.5185
2023-12-05,11.5185
2023-12-06,11.5185
2023-12-07,11.5185
2023-12-08,11.5185
2023-12-09,11.5185
2023-12-10,11.5185
2023-12-11,11.5185
2023-12-12,11.5185
2023-12-13,11.5185
2023-12-14,11.5185
2023-12-15,11.5185
2023-12-16,11.5185
2023-12-17,11.5185
2023-12-18,11.5185
2023-12-19,11.5185
2023-12-20,11.5185
2023-12-21,11.5185
2023-12-22,11.5185
2023-12-23,11.5185
2023-12-24,11.5185
2023-12-25,11.5185
2023-12-26,11.5185
2023-12-27,11.5185
2023-12-28,11.5185
2023-12-29,11.5185
2023-12-30,11.5185
2023-12-31,1.583
2024-01-01,1.583
2024-01-02,1.583
2024-01-03,1.583
2024-01-04,1.583
2024-01-05,1.583
2024-01-06,1.583
2024-01-07,1.583
2024-01-08,1.583
2024-01-09,1.583
2024-01-10,1.583
2024-01-11,1.583
2024-01-12,1.583
2024-01-13,1.583
2024-01-14,1.583
2024-01-15,1.583
2024-01-16,1.583
2024-01-17,1.583
2024-01-18,1.583
2024-01-19,1.583
2024-01-20,1.583
2024-01-21,1.583
2024-01-22,1.583
2024-01-23,1.583
2024-01-24,1.583
2024-01-25,1.583
2024-01-26,1.583
2024-01-27,1.583
2024-01-28,1.583
2024-01-29,1.583
2024-01-30,1.583
2024-01-31,1.583
2024-02-01,1.583
2024-02-02,1.583
2024-02-03,1.583
2024-02-04,1.583
2024-02-05,1.583
2024-02-06,1.583
2024-02-07,1.583
2024-02-08,1.583
2024-02-09,1.583
2024-02-10,1.583
2024-02-11,1.583
2024-02-12,1.583
2024-02-13,1.583
2024-02-14,1.583
2024-02-15,1.583
2024-02-16,1.583
2024-02-17,1.583
2024-02-18,1.583
2024-02-19,1.583
2024-02-20,1.583
2024-02-21,1.583
2024-02-22,1.583
2024-02-23,1.583
2024-02-24,1.583
2024-02-25,1.583
2024-02-26,1.583
2024-02-27,1.583
2024-02-28,1.583
2024-02-29,1.583
2024-03-01,1.583
2024-03-02,1.583
2024-03-03,1.583
2024-03-04,1.583
2024-03-05,1.583
2024-03-06,1.583
2024-03-07,1.583
2024-03-08,1.583
2024-03-09,1.583
2024-03-10,1.583
2024-03-11,1.583
2024-03-12,1.583
2024-03-13,1.583
2024-03-14,1.583
2024-03-15,1.583
2024-03-16,1.583
2024-03-17,1.583
2024-03-18,1.583
2024-03-19,1.583
2024-03-20,1.583
2024-03-21,1.583
2024-03-22,1.583
2024-03-23,1.583
2024-03-24,1.583
2024-03-25,1.583
2024-03-26,1.583
2024-03-27,1.583
2024-03-28,1.583
2024-03-29,1.583
2024-03-30,1.583
2024-03-31,1.583
2024-04-01,1.583
2024-04-02,1.583
2024-04-03,1.583
2024-04-04,1.583
2024-04-05,1.583
2024-04-06,1.583
2024-04-07,1.583
2024-04-08,1.583
