,OXY US Equity
2023-01-15,82.2307
2023-01-16,82.2307
2023-01-17,82.2307
2023-01-18,82.2307
2023-01-19,82.2307
2023-01-20,82.2307
2023-01-21,82.2307
2023-01-22,82.2307
2023-01-23,82.2307
2023-01-24,82.2307
2023-01-25,82.2307
2023-01-26,82.2307
2023-01-27,82.2307
2023-01-28,82.2307
2023-01-29,82.2307
2023-01-30,82.2307
2023-01-31,82.2307
2023-02-01,82.2307
2023-02-02,82.2307
2023-02-03,82.2307
2023-02-04,82.2307
2023-02-05,82.2307
2023-02-06,82.2307
2023-02-07,82.2307
2023-02-08,82.2307
2023-02-09,82.2307
2023-02-10,82.2307
2023-02-11,82.2307
2023-02-12,82.2307
2023-02-13,82.2307
2023-02-14,82.2307
2023-02-15,82.2307
2023-02-16,82.2307
2023-02-17,82.2307
2023-02-18,82.2307
2023-02-19,82.2307
2023-02-20,82.2307
2023-02-21,82.2307
2023-02-22,82.2307
2023-02-23,82.2307
2023-02-24,82.2307
2023-02-25,82.2307
2023-02-26,82.2307
2023-02-27,82.2307
2023-02-28,82.2307
2023-03-01,82.2307
2023-03-02,82.2307
2023-03-03,82.2307
2023-03-04,82.2307
2023-03-05,82.2307
2023-03-06,82.2307
2023-03-07,82.2307
2023-03-08,82.2307
2023-03-09,82.2307
2023-03-10,82.2307
2023-03-11,82.2307
2023-03-12,82.2307
2023-03-13,82.2307
2023-03-14,82.2307
2023-03-15,82.2307
2023-03-16,82.2307
2023-03-17,82.2307
2023-03-18,82.2307
2023-03-19,82.2307
2023-03-20,82.2307
2023-03-21,82.2307
2023-03-22,82.2307
2023-03-23,82.2307
2023-03-24,82.2307
2023-03-25,82.2307
2023-03-26,82.2307
2023-03-27,82.2307
2023-03-28,82.2307
2023-03-29,82.2307
2023-03-30,82.2307
2023-03-31,49.5362
2023-04-01,49.5362
2023-04-02,49.5362
2023-04-03,49.5362
2023-04-04,49.5362
2023-04-05,49.5362
2023-04-06,49.5362
2023-04-07,49.5362
2023-04-08,49.5362
2023-04-09,49.5362
2023-04-10,49.5362
2023-04-11,49.5362
2023-04-12,49.5362
2023-04-13,49.5362
2023-04-14,49.5362
2023-04-15,49.5362
2023-04-16,49.5362
2023-04-17,49.5362
2023-04-18,49.5362
2023-04-19,49.5362
2023-04-20,49.5362
2023-04-21,49.5362
2023-04-22,49.5362
2023-04-23,49.5362
2023-04-24,49.5362
2023-04-25,49.5362
2023-04-26,49.5362
2023-04-27,49.5362
2023-04-28,49.5362
2023-04-29,49.5362
2023-04-30,49.5362
2023-05-01,49.5362
2023-05-02,49.5362
2023-05-03,49.5362
2023-05-04,49.5362
2023-05-05,49.5362
2023-05-06,49.5362
2023-05-07,49.5362
2023-05-08,49.5362
2023-05-09,49.5362
2023-05-10,49.5362
2023-05-11,49.5362
2023-05-12,49.5362
2023-05-13,49.5362
2023-05-14,49.5362
2023-05-15,49.5362
2023-05-16,49.5362
2023-05-17,49.5362
2023-05-18,49.5362
2023-05-19,49.5362
2023-05-20,49.5362
2023-05-21,49.5362
2023-05-22,49.5362
2023-05-23,49.5362
2023-05-24,49.5362
2023-05-25,49.5362
2023-05-26,49.5362
2023-05-27,49.5362
2023-05-28,49.5362
2023-05-29,49.5362
2023-05-30,49.5362
2023-05-31,49.5362
2023-06-01,49.5362
2023-06-02,49.5362
2023-06-03,49.5362
2023-06-04,49.5362
2023-06-05,49.5362
2023-06-06,49.5362
2023-06-07,49.5362
2023-06-08,49.5362
2023-06-09,49.5362
2023-06-10,49.5362
2023-06-11,49.5362
2023-06-12,49.5362
2023-06-13,49.5362
2023-06-14,49.5362
2023-06-15,49.5362
2023-06-16,49.5362
2023-06-17,49.5362
2023-06-18,49.5362
2023-06-19,49.5362
2023-06-20,49.5362
2023-06-21,49.5362
2023-06-22,49.5362
2023-06-23,49.5362
2023-06-24,49.5362
2023-06-25,49.5362
2023-06-26,49.5362
2023-06-27,49.5362
2023-06-28,49.5362
2023-06-29,49.5362
2023-06-30,31.5377
2023-07-01,31.5377
2023-07-02,31.5377
2023-07-03,31.5377
2023-07-04,31.5377
2023-07-05,31.5377
2023-07-06,31.5377
2023-07-07,31.5377
2023-07-08,31.5377
2023-07-09,31.5377
2023-07-10,31.5377
2023-07-11,31.5377
2023-07-12,31.5377
2023-07-13,31.5377
2023-07-14,31.5377
2023-07-15,31.5377
2023-07-16,31.5377
2023-07-17,31.5377
2023-07-18,31.5377
2023-07-19,31.5377
2023-07-20,31.5377
2023-07-21,31.5377
2023-07-22,31.5377
2023-07-23,31.5377
2023-07-24,31.5377
2023-07-25,31.5377
2023-07-26,31.5377
2023-07-27,31.5377
2023-07-28,31.5377
2023-07-29,31.5377
2023-07-30,31.5377
2023-07-31,31.5377
2023-08-01,31.5377
2023-08-02,31.5377
2023-08-03,31.5377
2023-08-04,31.5377
2023-08-05,31.5377
2023-08-06,31.5377
2023-08-07,31.5377
2023-08-08,31.5377
2023-08-09,31.5377
2023-08-10,31.5377
2023-08-11,31.5377
2023-08-12,31.5377
2023-08-13,31.5377
2023-08-14,31.5377
2023-08-15,31.5377
2023-08-16,31.5377
2023-08-17,31.5377
2023-08-18,31.5377
2023-08-19,31.5377
2023-08-20,31.5377
2023-08-21,31.5377
2023-08-22,31.5377
2023-08-23,31.5377
2023-08-24,31.5377
2023-08-25,31.5377
2023-08-26,31.5377
2023-08-27,31.5377
2023-08-28,31.5377
2023-08-29,31.5377
2023-08-30,31.5377
2023-08-31,31.5377
2023-09-01,31.5377
2023-09-02,31.5377
2023-09-03,31.5377
2023-09-04,31.5377
2023-09-05,31.5377
2023-09-06,31.5377
2023-09-07,31.5377
2023-09-08,31.5377
2023-09-09,31.5377
2023-09-10,31.5377
2023-09-11,31.5377
2023-09-12,31.5377
2023-09-13,31.5377
2023-09-14,31.5377
2023-09-15,31.5377
2023-09-16,31.5377
2023-09-17,31.5377
2023-09-18,31.5377
2023-09-19,31.5377
2023-09-20,31.5377
2023-09-21,31.5377
2023-09-22,31.5377
2023-09-23,31.5377
2023-09-24,31.5377
2023-09-25,31.5377
2023-09-26,31.5377
2023-09-27,31.5377
2023-09-28,31.5377
2023-09-29,31.5377
2023-09-30,23.6749
2023-10-01,23.6749
2023-10-02,23.6749
2023-10-03,23.6749
2023-10-04,23.6749
2023-10-05,23.6749
2023-10-06,23.6749
2023-10-07,23.6749
2023-10-08,23.6749
2023-10-09,23.6749
2023-10-10,23.6749
2023-10-11,23.6749
2023-10-12,23.6749
2023-10-13,23.6749
2023-10-14,23.6749
2023-10-15,23.6749
2023-10-16,23.6749
2023-10-17,23.6749
2023-10-18,23.6749
2023-10-19,23.6749
2023-10-20,23.6749
2023-10-21,23.6749
2023-10-22,23.6749
2023-10-23,23.6749
2023-10-24,23.6749
2023-10-25,23.6749
2023-10-26,23.6749
2023-10-27,23.6749
2023-10-28,23.6749
2023-10-29,23.6749
2023-10-30,23.6749
2023-10-31,23.6749
2023-11-01,23.6749
2023-11-02,23.6749
2023-11-03,23.6749
2023-11-04,23.6749
2023-11-05,23.6749
2023-11-06,23.6749
2023-11-07,23.6749
2023-11-08,23.6749
2023-11-09,23.6749
2023-11-10,23.6749
2023-11-11,23.6749
2023-11-12,23.6749
2023-11-13,23.6749
2023-11-14,23.6749
2023-11-15,23.6749
2023-11-16,23.6749
2023-11-17,23.6749
2023-11-18,23.6749
2023-11-19,23.6749
2023-11-20,23.6749
2023-11-21,23.6749
2023-11-22,23.6749
2023-11-23,23.6749
2023-11-24,23.6749
2023-11-25,23.6749
2023-11-26,23.6749
2023-11-27,23.6749
2023-11-28,23.6749
2023-11-29,23.6749
2023-11-30,23.6749
2023-12-01,23.6749
2023-12-02,23.6749
2023-12-03,23.6749
2023-12-04,23.6749
2023-12-05,23.6749
2023-12-06,23.6749
2023-12-07,23.6749
2023-12-08,23.6749
2023-12-09,23.6749
2023-12-10,23.6749
2023-12-11,23.6749
2023-12-12,23.6749
2023-12-13,23.6749
2023-12-14,23.6749
2023-12-15,23.6749
2023-12-16,23.6749
2023-12-17,23.6749
2023-12-18,23.6749
2023-12-19,23.6749
2023-12-20,23.6749
2023-12-21,23.6749
2023-12-22,23.6749
2023-12-23,23.6749
2023-12-24,23.6749
2023-12-25,23.6749
2023-12-26,23.6749
2023-12-27,23.6749
2023-12-28,23.6749
2023-12-29,23.6749
2023-12-30,23.6749
2023-12-31,18.9431
2024-01-01,18.9431
2024-01-02,18.9431
2024-01-03,18.9431
2024-01-04,18.9431
2024-01-05,18.9431
2024-01-06,18.9431
2024-01-07,18.9431
2024-01-08,18.9431
2024-01-09,18.9431
2024-01-10,18.9431
2024-01-11,18.9431
2024-01-12,18.9431
2024-01-13,18.9431
2024-01-14,18.9431
2024-01-15,18.9431
2024-01-16,18.9431
2024-01-17,18.9431
2024-01-18,18.9431
2024-01-19,18.9431
2024-01-20,18.9431
2024-01-21,18.9431
2024-01-22,18.9431
2024-01-23,18.9431
2024-01-24,18.9431
2024-01-25,18.9431
2024-01-26,18.9431
2024-01-27,18.9431
2024-01-28,18.9431
2024-01-29,18.9431
2024-01-30,18.9431
2024-01-31,18.9431
2024-02-01,18.9431
2024-02-02,18.9431
2024-02-03,18.9431
2024-02-04,18.9431
2024-02-05,18.9431
2024-02-06,18.9431
2024-02-07,18.9431
2024-02-08,18.9431
2024-02-09,18.9431
2024-02-10,18.9431
2024-02-11,18.9431
2024-02-12,18.9431
2024-02-13,18.9431
2024-02-14,18.9431
2024-02-15,18.9431
2024-02-16,18.9431
2024-02-17,18.9431
2024-02-18,18.9431
2024-02-19,18.9431
2024-02-20,18.9431
2024-02-21,18.9431
2024-02-22,18.9431
2024-02-23,18.9431
2024-02-24,18.9431
2024-02-25,18.9431
2024-02-26,18.9431
2024-02-27,18.9431
2024-02-28,18.9431
2024-02-29,18.9431
2024-03-01,18.9431
2024-03-02,18.9431
2024-03-03,18.9431
2024-03-04,18.9431
2024-03-05,18.9431
2024-03-06,18.9431
2024-03-07,18.9431
2024-03-08,18.9431
2024-03-09,18.9431
2024-03-10,18.9431
2024-03-11,18.9431
2024-03-12,18.9431
2024-03-13,18.9431
2024-03-14,18.9431
2024-03-15,18.9431
2024-03-16,18.9431
2024-03-17,18.9431
2024-03-18,18.9431
2024-03-19,18.9431
2024-03-20,18.9431
2024-03-21,18.9431
2024-03-22,18.9431
2024-03-23,18.9431
2024-03-24,18.9431
2024-03-25,18.9431
2024-03-26,18.9431
2024-03-27,18.9431
2024-03-28,18.9431
2024-03-29,18.9431
2024-03-30,18.9431
2024-03-31,18.9431
2024-04-01,18.9431
2024-04-02,18.9431
2024-04-03,18.9431
2024-04-04,18.9431
2024-04-05,18.9431
2024-04-06,18.9431
2024-04-07,18.9431
2024-04-08,18.9431
