,ALK US Equity
2023-02-22,1.5229
2023-02-23,1.5229
2023-02-24,1.5229
2023-02-25,1.5229
2023-02-26,1.5229
2023-02-27,1.5229
2023-02-28,1.5229
2023-03-01,1.5229
2023-03-02,1.5229
2023-03-03,1.5229
2023-03-04,1.5229
2023-03-05,1.5229
2023-03-06,1.5229
2023-03-07,1.5229
2023-03-08,1.5229
2023-03-09,1.5229
2023-03-10,1.5229
2023-03-11,1.5229
2023-03-12,1.5229
2023-03-13,1.5229
2023-03-14,1.5229
2023-03-15,1.5229
2023-03-16,1.5229
2023-03-17,1.5229
2023-03-18,1.5229
2023-03-19,1.5229
2023-03-20,1.5229
2023-03-21,1.5229
2023-03-22,1.5229
2023-03-23,1.5229
2023-03-24,1.5229
2023-03-25,1.5229
2023-03-26,1.5229
2023-03-27,1.5229
2023-03-28,1.5229
2023-03-29,1.5229
2023-03-30,1.5229
2023-03-31,1.6107
2023-04-01,1.6107
2023-04-02,1.6107
2023-04-03,1.6107
2023-04-04,1.6107
2023-04-05,1.6107
2023-04-06,1.6107
2023-04-07,1.6107
2023-04-08,1.6107
2023-04-09,1.6107
2023-04-10,1.6107
2023-04-11,1.6107
2023-04-12,1.6107
2023-04-13,1.6107
2023-04-14,1.6107
2023-04-15,1.6107
2023-04-16,1.6107
2023-04-17,1.6107
2023-04-18,1.6107
2023-04-19,1.6107
2023-04-20,1.6107
2023-04-21,1.6107
2023-04-22,1.6107
2023-04-23,1.6107
2023-04-24,1.6107
2023-04-25,1.6107
2023-04-26,1.6107
2023-04-27,1.6107
2023-04-28,1.6107
2023-04-29,1.6107
2023-04-30,1.6107
2023-05-01,1.6107
2023-05-02,1.6107
2023-05-03,1.6107
2023-05-04,1.6107
2023-05-05,1.6107
2023-05-06,1.6107
2023-05-07,1.6107
2023-05-08,1.6107
2023-05-09,1.6107
2023-05-10,1.6107
2023-05-11,1.6107
2023-05-12,1.6107
2023-05-13,1.6107
2023-05-14,1.6107
2023-05-15,1.6107
2023-05-16,1.6107
2023-05-17,1.6107
2023-05-18,1.6107
2023-05-19,1.6107
2023-05-20,1.6107
2023-05-21,1.6107
2023-05-22,1.6107
2023-05-23,1.6107
2023-05-24,1.6107
2023-05-25,1.6107
2023-05-26,1.6107
2023-05-27,1.6107
2023-05-28,1.6107
2023-05-29,1.6107
2023-05-30,1.6107
2023-05-31,1.6107
2023-06-01,1.6107
2023-06-02,1.6107
2023-06-03,1.6107
2023-06-04,1.6107
2023-06-05,1.6107
2023-06-06,1.6107
2023-06-07,1.6107
2023-06-08,1.6107
2023-06-09,1.6107
2023-06-10,1.6107
2023-06-11,1.6107
2023-06-12,1.6107
2023-06-13,1.6107
2023-06-14,1.6107
2023-06-15,1.6107
2023-06-16,1.6107
2023-06-17,1.6107
2023-06-18,1.6107
2023-06-19,1.6107
2023-06-20,1.6107
2023-06-21,1.6107
2023-06-22,1.6107
2023-06-23,1.6107
2023-06-24,1.6107
2023-06-25,1.6107
2023-06-26,1.6107
2023-06-27,1.6107
2023-06-28,1.6107
2023-06-29,1.6107
2023-06-30,4.129
2023-07-01,4.129
2023-07-02,4.129
2023-07-03,4.129
2023-07-04,4.129
2023-07-05,4.129
2023-07-06,4.129
2023-07-07,4.129
2023-07-08,4.129
2023-07-09,4.129
2023-07-10,4.129
2023-07-11,4.129
2023-07-12,4.129
2023-07-13,4.129
2023-07-14,4.129
2023-07-15,4.129
2023-07-16,4.129
2023-07-17,4.129
2023-07-18,4.129
2023-07-19,4.129
2023-07-20,4.129
2023-07-21,4.129
2023-07-22,4.129
2023-07-23,4.129
2023-07-24,4.129
2023-07-25,4.129
2023-07-26,4.129
2023-07-27,4.129
2023-07-28,4.129
2023-07-29,4.129
2023-07-30,4.129
2023-07-31,4.129
2023-08-01,4.129
2023-08-02,4.129
2023-08-03,4.129
2023-08-04,4.129
2023-08-05,4.129
2023-08-06,4.129
2023-08-07,4.129
2023-08-08,4.129
2023-08-09,4.129
2023-08-10,4.129
2023-08-11,4.129
2023-08-12,4.129
2023-08-13,4.129
2023-08-14,4.129
2023-08-15,4.129
2023-08-16,4.129
2023-08-17,4.129
2023-08-18,4.129
2023-08-19,4.129
2023-08-20,4.129
2023-08-21,4.129
2023-08-22,4.129
2023-08-23,4.129
2023-08-24,4.129
2023-08-25,4.129
2023-08-26,4.129
2023-08-27,4.129
2023-08-28,4.129
2023-08-29,4.129
2023-08-30,4.129
2023-08-31,4.129
2023-09-01,4.129
2023-09-02,4.129
2023-09-03,4.129
2023-09-04,4.129
2023-09-05,4.129
2023-09-06,4.129
2023-09-07,4.129
2023-09-08,4.129
2023-09-09,4.129
2023-09-10,4.129
2023-09-11,4.129
2023-09-12,4.129
2023-09-13,4.129
2023-09-14,4.129
2023-09-15,4.129
2023-09-16,4.129
2023-09-17,4.129
2023-09-18,4.129
2023-09-19,4.129
2023-09-20,4.129
2023-09-21,4.129
2023-09-22,4.129
2023-09-23,4.129
2023-09-24,4.129
2023-09-25,4.129
2023-09-26,4.129
2023-09-27,4.129
2023-09-28,4.129
2023-09-29,4.129
2023-09-30,6.5412
2023-10-01,6.5412
2023-10-02,6.5412
2023-10-03,6.5412
2023-10-04,6.5412
2023-10-05,6.5412
2023-10-06,6.5412
2023-10-07,6.5412
2023-10-08,6.5412
2023-10-09,6.5412
2023-10-10,6.5412
2023-10-11,6.5412
2023-10-12,6.5412
2023-10-13,6.5412
2023-10-14,6.5412
2023-10-15,6.5412
2023-10-16,6.5412
2023-10-17,6.5412
2023-10-18,6.5412
2023-10-19,6.5412
2023-10-20,6.5412
2023-10-21,6.5412
2023-10-22,6.5412
2023-10-23,6.5412
2023-10-24,6.5412
2023-10-25,6.5412
2023-10-26,6.5412
2023-10-27,6.5412
2023-10-28,6.5412
2023-10-29,6.5412
2023-10-30,6.5412
2023-10-31,6.5412
2023-11-01,6.5412
2023-11-02,6.5412
2023-11-03,6.5412
2023-11-04,6.5412
2023-11-05,6.5412
2023-11-06,6.5412
2023-11-07,6.5412
2023-11-08,6.5412
2023-11-09,6.5412
2023-11-10,6.5412
2023-11-11,6.5412
2023-11-12,6.5412
2023-11-13,6.5412
2023-11-14,6.5412
2023-11-15,6.5412
2023-11-16,6.5412
2023-11-17,6.5412
2023-11-18,6.5412
2023-11-19,6.5412
2023-11-20,6.5412
2023-11-21,6.5412
2023-11-22,6.5412
2023-11-23,6.5412
2023-11-24,6.5412
2023-11-25,6.5412
2023-11-26,6.5412
2023-11-27,6.5412
2023-11-28,6.5412
2023-11-29,6.5412
2023-11-30,6.5412
2023-12-01,6.5412
2023-12-02,6.5412
2023-12-03,6.5412
2023-12-04,6.5412
2023-12-05,6.5412
2023-12-06,6.5412
2023-12-07,6.5412
2023-12-08,6.5412
2023-12-09,6.5412
2023-12-10,6.5412
2023-12-11,6.5412
2023-12-12,6.5412
2023-12-13,6.5412
2023-12-14,6.5412
2023-12-15,6.5412
2023-12-16,6.5412
2023-12-17,6.5412
2023-12-18,6.5412
2023-12-19,6.5412
2023-12-20,6.5412
2023-12-21,6.5412
2023-12-22,6.5412
2023-12-23,6.5412
2023-12-24,6.5412
2023-12-25,6.5412
2023-12-26,6.5412
2023-12-27,6.5412
2023-12-28,6.5412
2023-12-29,6.5412
2023-12-30,6.5412
2023-12-31,5.9276
2024-01-01,5.9276
2024-01-02,5.9276
2024-01-03,5.9276
2024-01-04,5.9276
2024-01-05,5.9276
2024-01-06,5.9276
2024-01-07,5.9276
2024-01-08,5.9276
2024-01-09,5.9276
2024-01-10,5.9276
2024-01-11,5.9276
2024-01-12,5.9276
2024-01-13,5.9276
2024-01-14,5.9276
2024-01-15,5.9276
2024-01-16,5.9276
2024-01-17,5.9276
2024-01-18,5.9276
2024-01-19,5.9276
2024-01-20,5.9276
2024-01-21,5.9276
2024-01-22,5.9276
2024-01-23,5.9276
2024-01-24,5.9276
2024-01-25,5.9276
2024-01-26,5.9276
2024-01-27,5.9276
2024-01-28,5.9276
2024-01-29,5.9276
2024-01-30,5.9276
2024-01-31,5.9276
2024-02-01,5.9276
2024-02-02,5.9276
2024-02-03,5.9276
2024-02-04,5.9276
2024-02-05,5.9276
2024-02-06,5.9276
2024-02-07,5.9276
2024-02-08,5.9276
2024-02-09,5.9276
2024-02-10,5.9276
2024-02-11,5.9276
2024-02-12,5.9276
2024-02-13,5.9276
2024-02-14,5.9276
2024-02-15,5.9276
2024-02-16,5.9276
2024-02-17,5.9276
2024-02-18,5.9276
2024-02-19,5.9276
2024-02-20,5.9276
2024-02-21,5.9276
2024-02-22,5.9276
2024-02-23,5.9276
2024-02-24,5.9276
2024-02-25,5.9276
2024-02-26,5.9276
2024-02-27,5.9276
2024-02-28,5.9276
2024-02-29,5.9276
2024-03-01,5.9276
2024-03-02,5.9276
2024-03-03,5.9276
2024-03-04,5.9276
2024-03-05,5.9276
2024-03-06,5.9276
2024-03-07,5.9276
2024-03-08,5.9276
2024-03-09,5.9276
2024-03-10,5.9276
2024-03-11,5.9276
2024-03-12,5.9276
2024-03-13,5.9276
2024-03-14,5.9276
2024-03-15,5.9276
2024-03-16,5.9276
2024-03-17,5.9276
2024-03-18,5.9276
2024-03-19,5.9276
2024-03-20,5.9276
2024-03-21,5.9276
2024-03-22,5.9276
2024-03-23,5.9276
2024-03-24,5.9276
2024-03-25,5.9276
2024-03-26,5.9276
2024-03-27,5.9276
2024-03-28,5.9276
2024-03-29,5.9276
2024-03-30,5.9276
2024-03-31,5.9276
2024-04-01,5.9276
2024-04-02,5.9276
2024-04-03,5.9276
2024-04-04,5.9276
2024-04-05,5.9276
2024-04-06,5.9276
2024-04-07,5.9276
2024-04-08,5.9276
