,BBY US Equity
2023-03-17,48.8048
2023-03-18,48.8048
2023-03-19,48.8048
2023-03-20,48.8048
2023-03-21,48.8048
2023-03-22,48.8048
2023-03-23,48.8048
2023-03-24,48.8048
2023-03-25,48.8048
2023-03-26,48.8048
2023-03-27,48.8048
2023-03-28,48.8048
2023-03-29,48.8048
2023-03-30,48.8048
2023-03-31,48.8048
2023-04-01,48.8048
2023-04-02,48.8048
2023-04-03,48.8048
2023-04-04,48.8048
2023-04-05,48.8048
2023-04-06,48.8048
2023-04-07,48.8048
2023-04-08,48.8048
2023-04-09,48.8048
2023-04-10,48.8048
2023-04-11,48.8048
2023-04-12,48.8048
2023-04-13,48.8048
2023-04-14,48.8048
2023-04-15,48.8048
2023-04-16,48.8048
2023-04-17,48.8048
2023-04-18,48.8048
2023-04-19,48.8048
2023-04-20,48.8048
2023-04-21,48.8048
2023-04-22,48.8048
2023-04-23,48.8048
2023-04-24,48.8048
2023-04-25,48.8048
2023-04-26,48.8048
2023-04-27,48.8048
2023-04-28,48.8048
2023-04-29,47.554
2023-04-30,47.554
2023-05-01,47.554
2023-05-02,47.554
2023-05-03,47.554
2023-05-04,47.554
2023-05-05,47.554
2023-05-06,47.554
2023-05-07,47.554
2023-05-08,47.554
2023-05-09,47.554
2023-05-10,47.554
2023-05-11,47.554
2023-05-12,47.554
2023-05-13,47.554
2023-05-14,47.554
2023-05-15,47.554
2023-05-16,47.554
2023-05-17,47.554
2023-05-18,47.554
2023-05-19,47.554
2023-05-20,47.554
2023-05-21,47.554
2023-05-22,47.554
2023-05-23,47.554
2023-05-24,47.554
2023-05-25,47.554
2023-05-26,47.554
2023-05-27,47.554
2023-05-28,47.554
2023-05-29,47.554
2023-05-30,47.554
2023-05-31,47.554
2023-06-01,47.554
2023-06-02,47.554
2023-06-03,47.554
2023-06-04,47.554
2023-06-05,47.554
2023-06-06,47.554
2023-06-07,47.554
2023-06-08,47.554
2023-06-09,47.554
2023-06-10,47.554
2023-06-11,47.554
2023-06-12,47.554
2023-06-13,47.554
2023-06-14,47.554
2023-06-15,47.554
2023-06-16,47.554
2023-06-17,47.554
2023-06-18,47.554
2023-06-19,47.554
2023-06-20,47.554
2023-06-21,47.554
2023-06-22,47.554
2023-06-23,47.554
2023-06-24,47.554
2023-06-25,47.554
2023-06-26,47.554
2023-06-27,47.554
2023-06-28,47.554
2023-06-29,47.554
2023-06-30,47.554
2023-07-01,47.554
2023-07-02,47.554
2023-07-03,47.554
2023-07-04,47.554
2023-07-05,47.554
2023-07-06,47.554
2023-07-07,47.554
2023-07-08,47.554
2023-07-09,47.554
2023-07-10,47.554
2023-07-11,47.554
2023-07-12,47.554
2023-07-13,47.554
2023-07-14,47.554
2023-07-15,47.554
2023-07-16,47.554
2023-07-17,47.554
2023-07-18,47.554
2023-07-19,47.554
2023-07-20,47.554
2023-07-21,47.554
2023-07-22,47.554
2023-07-23,47.554
2023-07-24,47.554
2023-07-25,47.554
2023-07-26,47.554
2023-07-27,47.554
2023-07-28,47.554
2023-07-29,45.0498
2023-07-30,45.0498
2023-07-31,45.0498
2023-08-01,45.0498
2023-08-02,45.0498
2023-08-03,45.0498
2023-08-04,45.0498
2023-08-05,45.0498
2023-08-06,45.0498
2023-08-07,45.0498
2023-08-08,45.0498
2023-08-09,45.0498
2023-08-10,45.0498
2023-08-11,45.0498
2023-08-12,45.0498
2023-08-13,45.0498
2023-08-14,45.0498
2023-08-15,45.0498
2023-08-16,45.0498
2023-08-17,45.0498
2023-08-18,45.0498
2023-08-19,45.0498
2023-08-20,45.0498
2023-08-21,45.0498
2023-08-22,45.0498
2023-08-23,45.0498
2023-08-24,45.0498
2023-08-25,45.0498
2023-08-26,45.0498
2023-08-27,45.0498
2023-08-28,45.0498
2023-08-29,45.0498
2023-08-30,45.0498
2023-08-31,45.0498
2023-09-01,45.0498
2023-09-02,45.0498
2023-09-03,45.0498
2023-09-04,45.0498
2023-09-05,45.0498
2023-09-06,45.0498
2023-09-07,45.0498
2023-09-08,45.0498
2023-09-09,45.0498
2023-09-10,45.0498
2023-09-11,45.0498
2023-09-12,45.0498
2023-09-13,45.0498
2023-09-14,45.0498
2023-09-15,45.0498
2023-09-16,45.0498
2023-09-17,45.0498
2023-09-18,45.0498
2023-09-19,45.0498
2023-09-20,45.0498
2023-09-21,45.0498
2023-09-22,45.0498
2023-09-23,45.0498
2023-09-24,45.0498
2023-09-25,45.0498
2023-09-26,45.0498
2023-09-27,45.0498
2023-09-28,45.0498
2023-09-29,45.0498
2023-09-30,45.0498
2023-10-01,45.0498
2023-10-02,45.0498
2023-10-03,45.0498
2023-10-04,45.0498
2023-10-05,45.0498
2023-10-06,45.0498
2023-10-07,45.0498
2023-10-08,45.0498
2023-10-09,45.0498
2023-10-10,45.0498
2023-10-11,45.0498
2023-10-12,45.0498
2023-10-13,45.0498
2023-10-14,45.0498
2023-10-15,45.0498
2023-10-16,45.0498
2023-10-17,45.0498
2023-10-18,45.0498
2023-10-19,45.0498
2023-10-20,45.0498
2023-10-21,45.0498
2023-10-22,45.0498
2023-10-23,45.0498
2023-10-24,45.0498
2023-10-25,45.0498
2023-10-26,45.0498
2023-10-27,45.0498
2023-10-28,43.9621
2023-10-29,43.9621
2023-10-30,43.9621
2023-10-31,43.9621
2023-11-01,43.9621
2023-11-02,43.9621
2023-11-03,43.9621
2023-11-04,43.9621
2023-11-05,43.9621
2023-11-06,43.9621
2023-11-07,43.9621
2023-11-08,43.9621
2023-11-09,43.9621
2023-11-10,43.9621
2023-11-11,43.9621
2023-11-12,43.9621
2023-11-13,43.9621
2023-11-14,43.9621
2023-11-15,43.9621
2023-11-16,43.9621
2023-11-17,43.9621
2023-11-18,43.9621
2023-11-19,43.9621
2023-11-20,43.9621
2023-11-21,43.9621
2023-11-22,43.9621
2023-11-23,43.9621
2023-11-24,43.9621
2023-11-25,43.9621
2023-11-26,43.9621
2023-11-27,43.9621
2023-11-28,43.9621
2023-11-29,43.9621
2023-11-30,43.9621
2023-12-01,43.9621
2023-12-02,43.9621
2023-12-03,43.9621
2023-12-04,43.9621
2023-12-05,43.9621
2023-12-06,43.9621
2023-12-07,43.9621
2023-12-08,43.9621
2023-12-09,43.9621
2023-12-10,43.9621
2023-12-11,43.9621
2023-12-12,43.9621
2023-12-13,43.9621
2023-12-14,43.9621
2023-12-15,43.9621
2023-12-16,43.9621
2023-12-17,43.9621
2023-12-18,43.9621
2023-12-19,43.9621
2023-12-20,43.9621
2023-12-21,43.9621
2023-12-22,43.9621
2023-12-23,43.9621
2023-12-24,43.9621
2023-12-25,43.9621
2023-12-26,43.9621
2023-12-27,43.9621
2023-12-28,43.9621
2023-12-29,43.9621
2023-12-30,43.9621
2023-12-31,43.9621
2024-01-01,43.9621
2024-01-02,43.9621
2024-01-03,43.9621
2024-01-04,43.9621
2024-01-05,43.9621
2024-01-06,43.9621
2024-01-07,43.9621
2024-01-08,43.9621
2024-01-09,43.9621
2024-01-10,43.9621
2024-01-11,43.9621
2024-01-12,43.9621
2024-01-13,43.9621
2024-01-14,43.9621
2024-01-15,43.9621
2024-01-16,43.9621
2024-01-17,43.9621
2024-01-18,43.9621
2024-01-19,43.9621
2024-01-20,43.9621
2024-01-21,43.9621
2024-01-22,43.9621
2024-01-23,43.9621
2024-01-24,43.9621
2024-01-25,43.9621
2024-01-26,43.9621
2024-01-27,43.9621
2024-01-28,43.9621
2024-01-29,43.9621
2024-01-30,43.9621
2024-01-31,43.9621
2024-02-01,43.9621
2024-02-02,43.9621
2024-02-03,42.4419
2024-02-04,42.4419
2024-02-05,42.4419
2024-02-06,42.4419
2024-02-07,42.4419
2024-02-08,42.4419
2024-02-09,42.4419
2024-02-10,42.4419
2024-02-11,42.4419
2024-02-12,42.4419
2024-02-13,42.4419
2024-02-14,42.4419
2024-02-15,42.4419
2024-02-16,42.4419
2024-02-17,42.4419
2024-02-18,42.4419
2024-02-19,42.4419
2024-02-20,42.4419
2024-02-21,42.4419
2024-02-22,42.4419
2024-02-23,42.4419
2024-02-24,42.4419
2024-02-25,42.4419
2024-02-26,42.4419
2024-02-27,42.4419
2024-02-28,42.4419
2024-02-29,42.4419
2024-03-01,42.4419
2024-03-02,42.4419
2024-03-03,42.4419
2024-03-04,42.4419
2024-03-05,42.4419
2024-03-06,42.4419
2024-03-07,42.4419
2024-03-08,42.4419
2024-03-09,42.4419
2024-03-10,42.4419
2024-03-11,42.4419
2024-03-12,42.4419
2024-03-13,42.4419
2024-03-14,42.4419
2024-03-15,42.4419
2024-03-16,42.4419
2024-03-17,42.4419
2024-03-18,42.4419
2024-03-19,42.4419
2024-03-20,42.4419
2024-03-21,42.4419
2024-03-22,42.4419
2024-03-23,42.4419
2024-03-24,42.4419
2024-03-25,42.4419
2024-03-26,42.4419
2024-03-27,42.4419
2024-03-28,42.4419
2024-03-29,42.4419
2024-03-30,42.4419
2024-03-31,42.4419
2024-04-01,42.4419
2024-04-02,42.4419
2024-04-03,42.4419
2024-04-04,42.4419
2024-04-05,42.4419
2024-04-06,42.4419
2024-04-07,42.4419
2024-04-08,42.4419
