,GWW US Equity
2023-03-10,71.5809
2023-03-11,71.5809
2023-03-12,71.5809
2023-03-13,71.5809
2023-03-14,71.5809
2023-03-15,71.5809
2023-03-16,71.5809
2023-03-17,71.5809
2023-03-18,71.5809
2023-03-19,71.5809
2023-03-20,71.5809
2023-03-21,71.5809
2023-03-22,71.5809
2023-03-23,71.5809
2023-03-24,71.5809
2023-03-25,71.5809
2023-03-26,71.5809
2023-03-27,71.5809
2023-03-28,71.5809
2023-03-29,71.5809
2023-03-30,71.5809
2023-03-31,69.3106
2023-04-01,69.3106
2023-04-02,69.3106
2023-04-03,69.3106
2023-04-04,69.3106
2023-04-05,69.3106
2023-04-06,69.3106
2023-04-07,69.3106
2023-04-08,69.3106
2023-04-09,69.3106
2023-04-10,69.3106
2023-04-11,69.3106
2023-04-12,69.3106
2023-04-13,69.3106
2023-04-14,69.3106
2023-04-15,69.3106
2023-04-16,69.3106
2023-04-17,69.3106
2023-04-18,69.3106
2023-04-19,69.3106
2023-04-20,69.3106
2023-04-21,69.3106
2023-04-22,69.3106
2023-04-23,69.3106
2023-04-24,69.3106
2023-04-25,69.3106
2023-04-26,69.3106
2023-04-27,69.3106
2023-04-28,69.3106
2023-04-29,69.3106
2023-04-30,69.3106
2023-05-01,69.3106
2023-05-02,69.3106
2023-05-03,69.3106
2023-05-04,69.3106
2023-05-05,69.3106
2023-05-06,69.3106
2023-05-07,69.3106
2023-05-08,69.3106
2023-05-09,69.3106
2023-05-10,69.3106
2023-05-11,69.3106
2023-05-12,69.3106
2023-05-13,69.3106
2023-05-14,69.3106
2023-05-15,69.3106
2023-05-16,69.3106
2023-05-17,69.3106
2023-05-18,69.3106
2023-05-19,69.3106
2023-05-20,69.3106
2023-05-21,69.3106
2023-05-22,69.3106
2023-05-23,69.3106
2023-05-24,69.3106
2023-05-25,69.3106
2023-05-26,69.3106
2023-05-27,69.3106
2023-05-28,69.3106
2023-05-29,69.3106
2023-05-30,69.3106
2023-05-31,69.3106
2023-06-01,69.3106
2023-06-02,69.3106
2023-06-03,69.3106
2023-06-04,69.3106
2023-06-05,69.3106
2023-06-06,69.3106
2023-06-07,69.3106
2023-06-08,69.3106
2023-06-09,69.3106
2023-06-10,69.3106
2023-06-11,69.3106
2023-06-12,69.3106
2023-06-13,69.3106
2023-06-14,69.3106
2023-06-15,69.3106
2023-06-16,69.3106
2023-06-17,69.3106
2023-06-18,69.3106
2023-06-19,69.3106
2023-06-20,69.3106
2023-06-21,69.3106
2023-06-22,69.3106
2023-06-23,69.3106
2023-06-24,69.3106
2023-06-25,69.3106
2023-06-26,69.3106
2023-06-27,69.3106
2023-06-28,69.3106
2023-06-29,69.3106
2023-06-30,68.8084
2023-07-01,68.8084
2023-07-02,68.8084
2023-07-03,68.8084
2023-07-04,68.8084
2023-07-05,68.8084
2023-07-06,68.8084
2023-07-07,68.8084
2023-07-08,68.8084
2023-07-09,68.8084
2023-07-10,68.8084
2023-07-11,68.8084
2023-07-12,68.8084
2023-07-13,68.8084
2023-07-14,68.8084
2023-07-15,68.8084
2023-07-16,68.8084
2023-07-17,68.8084
2023-07-18,68.8084
2023-07-19,68.8084
2023-07-20,68.8084
2023-07-21,68.8084
2023-07-22,68.8084
2023-07-23,68.8084
2023-07-24,68.8084
2023-07-25,68.8084
2023-07-26,68.8084
2023-07-27,68.8084
2023-07-28,68.8084
2023-07-29,68.8084
2023-07-30,68.8084
2023-07-31,68.8084
2023-08-01,68.8084
2023-08-02,68.8084
2023-08-03,68.8084
2023-08-04,68.8084
2023-08-05,68.8084
2023-08-06,68.8084
2023-08-07,68.8084
2023-08-08,68.8084
2023-08-09,68.8084
2023-08-10,68.8084
2023-08-11,68.8084
2023-08-12,68.8084
2023-08-13,68.8084
2023-08-14,68.8084
2023-08-15,68.8084
2023-08-16,68.8084
2023-08-17,68.8084
2023-08-18,68.8084
2023-08-19,68.8084
2023-08-20,68.8084
2023-08-21,68.8084
2023-08-22,68.8084
2023-08-23,68.8084
2023-08-24,68.8084
2023-08-25,68.8084
2023-08-26,68.8084
2023-08-27,68.8084
2023-08-28,68.8084
2023-08-29,68.8084
2023-08-30,68.8084
2023-08-31,68.8084
2023-09-01,68.8084
2023-09-02,68.8084
2023-09-03,68.8084
2023-09-04,68.8084
2023-09-05,68.8084
2023-09-06,68.8084
2023-09-07,68.8084
2023-09-08,68.8084
2023-09-09,68.8084
2023-09-10,68.8084
2023-09-11,68.8084
2023-09-12,68.8084
2023-09-13,68.8084
2023-09-14,68.8084
2023-09-15,68.8084
2023-09-16,68.8084
2023-09-17,68.8084
2023-09-18,68.8084
2023-09-19,68.8084
2023-09-20,68.8084
2023-09-21,68.8084
2023-09-22,68.8084
2023-09-23,68.8084
2023-09-24,68.8084
2023-09-25,68.8084
2023-09-26,68.8084
2023-09-27,68.8084
2023-09-28,68.8084
2023-09-29,68.8084
2023-09-30,67.173
2023-10-01,67.173
2023-10-02,67.173
2023-10-03,67.173
2023-10-04,67.173
2023-10-05,67.173
2023-10-06,67.173
2023-10-07,67.173
2023-10-08,67.173
2023-10-09,67.173
2023-10-10,67.173
2023-10-11,67.173
2023-10-12,67.173
2023-10-13,67.173
2023-10-14,67.173
2023-10-15,67.173
2023-10-16,67.173
2023-10-17,67.173
2023-10-18,67.173
2023-10-19,67.173
2023-10-20,67.173
2023-10-21,67.173
2023-10-22,67.173
2023-10-23,67.173
2023-10-24,67.173
2023-10-25,67.173
2023-10-26,67.173
2023-10-27,67.173
2023-10-28,67.173
2023-10-29,67.173
2023-10-30,67.173
2023-10-31,67.173
2023-11-01,67.173
2023-11-02,67.173
2023-11-03,67.173
2023-11-04,67.173
2023-11-05,67.173
2023-11-06,67.173
2023-11-07,67.173
2023-11-08,67.173
2023-11-09,67.173
2023-11-10,67.173
2023-11-11,67.173
2023-11-12,67.173
2023-11-13,67.173
2023-11-14,67.173
2023-11-15,67.173
2023-11-16,67.173
2023-11-17,67.173
2023-11-18,67.173
2023-11-19,67.173
2023-11-20,67.173
2023-11-21,67.173
2023-11-22,67.173
2023-11-23,67.173
2023-11-24,67.173
2023-11-25,67.173
2023-11-26,67.173
2023-11-27,67.173
2023-11-28,67.173
2023-11-29,67.173
2023-11-30,67.173
2023-12-01,67.173
2023-12-02,67.173
2023-12-03,67.173
2023-12-04,67.173
2023-12-05,67.173
2023-12-06,67.173
2023-12-07,67.173
2023-12-08,67.173
2023-12-09,67.173
2023-12-10,67.173
2023-12-11,67.173
2023-12-12,67.173
2023-12-13,67.173
2023-12-14,67.173
2023-12-15,67.173
2023-12-16,67.173
2023-12-17,67.173
2023-12-18,67.173
2023-12-19,67.173
2023-12-20,67.173
2023-12-21,67.173
2023-12-22,67.173
2023-12-23,67.173
2023-12-24,67.173
2023-12-25,67.173
2023-12-26,67.173
2023-12-27,67.173
2023-12-28,67.173
2023-12-29,67.173
2023-12-30,67.173
2023-12-31,65.7426
2024-01-01,65.7426
2024-01-02,65.7426
2024-01-03,65.7426
2024-01-04,65.7426
2024-01-05,65.7426
2024-01-06,65.7426
2024-01-07,65.7426
2024-01-08,65.7426
2024-01-09,65.7426
2024-01-10,65.7426
2024-01-11,65.7426
2024-01-12,65.7426
2024-01-13,65.7426
2024-01-14,65.7426
2024-01-15,65.7426
2024-01-16,65.7426
2024-01-17,65.7426
2024-01-18,65.7426
2024-01-19,65.7426
2024-01-20,65.7426
2024-01-21,65.7426
2024-01-22,65.7426
2024-01-23,65.7426
2024-01-24,65.7426
2024-01-25,65.7426
2024-01-26,65.7426
2024-01-27,65.7426
2024-01-28,65.7426
2024-01-29,65.7426
2024-01-30,65.7426
2024-01-31,65.7426
2024-02-01,65.7426
2024-02-02,65.7426
2024-02-03,65.7426
2024-02-04,65.7426
2024-02-05,65.7426
2024-02-06,65.7426
2024-02-07,65.7426
2024-02-08,65.7426
2024-02-09,65.7426
2024-02-10,65.7426
2024-02-11,65.7426
2024-02-12,65.7426
2024-02-13,65.7426
2024-02-14,65.7426
2024-02-15,65.7426
2024-02-16,65.7426
2024-02-17,65.7426
2024-02-18,65.7426
2024-02-19,65.7426
2024-02-20,65.7426
2024-02-21,65.7426
2024-02-22,65.7426
2024-02-23,65.7426
2024-02-24,65.7426
2024-02-25,65.7426
2024-02-26,65.7426
2024-02-27,65.7426
2024-02-28,65.7426
2024-02-29,65.7426
2024-03-01,65.7426
2024-03-02,65.7426
2024-03-03,65.7426
2024-03-04,65.7426
2024-03-05,65.7426
2024-03-06,65.7426
2024-03-07,65.7426
2024-03-08,65.7426
2024-03-09,65.7426
2024-03-10,65.7426
2024-03-11,65.7426
2024-03-12,65.7426
2024-03-13,65.7426
2024-03-14,65.7426
2024-03-15,65.7426
2024-03-16,65.7426
2024-03-17,65.7426
2024-03-18,65.7426
2024-03-19,65.7426
2024-03-20,65.7426
2024-03-21,65.7426
2024-03-22,65.7426
2024-03-23,65.7426
2024-03-24,65.7426
2024-03-25,65.7426
2024-03-26,65.7426
2024-03-27,65.7426
2024-03-28,65.7426
2024-03-29,65.7426
2024-03-30,65.7426
2024-03-31,65.7426
2024-04-01,65.7426
2024-04-02,65.7426
2024-04-03,65.7426
2024-04-04,65.7426
2024-04-05,65.7426
2024-04-06,65.7426
2024-04-07,65.7426
2024-04-08,65.7426
