,SYY US Equity
2023-02-22,106.8683
2023-02-23,106.8683
2023-02-24,106.8683
2023-02-25,106.8683
2023-02-26,106.8683
2023-02-27,106.8683
2023-02-28,106.8683
2023-03-01,106.8683
2023-03-02,106.8683
2023-03-03,106.8683
2023-03-04,106.8683
2023-03-05,106.8683
2023-03-06,106.8683
2023-03-07,106.8683
2023-03-08,106.8683
2023-03-09,106.8683
2023-03-10,106.8683
2023-03-11,106.8683
2023-03-12,106.8683
2023-03-13,106.8683
2023-03-14,106.8683
2023-03-15,106.8683
2023-03-16,106.8683
2023-03-17,106.8683
2023-03-18,106.8683
2023-03-19,106.8683
2023-03-20,106.8683
2023-03-21,106.8683
2023-03-22,106.8683
2023-03-23,106.8683
2023-03-24,106.8683
2023-03-25,106.8683
2023-03-26,106.8683
2023-03-27,106.8683
2023-03-28,106.8683
2023-03-29,106.8683
2023-03-30,106.8683
2023-03-31,106.8683
2023-04-01,106.7678
2023-04-02,106.7678
2023-04-03,106.7678
2023-04-04,106.7678
2023-04-05,106.7678
2023-04-06,106.7678
2023-04-07,106.7678
2023-04-08,106.7678
2023-04-09,106.7678
2023-04-10,106.7678
2023-04-11,106.7678
2023-04-12,106.7678
2023-04-13,106.7678
2023-04-14,106.7678
2023-04-15,106.7678
2023-04-16,106.7678
2023-04-17,106.7678
2023-04-18,106.7678
2023-04-19,106.7678
2023-04-20,106.7678
2023-04-21,106.7678
2023-04-22,106.7678
2023-04-23,106.7678
2023-04-24,106.7678
2023-04-25,106.7678
2023-04-26,106.7678
2023-04-27,106.7678
2023-04-28,106.7678
2023-04-29,106.7678
2023-04-30,106.7678
2023-05-01,106.7678
2023-05-02,106.7678
2023-05-03,106.7678
2023-05-04,106.7678
2023-05-05,106.7678
2023-05-06,106.7678
2023-05-07,106.7678
2023-05-08,106.7678
2023-05-09,106.7678
2023-05-10,106.7678
2023-05-11,106.7678
2023-05-12,106.7678
2023-05-13,106.7678
2023-05-14,106.7678
2023-05-15,106.7678
2023-05-16,106.7678
2023-05-17,106.7678
2023-05-18,106.7678
2023-05-19,106.7678
2023-05-20,106.7678
2023-05-21,106.7678
2023-05-22,106.7678
2023-05-23,106.7678
2023-05-24,106.7678
2023-05-25,106.7678
2023-05-26,106.7678
2023-05-27,106.7678
2023-05-28,106.7678
2023-05-29,106.7678
2023-05-30,106.7678
2023-05-31,106.7678
2023-06-01,106.7678
2023-06-02,106.7678
2023-06-03,106.7678
2023-06-04,106.7678
2023-06-05,106.7678
2023-06-06,106.7678
2023-06-07,106.7678
2023-06-08,106.7678
2023-06-09,106.7678
2023-06-10,106.7678
2023-06-11,106.7678
2023-06-12,106.7678
2023-06-13,106.7678
2023-06-14,106.7678
2023-06-15,106.7678
2023-06-16,106.7678
2023-06-17,106.7678
2023-06-18,106.7678
2023-06-19,106.7678
2023-06-20,106.7678
2023-06-21,106.7678
2023-06-22,106.7678
2023-06-23,106.7678
2023-06-24,106.7678
2023-06-25,106.7678
2023-06-26,106.7678
2023-06-27,106.7678
2023-06-28,106.7678
2023-06-29,106.7678
2023-06-30,106.7678
2023-07-01,104.4049
2023-07-02,104.4049
2023-07-03,104.4049
2023-07-04,104.4049
2023-07-05,104.4049
2023-07-06,104.4049
2023-07-07,104.4049
2023-07-08,104.4049
2023-07-09,104.4049
2023-07-10,104.4049
2023-07-11,104.4049
2023-07-12,104.4049
2023-07-13,104.4049
2023-07-14,104.4049
2023-07-15,104.4049
2023-07-16,104.4049
2023-07-17,104.4049
2023-07-18,104.4049
2023-07-19,104.4049
2023-07-20,104.4049
2023-07-21,104.4049
2023-07-22,104.4049
2023-07-23,104.4049
2023-07-24,104.4049
2023-07-25,104.4049
2023-07-26,104.4049
2023-07-27,104.4049
2023-07-28,104.4049
2023-07-29,104.4049
2023-07-30,104.4049
2023-07-31,104.4049
2023-08-01,104.4049
2023-08-02,104.4049
2023-08-03,104.4049
2023-08-04,104.4049
2023-08-05,104.4049
2023-08-06,104.4049
2023-08-07,104.4049
2023-08-08,104.4049
2023-08-09,104.4049
2023-08-10,104.4049
2023-08-11,104.4049
2023-08-12,104.4049
2023-08-13,104.4049
2023-08-14,104.4049
2023-08-15,104.4049
2023-08-16,104.4049
2023-08-17,104.4049
2023-08-18,104.4049
2023-08-19,104.4049
2023-08-20,104.4049
2023-08-21,104.4049
2023-08-22,104.4049
2023-08-23,104.4049
2023-08-24,104.4049
2023-08-25,104.4049
2023-08-26,104.4049
2023-08-27,104.4049
2023-08-28,104.4049
2023-08-29,104.4049
2023-08-30,104.4049
2023-08-31,104.4049
2023-09-01,104.4049
2023-09-02,104.4049
2023-09-03,104.4049
2023-09-04,104.4049
2023-09-05,104.4049
2023-09-06,104.4049
2023-09-07,104.4049
2023-09-08,104.4049
2023-09-09,104.4049
2023-09-10,104.4049
2023-09-11,104.4049
2023-09-12,104.4049
2023-09-13,104.4049
2023-09-14,104.4049
2023-09-15,104.4049
2023-09-16,104.4049
2023-09-17,104.4049
2023-09-18,104.4049
2023-09-19,104.4049
2023-09-20,104.4049
2023-09-21,104.4049
2023-09-22,104.4049
2023-09-23,104.4049
2023-09-24,104.4049
2023-09-25,104.4049
2023-09-26,104.4049
2023-09-27,104.4049
2023-09-28,104.4049
2023-09-29,104.4049
2023-09-30,111.5625
2023-10-01,111.5625
2023-10-02,111.5625
2023-10-03,111.5625
2023-10-04,111.5625
2023-10-05,111.5625
2023-10-06,111.5625
2023-10-07,111.5625
2023-10-08,111.5625
2023-10-09,111.5625
2023-10-10,111.5625
2023-10-11,111.5625
2023-10-12,111.5625
2023-10-13,111.5625
2023-10-14,111.5625
2023-10-15,111.5625
2023-10-16,111.5625
2023-10-17,111.5625
2023-10-18,111.5625
2023-10-19,111.5625
2023-10-20,111.5625
2023-10-21,111.5625
2023-10-22,111.5625
2023-10-23,111.5625
2023-10-24,111.5625
2023-10-25,111.5625
2023-10-26,111.5625
2023-10-27,111.5625
2023-10-28,111.5625
2023-10-29,111.5625
2023-10-30,111.5625
2023-10-31,111.5625
2023-11-01,111.5625
2023-11-02,111.5625
2023-11-03,111.5625
2023-11-04,111.5625
2023-11-05,111.5625
2023-11-06,111.5625
2023-11-07,111.5625
2023-11-08,111.5625
2023-11-09,111.5625
2023-11-10,111.5625
2023-11-11,111.5625
2023-11-12,111.5625
2023-11-13,111.5625
2023-11-14,111.5625
2023-11-15,111.5625
2023-11-16,111.5625
2023-11-17,111.5625
2023-11-18,111.5625
2023-11-19,111.5625
2023-11-20,111.5625
2023-11-21,111.5625
2023-11-22,111.5625
2023-11-23,111.5625
2023-11-24,111.5625
2023-11-25,111.5625
2023-11-26,111.5625
2023-11-27,111.5625
2023-11-28,111.5625
2023-11-29,111.5625
2023-11-30,111.5625
2023-12-01,111.5625
2023-12-02,111.5625
2023-12-03,111.5625
2023-12-04,111.5625
2023-12-05,111.5625
2023-12-06,111.5625
2023-12-07,111.5625
2023-12-08,111.5625
2023-12-09,111.5625
2023-12-10,111.5625
2023-12-11,111.5625
2023-12-12,111.5625
2023-12-13,111.5625
2023-12-14,111.5625
2023-12-15,111.5625
2023-12-16,111.5625
2023-12-17,111.5625
2023-12-18,111.5625
2023-12-19,111.5625
2023-12-20,111.5625
2023-12-21,111.5625
2023-12-22,111.5625
2023-12-23,111.5625
2023-12-24,111.5625
2023-12-25,111.5625
2023-12-26,111.5625
2023-12-27,111.5625
2023-12-28,111.5625
2023-12-29,111.5625
2023-12-30,108.4186
2023-12-31,108.4186
2024-01-01,108.4186
2024-01-02,108.4186
2024-01-03,108.4186
2024-01-04,108.4186
2024-01-05,108.4186
2024-01-06,108.4186
2024-01-07,108.4186
2024-01-08,108.4186
2024-01-09,108.4186
2024-01-10,108.4186
2024-01-11,108.4186
2024-01-12,108.4186
2024-01-13,108.4186
2024-01-14,108.4186
2024-01-15,108.4186
2024-01-16,108.4186
2024-01-17,108.4186
2024-01-18,108.4186
2024-01-19,108.4186
2024-01-20,108.4186
2024-01-21,108.4186
2024-01-22,108.4186
2024-01-23,108.4186
2024-01-24,108.4186
2024-01-25,108.4186
2024-01-26,108.4186
2024-01-27,108.4186
2024-01-28,108.4186
2024-01-29,108.4186
2024-01-30,108.4186
2024-01-31,108.4186
2024-02-01,108.4186
2024-02-02,108.4186
2024-02-03,108.4186
2024-02-04,108.4186
2024-02-05,108.4186
2024-02-06,108.4186
2024-02-07,108.4186
2024-02-08,108.4186
2024-02-09,108.4186
2024-02-10,108.4186
2024-02-11,108.4186
2024-02-12,108.4186
2024-02-13,108.4186
2024-02-14,108.4186
2024-02-15,108.4186
2024-02-16,108.4186
2024-02-17,108.4186
2024-02-18,108.4186
2024-02-19,108.4186
2024-02-20,108.4186
2024-02-21,108.4186
2024-02-22,108.4186
2024-02-23,108.4186
2024-02-24,108.4186
2024-02-25,108.4186
2024-02-26,108.4186
2024-02-27,108.4186
2024-02-28,108.4186
2024-02-29,108.4186
2024-03-01,108.4186
2024-03-02,108.4186
2024-03-03,108.4186
2024-03-04,108.4186
2024-03-05,108.4186
2024-03-06,108.4186
2024-03-07,108.4186
2024-03-08,108.4186
2024-03-09,108.4186
2024-03-10,108.4186
2024-03-11,108.4186
2024-03-12,108.4186
2024-03-13,108.4186
2024-03-14,108.4186
2024-03-15,108.4186
2024-03-16,108.4186
2024-03-17,108.4186
2024-03-18,108.4186
2024-03-19,108.4186
2024-03-20,108.4186
2024-03-21,108.4186
2024-03-22,108.4186
2024-03-23,108.4186
2024-03-24,108.4186
2024-03-25,108.4186
2024-03-26,108.4186
2024-03-27,108.4186
2024-03-28,108.4186
2024-03-29,108.4186
2024-03-30,108.4186
2024-03-31,108.4186
2024-04-01,108.4186
2024-04-02,108.4186
2024-04-03,108.4186
2024-04-04,108.4186
2024-04-05,108.4186
2024-04-06,108.4186
2024-04-07,108.4186
2024-04-08,108.4186
